COGID	1	10	2	3	4	5	6	7	8	9
3067-2		n t u								
3531-2		a a n u g a								
1033-2		s a a a a o l a								
3185-2		s i o k a								
794-2		w e p a k a								
143-2		w u u								
240-2		o v g a								
388-2		l a a u m a								
2689-3			l e l a							
893-3			e a a d a							
1285-3			i e a							
1303-3			e k o l a							
2197-3			i o l a							
2828-3			s i l a							
3572-3			l o l e							
1095-3			l i l a							
1755-3			l i i							
1789-3			a a a ŋ g a							
3207-3			l u l a							
3519-3			l u l a							
3686-3			tʰ e u b a							
4249-3			x u l e							
4451-3			l i l i							
448-3			l o a a i							
630-3			l e á l a							
1216-3			k a a n a							
1228-3			b o a							
1418-3			l i a a d g a							
1475-3			k i a							
3397-3			β e l a							
4003-3			r e k n a							
4040-3			k e e e							
4373-3			l i l o							
4384-3			i l o							
181-3			k o o a g o							
419-3			l o k a							
587-3			e u u g a							
660-3			l e l a							
1083-3			l i l a							
1350-3			l o a							
1374-3			l e n e							
1396-3			s o f u							
1666-3			r a a l o							
1767-3			g e k o							
1906-3			e a k i l a							
2177-3			i k a n i							
2286-3			l a							
2317-3			f u l a							
2750-3			e e s i							
3275-3			x a a a							
3464-3			l o n a							
3639-3			l o e m u l a							
3981-3			a tʰ a a n a							
4192-3			l e a b a							
4260-3			i a a							
4350-3			l e á o o o							
278-3			β a							
745-3			x e x o							
3971-3			x o l a							
93-3			k o ɲ a							
200-3			β e							
374-3			tʰ a a l a							
508-3			l o j u							
528-3			β e l a							
1137-3			s á k u							
1585-3			a l a							
1712-3			f u l o							
2088-3			s i n a							
2334-3			s i k e							
2393-3			m e n a							
2665-3			i k a b i							
2738-3			β e e l e							
3675-3			l a a l a							
4137-3			m a l a							
4440-3			β i l o							
4574-3			a a a l a							
4688-3			o l o e							
2798-3			i a i							
3067-3			n ɲ u							
3531-3			a a u l a							
3767-3			i o							
4632-3			x a a i							
401-3			k a							
2689-4				o u m a						
893-4				á u o e a a						
1285-4				o o u a						
3572-4				o o o a						
1755-4				u o o						
1789-4				k u o u o u g a						
3686-4				á o u g a						
4451-4				o u l u						
1216-4				k á n e e e						
4003-4				k o á r a						
419-4				l o g o						
1122-4				p e e e						
1430-4				o ɔ i i						
1666-4				k u u i i						
1767-4				k o r i						
55-4				s o a a						
94-4				l o e i						
2717-4				t ɔ o ŋ g a						
1339-4				t i i i						
4632-4				ts o r o						
2689-5					i á m a					
893-5					i á i u d a					
1285-5					i i a					
1303-5					á s o e e					
2197-5					i k á i a					
2828-5					s i i a					
3572-5					o á i i					
1095-5					l i m a					
3207-5					f i o a					
3519-5					t u m					
3686-5					l i o d a					
4249-5					f u m i					
448-5					e e k d e e					
630-5					β e e e e					
814-5					i o i g e					
1228-5					β á á					
1418-5					ʃ i a a					
2026-5					t e e					
2775-5					i a					
3397-5					β o l a					
3826-5					o m a					
4040-5					s e i					
4373-5					l i i					
4384-5					i i o					
84-5					u u u					
116-5					i p a					
587-5					o e k o					
848-5					f i m a					
1159-5					m a					
1350-5					l j a					
1396-5					s á f u					
1430-5					i p i i					
1767-5					o l o					
2286-5					l e					
2317-5					f u a					
2419-5					s e p e					
2750-5					e e ʃ i					
3018-5					l i l a					
3275-5					t a a					
3441-5					s e ŋ g					
3885-5					l i m					
4192-5					e i d a					
4260-5					s á á					
4350-5					á e e e o					
278-5					β e					
745-5					ʃ á o					
3971-5					f u m					
55-5					o i m a					
94-5					s o l o					
2717-5					l l o o g o					
4139-5					w i n					
200-5					β i					
374-5					t a a					
508-5					l a u					
528-5					β á l i					
575-5					t a					
1137-5					j e k a					
1339-5					t i i i					
1872-5					p a					
2537-5					l o m					
2738-5					β e e l e					
2872-5					k á ʃ i					
2893-5					t i k o					
3675-5					e e e e e e					
4028-5					t i					
4238-5					i o ʃ e					
4429-5					á s e					
4485-5					s i					
2798-5					u i					
3531-5					a á i k					
3767-5					l o					
4632-5					k i l i					
1033-5					k o o o e a					
3185-5					f i n k a					
1303-6						s k i				
1755-6						a i i				
448-6						ɲ ɔ ɲ ɔ ɔ ɔ				
1475-6						k i i				
3397-6						s u l ŋ				
2286-6						ɔ ɔ				
278-6						s u				
2717-6						l a o ɛ				
4137-6						s i i i				
3767-6						u u				
1033-6						k u k d d				
2689-7							á a a			
893-7							á á á k a			
1285-7							o a a			
1303-7							g o m a			
2197-7							z h á a a			
2828-7							á á a			
3572-7							z o w i			
1095-7							á m a			
1755-7							i o e			
1789-7							u á a u k a			
3519-7							á m a			
3686-7							i á b a			
4249-7							u w e			
4451-7							i ɲ e			
814-7							o u b e			
1216-7							k á á n a			
1475-7							g a a			
2026-7							t e e			
2775-7							u u b a			
3826-7							z o h a			
4003-7							h i n a			
4040-7							e ɲ i			
84-7							ʃ á h á a			
116-7							i k a			
181-7							a u b e			
419-7							o k o			
587-7							o ŋ k o			
660-7							e a			
848-7							k o a			
1122-7							á a			
1159-7							w a			
1374-7							s á n e			
1396-7							z e v u			
1430-7							i v a o			
1906-7							i g i a			
2177-7							g a t a			
2419-7							z e h a			
3018-7							z á á a			
3275-7							f a a n a			
3441-7							z e á k a			
3464-7							o n a			
3639-7							g á á á n a			
3885-7							z á m u			
4192-7							f i á b a			
745-7							z u k a			
3971-7							u w a			
55-7							á a a			
2717-7							s r e ŋ g a			
4139-7							e a a			
93-7							h o n o			
459-7							á m a			
575-7							t a			
1712-7							u o			
2088-7							i ɲ a			
2166-7							u m b a			
2334-7							z i ɣ e			
2393-7							a ɲ a			
2537-7							r u m e			
2665-7							i a ɲ b i			
2997-7							á n a a			
4028-7							v w e			
4316-7							ʃ u t u			
4429-7							z a a a			
4688-7							i ɲ w e			
3067-7							v u			
3185-7							z i i k a			
794-7							á á k a			
143-7							u			
388-7							t á u m a			
2689-8								u a a a		
1285-8								u a a a		
1303-8								u a a a a		
2197-8								u a a a a		
2828-8								a a a a		
3572-8								u a a a		
1755-8								a a a		
1789-8								a a a a a a a a		
3207-8								u a a a		
3519-8								a a a a		
3686-8								a a a a a		
4249-8								a a a a		
4451-8								a a a a		
814-8								u a a a a a		
1228-8								k u a a		
2026-8								k u a a		
2775-8								u u a a a		
3826-8								u u k a		
4040-8								k a a a		
181-8								k u a a a a		
660-8								a a a a		
848-8								k a a a		
1083-8								a a a a		
1159-8								a a		
1350-8								u a a a		
1396-8								u a a a		
1666-8								k u a a a		
2177-8								u k a a a		
2317-8								a a a a		
4260-8								u u a a		
745-8								k u k a		
3971-8								k u a a		
94-8								k u a a		
2717-8								u u u a g a		
4139-8								u u n a		
43-8								a a a		
575-8								k a a		
871-8								k a a a		
1339-8								k u a a		
1585-8								a a a a		
1872-8								k a a		
2893-8								a a k a a		
4028-8								k a a		
4316-8								k a k a		
4440-8								k a a a		
4485-8								u u		
4688-8								a a		
2798-8								u u u		
794-8								k u a a k a		
2689-9									i a a a	
893-9									a a a g a	
1285-9									ʊ e a a	
1303-9									i g e a a	
2197-9									g a a ʊ̀	
2828-9									i n a	
3572-9									s e n e	
1095-9									l i a	
1789-9									s ʊ a a a g a	
3207-9									ʊ a ʊ̀	
4249-9									g ʊ e e	
4451-9									z i n a	
630-9									i ʊ l ʊ̀	
814-9									u m b e	
1228-9									s a a a	
1418-9									s i a k l a	
1475-9									g a a	
2026-9									s u a	
2775-9									u m b a	
3397-9									l i l a	
3826-9									s ʊ n a	
4003-9									s i l a	
4040-9									e n e	
4373-9									l i ʊ̀	
4384-9									i l ʊ̀	
116-9									s i g a	
181-9									e a g e	
1083-9									e e l a	
1374-9									a a a e	
1430-9									i b s e	
1666-9									ʊ a a e	
1767-9									s ʊ l ʊ̀	
1906-9									i g i l a	
2177-9									e g a r a	
2419-9									s a g a	
2750-9									e a z i	
3018-9									s i l a	
3441-9									s a a g a	
3885-9									s ʊ n a	
3981-9									a i b g a	
4260-9									e e a	
4350-9									i i i a l ʊ̀	
278-9									b a	
745-9									b e n e	
55-9									s ʊ a a	
94-9									s ʊ n a	
4139-9									m e n a	
200-9									b i	
528-9									b i l ʊ̀	
871-9									g o a	
2088-9									z i n a	
2166-9									s a m b a	
2334-9									z i g a	
2393-9									e a n a	
2537-9									l á e	
2665-9									i g i	
2738-9									b e e l ʊ̀	
2872-9									s o l a	
2997-9									s a a w a	
3075-9									s o a b a	
4238-9									s a l a	
4429-9									s á s e	
4440-9									e e e e	
4485-9									s e	
4574-9									o w a a l a	
2798-9									e e e	
3067-9									a b a	
3767-9									l ʊ̀	
4632-9									b ʊ l i	
1033-9									s o l o l a	
3185-9									s i g a	
240-9									o g a	
401-9									g a	
2689-10										l ʊ ʊ ʊ
893-10										o i ʊ ʊ̀
1285-10										ɔ ʊ ɔ ɛ
2197-10										ɔ χ ʊ a ɔ
2828-10										l ʊ ʊ ɔ
1095-10										l i m ɔ
1755-10										a ɔ ɔ
3207-10										l ʊ l ɔ
3519-10										l ʊ ʊ a
448-10										a ʊ χ a i
630-10										l i ʊ l ɔ
1216-10										b o b a
1418-10										l i l a l a
2775-10										l ʊ l ʊ n a
3397-10										l i l ɔ
4373-10										l i l ɔ
4384-10										i l ɔ
84-10										b á b ʊ a ʊ̀
1083-10										a ɔ ɔ a
1122-10										b ʊ a ɛ
2286-10										l a
2317-10										l ʊ l a
3018-10										l ɔ l ʊ̀
3275-10										b ʊ ʊ a a
3464-10										ɔ m a
3639-10										pʰ o ɔ á a
3885-10										l ʊ m ʊ̀
3981-10										i d a
94-10										ʊ χ a
4139-10										ɔ ʊ n a
43-10										l o a a
374-10										t i i i a l i
459-10										l o m ʊ̀
508-10										l i l ʊ
871-10										χ ɔ a a
1712-10										a ʊ l ɔ
2893-10										l ʊ χ ʊ ʊ̀
3075-10										χ ʊ l a d u
3531-10										l l ʊ a
794-10										b á k a
