COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
360-1	d j ɔ p ³¹						
376-1	s j a ³						
389-1	n j a̰ k ³						
395-1	n a ³¹						
401-1	s ɛ ³						
404-1	d u ŋ ³						
408-1	d j ɔ ⁵						
409-1	l ɔ ³¹						
413-1	d j a n ³						
421-1	n j u k ³¹						
425-1	b j ɛ ³¹						
430-1	dʒ ɛ ³¹						
442-1	d a ³						
447-1	tʰ a ŋ ³						
456-1	g u ³						
458-1	s u ⁵						
469-1	kʰ j a ⁵						
470-1	d a ³¹						
475-1	m ³						
477-1	n j j ʔ ³¹						
478-1	d j ɛ ³¹						
480-1	g j a ³¹						
485-1	m j ɔ ⁵						
495-1	ŋ j ɔ ³¹						
499-1	n j a ŋ ³						
500-1	n j j a m ³						
501-1	tʰ a ³						
506-1	dʒ j a p ³						
507-1	n a ³¹						
509-1	l a ŋ ³						
510-1	b j a ŋ ³						
511-1	l a ³¹						
521-1	h a ³						
525-1	n j i ³¹						
538-1	j ɔ ³						
539-1	dʒ j ɛ n ³						
544-1	g j u k ³¹						
550-1	tʰ j ɔ ʔ ³¹						
562-1	n j a ŋ ³						
568-1	g a ³¹						
2-1	kʰ a ŋ ³						
11-1	s a ŋ ³						
12-1	j ɔ ³¹						
22-1	g a ŋ ³¹						
28-1	b j ɔ ³¹						
29-1	tʰ a ʔ ³¹						
30-1	j a ŋ ³¹						
35-1	l a ŋ ³						
38-1	d j a ŋ ³						
42-1	b j a ³						
46-1	d u ³						
52-1	d j ɔ ʔ ³¹						
55-1	b j a m ³¹						
69-1	h a k ³¹						
79-1	g j a m ³						
83-1	tʃʰ j ɛ ³						
86-1	j a ŋ ³						
89-1	s a ŋ ³						
90-1	j a ³¹						
91-1	dʒ a n ³						
92-1	kʰ a ³¹						
106-1	kʰ u k ³¹						
120-1	tsʰ a a ³						
125-1	g a ŋ ³¹						
148-1	j a ŋ ³						
173-1	b a ³¹						
179-1	j a ³¹						
186-1	n a ³¹						
187-1	l a ŋ ³						
197-1	n a t ³¹						
209-1	kʰ j a ŋ ³						
210-1	j a m ³						
211-1	d a ³¹						
213-1	n a k ³						
215-1	d a ³						
220-1	tʰ a ŋ ³						
237-1	s a ⁵						
239-1	n a m ³¹						
242-1	tsʰ a ³						
248-1	kʰ j a ³						
255-1	b j ɔ ³¹						
271-1	tʃʰ a ⁵						
275-1	n a ŋ ³¹						
277-1	tʃʰ a ŋ ³						
295-1	kʰ u k ³¹						
302-1	dʒ j a m ⁵						
309-1	l a k ³¹						
312-1	a ⁵						
313-1	m a ³						
314-1	tsʰ a m ³						
315-1	tʃʰ a ŋ ³						
330-1	l ɔ ⁵						
333-1	d j a m ³¹						
338-1	n j ɔ k ³¹						
346-1	s a t ³¹						
348-1	j a ³¹						
1-2		m a ²³					
4-2		l a ⁵²					
18-2		m j i ²³					
19-2		k a ²³					
44-2		l a ²³					
50-2		w a ²³					
62-2		j a ²³					
70-2		p a ²³					
75-2		m j a ʔ ²³					
97-2		j a ²³					
112-2		j a ⁵²					
122-2		m j a ʔ ²³					
127-2		k i ⁵²					
132-2		j a ʔ ⁵²					
133-2		a ²³					
135-2		a ²³					
142-2		t ts i ⁵²					
143-2		j a ʔ ⁵²					
149-2		j a ²³					
152-2		j a ²³					
157-2		p i ⁵²					
183-2		j i ⁵²					
184-2		a ²³					
185-2		j i ²³					
189-2		m j a ʔ ²³					
192-2		a ²³					
195-2		j a ⁵²					
200-2		k i ²³					
216-2		a ²³					
218-2		l a ⁵²					
225-2		ts a ²³					
235-2		k j i ²³					
244-2		k a ⁵²					
253-2		m j i ⁵²					
270-2		m i ²³					
278-2		m j a ²³					
279-2		a ⁵²					
285-2		j a ²³					
308-2		p i ⁵²					
322-2		m i ⁵²					
325-2		k j a ²³					
337-2		m j a ²³					
341-2		t a ⁵²					
347-2		k a ʔ ²³					
362-2		j i ²³					
391-2		j a ²³					
394-2		m a ⁵²					
397-2		j i ²³					
443-2		j a ²³					
460-2		j a ²³					
463-2		j i ²³					
464-2		ʔ a ²³					
473-2		ts a ²³					
476-2		k j a ²³					
481-2		j i ²³					
494-2		k i ⁵²					
496-2		a ²³					
516-2		j i ⁵²					
522-2		n a ⁵²					
523-2		p j a ²³					
524-2		n i ⁵²					
540-2		k a ⁵²					
3-2		p a ²³					
6-2		k i ⁵²					
7-2		i ²³					
20-2		n a ²³					
39-2		m i ²³					
51-2		²³					
72-2		ʔ a ²³					
94-2		m j a ²³					
100-2		j a ⁵²					
116-2		k l a ⁵²					
136-2		l i ⁵²					
137-2		k j w a ²³					
139-2		m i ⁵²					
150-2		k j a ʔ ⁵²					
154-2		m i ⁵²					
166-2		p j a ⁵²					
169-2		k j a ²³					
170-2		p j a ⁵²					
171-2		j a ²³					
174-2		l a ²³					
181-2		m j a ʔ ²³					
205-2		n a ²³					
206-2		m a ²³					
214-2		l a ⁵²					
217-2		j a ⁵²					
224-2		j a ²³					
228-2		p a ²³					
246-2		k j a ²³					
256-2		ʔ a ²³					
257-2		p a ²³					
273-2		ʔ a ²³					
286-2		k a ²³					
307-2		j a ²³					
335-2		k j a ⁵²					
342-2		m j i ²³					
376-2		k j a ²³					
389-2		n a ²³					
404-2		ts a ⁵²					
408-2		t a ²³					
413-2		a ²³					
421-2		m j a ²³					
430-2		t i ²³					
458-2		ts a ⁵²					
470-2		t a ²³					
475-2		m a ²³					
477-2		j a ²³					
478-2		j a ²³					
480-2		k j a ²³					
485-2		m j a ⁵²					
495-2		i ²³					
499-2		m j a ²³					
500-2		j w i ²³					
506-2		k j i ²³					
509-2		l o ²³					
525-2		j i ²³					
22-2		k a ²³					
28-2		p a ⁵²					
29-2		a ²³					
30-2		l a ²³					
35-2		l a ²³					
38-2		ts a ²³					
46-2		ts a ²³					
52-2		a ²³					
55-2		p a ²³					
69-2		n a ⁵²					
125-2		k w i ²³					
163-2		ts a ²³					
173-2		p i ²³					
179-2		j a ²³					
210-2		j a ²³					
211-2		t i ²³					
213-2		a ²³					
215-2		j a ³					
237-2		ts a ⁵²					
252-2		k a ⁵²					
255-2		p j a ²³					
275-2		n a ²³					
281-2		k j a ⁵²					
300-2		k i ³					
333-2		j a ²³					
1-3			m au ⁴				
4-3			l ɔ ³				
18-3			m j e ŋ ³¹				
19-3			n j e ³¹				
44-3			l o ³²				
50-3			j o ŋ ³¹				
62-3			s ə ⁵³				
70-3			b a ŋ ⁴				
75-3			m j ɔ ³²				
97-3			j a ŋ ³¹				
112-3			tsʰ ɔ ³				
122-3			m j o k ³²				
127-3			kʰ ɔ ³				
132-3			o ʔ ³²				
133-3			n j o ⁴				
135-3			n au ⁴				
142-3			d z ɔ ⁴				
143-3			ŋ ɔ ʔ ³²				
149-3			ʔ o ⁵³				
152-3			n a ⁵³				
157-3			b ɔ ³				
183-3			ʔ ɔ ³				
184-3			n o ³				
185-3			tsʰ a m ³¹				
189-3			m j ɔ ʔ ³²				
192-3			n ɔ ⁵³				
195-3			n ɔ ³				
200-3			e ³¹				
216-3			j e ŋ ⁴				
218-3			l ɔ ʔ ³²				
225-3			s a ⁵³				
235-3			kʰ j e ⁵³				
244-3			s ɔ ³				
253-3			m j e ⁴				
270-3			m j e ⁵³				
278-3			m j a ŋ ³¹				
279-3			ɔ ³				
285-3			j o m ³¹				
308-3			j ɔ ⁴				
322-3			m j ɔ ⁴				
325-3			kʰ au ⁴				
337-3			m j a ŋ ³²				
341-3			d z ɔ ⁴				
347-3			o ³²				
362-3			j e ⁵³				
391-3			j o ⁵³				
394-3			m ɔ ʔ ³²				
397-3			tʃʰ e ⁵³				
443-3			m j o p ³²				
460-3			s a ⁵³				
463-3			e ⁵³				
464-3			ʔ o ŋ ³¹				
473-3			s a m ⁵³				
476-3			g j o k ³²				
481-3			tsʰ a ³¹				
494-3			g ɔ ⁴				
496-3			j a ŋ ³¹				
516-3			j ɔ ³				
522-3			n ɔ ʔ ³²				
523-3			b j o ⁵³				
524-3			n ɔ ³				
540-3			kʰ ɔ ³				
3-3			b e ⁵³				
6-3			g ɔ ³¹				
7-3			d o m ³¹				
20-3			n a p ³²				
39-3			m j e ⁵³				
51-3			ŋ o ³¹				
64-3			g ɔ ³¹				
65-3			g o ʔ ³²				
66-3			d j u ⁵				
71-3			s ɔ ³				
72-3			ʔ ɔ ³				
76-3			j ɔ ³				
77-3			m j ə ʔ ⁵³				
78-3			m au ⁴				
82-3			b o ŋ ³¹				
87-3			ŋ ɔ ³²				
93-3			l a m ³¹				
94-3			m j e ⁵³				
100-3			o ŋ ⁵³				
116-3			l a ³				
119-3			j a m ³¹				
124-3			b j o ³¹				
136-3			l e ³²				
137-3			kʰ j ɔ ⁴				
139-3			m j e ⁴				
144-3			s o ³²				
145-3			d o ŋ ³¹				
146-3			m au ⁵³				
150-3			g j ɔ ʔ ³²				
154-3			m j ɔ ³¹				
165-3			g a ŋ ³¹				
166-3			b j ɔ ³¹				
169-3			g j a ŋ ³²				
170-3			b j ɔ ³¹				
171-3			j a ŋ ³¹				
174-3			l a m ³¹				
181-3			m j ɔ ʔ ³²				
193-3			b a ³				
205-3			n a ⁵³				
206-3			m e ⁵³				
212-3			j ɔ ʔ ³²				
214-3			l a m ²				
217-3			ʔ ɔ ³				
224-3			n j e ⁴				
228-3			b a ³¹				
238-3			j e ⁵³				
241-3			s ɔ ³				
246-3			g j ɔ ³				
256-3			j a ³				
257-3			b a ⁵³				
272-3			m ɔ ³				
273-3			j a ⁵³				
274-3			m a ŋ ³¹				
286-3			kʰ o m ³¹				
289-3			kʰ o ŋ ³¹				
294-3			ʔ o ⁵³				
301-3			j ɔ ʔ ³²				
306-3			g j o p ³²				
307-3			ŋ a p ³²				
321-3			tʰ a ŋ ⁴				
331-3			m j ɔ ³				
332-3			l a m ³²				
335-3			g j ɔ ³				
336-3			n j a m ³¹				
340-3			ŋ au ⁴				
342-3			m j o ⁴				
360-3			d ɛ p ³²				
376-3			a ⁵³				
389-3			n ⁵³				
395-3			n ɔ ³				
401-3			s e ⁵³				
404-3			d o ŋ ³¹				
408-3			d ɔ ³¹				
409-3			l a ³¹				
413-3			d a ŋ ³¹				
421-3			m j o p ³²				
425-3			b j e ³¹				
430-3			tʃʰ e ⁵³				
442-3			d o ⁵³				
447-3			tʰ o ŋ ³¹				
456-3			g ɔ ³				
458-3			s ɔ ⁴				
469-3			kʰ au ⁴				
470-3			d ə ⁵³				
475-3			ŋ ɔ ³²				
477-3			n j ⁵³				
478-3			j e ⁵³				
480-3			g au ⁴				
485-3			m j ɔ ³				
495-3			ŋ ɔ ³				
499-3			m j a ŋ ³²				
500-3			m j o m ⁴				
501-3			tʰ o ⁵³				
506-3			a ⁵³				
507-3			n ɔ ʔ ³²				
509-3			l a ⁴				
510-3			b j a ŋ ³¹				
511-3			l ɔ ʔ ³²				
521-3			au ³¹				
525-3			n j au ⁵³				
538-3			au ⁴				
539-3			d j e ³²				
544-3			g j o k ³²				
550-3			d ɔ ʔ ³²				
562-3			m j o ŋ ³¹				
568-3			g a ⁵³				
2-3			g o ŋ ³¹				
11-3			s ⁵³				
12-3			j a ŋ ³²				
22-3			g o ŋ ³¹				
28-3			b e ³¹				
29-3			tʰ o ʔ ⁵³				
30-3			l a ŋ ³				
35-3			l a ŋ ²				
38-3			d ɔ ⁵³				
42-3			b e ³²				
46-3			j ɔ ⁴				
52-3			d j ɔ ʔ ⁵³				
55-3			b ɛ m ³¹				
69-3			h o ʔ ⁵³				
79-3			g j e m ³				
83-3			tʃʰ au ⁵³				
86-3			j o ³²				
89-3			s a ŋ ³				
90-3			b ɔ ⁵³				
92-3			kʰ a ⁵³				
106-3			g o ʔ ⁵³				
120-3			a ⁵³				
125-3			g j o ʔ ⁵³				
148-3			d a ŋ ³¹				
163-3			s a ŋ ⁵³				
173-3			b e ³				
179-3			ʔ o ³				
186-3			ŋ a ³				
187-3			l a ŋ ³²				
197-3			n ⁵³				
209-3			kʰ o ŋ ⁵				
210-3			a m ⁵³				
211-3			d a ⁵³				
213-3			⁵³				
215-3			ɔ ⁵³				
220-3			tʰ o ŋ ³				
237-3			s ɔ ⁴				
239-3			n a m ³				
242-3			tsʰ o ³				
248-3			kʰ j e ³²				
252-3			g j ɔ ³¹				
255-3			b j ɔ ³				
271-3			d au ⁴				
275-3			n o ⁴				
277-3			d a ŋ ³¹				
281-3			g j ɔ ³¹				
283-3			l a ³¹				
295-3			kʰ o ⁵³				
300-3			g a ŋ ³¹				
302-3			au ⁵³				
309-3			l ɔ ʔ ³²				
312-3			au ⁵³				
313-3			m ɔ ⁵³				
314-3			d a m ³				
315-3			tʰ o ŋ ³				
330-3			l e ³				
333-3			s j a m ³¹				
338-3			m j ɔ ʔ ³²				
346-3			s e ⁵³				
348-3			j o ⁵³				
352-3			g j o ŋ ³¹				
1-4				m a ʔ ⁵⁴			
4-4				l a ³²			
18-4				m j a n ⁵			
19-4				n a t ⁵			
44-4				l au ʔ ³²			
50-4				a ⁵⁴			
62-4				s a ⁵			
70-4				b a n ³²			
75-4				m j a ʔ ⁵⁴			
97-4				a ³²			
112-4				tsʰ o ³²			
122-4				m j au ʔ ³²			
127-4				kʰ i ²			
132-4				au ʔ ⁵⁴			
133-4				n au ⁵⁴			
135-4				n a ʔ ⁵			
142-4				d i ³²			
143-4				ɔ ʔ ⁵⁴			
149-4				ʔ au ³²			
152-4				n a ³²			
157-4				b o ³²			
183-4				ʔ au ²			
184-4				au ʔ ⁵⁴			
185-4				tsʰ e ³			
189-4				m j a ʔ ³²			
192-4				a ⁵			
195-4				n o ³²			
200-4				a ⁵			
216-4				s a n ³²			
218-4				l au ʔ ³²			
225-4				s a ³²			
235-4				kʰ j a t ⁵			
244-4				s o ⁵			
253-4				m a ³²			
270-4				m a t ⁵			
278-4				m j a ³²			
279-4				a ³²			
285-4				j e ³²			
308-4				o ³²			
322-4				m i ³²			
325-4				kʰ o ʔ ⁵			
337-4				m j a ³²			
341-4				d z o ⁵			
347-4				s au ʔ ³²			
362-4				j a ⁵			
391-4				j a ³²			
394-4				m ɔ ʔ ³²			
397-4				d a ⁵			
443-4				m j a ʔ ⁵⁴			
460-4				s a ⁵⁴			
463-4				a t ⁵			
464-4				ʔ a ³²			
473-4				s a ³²			
476-4				kʰ j au ʔ ³²			
481-4				tsʰ a ⁵			
494-4				g o ⁵			
496-4				a ³²			
516-4				a ²			
522-4				n a ʔ ³²			
523-4				b j au ⁵			
524-4				n a ²			
540-4				g o ³²			
3-4				b a t ⁵			
6-4				g i ⁵			
7-4				d a ⁵			
20-4				n a ³²			
39-4				m a t ⁵⁴			
51-4				n ⁵			
64-4				g a ʔ ³²			
65-4				g au ʔ ⁵⁴			
66-4				d z au ³²			
71-4				s i ³²			
72-4				ʔ a ²			
76-4				au ³²			
77-4				m a ʔ ³²			
78-4				m a ʔ ⁵			
82-4				b a ⁵			
87-4				a ³²			
93-4				l e ³			
94-4				m a ⁵			
119-4				a ³²			
124-4				b j au ⁵			
136-4				l i ²			
137-4				kʰ j a ⁵			
139-4				m a ²			
144-4				s a ʔ ⁵⁴			
145-4				d au ³			
146-4				m a ʔ ⁵⁴			
150-4				g j ɔ ʔ ³²			
154-4				m i ⁵			
165-4				g a ⁵			
166-4				b j o ³²			
169-4				g j a ³²			
170-4				b j o ³²			
174-4				l e ³²			
181-4				m j a ʔ ³²			
193-4				b a ³²			
205-4				n a ⁵			
206-4				m a t ⁵			
212-4				a ʔ ⁵⁴			
217-4				ʔ au ³²			
224-4				n j a ⁵			
228-4				b a ³²			
238-4				j a ʔ ⁵			
241-4				s o ³²			
246-4				g j o ⁵			
256-4				ʔ a ³²			
257-4				b au ³²			
272-4				m o ³²			
273-4				ʔ a ³²			
274-4				m a ³²			
286-4				kʰ e ⁵			
289-4				kʰ au ³²			
294-4				ʔ a ⁵			
301-4				j a ʔ ³²			
306-4				d a ʔ ⁵⁴			
307-4				n a ³²			
321-4				tʰ a ²			
331-4				m j o ³²			
332-4				l a ³			
335-4				g j o ⁵			
336-4				n e ³²			
340-4				a ʔ ⁵			
342-4				m j a ⁵			
360-4				d a ʔ ⁵⁴			
389-4				n a ⁵			
395-4				n a ³²			
401-4				s a ⁵			
404-4				d z a ³²			
408-4				d o ³²			
409-4				l a ³			
413-4				d a n ⁵			
421-4				m j a ʔ ³²			
425-4				b a t ⁵			
430-4				d a ⁵			
442-4				d au ⁵			
447-4				tʰ au ⁵			
456-4				g o ³²			
458-4				s au ³			
469-4				kʰ o ʔ ⁵			
470-4				d a ³²			
475-4				m ³²			
477-4				j a ⁵			
478-4				a ³²			
480-4				g o ʔ ⁵			
485-4				m j o ³²			
495-4				a ³²			
499-4				m j a ⁵			
500-4				n j e ³²			
501-4				tʰ au ⁵			
507-4				n a ³²			
510-4				b a ⁵			
511-4				l a ʔ ³²			
521-4				a ⁵			
525-4				n j a ⁵			
538-4				a ʔ ⁵			
539-4				d a n ⁵			
544-4				g j a ʔ ⁵⁴			
550-4				tʰ o ʔ ⁵⁴			
562-4				m j a ³			
568-4				g a ⁵			
2-4				kʰ au ³			
11-4				s a ⁵⁴			
12-4				j a ʔ ³²			
22-4				g au ³²			
28-4				b o ³²			
29-4				tʰ au ³²			
30-4				l a ³²			
42-4				b a t ⁵			
46-4				d au ²			
52-4				d o ʔ ³²			
55-4				b a ³²			
69-4				ʔ au ³²			
79-4				g a ⁵			
83-4				d a ⁵			
86-4				j a ⁵			
89-4				s a ⁵			
90-4				o ʔ ⁵⁴			
91-4				a n ³²			
92-4				kʰ a ⁵			
106-4				g au ʔ ³²			
125-4				g a ³²			
148-4				a ³²			
163-4				s a ³²			
173-4				b a ³²			
179-4				ʔ a ³²			
186-4				n a ³²			
187-4				l a ³			
197-4				a ⁵			
211-4				d a ³²			
220-4				tʰ au ³			
237-4				s a ²			
239-4				n a ³²			
242-4				tsʰ au ⁵⁴			
248-4				kʰ a t ⁵			
252-4				g a ⁵			
255-4				b j au ³²			
271-4				d a ʔ ⁵			
275-4				n a ⁵			
277-4				d a ⁵			
281-4				g j o ³²			
283-4				l a ⁵⁴			
295-4				kʰ au ʔ ³²			
300-4				g a ³²			
302-4				tsʰ a ⁵			
309-4				l a ʔ ³²			
312-4				ʔ a ʔ ⁵			
314-4				tsʰ a ³			
315-4				d a ⁵			
330-4				l a ³²			
333-4				s e ³²			
338-4				m j a ʔ ³²			
346-4				s a ⁵			
348-4				j a ³²			
352-4				kʰ a ŋ ³			
1-5					m j o ³¹		
4-5					ɹ i ³¹		
18-5					m j o ³¹		
19-5					j o ³¹		
44-5					j o ³¹		
50-5					a ³¹		
62-5					ʃ e ³¹		
70-5					p o ³¹		
75-5					m j o ³¹		
97-5					j o ³¹		
112-5					j a ³¹		
122-5					m j o ³¹		
127-5					k ³¹		
132-5					j o ³¹		
133-5					j a ³¹		
135-5					j o ³¹		
142-5					³¹		
143-5					j o ³¹		
149-5					j o ³¹		
152-5					j o ³¹		
157-5					j i ³¹		
183-5					j i ³¹		
184-5					j a ³¹		
185-5					s e ³¹		
189-5					m j o ʔ ³¹		
192-5					j a ³¹		
195-5					j i ³¹		
200-5					j o ³¹		
216-5					j o ³¹		
218-5					j o ³¹		
225-5					ʃ o ³¹		
235-5					j i ³¹		
244-5					ʃ u ³¹		
253-5					m i ³¹		
270-5					m j i ³¹		
278-5					m j o ³¹		
279-5					j u ³¹		
285-5					j a ³¹		
308-5					j ³¹		
322-5					m i ³¹		
325-5					j o ³¹		
337-5					m j o ⁵⁵		
341-5					j a ³¹		
347-5					ʃ j o ³¹		
362-5					j o ³¹		
391-5					j o ³¹		
394-5					m o ³¹		
397-5					sʰ i ³¹		
443-5					j a ʔ ³¹		
460-5					ʃ e ³¹		
463-5					j o ³¹		
464-5					j o		
473-5					ʃ e ³¹		
476-5					j a ³¹		
481-5					j i ³¹		
494-5					k ³¹		
496-5					j o ⁵⁵		
516-5					j i ³¹		
522-5					j o ³¹		
523-5					j u ³¹		
524-5					j i ³¹		
540-5					j a ³¹		
39-5					m j o ³¹		
64-5					j o ³¹		
65-5					j o ³¹		
66-5					³¹		
71-5					s i ³¹		
72-5					a ³¹		
76-5					j a ³¹		
77-5					m j e ʔ ³¹		
78-5					m o ³¹		
82-5					p j o ³¹		
87-5					j a ³¹		
93-5					j e ³¹		
100-5					j o ʔ ⁵⁵		
116-5					a ³¹		
119-5					j e ³¹		
124-5					j u ³¹		
136-5					m ³¹		
139-5					m u ³¹		
144-5					ʃ j a ³¹		
145-5					j ə		
146-5					m j e ³¹		
165-5					j a ³¹		
171-5					j o ⁵⁵		
193-5					p i ³¹		
212-5					j a ³¹		
214-5					j i ³¹		
238-5					j e ³¹		
241-5					j a ³¹		
246-5					k j ³¹		
256-5					h ə ³¹		
257-5					k o ³¹		
272-5					m a ³¹		
274-5					m ə ³¹		
289-5					k ə		
294-5					j i ³¹		
301-5					j o ³¹		
306-5					j a ³¹		
321-5					j o ³¹		
331-5					m j a ³¹		
332-5					j e ³¹		
336-5					j e ³¹		
340-5					j o ³¹		
360-5					j a ³¹		
376-5					ʃ o ³¹		
395-5					j a ³¹		
401-5					s i ³¹		
409-5					j a ³¹		
425-5					j i ³¹		
430-5					sʰ i ³¹		
442-5					tʰ ə ³¹		
447-5					j ə ³¹		
456-5					j a ³¹		
458-5					ʃ i ³¹		
469-5					o ³¹		
470-5					j o ³¹		
478-5					j i ³¹		
495-5					³¹		
501-5					tʰ i ³¹		
506-5					j o ʔ ⁵⁵		
507-5					j o ³¹		
509-5					l o ³¹		
510-5					j o ³¹		
511-5					j o ³¹		
521-5					j a ³¹		
538-5					o ³¹		
539-5					j o ³¹		
544-5					j o ³¹		
550-5					j o ³¹		
562-5					m j a ⁵⁵		
568-5					k o ³¹		
11-5					i ³¹		
12-5					j a ³¹		
46-5					k ³¹		
83-5					u ³¹		
91-5					ɹ e ³¹		
106-5					k ə ³¹		
120-5					i ʔ ³¹		
209-5					j a ʔ ³¹		
215-5					j o ʔ ³¹		
242-5					ɹ i ³¹		
281-5					j u ³¹		
283-5					j a ³¹		
302-5					o ³¹		
312-5					a ³¹		
313-5					m a ʔ ³¹		
315-5					tʰ ə ³¹		
348-5					j i ³¹		
352-5					j o ³¹		
1-6						m a	
4-6						l a	
18-6						m r a	
19-6						n a	
44-6						h l a	
50-6						h a	
62-6						s a k	
70-6						p a	
75-6						m j a	
97-6						h r a	
112-6						j a	
122-6						m j a k	
127-6						k j a	
132-6						h r a	
133-6						n a	
135-6						n a	
142-6						t a	
143-6						h r a	
149-6						r a	
152-6						n a	
157-6						p a	
183-6						j a	
184-6						h n a	
185-6						tsʰ a	
189-6						m j a	
192-6						h n a	
195-6						n a	
200-6						h a	
216-6						s a	
218-6						l a k	
225-6						s a	
235-6						k j a	
244-6						s a	
253-6						m	
270-6						m a	
278-6						m r a	
279-6						h a a	
285-6						h j a	
308-6						h p j a	
322-6						m a	
325-6						k a	
337-6						m j a	
341-6						t a	
347-6						s a	
362-6						h r a	
391-6						j a p	
394-6						m a k	
397-6						r a	
443-6						m j a p	
460-6						s a	
463-6						h r a	
464-6						r a	
473-6						s a	
476-6						k j a k	
481-6						tsʰ a	
494-6						k a	
496-6						p r a	
516-6						j a	
522-6						n a k	
523-6						p j a	
524-6						n a	
540-6						k a	
3-6						p a	
6-6						k	
7-6						t a	
20-6						n a p	
39-6						m j a	
51-6						tsʰ a	
64-6						k a	
65-6						k a	
66-6						t a a	
71-6						s a	
72-6						r a	
76-6						j a	
77-6						m r a	
78-6						h m a	
82-6						p a	
87-6						h n a	
93-6						l a	
94-6						m r a	
100-6						s a	
116-6						h l a	
119-6						r a	
124-6						p j a	
137-6						k j a	
139-6						m a	
144-6						s a	
145-6						t a	
146-6						m a	
150-6						k r a	
154-6						m r	
165-6						k j a	
166-6						p j a	
169-6						k j a	
170-6						p j a	
171-6						r a	
174-6						h l a	
181-6						m j a	
193-6						p a	
205-6						n a a	
206-6						m a	
212-6						h r a	
214-6						l a	
217-6						ʔ a	
224-6						n j a	
228-6						p a	
238-6						r a	
241-6						s a	
246-6						k j a	
257-6						p a	
272-6						m a	
273-6						j a	
274-6						m a	
286-6						k a	
289-6						k a	
