COGID	1	10	2	3	4	5	6	7	8	9
649-1	l ɛ ɛ t a									
755-1	g ʊ l a									
836-1	s u m m i									
969-1	s a									
994-1	s ɛ l ɛ k a a									
1006-1	n ʊ ŋ g ʊ									
1032-1	k ɔ l ɔ l a									
1043-1	β a l a									
1110-1	t ɛ m a									
1263-1	t a p a									
1273-1	l ɔ ɔ t a									
1329-1	i k a l									
1362-1	g i									
1606-1	ɔ t ɔ ɔ									
1617-1	n i k ɔ a									
1629-1	k w á									
1744-1	i β a a									
1895-1	j a									
1917-1	β ʊ m a									
1969-1	ɛ ɔ ɛ a									
1989-1	s a g a									
2037-1	ŋ g á t a									
2128-1	i ɛ m m ɛ									
2186-1	g a i a									
2483-1	ŋ l ʊ ɛ									
2592-1	l ɔ l a									
2615-1	n a									
2700-1	g l ŋ g a									
2784-1	k ʊ l ʊ									
2797-1	l m ɔ ɛ									
2884-1	p j j a									
2904-1	k ɛ ɛ n a a									
2972-1	s ɛ									
3030-1	l i p a									
3148-1	i t a									
3160-1	l u á b									
3261-1	t ɛ t ɛ									
3364-1	s ɔ t a									
2689-2		s a m a								
893-2		a n a								
1303-2		o m a								
2197-2		e a l a								
2828-2		e i n a								
3572-2		s o n i								
1095-2		l i m								
1789-2		k a l a t a								
3207-2		w u l a								
3519-2		t u m a								
3686-2		m m m b								
4249-2		k u m i								
4451-2		v i s i								
448-2		n o a a								
630-2		v e e l e								
814-2		o m m e								
1216-2		k p v a								
1228-2		b w a								
1418-2		s i m n								
1475-2		g a								
2026-2		t w e								
3826-2		e o w a								
4003-2		m v v								
4373-2		l i m i								
4384-2		i n o								
84-2		t t u u								
116-2		w i k								
419-2		l o g								
587-2		o v o o								
660-2		l e l a								
848-2		k á l								
1122-2		v i n a								
1159-2		s a								
1350-2		l j								
1374-2		n á a n e								
1906-2		iː k iː l								
2419-2		s e ŋ								
2750-2		e e i								
3441-2		s e t a								
3464-2		v o n a								
3639-2		t e t e m a								
3981-2		e m m n								
4192-2		v i m m p								
4350-2		l e e l o								
278-2		v								
3971-2		k á m a								
55-2		ɲ a m a								
43-2		d i m u								
93-2		k o n o								
459-2		l u m								
1137-2		s i g u								
1585-2		a a l								
1872-2		p								
2166-2		u m m m b								
2872-2		w o s i								
2997-2		dʒ á n p a								
3075-2		k u l u v e								
3675-2		l e l l e								
4137-2		m i l								
4238-2		e t s e a								
4316-2		t a t u								
4574-2		w p á a l d								
3067-2		n t u								
3531-2		a ɲ e g a								
1033-2		w o d l o								
3185-2		v i k l								
794-2		v e g a g								
143-2		v u u								
240-2		o dʒ								
388-2		n u m								
599-2		t a a m p o								
969-2		e a								
994-2		t e e e g								
1606-2		o t o o								
1629-2		k s i o								
1895-2		s a								
2592-2		l o l								
2884-2		p j a								
3148-2		i t a								
3261-2		t e t e								
2689-3			s a m a							
893-3			a n n							
1285-3			a w a							
1303-3			o m a							
2197-3			s a l a							
2828-3			dʒ n n							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n e							
1789-3			x a l a ŋ k							
3207-3			f u l a							
3519-3			tʰ u m a							
3686-3			s m m m							
4249-3			x u m i							
4451-3			β i s i							
448-3			j o dʒ i							
630-3			β e e l e							
1216-3			k tʰ β a							
1228-3			b w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β o l a							
4003-3			f β m							
4040-3			k e n i							
4373-3			tʰ ìì m i							
4384-3			i n o							
181-3			k o k o							
419-3			l o k							
587-3			o ŋ k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			a j a							
1374-3			n á a dʒ tʰ á							
1396-3			s o f u							
1666-3			tʰ á n o							
1767-3			i o i o							
1906-3			ìì ŋ k i l a							
2177-3			ŋ k a p							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			x a a n							
3464-3			f o n n							
3639-3			tʰ e tʰ e m e l							
3981-3			e m a							
4192-3			f i m m b							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ á x o							
3971-3			x á m n							
93-3			x o n o							
200-3			β i							
374-3			tʰ l l w a							
508-3			f o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			f i s a							
2334-3			f i k o							
2393-3			m n dʒ a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l w e l l e							
4137-3			m i l							
4440-3			β i l i							
4574-3			s ŋ á a a							
4688-3			w e ŋ e							
2798-3			n w a							
3067-3			n tʰ u							
3531-3			a a e x l							
3767-3			l o							
4632-3			i á dʒ i							
401-3			tʰ a							
649-3			l e e tʰ a							
755-3			g u l a							
1032-3			x o l o l a							
1043-3			f a l a							
1273-3			l o o tʰ a							
1362-3			k ìì i							
1895-3			dʒ a							
2615-3			tʰ a a							
2784-3			g u l							
2904-3			x e e n tʰ							
2689-4				ɲ a m a						
893-4				a n a						
1285-4				ɲ a						
3572-4				s ɔ n e						
1755-4				n e						
1789-4				k a l a ŋ a						
3686-4				a m m a						
4451-4				b i s e						
1216-4				g á b a						
4003-4				i b ts						
419-4				l ɔ g						
1122-4				b e n a						
1430-4				i s ɔ						
1666-4				t a á ɔ ɔ						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				b ɔ k ɔ						
2717-4				ŋ a ŋ g a						
1339-4				t i						
4632-4				k s s i						
2784-4				g o l o						
3160-4				s o r a						
2689-5					n a m a					
893-5					a n d					
1285-5					n w a					
1303-5					o m a					
2197-5					s a l					
2828-5					s i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l a					
3519-5					t u m a					
3686-5					s m m a					
4249-5					k u m i					
448-5					j u d i					
630-5					β e e l e					
814-5					ŋ o m m e e					
1228-5					p w a					
1418-5					s i m a j					
2026-5					t w e					
2775-5					β u m m a					
3397-5					β o l					
3826-5					s o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					s u u u l u					
116-5					j i k a					
587-5					o ŋ g oː					
848-5					k á l					
1159-5					n a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s o					
1767-5					n o k o					
2286-5					l a					
2317-5					β u β a					
2419-5					s e k a					
2750-5					e e s i					
3018-5					s i l					
3275-5					k a n d					
3441-5					s á ŋ g a					
3885-5					s u m o					
4192-5					β i m m p					
4260-5					s w a					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k o					
2717-5					a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					f w l w					
508-5					β oː f u					
528-5					β i l i					
575-5					t a					
1137-5					s i k u					
1339-5					t i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e e l e					
2872-5					k o s i					
2893-5					s i k u					
3675-5					l w e e l e					
4028-5					w s e					
4238-5					i s o s i					
4429-5					β s s					
4485-5					s u					
2798-5					n w					
3531-5					a n d k k a					
3767-5					l o					
4632-5					k á s i					
1033-5					k o s o u					
3185-5					β i k a					
649-5					l e e t a					
1110-5					t e m a					
1263-5					t á p a					
1273-5					l oː oː t a					
1329-5					i k a l					
1617-5					e k oː k					
1917-5					f u m a					
1969-5					m m n m					
2483-5					g u l					
2615-5					a a					
2700-5					g a ŋ g a					
2884-5					m j j a					
2972-5					s e					
3030-5					l i p					
3261-5					t e t e					
1303-6						o ɔ				
1755-6						n ɛ				
448-6						d o d i				
1475-6						k d				
3397-6						p o l ɔ				
2286-6						l ɔ				
278-6						p				
2717-6										
4137-6						ɓ i l				
3767-6						l o				
1033-6						k o s o u				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							ŋ o b a			
2197-7							z a r a			
2828-7							z i n			
3572-7							s o n i			
1095-7							r i m a			
1755-7							n e			
1789-7							k á r a ŋ ŋ g			
3519-7							t u m a			
3686-7							v b b a			
4249-7							k u b i			
4451-7							v i s i			
814-7							ŋ o b m e			
1216-7							g a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u b m			
3826-7							z o k a			
4003-7							e v v			
4040-7							ɣ e n i			
84-7							v u u			
116-7							s i k			
181-7							ɣ o ŋ ŋ ɣ o			
419-7							r o g a			
587-7							o ŋ g o			
660-7							o e o a			
848-7							k á r a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n s á n e			
1396-7							z o v u			
1430-7							i s f			
1906-7							i ŋ ɣ i r a			
2177-7							ŋ ɣ a			
2419-7							s e k a			
3018-7							z i r a			
3275-7							k a á n			
3441-7							s e ŋ ŋ g			
3464-7							v o n a			
3639-7							t e t e m e			
3885-7							s u m o			
4192-7							v i b b o			
745-7							t á k o			
3971-7							k á b a			
55-7							ɲ a e a			
2717-7							ŋ a ŋ a			
4139-7							m i dʒ a			
93-7							k o n o			
459-7							r u m a			
575-7							t a			
1712-7							v u r o			
2088-7							v i s a			
2166-7							ɲ u u m o			
2334-7							v i g m			
2393-7							m ɲ a			
2537-7							r o e o			
2665-7							i ŋ ɣ i			
2997-7							g u s z a			
4028-7							v e			
4316-7							t á t u			
4429-7							v s s			
4688-7							w e w ɲ			
3067-7							n t m			
3185-7							v i i k			
794-7							v e r e k a			
143-7							v u u			
388-7							h u m u b			
599-7							t a á m o i			
836-7							s u b m i			
969-7							i s a			
1110-7							t e m			
1263-7							t á h			
1329-7							i k a r			
1362-7							g i			
1606-7							o o t o			
1629-7							h v i			
1744-7							i v a			
1917-7							v u m			
1989-7							s a ɣ			
2037-7							d a t a			
2128-7							d e e m			
2186-7							ɣ a n a			
2700-7							ɣ ŋ g ŋ ɣ			
2797-7							r o m o			
2904-7							g e e n a a			
2972-7							z e			
3148-7							i t a			
3364-7							z o s			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a r a		
2828-8								ʝ n n		
3572-8								t ô n i		
1755-8								n e		
1789-8								k r a ŋ g g		
3207-8								v u r a		
3519-8								t u m a		
3686-8								v m m b		
4249-8								k u m î		
4451-8								β î t î		
814-8								ŋ ô m b ɛ		
1228-8								b w a		
2026-8								t w ɛ		
2775-8								β u m b a		
3826-8								ʃ ô k a		
4040-8								k ʃ n î		
181-8								k ô ŋ g ô ô		
660-8								r ʃ r a		
848-8								k w r		
1083-8								r i r a		
1159-8								e		
1350-8								r ʃ a		
1396-8								ʝ ô v u		
1666-8								t n ô ô		
2177-8								ŋ g a		
2317-8								β u β a		
4260-8								t w a		
745-8								t k ô		
3971-8								k á m a		
94-8								β ô k ô		
2717-8								ŋ g ŋ g g a		
4139-8								m ɛ n a		
43-8								d i b u		
575-8								t a		
871-8								t á m a		
1339-8								t w		
1585-8								a r		
1872-8								p		
2893-8								ʃ i k u		
4028-8								β w ʃ		
4316-8								t á t u		
4440-8								β î r î		
4485-8								t u		
4688-8								w ʃ a		
2798-8								n w a		
794-8								β e r e k a		
994-8								t e e t k		
1006-8								i ŋ k v		
1043-8								β r		
1617-8								ʃ k k ô		
1969-8								m a m b		
3364-8								ʃ o ô		
2689-9									ɲ a m a	
893-9									a n n	
1285-9									n a	
1303-9									ŋ o m a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a ŋ g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b e e	
1228-9									o a	
1418-9									s i m a	
1475-9									g a	
2026-9									s e	
2775-9									b u m b a	
3397-9									b o l o	
3826-9									s o k a	
4003-9									b b b a	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n s r i e	
1430-9									i s s	
1666-9									s a n ʊ o	
1767-9									g o m o	
1906-9									g g i a	
2177-9									ŋ g a r	
2419-9									s e k a	
2750-9									e s z e	
3018-9									z i l a	
3441-9									s e ŋ g g	
3885-9									s ʊ b o	
3981-9									e b b a	
4260-9									s a	
4350-9									l e e l o	
278-9									b a	
745-9									s á k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a m a	
2088-9									b i s a	
2166-9									n ʊ m b a	
2334-9									b i g o	
2393-9									b a ɲ a	
2537-9									l o b o	
2665-9									i ŋ g i e	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a n z z	
3075-9									g u l u b e	
4238-9									s s s s	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									b b a r l a	
2798-9									n a	
3067-9									n d ʊ	
3767-9									l o	
4632-9									m á s i	
1033-9									k o b l l	
3185-9									b i i k	
240-9									o o	
401-9									a a	
755-9									g ʊ l a	
836-9									s u ʊ b i	
1006-9									i u ŋ g u	
1744-9									i b a a	
1989-9									s a g	
2037-9									ŋ g i l a	
2128-9									g m ʊ b a e	
2186-9									g a n a	
2483-9									g l l ʊ̀	
2592-9									l o l w	
3030-9									l i	
3160-9									l u r a	
2689-10										dʒ a m a
893-10										a n̩ a
1285-10										n w a
2197-10										t á l a
2828-10										t i n̩ a
1095-10										l i m
1755-10										n̩ e
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										t ʊ n̩ i
630-10										b e e l e
1216-10										χ a b a
1418-10										ʃ i m d
2775-10										b ʊ m p a
3397-10										b b l
4373-10										l i m i
4384-10										i n̩ b
84-10										ʃ ʊ χ ʊ l
1083-10										l i l a
1122-10										f i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										t i l
3275-10										χ a a n̩
3464-10										b ɔ n̩ a
3639-10										r e r e m a
3885-10										ʃ ʊ m ɔ
3981-10										i m á
94-10										b ɔ χ ɔ
4139-10										m i n a
43-10										d i m m
374-10										a l l a
459-10										l m m
508-10										f b f u
871-10										r a m a
1712-10										f u l b
2893-10										t i χ ʊ
3075-10										χ u l u b e
3531-10										a a n̩ s χ
794-10										b ɛ χ a
1032-10										χ b l b l a
2797-10										l m m
