COGID	1	10	2	3	4	5	6	7	8	9
3207-10										b ʊ l a
3519-10										tʰ ʊ m a
448-10										ʊ ʊ n i
630-10										b ɛ ɛ l ɛ
1216-10										ʊ̀ a b a
1418-10										w i m
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										á ʊ ʊ l
1083-10										l i l a
1122-10										b i n a
2286-10										l a
2317-10										b ʊ b a
3018-10										w i l a
3275-10										χ á á n
3464-10										b ɔ n a
3639-10										tʰ ɛ tʰ ɛ m a
3885-10										b ʊ m ɔ
3981-10										i m a n
94-10										b ɔ χ ɔ
4139-10										m i n a
43-10										w i m ʊ
374-10										a a a á
459-10										l ʊ m
508-10										f ɔ b ʊ
871-10										r a m a
1712-10										b ʊ l o
2893-10										a i χ ʊ
3075-10										ʊ̀ ʊ l ʊ b ɛ
3531-10										á n n i k a
794-10										b χ k a
