COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
184-6						h n a	
185-6						tsʰ a m	
189-6						m r a t	
192-6						h n a	
195-6						n aː	
200-6						kʰ j a	
216-6						s j aː n	
218-6						l a k	
225-6						s a	
235-6						kʰ r aː	
244-6						s aː	
253-6						m aː	
270-6						m aː	
278-6						m j aː ŋ	
279-6						a aː	
285-6						kʰ r a m	
308-6						kʰ aː	
322-6						m aː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						j aː	
347-6						s u	
362-6						r a	
391-6						j a p	
394-6						m a	
397-6						tsʰ u	
443-6						m r a ts	
460-6						s a ts	
463-6						r a	
464-6						ʔ a ŋ	
473-6						s a m	
476-6						k j a ts	
481-6						tsʰ a	
494-6						k j aː	
496-6						m r aː ŋ	
516-6						j aː	
522-6						n a k	
523-6						p r u	
524-6						n aː	
540-6						k aː	
3-6						p u	
6-6						k j aː	
7-6						t a	
20-6						n a p	
39-6						m r a t	
51-6						ŋ ai	
64-6						k iː ɲ	
65-6						kʰ r a k	
66-6						tʰ j aː	
71-6						s aː	
72-6						ʔ aː	
76-6						r aː	
77-6						m w i ts	
78-6						h m w i	
82-6						p iː ŋ	
87-6						h n a	
93-6						l a m	
94-6						m a	
100-6						s w u n	
116-6						h l aː	
119-6						r a	
124-6						p r u	
137-6						kʰ j w i	
139-6						m j aː	
144-6						s u t	
145-6						t au ŋ	
146-6						m w iː	
150-6						j a t	
154-6						m aː	
165-6						kʰ r a	
166-6						j aː	
169-6						kʰ r aː	
170-6						j aː	
171-6						r a ŋ	
174-6						l a	
181-6						h j a t	
193-6						p aː	
205-6						n aˀ ts	
206-6						m i	
212-6						h j a k	
214-6						l u m	
217-6						ʔ uˀ	
224-6						n j w i	
228-6						p uˀ	
238-6						r w i	
241-6						s aː	
246-6						k a aː	
257-6						tsʰ a	
272-6						m aː	
273-6						ʔ a	
274-6						m a ŋ	
1-7							m au ³²
4-7							l ɔ ³
18-7							m j i n ³¹
19-7							n ɔ ³¹
44-7							l ṵ ʔ ⁴³
50-7							ʃ i ŋ ⁵³
62-7							ʃ ɪ k ⁵⁴
70-7							b a n ³
75-7							m j ɔ ʔ ³
97-7							a ŋ ³¹
112-7							tsʰ ɔ ⁴³
122-7							m j u ʔ ³¹
127-7							kʰ w i ³¹
132-7							β w ɔ ʔ ³
133-7							n u ⁵³
135-7							n au ³²
142-7							d z a i ³¹
143-7							ɔ ʔ ⁵⁴
149-7							ʔ u ³²
152-7							ŋ ɔ t ³
157-7							tsʰ ɔ ³¹
183-7							ʔ u ³
184-7							n u ⁴³
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							w ɔ ³¹
195-7							ʃ ɔ ³
200-7							i ⁴³
216-7							s e ŋ ³¹
218-7							l ɔ ʔ ³²
225-7							ʃ i ŋ ³¹
235-7							kʰ i ⁵³
244-7							s w i ³¹
253-7							m i ³¹
270-7							m i ⁵³
278-7							m i ŋ ³¹
279-7							w i ³¹
285-7							β ṵ m ⁵³
308-7							j i ³
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a̰ ŋ ³¹
341-7							dʒ ʃ ɔ ⁵³
347-7							s ṵ ʔ ⁴³
362-7							β w i ³¹
391-7							j ʊ p ⁴³
394-7							m ɔ ʔ ³²
397-7							tʃʰ i ⁵³
443-7							m j ṵ p ⁴³
460-7							ʃ ɪ t ⁵⁴
463-7							w e t ³¹
464-7							h u ŋ ³
473-7							ʃ e m ³¹
476-7							kʰ j u ʔ ³¹
481-7							tsʰ e ³¹
494-7							g i ³¹
496-7							m i ŋ ³¹
516-7							j i ³¹
522-7							n ɔ k ³
523-7							pʰ j ṵ ʔ ³¹
524-7							ʃ i ³
540-7							g ɔ ³
3-7							b a ³¹
6-7							g i ⁴³
7-7							dʒ ṵ ⁴³
20-7							n ɔ p ³²
39-7							m i t ³
51-7							ŋ ɔ t ⁵³
64-7							g i ³
65-7							kʰ i ʔ ⁵⁴
66-7							dʒ u ³
71-7							ʃ i ³
76-7							j ɔ ³
77-7							m ɪ ⁴³
78-7							m i ⁵³
82-7							pʰ w u ŋ ³⁴
87-7							ɔ k ³²
93-7							l a m ³²
94-7							m a̰ t ³¹
100-7							s e n ³
116-7							j ɔ ⁵³
119-7							w a ³¹
124-7							b j u ⁵³
136-7							l w i ³
137-7							kʰ j w i ³²
139-7							m i ³¹
144-7							s ɪ t ⁵⁴
145-7							tʰ u ŋ ⁵³
146-7							m au ³²
150-7							g j ɔ ʔ ³
154-7							m i ³
165-7							kʰ ɪ m ⁵³
166-7							b j ɔ ³¹
169-7							g j a ŋ ³¹
170-7							b j ɔ ³
171-7							j a ŋ ³¹
174-7							l a m ⁵³
181-7							m j ɔ ʔ ³
193-7							b e ³
205-7							n a̰ t ⁵
206-7							m ɔ ⁵⁴
212-7							tʃʰ ɪ ⁵⁴
214-7							l u m ³²
217-7							ʔ ɔ ³¹
224-7							n j w i ³
228-7							b ṵ ³
238-7							w au ⁵³
241-7							ʃ e ³
256-7							ʃ ə ³¹
272-7							m ɔ ³
273-7							ʃ a t ³¹
274-7							w a ³¹
