COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
152	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪	tɕ ɜ t̪ s̪		tɕ ɜ t̪ s̪		
1496	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ŋ i ɕ u
375			k ɜ p ɽ ɑ	k ɜ p ɽ ɜ			
1065	tɕ i k	tɕ ɪ k	tɕ ɪ k	tɕ ɪ k	tɕ i k	tɕ i k	tɕ i k
197	k ɪ m b o q	k i ŋ b o q					
1602			g ɜo	g ɜo			
1701		s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	
781		ɖʐ i		ʐ i	ɖʐ i	ɖʐ i	
897					l z̪ ɑ	l z̪ ɑ	
253	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o
111	ŋ ĩ t̪ ɑ̃ s̪	ŋ ĩ t̪ õ s̪	ŋ ĩ t̪ ɑ̃ s̪	ŋ ĩ t̪ ɜ̃ s̪	ȵ ĩ t̪ ʔ õ s̪	ȵ ĩ t̪ ɜ̃ s̪	ŋ ĩ t̪ ɑ̃ s̪
1545	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɑ d ɑ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ
896	l dð ɑ	l dð ɑ	l dð ɑ	l dð ɑ			l dð ɑ
634	ʑ i	b ʑ i	b ʑ i	β ʑ i	b ʑ i	b ʑ i	β ʑ i
996	tθʰ ɜ n̪	tθʰ ɜ n̪	tθʰ ɜ n̪	tθʰ ɜ n̪	tθʰ ɜ n̪	tθʰ ɜ n̪	tθʰ ɜ n̪
128	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪
743	t̪ʰ r̪ ʊ n̪ m o						ʈʰ o n̪ m o
73	ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪		ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪
1684	kʰ i t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ ɪ t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ i t̪ ɜ ŋ	kʰ i t̪ ɜ ŋ	
1184		h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɑ n̪ d o q
328	k ɜ ɽ ɜ m		k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	
780	ɣ r̪ i		ɣ r̪ i				g r̪ i
104	t̪ʰ o ŋ s̪	t̪ʰ õ s̪	t̪ʰ o ŋ s̪	t̪ʰ o ŋ	t̪ʰ o ŋ	t̪ʰ o ŋ s̪	
1676	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɜ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	
1652	l o	l o	l o	l o	l o	l o	l oˑ
1660	g o n̪ d e	g u n̪ d e	g ʊ n̪ d e	g ʊ n̪ d e	g u n̪ d e	g u n̪ d e	g ʊ n̪ d e
1167	s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	x s̪ ʊ r̪ u p	s̪ u r̪ ʊ p	x s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	
9	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪
812	j ɜ ŋ m o	j ɜ ŋ m o	j ɑ̃ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ̃ m o
1004	ɾ g u	ʊ ɾ g o	ɾ g u	ʊ ɾ g u	ʊ ɾ g o	ɾ g u	ɾ g u
1057	ɜ ɕ e	ɑ ɕ e	ɜ ɕ e	ɑ ɕ e	ɜ ɕ ɛ	ɜ ɕ e	
1537	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	
888				ɕ ɛ r̪ i		ɕ ɛ r̪ i	
41	õ s̪	õ s̪	õ s̪	õ s̪	õ s̪	o ŋ s̪	õ s̪
980	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	
189	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	g ɑ̃ m ɑ	g ɑ̃ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɑ
163	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɜ	ŋ ɑ
1554		h ɜ f t̪ ɑ	h ɜ f t̪ ɑ	h ɜ f t̪ ɜ		h ɜ f t̪ ɜ	
25	z̪ o s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ o s̪
481		b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪		b ɛ ŋ g ɜ n̪		
496	kʰ r̪ i õ ŋ	t̪ʰ r̪ i m o ŋ		ʈʂ ɪ m o k	t̪ʰ r̪ ɪ m o ŋ	t̪ʰ r̪ ɪ m o ŋ	
173			gʲ ɜ̃ l ɜ				gʲ ɜ̃ l ɜ
1415	d̪ o n̪	d̪ ɛ n̪	d̪ e	d̪ o ŋ	d̪ o ŋ	d̪ o ŋ	d̪ e
374	r̪ ɜ s̪	ɾ ɜ s̪	ɾ ɜ s̪			ɾ ɜ s̪	ɾ ɜ s̪
1037	ȵ̊ i ȵ p ɑ	s̪ ȵ ĩ ŋ m ɜ	ɕ ȵ ĩ m ɜ	s̪ ȵ i ŋ m ɜ	ȵ̊ i ȵ m ɜ	s̪ ȵ i ŋ m ɜ	s̪ ŋ i ŋ m ɜ
1339	ȵ i m ɑ	ȵ i m ɑ	ȵ i m ɑ	ȵ i m ɑ		ȵ i m ɑ	ȵ i m ɑ
1405	ɾ i ŋ ɑ	ɾ i ŋ ɑ				ɾ i ŋ ɑ	
921	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	
1247	tɕ ɜ t̪ tɕ ɜ t̪	tɕ ɜ t̪	tɕ ɜ t̪	tɕ ɜ t̪	tɕ ɜ t̪	tɕ ɜ t̪	tɕ ɜ t̪
759	ts̪ ɑ m tθ e	ts̪ ɑ m tθ e	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m
1389	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ
742	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	
1627	tɕ ʊ ŋ m ɜ	tɕ ʊ ŋ m ɜ					
1215	ts̪ o x s̪ ɑ tθ o x	ts̪ o x tθ o x	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o x s̪ ɑ tθ o x s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪
213	t̪ʰ ɜ l tθ ɪ ɾ	t̪ʰ ɜ l tθ i ɾ		t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	
88	ɾ gʲ u k s̪	b gʲ u k s̪	β gʲ ʊ k s̪	b gʲ u k s̪	β gʲ u k s̪	b gʲ u k s̪	
455	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m		t̪ʰ ɜ l d u m
