COGID	dutch	english	french	german
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
2208	h ɑ k ə			ts ɛ r + h a k ə n
-1033	b aː j	b eɪ		
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
1212	r oː k			r au x
260	m uː			m yː d ə
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
1181	m ʉ ts			m ʏ ts ə
300		f əʊ l d		f a l t ə n
1478	b oː d ə m			b oː d ə n
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1223	p ɛ d ə l	p æ d l̩		p a d ə l
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
2253	k ɛ r v ə	k ɑː v		
-425	r ɔ ts	r ɔ k		
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
782	w ɛ x			v ɛ k
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
1194	w ɛɪ t	w aɪ d		
2009	oː v ə	ʌ v n̩		oː f ə n
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
213	r ɛ x ts	r aɪ t		r ɛ x t
337	k aː p	k eɪ p		
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
940	m aː x			m aː ɡ ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
308	d uː n	d uː		t uː n
1144	k aː l			k aː l
1861	s x eː d ə l			ʃ ɛː d ə l
352	eː r s t ə			eː r s t ə
305	p aː l			pf aː l
6011	j ʉ l iː		e t a b l	
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
838		s t eɪ	ʀ ɛ s t e	
-2270	r ɛ s t ə			r ɛ s t
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
127	v eː			v iː
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1606	h øː p	h ɪ p		h ʏ f t ə
2055	b l ɪ k s ə m			b l ɪ ts
1254	h aː r t			h eː r t
659	b oː d ə m	b ɔ t ə m		b oː d ə n
816	l oː n			l oː n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
713	s ɑ p	s æ p		z a f t
2000	b l ɑ t			b l a t
293	d ɑ k			d a x
1188	n ɑu w	n æ r əʊ		
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
1669	b ɛ r x			b ɛ r k
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
1065			t y	d uː
1264	s x ɪ l ə			ʃ ɛː l ə n
1333		n ɪ ə r		n aː ə
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
855	l aː x	l əʊ		
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1237	ɛ ŋ k ə l	æ ŋ k l̩		
303	w ɛ r k	w ɜː k		
116	j ɔ ŋ ə			j ʊ ŋ ə
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
655	b r oː t	b r ɛ d		b r oː t
1274	h aː j			h ai
847	h oː x	h aɪ		h oː x
762	w ɔ l k			v ɔ l k ə
