COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
248-3			m u r a																
293-3			p ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			d ɨ b a kʼ u lː a																
601-3			ʔ ə r o b																
642-3			n ɨ b a s																
60-3			n ə p ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			tʼ ə p w ə m																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m b ɨ r																
160-3			tʼ ə r ə kʼ																
208-3			ʔ ɨ n kʼ w kʼ r n																
214-3			ʔ a b a																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʃ ə tʼ ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			z ə x w n r ə																
215-3			ʔ a tʼ e b ə t																
256-3			t u k a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a h ɨ n																
496-3			w u r s ə n b ə t																
64-3			d a p o																
67-3			w ɨ r																
169-3			b ə z ə z ə z																
251-3			p e kʼ ə n																
461-3			tʼ e																
547-3			w ɨ z a t																
597-3			ʔ e m g n d n ɲː a																
655-3			m ɨ ʃ t																
7-3			ʔ a r g a																
158-3			kʼ ə m b s																
168-3			ʔ ɨ m a r																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g a m e l a															
112-4				d a b ə n a															
331-4				n ɨ g u s															
377-4				b u kʼ l r															
381-4				ʔ a tː															
417-4				r u k															
451-4				s ə b a t															
454-4				ʔ a tʃʼ ɨ r															
484-4				s ɨ tː ɨ s t															
535-4				ʔ a sː ɨ r															
543-4				s ə s t															
593-4				ʔ a m u s															
640-4				m a n															
1-4				d ə b ə r ə m															
65-4				tʼ u b															
163-4				s ə tʃʼ ə															
408-4				b ə r a															
414-4				d ɨ b a kʼ u l a															
601-4				ʔ ə r o b															
642-4				n ɨ b a s															
60-4				n ə f ə s ə															
115-4				ʔ a m a m															
450-4				g ə r															
490-4				tʼ ə b a															
638-4				s ɨ n e															
645-4				kʼ a l															
75-4				ʔ a m b ɨ r															
160-4				tʼ ə r ə kʼ															
378-4				ʔ a n g ə t															
379-4				ʃ ə tʼ ə															
409-4				g ə t ə r ə															
497-4				t ə n															
598-4				h o e tː															
646-4				ʔ a x ə															
164-4				b ə k ə															
332-4				ʔ ə g ɨ r															
380-4				ʔ a h o															
412-4				s a h a n															
64-4				d a b o															
67-4				w ɨ r															
169-4				b ə r ə h ə h															
461-4				tʼ ə															
547-4				w ɨ h a t															
597-4				ʔ e m ə n ə ɲː															
655-4				m ɨ ʃ t															
158-4				kʼ ə m ɨ s															
168-4				ʔ ɨ m a r															
61-5					d ə m														
63-5					ʔ a tʼ ɨ m														
107-5					g a m e r a														
112-5					d a b ə r a														
331-5					n ɨ g u s														
377-5					b ɨ kʼ u r ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m a n n														
1-5					d ə bː ə r ə m														
65-5					tʼ u b														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					d ɨ b a kʼ u o a														
601-5					ʔ ə r b b														
642-5					n ɨ f a s														
60-5					n ə bː ə s ə m														
115-5					ʔ ə r a m														
209-5					s ɨ mː u t														
242-5					ʔ a mː ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə bː w ə m														
638-5					s ɨ nː e x														
645-5					kʼ a r														
75-5					ʔ a m b ɨ r														
160-5					d ə r ə kʼ														
208-5					ʔ ɨ n kʼ w ə r a														
214-5					ʔ a b														
218-5					ʔ ɨ z z ɨ r														
378-5					ʔ a n g ə t														
379-5					b ə tʼ ə x														
409-5					g e t ə r ə														
497-5					t ə n														
598-5					x w e tː														
164-5					b ə kː ə m														
210-5					z ə x w n r ə														
215-5					ʔ a tʼ e b ə t														
256-5					t u mː a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ a x u a														
496-5					w u r b ə n b ə t														
64-5					d a bː o														
67-5					w ɨ r														
169-5					b ə z ə z ə z														
251-5					f e kʼ														
294-5					m w kʼ kʼ m														
461-5					tʼ e														
547-5					w ɨ z a t														
597-5					ʔ e m ə n ə ɲː a														
655-5					m ɨ ʃ t														
7-5					ʔ a r g a														
168-5					ʔ ɨ m a r														
61-6						d ə m													
63-6						ʕ a s ɨ m													
107-6						g ə m e l a													
112-6						d ə b ə n ʔ													
331-6						n ɨ g w s													
377-6						b u kʼ l r													
381-6						ħ a k d													
417-6						r u z													
451-6						s ə b a ʔ t													
454-6						ħ a tʼː ɨ r													
484-6						s ɨ j ɨ s t													
535-6						ʕ a s ɨ r													
543-6						s ɨ s t s													
593-6						ħ a m u s													
640-6						m a n													
1-6						d ə bː ə r ə													
163-6						s ə tʼː ə													
212-6						ʕ e n													
244-6						ħ a r b t t t													
248-6						m u l ɨ ʔ													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ɨ r a ə													
601-6						ħ ə r b b													
642-6						n ɨ f a s													
60-6						n ə f ə s ə													
115-6						ħ ə m a m													
242-6						ħ a m ɨ s t													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						tʼː ə bː ɨ m													
638-6						s ɨ f e ʕ													
645-6						kʼ a l													
75-6						ħ a m b ɨ r													
208-6						ʕ ɨ n kʼ u r t													
214-6						ħ a b a t													
218-6						ʕ ɨ z z ɨ n													
409-6						g ɨ t ə r													
497-6						t ə nː													
598-6						k lː l t t													
646-6						ħ a j ə a													
215-6						ħ a k e b b t t													
256-6						t u m a													
294-6						m u kʼ kʼ n													
655-6						m ɨ sː t t													
158-6						kʼ ə m ɨ s													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b u kʼ w r r												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ d ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a n n												
1-7							d ə pː ə r ə m												
65-7							tʼ u b												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r b t t												
248-7							m u r a												
293-7							pː ə r ə z												
373-7							k ɨ m a r												
408-7							b o r a												
414-7							d ɨ b a kʼ u ə a												
601-7							ʔ ə r o b												
642-7							n ɨ ʔ a s												
60-7							n ə pː ə s ə m												
115-7							ʔ a r a m												
209-7							s ɨ mː u t												
242-7							ʔ a mː ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r												
490-7							tʼ ə pː w ə m												
638-7							s ɨ n e ʔ												
645-7							kʼ a r												
75-7							ʔ a m b ɨ r												
160-7							d ə r ə kʼ												
208-7							ʔ ɨ n kʼ w k r												
214-7							ʔ a b												
218-7							ʔ ɨ z z ɨ r												
378-7							ʔ a n g ə t												
379-7							ə tʼ ə												
409-7							g a t ə r ə												
497-7							t ə n												
598-7							x w e t												
646-7							ʔ a x a												
164-7							b ə kː ə m												
210-7							z ə x w n r ə												
215-7							ʔ a tʼ e b ə t												
256-7							t u mː a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x ɨ n												
496-7							s u r s ə n b ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							b ə z ə z ə z												
251-7							pː e kʼ ə n												
294-7							m w k kʼ m												
461-7							tʼ e												
547-7							w ɨ z a t												
597-7							ʔ e m g n ə n												
655-7							m ɨ ʃː t												
7-7							ʔ a r g a												
158-7							k ə m ɨ s												
168-7							ʔ ɨ m a r												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g u s											
377-8								b u kʼ u r											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ p ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a n											
1-8								d ə p ə r ə m											
65-8								tʼ u b											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u r a											
293-8								p ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a											
414-8								d ɨ b a kʼ u o a											
601-8								ʔ ə r b b											
642-8								n ɨ h a s											
60-8								n ə p ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ m u t											
242-8								ʔ a m ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə p w ə m											
638-8								s ɨ n e ʔ											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w n r											
214-8								ʔ a b a											
218-8								ʔ ɨ z z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʃ ə tʼ ə											
409-8								g a t ə r ə											
497-8								t ə n											
598-8								h w e t											
646-8								ʔ a x ə											
164-8								b ə k ə m											
210-8								z ə h w n r ə											
215-8								ʔ a tʼ e b ə t											
256-8								t u mː a											
285-8								m ɨ tʼ a d											
332-8								ʔ ɨ g ɨ r											
380-8								ʔ a h u a											
412-8								s a h ɨ n											
496-8								w u r s ə n b ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								b ɨ z ə z ə z											
251-8								p e kʼ ə n											
294-8								m w kʼ kʼ m											
461-8								tʼ e											
547-8								w ɨ z a t											
597-8								ʔ e m g n ə ɲː											
655-8								m ɨ ʃ t											
7-8								ʔ a r g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m ai̯ r a										
112-9									d a b ə r a										
331-9									n ɨ g u s										
377-9									b ə kʼ u r ə										
381-9									ʔ a tː										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a tʃʼ ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s o s t										
593-9									ʔ a m u s										
640-9									m w n										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃʼ ə										
212-9									ʔ ai̯ n										
244-9									ʔ a r b ʔ t										
248-9									m u r a										
293-9									p ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a kʼ u lː a										
601-9									ʔ ə r b b										
642-9									n ɨ f a s										
60-9									n ə p ə s ə										
209-9									s ɨ m u t										
242-9									ʔ a m ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ o p w ə										
638-9									s ɨ n ai̯										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									d ə r ə kʼ										
208-9									ʔ ɨ n kʼ w kʼ r a										
214-9									ʔ a b a										
218-9									ʔ ɨ z z ɨ r										
378-9									ʔ a n g ə t										
379-9									ə l ə										
409-9									g ai̯ t ə r ə										
497-9									t ə n										
598-9									x w ai̯ t										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									d ə x w n r ə										
215-9									ʔ a tʼ ai̯ b b t										
256-9									t u m a										
285-9									m ɨ d a d										
332-9									ʔ ə g ɨ r										
380-9									ʔ a x u a										
412-9									s a x ɨ n										
496-9									w u r s ə n b ə t										
64-9									d a p o										
67-9									w ɨ r										
169-9									b ə z ə z ə z										
251-9									p e kʼ										
294-9									m w kʼ kʼ										
461-9									tʼ ai̯										
547-9									w ɨ z a t										
597-9									ʔ ai̯ m g n d ə ɲ										
655-9									m ɨ ʃ t										
7-9									ʔ a r g a										
168-9									ʔ ɨ m a r										
61-10										d ə m									
63-10										ʔ aː tʼ iː m									
107-10										g aː m eː kʼ aː									
112-10										d aː b ə n aː									
331-10										g iː g u s									
377-10										b ɨ kʼ l ə									
381-10										ʔ aː ħ a									
417-10										r u z									
451-10										s ə b a t									
454-10										ħ aː tʃʼ ə r r									
484-10										s iː d iː s t									
535-10										ʔ aː sː iː r									
543-10										ʃ ə ʃ t ʃ									
593-10										ħ aː m u s									
640-10										m a n									
1-10										d ə s ə ə ə kʼ									
65-10										tʼ u b									
163-10										s ə tʃʼ ə									
212-10										ʔ eː g									
244-10										ʔ aː r b ħ t									
248-10										m u kʼ u r									
293-10										f ə r ə z									
373-10										kʼ u m aː kʼ									
408-10										b uː r r r									
414-10										d u b aː kʼ u lː a									
601-10										ʔ ə r b b									
115-10										ʔ ə m aː m									
209-10										s ɨ m u t									
242-10										ʔ aː m iː s t									
415-10										z iː n aː b									
490-10										tʼ ə l uː									
160-10										d ə r ə kʼ									
208-10										ʔ iː g kʼ w kʼ a kʼ									
218-10										ʔ iː g z iː t									
378-10										ʔ aː g u ə m									
379-10										ə tʼ ə ɲ									
497-10										m ə g									
598-10										k u eː ħ									
646-10										ʔ aː ħ ə									
164-10										b ə tʃʼ ə									
210-10										z ə ħ w g t									
256-10										t u oː aː									
285-10										m iː d aː d									
380-10										ʔ aː ħ u aː									
412-10										aː aː ħ u g									
64-10										d aː l ħ									
169-10										b ə r ə z ə z a									
461-10										tʼ eː									
547-10										w ə z aː m									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m e r a								
112-11											d a b ə r a								
331-11											n ɨ g w s								
377-11											b ɨ kʼ n r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ d ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t ʔ								
593-11											ʔ a m u s								
640-11											m w r n								
1-11											d ə p ə r ə								
65-11											tʼ u b								
163-11											s ə tʃ ɨ								
212-11											ʔ e n								
244-11											ʔ a r b ʔ t								
248-11											m u r a ʔ								
293-11											b ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b ə r a								
414-11											d ɨ b a kʼ u lː a								
601-11											ʔ ə r o b								
642-11											n ɨ b a s								
60-11											n ə p ə s ə								
115-11											ʔ ʔ m a m								
209-11											s ɨ m ɨ t								
242-11											ʔ a m ɨ s t								
450-11											z ə r								
490-11											tʼ ə p w ə								
638-11											s ɨ n e ʔ								
645-11											kʼ a r								
75-11											ʔ a m b ɨ r								
160-11											tʼ ə r ə kʼ								
208-11											ʔ ɨ n kʼ o ə r								
214-11											ʔ a b a								
218-11											ʔ ɨ n z ɨ r								
378-11											ʔ a n g ə t								
379-11											b ɨ tʼ ə								
409-11											g a t ə r ə								
497-11											t ə n								
598-11											x w e t								
646-11											ʔ a x ə								
164-11											b ə k ə								
210-11											k ə x o n r ə								
215-11											ʔ a tʼ e b ə t								
256-11											t u m a								
285-11											m ɨ d a d								
332-11											ʔ ə g ɨ r								
412-11											s a x ɨ n								
496-11											w ɨ r b ə n b ə t								
64-11											d a p o								
67-11											w ɨ r								
169-11											b ə z ə z ə z								
251-11											b e kʼ								
294-11											m ɨ kʼ ʔ								
461-11											tʼ ə								
547-11											w ɨ z a t								
597-11											ʔ e m g n d ɲ								
655-11											m ɨ ʃ t								
7-11											ʔ a r g a								
168-11											ʔ ɨ m a r								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g u s							
377-12												b ə kʼ l l ə							
381-12												ʔ a t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a tʃ ɨ r							
484-12												s ɨ dː ɨ s t							
535-12												ʔ a sː ɨ r							
543-12												s o s t							
593-12												k a m u s							
640-12												m a n							
1-12												d ə b ə r ə m							
65-12												tʼ u b							
163-12												s ə tʃ ə							
212-12												ʔ e n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b o r a							
414-12												d ɨ b a kʼ u lː a							
601-12												ʔ ə r o b							
642-12												n ɨ f a s							
60-12												n ə f ə s ə m							
115-12												l a m a m							
209-12												s ɨ m u t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												tʼ o bː ə ə							
638-12												s ɨ rː ə							
645-12												kʼ a l							
75-12												ʔ a m b ɨ r							
160-12												tʼ ə r ə kʼ							
208-12												ʔ ɨ n kʼ u l l							
214-12												ʔ a b							
218-12												ʔ ɨ g z ɨ n							
378-12												ʔ a n g ə t							
379-12												b ə tʼ ə							
497-12												t ə n							
598-12												k u l t							
164-12												b ə x ə m							
210-12												zː ə k o n n ə							
215-12												ʔ a tʼ b b t t							
256-12												t u mː a							
285-12												m ɨ d a d							
332-12												ʔ ə g ɨ r							
380-12												ʔ a k u ɲ							
412-12												s a k a n							
496-12												w u n b ə n b ə t							
64-12												d a bː o							
67-12												w ɨ r							
169-12												b ə z ə z ə z							
251-12												f ə kʼ							
294-12												m u kʼ kʼ							
461-12												tʼ oi̯							
547-12												w ɨ z a t							
597-12												ʔ ə n g nː ə							
655-12												m ɨ s t							
7-12												ʔ a l g a							
168-12												ʔ ɨ m a r							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n ɨ g u s						
377-13													b ɨ kʼ u r						
381-13													ʔ a tː						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s ɨ dː ɨ s t						
535-13													ʔ a sː ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a n						
1-13													d ə bː ə r ə						
65-13													tʼ u b						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b t t						
248-13													m u l a						
293-13													rː ə r ə z						
373-13													kʼ ɨ m a l						
408-13													b o r a						
414-13													d ɨ b a kʼ u lː a						
601-13													ʔ ə r o b						
642-13													n ɨ rː a s						
60-13													n ə rː ə s ə						
115-13													ʔ a n a m						
209-13													s ɨ m u t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ o bː w ə m						
638-13													s ɨ nː e						
645-13													kʼ a l						
75-13													ʔ a m b ɨ r						
160-13													d ə r ə kʼ						
208-13													ʔ ɨ n kʼ w kʼ r						
214-13													ʔ a b a						
218-13													ʔ ɨ z z ɨ n						
378-13													ʔ a n g ə t						
379-13													ʒ ə tʼ ə						
409-13													g e t ə r ə						
497-13													t ə n						
598-13													h w e t						
646-13													ʔ a x ə						
164-13													b ə k ə						
210-13													z ə h w n r ə						
215-13													ʔ a tʼ e b ə t						
256-13													t u m a						
285-13													m ɨ d a d						
332-13													ʔ ɨ g ɨ r						
380-13													ʔ a h u a						
496-13													w u n b ə n b ə t						
67-13													w ɨ r						
169-13													b ə z ə z ə z						
251-13													b e kʼ l						
294-13													m w kʼ kʼ						
461-13													tʼ e						
547-13													w ɨ z a t						
597-13													ʔ e n g nː d ɲː						
655-13													m ɨ ʃ t						
7-13													ʔ a l g a						
158-13													kʼ ə m i s						
168-13													ʔ ɨ m a r						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m e l a					
112-14														d a b ə n a					
331-14														n ɨ g w s					
377-14														b ɨ kʼ l l					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ dː ɨ s t					
535-14														ʔ a sː ɨ r					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m w n m					
1-14														d ə bː ə l ə m					
65-14														tʼ u b					
163-14														s ə r ə					
212-14														ʔ e n					
244-14														ʔ a r b ə a					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b o r a					
414-14														d ɨ b a kʼ u lː a					
601-14														ʔ ə r o b					
642-14														n ɨ f a s					
60-14														n ə f ə s ə m					
115-14														l a n a m					
209-14														s ɨ m ɨ n					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə bː w ə m					
638-14														s ɨ rː e					
645-14														kʼ a l					
75-14														ʔ a m b ɨ r					
160-14														d ə r ə kʼ					
208-14														ʔ ɨ n kʼ w l a					
214-14														ʔ a b a					
218-14														ʔ ɨ n z ɨ n					
378-14														ʔ a n g ə t					
379-14														b ə tʼ ə ɲː					
409-14														g e t ə r ə					
497-14														t ə n					
598-14														x w e tː					
646-14														ʔ a x ə					
164-14														b ə kː ə m					
210-14														zː ə x w n n ə					
215-14														ʔ a tʼ e b ə t					
256-14														t u kː a					
285-14														m ɨ tʼ a d					
332-14														ʔ ə g ɨ r					
380-14														ʔ a x w a					
412-14														s a x ɨ n					
496-14														w u n b ə n b ə t					
64-14														d a bː o					
169-14														b ə z ə z ə z ə					
251-14														f ɨ kʼ ə l					
294-14														m u kʼ kʼ m					
461-14														tʼ e					
547-14														w ɨ z a t					
597-14														ʔ e m g nː ə m ɲː					
655-14														m ɨ ʃ t					
7-14														ʔ a l g a					
158-14														kʼ ə m b s					
168-14														ʔ ɨ m a r					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															b a m eː l a				
112-15															d a b ə n a				
331-15															n ɨ b u s				
377-15															b u kʼ u l				
381-15															ʔ a tː				
417-15															r u z				
451-15															s ə b a t				
454-15															ʔ a tʃ ɨ r				
484-15															s ɨ d ɨ s t				
535-15															ʔ a s ɨ r				
543-15															s o s t s				
593-15															ʔ a m u s				
640-15															m a n				
1-15															d ə ʃ ə l ə				
65-15															tʼ u b				
163-15															s ə tʃ e				
212-15															ʔ eː n				
244-15															ʔ a r b e t				
248-15															m u l a				
293-15															f ə r ə z				
373-15															kʼ ɨ m a l				
414-15															d u b a kʼː u lː a				
601-15															ʔ ɨ r u b				
642-15															n ɨ f a s				
60-15															n ə f ə s ə				
115-15															ʔ a m a m				
209-15															s u m u t				
242-15															ʔ a m ɨ s t				
415-15															z ɨ n a b				
450-15															z ə r				
490-15															tʼ ə h w				
638-15															s ɨ r ai̯				
645-15															kʼ a l				
75-15															ʔ a m b ɨ l				
160-15															d ə r ə kʼ				
214-15															ʔ a b				
218-15															ʔ ɨ z z ɨ l				
378-15															ʔ a n b ə t				
379-15															ə tʼ ə				
409-15															b a t ə r ə				
497-15															t ə n				
646-15															ʔ a x ə				
164-15															b ə kʼː e				
210-15															z ə x w n l ə				
215-15															ʔ a tʼ eː b ə				
256-15															t u mː a				
285-15															m ɨ d a d				
332-15															ʔ ɨ b ɨ l				
380-15															ʔ a x u a				
412-15															s a h ɨ n				
496-15															w u l b ə t b ə				
67-15															w ɨ r				
169-15															b ɨ r ə z ə z s				
251-15															f eː kʼ				
294-15															m u kʼ kʼː m				
461-15															tʼ ai̯				
547-15															w u z a t				
655-15															m ɨ ʃ t				
158-15															kʼ ə m i s				
168-15															ʔ u m a r				
61-16																d ə m			
63-16																ʃ a s ɨ m			
107-16																gː ɨ m e r a			
112-16																d a b ə n a			
331-16																n ɨ gː u s			
377-16																b ə kʼ l r			
381-16																ʃ a ħ			
417-16																r u z			
451-16																s ə b ʕ t			
454-16																h a tʼ i r			
484-16																s ɨ d ɨ s t			
535-16																ʃ a s i r			
543-16																s ɨ s t s			
593-16																h a m u s			
640-16																m a n			
65-16																s u b			
163-16																s ə tʼ ɨ			
212-16																ʃ ai̯ n			
244-16																ʃ a r b t t			
248-16																m u l a			
