COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
115-1	ts ɔ ŋ ³⁵								
137-1	k ɔ ⁵⁵								
844-1	p ɔ ⁵⁵								
723-1	ʂ ŋ								
494-1	n ə ŋ ³¹								
196-1	k ʐ o ʔ ⁵⁵								
376-1	l m ⁵⁵								
466-1	n ɔ ⁵⁵								
75-1	t ə ŋ ³¹								
552-1	k ə ŋ ⁵⁵								
208-1	k ɔ ³¹								
180-1	k ʐ a m								
253-1	k ɔ t ⁵⁵								
45-1	p ʐ w ⁵⁵								
665-2		l o ⁵¹							
495-2		l ui ⁵⁵							
838-2		l o ŋ ²¹							
438-2		m j o ʔ							
334-2		l o ʔ ²¹							
360-2		l i ²¹							
394-2		m j ²¹							
221-2		j o̱ ²¹							
202-2		k ui ²¹							
935-2		l ²¹							
93-2		l o ŋ							
7-2		l a m ²¹							
664-2		m ʔ ŋ ⁵¹							
246-2		k o ʔ ⁵⁵							
547-2		l i ʔ ⁵⁵							
555-2		j o̱ m ⁵¹							
464-2		m ui ⁵¹							
119-2		l i ŋ ²¹							
835-2		l o ʔ ⁵⁵							
79-2		l ui ŋ							
693-2		m ui ⁵¹							
477-2		m o ʔ ⁵⁵							
891-2		l i ŋ ⁵⁵							
528-2		k o ²¹							
797-2		k j u̱i ʔ ⁵⁵							
493-2		l i k ²¹							
217-2		j o ʔ ²¹							
896-2		l o ʔ ⁵⁵							
452-2		k j ŋ ʔ ²¹							
580-2		s o ʔ ²¹							
833-2		l o ⁵¹							
390-2		m a ŋ							
696-2		m ui ²¹							
86-2		l i ŋ ²¹							
384-2		m a ⁵⁵ ⁵⁵							
61-2		l a m ⁵¹							
536-2		x o ʔ ⁵⁵							
731-2		l i ²¹							
779-2		ts o ²¹							
589-2		tʰ a̱ ŋ ⁵¹							
680-2		l o ʔ ⁵⁵							
658-2		x a m ⁵¹							
456-2		m j a ŋ							
183-2		k j i							
785-2		k o ²¹							
714-2		l ⁵¹							
331-2		l o ⁵¹							
206-2		j o ⁵¹							
930-2		l o ʔ ⁵⁵							
353-2		l i ²¹							
161-2		k a̱ ŋ ⁵¹							
814-2		k ui ²¹							
179-2		k j o ʔ ²¹							
194-2		l o ʔ ²¹							
727-2		l a̱ ŋ							
260-2		k j o ʔ ⁵⁵							
144-2		k a m ⁵¹							
53-2		l a m ⁵¹							
59-2		l o ʔ ²¹							
506-2		p o ʔ ⁵⁵							
29-2		l i ⁵¹ ²¹							
316-2		tʰ o ʔ ²¹							
389-2		m j o ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		l ui ŋ							
490-2		l i ⁵⁵							
436-2		m a o ²¹							
927-2		l a ŋ ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		l i ŋ ²¹							
371-2		l i ŋ							
877-2		s e ⁵⁵							
344-2		l a m ⁵¹							
666-2		l o							
595-2		l a̱ ŋ							
660-2		tʰ o ʔ ⁵⁵							
642-2		l a̱ ŋ ⁵¹							
257-2		k j a m ⁵¹							
167-2		k j o ²¹							
880-2		l o ʔ ⁵⁵							
337-2		l o ⁵¹							
484-2		m a ŋ ⁵¹							
574-2		l ŋ							
718-2		j ⁵¹ ²¹							
811-2		k u̱i ²¹							
458-2		tʰ au ŋ ²¹							
884-2		l i ⁵⁵							
205-2		k o ʔ ²¹							
499-2		m a̱ ²¹							
706-2		x o ⁵¹							
920-2		j o ²¹							
36-2		k j i ⁵¹							
12-2		ts ui ⁵¹							
350-2		l a̱ ŋ ⁵⁵							
4-2		l a m ⁵¹							
342-2		j o ʔ ²¹							
280-2		k j ²¹ ²¹							
638-2		l o ʔ ⁵⁵							
729-2		x i ²¹							
72-2		l a ŋ ⁵¹							
612-2		l a ŋ							
459-2		m j i ŋ ⁵¹							
569-2		l ui ²¹							
283-2		k j u̱i ²¹							
501-2		p o ⁵⁵							
652-2		l ²¹							
220-2		j a ŋ							
233-2		j ui ʔ ²¹							
562-2		l i ŋ ²¹							
31-2		k j o ʔ ²¹							
386-2		m a ʔ ⁵⁵							
684-2		s j o ʔ ²¹							
804-2		k j ŋ ²¹							
618-2		tʰ au ²¹							
565-2		l ui ŋ							
468-2		l o ʔ ²¹							
369-2		l o ʔ ²¹							
314-2		k j o ²¹							
776-2		m o ʔ ⁵⁵							
170-2		k j o ⁵⁵							
823-2		l o ʔ ⁵⁵							
471-2		l a m ⁵¹							
249-2		l a m							
367-2		l i ²¹							
414-2		ts a ⁵⁵							
503-2		k o ²¹							
40-2		p j i ŋ ²¹							
647-2		l ui ⁵¹							
105-2		l a ŋ							
141-2		k ui ⁵⁵							
272-2		s j i ŋ ⁵¹							
463-2		m ui ⁵¹							
1-2		l o ⁵¹							
349-2		l a̱ ŋ ²¹							
214-2		j a m							
841-2		tʰ au ʔ ⁵⁵							
123-2		l ui ⁵¹							
646-2		l i ⁵⁵							
433-2		ts a ŋ ²¹							
512-2		p j ŋ k ⁵⁵							
518-2		p j ui ²¹							
878-2		l o̱ ²¹							
849-2		l o ʔ ⁵⁵							
524-2		p o ʔ ²¹							
90-2		l o ⁵⁵							
541-2		s a e ²¹							
933-2		l ui ²¹							
164-2		k a̱ ŋ ⁵¹							
686-2		k j o ʔ ²¹							
467-2		l o ⁵¹							
201-2		k j u̱i ʔ ²¹							
784-2		j o̱ k ⁵⁵							
487-2		m ui ⁵¹							
504-2		p o ʔ ⁵⁵							
49-2		l ui ⁵¹							
822-2		l o ʔ ⁵⁵							
52-2		l o ⁵¹							
281-2		k j ui ⁵¹							
46-2		k j o ⁵¹							
377-2		l ui m							
127-2		l o ʔ ²¹							
67-2		l o ʔ ⁵⁵							
192-2		k j o ʔ ⁵⁵							
864-2		p j e ²¹							
126-2		l o ʔ ²¹							
546-2		x a ŋ ⁵¹							
635-2		k o ⁵¹							
473-2		x a m ⁵¹							
3-2		l o ⁵⁵							
98-2		x o ŋ							
445-2		m j ui ⁵¹							
608-2		l a m ⁵¹							
210-2		j o ʔ ²¹							
140-2		k j i ²¹							
868-2		x o ²¹							
520-2		p j o̱ ²¹							
166-2		k o ʔ ²¹							
48-2		k j i ŋ ⁵¹							
270-2		k j a ŋ ⁵¹							
379-2		l ŏ̱ ⁵⁵							
55-2		l u̱i a ²¹							
603-2		l o ŋ							
323-2		k j ŋ ʔ ⁵⁵							
485-2		m a ŋ ⁵¹							
432-2		m a k ²¹							
76-2		l i ŋ ²¹							
837-2		x a ŋ ⁵¹							
681-2		k o ʔ ²¹							
129-2		l i ŋ ⁵⁵							
10-2		l a ŋ ⁵¹							
697-2		l ui ²¹							
244-2		s e ²¹							
781-2		a a m ⁵¹							
826-2		l a̱ ŋ ²¹							
514-2		p j e ²¹							
137-2		k o ⁵¹							
895-2		l o ʔ ⁵⁵							
844-2		l o ⁵¹							
723-2		k j o̱ ²¹							
22-2		k j i ²¹							
505-2		p a̱ ŋ ⁵¹							
333-2		l o ⁵⁵							
30-2		l i ⁵¹ ⁵⁵							
853-2		k ui ²¹							
507-2		l o̱ k ⁵⁵							
308-2		k j ŋ ʔ ⁵⁵							
894-2		l a ʔ ²¹							
788-2		k o ʔ ⁵⁵							
834-2		l ŏ̱ ⁵⁵							
787-2		k o ʔ ⁵⁵							
190-2		k j o̱ ²¹							
552-2		l i ŋ ²¹							
208-2		l o							
180-2		k e a m							
253-2		k o ʔ ²¹							
665-3			ŋ a ⁵⁵						
495-3			n u ³⁵						
838-3			j a ⁵⁵						
438-3			m j a ʔ ⁵⁵						
334-3			l a ʔ ⁵⁵						
360-3			l a ³¹						
394-3			m j ³¹						
221-3			j a ʔ ⁵⁵						
202-3			k u ³¹						
935-3			u ³¹						
93-3			t a ³¹						
7-3			p a ŋ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j i̱ ⁵⁵						
464-3			m u ³¹						
119-3			t a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t ai ³¹						
693-3			ŋ u ⁵⁵						
477-3			n j ʔ ⁵⁵						
891-3			t a ŋ ³⁵						
528-3			k u ⁵⁵						
797-3			k j u ʔ ⁵⁵						
493-3			n a k ⁵⁵						
217-3			j a ʔ ⁵⁵						
896-3			m au ʔ ⁵⁵						
452-3			m j u k ⁵⁵						
580-3			s a ʔ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m a ŋ ³¹						
696-3			ŋ ui ⁵⁵						
86-3			t u ŋ ⁵⁵						
384-3			m a ŋ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			s a ʔ ⁵⁵						
779-3			l a̱ ⁵⁵						
589-3			t ɔ̃ ⁵⁵						
680-3			ŋ a ʔ ⁵⁵						
456-3			m j ɔ̃ ⁵⁵						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k a ⁵⁵						
179-3			k j a ʔ ⁵⁵						
194-3			j a ʔ ⁵⁵						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p j ⁵⁵ ⁵⁵						
59-3			t a ʔ ⁵⁵						
506-3			pʰ a k ⁵⁵						
29-3			p a k ⁵⁵						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			l a ⁵⁵ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ⁵⁵						
660-3			v ɛ ʔ ⁵⁵						
642-3			tʃʰ ɔ̃ ŋ ³⁵						
257-3			k j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			v a ⁵⁵						
484-3			m ɔ̃ ⁵⁵						
574-3			s ɛ̃ ⁵⁵ ³¹						
718-3			ʃ a ŋ ³¹						
811-3			k u ³¹						
458-3			tʰ u ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k u ʔ ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			u ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p i ⁵⁵						
350-3			l a ŋ ³⁵						
4-3			p j ⁵⁵ ⁵⁵						
342-3			j u k ⁵⁵						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			ʃ a ⁵⁵						
72-3			t ɔ̃ ⁵⁵ ³¹						
283-3			k j u̱ ³⁵						
501-3			p a ³⁵						
148-3			k a ŋ ³¹						
220-3			j ɔ̃ ŋ ³¹						
233-3			j u ʔ ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m ɛ̱ ʔ ⁵⁵						
684-3			ŋ j a ʔ ⁵⁵						
804-3			k j u ŋ ³¹						
618-3			tʃʰ u ³¹						
565-3			ʃ a ³¹						
468-3			n a ʔ ⁵⁵						
369-3			l a k ⁵⁵						
776-3			ʃ u ʔ ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m i ³⁵						
647-3			l a ⁵⁵						
105-3			t i ³¹						
393-3			m a ŋ ³⁵						
141-3			k j ⁵⁵						
272-3			kʰ j ɔ̃ ŋ						
463-3			m u ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ⁵⁵						
214-3			j ɛ̃ ⁵⁵						
841-3			t u ʔ ⁵⁵						
646-3			tʃʰ i ³¹						
433-3			m a ŋ ⁵⁵						
512-3			pʰ j a k ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ u k ⁵⁵						
668-3			ŋ ai ⁵⁵						
164-3			k ɔ̃ ⁵⁵						
686-3			ŋ j a ʔ ⁵⁵						
201-3			k j u ʔ ⁵⁵						
784-3			j a k ⁵⁵						
487-3			k ai ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			p j ⁵⁵						
822-3			l a ʔ ⁵⁵						
52-3			p a ⁵⁵						
281-3			kʰ j u ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ⁵⁵						
192-3			k j a ʔ ⁵⁵						
126-3			tʃ a ʔ ⁵⁵						
656-3			v ɛ̃ ³⁵						
546-3			s ɔ̃ ⁵⁵						
473-3			n ɛ̃ ⁵⁵						
3-3			p a ³⁵						
608-3			t ɛ̃ ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			x a ³¹						
166-3			k a k ⁵⁵						
48-3			p j a ⁵⁵ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ³⁵						
55-3			p u ʔ ⁵⁵						
323-3			k j u ʔ ⁵⁵						
485-3			m ɔ̃ ³¹						
357-3			l a̱i ⁵⁵						
432-3			m a k ⁵⁵						
837-3			n ɔ̃ ⁵⁵						
681-3			ŋ a ʔ ⁵⁵						
129-3			tʃ a ŋ ³⁵						
80-3			t u ³¹						
335-3			v a ʔ ⁵⁵						
649-3			v a ³¹						
781-3			ɛ̃ ɛ̃ ⁵⁵						
826-3			l a ⁵⁵						
514-3			pʰ j ɛ̱ ³⁵						
137-3			k a ⁵⁵						
844-3			p a ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j ɛ̃ ⁵⁵						
30-3			p a ŋ ³⁵						
853-3			p j ⁵⁵						
507-3			p a̱ k ⁵⁵						
308-3			kʰ j a k ⁵⁵						
894-3			l a ʔ ⁵⁵						
788-3			k a̱ k ⁵⁵						
834-3			n a̱i ³⁵						
131-3			tʃ ɛ̃ ⁵⁵						
190-3			k j ɛ ⁵⁵						
376-3			l u ⁵⁵ ⁵⁵						
466-3			n a ⁵⁵						
75-3			t a ŋ ³¹						
552-3			k a ŋ ⁵⁵						
180-3			k j ɛ̃ ³¹						
665-4				ŋ ɔː ³³					
495-4				t o̱u ⁵⁵					
838-4				l ə̱ː ³³ ³¹					
438-4				m j ɔː ³³					
334-4				l ɔː k ⁵⁵					
360-4				l o ³¹					
394-4				m j ³³					
221-4				j o̱ ⁵⁵					
202-4				k aːu ³¹					
935-4				u ³¹					
93-4				t ɔː ³³					
7-4				p i ŋ ³¹					
664-4				ʃ a ŋ ³¹					
246-4				k j a ŋ ³¹					
547-4				ʃ ə̱ː k ⁵⁵					
555-4				j aːu ³¹					
464-4				m o̱u ³³					
119-4				t ə̱ː ŋ ³³					
835-4				ʃ a̱ pʰ ⁵⁵					
79-4				t ə̱ː ³³					
693-4				j aːu ³¹					
477-4				m ə̱ː o̱ ³³					
891-4				t ə̱ː ŋ ⁵⁵					
528-4				k aːu ³¹					
797-4				k j ə̱ː k ⁵⁵					
493-4				l ə̱ː k ⁵⁵					
217-4				j a̱ pʰ ³³					
896-4				t u t ⁵⁵					
452-4				m j o̱u k ⁵⁵					
580-4				ʃ ə̱ː k ⁵⁵					
833-4				t o̱ ³³					
390-4				m a ŋ					
696-4				l a ³¹					
86-4				t u ŋ ³³					
384-4				m a ŋ ³¹					
61-4				t a̱ m ³³					
536-4				ʃ ɔː k ⁵⁵					
731-4				ts o ³³					
779-4				ɔː ³³ ³³					
589-4				t a ŋ ³¹					
680-4				t o̱ k ⁵⁵					
658-4				ʃ a̱ m ³³					
456-4				m j a ŋ ³¹					
183-4				k j iː					
785-4				k ɔː ³³					
714-4				l ³¹					
331-4				l ɔː ³³					
206-4				j ɔː ³³					
930-4				t ə̱ː o̱ ³³					
353-4				l a ³³					
161-4				k a ŋ ³¹					
814-4				k o ⁵⁵					
179-4				k j ɔː ³³					
194-4				j ɔː k ³³					
727-4				m a ŋ ³¹					
260-4				k j ɔː pʰ ⁵⁵					
144-4				k a̱ m ³³					
53-4				p a̱ m ³³					
59-4				t ɔː k ⁵⁵					
506-4				pʰ ə̱ː k ⁵⁵					
29-4				p ə̱ː k ⁵⁵					
316-4				t ə̱ː k ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				k aːu ³¹					
490-4				t ə̱ː ⁵⁵					
436-4				m j ɔː ³³					
927-4				l ɔː ŋ ³¹					
383-4				m ɔː k ⁵⁵					
211-4				j a̱ m ³³					
873-4				ʃ u ŋ ³³					
371-4				l u ŋ ³³					
877-4				ʃ a̱ ⁵⁵					
344-4				ʃ a̱ m ³³					
666-4				ŋ ɔː ³³					
595-4				ʃ a ŋ					
660-4				p ə̱ː ³¹ ³³					
642-4				l a ŋ					
257-4				k j a̱ m ³³					
167-4				k j ɔː ³³					
880-4				t ə̱ː o̱ ⁵⁵					
337-4				ʃ ɔː ³³					
484-4				ʃ a ŋ ³¹					
574-4				ʃ a̱ m ³³					
718-4				p ŋ ³³					
811-4				k aːu ⁵⁵					
458-4				t u ŋ ³³					
884-4				t ə̱ː ⁵⁵					
499-4				l a ³³					
706-4				ʃ ɔː ³³					
920-4				u ŋ ³³					
36-4				p i a ³³					
12-4				p i ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p i m ³³					
342-4				tʃ ə̱ː k ⁵⁵					
280-4				k j ⁵⁵					
638-4				ʃ a̱ pʰ ⁵⁵					
729-4				p o̱u ⁵⁵					
72-4				t a ŋ					
612-4				t a ŋ ³³					
459-4				m j a ŋ ³¹					
569-4				l o ³¹					
283-4				k j o̱u ⁵⁵					
501-4				p ɔː ⁵⁵					
148-4				k ɔː ŋ ³³					
220-4				j a ŋ ³¹					
233-4				j o̱u k ⁵⁵					
562-4				ʃ u ŋ ³³					
386-4				m ə̱ː ⁵⁵					
684-4				pʰ j ɔː k ⁵⁵					
804-4				k j u ŋ ³³					
618-4				t aːu ³¹					
565-4				ʃ a̱ ⁵⁵					
468-4				l ɔː k ⁵⁵					
369-4				l ə̱ː k ⁵⁵					
125-4				t o ³¹					
314-4				k j ɔː ³³					
776-4				j ə̱ː k ⁵⁵					
170-4				k j ɔː ⁵⁵					
823-4				l a pʰ ⁵⁵					
471-4				ʃ a̱ m ³¹					
249-4				ʃ a̱ m ³³					
367-4				l ə̱ː ³³					
414-4				ts o ⁵⁵					
503-4				p ɔː ³³					
40-4				p j iː ŋ ⁵⁵					
647-4				l iː ³¹					
105-4				t iː ³³					
393-4				m a ŋ ³³					
141-4				k ⁵⁵ ³³					
272-4				k j ɔː ŋ ³¹					
463-4				m aːu ³¹					
1-4				p ɔː ³³					
349-4				l a ŋ ³¹					
214-4				j a̱ m ³³					
841-4				t ə̱ː t ⁵⁵					
123-4				t ə̱ː ³¹					
646-4				l iː ⁵⁵					
433-4				m a ŋ ³³					
512-4				pʰ j ɔː k ⁵⁵					
518-4				pʰ j aːu ³¹					
878-4				t ə̱ː ³³					
849-4				p t ⁵⁵					
524-4				pʰ ə̱ː k ⁵⁵					
90-4				t ə̱ː ⁵⁵					
541-4				ʃ a̱ ŋ ³³					
933-4				l o ³¹					
668-4				m ³¹ ³¹					
164-4				k a ŋ					
686-4				ŋ j ɔː pʰ ⁵⁵					
467-4				l ɔː ³³					
201-4				k j o̱u k ⁵⁵					
784-4				j ə̱ː k ⁵⁵					
487-4				l a ³¹					
504-4				pʰ ɔː k ⁵⁵					
49-4				p i ³¹					
822-4				l ə̱ː k ⁵⁵					
52-4				p i ³³					
281-4				k j aːu ³¹					
46-4				p j ɔː ³³					
377-4				l u ŋ ³¹					
127-4				tʃ ³¹ pʰ ³³					
67-4				t a̱ t ⁵⁵					
192-4				k j ɔː k ⁵⁵					
126-4				tʃ ɔː ³³ ⁵⁵					
656-4				ʃ a̱ ⁵⁵					
546-4				ʃ a ŋ ³¹					
635-4				p ³³					
473-4				ʃ a̱ m ³³					
3-4				p i ⁵⁵					
98-4				ʃ ɔː ³³					
608-4				ʃ a̱ m					
210-4				j ɔː k ⁵⁵					
140-4				k j iː					
868-4				ʃ ɔː ³³					
520-4				p j aːu ³¹					
48-4				p j ɔː ŋ ³¹					
270-4				k j a ŋ ³¹					
379-4				l u ⁵⁵					
603-4				ʃ ɔː ³³					
323-4				k j aːu p ⁵⁵					
485-4				m a ŋ					
432-4				m ə̱ː k ⁵⁵					
76-4				ts u ŋ ³³					
681-4				ŋ ɔː k ⁵⁵					
129-4				tʃ u ŋ ⁵⁵					
80-4				t ə̱ː ³¹					
10-4				p i ³¹					
697-4				j aːu ³¹					
244-4				k ⁵⁵ ³³					
781-4				a̱ m ³¹					
115-4				k j ŋ ³¹					
826-4				l ə̱ː ŋ ³³					
514-4				pʰ j ɔː ⁵⁵					
895-4				p l ⁵⁵					
844-4				p o̱ ³³					
723-4				k j o̱ ³³					
505-4				pʰ a ŋ ³¹					
33-4				p j a̱ m ³³					
333-4				l a ⁵⁵					
30-4				p u ŋ ⁵⁵					
853-4				p j ³³ ³¹					
507-4				p ə̱ː k ⁵⁵					
788-4				k ə̱ː k ⁵⁵					
834-4				l o ⁵⁵					
787-4				k o̱ ⁵⁵					
190-4				k j ³¹					
253-4				k a̱ t ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					l ɔ k ³¹				
438-5					m j ɔ ⁵⁵				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m j ³⁵				
221-5					j i ⁵⁵ ⁵⁵				
202-5					k u k				
935-5					u ³⁵				
93-5					ts ɔ ³⁵ ⁵⁵				
7-5					p j ʔ				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j a m				
464-5					m u ³⁵				
119-5					ts a ŋ ⁵⁵				
835-5					m ɛ̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u k				
477-5					m ɛ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					j u ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au k ⁵⁵				
580-5					s ɔ ʔ ⁵⁵				
833-5					t ɔ ³¹				
390-5					m ɔ̃ ³⁵				
