COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2404	pʰ a l o		pʰ a w o					pʰ a l o
1264				z o ɾ				z o ɾ
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
2646		h a ŋ j a				h a ŋ j a		
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1805	h a s o k l a							kʰ a s o
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
463	t o			t o				
2323						kʰ o d̪ i l o		kʰ o l o
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
1798					dʒ o ŋ		dʒ o ŋ	
1133		j u		j u	j u	j u	j u	
2201		n a ʃ u				n a ʃ u		
517	t i ŋ p u			t i ŋ p u				
2222					ʃ e kʰ e n		ʃ e kʰ e n	
590	n a			n a				n a
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1807			tʃʰ i n l a			tʃʰ i n l a		
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1629					ŋ o n b u		ŋ o n b u	
2173		b i n tʃ u		b i n tʃʰ a m				
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1761					s a ʔ	s a h̥		
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
