COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
562	s a ŋ k a			s a ŋ k a				
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
5						dʒ a ŋ		dʒ a ŋ
1547	j a s			j a s				j a s
2492		ʃ e ʃ u				ʃ e ʃ u		
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
1133		j u		j u	j u	j u	j u	
728	tʰ a ŋ p u							tʰ a ŋ p u
1264				z o ɾ				z o ɾ
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
1161	a m	a m	a m		a m	a m	a m	a m
1088	j o n			j o n				j o n
908	l j a k p u			l e k p u				j a k p u
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2083			z a m b o		z a m b o			
1379	s i	s i	s i	s i	s i	s i		s i
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1773						h a ŋ a n u		h a ŋ g i n u
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
1807			tʃʰ i n l a			tʃʰ i n l a		
856			k j a k p a				k j a k p a	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
66			z a m i ŋ			z a m i n		z a m i n z i m b u
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
2312		g o tʃ u				g o tʃ u		
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
637			a u	a u	a u	a w u	a u	a u
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
445	n a ɾ i k o l							n a ɾ i k o l
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2268				s e m pʰ e k a				s e m pʰ e l a n
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2219		ʃ e ʃ u				ʃ e ʃ u		
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2110	a l o				a l o	ʔ a l o		
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
2006	s e m tʃ e n							s e m tʃ e n
2624	d̪ u n ts i				d u n tʃ i			
989	tʃʰ a b u l a			tʃʰ a b u				
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
580	b l a s a							b l a s a
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2158					p i r kʰ ə n		p i r kʰ ə n	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2323						kʰ o d̪ i l o		kʰ o l o
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
2055					u kʰ e n		u kʰ e n	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1760	s a h̥	s a h̥	s a	s a				
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1575	ɾ i j a m a			ɾ i j a m a				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1014			g e s t̪ u j a			g e s t̪ u r		
310	a l e j a k			a l a k				a l j a k
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1486	p a s a g o ŋ			p a s a g o m				
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1770		tʃ j a ŋ			o tʃ a n			
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
517	t i ŋ p u			t i ŋ p u				
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1672	l e m a			l e m a				
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
202					t o ŋ t e			t o ŋ t e
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1040	pʰ u i b u			pʰ o i b u				
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
865						z a s	z a s	
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
388	g u w a			g o w a				
854	p a i pʰ u			p a i p u				p e p u
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
1049	b u		b u	b u	b u	b u	b u	b u
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
373	k o b i	k o b i				k o b i		
266	j i			j i				
2489		pʰ a k p o	pʰ a k p o					
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1603		r a	r a		ɾ u	r a	ɾ u	
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
590	n a			n a				n a
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2		a ʃ i			a ʃ i		a ʃ i	
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
153	l i ʃ i ŋ			l i ʃ i ŋ				
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2358			ʔ i w o			ʔ i w o		
1118		tʃʰ u i						tʰ u l i
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
2053		u n tʃ u		ŭ n tʃʰ a m				
2784			z i	z i		z i		z i
1805	h a s o k l a							kʰ a s o
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
238	kʰ a l u			kʰ a l u				kʰ a l u
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2422	j a k p o		j a k p o					
2554		d̪ u ɾ i				d̪ u ɾ i		
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
1577			ɾ i				ɾ i	
1627	d̪ u l u l a			d o l u				
2404	pʰ a l o		pʰ a w o					pʰ a l o
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
2222					ʃ e kʰ e n		ʃ e kʰ e n	
210	g o i	g o i	g o i	g o i	g o i			g o i
2416						z i k a n		z i g p a n
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
117					kʰ a r i		kʰ a r i	
2034						g o k u	g o kʰ e n	
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1654	l i	l i	l i	l i	l i	l i		l i
2296				tʰ o g tʃʰ a m				t o k p a n
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
