COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
160-2		tʼ ə r ə kʼ																	
208-2		x ɨ n kʼ u ə ə																	
378-2		x a n g ə h																	
379-2		f ə tʼ ə e																	
409-2		g ə h ə r																	
598-2		f ɨ l t e																	
646-2		x a h ə																	
210-2		tʼ ə sː t ə n ə																	
215-2		x ɨ tʃ ə b ə h																	
285-2		m ɨ tʼ a d																	
380-2		x ə f u																	
412-2		s a tʃ ɨ n																	
496-2		s ɨ n s ə m b ə h																	
64-2		d a f o																	
251-2		f ɨ kʼ e l																	
294-2		m ɨ kʼ kʼ e																	
597-2		x ɨ j g ə ə e																	
7-2		x a l g a																	
158-2		kʼ ə m ɨ s																	
296-2		e ə tʃʼ a h e																	
375-2		s ə b																	
541-2		kʼ ə f ɨ n																	
113-2		b u n a																	
252-2		r ə f ə b ə m																	
330-2		kʼ ə l d																	
449-2		x a f ə m																	
491-2		d ɨ n g ə t																	
545-2		f ɨ n ə m																	
596-2		n ə g ə																	
4-2		g ɨ n s ə																	
106-2		m ə tʃ a																	
254-2		f ɨ m a t																	
290-2		x a g ə dʒ ə																	
602-2		m ɨ n																	
2-2		f u l ɨ m																	
3-2		f ɨ n ə																	
213-2		k a r a sː																	
486-2		n ə f ə kʼ ə																	
10-2		tʼ ɨ kʼ u r																	
152-2		x a j o																	
211-2		m ɨ tʃ ɨ t																	
328-2		s ə d ə b ə																	
333-2		m ɨ tʃ ɨ r																	
334-2		x a n b ə tʃ a																	
540-2		l ə b a																	
109-2		g u n tʃ																	
61-3			d ə m																
63-3			ʔ a kʼ ɨ m																
107-3			g a m e x a																
112-3			d a m ə n a																
331-3			n ɨ g w s																
377-3			t ə kʼ ʔ r ə																
381-3			ʔ a t																
417-3			r a z																
451-3			s ə tʃ a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ p ɨ s t																
535-3			ʔ a tʃʼ ɨ r																
543-3			s ə s t																
593-3			ʔ a m a s																
640-3			m a n																
1-3			d ə p ə r ə m																
65-3			kʼ a w																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r a ə t																
248-3			m w x a																
293-3			kʼ ə r ə z																
373-3			kʼ ɨ m a x																
408-3			t ə r a																
414-3			d ə tʃ a kʼ l a																
601-3			ʔ ə r ə w																
642-3			n ɨ kʼ a s																
60-3			n ə kʼ ə s ə m																
115-3			ʔ ə m a m																
209-3			s ɨ m w t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ n a m																
450-3			z ə r																
490-3			kʼ ə p w																
638-3			s ɨ n e																
645-3			kʼ a x																
75-3			ʔ a m b ɨ n																
160-3			d ə r ə kʼ																
208-3			ʔ a n kʼ w kʼ ə																
214-3			ʔ a tʃ a																
218-3			ʔ ɨ n z ɨ n																
378-3			ʔ a n g ə t																
379-3			kʼ ə dʒ ə																
409-3			g a t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			ʔ a x ə																
164-3			b ə kʼ ə m																
210-3			kʼ ə x w n n ə																
215-3			ʔ a dʒ e b ə t																
256-3			t a x a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a h a n																
496-3			w ə r s ə n tʃ ə t																
64-3			d a tʃ ə																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			kʼ e kʼ																
461-3			kʼ l																
547-3			w ɨ z a t																
597-3			ʔ e m ə n ə																
655-3			m ɨ x t																
7-3			ʔ a x g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ɨ m a r																
296-3			kʼ ə x w t																
372-3			x ə n kʼ ə r																
374-3			b ə kʼ ə l ə																
375-3			kʼ ə w																
385-3			w ɨ dʒ ə t																
411-3			t ə r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə x x a m a																
17-3			ʔ ə x ɨ r																
123-3			ʃ e m ə m																
252-3			n ə x ə tʃ ə m																
421-3			b ɨ x ə																
448-3			kʼ ə d a n s ə n b ə t																
449-3			ʔ a kʼ ə																
545-3			x ɨ n ə																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ n x ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			x ɨ a t																
489-3			b ə r tʃʼ w m a																
552-3			z ɨ																
652-3			ʔ e t ə a																
119-3			ʔ a n g a tʃ a																
298-3			x a t																
340-3			g w n tʃ ə																
458-3			d ə n g ə p ə																
459-3			ʔ a tʃʼ ə																
607-3			ʔ ə x w a																
609-3			ʔ ɨ kʼ a																
647-3			t ə t a n																
10-3			dʒ ɨ kʼ w r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ ə																
73-3			tʃ ə tʃ w ə r m																
76-3			m w ə s a																
110-3			d a t a																
121-3			t ɨ x ə																
167-3			g ɨ e ə																
255-3			kʼ w ə n tʃʼ ə																
297-3			g w n ə n																
299-3			g w n ə n																
338-3			m ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r ɨ a																
540-3			kʼ e tʃ a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ a kʼ ɨ m															
107-4				g a m ə ʃː ə															
112-4				d a b ə n a															
331-4				n ɨ g w kʼ															
377-4				b a kʼ ʔ w ə															
381-4				ʔ a t															
417-4				s a kʼ															
451-4				r ə b a t															
454-4				ʔ a h ɨ s															
484-4				r ɨ f ɨ r t															
535-4				ʔ a r ɨ s															
543-4				kʼ a ʔ t															
593-4				ʔ a m a r															
640-4				m a															
1-4				d ə b ə s ə															
65-4				kʼ a															
163-4				r ə f a															
408-4				b ə s a															
414-4				d a b a kʼ mː a															
601-4				ʔ ə s ə															
642-4				n ɨ f a kʼ															
60-4				n ə f ə r ə															
115-4				ʔ ə m ə m															
450-4				kʼ ə s															
490-4				kʼ ə f w ə															
638-4				r ɨ n d															
645-4				kʼ a ʃː															
75-4				ʔ a m b ɨ n															
160-4				d ə s ə kʼ															
378-4				ʔ a n g ə t															
379-4				kʼ ə f ə g															
409-4				g ə t ə s ə															
497-4				t ə n															
598-4				h w h ʔ															
646-4				ʔ ə ʔ ə															
164-4				b ə f ə															
332-4				ʔ ə g ɨ s															
380-4				ʔ ə h w ə															
412-4				kʼ a h a n															
64-4				d a f ə															
67-4				w ɨ s															
169-4				n ə s ə kʼ ə g ə															
461-4				kʼ kʼ															
547-4				w ə kʼ a t															
597-4				ʔ ə m ə n ə															
655-4				m ɨ kʼ t															
158-4				kʼ ə m ɨ r															
168-4				ʔ ɨ m a s															
372-4				h ə n f ə s															
374-4				b ə kʼ a i a															
375-4				kʼ ə b															
385-4				w ɨ kʼ ə t															
411-4				t a s a r															
500-4				ʔ ɨ m ɨ r															
541-4				kʼ ə f ɨ nː															
6-4				m ə r h a m a															
17-4				ʔ ə h ɨ n															
330-4				kʼ a ʃː d															
421-4				b ɨ h ə															
449-4				ʔ a kʼ ə															
545-4				h ɨ n a															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ n ʔ ə															
8-4				kʼ ə b ə t ə															
106-4				m a kʼ a															
339-4				b ə kʼ ɨ r															
489-4				b w s r h m ə															
652-4				ʔ ɨ t ə d															
119-4				ʔ a n g a f a															
340-4				g w n n e															
458-4				d ə n g ə f ə															
486-4				n ə f ə kʼ ə															
607-4				ʔ ə h w a															
609-4				ʔ ɨ kʼ a															
15-4				ʔ ɨ nː ɨ m															
18-4				n ɨ kʼ ɨ d ə															
73-4				f ə f w ə ə															
76-4				m w ə ʃː a															
110-4				d a t a															
121-4				t ɨ h ə															
167-4				g ɨ d ə															
334-4				ʔ a n b ə s a															
342-4				m d n a															
344-4				kʼ ə r ə m															
410-4				kʼ a s d															
550-4				f ə n f ɨ n															
612-4				ʔ ə s b															
61-5					d ə m														
63-5					ʔ a tʃ ɨ m														
107-5					g a m e x a														
112-5					d a m ə nː a														
331-5					nː ɨ g w s														
377-5					b ə kʼ ʔ s														
381-5					ʔ a t														
417-5					r g z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s ə s t														
593-5					ʔ a m a s														
640-5					m a nː														
1-5					d ə bː ə r ə m														
65-5					tʃ ɨ w														
163-5					s ə tʃʼ ə														
212-5					ʔ e nː														
244-5					ʔ a r a ə t														
248-5					m w x a														
293-5					tʃ ə r ə z														
373-5					kʼ ɨ m a x														
408-5					b ə r a														
414-5					d ə b a kʼ l a														
601-5					ʔ ə r ə														
642-5					nː ɨ tʃ a s														
60-5					nː ə tʃ ə s ə														
115-5					ʔ ə m a m														
209-5					s ɨ m g t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ nː a m														
450-5					z ə r														
490-5					tʃ ə bː w														
638-5					s ɨ nː e														
645-5					kʼ a x														
75-5					ʔ a m b ɨ s														
160-5					d ə r ə kʼ														
208-5					ʔ ɨ nː kʼ w kʼ ə a														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ nː														
378-5					ʔ a nː g ə t														
379-5					k ə tʃ ə														
409-5					g e t ə r ə														
497-5					t ə nː														
598-5					x w e t														
164-5					b ə tʃ ə														
210-5					kʼ ə x w ə s ə														
215-5					ʔ a tʃ e b ə t														
256-5					t g l a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w														
496-5					w ə r s ə nː b ə t														
64-5					d a tʃ ə														
67-5					w ɨ r														
169-5					nː ə z ə z ə m														
251-5					tʃ e kʼ														
294-5					m w kʼ kʼ														
461-5					tʃ ə														
547-5					w ɨ z a t														
597-5					ʔ e m ə n ə														
655-5					m ɨ x t														
7-5					ʔ a x g a														
168-5					ʔ ɨ m a r														
296-5					ʔ ə x w t														
372-5					x ə nː tʃ ə r														
374-5					b ə kʼ ə dː ə														
375-5					s ə b														
385-5					w ɨ tʃ ə t														
411-5					t ə r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə x x a m a														
17-5					ʔ ə x ɨ s														
113-5					mː g nː														
123-5					ʃ e m ə														
252-5					nː ə x ə b ə														
421-5					b ɨ x ə														
448-5					kʼ ə d a nː s ə nː b ə t														
449-5					ʔ a k ə														
545-5					x ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə t ɨ t														
4-5					g ɨ r ʃ ə														
8-5					kʼ ə b ə t ə														
290-5					ʔ a g ə z ə														
339-5					b ə kʼ ɨ s														
460-5					x ɨ g t														
489-5					b ə r tʃ w m a														
552-5					z ɨ														
602-5					m ɨ n														
652-5					ʔ e t ə a														
3-5					x ɨ nː ə														
119-5					ʔ a nː g a tʃ a														
298-5					x a t														
340-5					g w nː tʃ kʼ														
458-5					d ə nː g ə bː ə														
459-5					ʔ a sː ə														
486-5					nː ə tʃ ə kʼ ə m														
607-5					ʔ ə x w a														
609-5					ʔ ɨ kʼ a														
647-5					t ə t a t														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ kʼ ɨ ə														
73-5					tʃ ə tʃ ə r ə m														
76-5					m w ə sː a														
110-5					d a t ə														
121-5					t ɨ x ə														
152-5					ʔ a z ə														
167-5					g ɨ e ə														
255-5					kʼ w ə nː tʃ ə														
297-5					g a nː ə r														
299-5					g a nː ə r														
334-5					ʔ a nː b ə dʒː a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r ɨ a														
550-5					tʃ ə nː tʃ ɨ r														
612-5					ʔ a r ɨ														
61-6						d ə m													
63-6						ʕ a f ɨ m													
107-6						g ɨ m e l ɨ													
112-6						d a b ə n a													
331-6						n ɨ g w s													
377-6						b ɨ kʼ l ʕ													
381-6						ʕ a ʔ													
417-6						r u z													
451-6						s ə b ɨ ʔ t													
454-6						ʕ ɨ f ɨ r													
484-6						s ɨ sː ɨ s ʔ													
535-6						ʕ a s ɨ r													
543-6						s ɨ s ʔ													
593-6						ʕ a m u s													
640-6						m ɨ n													
1-6						d ə bː ə r ə m													
163-6						s ə f ə													
212-6						ʕ e n													
244-6						ʔ ɨ r b ə ʔ													
248-6						m ɨ l ɨ ʔ													
293-6						f ə r ə z													
373-6						kʼ ɨ m ɨ l													
408-6						b ɨ r ɨ ə													
601-6						ʕ ɨ r ɨ b													
642-6						n ɨ f a s													
60-6						n ə f ə s ə													
115-6						ʕ ə m ɨ m													
242-6						ʕ ɨ m ɨ s ʔ													
415-6						z ɨ n ɨ b													
450-6						z ə r													
490-6						f ɨ bː ɨ													
638-6						s ɨ r e													
645-6						kʼ a l													
75-6						ʕ a m l e z													
208-6						ʕ ɨ n kʼ w kʼ ɨ													
214-6						ʔ a b ɨ													
218-6						ʕ ɨ z z s z													
409-6						g ɨ ʔ ə r													
497-6						ʔ ə n													
598-6						k ɨ l ʔ ə													
646-6						ʕ ɨ ħ ə													
215-6						ʕ ɨ f l b ɨ ʔ													
256-6						ʔ ɨ m ɨ													
294-6						m w kʼ kʼ													
655-6						m ɨ sː ʔ t													
158-6						kʼ ə m i s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						m ɨ r a ə													
500-6						ʕ ɨ m ɨ r													
541-6						kʼ ə f ɨ n													
113-6						b u n ɨ													
252-6						r ə k ɨ b ə m													
330-6						f ə l d													
448-6						kʼ ɨ d a m s ə n b ə ʔ													
106-6						m ə s a													
290-6						ʕ a g ə z ə m													
460-6						ħ i g a													
552-6						z ɨ t													
602-6						m ɨ n													
2-6						ħ ɨ l u m													
298-6						ħ ɨ ʔ t													
486-6						n ə f ə kʼ ə													
211-6						m ɨ sː e g													
333-6						m ɨ s ɨ r													
334-6						ʔ a m b ə sː a													
612-6						ʕ ɨ r b ʔ													
61-7							d ə m												
63-7							ʔ a tʃ ɨ m												
107-7							g a m e x a												
112-7							d a m ə r a												
331-7							n ɨ g w s												
377-7							tʃ a kʼ x r ə												
381-7							ʔ a b												
417-7							r w z												
451-7							s ə tʃ a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ tʼ ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m a s												
640-7							m a a												
1-7							d ə pː ə r ə m												
65-7							tʼ a t												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r t ə t												
248-7							m w x a												
293-7							tʃ ə r ə z												
373-7							kʼ ɨ m a x												
408-7							tʃ a r a												
414-7							d ə tʃ a kʼ m a												
601-7							ʔ ə r ə t												
642-7							n ɨ tʃ a s												
60-7							n ə tʃ ə s ə												
115-7							ʔ a m a m												
209-7							s ɨ m t t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							z ə r												
490-7							tʃ ə pː w ə												
638-7							s ɨ n o												
645-7							kʼ a x												
75-7							ʔ a m tʃ ɨ r												
160-7							d ə r ə kʼ												
208-7							ʔ a n kʼ w kʼ ə												
214-7							ʔ a tʃ												
218-7							ʔ ɨ n z ɨ ɨ												
378-7							ʔ a n g ə t												
379-7							x ə tʼ ə												
409-7							g a t ə r ə												
497-7							t ə n												
598-7							x w x t												
646-7							ʔ a x a												
164-7							tʃ ə k ə												
210-7							kʼ ə x w ə n ə												
215-7							ʔ a dʒ e t ə t												
256-7							t w x a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x ɨ n												
496-7							w a r s ə n t ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							n ɨ z ə z ə m												
251-7							tʃ e kʼ ə x												
294-7							m w kʼ kʼ												
461-7							tʼ a												
547-7							w ɨ z a t												
597-7							ʔ e m g n ə												
655-7							m ɨ x t												
7-7							ʔ a x g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
296-7							x ə x w t												
372-7							x ə n tʃ ə r												
374-7							tʃ ə kʼ o dʒ o												
385-7							w ɨ tʼ ə t												
411-7							t ɨ r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə x x a m a												
17-7							ʔ ə x ɨ r												
123-7							x e m ə												
252-7							n ə x ə tʃ ə												
421-7							tʃ ɨ x a												
448-7							kʼ ə d a n s ə n tʃ ə t												
449-7							ʔ a k ə												
491-7							d ɨ n g ə t												
545-7							x ɨ n ə												
596-7							n ə g ə												
653-7							tʃ ə b ɨ t												
8-7							kʼ ə tʃ ə g o												
254-7							dʒ j m a t												
290-7							ʔ a g ə z ə												
460-7							x e t t												
489-7							tʃ w r r tʃʼ m a												
552-7							z ɨ												
652-7							ʔ e t e o t												
3-7							x ɨ n ə												
119-7							ʔ a n g a tʃ a												
298-7							x a t												
340-7							g w n tʃ kʼ												
458-7							d ə n g ə pː ə												
459-7							ʔ a s ə w												
486-7							n ə tʼ ə kʼ ə												
607-7							ʔ a x w a												
609-7							ʔ ɨ x a												
10-7							tʼ ɨ kʼ w r												
15-7							ʔ ɨ pː ɨ m												
18-7							n ɨ kʼ j ə												
73-7							tʃ ə x w r r												
76-7							m w ə s a												
110-7							d a tʃ a												
121-7							t ɨ x ə												
152-7							ʔ a z o												
167-7							g ɨ o ə												
255-7							kʼ w ə tʃ tʃ ə												
297-7							g w n ə r												
299-7							g w n ə r												
338-7							m ə m ɨ r												
342-7							m e n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r e												
540-7							x e tʃ a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								ʔ a kʼ ɨ m											
107-8								g a m e x a											
112-8								d a m ə n a											
331-8								n ɨ g w s											
377-8								b ə kʼ ʔ r ə											
381-8								ʔ a t											
417-8								r ʔ z											
451-8								s ə m a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ tʼ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s ə s t											
593-8								ʔ a m ʔ s											
640-8								m a a											
1-8								d ə p ə r ə m											
65-8								kʼ ʔ w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m w x a											
293-8								kʼ ə r ə z											
373-8								kʼ ɨ m a x											
408-8								b ə r a											
414-8								d ə b a kʼ l a											
601-8								ʔ ə r ə m											
642-8								n ɨ kʼ a s											
60-8								n ə kʼ ə s ə m											
115-8								ʔ ə m a m											
209-8								s ɨ m ɨ t											
242-8								ʔ a m ɨ s t											
415-8								kʼ ɨ r a m											
450-8								z ə r											
490-8								kʼ ə p w m											
638-8								s ɨ n e											
645-8								kʼ a x											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w kʼ a											
214-8								ʔ a tʃ											
218-8								ʔ ɨ n z ɨ n											
378-8								ʔ a n g ə t											
379-8								kʼ ə kʼ ə											
409-8								g a t ə r ə											
497-8								t ə n											
598-8								x w e t											
646-8								ʔ a x ə											
164-8								b ə kʼ ə m											
210-8								kʼ ə x w ə n ə											
215-8								ʔ a t e b ə t											
256-8								t w mː a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə x w a											
412-8								s a h ɨ n											
496-8								w ə r s ə n b ə t											
64-8								d a tʃ ə											
67-8								w ɨ r											
169-8								n ə kʼ ə z ə m											
251-8								kʼ ɨ kʼ											
294-8								m w kʼ kʼ											
461-8								kʼ kʼ											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə											
655-8								m ɨ x t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								kʼ ə x w t											
374-8								b ə kʼ ə l ə											
385-8								w ɨ tʼ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə x kʼ a m a											
17-8								ʔ ə x ɨ r											
123-8								ʃ e m ə m											
252-8								n ə x ə b ə m											
421-8								b ɨ x ə											
448-8								kʼ ə d a n s ə n b ə t											
449-8								ʔ a kʼ ə											
545-8								x ɨ n ə											
596-8								n ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ n x ə											
8-8								kʼ ə b ə t ə											
254-8								dʒ ɨ m ʔ a											
290-8								ʔ a g ə kʼ ə m											
339-8								b ə kʼ ɨ r											
460-8								x ɨ a a											
489-8								b w r r tʃʼ m a											
552-8								z ɨ											
652-8								ʔ ɨ t d e a											
3-8								x ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								x ʔ t											
340-8								g w n tʃ kʼ											
458-8								d ə n g ə p ə											
459-8								ʔ a s ə ə											
607-8								ʔ ə h w a											
609-8								ʔ ɨ kʼ a											
10-8								tʼ ɨ kʼ w r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ ɨ j ə											
73-8								tʃ ə h w r r m											
76-8								m w ə s a											
121-8								t ɨ kʼ ə											
167-8								g ɨ l ə											
255-8								kʼ w ə n tʃ ə											
297-8								g ʔ n ə r											
299-8								g ʔ n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e a											
540-8								mː e b a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a kʼ i m										
107-9									g a m ə x a										
112-9									d a m ə n a										
331-9									n ə g w s										
377-9									tʃ ə kʼ x r ə										
381-9									ʔ a d										
417-9									r w z										
451-9									s ə tʃ a t										
454-9									ʔ a tʃ i r										
484-9									s ə tʼ ə s t										
535-9									ʔ a s ə r										
543-9									s a s t										
593-9									ʔ a m ʔ s										
640-9									m a n										
1-9									d ə tʃ ə r ə										
65-9									tʼ a										
163-9									s ə tʃ ə										
212-9									ʔ x n										
244-9									ʔ a r a ə t										
248-9									m w x a										
293-9									kʼ ə r ə z										
373-9									kʼ ə m a x										
408-9									tʃ a r a										
414-9									d ə tʃ a kʼ m a										
601-9									ʔ ə r a										
642-9									n ə kʼ a s										
60-9									n ə f ə s ə										
209-9									s ə m a t										
242-9									ʔ a m i s t										
415-9									z ə n a m										
490-9									tʃ ə p ə ə										
638-9									s i n d										
645-9									kʼ a x										
75-9									ʔ a m tʃ i n										
160-9									d ə r ə kʼ										
208-9									ʔ a n kʼ w kʼ ə										
214-9									ʔ a tʃ										
218-9									ʔ ə n w ə n										
378-9									ʔ a n g ə t										
379-9									kʼ ə tʼ ə										
409-9									g a t ə r ə										
497-9									t ə n										
598-9									x ə x ʔ										
646-9									ʔ a x ə										
164-9									tʃ ə tʃ ə										
210-9									kʼ ə x w ə ə ə										
215-9									ʔ a d x a ə t										
256-9									t ʔ m a										
285-9									m ə d a d										
332-9									ʔ ə g g r										
380-9									ʔ a x w a										
412-9									s a x a n										
496-9									w ə r s ə n tʃ ə t										
64-9									d a tʃ a										
67-9									w i r										
169-9									n ə w ə z ə z ə										
251-9									tʃ ə kʼ ə										
294-9									m w kʼ kʼ										
461-9									tʼ kʼ										
547-9									w i z a t										
597-9									ʔ ə m a n ə										
655-9									m i x t										
7-9									ʔ a x g a										
168-9									ʔ i m a r										
296-9									x ə x w t										
372-9									x ə n kʼ ə r										
374-9									tʃ ə kʼ w dʒ a										
375-9									s ə w										
385-9									w i tʼ ə t										
411-9									t ə r a s										
500-9									ʔ i m i r										
541-9									kʼ ə tʃ ə n										
6-9									m ə x x a m a										
17-9									ʔ ə x i r										
113-9									z w n a										
123-9									x x m ə										
252-9									n ə x ə tʃ ə										
421-9									tʃ i x a										
448-9									kʼ ə d a n s ə n b ə t										
491-9									d ə n g ə t										
545-9									x i n a										
596-9									n ə g ə										
653-9									tʃ ə t i t										
4-9									g i n x ə										
8-9									kʼ ə tʃ ə g a										
254-9									dʒ i m a t										
339-9									b ə kʼ i r										
489-9									tʃ ə r tʃ ɨ m a										
552-9									z i										
652-9									ʔ ə t ə t a										
