COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
2890				t i ¹			t i ¹									
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
8312				h a ¹		h a ¹					h a ¹	h a ¹				
9368							ɕ j a ¹				s j e ¹					
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
2267		t j aːi ¹											t j aːi ¹			
10332		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹	t j aːu ¹	t j aːu ¹		t j aːu ¹			t j aːu ¹
9427		s o ŋ ¹											s o ŋ ¹			
10507						s j aː ŋ ¹				s j aː ŋ ¹		s i ŋ ¹				
6313														ts u t ¹	pʰ u t ¹	
5283	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
8331								m j aː ŋ ¹	m j aː ŋ ¹							
5285					ˀd aːu ¹	ˀd aːu ¹					ˀd aːu ¹	ˀd aːu ¹				
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
4356	l w ə ¹			l w ə ¹											l w a ¹	
2909			ˀn a ¹	n a ¹			n a ¹	n a ¹	n a ¹							ˀn a ¹
7118	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹				h j a ŋ ¹			ɕ a ŋ ¹			h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
10276				l o ¹			l o ¹					l ə ¹				
6259	ts a n ¹			ts a n ¹			ȶ a n ¹						s a n ¹			
7122				n j a ¹			n j a ¹									
9546				h e ¹							h e ¹					
3195		l aːi ¹											l aːi ¹			
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
6020		ŋ e ¹											ŋ e ¹			
10766		h a ¹		ʔ ai ¹									h a ¹			
9074	l j u k ¹		l j u k ¹					l j u k ¹	l j u k ¹	l j u k ¹				l j u k ¹	l j u k ¹	l j u k ¹
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
1996	p o n ¹	p o n ¹								pʰ o n ¹			pʰ o n ¹	p o n ¹	pʰ w a n ¹	pʰ o n ¹
8417								k o ¹	k o ¹							
8110								h o ŋ ¹	h o ŋ ¹							
9021							pʰ j ai ¹	pʰ j ai ¹	pʰ j ai ¹							
3953					h ai ¹							h ai ¹				
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
8986				pʰ j ai ¹			pʰ j ai ¹	pʰ ai ¹	pʰ ai ¹							
2320					t aː ŋ ¹	t aː ŋ ¹										
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
6452					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
3298								ŋ au ¹	ŋ a ¹							
3052										k ə ¹			k ə ¹			
402				h̃ o ¹				h o ¹	h õ ¹							
3297							h au ¹		h au ¹							
10689					t au ¹							ts ə ¹	ȶ e ¹			
8952		m a ŋ ¹											m a ŋ ¹			
6276	l i n ¹													l i n ¹		l i n ¹
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
10885		t aːu ¹		t aːu ¹			t aːu ¹						t aːu ¹			
10542	l u ¹		l u ¹	l u ¹			l u ¹	l u ¹	l u ¹	l u ¹			l aːu ¹	l u ¹		l u ¹
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
2249		t j aːi ¹											t j aːi ¹			
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
4007	q a m ¹						q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹			q a m ¹		q a m ¹
291				q au ¹				q o ¹	q ə ¹							
1678	k aː m ¹		k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹
5001		p aːu ¹											p j a ¹			
9401				ȵ w ə t ¹		ȵ u t ¹	ȵ w ə t ¹	n j u t ¹	n j u t ¹	ȵ u t ¹	ȵ u t ¹	ⁿj u t ¹		ȵ u t ¹	ȵ u t ¹	
3053	k w a n ¹					k w a n ¹										
6037		p aːu ¹											p aːu ¹			
6617	m aː t ¹	m aː t ¹		m aː t ¹			m aː t ¹					m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹
3604			q u m ¹	q u m ¹		q u m ¹	h u m ¹		q u m ¹						h u m ¹	
2						ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
1787						m j au ¹					m j au ¹					
8884						h e ¹										h e ¹
5486		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
10484			l aː k ¹						l aː k ¹		l aː k ¹					
513				v a ¹				v a ¹								
493				f a n ¹												f a n ¹
1974					ts j u p ¹				s u p ¹		s u p ¹					
1381	ˀd j u p ¹													ˀd j u p ¹		ˀd j u p ¹
2571												t i ¹	t i ¹	t i ¹		
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
6733		kʰ j u ¹	ɕ j u ¹		ȶʰ j u ¹								kʰ j u ¹		ȶʰ j u ¹	
4537					x o ¹						x o ¹	h o ¹				
9952		ɕ o ¹											ɕ o ¹			
7192				qʰ a n ¹			qʰ a n ¹									
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
1853				l j e ¹			l j a ¹								l j a ¹	
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
6857														l aː k ¹	l aː k ¹	l aː k ¹
9365	ˀm ui ¹	m oi ¹	ˀm ui ¹							ˀm ui ¹			m oi ¹	ˀm ui ¹		ˀm ui ¹
10687		n̥ u ¹		n au ¹			n au ¹			n̥ u ¹	n au ¹	n au ¹		n̥ u ¹		n̥ u ¹
7000		ȵ a ¹	ˀȵ a ¹			ˀȵ a ¹		ȵ a ¹	ȵ a ¹	ˀȵ a ¹	ˀȵ a ¹		ȵ a ¹		ˀȵ a ¹	
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
8484			m aː ŋ ¹		m j aː ŋ ¹	m j aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m j aː ŋ ¹	m j e ŋ ¹			m w a ŋ ¹	m aː ŋ ¹
4360						z a ¹										z a ¹
7158	ˀd a ¹	t a ¹			ⁿd a ¹	ˀd a ¹		ⁿd ə ¹		ˀd a ¹	ˀd a ¹	ˀd a ¹		ˀd a ¹	ˀd a ¹	
3160		l j e ¹											l j e ¹			
10952	m̥ aː n ¹		m̥ aː n ¹							m̥ aː n ¹				m̥ aː n ¹	m̥ aː n ¹	m̥ aː n ¹
4237					q a ¹	q a ¹					q a ¹	q a ¹				
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
4501							p o ŋ ¹						p o ŋ ¹			
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
4274										ˀb a ¹			p j a ¹			ˀb a ¹
3934	ˀm aː n ¹	m aː n ¹								ˀm aː n ¹			m aː n ¹	ˀm aː n ¹	ˀm aː n ¹	ˀm aː n ¹
3179					ɕ o n ¹	ɕ o n ¹		h ɥ a n ¹	h j o n ¹			ɕ o n ¹			ɕ w a n ¹	
2268		m j aː k ¹											m j aː k ¹			
3697		l aːu ¹											l aːu ¹			
7537	ʔ ĩ ¹		ʔ ĩ ¹					ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹			ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹	
11132		m õ ¹											m o ¹			
8109			q o k ¹	k o k ¹												
5567	h j e ¹		h j a ¹	h j e ¹			h j a ¹	h j a ¹	h j a ¹						ɕ j a ¹	
6071				kʰ i n ¹			kʰ i n ¹				kʰ i n ¹					
1018									ⁿb u ¹			ˀb i ¹				
9324					v ə n ¹							v ə n ¹				
8634									f j e n ¹				p j aː n ¹		f j a n ¹	
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
4271	ˀb ə ¹	m ə n ¹	p ə ¹					p ə ¹	p ə ¹					ˀm ə ¹	ˀb ə ¹	
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
9806	t i n ¹	t i n ¹		t i n ¹			t i n ¹	t i n ¹	t i n ¹		t i n ¹		t i n ¹		t i n ¹	t i n ¹
6488					ʔ u ¹		ʔ u ¹		ʔ u ¹		ʔ u ¹					ʔ u ¹
5689				pʰ o ¹			pʰ o ¹	pʰ o ¹								
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
7032											t a ŋ ¹	t a ŋ ¹				
2994		p aː n ¹									kʷ e n ¹		p aː n ¹	pʰ ə ŋ ¹		
3627		ȶ aː k ¹											ȶ aː k ¹			
6021			ʁ e ¹		ʁ e ¹	ʁ e ¹		ʁ e ¹	ʁ e ¹	ʁ e ¹	ʁ e ¹	ʁ e ¹				ʁ e ¹
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
8449		k ə ¹													q ə ¹	
225	ȶʰ i ¹	ȶʰ i ¹											ȶʰ i ¹			
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
7242	ȶ e ¹			ȶ e ¹												
10448		l j eu ¹			ɬ o ¹										l j o ¹	
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
2724			ȵ u ¹							ȵ̥ u ¹				ȵ̥ u ¹	ȵ̥ u ¹	
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
5569						ȶʰ a ¹					ȶʰ a ¹					
862							q au ¹					q a ¹				
4863		m u p ¹											m u p ¹			
9478					q e ¹	q e ¹					q e ¹	q e ¹				
633	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹	j i ŋ ¹	j i ŋ ¹	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
7869				ts a n ¹			ȶ a n ¹	ts a n ¹	ts a n ¹	ts ə n ¹				ts a n ¹		ts a n ¹
11083	ȶ ə n ¹		ȶ ə n ¹			ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
8550					ɣ aː ŋ ¹	ɣ aː ŋ ¹						ɣ aː ŋ ¹				
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
1713			n̥ a ¹		n̥ a ¹	n̥ a ¹				n̥ a ¹	n̥ a ¹	n̥ a ¹		n̥ a ¹	n̥ a ¹	
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
2000					ts j e n ¹	ts j e n ¹	t e ŋ ¹		ts e n ¹							
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
7619	t j u ¹	t j u ¹								t j u ¹				t j u ¹		t j u ¹
7160			l a ¹				l ə ¹		l a ¹							l a ¹
2568	h i k ¹			h i ¹			h i ¹			h i k ¹			s i ¹			ɕ i k ¹
2322													p j aːi ¹	p j aːi ¹		
5825				p j a ¹			p j a ¹									
1997			t j e p ¹					t j e p ¹		t j e p ¹	t j e p ¹		t j e ¹			
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
3533		t aːu ¹											t aːu ¹			
9201			ts aː p ¹					ts aː p ¹	ts aː p ¹	ts aː p ¹				ts aː p ¹	ts aː p ¹	
7867	n aː k ¹	n a k ¹											n aː k ¹	n aː k ¹		n aː k ¹
7552				h i ¹			h i ¹									
6243		l i n ¹											l i n ¹			
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
3824		q aːu ¹											q aːu ¹			
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
7538					ˀȵ i ¹	ˀȵ i ¹					ˀȵ i ¹					ˀȵ i ¹
6159		k a ¹			k a ¹							k a ¹				
5570										ɕ a ¹			ɕ a ¹	ɕ e ¹		ɕ a ¹
3793					t u ¹	t u ¹					t u ¹					
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
4176	s i ¹	s ɿ ¹		ɕ i ŋ ¹									s i ¹	s ɿ ¹	s ɿ ¹	s ɿ ¹
7800		k u ¹											k u ¹			
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
1519	ŋ̊ aːu ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹		ŋ̊ aː ŋ ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹		ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹
2623										t o ŋ ¹	t o ŋ ¹	t o ŋ ¹			t o ŋ ¹	
10171							t i ŋ ¹	t i ŋ ¹								
7989		ʔ a n ¹		t w ə n ¹			h w ə n ¹	ʔ a n ¹					h a ŋ ¹			
11129	ȶ ə n ¹				ȶ i n ¹					ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
6310	ⁿd j ə n ¹				ⁿd i ŋ ¹	ⁿd j ə ŋ ¹					ⁿd j ə ŋ ¹	ⁿd i ŋ ¹				ⁿd j ə n ¹
7420		p j a ¹					p j a ¹						p j a ¹			
9200		t j ə t ¹											t j ə t ¹			
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
5189					k a m ¹	k a m ¹										k a m ¹
9383					ts u t ¹	ts u t ¹					ts u t ¹					
9037							ŋ a ¹						ŋ a ¹			
3859					t a ¹	t a ¹					t a ¹	t a ¹				
8398		pʰ j a ¹											pʰ j a ¹			
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
1715							h j ã ¹	h a ¹								
2750		q u ¹														k u ŋ ¹
7486	j eu ¹		j eːu ¹	j j u ¹					j j u ¹	j j u ¹				j j u ¹		j j eu ¹
259								l ə t ¹			l ə t ¹					
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
5003							l o ŋ ¹						l u ŋ ¹			
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
3130								j o ¹	j o ¹							
10737				au ¹			au ¹						au ¹			
1712	ɕ a m ¹	kʰ a m ¹														
2053					q au ¹	q au ¹					q au ¹	q au ¹				
3988											ˀd o n ¹		t o ŋ ¹			
2941		m ai ¹											m ai ¹			
23				d aːu ¹							t aːu ¹					
10829	l u m ¹		l u m ¹	l u m ¹			l u m ¹						l u m ¹	l u m ¹	l u m ¹	l u m ¹
8951	m j ə t ¹			m j a t ¹										m j ə t ¹	m j a t ¹	
7191	l j ə n ¹	l j ə n ¹	l j a n ¹						l j a n ¹	l j e n ¹			l j ə n ¹	l j ə n ¹	l j a n ¹	l j a n ¹
4831								q u m ¹	q u m ¹							
3769								ⁿb aː n ¹	ⁿb aː n ¹							
816	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹				ʔ u ¹		ʔ u ¹	ʔ u ¹			ʔ u ¹
7030		p u n ¹											p u n ¹			
7990			f a ¹							f a ¹					f a ¹	
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
7834				t a n ¹			t a n ¹									
2087	s ɿ ¹															s ɿ ¹
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
10450					k u ŋ ¹							k u ŋ ¹				
9234			h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹				
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
8732				t e k ¹			t e k ¹					t e k ¹				
3294		t j a k ¹			t a k ¹			ⁿd j a k ¹					ⁿd j a k ¹			
2089			s aː n ¹			s aː n ¹	s a n ¹	s aː n ¹	s aː n ¹		s aː n ¹					
1574				q oi ¹			q oi ¹									
3129				k u ŋ ¹			kʰ o ŋ ¹									
9322		ŋ u n ¹				ʁ u n ¹							ŋ u n ¹	ˀŋ u n ¹		
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
1679		ȶ ai ¹			ȶ ai ¹	ȶ ai ¹	ȶ ai ¹				ȶ ai ¹	ȶ ai ¹	ȶ ai ¹			
10056										f aːi ¹				f aːi ¹		
4587				t i ¹			t i ¹	t i ¹								
1571	l o ¹				l o ¹						l o ¹	l o ¹				
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
8314					ˀd a p ¹		ⁿd a p ¹									
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
6418		ȶ aːi ¹												ȶ aːi ¹		
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
3602	ˀm au ¹	m au ¹								ˀm au ¹						ˀm au ¹
3177		t a ¹					t a ¹						t a ¹			
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
6022				l i ¹			l i ¹									
9019		qʰ ai ¹											qʰ ai ¹			
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
3823	ʁ aːu ¹		ʁ aːu ¹					ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹			ʁ aːu ¹	ʁ aːu ¹	ʁ aːu ¹
1158				kʰ e ¹		q aːu ¹										
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
6545		j i ¹		j i ¹									j i ¹			
8938	tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹				tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹		tʰ a ¹	tʰ a ¹
10830		kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹		kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹
495								ⁿb i n ¹								ˀb i n ¹
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
172								k a ¹	k a ¹							
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
2392	t a ¹													t a ¹		
10331	f j e ¹													f j e ¹	f j a ¹	
8633					q eu ¹	q eu ¹		q eu ¹			q eu ¹	q eu ¹		q eu ¹		
3051	ˀd j u p ¹	l j u p ¹				ˀd j u p ¹				ˀd j u p ¹			l j ʊ p ¹			
10953		pʰ w aː n ¹						pʰ w aː n ¹	pʰ w a n ¹				pʰ w aː n ¹			
3498	k u ¹			k u ¹			k u ¹									
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
