COGID	1	10	2	3	4	5	6	7	8	9
3464-3			β o n a							
3639-3			s e r e m a a							
3981-3			i m a							
4192-3			β i i m a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a l a a							
508-3			b o f u							
528-3			β i l i							
1137-3			s i u u							
1585-3			a a a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f i k o							
2393-3			m a n a							
2665-3			i k k i							
2738-3			β e e l e							
3675-3			l e e e e							
4137-3			s i l a							
4440-3			β i l i							
4574-3			β a a a l							
4688-3			s n e e							
2798-3			n a a							
3067-3			n a u							
3531-3			a a n i a							
3767-3			l o							
4632-3			x s s i							
401-3			d a							
2689-4				b a m a						
893-4				a a a						
1285-4				k a a						
3572-4				s ɔ n i						
1755-4				n a						
1789-4				k a a a a g a						
3686-4				i m m a						
4451-4				b i s i						
1216-4				k a b a						
4003-4				i b a						
419-4				l ɔ a a						
1122-4				b a ɲ a						
1430-4				i s ɔ						
1666-4				t a a ɔ						
1767-4				k ɔ g o						
55-4				k a m a						
94-4				b ɔ k o						
2717-4				k a ŋ g a						
1339-4				t a i						
4632-4				k a s i						
2689-5					s a m					
893-5					a n a					
1285-5					f w a					
1303-5					l o m					
2197-5					s a l					
2828-5					ʃ i a					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m					
3686-5					i m m a					
4249-5					k u m i					
448-5					s u n i					
630-5					β e e l e					
814-5					g o m m e					
1228-5					f a a					
1418-5					ʃ i m					
2026-5					t a e					
2775-5					β u m m a					
3397-5					β o l					
3826-5					s o k					
4040-5					a e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					s u l u l					
116-5					f i k					
587-5					o o g o o					
848-5					k l					
1159-5					s a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l					
2317-5					β u β a					
2419-5					s e k					
2750-5					e ʃ i i					
3018-5					ʃ i l					
3275-5					k a n a					
3441-5					s e ŋ g					
3885-5					s u m o					
4192-5					β i m m a					
4260-5					s a a					
4350-5					l e e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m					
55-5					s a m					
94-5					β o k o					
2717-5					a a ŋ g a					
4139-5					m i n					
200-5					β i					
374-5					t a a a a					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e e l e					
2872-5					k o ʃ i					
2893-5					ʃ i k u					
3675-5					l a e e l e					
4028-5					f e e					
4238-5					i ʃ o ʃ i					
4429-5					a s a					
4485-5					s u					
2798-5					d a a					
3531-5					a n n i k					
3767-5					l o					
4632-5					k ʃ i					
1033-5					k o s o l					
3185-5					f i k a					
1303-6						k o				
1755-6						ɲ ɔ				
448-6						ɲ ɔ n				
1475-6						k a				
3397-6						k o l				
2286-6						l				
278-6						p				
2717-6						k a				
4137-6						s u l				
3767-6						l				
1033-6						k ɔ ɔ				
2689-7							n a m a			
893-7							a n a			
1285-7							f w a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							i n a			
3572-7							s o n i			
1095-7							t i m a			
1755-7							n e			
1789-7							k a a a a g a			
3519-7							t u m a			
3686-7							i b b a			
4249-7							k u b i			
4451-7							v i s i			
814-7							g o m b e			
1216-7							ɣ á v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u m a a			
3826-7							ʃ o k a			
4003-7							i v a a			
4040-7							e e n i			
84-7							u u u			
116-7							i i k a			
181-7							ɣ o ŋ g o			
419-7							o o ɣ a			
587-7							o ŋ g o			
660-7							r e a			
848-7							k a a			
1122-7							v i n a			
1159-7							v a			
1374-7							n a a n			
1396-7							z o f u			
1430-7							i s o			
1906-7							i ŋ g i a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							z i a a			
3275-7							k a n a			
3441-7							s e ŋ g a			
3464-7							v o n a			
3639-7							t e t e m a a			
3885-7							f u m o			
4192-7							v i m b a			
745-7							t a k o			
3971-7							k m m a			
55-7							n m m a			
2717-7							ŋ g ŋ ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							o m m a			
575-7							t a			
1712-7							f u o o			
2088-7							v i s a			
2166-7							u u m b a			
2334-7							f i ɣ o			
2393-7							m a a a			
2537-7							o o m o			
2665-7							i ŋ g i			
2997-7							a a a a a			
4028-7							v e			
4316-7							t á t u			
4429-7							h á s a			
4688-7							z e w e			
3067-7							n u u			
3185-7							v i i k a			
794-7							v e a e k a			
143-7							v u			
388-7							h u m m a			
2689-8								n a m a		
1285-8								n w a		
1303-8								k o m a		
2197-8								d a a a		
2828-8								d n a a		
3572-8								ʝ o n		
1755-8								n a		
1789-8								k a r a ŋ g a a		
3207-8								v u r a		
3519-8								t u m a		
3686-8								d m m a a		
4249-8								k u m		
4451-8								v i n i		
814-8								k o m m e		
1228-8								v w a		
2026-8								t w e		
2775-8								v u m m a		
3826-8								ʝ o k a		
4040-8								ŋ e n		
181-8								ɣ o o g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r r a		
1159-8								ɲ a		
1350-8								r a a		
1396-8								ʝ o m u		
1666-8								t a n n		
2177-8								ŋ g a		
2317-8								v u β a		
4260-8								t á a		
745-8								t a k ô		
3971-8								k a m a		
94-8								v ô k ô		
2717-8								ŋ g a g a a		
4139-8								m i n a		
43-8								d i m u		
575-8								t a		
871-8								t á m a		
1339-8								t v i		
1585-8								a a a a		
1872-8								p a		
2893-8								d î k u		
4028-8								v w e		
4316-8								t a t u		
4440-8								v i r		
4485-8								ʝ u		
4688-8								v e		
2798-8								n á a		
794-8								v e r u k a		
2689-9									k a m a	
893-9									a a a	
1285-9									k b a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a a a	
3207-9									b u l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o m b e	
1228-9									b b a	
1418-9									s i m a	
1475-9									k b a	
2026-9									s b e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b a	
4040-9									g e i i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i a a	
181-9									g o o g g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s o	
1666-9									s a n o	
1767-9									k o o o	
1906-9									i i i a	
2177-9									k g a	
2419-9									s e a a	
2750-9									e s i	
3018-9									s i l a	
3441-9									s e g g a a	
3885-9									k ʊ m o	
3981-9									i b a a	
4260-9									s b a	
4350-9									l e e l o	
278-9									b a	
745-9									s a a o	
55-9									k a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a m a	
2088-9									b i s a	
2166-9									u ʊ m b a	
2334-9									b i g o	
2393-9									b a n a	
2537-9									l o o o	
2665-9									i g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a a n a	
3075-9									k u l u b e	
4238-9									i o s i i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									b a a l a a	
2798-9									n b a	
3067-9									n a u	
3767-9									l o	
4632-9									k i i	
1033-9									k o o o l	
3185-9									b i i a	
240-9									o o a	
401-9									a a	
2689-10										t a m a
893-10										a a a
1285-10										n̩ w a
2197-10										t a l a
2828-10										s i a a
1095-10										l i m a
1755-10										n̩ a
3207-10										b ʊ̀ l a
3519-10										tʰ ʊ̀ m a
448-10										ɔ a i
630-10										b ɛ ɛ l
1216-10										a a b a
1418-10										s i m a
2775-10										b u m m a
3397-10										b a l a
4373-10										a i á i
4384-10										i
84-10										ɔ l a
1083-10										l i l a
1122-10										b i n a
2286-10										l a
2317-10										b u b a
3018-10										s i l a
3275-10										χ a n a
3464-10										b a a a
3639-10										a r ɛ m a
3885-10										b u m a
3981-10										i i a
94-10										b ɔ χ a
4139-10										b i n a
43-10										s i m ʊ̀
374-10										a a a a
459-10										l m m a
508-10										l o f u
871-10										a a m a
1712-10										f u l o
2893-10										s i χ ʊ
3075-10										ɔ ʊ l o b ɛ
3531-10										a a i a
794-10										b i l a
