COGID	1	10	2	3	4	5	6	7	8	9
3572-2		s o p i								
1095-2		l i m a								
1789-2		k a l l l k a								
3207-2		p u l a								
3519-2		t u u a								
3686-2		i m m a a								
4249-2		k u m i								
4451-2		p i s i								
448-2		u t p i								
630-2		w e e l a								
814-2		k oː m t e								
1216-2		dʒ a v a								
1228-2		t w a								
1418-2		s i v								
1475-2		k w a								
2026-2		t w e								
3826-2		s o k a								
4003-2		i v a								
4373-2		l i v i								
4384-2		i e oː								
84-2		dʒ l tʃ								
116-2		i i k a								
419-2		l oː ŋ a								
587-2		o j k oː								
660-2		l e l a								
848-2		k a l								
1122-2		v i n a								
1159-2		ɲ a								
1350-2		l j a								
1374-2		n a a a o								
1906-2		i k k i l a								
2419-2		s e k a								
2750-2		e tʃ u i								
3441-2		s e g k a								
3464-2		v oː n a								
3639-2		p i t i u a								
3981-2		i i a a								
4192-2		v i t a								
4350-2		l e e l o o								
278-2		p a								
3971-2		k a u a								
55-2		p a w a								
43-2		d i u u								
93-2		k oː n oː								
459-2		l u m								
1137-2		s u k u								
1585-2		a a l a								
1872-2		p a								
2166-2		u u t s u								
2872-2		k o s i								
2997-2		dʒ a n s p								
3075-2		k u l u t w								
3675-2		l k i l l o								
4137-2		u i l a								
4238-2		i i v i i								
4316-2		t a t u								
4574-2		s k a a l a								
3067-2		n t u								
3531-2		a á a k								
1033-2		k o p b o								
3185-2		v i k s								
794-2		v i k p								
143-2		v u u								
240-2		oː dʒ a								
388-2		u u m								
599-2		t a s m i								
969-2		p p								
994-2		p e o k a								
1606-2		oː t t o								
1629-2		k k i								
1895-2		j a								
2592-2		l oː l a								
2884-2		p j a a								
3148-2		i t a								
3261-2		v e t e								
3583-2		n oː l l								
3837-2		w oː l oː u a								
4621-2		n a v								
1929-2		t u s i								
3940-2		p m l a								
860-2		p i j ŋ a								
2057-2		t i m a								
552-2		v u p a								
959-2		p e p o								
1495-2		v u t a								
2689-3			s a m a							
893-3			a a a							
1285-3			ìì β a							
1303-3			β o w a							
2197-3			s a l a							
2828-3			x i a							
3572-3			s o ìì i							
1095-3			l i f a							
1755-3			tʰ n							
1789-3			i a l a a k a							
3207-3			β u l a							
3519-3			r u m a							
3686-3			i m n a							
4249-3			k u m i							
4451-3			f i s i							
448-3			tʰ r n i							
630-3			r tʰ dʒ l							
1216-3			k a f a							
1228-3			b β a							
1418-3			s i m							
1475-3			k w a							
3397-3			β o l a							
4003-3			i f a							
4040-3			g e tʰ i							
4373-3			l i m i							
4384-3			i n o							
181-3			g o o k o							
419-3			l o k a							
587-3			o ŋ k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			j a							
1374-3			tʰ a a n tʰ							
1396-3			s o f u							
1666-3			dʒ a n o							
1767-3			g o k o							
1906-3			i g g i l a							
2177-3			j k a j							
2286-3			l a							
2317-3			f u f a							
2750-3			tʰ s i							
3275-3			k a a a							
3464-3			f o tʰ a							
3639-3			r e r e m a β							
3981-3			i m a							
4192-3			f i i m a							
4260-3			s β a							
4350-3			l u dʒ l o							
278-3			β a							
745-3			r a k o							
3971-3			i a n a							
93-3			k o tʰ o							
200-3			β i							
374-3			a a l β							
508-3			f o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a l a							
1712-3			f u l o							
2088-3			f i s a							
2334-3			i i g o							
2393-3			ɲ a dʒ a							
2665-3			i x k i							
2738-3			β u p l							
3675-3			l g i i l o							
4137-3			tʰ i l a							
4440-3			f i l i							
4574-3			β g a l a							
4688-3			i i j							
2798-3			n β a							
3067-3			tʰ r u							
3531-3			a a i β a							
3767-3			l o							
4632-3			k d s i							
401-3			s a							
649-3			l u u r							
755-3			g ɲ l a							
1032-3			β o l o l a							
1043-3			f a l a							
1273-3			l o o r							
1362-3			k i							
1895-3			dʒ a							
2615-3			tʰ a							
2784-3			g ɲ l							
2904-3			k e n e a							
3385-3			s i							
3430-3			u u u							
3664-3			β u k							
3756-3			s i i s tʰ							
24-3			r u s							
542-3			dʒ i l a u							
564-3			a k a							
928-3			k o l o							
1181-3			f w							
1241-3			f u n β a							
1607-3			l i l o							
1929-3			dʒ u s i							
2852-3			k x f u							
3198-3			o m a a a							
3502-3			e i e i							
3598-3			β i							
3698-3			i x a l a							
3735-3			l u							
3940-3			β a l a							
2689-4				n á a á						
893-4				á á á						
1285-4				dʒ k á						
3572-4				t ɔ dʒ i						
1755-4				e n						
1789-4				k a l á w a						
3686-4				i ɛ n á						
4451-4				p i t i						
1216-4				w á p á						
4003-4				i p á						
419-4				l o b						
1122-4				ɲ ɔ d á						
1430-4				i t ɔ						
1666-4				n a á ɔ o						
1767-4				g ɔ k ɔ						
55-4				dʒ a m a						
94-4				b ɔ k ɔ						
2717-4				w a ŋ g a						
1339-4				t k i						
4632-4				k a b i						
2784-4				w u l u						
3160-4				l u r a						
675-4				t n ŋ w á						
860-4				p i ɲ g a						
1151-4				t i						
1631-4				k u n i						
2057-4				dʒ i m a						
2689-5					d a d a					
893-5					a a a					
1285-5					d β a					
1303-5					g oː m a					
2197-5					ʃ a l a					
2828-5					k i a					
3572-5					ʃ o d i					
1095-5					l i d					
3207-5					β u l a					
3519-5					t u s a					
3686-5					i i m a					
4249-5					k u s i					
448-5					n u i					
630-5					t e e l					
814-5					g oː m t e					
1228-5					t k a					
1418-5					ʃ i d					
2026-5					t k i					
2775-5					f u m β a					
3397-5					β oː l					
3826-5					ʃ oː k a					
4040-5					g n d i					
4373-5					l i d i					
4384-5					i oː					
84-5					ʃ u j u l					
116-5					i i k a					
587-5					oː j g o					
848-5					k a l					
1159-5					ìì a					
1350-5					o j a					
1396-5					ʃ oː f u					
1430-5					i ʃ oː					
1767-5					g oː k oː					
2286-5					l a					
2317-5					p u p a					
2419-5					ʃ e k a					
2750-5					n ʃ i					
3018-5					ʃ i l					
3275-5					k a a a					
3441-5					ʃ a ŋ g s					
3885-5					ʃ u u oː					
4192-5					p i u u a					
4260-5					ʃ k a					
4350-5					l e n l o					
278-5					β a					
745-5					tʃ a k oː					
3971-5					k a s a					
55-5					ìì a m a					
94-5					f oː k oː					
2717-5					g a j g a					
4139-5					m i ìì a					
200-5					β i					
374-5					a l j					
508-5					β oː f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t k i i					
1872-5					p a					
2537-5					l u oː					
2738-5					β n n l n					
2872-5					k oː ʃ i					
2893-5					ʃ i β u					
3675-5					l k i i l n					
4028-5					β n					
4238-5					i ʃ o tʃ i					
4429-5					a ʃ a					
4485-5					ʃ u					
2798-5					d k a					
3531-5					a w i β					
3767-5					l o					
4632-5					k á s i					
1033-5					k o ʃ o l l					
3185-5					i i k a					
649-5					l n n t					
1110-5					t m u a					
1263-5					t l ìì a					
1273-5					l oː oː t					
1329-5					i k a l					
1617-5					i k t					
1917-5					i u u a					
1969-5					s m u					
2483-5					g u l u					
2615-5					d					
2700-5					g a j g β					
2884-5					p j j a					
2972-5					ʃ m					
3030-5					l i β a					
3261-5					t e t e					
3419-5					t m					
3664-5					t n g					
3706-5					t l a i n a u u					
3865-5					ʃ ʃ i					
4406-5					t i					
4530-5					l u k a					
4552-5					w i					
24-5					ìì u β a					
542-5					β i l a					
1181-5					f w a					
1241-5					β u u w d					
1607-5					l i l o					
1929-5					t u ʃ i					
3598-5					β i g a					
3698-5					i i l l l					
3735-5					g u l u					
3940-5					p n l a					
1631-5					k u d i					
2057-5					t i d a					
552-5					β u p a					
959-5					p e t o					
1318-5					k u j g u					
1411-5					f i					
1495-5					β u t a					
1578-5					l k a					
1303-6						g o m a				
1755-6						ɲ n				
448-6						ɲ ɲ i				
1475-6						k k a				
3397-6						ŋ o l				
2286-6						l a				
278-6						b				
2717-6						g a o g a				
4137-6						d i l a				
3767-6						l o				
1033-6						k o s o l				
2689-7							h a b a			
893-7							a a a			
1285-7							n w a			
1303-7							g o b a			
2197-7							z a o a			
2828-7							u i a			
3572-7							s o n i			
1095-7							ŋ i m á			
1755-7							e			
1789-7							k a o á á ɣ ɣ a			
3519-7							t u m á			
3686-7							i m h a			
4249-7							k u b i			
4451-7							v i s i			
814-7							g o e d e			
1216-7							ɣ á v á			
1475-7							ɣ w á			
2026-7							t w ɲ			
2775-7							v u b d a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e n i			
84-7							u ŋ			
116-7							v i k			
181-7							ɣ o o g ɣ o			
419-7							o o ɣ a			
587-7							o o ɣ o			
660-7							o e o a			
848-7							k á ŋ a			
1122-7							v i a			
1159-7							dʒ			
1374-7							a a á h e			
1396-7							z o v u			
1430-7							i s			
1906-7							i ɣ ɣ i ŋ a			
2177-7							ŋ ɣ á			
2419-7							s ɲ k á			
3018-7							z i ŋ a			
3275-7							k á a			
3441-7							s ɲ dʒ ɣ á			
3464-7							v o a a			
3639-7							h i t i m a			
3885-7							v u w o			
4192-7							v i i d á a			
745-7							h a ɣ o			
3971-7							k a b á			
55-7							h a b a			
2717-7							g a ŋ g a			
4139-7							b i n a			
93-7							k o o			
459-7							ŋ u m a			
575-7							t a			
1712-7							v u ŋ o			
2088-7							h i u á			
2166-7							h t u m h a			
2334-7							v i ɣ o			
2393-7							m a h á			
2537-7							ŋ o b o			
2665-7							i g ɣ i			
2997-7							ɣ a a a			
4028-7							ɣ e			
4316-7							h á t u			
4429-7							a s s			
4688-7							i i w			
3067-7							n e u			
3185-7							v i i k			
794-7							v i ŋ ʃ i a			
143-7							v u			
388-7							h n m m a			
599-7							t a á m h i			
836-7							s u b m i			
969-7							i z a			
1110-7							t e m			
1263-7							v a h			
1329-7							i k a ŋ			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k ɣ i			
1744-7							i v a			
1917-7							v u m			
1989-7							s a			
2037-7							ɣ a t a			
2128-7							ɣ e d i			
2186-7							ɣ a h a			
2700-7							ɣ a a g s			
2797-7							ŋ o m o			
2904-7							ɣ e e h w a			
2972-7							z e			
3148-7							i t a			
3364-7							o o a			
3419-7							t e			
3430-7							u u u			
3583-7							n o o á			
3706-7							t a á m a t			
3756-7							s i i h n			
3837-7							k o ŋ o m a			
4406-7							t i			
4621-7							h a i			
564-7							a á á a			
928-7							ɣ o o o			
1181-7							v w á			
1241-7							v u e h a á			
2852-7							ɣ o a u			
3198-7							o o dʒ a a			
3502-7							h e a e			
675-7							v n ŋ k a			
1151-7							s i			
959-7							t ɲ p o			
1411-7							w i			
1495-7							w u t a			
2689-8								m a ʝ a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								ʝ a r a		
2828-8								ʃ î a		
3572-8								ʃ o n î		
1755-8								n e		
1789-8								k a r a ŋ g k		
3207-8								b u r a		
3519-8								tʃ u ʝ a		
3686-8								î g m a		
4249-8								k u ʝ î		
4451-8								β î ʃ î		
814-8								g o m n î		
1228-8								n w a		
2026-8								tʃ w e		
2775-8								tʃ u m b a		
3826-8								ʝ o k a		
4040-8								g e n i		
181-8								ɣ o ô g ɣ		
660-8								r e r a		
848-8								k a r		
1083-8								r î r a		
1159-8								m		
1350-8								r ŋ a		
1396-8								ʝ o β u		
1666-8								p a n o		
2177-8								ŋ ɣ a		
2317-8								p u β a		
4260-8								ʃ w a		
745-8								tʃ a w o		
3971-8								k a ʝ a		
94-8								b ô k ô		
2717-8								g a ŋ g a		
4139-8								m î n a		
43-8								ʝ i d u		
575-8								tʃ a		
871-8								tʃ v d a		
1339-8								tʃ g i		
1585-8								a a r a		
1872-8								p		
2893-8								ʃ i k u		
4028-8								b w		
4316-8								m á m u		
4440-8								b î r î		
4485-8								ʃ u		
4688-8								w e		
2798-8								n w a		
794-8								p e r î k a		
994-8								t e r k a		
1006-8								n ô ô ŋ ŋ		
1043-8								tʃ a r a		
1617-8								i k t		
1969-8								d a m ʝ		
3364-8								t r a		
4530-8								r u k		
928-8								k o r o		
2852-8								k u β u		
675-8								β î ŋ g a		
860-8								tʃ i ô g r á		
1631-8								k î m i		
552-8								w u p a		
1318-8								k u ŋ g u		
1578-8								r w		
2689-9									s a ʊ a	
893-9									a a a	
1285-9									n k a	
1303-9									g o n a	
2197-9									z a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a a g g a	
3207-9									b u l a	
4249-9									k u z i	
4451-9									g i s i	
630-9									r m ɲ l	
814-9									g o n b i	
1228-9									b k a	
1418-9									s i b	
1475-9									g k a	
2026-9									m k i	
2775-9									i ʊ m b a	
3397-9									b o l	
3826-9									s o k a	
4003-9									i i a	
4040-9									g m n i	
4373-9									l i b i	
4384-9									i o	
116-9									b i k	
181-9									g o o g g	
1083-9									l nː l a	
1374-9									n a a n m	
1430-9									i s o	
1666-9									s a a o	
1767-9									g o k o	
1906-9									i g g i a	
2177-9									g g a e	
2419-9									s i k	
2750-9									m s i	
3018-9									s i l a	
3441-9									s w p g g	
3885-9									r u u o	
3981-9									i b a	
4260-9									s k a	
4350-9									l ɲ ɲ l o	
278-9									b a	
745-9									r a k o	
55-9									r a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a u a	
2088-9									i i s a	
2166-9									a u u b a	
2334-9									i i g o	
2393-9									ʊ a i a	
2537-9									l ʊ n o	
2665-9									i g g i e	
2738-9									b m m l m	
2872-9									k o s i	
2997-9									g a a s n	
3075-9									g ʊ l ʊ i i	
4238-9									i i s g i	
4429-9									p a b	
4440-9									b e l e	
4485-9									s u	
4574-9									s p a a l a	
2798-9									n b a	
3067-9									n i ʊ	
3767-9									l o	
4632-9									k a r i	
1033-9									k o i o l	
3185-9									i i i k	
240-9									o g l	
401-9									n a	
755-9									g u l a	
836-9									s ʊ ʊ ʊ i	
1006-9									a ʊ u g ŋ ʊ	
1744-9									i i a a	
1989-9									s a o	
2037-9									g b m a a	
2128-9									g m s ʊ m	
2186-9									g a n a	
2483-9									m ŋ r	
2592-9									l o l a	
3030-9									l i b	
3160-9									l ʊ r a	
3385-9									s i	
3865-9									s a s i	
4552-9									i nː a i	
564-9									a a k a	
3502-9									m ɲ m	
3598-9									b ɲ ʊ a	
3698-9									i k b l a	
3735-9									u ɲ r	
1151-9									s i	
1318-9									k u ŋ g u	
1411-9									i i	
2689-10										n̩ a m a
893-10										a n̩ a
1285-10										n w a
2197-10										pʰ a l a
2828-10										s i n̩ a
1095-10										ɔ i d ɬʰ
1755-10										n̩ ɛ
3207-10										ɛ ʊ l a
3519-10										r ʊ d a
448-10										ʊ u n̩ i
630-10										t tɬ e l ɛ
1216-10										χ a b a
1418-10										pʰ i d
2775-10										b ʊ ʊ p a
3397-10										χ ɔ l
4373-10										l i d i
4384-10										i n̩ o
84-10										s ʊ l ʊ
1083-10										l i l a
1122-10										b i n a
2286-10										l a
2317-10										i ʊ f a
3018-10										pʰ i l a
3275-10										qʰ á á a
3464-10										b ɔ n̩ a
3639-10										tɬ e r e m a
3885-10										s ʊ d o
3981-10										i i a
94-10										p ɔ qʰ ɔ
4139-10										n̩ i n a
43-10										qʰ i w ʊ
374-10										a a l
459-10										l ʊ a
508-10										tɬ ɔ b ʊ
871-10										n a n̩ a
1712-10										b ʊ l ɔ
2893-10										pʰ i qʰ ʊ
3075-10										ɔ ʊ l ʊ b e
3531-10										a á n̩ i χ
794-10										b b χ a
1032-10										χ ɔ l ɔ l a
2797-10										l i n
24-10										d ʊ̀ d ɬʰ
542-10										χ i l a u
1607-10										l i l ɔ
3198-10										ɔ m a ɬʰ a
1578-10										l w
