COGID	1	10	2	3	4	5	6	7	8	9
2972-1	s ɛ									
3030-1	l i a a									
3148-1	i t a									
3160-1	k u a a									
3261-1	t a t a									
3364-1	s ɔ ɔ a									
3385-1	s i i									
3419-1	t a									
3430-1	u u									
3583-1	d ɔ ɔ a									
3664-1	l ɛ a a									
3706-1	t a á n a a									
3756-1	s i n d a									
3837-1	s ɔ ɔ m a									
3865-1	s s ɔ									
4406-1	t i									
4530-1	l u k a									
4552-1	ɔ i i									
4621-1	a n i									
2689-2		ɲ a m a								
893-2		a a a								
1303-2		p o m a								
2197-2		s a a a								
2828-2		s i a a								
3572-2		s o n i								
1095-2		l u m a								
1789-2		w a l a a a a								
3207-2		w u l a								
3519-2		t u m a								
3686-2		i u m a								
4249-2		w u m i								
4451-2		v i s i								
448-2		o a a								
630-2		w u t e								
814-2		s o o m b								
1216-2		g a a a								
1228-2		w a a a								
1418-2		s i m a								
1475-2		p u a								
2026-2		t u e								
3826-2		s o k a								
4003-2		i v a								
4373-2		l i m i								
4384-2		o o								
84-2		u u u								
116-2		s i k a								
419-2		l o g a								
587-2		o o k o o								
660-2		w u l a								
848-2		k a l a								
1122-2		v u n a								
1159-2		s a								
1350-2		l j a								
1374-2		n a a a a								
1906-2		i a i i l a								
2419-2		s e g a								
2750-2		i								
3441-2		s u e i a								
3464-2		w o n a								
3639-2		t u t a m a								
3981-2		i u a a								
4192-2		v i m m a								
4350-2		l e l o								
278-2		v a								
3971-2		w a m a								
55-2		a a a a								
43-2		s i m u								
93-2		w o n o								
459-2		w u m a								
1137-2		s i g u								
1585-2		a a a a								
1872-2		p a								
2166-2		u u m b a								
2872-2		l o s i								
2997-2		g a n a a								
3075-2		w u l u m a								
3675-2		w u i l l a								
4137-2		s i l a								
4238-2		s o s o a								
4316-2		t a t u								
4574-2		w a a a a a								
3067-2		n u u								
3531-2		a a k a								
1033-2		w o o o a								
3185-2		v i k a								
794-2		v u k a a								
143-2		w u								
240-2		o o a								
388-2		w u m a								
599-2		t a a m b								
969-2		s a								
994-2		t u t e a								
1606-2		o o o o								
1629-2		w w i								
1895-2		n a								
2592-2		l o l a								
2884-2		p j a								
3148-2		i t a								
3261-2		t e t e								
3583-2		n o o a								
3837-2		t o k o m a								
4621-2		a a a								
1929-2		u s i								
3940-2		v u l a								
860-2		w u k a								
2057-2		t i m a								
552-2		p u a a								
959-2		p e p o								
1495-2		w u t a								
2689-3			a a m a							
893-3			a a a							
1285-3			f a a							
1303-3			k o a a							
2197-3			s a a a							
2828-3			tʰ i a a							
3572-3			s o n a							
1095-3			l a m a							
1755-3			n a							
1789-3			k a a a a a a							
3207-3			f u l a							
3519-3			u u m a							
3686-3			tʰ m m							
4249-3			k u m i							
4451-3			l i l i							
448-3			u o n a							
630-3			l a l							
1216-3			k a a a							
1228-3			a a							
1418-3			s i m a							
1475-3			k a a							
3397-3			l a a a							
4003-3			i a a							
4040-3			k e tʰ a							
4373-3			l a m i							
4384-3			o a							
181-3			k o k a							
419-3			l o n a							
587-3			o k o							
660-3			l e a a							
1083-3			l a l a							
1350-3			l a a							
1374-3			tʰ a a a							
1396-3			s o k u							
1666-3			tʰ a n a							
1767-3			k o k o							
1906-3			i i k a l a							
2177-3			k a							
2286-3			l a							
2317-3			f u m a							
2750-3			s i							
3275-3			l a a a a							
3464-3			l o n a							
3639-3			tʰ a r u m a							
3981-3			a a a							
4192-3			l a a m b							
4260-3			s a a							
4350-3			l o l o							
278-3			β a							
745-3			tʰ k a							
3971-3			l a m a							
93-3			k o n a							
200-3			l i							
374-3			a a a a a							
508-3			l a f u							
528-3			l i l i							
1137-3			s i k u							
1585-3			a a a a							
1712-3			f u l o							
2088-3			l i l a							
2334-3			p i k o							
2393-3			m a a a							
2665-3			i i k a							
2738-3			l a l							
3675-3			l j a l							
4137-3			m a a a							
4440-3			b a l i							
4574-3			f a a a a							
4688-3			a							
2798-3			f a a							
3067-3			tʰ a u							
3531-3			a a k a							
3767-3			l a							
4632-3			a l i							
401-3			a a							
649-3			l e r a							
755-3			k a l a							
1032-3			l o l a a a							
1043-3			l a l a							
1273-3			l o o r a							
1362-3			k a i							
1895-3			tʰ a							
2615-3			tʰ a a							
2784-3			k l a							
2904-3			k e n n a a							
3385-3			s i							
3430-3			f u							
3664-3			l a a a							
3756-3			s a i n a							
24-3			f u k a							
542-3			l a l a u							
564-3			a a a a							
928-3			k o k o							
1181-3			f u a							
1241-3			f u n a a							
1607-3			l i l o							
1929-3			u s i							
2852-3			k k u							
3198-3			k a a a a							
3502-3			tʰ d							
3598-3			tʰ a a							
3698-3			l a a a							
3735-3			u u l a							
3940-3			β a a a							
2689-4				a a a a						
893-4				a a a						
1285-4				n dʒ a						
3572-4				s ɔ n i						
1755-4				n a						
1789-4				k a a a a a a						
3686-4				t i a a a						
4451-4				s s i						
1216-4				k a a						
4003-4				a a						
419-4				l ɔ						
1122-4				p i a a						
1430-4				s ɔ						
1666-4				t a a a						
1767-4				k ɔ g ɔ						
55-4				a a a a						
94-4				k ɔ g ɔ						
2717-4				b a ŋ g a						
1339-4				t o i i						
4632-4				ts s i						
2784-4				k u l o						
3160-4				k o r a						
675-4				t o ŋ g a						
860-4				k o ŋ g a						
1151-4				s i						
1631-4				k ɔ a a						
2057-4				t i s a						
2689-5					a a m a					
893-5					a a a					
1285-5					a a a					
1303-5					s o m					
2197-5					s a a					
2828-5					s o a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					k u l a					
3519-5					t u m a					
3686-5					i u m a					
4249-5					k u m i					
448-5					k o n i					
630-5					β a l l					
814-5					s o m m a					
1228-5					k a a					
1418-5					s i m a					
2026-5					t u a					
2775-5					l u m m a					
3397-5					β o l					
3826-5					s o l					
4040-5					k o n i					
4373-5					l i m i					
4384-5					o o					
84-5					s u u					
116-5					ʃ i a					
587-5					o o g o					
848-5					k a a					
1159-5					s a					
1350-5					l j a					
1396-5					s o l u					
1430-5					s o					
1767-5					k o k o					
2286-5					l a					
2317-5					k u β a					
2419-5					s u k a					
2750-5					ʃ i					
3018-5					s i l					
3275-5					k a a a					
3441-5					s u ŋ g a					
3885-5					s u m a					
4192-5					β i m a					
4260-5					s a a					
4350-5					l u l l o					
278-5					β a					
745-5					t k o					
3971-5					k a m a					
55-5					a a m a					
94-5					k o k o					
2717-5					k a ŋ g a					
4139-5					m o a a					
200-5					β i					
374-5					a a a a					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t u i					
1872-5					p a					
2537-5					l o m					
2738-5					β a l l					
2872-5					k o ʃ i					
2893-5					s k u					
3675-5					l u a l l e					
4028-5					f u					
4238-5					i ʃ o ʃ i					
4429-5					a a					
4485-5					s u					
2798-5					n a a					
3531-5					a a i a a					
3767-5					l o					
4632-5					a i ʃ i					
1033-5					k o s o l					
3185-5					β i l a					
649-5					l u t a					
1110-5					t u u a					
1263-5					a a p a					
1273-5					l o oː t a					
1329-5					i k a a					
1617-5					k o o					
1917-5					s u m a					
1969-5					a a a a					
2483-5					k l a					
2615-5					a a					
2700-5					k a p g a					
2884-5					p j j a					
2972-5					s u					
3030-5					l i a a					
3261-5					s e l e					
3419-5					t u					
3664-5					β o ŋ					
3706-5					t a n d a a u					
3865-5					s s					
4406-5					t i					
4530-5					l u k a					
4552-5					n o i i					
24-5					t u β a					
542-5					β i l a					
1181-5					f a a					
1241-5					f u u a a					
1607-5					l i l o					
1929-5					u u ʃ i					
3598-5					β a g a					
3698-5					i β a a					
3735-5					k u l u					
3940-5					t a l a					
1631-5					k u n					
2057-5					t u m a					
552-5					k u p a					
959-5					e o j o					
1318-5					k u ŋ g u					
1411-5					β i					
1495-5					l u t a					
1578-5					l a a					
1303-6						k ɔ p				
1755-6						k ɔ				
448-6						k o a				
1475-6						k a				
3397-6						k ɔ l				
2286-6						l a				
278-6						l				
2717-6						k a a g a				
4137-6						s i l a				
3767-6						k a				
1033-6						k ɔ p l				
2689-7							a a a a			
893-7							a a a			
1285-7							n a a			
1303-7							k o a a			
2197-7							s a a a			
2828-7							i a a			
3572-7							z o dʒ i			
1095-7							a i a a			
1755-7							s e			
1789-7							a a a a a a a			
3519-7							t u m a			
3686-7							i m a a			
4249-7							k u b i			
4451-7							v i z i			
814-7							z o m b e			
1216-7							ɣ a v a			
1475-7							g u a			
2026-7							t u			
2775-7							v u b a			
3826-7							z o k a			
4003-7							i m a			
4040-7							g e dʒ i			
84-7							u u u			
116-7							s i a			
181-7							k o o g o			
419-7							a o ɣ a			
587-7							o ŋ g o			
660-7							a e a			
848-7							k a a			
1122-7							v i n a			
1159-7							a a			
1374-7							n a a a			
1396-7							z o v u			
1430-7							i s o			
1906-7							i a i i a			
2177-7							ŋ g a			
2419-7							z i k a			
3018-7							z i a a			
3275-7							k a a a			
3441-7							z i ŋ g a			
3464-7							v o n a			
3639-7							d e d e m a			
3885-7							tʃ u m a			
4192-7							v i m m a			
745-7							d k o			
3971-7							k a a a			
55-7							a m a a			
2717-7							a a g a			
4139-7							e i a a			
93-7							k o d o			
459-7							u u m a			
575-7							t a			
1712-7							v u m			
2088-7							v i s a			
2166-7							tʃ u m b a			
2334-7							i i ɣ o			
2393-7							m a ɲ a			
2537-7							a o m o			
2665-7							i i g i			
2997-7							d a a a a			
4028-7							v e			
4316-7							t a t u			
4429-7							v a a			
4688-7							s a a			
3067-7							d u u			
3185-7							v i i a			
794-7							v u a a			
143-7							v u			
388-7							v u m a			
599-7							t a m b a i			
836-7							s u m b i			
969-7							i s a			
1110-7							t u m			
1263-7							t a h a			
1329-7							i a a a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k v i			
1744-7							i a a			
1917-7							u u m			
1989-7							z a			
2037-7							ɣ a t a			
2128-7							ɣ e e			
2186-7							ɣ a a a			
2700-7							a a a a			
2797-7							a o m o			
2904-7							ɣ e e ɲ a a			
2972-7							z u			
3148-7							i t a			
3364-7							o s a			
3419-7							t i			
3430-7							d u			
3583-7							dʒ o a a			
3706-7							t a ɲ a			
3756-7							z i d a			
3837-7							k o a o m a			
4406-7							t i			
4621-7							a a a			
564-7							a a a			
928-7							k u k o			
1181-7							v u a			
1241-7							p u m ɲ a			
2852-7							k u v u			
3198-7							o a m a a			
3502-7							dʒ dʒ			
675-7							s u ŋ g a			
1151-7							z i			
959-7							a h a			
1411-7							ʃ i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								k o n a		
2197-8								n a a		
2828-8								t î a		
3572-8								t ô n		
1755-8								n a		
1789-8								k u a a ŋ g a		
3207-8								k u β a		
3519-8								t u m a		
3686-8								t i m a		
4249-8								k u m		
4451-8								v i t i		
814-8								ɣ o m b a		
1228-8								k w a		
2026-8								n w a		
2775-8								v u m b a		
3826-8								k ô k a		
4040-8								n o n i		
181-8								k o ŋ g o		
660-8								r e a		
848-8								k a a		
1083-8								t i a		
1159-8								t a		
1350-8								r a		
1396-8								t u k u		
1666-8								t a n a		
2177-8								p g a		
2317-8								v u β a		
4260-8								ʃ w a		
745-8								n k ô		
3971-8								k u m a		
94-8								k ô k a		
2717-8								k a a g a a		
4139-8								m i n a		
43-8								t i k u		
575-8								t a		
871-8								a u a a		
1339-8								t w i		
1585-8								a a a		
1872-8								p a		
2893-8								t u k u		
4028-8								m w		
4316-8								n n u		
4440-8								w î r		
4485-8								t u		
4688-8								t a		
2798-8								n w a		
794-8								v u k k a		
994-8								n e e i a a		
1006-8								u g a		
1043-8								β a a		
1617-8								t î o a		
1969-8								m a m a		
3364-8								w a		
4530-8								k u k a		
928-8								k u n a		
2852-8								k u k u		
675-8								t ô ŋ g a		
860-8								v u ŋ g a		
1631-8								k ô a a		
552-8								k u p a		
1318-8								k u ŋ g i		
1578-8								k w a		
2689-9									s a b a	
893-9									a a a	
1285-9									n b a	
1303-9									g o b a	
2197-9									s a l	
2828-9									s o n a	
3572-9									s o n a	
1095-9									l i m a	
1789-9									k a l a a a	
3207-9									k ʊ l a	
4249-9									k ʊ b i	
4451-9									s i s i	
630-9									b o l	
814-9									s o m b a	
1228-9									k b a	
1418-9									s i b a	
1475-9									k ʊ a	
2026-9									k d a	
2775-9									k ʊ m b a	
3397-9									s o l a	
3826-9									s o g a	
4003-9									r a a a	
4040-9									g n a	
4373-9									k i b i	
4384-9									o o	
116-9									s i g a	
181-9									g o o g o	
1083-9									l i l a	
1374-9									n a a m n	
1430-9									s a	
1666-9									s a n a	
1767-9									g o b o	
1906-9									a i i a	
2177-9									ŋ g a	
2419-9									s o g a	
2750-9									i a	
3018-9									s i l a	
3441-9									s a ŋ g a	
3885-9									s ʊ m a a	
3981-9									s a a a	
4260-9									s b a	
4350-9									l ʊ l o	
278-9									b a	
745-9									s g o	
55-9									s a m a	
94-9									k o g o	
4139-9									s n a	
200-9									b i	
528-9									b i l i	
871-9									s ʊ b a	
2088-9									b a b a	
2166-9									k ʊ m b a	
2334-9									s i g o	
2393-9									b a a a	
2537-9									s o m a	
2665-9									a ŋ g a a	
2738-9									b o l a	
2872-9									k o s i	
2997-9									g a a b a	
3075-9									k u k ʊ b a	
4238-9									s o s o a	
4429-9									g s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									k a a l a a	
2798-9									n b a	
3067-9									n d u	
3767-9									l o	
4632-9									k i s i	
1033-9									k o b a l a	
3185-9									s i g a a	
240-9									o g a	
401-9									n a	
755-9									g u l	
836-9									s u ʊ b a	
1006-9									k u ŋ g g	
1744-9									u b a a	
1989-9									s a a	
2037-9									g g a l a	
2128-9									g á m b a	
2186-9									g a a a	
2483-9									k k	
2592-9									l o a	
3030-9									l i l a	
3160-9									k ʊ r a	
3385-9									s i	
3865-9									s s a	
4552-9									i s i	
564-9									g a b a	
3502-9									s ʊ m e	
3598-9									b o a	
3698-9									i a i a l	
3735-9									k u ʊ	
1151-9									s a	
1318-9									k u ŋ g u	
1411-9									s i	
2689-10										a a a a
893-10										a a a
1285-10										n̩ a a
2197-10										a a a
2828-10										a a a
1095-10										a i a
1755-10										n̩ a
3207-10										tʰ ʊ l a
3519-10										tʰ ʊ̀ a
448-10										tʰ a a
630-10										a a d l
1216-10										χ a a a
1418-10										i a
2775-10										k ʊ a
3397-10										a a a a
4373-10										a a
4384-10										a a
84-10										k ʊ k ʊ
1083-10										a i l a
1122-10										b i a a
2286-10										a a
2317-10										f ʊ f a
3018-10										tsʰ i l a
3275-10										χ a a a
3464-10										k a n a
3639-10										a u r a a
3885-10										u d a
3981-10										a a a
94-10										k ɔ χ a
4139-10										a i a
43-10										tsʰ i k ʊ
374-10										a a a a
459-10										l ʊ a a
508-10										a a f u
871-10										a a a a
1712-10										k ʊ l
2893-10										i k ʊ
3075-10										k ʊ l ʊ l a
3531-10										a a i a
794-10										b a d a
1032-10										tsʰ i l a a a
2797-10										a a a
24-10										tʰ ʊ̀ a
542-10										a s l a
1607-10										a l a
3198-10										a a a a a
1578-10										l w a
