COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
352-2		d i k a.kʲ								
396-2		h u r dʑ								
401-2		u s u								
420-2		u a u								
424-2		u t a u								
442-2		s i m sː u								
455-2		i k i ui e								
22-2		n a i								
24-2		m n a								
49-2		n d u								
78-2		a b u r u a								
89-2		k e								
149-2		k u r u								
183-2		h								
192-2		a i								
250-2		h o k a n o								
264-2		k i r i								
298-2		k e sː a sː a								
303-2		h r sː a tː a								
314-2		a s i								
354-2		a dʑ								
369-2		k i r e u								
376-2		sː a r								
415-2		m u s u b.u.m u								
451-2		h o.b.a k r i								
456-2		w w n a								
72-2		n i k u								
80-2		tː a m a dʑ o								
104-2		a s i								
118-2		s i dʑ a								
150-2		n e t e r u								
204-2		i a i								
14-3			k o e							
18-3			d a e							
35-3			h ui t ts							
36-3			h t i							
48-3			n a.i g k i							
60-3			t o							
63-3			s m i							
64-3			k							
67-3			h g a							
68-3			n							
71-3			g i							
76-3			h o n e							
83-3			ts n o							
87-3			h a.i n e							
95-3			m i m i							
98-3			h a.i n a.i							
99-3			k u g i							
-102-3			s i sː a.i							
103-3			ts m e							
110-3			t							
116-3			m ui n e							
120-3			n o m u							
132-3			k i k u							
139-3			k o o s ui							
140-3			g o ɕ							
156-3			t a.i g ui							
168-3			ts k i							
169-3			h o s i							
170-3			m i g							
173-3			i s i							
180-3			k u m o							
185-3			h i i							
186-3			m e							
187-3			m i g i							
190-3			a k k i							
193-3			k g e							
194-3			s i o k i							
195-3			k u o k i							
216-3			m a.i ui k i							
221-3			n aː m							
239-3			i ts							
252-3			m i							
253-3			g							
254-3			i ts ts							
266-3			k a.i g e							
267-3			n a.i g a.i e u							
268-3			ui m i							
272-3			a.i m e.i							
276-3			a.i a.i ui							
281-3			m ui s i							
304-3			ts i i							
305-3			g i							
308-3			h a.i n a.i							
309-3			k u s a.i							
310-3			t o							
311-3			n i							
342-3			g u k i							
346-3			k u k i							
347-3			k i							
348-3			h i o k i							
351-3			t oː k i							
361-3			o m e							
379-3			k u s a g a							
394-3			h i a.i i							
395-3			m i g i							
400-3			h i g a u							
412-3			s a k e							
413-3			t u k k a s u							
414-3			h o							
422-3			h u k u r							
423-3			k a.i ɴ g a e							
430-3			h a.i k u							
435-3			h u k u							
446-3			s i t a							
447-3			e							
458-3			t o s i							
56-3			h ui t o							
62-3			e n u							
65-3			k a w							
70-3			t a n e							
75-3			k a w							
96-3			m e							
101-3			h i							
114-3			k u i							
119-3			k i m o							
134-3			s i g							
138-3			s i n o							
146-3			a u k u							
161-3			g u.i.u i							
171-3			k a w a							
182-3			k e m u s							
188-3			g a m a							
262-3			h i ui m a							
300-3			h e s o							
313-3			d e							
350-3			s e m a.i k i							
352-3			g i k a.i k i							
396-3			h u k i							
401-3			o s ui							
420-3			o g u							
424-3			ui t a.i ui							
442-3			s i n e							
455-3			i k i sː ui							
15-3			a tɕ e							
22-3			n a							
49-3			n a							
78-3			a u m a							
89-3			k							
130-3			m i tɕ u							
149-3			k u u							
175-3			s u n a							
183-3			h iː							
192-3			a o e							
199-3			a k i							
230-3			a n h t o							
233-3			n i t t g i							
250-3			h o k a n o							
264-3			k i tɕː							
274-3			n u tɕ e t a							
298-3			k e ɕ a w a							
303-3			h a a w a t a							
314-3			m o s i							
354-3			a g i							
369-3			k r o							
376-3			g a.i k i							
418-3			n u							
456-3			n a.i							
59-3			e.i o							
72-3			n i k u							
80-3			t a m a ɕ o							
104-3			a s i							
118-3			s i ɴ ɕ oː							
142-3			t o u u							
150-3			n e sː u							
204-3			i ɕ a e							
14-4				h o r e						
18-4				d a r e						
35-4				h i.j t t sː u						
36-4				h u t ui sː u						
48-4				n a sː a i						
60-4				t o r i						
63-4				s i t a m i						
64-4				h						
67-4				h h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				sː u n o						
87-4				h a n e						
95-4				m i h i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				sː u m e						
110-4				t e						
116-4				m u t e						
120-4				n o h u						
132-4				k i k u						
139-4				h o r o s u						
140-4				o sː o t u						
156-4				t a sː u						
168-4				sː u k i						
169-4				h o s i						
170-4				m i sː u						
173-4				i s i						
180-4				k u m o						
185-4				h i i						
186-4				m h e u						
187-4				m i t i						
190-4				a k a i.j						
193-4				k ui r o i						
194-4				s i r o						
195-4				k u r o						
216-4				m a r a ui						
221-4				n a						
239-4				i sː u						
252-4				m sː u						
253-4				sː h sː u						
254-4				i sː u sː u						
266-4				h a sː e						
267-4				n a sː a r e u						
268-4				u h i						
272-4				a m i						
276-4				a r a u						
281-4				m u s i						
304-4				sː u a h h						
305-4				t i i.j						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				sː u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː						
361-4				o o t a i.j						
379-4				k u s a t a						
394-4				h i d a r i						
395-4				h i sː i						
400-4				h i h a r u						
412-4				s a h e u						
413-4				sː u s a s u						
414-4				h o u						
422-4				h u k u e r u						
423-4				h a ui sː a u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u						
458-4				t o s i						
56-4				h i t o						
62-4				i h						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				h						
101-4				h a						
114-4				k u t i						
119-4				k i m o						
134-4				s i t u						
138-4				s i u						
146-4				a r u u						
161-4				z t						
171-4				k a w a						
182-4				h e m u i						
188-4				g a h a						
196-4				t o r u						
262-4				h i r u m a						
300-4				h o s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				t u r u ui						
424-4				u t a u						
442-4				s i m sː u k r u						
455-4				i k i t e u						
15-4				a r e						
22-4				n ui i						
24-4				m i ɴ n a						
49-4				o t t a sː o						
78-4				a b u r a n aː						
89-4				k t						
130-4				i r u						
149-4				k u r u						
175-4				u t a						
183-4				h i						
192-4				a o i						
199-4				a sː ui						
230-4				a t o i t o						
233-4				a o i t o t a t aː						
250-4				h o k a n o						
264-4				i r i						
274-4				t u r i t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a t i t ui						
369-4				r e r u						
415-4				m u s u b u						
418-4				n dʑ						
451-4				h o k o r i						
456-4				h u h a						
59-4				i o						
72-4				n i k u						
80-4				t a m a z o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i a						
14-5					k o r e					
18-5					d a r e					
35-5					h i t ts ts u					
36-5					h u t eː ts u					
48-5					n a sː a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o sː o eː u					
156-5					t a sː e eː u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i ui u					
173-5					i s i					
180-5					k u m o					
185-5					h eː					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k eː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a m					
239-5					i ts u					
252-5					m i eː u					
253-5					sː o eː u					
254-5					i ts u ts u					
266-5					k a ŋ e					
267-5					n a sː a r e r u					
268-5					u m i					
272-5					a m e tː a					
276-5					a r a u					
281-5					m u s i					
304-5					ts u a b a					
305-5					tɕ i tɕ					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					ŋ u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t o eː					
361-5					o m o i					
379-5					k u s a eː a					
394-5					h i d a r i					
395-5					m i eː i					
400-5					h i eː a r u					
412-5					eː a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ sː a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a e					
447-5					u ui					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i eː e eː u					
138-5					s i n u					
146-5					a r u k u					
161-5					ŋ ŋ					
171-5					k a w a					
182-5					k e m e ts u					
188-5					sː a m a					
196-5					eː o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e m a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o tɕ i r u					
424-5					u t a u					
455-5					i k i t eː r u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o n eː a					
78-5					a b u r a m ui					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n i t o					
233-5					a n h i t t a tɕ i					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n ui					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a sː o					
104-5					a s i					
118-5					s i ɴ ŋ oː					
142-5					t o b					
150-5					n e t e r u					
204-5					i a i					
14-6						t u v i				
18-6						t iː v u				
35-6						t i ts u				
36-6						t iː ts u				
48-6						n d a a				
60-6						t d v i				
63-6						d i r n				
64-6						t iː				
67-6						iː				
68-6						n i				
71-6						t i				
76-6						d u n i				
83-6						d u n u				
87-6						d n i				
95-6						m ɨ n i				
98-6						d n				
99-6						k t i				
-102-6						d i d a				
103-6						d u m i				
110-6						t i				
116-6						n n i				
120-6						n u d				
132-6						d i ts				
139-6						t u i d				
140-6						i dz u v				
156-6						t t u v				
168-6						d u d i				
169-6						d u d i				
170-6						m i t iː				
173-6						i d i				
180-6						k u m u				
185-6										
186-6						m d u d u				
187-6						m i t i				
190-6						k s				
193-6						d i d iː				
194-6						d ɨ u a				
195-6						k u u a				
216-6						m i				
221-6						n iː				
239-6						i ts u				
252-6						m ɨː ts iː				
253-6						t t ts u				
254-6						ɨ d iː ts u				
266-6						t t i				
267-6						n d i v				
268-6						u m i				
272-6						m i				
276-6						a u				
281-6						m u d i				
304-6						d u i u				
305-6						t i				
308-6						d n				
309-6						k u d				
310-6						t u				
311-6						n				
342-6						t u d i				
346-6						k a a				
347-6						d ɨ d				
348-6						d ɨ u a				
351-6						t t a				
361-6						u d u i				
379-6						k d iː d				
394-6						d ɨ t v ɨ				
395-6						n i dz i				
400-6						d ɨ ts iː v u				
412-6						d k i v				
413-6						d u i k d				
414-6						d u v				
422-6						d u i v u d u				
423-6						t n d u v				
430-6						d t				
435-6						d u ts				
446-6						t i t i				
447-6						b t i				
458-6						t u d i				
56-6						t				
62-6						ɨ d				
65-6						d u				
70-6						i n i				
75-6						d u d				
96-6						m i				
101-6						u				
119-6						d ɨ m u				
134-6						s ɨ d u i				
138-6						s i d u				
146-6						s a d				
171-6						d u u				
182-6						d i u u i				
188-6						d				
196-6						t u r u				
401-6						u t				
420-6						u t iː v u				
442-6						i i m i ts u n v				
24-6						d d d d				
78-6						i u d u				
130-6						u v				
192-6						d i				
199-6						ts u				
250-6						i i i u u				
264-6						dz ɨ ɨ				
314-6						d u d i				
369-6						v u				
418-6						n u				
451-6						d d d d d s				
456-6						ts u n a				
59-6						i u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ i t ts u			
36-7							ɸ u t a ts u			
48-7							n a tɕ eː			
60-7							t o r i			
63-7							s e r a m e			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k o i			
-102-7							s i t a			
103-7							ts o m e			
110-7							t e			
116-7							m o n e			
120-7							n o m u			
132-7							k i u			
139-7							k o r o s u			
140-7							o tɕ o tɕ u			
156-7							t a tɕ e r u			
168-7							ts u k i			
169-7							h o s i			
170-7							m i tɕ u			
173-7							i s i			
180-7							k o m o			
185-7							h e e			
186-7							m e r u			
187-7							m i i			
190-7							a k eː			
193-7							k r o e			
194-7							s i r o i			
195-7							k o r o i			
216-7							m a r iː			
221-7							n a			
239-7							i ts u			
252-7							m i u			
253-7							tɕ o u			
254-7							i ts u ts u			
266-7							k a tɕ e			
267-7							n a tɕ a r e r o			
268-7							o m i			
272-7							a m e			
276-7							a r o			
281-7							m o s i			
304-7							ts u w a			
305-7							i i			
308-7							h a n a			
309-7							k o s a			
310-7							t o			
311-7							n i			
342-7							tɕ o i			
346-7							k o r eː			
347-7							k i r u			
348-7							h i r o eː			
351-7							t oː eː			
361-7							o t e			
379-7							k o s a b e s			
394-7							h i d a r i			
395-7							m i tɕ i			
400-7							h i a r o			
412-7							s a k e r u			
413-7							ts u i s s o			
414-7							h o r u			
422-7							h o k o r e r u			
423-7							k a ɴ tɕ e r u			
430-7							h a u			
435-7							h o o			
446-7							s i t a			
447-7							u e			
458-7							t o s i			
56-7							h i t o			
62-7							i n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a tɕ a			
96-7							m e			
101-7							h a			
114-7							k o tɕ i			
134-7							s i w r u			
138-7							s i n u			
146-7							a r u u			
161-7							tɕ b			
171-7							k a w a			
182-7							k e m o r e			
188-7							tɕ a m a			
196-7							b o r o			
262-7							h i r u m a			
300-7							h e s o			
313-7							d e			
350-7							s e b eː			
352-7							i k eː			
396-7							h u r e iː			
401-7							o s o			
420-7							o t r o			
424-7							o t o			
442-7							s i m e e k e r u			
455-7							i k i t r			
15-7							a r e			
22-7							n a eː			
24-7							m i n			
78-7							a tɕ u r a			
89-7							k e			
130-7							m i r u			
149-7							k u r u			
175-7							s u n a			
183-7							ɸ i			
192-7							a o i			
230-7							a n i t o			
233-7							a n i t o			
250-7							ɸ o k a n			
274-7							n u r e t a			
298-7							k e tɕ a w a			
303-7							tɕ a r a w a t a			
314-7							m o s i			
354-7							a e iː			
369-7							k i r e r o			
376-7							tɕ a r iː			
415-7							m o s o b u			
418-7							n w			
451-7							o k o r i			
456-7							o n a			
59-7							u o			
72-7							n i u			
80-7							t a m a tɕ o			
104-7							a s i			
118-7							s i ɴ tɕ oː			
142-7							s o u			
150-7							n e t r u			
204-7							i a i			
14-8								k o r e.ɴ.dʑ		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i i		
63-8								s i r a m i		
64-8								k d		
67-8								h a		
68-8								n d		
71-8								d i		
76-8								h o n e.ɴ.dʑ		
83-8								ts u n o		
87-8								h a n e.ɴ.dʑ		
95-8								m i m i		
98-8								h a n a		
99-8								k u d i		
-102-8								s i t a		
103-8								ts u m e.ɴ.dʑ		
110-8								t d		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o g o g u		
156-8								t a g r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m e.ɴ.dʑ g u		
173-8								i s i		
180-8								k u m o		
185-8								h d i		
186-8								m d e r u		
187-8								m i d i		
190-8								a k a i		
193-8								k sː r o		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a i		
239-8								i ts u		
252-8								m i d u		
253-8								g d d u		
254-8								i ts u ts u		
266-8								k a g e.ɴ.dʑ		
267-8								n a g a r e.ɴ.dʑ r u		
268-8								u m i		
272-8								a m e.ɴ.dʑ		
276-8								a r a u		
281-8								m u s i i		
304-8								ts u b i d		
305-8								d i i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								g u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t d i		
361-8								d o a i		
379-8								k u s a g a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i a r u		
412-8								s a k e.ɴ.dʑ r u		
413-8								ts u k i a s u		
414-8								h o r u		
422-8								h u k u r e.ɴ.dʑ r u		
423-8								k a k.u g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u e		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a dʑ a		
96-8								m e		
101-8								a		
114-8								k u b i		
119-8								k i m o		
134-8								s i g r u		
138-8								s i n u		
146-8								a r u k u		
161-8								g g		
171-8								k a w a		
182-8								k e.ɴ.dʑ m o r		
188-8								g a m a		
196-8								g o r u		
262-8								h i r u m a		
300-8								h i s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o t i r u		
424-8								u t a u		
442-8								s i m r u		
455-8								i k i t o r u		
15-8								a r e		
22-8								n a i		
24-8								m i n a		
49-8								i o		
78-8								a b u r a		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a i		
199-8								a ts ui		
230-8								a n i t e		
233-8								a e t i i		
250-8								h o k a o		
274-8								n u r e t a		
298-8								k e g a g a		
303-8								h a r a g a t a		
314-8								m o s i		
354-8								a k g		
376-8								g a r ui		
415-8								m u s u b u		
418-8								n w		
451-8								h o k u i		
59-8								e.ɴ.dʑ o		
72-8								n i k u		
80-8								t a m a dʑ o		
104-8								a s i		
118-8								s i k.u g oː		
150-8								n e t r u		
204-8								i a a i		
14-9									k u r i	
18-9									h a r u	
35-9									h ts h j	
36-9									h ts h j	
48-9									n a h s ɴ	
60-9									ts u j	
63-9									h j a ɴ	
64-9									k i	
67-9									h a.dʒ	
68-9									n h ɴ	
71-9									ts i	
76-9									h u n i	
83-9									tɕ n h	
87-9									h a n i	
95-9									m h	
98-9									h a n a	
99-9									h u ts i	
-102-9									h i h a	
103-9									tɕ m i	
110-9									ts h	
116-9									h h i	
120-9									n u m ɴ	
132-9									h i h ɴ	
139-9									h u r u	
140-9									ʔ h h u j	
156-9									ts a h j	
168-9									tɕ h i	
169-9									h u h i	
170-9									m i h	
173-9									ʔ h i	
180-9									h u m h	
185-9									h i	
186-9									m h ɴ u h	
187-9									m ts i	
190-9									ts s a ɴ	
193-9									h h s ɴ	
194-9									h r u s ɴ	
195-9									h u r u s ɴ	
216-9									m aː j s	
221-9									n iː h	
239-9									ʔ j	
252-9									m iː tɕ	
253-9									h h tɕ	
254-9									ʔ tɕ j	
266-9									k a h i	
267-9									n a h a r i ɴ	
268-9									ʔ u m	
272-9									ʔ a m i	
276-9									ʔ a r a ɴ	
281-9									m u h	
304-9									tɕ h i	
305-9									ts	
308-9									h a n a	
309-9									h u h a	
310-9									ts u	
311-9									n r.u	
342-9									u i	
346-9									h r s ɴ	
347-9									h j ɴ	
348-9									h i r u s ɴ	
351-9									ts h s ɴ	
361-9									ʔ u h u a ɴ	
379-9									h u h a ɴ iː ts a	
394-9									h i h a	
395-9									h ɴ i	
400-9									h a j ɴ	
412-9									h a h i ɴ	
413-9									tɕ s a h ɴ	
414-9									h u ɴ	
422-9									h u k u r i ɴ	
423-9									k a h h ɴ u	
430-9									h a h ɴ	
435-9									h u ɴ	
446-9									sː ts ts i	
447-9									ʔ iː i	
458-9									ts u h i	
56-9									h ts u	
62-9									ɴ	
65-9									h h h h	
75-9									h h h h	
96-9									m h	
101-9									h a.dʒ	
114-9									h u h	
119-9									k i m h	
134-9									s iː ɴ	
138-9									s u j	
146-9									a h u h	
161-9									ts u ɴ	
171-9									h h h h	
182-9									k i h s	
196-9									h u h u	
262-9									h j u ɴ a	
300-9									h u h u	
313-9									ɴ ts i	
350-9									s i h s ɴ	
352-9									h ts s ɴ	
396-9									h u r s u ɴ u	
401-9									ʔ u s u ɴ	
420-9									ʔ u ts ɴ u r	
424-9									ts u ɴ	
442-9									h m h k ɴ u	
455-9									ʔ h h u	
15-9									ʔ a j i	
22-9									u u i	
24-9									h i h a	
49-9									uː n a h u	
89-9									u u	
175-9									s n a	
183-9									h	
199-9									a tɕ s ɴ i	
230-9									ʔ a ɴ ts u	
233-9									ʔ a ts u ɴ	
264-9									k ɴ	
274-9									n ts t a	
314-9									h u h i	
354-9									ʔ a ts ts ɴ	
376-9									h a r u s ɴ i	
415-9									m u s u h u ɴ	
451-9									h u w h i	
456-9									tɕ i n a	
59-9									u	
142-9									t u u u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t iː ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k n
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u n i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o sː o ŋ u
156-10										t a sː e r u
168-10										ts u k i
169-10										h o s i
170-10										m i sː u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i n i
190-10										a k a
193-10										k n r i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i sː u
253-10										sː o sː u
254-10										i ts u ts u
266-10										k a sː e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b n
305-10										tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										sː u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː
361-10										m o t a
379-10										k u s a dʑ a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i n a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a n ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i dʑ u r u
138-10										s i n u u
146-10										a r u k u
161-10										sː dʑ
171-10										k a w a
182-10										k e m u r i
188-10										sː a m a
