ID	DOCULECT	TOKENS	ALIGNMENT	COGID
67	Fadashi	aː m oː s o	aː m oː s o	326
68	Maiyu	a m ɔː z o	a m ɔː z o	326
69	BelejeGonfoye	a m b u d u ɾ o	a m b u d u ɾ o	330
70	Fadashi	a m b u r u	a m b - - u r u	330
71	Maiyu	a m b ʊ d u r	a m b ʊ d u r -	330
72	BelejeGonfoye	m e t ɪ k eː	m e t ɪ k eː	351
73	Fadashi	m ɛ d e g e	m ɛ d e g e	351
74	Maiyu	f i l	- - f i l	353
75	Undulu	a l f i l	a l f i l	353
76	BelejeGonfoye	k oː ɗ e	k oː ɗ e	358
77	Fadashi	k oː ɗ e	k oː ɗ e	358
78	Fadashi	a r e ʔ o l o	a r e ʔ o l o	370
79	Undulu	a r o ʔ o l o	a r o ʔ o l o	370
80	BelejeGonfoye	m b a	m - b a	375
81	Maiyu	m aː b a	m aː b a	375
82	Fadashi	n d a	n d a	377
83	Undulu	n d a	n d a	377
84	Fadashi	m ə k ʔ o ʃ	m ə k ʔ o ʃ	385
85	Maiyu	m ə k ʔ ɔ ʃ	m ə k ʔ ɔ ʃ	385
86	Undulu	m o k ʔ o ʃ	m o k ʔ o ʃ	385
87	Fadashi	a bː a	a bː - - - a	390
88	Maiyu	a bː a	a bː - - - a	390
89	Undulu	aː b a i y o	aː b a i y o	390
90	Maiyu	a g o ŋ g o r	a g o ŋ g o r	396
91	Undulu	a g o ŋ h o r	a g o ŋ h o r	396
92	BelejeGonfoye	n ə g u	n ə g u	399
93	Fadashi	n ɛ g u	n ɛ g u	399
94	Fadashi	e ʔ a f iː ŋ a	e ʔ a f iː ŋ a	419
95	Maiyu	a f iː ŋ a	- - a f iː ŋ a	419
96	Undulu	a f iː ɲ a	- - a f iː ɲ a	419
97	Fadashi	h aː ɓ u	- h aː ɓ - u	424
98	Maiyu	a h a p ʔ u	a h a p ʔ u	424
99	Fadashi	s ʔ a k ʔ a	s ʔ a k ʔ a	449
100	Maiyu	s ʔ a k ʔ a	s ʔ a k ʔ a	449
101	Undulu	s ʔ a k ʔ a	s ʔ a k ʔ a	449
102	Fadashi	θ oː ʔ i	θ oː ʔ - i -	485
103	Undulu	θ oː ʔ i y u	θ oː ʔ i y u	485
104	Fadashi	b o n e	b o n e	491
105	Maiyu	b ə n a	b ə n a	491
106	BelejeGonfoye	s u l ɲ e r o	s u l ɲ e r o	495
107	Maiyu	ʃ u l	ʃ u - - - l -	495
108	Undulu	ʃ u l	ʃ u - - - l -	495
109	Maiyu	ɲ ɛː r a	ɲ ɛː r a	497
110	Undulu	ɲ e r a	ɲ e r a	497
111	Fadashi	f a r a d a	f a r a d a	518
112	Maiyu	f ə r a d a	f ə r a d a	518
113	Fadashi	h a g a	h a g a	519
114	Undulu	h a g a	h a g a	519
115	Fadashi	m o f a	m o f a	520
116	Undulu	m o f a	m o f a	520
117	BelejeGonfoye	h o ɾ e	h o ɾ e	525
118	Undulu	h oː r e	h oː r e	525
119	Fadashi	g uː ɗ ɛ	g uː ɗ ɛ	526
120	Maiyu	g ʊ d a	g ʊ d a	526
121	Fadashi	m ə r i ɛ n e	m ə r i ɛ n e	531
122	Undulu	m ə r i ɛ n e	m ə r i ɛ n e	531
123	BelejeGonfoye	k ʔ eː t e	k ʔ eː t e	536
124	Fadashi	k eː d e	k - eː d e	536
125	Maiyu	k ʔ eː d a	k ʔ eː d a	536
126	Fadashi	s oː s o ʔ	s oː s o ʔ	542
127	Maiyu	s ɔ s ɔ ʔ	s ɔ s ɔ ʔ	542
128	Undulu	z o z o	z o z o -	542
129	Fadashi	m u l h i	m u l h i	558
130	Maiyu	m u l h i	m u l h i	558
131	Undulu	m u l h i	m u l h i	558
132	Maiyu	a dː ɛ w a	a dː ɛ w a	589
133	Undulu	a dː a w a	a dː a w a	589
134	BelejeGonfoye	m a n k o	m a n k - o	592
135	Fadashi	mː a n k o	mː a n k - o	592
136	Maiyu	m a n k ʔ o	m a n k ʔ o	592
137	Fadashi	a mː a	a mː a	612
138	Maiyu	a mː a	a mː a	612
139	Fadashi	s u r e	s u r e	628
140	Maiyu	s ʊ r e	s ʊ r e	628
141	BelejeGonfoye	a b u lː u	a b u lː - u	632
142	Maiyu	a b u l d u	a b u l d u	632
143	Fadashi	k o r o m b o	- k o r o m b o	633
144	Undulu	a g o r o m b o	a g o r o m b o	633
145	Fadashi	t o k o l o	t - o k - o l o	644
146	Maiyu	t ʔ ɔ k ʔ ɔ l o	t ʔ ɔ k ʔ ɔ l o	644
147	Undulu	t ʔ o k ʔ o l o	t ʔ o k ʔ o l o	644
148	Fadashi	k ʔ o ʃ	k ʔ o ʃ	650
149	Maiyu	k ʔ ɔ ʃ	k ʔ ɔ ʃ	650
150	Undulu	k ʔ o ʃ	k ʔ o ʃ	650
151	BelejeGonfoye	mʷ o ɲ ʃ o	mʷ o ɲ ʃ o	655
152	Undulu	m u n z oː	m u n z oː	655
153	Fadashi	m a n e n k u	m a n e n k u	657
154	Undulu	m u n e n k o	m u n e n k o	657
155	Fadashi	w ɛ lː a	w ɛ lː a	668
156	Maiyu	w ɛ lː a	w ɛ lː a	668
157	Undulu	w ɛ lː a	w ɛ lː a	668
158	Fadashi	m aː m a ŋ	m aː m a ŋ	674
159	Maiyu	m a n a ɲ	m a n a ɲ	674
160	BelejeGonfoye	m a ŋ k a	m a ŋ k - a	678
161	Fadashi	mː a n k a	mː a n k - a	678
162	Maiyu	m a n k ʔ a	m a n k ʔ a	678
163	Fadashi	θ oː l a	θ oː l a	683
164	Maiyu	θ ʊː θ a	θ ʊː θ a	683
165	Undulu	θ uː θ e	θ uː θ e	683
166	Fadashi	a l w a r ə g a	a l w a r ə g a	689
167	Maiyu	w a r g a	- - w a r - g a	689
168	BelejeGonfoye	n d ə	n d ə	694
169	Fadashi	n d ə	n d ə	694
170	Undulu	n d ə	n d ə	694
171	BelejeGonfoye	m i l i	m i l i	695
172	Fadashi	m i l i	m i l i	695
173	Undulu	m i l i	m i l i	695
174	BelejeGonfoye	iː l e	iː l e	702
175	Maiyu	iː l a	iː l a	702
176	Undulu	iː l a	iː l a	702
177	Fadashi	g u ɗ u b a	g u ɗ u b a	708
178	Undulu	g u ɗ u b i	g u ɗ u b i	708
179	Fadashi	a ʃ iː b a	a ʃ iː b a	709
180	Maiyu	a ʃ iː b a	a ʃ iː b a	709
181	Fadashi	r ɛ g i s ʔ e	r ɛ g i s ʔ - - e	715
182	Maiyu	r i g i s ʔ i ŋ a	r i g i s ʔ i ŋ a	715
183	Fadashi	r o r a	r o r a	727
184	Undulu	θ o r a	θ o r a	727
185	Fadashi	s i ʔ i	s i ʔ i	728
186	Maiyu	h u ʃ i	h u ʃ i	728
187	Undulu	s i ʔ i	s i ʔ i	728
188	Maiyu	f ʊː f u r	f ʊː f u r	748
189	Undulu	f uː f u r	f uː f u r	748
190	Fadashi	m o z o l	m o z o l	757
191	Undulu	m o g o l	m o g o l	757
192	Fadashi	a m a z i ɲ	a m a z i ɲ	762
193	Maiyu	a m a s i ɲ	a m a s i ɲ	762
194	Undulu	a m a z i	a m a z i -	762
195	Fadashi	g i n d aː l i a	g i n d aː l i a	777
196	Maiyu	d aː l i a	- - - d aː l i a	777
197	Undulu	g i n d aː l i a	g i n d aː l i a	777
198	BelejeGonfoye	d eː ɲ i	d eː ɲ i	782
199	Maiyu	d iː ŋ i	d iː ŋ i	782
200	Fadashi	m aː r a	m aː r - a	783
201	Maiyu	m ʊ r θ a	m ʊ r θ a	783
202	Undulu	m a r θ a	m a r θ a	783
203	Fadashi	a m a ɗ e	a m a ɗ e	789
204	Maiyu	a m a ɗ i	a m a ɗ i	789
205	Undulu	a m a ɗ e	a m a ɗ e	789
206	Fadashi	ʃ eː k ʔ e	ʃ eː k ʔ e	794
207	Maiyu	ʃ eː k ʔ e	ʃ eː k ʔ e	794
208	BelejeGonfoye	k ʔ o k o n e	k ʔ o - k o n e	798
209	Fadashi	k ʔ o ŋ k o n i	k ʔ o ŋ k o n i	798
210	Maiyu	k ɔ ŋ k ɔ n e	k - ɔ ŋ k ɔ n e	798
211	Maiyu	p ʔ eː r a	p ʔ eː r a	799
212	Undulu	ɓ eː r a	ɓ - eː r a	799
213	BelejeGonfoye	ɛ l e n o l o	ɛ l e n o l o	804
214	Fadashi	ɛ l e n e l o	ɛ l e n e l o	804
215	Fadashi	n ɛ b e nː a	n ɛ b e nː a	811
216	Undulu	h ɛ b e n a	h ɛ b e n a	811
217	Fadashi	aː ɓ i l a	aː ɓ - i l a	827
218	Maiyu	a p ʔ i l a	a p ʔ i l a	827
219	Undulu	aː ɓ i l a	aː ɓ - i l a	827
220	BelejeGonfoye	ɗ o ŋ o s e	ɗ o ŋ o s e	842
221	Fadashi	ɗ o ŋ o ʃ a	ɗ o ŋ o ʃ a	842
222	Maiyu	ɗ ɔ ŋ ɔ ʃ a	ɗ ɔ ŋ ɔ ʃ a	842
223	Fadashi	t i r ʃ a	t i r ʃ a	853
224	Maiyu	d i r ʃ a	d i r ʃ a	853
225	Undulu	θ ə r ʃ a	θ ə r ʃ a	853
226	Fadashi	k ʔ o s i	k ʔ o s - i	859
227	Maiyu	k ʔ ɔ s ʔ i	k ʔ ɔ s ʔ i	859
228	Fadashi	h a r o ɗ i	h a r o ɗ i	875
229	Undulu	g o r o ɗ i	g o r o ɗ i	875
230	Fadashi	iː s ʔ u	iː s ʔ u	894
231	Maiyu	iː s ʔ u	iː s ʔ u	894
232	Undulu	iː s ʔ u	iː s ʔ u	894
233	Fadashi	ɗ a ɗ a f e t	- ɗ a - ɗ a f e t	899
234	Maiyu	a ɗ a ɗ a f ɛ d	a ɗ a - ɗ a f ɛ d	899
235	Undulu	a ɗ a n ɗ a f e t	a ɗ a n ɗ a f e t	899
236	Fadashi	b eː k a	b eː k a	904
237	Maiyu	b ə k a	b ə k a	904
238	BelejeGonfoye	m u ɲ dʒ o	m u ɲ dʒ o	908
239	Maiyu	m u n s u	m u n s u	908
240	Undulu	m u n z u	m u n z u	908
241	Fadashi	m e n e m e n i ɲ i	m e n e m e n i ɲ i	914
242	Maiyu	m ɛ n ɛ m ɛ ɲ ɪ n i	m ɛ n ɛ m ɛ ɲ ɪ n i	914
243	Fadashi	s ʔ oː b i	s ʔ oː b i	924
244	Maiyu	s ʔ ɛ b i	s ʔ ɛ b i	924
245	BelejeGonfoye	m b a	m - b a	928
246	Maiyu	m aː b ə	m aː b ə	928
247	Fadashi	n d a	n d a	931
248	Undulu	n d a	n d a	931
249	Fadashi	g ɛ r a ʔ i	g ɛ r a ʔ i	932
250	Undulu	g ɛ r a ʔ i	g ɛ r a ʔ i	932
251	Fadashi	s ɛː ŋ a n e	s ɛː ŋ a n e	968
252	Undulu	s e nː a	s e - - nː a	968
253	Fadashi	a ŋ	a ŋ	973
254	Maiyu	aː ŋ	aː ŋ	973
255	BelejeGonfoye	b eː	b eː	978
256	Maiyu	b eː	b eː	978
257	Undulu	b eː	b eː	978
258	Fadashi	m ɛ n ɗ a ʃ i	m ɛ n ɗ a ʃ i	993
259	Undulu	m e n ɗ ɛ ʃ i	m e n ɗ ɛ ʃ i	993
260	Fadashi	ʃ i ɲ	ʃ i ɲ	1001
261	Maiyu	ʃ i ŋ	ʃ i ŋ	1001
262	BelejeGonfoye	ɪ ŋ g o l e	ɪ ŋ g o l e	1007
263	Fadashi	ɪ ŋ g o l e	ɪ ŋ g o l e	1007
264	Undulu	o ŋ g o l e	o ŋ g o l e	1007
265	Fadashi	a sː u r w a l	a sː u r w a l	1013
266	Maiyu	a s ʊ r w a l	a s ʊ r w a l	1013
267	Fadashi	w aː s a	- w aː s a	1017
268	Maiyu	a w a z a	a w a z a	1017
269	Undulu	w aː s a	- w aː s a	1017
270	Fadashi	ʃ ɪ m b i r a	- ʃ ɪ m b - i r a	1022
271	Maiyu	a ʃ ɪ m b r i ŋ a	a ʃ ɪ m b r i ŋ a	1022
272	BelejeGonfoye	b oː b o	b oː b o	1027
273	Fadashi	b o b o	b o b o	1027
274	Fadashi	ʃ ɛ b o r o	ʃ ɛ b o r o	1057
275	Maiyu	ʃ ɛ b a r o	ʃ ɛ b a r o	1057
276	Fadashi	h aː ʃ a	h aː - - ʃ a	1062
277	Maiyu	h a h a ʃ a	h a h a ʃ a	1062
278	Undulu	h a h a ʃ a	h a h a ʃ a	1062
279	BelejeGonfoye	m b o l e ʔ i a	m b o l e ʔ i a	1071
280	Fadashi	m b o l e j a	m b o l e j - a	1071
281	Fadashi	m e h i	m e h i	1084
282	Maiyu	m iː h i	m iː h i	1084
283	BelejeGonfoye	ɪ ŋ g o l e	ɪ ŋ g o l e	1087
284	Fadashi	ɪ ŋ g o l e	ɪ ŋ g o l e	1087
285	Undulu	o ŋ g o l e	o ŋ g o l e	1087
286	BelejeGonfoye	h o s a l e	h o s a l e	1088
287	Maiyu	h ɔ ʃ ɛ l i	h ɔ ʃ ɛ l i	1088
288	Undulu	h o ʃ ɛ l e	h o ʃ ɛ l e	1088
289	Fadashi	r oː n d u	r oː n d u	1097
290	Maiyu	r ɔː n d u	r ɔː n d u	1097
291	Undulu	r oː n d u	r oː n d u	1097
292	BelejeGonfoye	mː b a ʔ a	mː b a ʔ a	1122
293	Fadashi	m b a ʔ a	m b a ʔ a	1122
294	Maiyu	m b a ʔ a	m b a ʔ a	1122
