ID	DOCULECT	TOKENS	ALIGNMENT	COGID
69	Maiyu	a g o ŋ g o r	a g o ŋ g o r	396
70	Undulu	a g o ŋ h o r	a g o ŋ h o r	396
71	BelejeGonfoye	n ə g u	n ə g u	399
72	Fadashi	n ɛ g u	n ɛ g u	399
73	Fadashi	e ʔ a f iː ŋ a	e ʔ a f iː ŋ a	419
74	Maiyu	a f iː ŋ a	- - a f iː ŋ a	419
75	Undulu	a f iː ɲ a	- - a f iː ɲ a	419
76	Fadashi	h aː ɓ u	- h aː ɓ - u	424
77	Maiyu	a h a p ʔ u	a h a p ʔ u	424
78	Fadashi	s ʔ a k ʔ a	s ʔ a k ʔ a	449
79	Maiyu	s ʔ a k ʔ a	s ʔ a k ʔ a	449
80	Undulu	s ʔ a k ʔ a	s ʔ a k ʔ a	449
81	Fadashi	θ oː ʔ i	θ oː ʔ - i -	485
82	Undulu	θ oː ʔ i y u	θ oː ʔ i y u	485
83	Fadashi	b o n e	b o n e	491
84	Maiyu	b ə n a	b ə n a	491
85	BelejeGonfoye	s u l ɲ e r o	s u l ɲ e r o	495
86	Maiyu	ʃ u l	ʃ u - - - l -	495
87	Undulu	ʃ u l	ʃ u - - - l -	495
88	Maiyu	ɲ ɛː r a	ɲ ɛː r a	497
89	Undulu	ɲ e r a	ɲ e r a	497
90	Fadashi	f a r a d a	f a r a d a	518
91	Maiyu	f ə r a d a	f ə r a d a	518
92	Fadashi	h a g a	h a g a	519
93	Undulu	h a g a	h a g a	519
94	Fadashi	m o f a	m o f a	520
95	Undulu	m o f a	m o f a	520
96	BelejeGonfoye	h o ɾ e	h o ɾ e	525
97	Undulu	h oː r e	h oː r e	525
98	Fadashi	g uː ɗ ɛ	g uː ɗ ɛ	526
99	Maiyu	g ʊ d a	g ʊ d a	526
100	Fadashi	m ə r i ɛ n e	m ə r i ɛ n e	531
101	Undulu	m ə r i ɛ n e	m ə r i ɛ n e	531
102	Fadashi	s oː s o ʔ	s oː s o ʔ	542
103	Maiyu	s ɔ s ɔ ʔ	s ɔ s ɔ ʔ	542
104	Undulu	z o z o	z o z o -	542
105	Fadashi	m u l h i	m u l h i	558
106	Maiyu	m u l h i	m u l h i	558
107	Undulu	m u l h i	m u l h i	558
108	Maiyu	a dː ɛ w a	a dː ɛ w a	589
109	Undulu	a dː a w a	a dː a w a	589
110	BelejeGonfoye	m a n k o	m a n k - o	592
111	Fadashi	mː a n k o	mː a n k - o	592
112	Maiyu	m a n k ʔ o	m a n k ʔ o	592
113	Fadashi	a mː a	a mː a	612
114	Maiyu	a mː a	a mː a	612
115	Fadashi	s u r e	s u r e	628
116	Maiyu	s ʊ r e	s ʊ r e	628
117	BelejeGonfoye	a b u lː u	a b u lː - u	632
118	Maiyu	a b u l d u	a b u l d u	632
119	Fadashi	k o r o m b o	- k o r o m b o	633
120	Undulu	a g o r o m b o	a g o r o m b o	633
121	Fadashi	t o k o l o	t - o k - o l o	644
122	Maiyu	t ʔ ɔ k ʔ ɔ l o	t ʔ ɔ k ʔ ɔ l o	644
123	Undulu	t ʔ o k ʔ o l o	t ʔ o k ʔ o l o	644
124	BelejeGonfoye	mʷ o ɲ ʃ o	mʷ o ɲ ʃ o	655
125	Undulu	m u n z oː	m u n z oː	655
126	Fadashi	m a n e n k u	m a n e n k u	657
127	Undulu	m u n e n k o	m u n e n k o	657
128	Fadashi	m aː m a ŋ	m aː m a ŋ	674
129	Maiyu	m a n a ɲ	m a n a ɲ	674
130	BelejeGonfoye	m a ŋ k a	m a ŋ k - a	678
131	Fadashi	mː a n k a	mː a n k - a	678
132	Maiyu	m a n k ʔ a	m a n k ʔ a	678
133	Fadashi	θ oː l a	θ oː l a	683
134	Maiyu	θ ʊː θ a	θ ʊː θ a	683
135	Undulu	θ uː θ e	θ uː θ e	683
136	Fadashi	a l w a r ə g a	a l w a r ə g a	689
137	Maiyu	w a r g a	- - w a r - g a	689
138	BelejeGonfoye	m i l i	m i l i	695
139	Fadashi	m i l i	m i l i	695
140	Undulu	m i l i	m i l i	695
141	Fadashi	g u ɗ u b a	g u ɗ u b a	708
142	Undulu	g u ɗ u b i	g u ɗ u b i	708
143	Fadashi	a ʃ iː b a	a ʃ iː b a	709
144	Maiyu	a ʃ iː b a	a ʃ iː b a	709
145	Fadashi	r ɛ g i s ʔ e	r ɛ g i s ʔ - - e	715
146	Maiyu	r i g i s ʔ i ŋ a	r i g i s ʔ i ŋ a	715
147	Fadashi	r o r a	r o r a	727
148	Undulu	θ o r a	θ o r a	727
149	Maiyu	f ʊː f u r	f ʊː f u r	748
150	Undulu	f uː f u r	f uː f u r	748
151	Fadashi	m o z o l	m o z o l	757
152	Undulu	m o g o l	m o g o l	757
153	Fadashi	a m a z i ɲ	a m a z i ɲ	762
154	Maiyu	a m a s i ɲ	a m a s i ɲ	762
155	Undulu	a m a z i	a m a z i -	762
156	BelejeGonfoye	d eː ɲ i	d eː ɲ i	782
157	Maiyu	d iː ŋ i	d iː ŋ i	782
158	Fadashi	a m a ɗ e	a m a ɗ e	789
159	Maiyu	a m a ɗ i	a m a ɗ i	789
160	Undulu	a m a ɗ e	a m a ɗ e	789
161	Fadashi	ʃ eː k ʔ e	ʃ eː k ʔ e	794
162	Maiyu	ʃ eː k ʔ e	ʃ eː k ʔ e	794
163	BelejeGonfoye	k ʔ o k o n e	k ʔ o - k o n e	798
164	Fadashi	k ʔ o ŋ k o n i	k ʔ o ŋ k o n i	798
165	Maiyu	k ɔ ŋ k ɔ n e	k - ɔ ŋ k ɔ n e	798
166	Maiyu	p ʔ eː r a	p ʔ eː r a	799
167	Undulu	ɓ eː r a	ɓ - eː r a	799
168	BelejeGonfoye	ɛ l e n o l o	ɛ l e n o l o	804
169	Fadashi	ɛ l e n e l o	ɛ l e n e l o	804
170	Fadashi	n ɛ b e nː a	n ɛ b e nː a	811
171	Undulu	h ɛ b e n a	h ɛ b e n a	811
172	Fadashi	aː ɓ i l a	aː ɓ - i l a	827
173	Maiyu	a p ʔ i l a	a p ʔ i l a	827
174	Undulu	aː ɓ i l a	aː ɓ - i l a	827
175	Fadashi	t i r ʃ a	t i r ʃ a	853
176	Maiyu	d i r ʃ a	d i r ʃ a	853
177	Undulu	θ ə r ʃ a	θ ə r ʃ a	853
178	Fadashi	k ʔ o s i	k ʔ o s - i	859
179	Maiyu	k ʔ ɔ s ʔ i	k ʔ ɔ s ʔ i	859
180	Fadashi	h a r o ɗ i	h a r o ɗ i	875
181	Undulu	g o r o ɗ i	g o r o ɗ i	875
182	Fadashi	ɗ a ɗ a f e t	- ɗ a - ɗ a f e t	899
183	Maiyu	a ɗ a ɗ a f ɛ d	a ɗ a - ɗ a f ɛ d	899
184	Undulu	a ɗ a n ɗ a f e t	a ɗ a n ɗ a f e t	899
185	Fadashi	b eː k a	b eː k a	904
186	Maiyu	b ə k a	b ə k a	904
187	BelejeGonfoye	m u ɲ dʒ o	m u ɲ dʒ o	908
188	Maiyu	m u n s u	m u n s u	908
189	Undulu	m u n z u	m u n z u	908
190	Fadashi	m e n e m e n i ɲ i	m e n e m e n i ɲ i	914
191	Maiyu	m ɛ n ɛ m ɛ ɲ ɪ n i	m ɛ n ɛ m ɛ ɲ ɪ n i	914
192	Fadashi	s ʔ oː b i	s ʔ oː b i	924
193	Maiyu	s ʔ ɛ b i	s ʔ ɛ b i	924
194	BelejeGonfoye	m b a	m - b a	928
195	Maiyu	m aː b ə	m aː b ə	928
196	Fadashi	n d a	n d a	931
197	Undulu	n d a	n d a	931
198	Fadashi	g ɛ r a ʔ i	g ɛ r a ʔ i	932
199	Undulu	g ɛ r a ʔ i	g ɛ r a ʔ i	932
200	Fadashi	s ɛː ŋ a n e	s ɛː ŋ a n e	968
201	Undulu	s e nː a	s e - - nː a	968
202	Fadashi	a ŋ	a ŋ	973
203	Maiyu	aː ŋ	aː ŋ	973
204	BelejeGonfoye	b eː	b eː	978
205	Maiyu	b eː	b eː	978
206	Undulu	b eː	b eː	978
207	Fadashi	m ɛ n ɗ a ʃ i	m ɛ n ɗ a ʃ i	993
208	Undulu	m e n ɗ ɛ ʃ i	m e n ɗ ɛ ʃ i	993
209	Fadashi	ʃ i ɲ	ʃ i ɲ	1001
210	Maiyu	ʃ i ŋ	ʃ i ŋ	1001
211	Fadashi	a sː u r w a l	a sː u r w a l	1013
212	Maiyu	a s ʊ r w a l	a s ʊ r w a l	1013
213	Fadashi	w aː s a	- w aː s a	1017
214	Maiyu	a w a z a	a w a z a	1017
215	Undulu	w aː s a	- w aː s a	1017
216	Fadashi	ʃ ɪ m b i r a	- ʃ ɪ m b - i r a	1022
217	Maiyu	a ʃ ɪ m b r i ŋ a	a ʃ ɪ m b r i ŋ a	1022
218	BelejeGonfoye	b oː b o	b oː b o	1027
219	Fadashi	b o b o	b o b o	1027
220	Fadashi	ʃ ɛ b o r o	ʃ ɛ b o r o	1057
221	Maiyu	ʃ ɛ b a r o	ʃ ɛ b a r o	1057
222	Fadashi	h aː ʃ a	h aː - - ʃ a	1062
223	Maiyu	h a h a ʃ a	h a h a ʃ a	1062
224	Undulu	h a h a ʃ a	h a h a ʃ a	1062
225	BelejeGonfoye	m b o l e ʔ i a	m b o l e ʔ i a	1071
226	Fadashi	m b o l e j a	m b o l e j - a	1071
227	Fadashi	m e h i	m e h i	1084
228	Maiyu	m iː h i	m iː h i	1084
229	Fadashi	r oː n d u	r oː n d u	1097
230	Maiyu	r ɔː n d u	r ɔː n d u	1097
231	Undulu	r oː n d u	r oː n d u	1097
232	BelejeGonfoye	mː b a ʔ a	mː b a ʔ a	1122
233	Fadashi	m b a ʔ a	m b a ʔ a	1122
234	Maiyu	m b a ʔ a	m b a ʔ a	1122
