COGID	1	10	2	3	4	5	6	7	8	9
93-1	t ɔ a ɔ									
200-1	n a d									
374-1	t ɛ a ɛ a a a									
459-1	t ɛ ɛ ɛ									
508-1	l ɛ l ɛ									
528-1	t j l j									
575-1	t i i									
871-1	k w i w									
1137-1	a j d ʊ									
1339-1	t w i a									
1585-1	w ɔ t a									
1712-1	ɛ ɛ l ɛ									
1872-1	p w i									
2088-1	ʃ ɛ n a									
2166-1	s u á m l a									
2334-1	s ɛ n ɛ									
2393-1	ɛ ŋ n a									
2537-1	t ɔ n ɔ									
2665-1	ɛ t ŋ k ɛ									
2738-1	a ɛ j l a									
2872-1	k i i i									
2893-1	j i a a a									
2997-1	s u i i i a									
3075-1	k u u i z a									
3675-1	j a j a j a									
4028-1	t i i									
4137-1	m a l a									
4238-1	s k a a a i									
4316-1	t i t i									
4429-1	t i n a									
4440-1	n w w w									
4485-1	n w									
4574-1	l a t a l a									
4688-1	w g i ɛ ɛ									
143-1	s u β									
240-1	i ʊ g a									
388-1	s a a ʊ m a									
401-1	d n									
599-1	s a a a l i									
649-1	j ɛ j n a									
755-1	k ɔ l a									
836-1	s u i m l i									
969-1	i s a									
994-1	ɔ l a a a									
1006-1	n w ɔ ŋ i w									
1032-1	l ɔ l ɛ a a									
1043-1	ɔ w t a									
1110-1	t i i a									
1263-1	t i i a									
1273-1	j j j n d									
1329-1	a t a a i d									
1362-1	s ɛ i									
1606-1	ɔ i t ɔ									
1617-1	a w i i									
1629-1	s ɔ i a									
1744-1	i u i a									
1895-1	d a									
1917-1	t i a a									
1969-1	j w a i a									
1989-1	ʃ u g a									
2037-1	u k u t a									
2128-1	s u á ŋ b a									
2186-1	g u h a									
2483-1	k i l i									
2592-1	ʊ ɔ l a									
2615-1	d a a									
2700-1	a a á n d a									
2784-1	p t l a									
2797-1	l ɛ ɛ ɛ									
2884-1	p j ʊ a									
2904-1	s ɛ a a a l a									
2972-1	s ɛ a									
3030-1	i i n a									
3148-1	i t a									
3160-1	i u a									
3261-1	t j a n									
3364-1	ʃ ɔ t a									
3385-1	n n									
3419-1	t ɛ i									
3430-1	ɛ ɛ ɛ									
3583-1	s ɔ i l a									
3664-1	a j a j									
3706-1	t a á n a a l a									
3756-1	s ɛ a a l a									
3837-1	s ɔ a ɔ m a									
3865-1	k i i a									
4406-1	t i i									
4530-1	l w i a									
4552-1	n k n a i									
4621-1	s a i i i									
2689-2		o u u a								
893-2		a o o d g a								
1303-2		o k o u a								
2197-2		u g u u u								
2828-2		o u u u								
3572-2		o o o u								
1095-2		w i o a								
1789-2		v u u a a ŋ g a								
3207-2		w u u u								
3519-2		w u u a								
3686-2		l oː u d u								
4249-2		w u u u								
4451-2		u oː n u								
448-2		ɲ u g a a a								
630-2		u j u a u								
814-2		u oː o m b u								
1216-2		v á o a g a								
1228-2		p u u a								
1418-2		ɲ j o a a l a								
1475-2		o u								
2026-2		s u u a								
3826-2		u u k a								
4003-2		v u o v a								
4373-2		ɲ u l u								
4384-2		u j o								
84-2		w u g u a u								
116-2		o i k a								
419-2		l o g a								
587-2		o o ŋ g o								
660-2		oː u u u								
848-2		w oː l a								
1122-2		w i m a								
1159-2		u oː								
1350-2		u u a a								
1374-2		o d o u a u								
1906-2		o o v i l a								
2419-2		s i k a								
2750-2		u o u								
3441-2		s o o ŋ b a								
3464-2		w o o a								
3639-2		v u l u a b g a								
3981-2		o o o a l a								
4192-2		s i o ŋ b a								
4350-2		u j u u o o								
278-2		l a								
3971-2		k u u a								
55-2		ɲ u m a								
43-2		w oː a a a								
93-2		w o o o								
459-2		w u m a								
1137-2		ɲ u g u								
1585-2		oː u oː a								
1872-2		p oː a								
2166-2		s u u m b a								
2872-2		s u a i								
2997-2		s a á s a								
3075-2		w u a u b a								
3675-2		u u u u a u								
4137-2		u u l a								
4238-2		w o l i								
4316-2		w oː p u								
4574-2		o a a l a								
3067-2		n t u								
3531-2		a a a u g a								
1033-2		s u a a a o l a								
3185-2		s i o k a								
794-2		w a p a a a								
143-2		w u u								
240-2		v g a								
388-2		l l a u m a								
599-2		t u u m b i								
969-2		i s a								
994-2		p oː a a g a								
1606-2		o o t u								
1629-2		p u i a								
1895-2		g u								
2592-2		w a								
2884-2		l p j a a								
3148-2		i v u								
3261-2		dʒ u t u								
3583-2		s o l a								
3837-2		w o o o m a								
4621-2		w a á i								
1929-2		t u l u								
3940-2		t u l a								
860-2		p oː a a d a								
2057-2		tʃ i l a								
552-2		p oː p a								
959-2		p e m o								
1495-2		s u t a								
2689-3			u u u u							
893-3			a a u a d u							
1285-3			u u i a							
1303-3			u g u j a							
2197-3			a u j a							
2828-3			l u u a							
3572-3			u u j u							
1095-3			l u u a							
1755-3			i i e							
1789-3			k a u a a ŋ g a							
3207-3			l u j a							
3519-3			f u u a							
3686-3			r u u b u							
4249-3			k u j a							
4451-3			u u l e							
448-3			a u l a a a							
630-3			j a u l a							
1216-3			k u a a n u							
1228-3			β j a o							
1418-3			l a a a a g a							
1475-3			k u a							
3397-3			β u j a							
4003-3			r a k a a							
4040-3			k e j a							
4373-3			a a j a							
4384-3			a j o							
181-3			k a a a g e							
419-3			u e k a							
587-3			u o u g u							
660-3			l e u a							
1083-3			i a l a							
1350-3			l j a a							
1374-3			a tʰ a a n a							
1396-3			s u j e							
1666-3			r a a a o							
1767-3			g ìì r o							
1906-3			a u g a l a							
2177-3			i k i i i							
2286-3			j a							
2317-3			f u j a							
2750-3			a l j a							
3275-3			f u a u a							
3464-3			o u n a							
3639-3			u a a u l a							
3981-3			a tʰ a a n a							
4192-3			u u u a b a							
4260-3			a j a a							
4350-3			j a a a o a							
278-3			l o							
745-3			g ìì β a							
3971-3			k u i a							
93-3			k u n a							
200-3			j a a							
374-3			f a a l a a a							
508-3			f u j u							
528-3			j a j a							
1137-3			l ìì k u							
1585-3			a o l a							
1712-3			f u l a							
2088-3			m a l a							
2334-3			m a k a							
2393-3			m a n a							
2665-3			a u u g a							
2738-3			j a a l a							
3675-3			a j a a l a							
4137-3			m a l a							
4440-3			b a l o							
4574-3			l a a a l o							
4688-3			o u u a e							
2798-3			i a a							
3067-3			n k a							
3531-3			a a a ìì l a							
3767-3			l a							
4632-3			x a a a							
401-3			k a							
649-3			a a j r a							
755-3			g a l o							
1032-3			o o o a l a							
1043-3			m a l a							
1273-3			a a j r a							
1362-3			k u u							
1895-3			k a							
2615-3			r a a							
2784-3			tʰ u u u							
2904-3			k e a d a a							
3385-3			l a							
3430-3			u u u							
3664-3			j a k a							
3756-3			m u a a a a							
24-3			f u a a							
542-3			β u j a a a							
564-3			f a k k a							
928-3			k i i i							
1181-3			f u a							
1241-3			f u u a a a							
1607-3			u u l a							
1929-3			u ɲ a							
2852-3			k i i i							
3198-3			f u u a n a							
3502-3			x i n a							
3598-3			β a k a							
3698-3			a k β a l o							
3735-3			g a l a							
3940-3			β u l a							
2689-4				ɔ ɔ ɔ ɔ						
893-4				ɔ ɔ ɔ ɔ ɔ ɔ						
1285-4				ɔ ɔ ɔ a						
3572-4				ɔ ɔ ɔ ɔ						
1755-4				a ɔ ɔ						
1789-4				ɔ ɔ ɔ ɔ ɔ ɔ ɔ ɔ						
3686-4				ɔ ɔ ɔ g ɔ						
4451-4				ɔ ɔ ɔ ɔ						
1216-4				b ɔ ɔ ɔ ɔ ɔ						
4003-4				b ɔ ɔ ɔ ɔ						
419-4				ɔ ɔ g ɔ						
1122-4				ɔ ɔ ɔ ɔ						
1430-4				ɔ ɔ ɔ ɔ						
1666-4				ɔ ɔ ɔ a ɔ						
1767-4				b ɔ ɔ ɔ						
55-4				ɔ ɔ ɔ ɔ						
94-4				ɔ ɔ ɔ ɔ						
2717-4				b ɔ ɔ ɔ g ɔ						
1339-4				b ɔ ɔ a						
4632-4				b ɔ ɔ ɔ						
2784-4				b ɔ o ɔ						
3160-4				a a a a						
675-4				b ɔ ɔ g a						
860-4				b ɔ ɔ a g a						
1151-4				ɔ ɔ						
1631-4				b ɔ ɔ ɔ						
2057-4				b ɔ ɔ ɔ						
2689-5					a o m a					
893-5					o a a d					
1285-5					u u a					
1303-5					s s o a					
2197-5					u k u a a					
2828-5					ʃ i i a					
3572-5					s o i					
1095-5					á i i a					
3207-5					u u a					
3519-5					j u m a					
3686-5					j o g					
4249-5					s u m a					
448-5					a u k u					
630-5					j á a a					
814-5					u o					
1228-5					s i					
1418-5					ʃ i á á l a					
2026-5					t i					
2775-5					s u p a					
3397-5					β u a a					
3826-5					m o m					
4040-5					s u i a					
4373-5					u u i a					
4384-5					i j					
84-5					l u k u a a					
116-5					i i l a					
587-5					a k					
848-5					k u a					
1159-5					i a					
1350-5					a j					
1396-5					s a f u					
1430-5					i p i a					
1767-5					ʃ ìì j					
2286-5					a a					
2317-5					u u j a					
2419-5					i e l a					
2750-5					a u i a					
3018-5					u i a					
3275-5					t a a a					
3441-5					i i g					
3885-5					u a i a					
4192-5					j i d a					
4260-5					s u					
4350-5					a á a					
278-5					β a					
745-5					ʃ u β a					
3971-5					s u m a					
55-5					o o o a					
94-5					s o n o					
2717-5					l l o o g o					
4139-5					m u n a					
200-5					β a					
374-5					t u a					
508-5					j a j u					
528-5					β u l					
575-5					t a					
1137-5					j a k a					
1339-5					t o i					
1872-5					p i					
2537-5					l i i a					
2738-5					j á l					
2872-5					k i l					
2893-5					k u p a p					
3675-5					a j l					
4028-5					t i					
4238-5					i o					
4429-5					i i a					
4485-5					i i					
2798-5					u u a					
3531-5					a a a a k a					
3767-5					a a					
4632-5					s o l a					
1033-5					k o o n o o					
3185-5					ʃ i n g a					
649-5					j a l a					
1110-5					t a i a					
1263-5					t a i a					
1273-5					j j l a					
1329-5					k a u					
1617-5					k u p					
1917-5					l u i a					
1969-5					t a					
2483-5					k u l a					
2615-5					p a					
2700-5					t a n g a					
2884-5					p p j					
2972-5					i					
3030-5					i i p a					
3261-5					tʃ l a					
3419-5					t a					
3664-5					β a k a					
3706-5					t a n d a d a					
3865-5					i n					
4406-5					t i					
4530-5					a u p					
4552-5					a					
24-5					f u u a					
542-5					β u j a d l					
1181-5					f w a					
1241-5					f u u u k					
1607-5					u u u a					
1929-5					f u j a					
3598-5					β u β a					
3698-5					á ìì k l					
3735-5					k u l a					
3940-5					s a j a					
1631-5					k o n o					
2057-5					tʃ o l o					
552-5					u u m					
959-5					l e f a					
1318-5					k o ŋ g u					
1411-5					ʃ i					
1495-5					a u t e					
1578-5					u u u					
1303-6						s k i				
1755-6						a i i				
448-6						ɲ ɔ ɲ ɔ ɔ ɔ				
1475-6						k i i				
3397-6						s u l ŋ				
2286-6						ɔ ɔ				
278-6						s u				
2717-6						l a o ɛ				
4137-6						s i i i				
3767-6						u u				
1033-6						k u k d d				
2689-7							u u u u			
893-7							u u u á b u			
1285-7							u u u a			
1303-7							z u e e			
2197-7							z z u u u			
2828-7							z i e u			
3572-7							z o e e			
1095-7							z i i e			
1755-7							o u e			
1789-7							u u a u u b a			
3519-7							z u a a			
3686-7							z i o b a			
4249-7							u e e			
4451-7							z i e			
814-7							o o u b e			
1216-7							k á á n a			
1475-7							z u e			
2026-7							z u e e			
2775-7							u u m a			
3826-7							z o k e			
4003-7							z i e e			
4040-7							z e e e			
84-7							s á ɣ u a u			
116-7							i k a			
181-7							u i u g e			
419-7							o o k e			
587-7							o ŋ k e			
660-7							e e			
848-7							s u a			
1122-7							o á a a			
1159-7							o a			
1374-7							i s u u a e			
1396-7							z u i u			
1430-7							i o a u			
1906-7							i i ɣ i e e			
2177-7							i g u dʒ a			
2419-7							z e m a			
3018-7							z i r u			
3275-7							o a u u a			
3441-7							z e u k u			
3464-7							o á a a			
3639-7							s á á a á a a			
3885-7							o u i u			
4192-7							i i u b a			
745-7							z u m e			
3971-7							z u i e			
55-7							o u u u			
2717-7							r u ŋ g a			
4139-7							o u a a			
93-7							g o o			
459-7							o o m a			
575-7							t a i			
1712-7							a u a			
2088-7							z i e			
2166-7							u u b a			
2334-7							z i ɣ e			
2393-7							z u i e			
2537-7							u u r e			
2665-7							i i i ɣ e			
2997-7							s u r a			
4028-7							v w e			
4316-7							s o t u			
4429-7							z u r a			
4688-7							i i u a e			
3067-7							i z u			
3185-7							z i i k a			
794-7							á á k a			
143-7							i u a			
388-7							t u u m a			
599-7							t a m b i			
836-7							s u m k i			
969-7							i s a			
1110-7							t e m a			
1263-7							t a v a			
1329-7							o ɣ a t r a			
1362-7							ɣ i i			
1606-7							o o t o			
1629-7							ɣ u i i			
1744-7							i k a			
1917-7							tʃ u m a			
1989-7							s i ɣ i			
2037-7							d ɣ u r a			
2128-7							ɣ u u m e			
2186-7							ɣ u r a			
2700-7							ɣ a a ŋ g a			
2797-7							a o m a			
2904-7							ɣ u m a a			
2972-7							o e i			
3148-7							i t a			
3364-7							n o t a			
3419-7							t e i			
3430-7							i i e			
3583-7							i o a			
3706-7							s a ŋ g u dʒ a			
3756-7							s i u m a			
3837-7							s o o m a			
4406-7							t i i			
4621-7							s a i			
564-7							z u u m e			
928-7							i i e			
1181-7							v w i			
1241-7							v u u b a			
2852-7							z i v e			
3198-7							w á á á n a			
3502-7							z u i e			
675-7							b u ŋ t o			
1151-7							u i			
959-7							t e v u			
1411-7							z i			
1495-7							v u t a			
2689-8								u u u a		
1285-8								ô u u a		
1303-8								ô k u β a		
2197-8								ʝ w u a		
2828-8								ʝ u u a		
3572-8								ʝ u u u		
1755-8								v i a		
1789-8								ʝ u u u u b a		
3207-8								o u a		
3519-8								ʝ u i a		
3686-8								ʝ u u b a		
4249-8								ʝ u u u		
4451-8								v u i u		
814-8								u u u b a		
1228-8								ʝ u u		
2026-8								ʝ u u		
2775-8								ʝ u ô b a		
3826-8								r u β a		
4040-8								ʝ ô i i		
181-8								n ô b a		
660-8								î î		
848-8								ʝ u a		
1083-8								ô ô i i		
1159-8								u u		
1350-8										
1396-8								ʝ u β i		
1666-8								î i a a		
2177-8								ô n i t a		
2317-8								ô ô i		
4260-8								ʝ ô i		
745-8								t u β i		
3971-8								ʝ u u a		
94-8								k u k a		
2717-8								ŋ ô u u g a		
4139-8								ô ô n a		
43-8								n w a a		
575-8								ʝ u		
871-8								w ô i a		
1339-8								ʝ u u a		
1585-8										
1872-8								p		
2893-8								ô ô k a a		
4028-8								ʝ u i		
4316-8								r u t a		
4440-8								n ɛ i i		
4485-8								m i		
4688-8								r ô i i		
2798-8								m ô i		
794-8								n u n á k a		
994-8								t n d a		
1006-8								n ô m b a		
1043-8								n i		
1617-8								ʃ m		
1969-8								ʝ ô i a		
3364-8								n ô t a		
4530-8								ô u m a		
928-8								r î i i		
2852-8								d î i i		
675-8								t ô ŋ g a		
860-8								t u o a g a		
1631-8								v u ɲ a		
552-8								u u p a		
1318-8								k u ŋ g a		
1578-8								u u a		
2689-9									i i a a	
893-9									i i i b a	
1285-9									i i a a	
1303-9									i g i a a	
2197-9									i g i a a	
2828-9									i i i a	
3572-9									i i a i	
1095-9									i i i a	
1789-9									p i i a a a g a	
3207-9									i i a a	
4249-9									s i a a	
4451-9									i i a a	
630-9									o i i a a	
814-9									i á a b a	
1228-9									s a a a	
1418-9									s i i k l a	
1475-9									g a a	
2026-9									s i i	
2775-9									ʊ á i b a	
3397-9									i i l a	
3826-9									s i g a	
4003-9									s i i a a	
4040-9									m i i a	
4373-9									o i i	
4384-9									i i a	
116-9									i i g a	
181-9									m i i a g a	
1083-9									o i l a	
1374-9									i s a a a a	
1430-9									i i i i	
1666-9									e i i a a	
1767-9									s i l a	
1906-9									i a g i l a	
2177-9									e g a g a	
2419-9									s i k a	
2750-9									i i i i	
3018-9									i i l i	
3441-9									s i i g a	
3885-9									s i i a	
3981-9									i o b g a	
4260-9									i o a a	
4350-9									i i i a o o	
278-9									n a	
745-9									m e n a	
55-9									i ʊ i a	
94-9									s o n a	
4139-9									i i n a	
200-9									i i	
528-9									i i l i	
871-9									g o a	
2088-9									i i i a	
2166-9									á m b a	
2334-9									z i g i	
2393-9									i i a a	
2537-9									á i i i	
2665-9									i i i g i	
2738-9									i i i i a	
2872-9									s i l a	
2997-9									s i i w a	
3075-9									s a b a	
4238-9									a l a	
4429-9									s i i i	
4440-9									e i l a	
4485-9									i a	
4574-9									o w a a l a	
2798-9									e a a	
3067-9									i d a	
3767-9									l i	
4632-9									m i l i	
1033-9									s o l o o l a	
3185-9									s i i g a	
240-9									o g a	
401-9									g a	
755-9									g i l a	
836-9									s á a b i	
1006-9									u u ŋ g a	
1744-9									i i i a	
1989-9									z i g i	
2037-9									k g á g a	
2128-9									k á i b a	
2186-9									k i i a	
2483-9									k i l a	
2592-9									o w a	
3030-9									i i b a	
3160-9									i ʊ r a	
3385-9									l i	
3865-9									s i l i	
4552-9									i i i i	
564-9									z i a g a	
3502-9									m i a a	
3598-9									m i n a	
3698-9									i o l i l a	
3735-9									g i l a	
1151-9									r i	
1318-9									k o n a a	
1411-9									i i	
2689-10										ʊ ʊ a
893-10										d ɛ
1285-10										ʊ ʊ ʊ ɛ
2197-10										χ ʊ ʊ a
2828-10										ʊ ʊ ʊ a
1095-10										a ʊ l a
1755-10										ɔ a a
3207-10										ʊ i a
3519-10										a ʊ ʊ a
448-10										a u d d a i
630-10										u ʊ l u
1216-10										n̩ b d ɛ
1418-10										ʊ a l l a
2775-10										ʊ ʊ a ʊ d ʊ
3397-10										a ʊ l a
4373-10										i ʊ̀ i
4384-10										i l ʊ̀
84-10										b á b ʊ a ɛ
1083-10										a i i a
1122-10										b ʊ a ɛ
2286-10										ʊ̀ ʊ̀
2317-10										o ʊ l a
3018-10										tsʰ ʊ l a
3275-10										tsʰ ʊ u a a
3464-10										a u l a
3639-10										pʰ ʊ r ʊ ʊ d a
3885-10										tsʰ ʊ m a
3981-10										d d a
94-10										ɔ f a
4139-10										ɔ ʊ n a
43-10										tsʰ i a a
374-10										tsʰ ʊ ʊ ʊ ʊ i u
459-10										l ʊ m a
508-10										l u l u
871-10										χ e a a
1712-10										a ʊ l a
2893-10										tsʰ e χ ʊ ʊ̀
3075-10										χ l a d u
3531-10										ʊ l a
794-10										ɔ á χ k ʊ
1032-10										kʰ ʊ l ʊ l a
2797-10										l ʊ m a
24-10										tʰ ʊ̀ r a
542-10										f ʊ l a ʊ̀ d
1607-10										a ʊ̀ ʊ̀ ʊ̀
3198-10										o á á ʊ a a
1578-10										w a a
