COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
496-2		a a a a ə a a ə a a ə a ə a																	
64-2		d a b o																	
251-2		f ɨ j ə l																	
294-2		m u kʼ																	
597-2		m ə n g ə d ə a a																	
7-2		ʔ a l g a																	
158-2		kʼ ə m a s																	
61-3			d ə m																
63-3			ʔ a tʼ ɨ m																
107-3			g a m e r a																
112-3			d a b ə r a																
331-3			n ɨ g w s																
377-3			b ɨ kʼ u r ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b ə t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ d ɨ s t																
535-3			ʔ a ʒ ɨ r																
543-3			s o s t																
593-3			ʔ a m ɨ s																
640-3			m a n																
1-3			d ə p ə r ə m																
65-3			tʼ u a																
163-3			s ə tʃʼ e																
212-3			ʔ e n																
244-3			ʔ a r b e t																
248-3			m i r a																
293-3			a ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			t i w a kʼ u a																
601-3			ʔ ə r																
642-3			n ɨ n a a s																
60-3			n ə a ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m ɨ t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			t ə p w e m																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m b ɨ r																
160-3			tʼ a r ə kʼ																
208-3			ʔ ɨ n kʼ w i r ə																
214-3			ʔ a a																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə tʼ e																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			a a x e																
164-3			b ə k e m																
210-3			ʒ ə x ə r ə																
215-3			ʔ a tʼ e b ə																
256-3			t u m a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x a																
412-3			s a n																
496-3			w ɨ r s e n b ə t																
64-3			d a a o																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			a ə kʼ																
461-3			tʼ ə																
547-3			w ɨ z a t																
597-3			ʔ e m ə n a																
655-3			m ɨ ʃ t																
7-3			ʔ a r g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ɨ m a r																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g a m ə r a															
112-4				d a m ə r a															
331-4				n ɨ g s															
377-4				b ɨ kʼ ɨ r ə															
381-4				ʔ a															
417-4				r ɨ															
451-4				s ə b a t															
454-4				ʔ a ʔ ɨ r															
484-4				s ɨ ɨ s t															
535-4				ʔ a s ɨ r															
543-4				s o s t															
593-4				ʔ a m ɨ s															
640-4				m a															
1-4				d ə h ə r ə															
65-4				tʼ ɨ															
163-4				s ə tʃʼ ə															
408-4				b ə r a															
414-4				d ə b a kʼ a															
601-4				ʔ ə r o															
642-4				n ə f a s															
60-4				n ə f ə s ə															
115-4				ʔ ə r a m															
450-4				ə r															
490-4				tʼ ə h															
638-4				s ɨ e															
645-4				kʼ a r															
75-4				ʔ a m b ɨ r															
160-4				d ə r ə ʔ															
378-4				ʔ a n g ə d															
379-4				ə ʔ ə															
409-4				g ə t ə r ə															
497-4				t ə n															
598-4				ʔ ə															
646-4				ʔ ə ə															
164-4				b ə h ə															
332-4				ʔ a g ɨ r															
380-4				ʔ ə h a															
412-4				s ə ʔ ɨ n															
64-4				d a o ʔ ə															
67-4				ɨ r															
169-4				n ə ə h ə															
461-4				tʼ ə															
547-4				ʔ ə tː a t															
597-4				ʔ ə m ə n ə															
655-4				m ɨ tː t															
158-4				kʼ h															
168-4				ʔ ɨ m a r															
61-5					d ə m														
63-5					ʔ a ɨ m x														
107-5					g a m e r a														
112-5					d a ə r a														
331-5					n ɨ g w s														
377-5					b ɨ kʼ w ə r ə														
381-5					ʔ a t														
417-5					r u z														
451-5					s a m n b a t														
454-5					ʔ a tʃʼ ɨ r x														
484-5					s ɨ d ɨ s t														
535-5					ʔ a s ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m w a														
1-5					d ə bː ə r ə m														
65-5					tʼ u														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə m t														
248-5					m u r x														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o x r a														
414-5					d ɨ b a kʼ u a														
601-5					ʔ ə r o														
642-5					nː ɨ n f a s														
60-5					n ə f ə s ə m														
115-5					ʔ ə a m														
209-5					s ɨ a r														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a														
450-5					z ə														
490-5					t ə bː ə w ə m														
638-5					s ɨ a m														
645-5					kʼ a r														
75-5					ʔ a m b ɨ r														
160-5					tʼ ə r ə kʼ														
208-5					ʔ a n kʼ w ɨ r ə														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a n g w ə t														
379-5					ʃ ə m tʼ ə m														
409-5					ʔ e r ə r ə														
497-5					t ə m n														
598-5					x w e t														
164-5					b ə kː w ə m														
210-5					ɨ x w ə r ə														
215-5					ʔ a t e b ə t														
256-5					t u m a														
285-5					m ɨ d a d														
332-5					ʔ i m g ɨ r														
380-5					ʔ ə x w w a														
496-5					w s i n b i t														
64-5					d a b o														
67-5					w ɨ r														
169-5					b ə m z ə z ə m														
251-5					e kʼ														
294-5					ə kʼ														
461-5					tʼ a														
547-5					w ɨ z a t														
597-5					ʔ e r ə nː ə														
655-5					m ɨ t														
7-5					ʔ a r g a														
168-5					ʔ ɨ m a r														
61-6						d ə m													
63-6						ʔ a s ə m													
107-6						g ɨ m ə l													
112-6						d ə b ə n a													
331-6						n ɨ g ə s													
377-6						b ə kʼ l ə													
381-6						ʔ a n d													
417-6						r ə s													
451-6						s ə n a ʔ													
454-6						ħ a s ə r													
484-6						s ɨ ʔ ə s w													
535-6						ʔ a s ə r													
543-6						s ə s w													
593-6						ħ a m ə s													
640-6						m ə n													
1-6						d ə b ə r ə													
163-6						s ə t w w ə													
212-6						ʔ ə n													
244-6						ʔ a r a w													
248-6						m ɨ l ə													
293-6						f ə r ə s													
373-6						kʼ ə m a l													
408-6						b ə r ə													
601-6						ʔ ə r ə b													
642-6						n ɨ f a s													
60-6						n ə w ə s ə													
115-6						w a m													
242-6						ʔ ə m ə s w													
415-6						s ɨ l a m													
450-6						s ə r													
490-6						w ə b ə													
638-6						s ɨ r n ə													
645-6						kʼ a w													
75-6						ħ a m w w l ə													
208-6						ʔ ə n kʼ ə ħ ə													
214-6						ʔ a b w													
218-6						ʔ ɨ w s ə n													
409-6						ʕ a t ə r													
497-6						t ə w ə													
598-6						k ɨ l ə t													
646-6						ʔ ə n t ə													
215-6						ʔ ɨ w													
256-6						t ə m													
294-6						ɨ ɨ kʼ													
655-6						w ʔ ə z ə t													
158-6						kʼ ə m ɨ s													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m b												
107-7							g a m ə r a												
112-7							d a b a r a												
331-7							n ɨ g w b s												
377-7							b j ɨ kʼ a r ə												
381-7							ʔ j a b t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ d ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m w u s												
640-7							m w a n												
1-7							d ə pː a r ə m												
65-7							tʼ u b												
163-7							s tʃʼ e ə												
212-7							ʔ e n												
244-7							ʔ a r b e ə t												
248-7							m w u r a												
293-7							tː ə r ə z												
373-7							kʼ j ɨ m a r												
408-7							b ə r a												
414-7							tʼ ɨ w a kʼ ɨ tː a												
601-7							ʔ ə r a b												
642-7							n ɨ n tː a s												
60-7							n ə tː ə s ə m												
115-7							ʔ ə r a m												
209-7							s a m u b t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r e												
490-7							t ə pː w ə m												
638-7							s ɨ b n ə												
645-7							kʼ a r												
75-7							ʔ a m b ɨ r												
160-7							tʼ ə r ə kʼ												
208-7							ʔ ɨ n kʼ w ɨ r a b												
214-7							ʔ a b b b												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g o t												
379-7							tː ə tʼ ə b												
409-7							g e t ə r ə												
497-7							t ə j n												
598-7							x b b w ə t												
646-7							a b x ə												
164-7							b ə kː e ə m												
210-7							tʼ ə x w ə r ə												
215-7							ʔ a tʼ e b b												
256-7							t u tː a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ ə x b w a												
412-7							s a x ɨ n												
496-7							w a r s ə n b t e												
64-7							d a tː o												
67-7							w ɨ r b												
169-7							n ə z ə z ə m												
251-7							tː e b b kʼ												
294-7							m w ə kʼ												
461-7							j j tʼ e												
547-7							w ɨ z a t												
597-7							ʔ ə m b b b ə n a												
655-7							m ɨ tː t												
7-7							ʔ a tː g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
61-8								d ɨ											
63-8								ʔ a tʼ w u m											
107-8								g a m e r a											
112-8								d a h a r a											
331-8								n ɨ g w s											
377-8								b w u kʼ ə r ə											
381-8								ʔ w a t w											
417-8								r u z											
451-8								s ə w b a t w											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ d ɨ s t w											
535-8								ʔ a h ɨ r											
543-8								s o s t w											
593-8								ʔ a m ɨ s											
640-8								m w a n											
1-8								d ə p ə r ə m											
65-8								tʼ u w											
163-8								s ə tʃʼ w ʔ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t w											
248-8								m ɨ r a											
293-8								h ə r ə z											
373-8								kʼ w u m a r											
408-8								b o r a											
414-8								d ɨ b a kʼ u b a											
601-8								ʔ ə r h ʔ w											
642-8								ʔ ɨ b a s											
60-8								n ə h ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ ʔ t w											
242-8								ʔ a m ɨ s t w											
415-8								z ɨ r a h											
450-8								z ə r ʔ											
490-8								t ə p ə w ə m											
638-8								s ɨ ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ w											
208-8								ʔ ɨ n kʼ w ɨ r a											
214-8								ʔ a b w											
218-8								ʔ ɨ z ɨ r											
378-8								ʔ a n g j o t											
379-8								ʒ a tʼ ə											
409-8								g e t ə r a											
497-8								t ə n											
598-8								h w e t											
646-8								ʔ a h ə											
164-8								b a h w ʔ ə m											
210-8								ʒ e h w ə r ə											
215-8								ʔ a t e b ə t											
256-8								t u m a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə h w w a											
412-8								s a h h n											
496-8								w ɨ w r s ə n b ə t w ʔ											
64-8								d a p o											
67-8								w ɨ r											
169-8								n ə w ə z ə m											
251-8								h e kʼ w											
294-8								h h m w o h h											
461-8								tʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m ʔ ə n ə											
655-8								m ɨ ʃ t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ g w s										
377-9									b ə kʼ ɨ r ə										
381-9									ʔ a t										
417-9									r ə ə										
451-9									s ə b a t										
454-9									ʔ a tʼ ɨ r										
484-9									s ɨ tʼ ɨ s t										
535-9									ʔ a ə ɨ r										
543-9									s ə s t										
593-9									ʔ a m ə s										
640-9									m w a n										
1-9									d ə p ə r ə										
65-9									tʼ ə										
163-9									s ə tʼ ə										
212-9									ʔ i ə										
244-9									ʔ a r b ə t										
248-9									m u r a										
293-9									ə ə r ə ə										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a kʼ ə a										
601-9									ʔ ə r										
642-9									n ɨ ə a s										
60-9									n ə ə ə s ə										
209-9									ə ɨ n t										
242-9									ʔ a m ɨ ə t										
415-9									ə ɨ r a b										
490-9									tʼ ə p w ə										
638-9									s ə n ə										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									tʼ ə r ə kʼ										
208-9									ʔ i n kʼ w r a										
214-9									ʔ a p										
218-9									ʔ ɨ n ə ɨ r										
378-9									ʔ a n g ə t										
379-9									ə ə tʼ ə										
409-9									g ə t ə r ə										
497-9									t ə n										
598-9									x w ə t										
646-9									ə a x ə										
164-9									b ə kʼ ə										
210-9									tʼ ə x w ə r ə										
215-9									ʔ a t i b ə t										
256-9									t u m a										
285-9									m ɨ d a d										
332-9									ʔ ə g ɨ r										
380-9									ʔ ə x w a										
412-9									s a ə ə n										
496-9									w u r ə ə n b ə t										
64-9									d a p ə										
67-9									w ɨ r										
169-9									n ə ə ə ə										
251-9									ə i kʼ										
294-9									m w ə kʼ										
461-9									tʼ ə										
547-9									w ɨ ə a t										
597-9									ʔ ɨ m ə ə ə										
655-9									m ɨ s t										
7-9									ʔ a ə g a										
168-9									ʔ ɨ m a r										
61-10										ʔ ə m									
63-10										ʔ aː s ə									
107-10										ʔ ə g g aː									
112-10										ʔ ə b ə g aː									
331-10										ʔ ə g u									
377-10										b ə g u									
381-10										ʔ aː									
417-10										r u s									
451-10										ʔ aː g b									
454-10										ʔ aː g ə r									
484-10										ʔ ə g ə									
535-10										ʔ aː g ə r									
543-10										ʔ ə									
593-10										ʔ aː m ə s									
640-10										m aː g									
1-10										ʔ ə b ə g ə									
65-10										ʔ u b									
163-10										ʔ ə t ə									
212-10										ʔ ə n									
244-10										ʔ aː r aː									
248-10										m u l ə									
293-10										ʔ ə r ə s									
373-10										kʼ ə g aː									
408-10										b ə ə r aː									
414-10										ʔ ə b ə									
601-10										ʔ aː r ə b g									
115-10										ʔ aː m									
209-10										ʔ ə m u									
242-10										ʔ aː m ə									
415-10										ʔ ə g ə b									
490-10										ʔ ə b ə									
160-10										ʔ ə r ə a									
208-10										ʔ ə a u									
218-10										ʔ ə ə g ə									
378-10										ʔ aː g ə g									
379-10										ʔ ə ə g ə g									
497-10										ʔ ə n									
598-10										ʔ									
646-10										ʔ aː ə g									
164-10										b ə t a g ə									
210-10										ʔ ə r ə g									
256-10										ʔ u g ə									
285-10										ʔ ə g aː t									
380-10										ʔ aː g u									
412-10										ʔ aː r aː n									
64-10										ʔ aː m ə									
169-10										b ə r g ə g ə g ə									
461-10										ʔ g ə									
547-10										w ə g ə t									
61-11											t ə m								
63-11											ʔ a t ɨ m								
107-11											g a m ə r a								
112-11											t a b ə r a								
331-11											n ɨ g w s								
377-11											b ə k o r ə								
381-11											ʔ a t								
417-11											r ə ə								
451-11											s ə ʔ a t								
454-11											ʔ a ʔ ɨ r								
484-11											s ɨ t ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s ə ʔ s t								
593-11											ʔ a m ə s								
640-11											m w a n								
1-11											t ə p ə r ə								
65-11											t ə								
163-11											s ə t ə								
212-11											ʔ ə n								
244-11											ʔ a r b ʔ ə t								
248-11											m u r ʔ a								
293-11											ə ə r ə								
373-11											k ɨ m a r								
408-11											b ə w r a								
414-11											t ə b a k ə ə a								
601-11											ʔ ə r ə								
642-11											n ə ə a s								
60-11											n ə ə ə s ə								
115-11											ʔ ə r a m								
209-11											s ɨ w ə t								
242-11											ʔ a m ʔ ɨ s t								
450-11											ə ə r ʔ ə								
490-11											t ə p w ə								
638-11											s ə n ə ʔ								
645-11											k a r								
75-11											ʔ a m b ɨ r								
160-11											t ə r ə ʔ								
208-11											ʔ ə n k u r ə								
214-11											ʔ a p								
218-11											ʔ ɨ n ə ɨ r								
378-11											ʔ a n g o t								
379-11											ɨ ə ʔ ə								
409-11											g ə t ə r ə								
497-11											t ə n								
598-11											x ʔ ə t								
646-11											ʔ a x ə								
164-11											b ə k ə								
210-11											ə o x w ə r ə								
215-11											ʔ a t ə b ə t								
256-11											t u m a								
285-11											m ɨ t a t								
332-11											ʔ ə g ɨ r								
412-11											s a x ə n								
496-11											r s ə n b ə t								
64-11											t a p ə								
67-11											w ɨ r								
169-11											n ə ə ə ə ə								
251-11											ɨ ɨ ə k								
294-11											m ə k								
461-11											t ə								
547-11											ʔ ɨ ɨ a t								
597-11											h ə m ə n ə								
655-11											m ɨ ə t								
7-11											ʔ a ə g a								
168-11											ʔ ɨ m a r								
61-12												t ə m							
63-12												ʔ a t ɨ							
107-12												g a m ə l a							
112-12												t a m ə n a							
331-12												n ɨ g sː							
377-12												b ə kʼ ɨ l ə							
381-12												ʔ a t							
417-12												r u sː							
451-12												k ə b a t							
454-12												ʔ a t ɨ r							
484-12												k ɨ t ɨ sː t							
535-12												ʔ a sː ɨ r							
543-12												k o ʃ t							
593-12												ʔ a m u sː							
640-12												m a							
1-12												t ə m ə r ə							
65-12												t t ə ə							
163-12												k ə t ə ə							
212-12												ʔ r n							
244-12												ʔ a r b ə t							
248-12												m r l a							
293-12												k ə r ə sː							
373-12												kʼ ɨ m a l							
408-12												b ə r a							
414-12												t i a kʼ u lː a							
601-12												ʔ ə r o b							
642-12												k ɨ a sː							
60-12												n ə ə sː ə							
115-12												ʔ ə r a m							
209-12												k ɨ m ɨ t							
242-12												ʔ a m ɨ sː t							
415-12												k ɨ n a b							
450-12												k ə r							
490-12												t ə ə							
638-12												k ɨ r r							
645-12												kʼ a l							
75-12												ʔ a b ɨ r							
160-12												t ə r ə kʼ							
208-12												ʔ a n kʼ l ə							
214-12												ʔ a b							
218-12												ʔ ɨ n ɨ n							
378-12												ʔ a n g ə t							
379-12												k ə t ə							
497-12												t ə n							
598-12												k ə t							
164-12												b ə ə							
210-12												k ɨ o n ə							
215-12												ʔ a t b ə t							
256-12												t u a							
285-12												m ɨ t a t							
332-12												ʔ ə g ɨ r							
380-12												ʔ ə a							
412-12												k ə ə n ə							
496-12												k u r ə n b ə t							
64-12												t a o							
67-12												k ɨ r							
169-12												n ə r ə ə							
251-12												k ə ə kʼ ə							
294-12												m ə kʼ							
461-12												ʔ t							
547-12												k ɨ a t							
597-12												m ə n ə t ə nː a							
655-12												ɨ t							
7-12												ʔ a l g a							
168-12												ʔ ɨ a r							
61-13													d ə m						
63-13													ʔ a dː i ɨ m						
107-13													g a m ə r a						
112-13													d a b ə n a						
331-13													n ɨ g w g s						
377-13													b ɨ kʼ ə r o						
381-13													ʔ a j t						
417-13													r u z						
451-13													s ə b a t i						
454-13													ʔ a h ɨ r						
484-13													s ɨ d ɨ s t i						
535-13													ʔ a f i j						
543-13													s o s t i						
593-13													ʔ a m i u s						
640-13													m w a w i						
1-13													d ə bː ə r ə m						
65-13													dː u g						
163-13													s ə tʃʼ a						
212-13													ʔ e n						
244-13													ʔ a r w ə t i						
248-13													m u r a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a r						
408-13													b o i r a						
414-13													d ə ʒ a kʼ u b a						
601-13													ʔ a r b						
642-13													n ɨ b a s						
60-13													n ə ə s ə m						
115-13													ʔ a r a m						
209-13													s ə m ɨ j t i						
242-13													ʔ a m ɨ s t i						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													t o bː w ə m						
638-13													s ɨ j w ə						
645-13													kʼ a r						
75-13													ʔ a m b ɨ r						
160-13													d ə r ə kʼ						
208-13													ʔ ɨ n kʼ j w a j						
214-13													ʔ a b a						
218-13													ʔ ɨ n z ɨ n						
378-13													ʔ a n g ə t i						
379-13													g ə h ə j						
409-13													g e t ə r						
497-13													t ə i n						
598-13													x j j w e t						
646-13													h a x ə						
164-13													b ə k ə m						
210-13													tʃː ə x w ə n o						
215-13													ʔ a t a b ə t						
256-13													t u m a						
285-13													m ɨ dː a d						
332-13													ʔ a g ɨ r						
380-13													ʔ a x i w a						
496-13													w u r s ə n b ə t i						
67-13													w ɨ r j						
169-13													n ə w ə z ə m						
251-13													g ɨ ə kʼ						
294-13													m o kʼ						
461-13													dː e						
547-13													w ɨ z a t						
597-13													ʔ ə n j ə ɲː a						
655-13													m ɨ b t						
7-13													ʔ a l g a						
158-13													kʼ ə m g ə s e						
168-13													ʔ ɨ m a r						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g ɨ s					
377-14														b ɨ kʼ ə l ə					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʼ ɨ r					
484-14														s ɨ d ɨ s t					
535-14														ʔ a s					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m a					
1-14														d ə ə r ə m					
65-14														tʼ u b					
163-14														s ə tʼ ə					
212-14														ʔ e n					
244-14														ʔ a r ə t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b ə r a					
414-14														d ɨ b a kʼ ɨ a					
601-14														ʔ ə r ə b					
642-14														n ə f a s					
60-14														n a f ə s ə					
115-14														ʔ ə r a m					
209-14														s ə m ɨ t					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə ə m					
638-14														s ɨ e					
645-14														kʼ a l					
75-14														ʔ a m b ɨ r					
160-14														d ə r ə kʼ					
208-14														ʔ a n kʼ ə					
214-14														ʔ a b a					
218-14														ʔ ɨ n z ɨ n					
378-14														ʔ a n g ə t					
379-14														ə tʼ ə					
409-14														g e t ə r ə					
497-14														t ə nː					
598-14														x e tː					
646-14														a ə m					
164-14														b ə ə m					
210-14														ə x ə n ə					
215-14														ʔ a t e b ə t					
256-14														t u m a					
285-14														m ɨ tʼ a d					
332-14														ʔ ə g ɨ r					
380-14														ʔ ə x a					
412-14														ə ɨ					
496-14														w u r s ə n b ə t					
64-14														d a o					
169-14														b ə ə z ə m					
251-14														ɨ ə kʼ					
294-14														m o kʼ					
461-14														tʼ ɨ					
547-14														w ɨ z a t					
597-14														ʔ ə m ə ə					
655-14														m ɨ t					
7-14														ʔ a l g a					
158-14														kʼ ə ɨ s m					
168-14														ʔ ɨ m a r					
61-15															d ə m				
63-15															ʔ a ə ɨ m				
107-15															ə ə m e l a				
112-15															d a b ə n a				
331-15															n ɨ ə u s				
377-15															b o kʼ l o				
381-15															ʔ a d				
417-15															r u s				
451-15															s a b t				
454-15															ʔ a n ə ɨ r				
484-15															s ɨ ə ɨ s t				
535-15															ʔ a s ɨ r				
543-15															s e s t				
593-15															ʔ a m u s				
640-15															m a				
1-15															d ə b ə l ə				
65-15															ə u b				
163-15															s ə ə e				
212-15															ʔ i n				
244-15															ʔ a r a t				
248-15															m u ə i				
293-15															ə ə r ə s				
373-15															kʼ u m a l				
414-15															d ə b a ʔ u ə a				
601-15															ʔ a r b ɨ ə				
642-15															n ɨ ə a s				
60-15															n ə ə ə s ə				
115-15															l a m				
209-15															s u m u t				
242-15															ʔ a m ɨ s t				
415-15															s ɨ l a m				
450-15															s ə r				
490-15															ə o b e				
638-15															s ɨ r e				
645-15															kʼ a l				
75-15															ʔ a m l				
160-15															d ə r ə kʼ ə				
214-15															ʔ a b o				
218-15															ʔ ɨ s ɨ n				
378-15															ʔ a n ə ə t				
379-15															s i ə ə				
409-15															ʔ ə t ə ə ə				
497-15															t ə n				
646-15															ʔ a t ə				
164-15															b ə ə e				
210-15															d ə ʔ ə n o				
215-15															ʔ ɨ n t a b i t				
256-15															t u m ə				
285-15															m ɨ t a d				
332-15															ʔ ɨ n ə i r				
380-15															ʔ a ʔ u				
412-15															s a ʔ a n				
496-15															s ə n b ə t				
67-15															w ɨ r				
169-15															b ɨ r ə s ə s ə				
251-15															ə e kʼ				
294-15															m u kʼ a m u kʼ				
461-15															t ə				
547-15															w ə s i				
655-15															m ɨ s ə				
158-15															kʼ ə m i s				
168-15															ʔ u m a r				
61-16																d ə m			
63-16																ʔ a s m n m			
107-16																kʼ a m ə l			
112-16																d ə m ə n a			
331-16																n ɨ kʼ a s			
377-16																b ə kʼ ə l a			
381-16																ʔ a a d ə			
417-16																r a s			
451-16																s ə b t ʕ ə			
454-16																ħ ɨ s a s			
484-16																s ɨ m ə m t ə			
535-16																ʕ a s ə r ə			
543-16																s ə ə s t ə			
593-16																ħ a m a s			
640-16																m ə a			
65-16																ħ ə			
163-16																s ə m ə ə			
212-16																ʕ a n			
244-16																ʕ a r b a ʔ ə			
248-16																m a l ʔ a			
293-16																f ə r ə s			
373-16																kʼ ɨ m a			
408-16																b ɨ ʕ ɨ r			
414-16																ħ ə m m t m ə			
601-16																r ə m ɨ b a ʕ			
642-16																n a f a s			
209-16																ħ ə n t ə			
242-16																ħ a m ə s t			
415-16																s ɨ n a m			
450-16																s ə r ʔ			
638-16																s ɨ r a			
75-16																ħ a m ɨ ɨ l			
208-16																ʔ a ɨ kʼ a ɨ a			
