COGID	dutch	english	french	german
2111	x r aː v ə			ɡ r aː b ə n
1848	r ʉ n t			r ɪ n t + f iː
608	v uː t	f ʊ t		f uː s
2242	m ɔ n t	m aʊ ð		m ʊ n t
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
1223	p ɛ d ə l	p æ d l̩		p a d ə l
940	m aː x			m aː ɡ ə n
586	k r aː x			k r aː ɡ ə n
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
205	ɑ r m + b ɑ n t			a r m + b a n t
2125	w ɪ k ə l ə			v ɪ k ə l n
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
2107	h ɑ r k			h a r k ə
2055	b l ɪ k s ə m			b l ɪ ts
736	v r ɑu w			f r au
1939	v l uː r	f l ɔː r		
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1630	t ɪ n	t ɪ n		ts ɪ n
713	s ɑ p	s æ p		z a f t
2000	b l ɑ t			b l a t
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
798		s n eɪ l		ʃ n ɛ k ə
1411	h ɛ b ə	h æ v		h aː b ə n
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1518	s p ɪ ts			ʃ p ɪ ts ə
1989	h oː j	h eɪ		h ɔy
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
-1021	m uː r ɑ s			m oː r a s t
864		s aɪ d		z ai t ə
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
1851		f l əʊ		f l iː s ə n
657	h aː m ə r	h æ m ə r		h a m ə r
2006	p ɔ t	p ɔ t		
305	p aː l			pf aː l
-1259	d iː n eː	d ɪ n ə r		
1397	h ɑu d ə			b ə + h a l t ə n
838		s t eɪ	ʀ ɛ s t e	
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
467	d ʉ n	θ ɪ n		d ʏ n
2094		ʃ ʌ v l̩		ʃ au f ə l
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
1948	s l ɔ t			ʃ l ɔ s
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
778	p ɑ t	p ɑː θ		pf aː t
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1509	s n ɔ t	s n ɔ t		
700	t w aː l f	t w ɛ l v		ts v œ l f
1559	ɑ l ə	ɔː l		a l ə
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
758	l ʉ x t			l ʊ f t
1478	b oː d ə m			b oː d ə n
-934	l ɑ m p	l æ m p		l a m p ə
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
2001		l iː f		l au p
2051	h eː m ə l			h ɪ m ə l
727	m ɑ n			m a n
1417	l ɛɪ d ə	l iː d		l ai t ə n
1295	h aː v ə r			h aː f ə r
-12	p ɛɪ p	p aɪ p		pf ai f ə
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
721			p ɛ ʀ	eː ə
648	b oː r ə	b ɔː r		b oː r ə n
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
919	s t uː l			ʃ t uː l
1912	s t ɛ r k			ʃ t a r k
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1286	v ɛ r	f ɑː r		f ɛ r n
207	r ɛɪ p	r aɪ p		r ai f
1300	x ɛ r s t			ɡ ɛ r s t ə
2228	h ɑ l s			h a l s
276	l ɑ m	l ɑː m eɪ		l aː m
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1144	k aː l			k aː l
1267	n iː r			n iː r ə
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
213	r ɛ x ts	r aɪ t		r ɛ x t
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
311	l ɛɪ k			l ai x + n aː m
1972	d eː l			t ai l
314	d oː d ə			t ɶː t ə n
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
2105		r eɪ k		r ɛ x ə n
1389			ʃ o z	z a x ə
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1720	b uː r			b au ə r
-306	p ɔ s t	p əʊ s t		
27	v l eː s			f l ai ʃ
431	k l ɪ ŋ k			k l ɪ ŋ k ə
937	b ɔ r s t	b r ɛ s t		b r ʊ s t
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
3	h ɔ f			h oː f
-2290	s t ɔ f			ʃ t ɔ f
2016		f r aɪ	f ʀ i ʀ	
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
785	w iː l	w iː l		
-2284	p l aː ts	p l eɪ s		p l a ts
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
2091	b ə + w aː r ə			b ə + v aː r ə n
2202	r ɑ m	r æ m		
1038			v a ɡ	v oː ɡ ə
-588	p l ɑ t			p l a t
1065			t y	d uː
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
1892	x ɪ f			ɡ ɪ f t
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
300		f əʊ l d		f a l t ə n
1240	h iː l	h iː l		
837	b l ɛɪ v ə			b l ai b ə n
1274	h aː j			h ai
287	t ɑu w			t au
125	v ɛ t	f æ t		f ɛ t
584	h aː k	h ʊ k		h aː k ə n
1191		b uː t	b ɔ t	
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
323	l eː v ə	ə + l aɪ v		l eː b ə n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
936	n aː v ə l	n eɪ v l̩		n aː b ə l
782	w ɛ x			v ɛ k
1401		ɡ r ɑː s p		ɡ r ai f ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
931	k aː r s			k eː r ts ə
1193	b r eː t			b r ai t
1439	z ɛ n d ə	s ɛ n d		
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
2159	k r ɔ p			k r ɔ pf
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
1669	b ɛ r x			b ɛ r k
612	b eː n			b ai n
-1033	b aː j	b eɪ		
899	l ɑ d ə r	l æ d ə r		l ai t ə r
916	t r ɔ x	t r ɔ f		t r oː k
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
347	t w eː d ə			ts v ai t ə
650	d eː x	d əʊ		t ai k
-2	t ɛ n t	t ɛ n t		
850	t ɔ p	t ɔ p		
1692	v ɑ l ə	f ɔː l		f a l ə n
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1568	w ɛɪ n ə x			v eː n ɪ x
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
1689		l ɪ f t	l ə v e	
590	s ɔ k	s ɔ k		
162	aː d ə l aː r			aː d l ə r
1177	d iː p	d iː p		t iː f
337	k aː p	k eɪ p		
1020		s w ɔ m p		z ʊ m pf
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1608	b ɔ r s t			b r ʊ s t
111	k ɪ n t			k ɪ n t
1821	r ʉ x			r ʏ k ə n
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
776	v ə r + d eː l ə			t ai l ə n
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
1237	ɛ ŋ k ə l	æ ŋ k l̩		
885	d eː l ə			au s + t ai l ə n
1726	v ɛ l t	f iː l d		f ɛ l t
762	w ɔ l k			v ɔ l k ə
-225	p r ɛɪ s	p r aɪ s		p r ai s
436	h ɑu t			h ɔ l ts
816	l oː n			l oː n
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
1264	s x ɪ l ə			ʃ ɛː l ə n
2127	d r aː j ə			d r eː ə n
1333		n ɪ ə r		n aː ə
672	d eː k ə			d ɛ k ə
-2270	r ɛ s t ə			r ɛ s t
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
70	b øː k	b iː tʃ		b uː x ə
655	b r oː t	b r ɛ d		b r oː t
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
588	v l ɑ k		p l a	f l a x
127	v eː			v iː
1530	k oː n ɛɪ n			k a n iː n + x ə n
258	d r ɔ ŋ k ə	d r ʌ ŋ k		b ə + t r ʊ ŋ k ə n
1872	w ɑ ŋ			v a ŋ ə
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
308	d uː n	d uː		t uː n
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
122	d iː r			t iː r
293	d ɑ k			d a x
633	n aː l t	n iː d l̩		n aː d ə l
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
596	t eː n	t əʊ		ts eː ə
1431	d r aː ɣ ə			t r aː ɡ ə n
1719	h ɛ k			ɡ ə + h eː ɡ ə
1254	h aː r t			h eː r t
-1337	v ɔ r k	f ɔː k		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
2144	k œy k ə	tʃ ɪ k ɪ n		
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
874	m ɑ n	əʊ l d + m æ n		
186	s x ʉ l t			ʃ ʊ l t
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
2253	k ɛ r v ə	k ɑː v		
2216	v l øː ɣ ə l			f l yː ɡ ə l
268	d ɛɪ	θ aɪ		
2293	l eː r	l ɛ ð ə r		l eː d ə r
1556	x eː w ə			ɡ a f ə n
855	l aː x	l əʊ		
