COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
182-3			kʰ i ⁵⁵																
189-3			k w e ŋ ³³																
191-3			t o ŋ ³³																
193-3			l eː ŋ ⁵³																
198-3			t e ŋ ²¹³																
199-3			h j ŋ ³³																
200-3			tsʰ u k ²¹																
202-3			t o ³³																
205-3			h u ŋ ³³																
206-3			tsʰ j e ²¹ ²¹																
209-3			h w a																
211-3			tsʰ u ³³																
215-3			l i ³⁵																
216-3			k w a ʔ ²¹																
217-3			t o ²¹³																
219-3			s w a ʔ																
220-3			tsʰ i ²¹³																
225-3			tsʰ j ŋ ⁵⁵ ⁵⁵																
230-3			ts iː ⁵³																
234-3			pʰ j e ²¹																
238-3			l i k ⁴																
242-3			ts j ¹¹																
253-3			kʰ ɯ ŋ ⁵⁵																
256-3			s o ʔ ⁴																
261-3			h w a ²¹³																
262-3			p e ʔ ²¹																
263-3			tsʰ i ⁵⁵																
264-3			ts j a ŋ																
271-3			s i k ⁴																
272-3			tsʰ j ³³ ³³																
274-3			ou ⁵³																
275-3			p uaː ¹¹																
279-3			l a m ⁵⁵																
287-3			l w ŋ																
291-3			k au ¹¹																
295-3			kʰ u ²¹³																
300-3			u ³⁵																
303-3			tsʰ u ⁵³																
306-3			kʰ au ⁵³																
307-3			k ou ⁵³																
308-3			k u ²¹³																
312-3			k j əu ²¹³																
313-3			kʰ w ⁵³																
314-3			tʰ ai ⁵⁵																
323-3			m e ŋ ⁵⁵																
325-3			tʰ ou ⁵³																
330-3			h w ⁵³																
334-3			h i k ²¹																
335-3			tsʰ w i ³³																
338-3			k au ²¹³																
339-3			ts j u ³³																
341-3			h u ³³																
342-3			m e ŋ																
343-3			h w ⁵⁵																
344-3			g au ⁵³																
349-3			kʰ o k ²¹																
353-3			tsʰ a ŋ ²¹³																
360-3			k au ⁵⁵																
2-4				i ³¹															
4-4				tɕʰ i ³¹															
5-4				ts a ŋ ¹³															
6-4				s a n ⁴⁴															
7-4				s a ŋ ¹³															
8-4				ɕ j a															
9-4				p u ³¹															
17-4				ts o ŋ ⁴⁴															
31-4				tɕ j əu ⁵³															
32-4				j e ⁵³															
33-4				z u ⁵³															
38-4				ə ¹³															
40-4				w ə n ³¹															
42-4				u ⁵³															
43-4				tɕ i n ⁵³															
46-4				w a ŋ ³¹															
52-4				n j a ŋ ¹³															
53-4				z ə n ³¹															
56-4				tɕ i n ⁴⁴															
59-4				tʰ a ⁴⁴															
60-4				ts a ŋ ¹³															
64-4				n i n ¹³															
68-4				tɕ j a n ¹³															
85-4				w ei ¹³															
86-4				t i ⁴⁴															
87-4				ts u ¹³															
93-4				ɲ i ⁵³															
98-4				n ai ³¹															
109-4				ɕ i n ¹³															
115-4				t au ⁵³															
118-4				tɕ j e ¹³															
124-4				tɕ j a ⁵³															
127-4				ts o ¹³															
133-4				tʰ əu ⁴⁴															
144-4				s a ⁵³															
161-4				ɕ ɥ o ŋ ⁴⁴															
166-4				k w a ŋ ⁴⁴															
170-4				ə ³¹															
171-4				tʰ u ¹³															
173-4				z u ³¹															
174-4				n w ei															
175-4				tɕʰ ɥ a n ³¹															
176-4				n j a ŋ ⁵³															
177-4				p a ³¹															
179-4				n j ³¹															
181-4				p i n ⁴⁴															
182-4				tɕʰ i ³¹															
189-4				k w a n ⁴⁴															
191-4				t o ŋ ⁴⁴															
193-4				n ə n ⁵³															
198-4				t ə n ¹³															
199-4				ɕ ɥ o ŋ ⁴⁴															
200-4				tsʰ u ³¹															
202-4				t au ⁴⁴															
205-4				f ə n ⁴⁴															
206-4				tɕʰ j e ³¹															
209-4				x w a ¹³															
211-4				tsʰ u ⁴⁴															
215-4				n i ¹³															
216-4				k w a ³¹															
217-4				t au ¹³															
219-4				s w a ³¹															
220-4				tsʰ ɿ ¹³															
225-4				tɕʰ j a n ³¹															
230-4				tɕ j a n ⁵³															
234-4				pʰ i ³¹															
238-4				n i ³¹															
242-4				ts u ¹³															
253-4				tɕʰ i n ³¹															
256-4				s o ³¹															
261-4				x w a ¹³															
262-4				p e ³¹															
263-4				tsʰ ɿ ³¹															
264-4				tɕ j a ŋ ¹³															
271-4				s ɿ ³¹															
272-4				tɕʰ j a n ⁴⁴															
274-4				v ⁵³															
275-4				p a n ¹³															
279-4				n a n ³¹															
287-4				n w a n ⁵³															
291-4				x əu ¹³															
295-4				tɕʰ y ¹³															
300-4				j əu ⁵³															
303-4				tɕʰ y ⁵³															
306-4				kʰ əu ⁵³															
307-4				k u ⁵³															
308-4				tɕ y ¹³															
312-4				tɕ j au ¹³															
313-4				kʰ o ⁵³															
314-4				tʰ ai ³¹															
323-4				m i n ³¹															
325-4				tʰ u ⁵³															
330-4				f əu ⁵³															
334-4				ɕ i ³¹															
335-4				tsʰ w ei ⁴⁴															
338-4				k au ¹³															
339-4				ts əu ⁴⁴															
341-4				f u ⁴⁴															
342-4				m i n ¹³															
343-4				x o ³¹															
344-4				j au ⁵³															
349-4				kʰ u ³¹															
353-4				tsʰ a ŋ ¹³															
360-4				x əu ³¹															
2-5					i ʔ ²³														
4-5					tsʰ i ʔ ²³														
5-5					ts au ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s w ŋ ²⁴²														
8-5					x a ²⁴² ²⁴²														
9-5					p w ʔ ²³														
17-5					t øy ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j a ³¹														
33-5					l i ³¹														
38-5					ŋ i ²⁴²														
40-5					y ŋ ⁵²														
42-5					u ³¹														
43-5					ts i ŋ ³¹														
46-5					w ɔ ŋ ⁵²														
52-5					l w ɔ ŋ ²⁴²														
53-5					l i ŋ ⁵²														
56-5					k y ŋ ⁴⁴														
59-5					tʰ a ⁴⁴														
60-5					ts w ŋ ²⁴²														
64-5					l i ŋ ²⁴²														
68-5					k j e ŋ ²⁴²														
85-5					w ei ²⁴²														
86-5					t ɛ ⁴⁴														
87-5					ts y ²⁴²														
93-5					n ɛ ³¹														
98-5					l ai ⁵²														
109-5					s i ŋ ²¹³														
115-5					tʰ ɔ ³¹														
118-5					ts j e ²¹³														
124-5					k a a ³¹														
127-5					ts w ɔ														
133-5					tʰ j ⁴⁴														
144-5					s a ³¹														
161-5					x y ŋ ⁴⁴														
166-5					k w ɔ ŋ ⁴⁴														
170-5					ŋ ⁵²														
171-5					tʰ u ²¹³														
173-5					l i ʔ ⁴														
174-5					l ɵy ei ²⁴²														
175-5					tsʰ w ŋ ŋ ⁵²														
176-5					l w ɔ ŋ ³¹														
177-5					p a ʔ ²³														
179-5					l ou ʔ ʔ ⁴														
181-5					p i ŋ ⁴⁴														
182-5					k i ⁵²														
189-5					k w a ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l i ŋ ³¹														
198-5					t ei ŋ ²¹³														
199-5					x y ŋ ⁴⁴ ⁴⁴														
200-5					tsʰ au ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					x u ŋ ⁴⁴														
206-5					tsʰ j e ʔ ²³														
209-5					w a ʔ ⁴														
211-5					tsʰ u ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ ²³														
217-5					t au ²¹³														
219-5					s w ʔ ʔ ²³														
220-5					tsʰ j e														
225-5					tsʰ j e ŋ ⁵²														
230-5					ts j e ŋ ³¹														
234-5					pʰ ei ʔ ²³														
238-5					l i ʔ ⁴														
242-5					ts øy ²⁴²														
253-5					k i ŋ ⁵²														
256-5					s j ʔ ⁴ ⁴														
261-5					x w a ²¹³														
262-5					p ei ʔ ²³														
263-5					s j ⁵²														
264-5					ts ɥ ɔ ŋ ²⁴²														
271-5					s i ʔ ⁴														
272-5					tsʰ j e ŋ ⁴⁴														
274-5					u ³¹														
275-5					p w a ŋ ²¹³														
279-5					n a ŋ ⁵²														
287-5					l w a ŋ ³¹														
291-5					x eu ²⁴²														
295-5					kʰ y ²¹³ ²¹³														
300-5					j eu ³¹														
303-5					tsʰ y ³¹														
306-5					kʰ au ³¹														
307-5					k u ³¹														
308-5					k y ²¹³ ²¹³														
312-5					k j eu ²¹³														
313-5					kʰ w ³¹														
314-5					tʰ ai ⁵²														
323-5					m i ŋ ⁵²														
325-5					tʰ u ³¹														
330-5					x eu ³¹														
334-5					s i ʔ ²³														
335-5					tsʰ w ei ⁴⁴														
338-5					k au ²¹³														
339-5					ts j eu ⁴⁴														
341-5					x u ⁴⁴														
342-5					m i ŋ ²⁴²														
343-5					x ⁵² ⁵²														
344-5					j ɔ ³¹														
349-5					kʰ u ʔ ²³														
353-5					tsʰ au ŋ ŋ ²¹³														
360-5					x eu ⁵²														
2-6						j a t ⁵													
4-6						tʃʰ ɪ k ⁵													
5-6						tʃ œ ŋ ²²													
6-6						ʃ aː n ⁵⁵													
7-6						ʃ œ ŋ ²²													
8-6						h a ²²													
9-6						p u k ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au au ³⁵													
32-6						j ɛ ³⁵													
33-6						j y ²³													
38-6						j i ²²													
40-6						j a ²¹ ²¹													
42-6						w ²³													
43-6						tʃ ɪ ŋ ³⁵													
46-6						m ɔ ŋ ²¹													
52-6						l œ ŋ ŋ ²²													
53-6						j a n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ aː ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l ɪ ŋ ²²													
68-6						k i n ²²													
85-6						w ai ²²													
86-6						t ai ⁵⁵													
87-6						tʃ y ²²													
93-6						n ei ²³													
98-6						l ɔi ²¹													
109-6						ʃ a n ³³													
115-6						t ou ³⁵													
118-6						tʃ i ɛ ²²													
124-6						k a ³⁵ ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						ʃ aː ³⁵													
161-6						h u ŋ ⁵⁵													
166-6						k w ɔ ⁵⁵													
170-6						j ²¹													
171-6						tʰ ou ³³													
173-6						j a t ²													
174-6						l œy ²²													
175-6						kʰ y n ²¹													
176-6						l œ ŋ ŋ ²³													
177-6						p aː t ³													
179-6						l au k ²													
181-6						p ɪ ŋ ⁵⁵													
182-6						kʰ ei ²¹													
189-6						k y n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l a ŋ ³⁵													
198-6						t a ŋ ³³													
199-6						h u ŋ ⁵⁵ ⁵⁵													
200-6						tʃʰ y k ⁵													
202-6						t ou ⁵⁵													
205-6						f a n ⁵⁵													
206-6						tʃʰ i t ³													
209-6						w a t ²													
211-6						tʃʰ ou ⁵⁵													
215-6						l ei ²²													
216-6						k w aː t ³													
217-6						t ou ³³													
219-6						ʃ œ t ³													
220-6						tʃʰ i ³³													
225-6						tʃ i n ²¹													
230-6						tʃ i n ³⁵													
234-6						pʰ ɪ k ⁵													
238-6						l a k ²													
242-6						tʃ ou ²²													
253-6						kʰ a n ²¹													
256-6						ʃ ɔ k ²													
261-6						f u ³³													
262-6						p u k ⁵													
263-6						ʃ i ²¹													
264-6						tʃ œ ŋ ŋ ²²													
271-6						ʃ a k ²													
272-6						tʃʰ i n ⁵⁵													
274-6						w ³⁵													
275-6						p u n ³³													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²²													
295-6						kʰ œy ³³													
300-6						j au ²³													
303-6						tʃʰ œy ³⁵													
306-6						f au ³⁵													
307-6						k u ³⁵													
308-6						k w ³³													
312-6						k j u ³³													
313-6						f ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h a p ³													
335-6						tʃʰ œy ⁵⁵													
338-6						k ou ³³													
339-6						tʃ au ⁵⁵													
341-6						f u ⁵⁵													
342-6						m ɪ ŋ ²²													
343-6						h ɔ ²¹													
344-6						j ou ³⁵													
349-6						f u k ⁵													
353-6						tʃʰ ɔ ŋ ³³													
360-6						h au ²¹													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							ɕ j a ³⁵												
9-7							p u ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j e ⁴²												
33-7							ɯ ou ⁴²												
38-7							ɯ ³⁵												
40-7							w ə n ²¹³												
42-7							u ⁴²												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							ɯ ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							tɕ j e ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ²¹³												
171-7							tʰ ou ³⁵												
173-7							ɯ ²¹³ ²¹³												
174-7							n ei ³⁵												
175-7							tsʰ w a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ y ²¹³												
202-7							t au ⁵⁵												
205-7							f ə n ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x a a ³⁵												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n ²¹³												
230-7							tɕ j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a ³⁵												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ³⁵												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ɛ ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ⁵⁵ ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ a ŋ ³⁵												
360-7							x ou ²¹³												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂ a ŋ ²¹											
6-8								ʂ aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j a ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j e ⁵⁵											
33-8								ʐ u ⁵⁵											
38-8								ə ²¹											
40-8								y ⁴² ⁴²											
42-8								u ⁵⁵											
43-8								tɕ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ʐ eː ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								ɲ i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ ieː ²¹											
115-8								t ɔ ⁵⁵											
118-8								tɕ j e ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ə ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								ə ⁴²											
171-8								tʰ u ²¹											
173-8								ʐ ʅ ²¹											
174-8								n w ei ²¹											
175-8								tɕʰ yaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l j ou											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l i ŋ ⁵⁵											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ²¹³ ²¹³											
200-8								ʈʂʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								f eː ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								ʈʂʰ ɿ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ts u ²¹											
253-8								tɕʰ ieː ⁴²											
256-8								ʂ w ⁴²											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l uaː ⁵⁵											
291-8								x ou ²¹											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f u ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w ei ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
