COGID	1	10	2	3	4	5	6	7	8	9
3572-2		s o n i								
1095-2		l i m a								
1789-2		k a l a a ŋ k a								
3207-2		v u l a								
3519-2		t u m a								
3686-2		l oː ŋ k a								
4249-2		k u m i								
4451-2		v i s i								
448-2		m o l m m i								
630-2		s e e l e								
814-2		n o o m k e								
1216-2		d a v ŋ l a								
1228-2		j a a								
1418-2		s l m a b l a								
1475-2		k l a								
2026-2		t j e								
3826-2		o k a								
4003-2		l oː l k a								
4373-2		l i m i								
4384-2		l m o								
84-2		s e g u l u								
116-2		w i k a								
419-2		l o g a								
587-2		o o ŋ g o								
660-2		l á l a								
848-2		k a l a								
1122-2		v u n a								
1159-2		w a								
1350-2		l j a a								
1374-2		n a a n l								
1906-2		iː n k i l a								
2419-2		s e k a								
2750-2		e o s i								
3441-2		s e o n g a								
3464-2		v o n a								
3639-2		t e t e m l l a								
3981-2		l l l l a								
4192-2		w i e m b a								
4350-2		l e e l b o								
278-2		s o								
3971-2		k á m a								
55-2		a m a								
43-2		w oː l m u								
93-2		k o n o								
459-2		l u m a								
1137-2		w i g u								
1585-2		a a l a								
1872-2		p a a								
2166-2		u u m b a								
2872-2		b o s i								
2997-2		s a a n s a								
3075-2		s u l u b o								
3675-2		l j e l e								
4137-2		v á l a								
4238-2		s e k o s o								
4316-2		t a t u								
4574-2		s l a a l a								
3067-2		n t u								
3531-2		s a a ŋ d a								
1033-2		s o a a a o l a								
3185-2		s i o g a								
794-2		v e e a k a								
143-2		v u u								
240-2		o l g a								
388-2		l l u m a								
2689-3			n e n a							
893-3			a a n k d a							
1285-3			n w a							
1303-3			p o n a							
2197-3			dʒ p a l a							
2828-3			p e n a							
3572-3			s o n e							
1095-3			l e n a							
1755-3			u ɲ u							
1789-3			k a l a a n d a							
3207-3			p u l a							
3519-3			p u n a							
3686-3			k á l tʃ a							
4249-3			b u n e							
4451-3			p e n u							
448-3			p o tʃ tʃ l a							
630-3			dʒ e e l a							
1216-3			tʃ a β u d a							
1228-3			tʃ j a a							
1418-3			dʒ e l a tʃ d a							
1475-3			tʃ w a							
3397-3			β o l a							
4003-3			tʃ p tʃ dʒ a							
4040-3			k e n e							
4373-3			tʃ e n i							
4384-3			á ɲ á							
181-3			k o n d o							
419-3			l o tʃ a							
587-3			o u l tʃ o							
660-3			l ìì l a							
1083-3			l u l a							
1350-3			l j a a							
1374-3			p k a a n a							
1396-3			s o f u							
1666-3			k a a n o							
1767-3			tʰ o r o							
1906-3			p m k l l a							
2177-3			m k a k d							
2286-3			l a							
2317-3			β u β a							
2750-3			á k s i							
3275-3			x a a n a							
3464-3			x o n a							
3639-3			x o x a m d d a							
3981-3			p tʃ m tʃ tʃ a							
4192-3			p ìì n d a							
4260-3			s j a a							
4350-3			l e e l o							
278-3			β a							
745-3			x e x e							
3971-3			x á l a							
93-3			k o n e							
200-3			β i							
374-3			dʒ e a l j a							
508-3			x o β u							
528-3			β e l i							
1137-3			s á tʃ u							
1585-3			a a l a							
1712-3			x u l e							
2088-3			s e n a							
2334-3			s e k e							
2393-3			m e n a							
2665-3			i k m k a							
2738-3			β e e l a							
3675-3			l j e l a							
4137-3			m u l a							
4440-3			β u l a							
4574-3			p l a a l a							
4688-3			u a							
2798-3			l j a							
3067-3			m k e							
3531-3			a i l i x a							
3767-3			l i							
4632-3			x e r i							
401-3			s a							
2689-4				s i s a						
893-4				b p p s s a						
1285-4				s s w r						
3572-4				s o ɲ a						
1755-4				b ɛ a						
1789-4				s e r s r s a						
3686-4				b o ŋ g a						
4451-4				s i s a						
1216-4				b p p ɔ ɔ a						
4003-4				p o n s a						
419-4				k ɔ g a						
1122-4				k ɔ g a						
1430-4				k s s a						
1666-4				s o r r a						
1767-4				s i s a						
55-4				s i s a						
94-4				s i g a						
2717-4				t g u ŋ g a						
1339-4				t o w g						
4632-4				s i r a						
2689-5					m m					
893-5					n d g					
1285-5					m j					
1303-5					m b o m					
2197-5					s b l					
2828-5					β i m					
3572-5					s o n i					
1095-5					l i m					
3207-5					β u l					
3519-5					t u m a					
3686-5					n d					
4249-5					k u m i					
448-5					f u b d m					
630-5					β e e l e					
814-5					o ŋ g					
1228-5					p j					
1418-5					ʃ i n g					
2026-5					t j e					
2775-5					t u m ŋ g					
3397-5					β o l					
3826-5					s o k					
4040-5					e m i					
4373-5					l e m i					
4384-5					i n o					
84-5					u t ŋ l					
116-5					f i					
587-5					o n d o					
848-5					k a l a					
1159-5					m a					
1350-5					l j a					
1396-5					p á p					
1430-5					i s					
1767-5					o o					
2286-5					l					
2317-5					β u p					
2419-5					s e					
2750-5					e e ʃ i					
3018-5					s i l					
3275-5					t a m					
3441-5					s e ŋ g					
3885-5					t e m					
4192-5					β i n d					
4260-5					s j					
4350-5					l e e l g o					
278-5					ʃ a					
745-5					t e k					
3971-5					k a m a					
55-5					n á n a					
94-5					t o k					
2717-5					t k n ŋ g					
4139-5					m e n					
200-5					s i					
374-5					t a l j					
508-5					β á f					
528-5					β i l i					
575-5					t a					
1137-5					β u u					
1339-5					k j i					
1872-5					p a					
2537-5					l á m					
2738-5					β e e l e					
2872-5					o s i					
2893-5					t i k					
3675-5					l j e e l e					
4028-5					t w					
4238-5					i s o ʃ i					
4429-5					á s					
4485-5					s u					
2798-5					s j					
3531-5					a a n i k					
3767-5					l o					
4632-5					e ʃ i					
1033-5					p o ʃ g m o l					
3185-5					f i g					
1303-6						k d n				
1755-6						l m ɔ				
448-6						k i n d				
1475-6						ɲ ɔ l				
3397-6						k u				
2286-6						s u				
278-6						s u				
2717-6						k i n b ɛ				
4137-6						k u				
3767-6						s u				
1033-6						t t n d n				
2689-7							a ɲ a			
893-7							a ɲ ŋ b a			
1285-7							l a			
1303-7							k ɲ m a			
2197-7							f k ɲ l a			
2828-7							f i ɲ a			
3572-7							f o ɲ i			
1095-7							r i m a			
1755-7							ŋ ɲ e			
1789-7							k a r ŋ k a			
3519-7							t u m a			
3686-7							u i ɲ k a			
4249-7							k u ɲ i			
4451-7							z i z i			
814-7							o m b e			
1216-7							k a z ɣ b a			
1475-7							k w a			
2026-7							t w e			
2775-7							tʃ u m b a			
3826-7							z o k a			
4003-7							ŋ i z a			
4040-7							ɣ e ɲ i			
84-7							f u ɣ u u			
116-7							f i t a			
181-7							ɣ o ŋ b o			
419-7							o k a			
587-7							o ɲ k o			
660-7							l e l a			
848-7							k a a			
1122-7							z i n a			
1159-7							a			
1374-7							n ŋ a n e			
1396-7							f o v u			
1430-7							i ŋ v o			
1906-7							i ɣ i a			
2177-7							g a b b			
2419-7							f e t a			
3018-7							z i a			
3275-7							k a n a			
3441-7							f e ŋ b a			
3464-7							z o ɲ a			
3639-7							t t m d ɣ a			
3885-7							z i m u			
4192-7							f i m d a			
745-7							k a k e			
3971-7							k a m a			
55-7							ŋ ɲ a			
2717-7							k a ŋ d a			
4139-7							i v a			
93-7							k o ɲ o			
459-7							u m a			
575-7							t a			
1712-7							z u o			
2088-7							z i v a			
2166-7							u m b a			
2334-7							z i ɣ o			
2393-7							m a ɲ a			
2537-7							r o m o			
2665-7							i a ɲ g i			
2997-7							ɣ á z a			
4028-7							z w e			
4316-7							t á t u			
4429-7							z a v a			
4688-7							i i ɲ l e			
3067-7							t u			
3185-7							f i i k a			
794-7							v e m k a			
143-7							v u			
388-7							h ŋ ɲ u m a			
2689-8								v î v a		
1285-8								ŋ î k		
1303-8								k k e β a		
2197-8								ʝ v ŋ r a		
2828-8								ɣ î v a		
3572-8								ʝ ô v a		
1755-8								k ŋ u		
1789-8								v u r tʃ ŋ m k a		
3207-8								v á r a		
3519-8								k u v a		
3686-8								p u ŋ g a		
4249-8								k u v a		
4451-8								ʝ á v a		
814-8								β tʃ k ŋ b a		
1228-8								k î r a		
2026-8								k î e a		
2775-8								ʝ u k m g a		
3826-8								ʝ î k a		
4040-8								k î v ɛ		
181-8								ʝ tʃ ŋ b o		
660-8								r e r a		
848-8								k î r a		
1083-8								r o r a		
1159-8								β a		
1350-8								r î k a		
1396-8								ʝ î β u		
1666-8								t u r u		
2177-8								n k ɛ g		
2317-8								v á k a		
4260-8								ʃ î r a		
745-8								k ô k o		
3971-8								k ô v a		
94-8								k u p a		
2717-8								ŋ t u ŋ g a		
4139-8								m ô k a		
43-8								k o g a		
575-8								k î β		
871-8								w o n a		
1339-8								k î i a		
1585-8								v w r a		
1872-8								p k a		
2893-8								k a k g k		
4028-8								β w e		
4316-8								ʝ e t a		
4440-8								k á r ɛ		
4485-8								u		
4688-8								ʝ î ŋ w a		
2798-8								ô ɛ a		
794-8								k e r á k a		
2689-9									ɲ a ɲ a	
893-9									a n g g a	
1285-9									n e a g	
1303-9									g ɲ a	
2197-9									g a l	
2828-9									i n a	
3572-9									s e n i	
1095-9									l i n a	
1789-9									a ŋ g a	
3207-9									b e l a	
4249-9									p ʊ ɲ i	
4451-9									s i z i	
630-9									s l ʊ̀	
814-9									u m p e	
1228-9									g e a g	
1418-9									s i n g g g a	
1475-9									g w a	
2026-9									k w	
2775-9									s u m p a	
3397-9									b e l a	
3826-9									d u p a	
4003-9									i g b a	
4040-9									g e n i	
4373-9									l i n i	
4384-9									i n n	
116-9									s i p a	
181-9									ʊ ŋ g e	
1083-9									l i l a	
1374-9									n a ɲ e	
1430-9									i ŋ s i	
1666-9									o a nː e	
1767-9									g e p ʊ̀	
1906-9									p n g i l a	
2177-9									g a g g	
2419-9									s p a	
2750-9									z i	
3018-9									s i l a	
3441-9									s ɲ p a	
3885-9									k i n i	
3981-9									g g a	
4260-9									s e a g	
4350-9									l l g o	
278-9									w a	
745-9									g ʊ g ʊ̀	
55-9									d á ɲ a	
94-9									s o g u	
4139-9									m i n a	
200-9									z i g	
528-9									b i l i	
871-9									k o nː a	
2088-9									b i z a	
2166-9									u m b a	
2334-9									g i g o	
2393-9									n a n a	
2537-9									d i n e	
2665-9									k n g i	
2738-9									s l ʊ̀	
2872-9									k o s i	
2997-9									a ɲ b a	
3075-9									s o l b o	
4238-9									d s z i	
4429-9									d á s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									s a l a	
2798-9									n e a	
3067-9									ɲ g ʊ	
3767-9									l e	
4632-9									k a b i	
1033-9									s o s g o l a	
3185-9									s i g a	
240-9									u ŋ g a	
401-9									g a	
2689-10										tɬʰ á m a
893-10										o tɬʰ a
1285-10										tɬʰ l l k
2197-10										t tsʰ á l a
2828-10										tɬʰ ɔ n a
1095-10										tɬʰ i m ʊ̀
1755-10										n̩ ɲ ʊ̀
3207-10										tsʰ ɔ l a
3519-10										tsʰ i m a
448-10										l i ɬʰ l a
630-10										l i á l a
1216-10										t tɬʰ á n a
1418-10										kʰ i l tsʰ r l a
2775-10										l ʊ k m k a
3397-10										χ ɔ l a
4373-10										l i l ɔ
4384-10										i ɲ ʊ̀
84-10										pʰ a χ ʊ l a
1083-10										tɬʰ ɔ l a
1122-10										b o d a
2286-10										l ʊ̀
2317-10										b ɔ f a
3018-10										b ɔ l a
3275-10										t tɬʰ á l a
3464-10										tɬʰ o d a
3639-10										pʰ o l ʊ m r n a
3885-10										pʰ i m a
3981-10										o tɬʰ a
94-10										l ʊ χ a
4139-10										m ɔ n a
43-10										t o ŋ n a
374-10										t χ tɬʰ tɬʰ l a
459-10										l o m ʊ̀
508-10										kʰ i l a
871-10										tsʰ ɔ d a
1712-10										χ ɔ l a
2893-10										l ʊ ŋ a f
3075-10										χ a l a d a
3531-10										o r ʊ s a
794-10										b a k k k a
