COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
877-1	a ³⁵								
344-1	l a m ⁵⁵								
666-1	ŋ ɔ ³¹								
595-1	tʰ w a ŋ ⁵⁵								
660-1	a p ⁵⁵								
642-1	tʰ w a ŋ ³⁵								
257-1	kʰ ʐ a m ⁵⁵								
167-1	tɕ ʐ ɔ ³¹								
880-1	t a p ⁵⁵								
484-1	n a ŋ ⁵⁵								
574-1	u m ³¹								
718-1	tʰ w a n ³¹								
811-1	x au ³¹								
458-1	tʰ w o ŋ ³¹								
884-1	t i ⁵⁵								
205-1	k ʐ u ʔ ⁵⁵								
499-1	n w ei ⁵⁵								
706-1	ʐ a ⁵⁵								
920-1	o ŋ ³¹								
36-1	p a ŋ ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n au ⁵⁵							
838-2		v i k ²¹							
438-2		m o ʔ ⁵⁵							
334-2		l o ʔ ²¹							
360-2		l i ²¹							
394-2		m j i ²¹							
221-2		j i t ⁵⁵							
202-2		k ui ²¹							
935-2		u ²¹							
93-2		ʃ o ²¹							
7-2		p u n ²¹							
664-2		v a ŋ ⁵¹							
246-2		k o̱ ʔ ⁵⁵							
547-2		s i k ⁵⁵							
555-2		j i m ⁵¹							
464-2		m au ²¹							
119-2		v i ŋ ⁵⁵							
835-2		n a p ⁵⁵							
79-2		t u ²¹							
693-2		ŋ au ⁵¹							
477-2		n j a ⁵⁵							
891-2		t i ŋ ⁵⁵							
528-2		v u ⁵¹							
797-2		k j u ʔ ⁵⁵							
493-2		n i k ²¹							
217-2		j a p ⁵¹							
896-2		u t ⁵⁵							
452-2		m j u ʔ ²¹							
580-2		s o ʔ ⁵⁵							
833-2		n o̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ u ⁵¹							
86-2		t u ŋ ⁵¹							
384-2		m a n ⁵⁵							
61-2		a n ⁵¹							
536-2		ʃ o ʔ ⁵⁵							
731-2		ʃ i ²¹							
779-2		o ⁵⁵							
589-2		tʰ a ŋ ⁵¹							
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		v o m ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i̱ ⁵¹							
785-2		kʰ o ²¹							
714-2		u̱ t ⁵¹							
331-2		l o ²¹							
206-2		j o ⁵¹							
930-2		a p ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		k ui ²¹							
179-2		k o ʔ ²¹							
194-2		j o ʔ ²¹							
727-2		v a ŋ ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵¹							
53-2		p u m ⁵¹							
59-2		t o ʔ ²¹							
506-2		p i k ⁵⁵							
29-2		p i k ²¹							
316-2		tʰ o ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ u ²¹							
490-2		n j a̱i ⁵⁵							
436-2		m j o ²¹							
927-2		n a n ⁵¹							
383-2		m o ʔ ⁵¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s a ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ o ²¹							
595-2		a ⁵⁵							
660-2		v u t ²¹							
642-2		tʃʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a p ⁵⁵							
337-2		j v o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		s u m ²¹							
718-2		ʃ a n ²¹							
811-2		k au ²¹							
458-2		tʰ u ŋ ²¹							
884-2		tʃʰ i ²¹							
205-2		k u ʔ ²¹							
499-2		n a ⁵¹							
706-2		ʃ o ⁵¹							
920-2		u ŋ ²¹							
36-2		p j a ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			j a ʔ ³¹						
438-3			j a ʔ ⁵⁵						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			m ɿ ³¹						
221-3			j ə̱i p ⁵⁵						
202-3			k u ³¹						
935-3			ɔ̱ ³¹						
93-3			ɣ a ³¹						
7-3			p ɔ̃ n ³¹						
664-3			t ɛ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j ə̱i m ⁵⁵						
464-3			m u ³¹						
119-3			j a ŋ ³⁵						
835-3			n ɛ̃ ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ u ⁵⁵						
477-3			n a ʔ ³¹						
891-3			t a̱ ŋ ³⁵						
528-3			ɣ ɔ ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			t au t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ n ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɔ̃ ³⁵						
61-3			t ɔ̃ ⁵⁵						
536-3			a ʔ ⁵⁵						
779-3			a̱ ⁵⁵						
589-3			tʰ au ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k t i̱ ³¹						
785-3			kʰ a ³⁵						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			ŋ ɔ̃ ʔ ⁵⁵						
353-3			l ə̱i ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k t a ʔ ³¹						
194-3			ɣ a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɔ̃ ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ au ³⁵						
436-3			m j a ³¹						
927-3			ŋ ɛ̱̃ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɔ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɔ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ³⁵						
660-3			t ɔ̱ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɔ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɔ̃ ʔ ⁵⁵						
337-3			t a̱ ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s a m ³⁵						
718-3			ʃ a ³⁵						
811-3			t au ³⁵						
458-3			tʰ au ŋ ³⁵						
884-3			t a̱ ³⁵						
205-3			k au ʔ ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			au ŋ ³⁵						
36-3			p j ɔ̃ ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n ou ⁵⁵					
838-4				j əː ³¹					
438-4				m j ɔː k ³¹					
334-4				l ɔː k ³¹					
360-4				l e̱i ³¹					
394-4				m j i ⁵⁵					
221-4				j ə̱ p ⁵⁵					
202-4				k aːu ³¹					
935-4				uː ³³					
93-4				ʃ ɔː ⁵⁵					
7-4				p aː n ³³					
664-4				tsʰ aː ŋ ³¹					
246-4				k j aː ʔ ⁵⁵					
547-4				s əː k ⁵⁵					
555-4				j ə̱ m ³¹					
464-4				m a̱ːu ⁵⁵					
119-4				j ə ŋ ³¹					
835-4				n aː p ⁵⁵					
79-4				t uː ³³					
693-4				ŋ a̱ːu ³¹					
477-4				n j ə ʔ ⁵³					
891-4				t ə̱ː ŋ ⁵³					
528-4				tsʰ uː ³¹					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j aː p ³¹					
896-4				tsʰ uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				s a̱ːu k ⁵⁵					
833-4				n w ɔ̱ ³¹					
390-4				m aː ŋ ³³					
696-4				ŋ uː ³¹					
86-4				t u ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				j a ŋ ³¹					
536-4				s a n ⁵⁵					
731-4				ʃ ə̱ ⁵⁵					
779-4				ʃ ɔ ³¹					
589-4				tʰ a ³¹					
680-4				ŋ ɔ̱ ʔ ⁵⁵					
658-4				tsʰ aː m ³¹					
456-4				m j a ŋ ³³					
183-4				k i̱ː ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				ŋ uː ³¹					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ a p ⁵⁵					
353-4				l e̱i ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ ui ⁵⁵					
179-4				tʃ ɔː k ³¹					
194-4				j ɔː ³¹					
727-4				ʃ a ŋ ³¹					
260-4				kʰ j a p ⁵⁵					
144-4				k uː m ³¹					
53-4				p uː m ³¹					
59-4				t ɔː ³¹					
506-4				pʰ ei k ⁵⁵					
29-4				p ə k ³¹					
316-4				tʰ ɔː ⁵⁵					
389-4				m j aː ŋ ³¹					
118-4				m ɔː ⁵³					
312-4				kʰ uː ⁵⁵					
490-4				n j e̱i ⁵³					
436-4				m j ɔː ³¹					
927-4				ŋ a n ³¹					
383-4				m ɔː ³¹					
211-4				j a m ³¹					
873-4				ʃ ə ŋ ³¹					
371-4				l i ŋ ³³					
877-4				s i ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ ɔː ³¹					
595-4				tʰ a ŋ ⁵³					
660-4				ʃ a p ³¹					
642-4				ʃ a ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j ɔː ⁵⁵					
880-4				t a p ⁵⁵					
337-4				tsʰ ɔː ³¹					
484-4				n aː ŋ ³¹					
574-4				s u m ³¹					
718-4				ʃ a n ⁵⁵					
811-4				kʰ ou ³¹					
458-4				tʰ u ŋ ⁵⁵					
884-4				j u̱ː ⁵³					
499-4				n i ³¹					
706-4				ʃ ɔː ³¹					
920-4				ŋ u ŋ ⁵⁵					
36-4				p j a ŋ ³³					
665-5					ŋ ɔ ³¹				
495-5					n u k ⁵⁵				
838-5					l a k ³¹				
438-5					m j ɔ̱ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³⁵				
394-5					m i k ³⁵				
221-5					j i k p ⁵⁵				
202-5					k u k ³⁵				
935-5					ø ³⁵				
93-5					l ɔ ³⁵				
7-5					p ɔ̃ ŋ ³⁵				
664-5					v ɛ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j i k m ³¹				
464-5					m u k ³⁵				
119-5					t a ŋ ³¹				
835-5					n ɔ̃ ʔ ⁵⁵				
79-5					t ⁵⁵ ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a̱ ŋ ⁵⁵				
528-5					ɣ u ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ʃ a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ a ³¹				
86-5					t au ŋ ³¹				
384-5					m ɔ̃ ŋ ⁵⁵				
61-5					a ɔ̃ ³¹				
536-5					ʃ ɔ ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					ɔ̱ ³¹				
589-5					tʰ ɔ̱ ³¹				
680-5					k ɔ̱ ʔ ⁵⁵				
658-5					v ɔ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					au ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɔ̃ ʔ ⁵⁵				
353-5					l a̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					ts a ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɔ̃ ³¹				
53-5					p au m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					kʰ tʰ ɔ k ⁵⁵				
389-5					m j ɔ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ u ³⁵				
490-5					n a̱ ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ ɔ ŋ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɔ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɔ̃ ³¹				
595-5					tʰ ɔ̃ ⁵⁵				
660-5					v ɔ̱ ʔ ³¹				
642-5					ʃ ɔ̃ ⁵⁵				
257-5					kʰ j ɔ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̃ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ n ³⁵				
458-5					tʰ au ŋ ³⁵				
884-5					ʃ a̱ ⁵⁵				
205-5					k au ʔ ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					au ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ɲ a			
495-6						n ui̯			
838-6						ɲʰ a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						n i ⁵			
221-6						j i t			
202-6						k ui̯ ⁵			
935-6						u ⁵			
93-6						tʃʰ a ⁵			
7-6						p a t ⁵			
664-6						w a ŋ ʔ			
246-6						kʰ a k			
547-6						r a k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						c a ɲ			
835-6						nʰ a k			
79-6						t ʊ ⁵			
693-6						ɲ ui̯			
477-6						ɲʰ a			
891-6						tʃʰ a ɲ			
528-6						r ʊ			
797-6						kʰ r u k			
493-6						n a k			
217-6						j a k			
896-6						c u t			
452-6						m j u k			
580-6						r u t			
833-6						nʰ a			
390-6						m a ŋ ʔ ⁵			
696-6						ɲ a			
86-6						c u ɲ			
731-6						tʃʰ i ⁵			
680-6						ɲ a k			
658-6						w a m			
183-6						k i ⁵			
714-6						u			
206-6						j a ʔ			
353-6						l i j			
814-6						kʰ u j ⁵			
179-6						k a k			
29-6						pʰ i k			
389-6						m r a ŋ ʔ			
118-6						m a			
490-6						n a			
436-6						m j a ⁵			
383-6						m a k			
873-6						tʃʰ a ŋ ʔ			
371-6						l i ɲ ⁵			
666-6						ɲ a ⁵			
337-6						w a ʔ			
484-6						n a ŋ ʔ			
574-6						r u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k u k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							r i k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m i ²		
221-7							j i b ⁴		
202-7							g u ²		
935-7							ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							s i g ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							dz i ŋ ³		
835-7							ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a k ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r ai k ⁴		
493-7							n i g ⁴		
217-7							j a p ¹		
896-7							ai u d ⁴		
452-7							m j u k ⁴		
580-7							ʃ u k ⁴		
833-7							ˀts a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a ŋ ¹		
536-7							s a k ⁴		
731-7							ʃ e ²		
779-7							a ¹		
589-7							t a k ³		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g ui ²		
785-7							k a ²		
714-7							i ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							n a t ³		
353-7							l i ¹		
161-7							k a ŋ ¹		
814-7							k ˀts ²		
179-7							g r a k ⁴		
194-7							a a k ⁴		
727-7							ʃ i ŋ ¹		
260-7							k j a t ⁴		
144-7							ˀk a ŋ ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ⁴		
312-7							k o ²		
490-7							n i ⁴		
436-7							m j a ²		
927-7							ŋ a n ¹		
383-7							m a k ¹		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							a a ²		
660-7							w a p ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀt a t ³		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							ʃ u m ²		
718-7							ʃ a n ²		
811-7							k u ²		
458-7							t u ŋ ²		
884-7							d ai ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							ʃ a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
665-8								ŋ ɑ ²²	
495-8								ȵ̥ o ⁵³	
838-8								ɛ ⁴	
438-8								tɕ ɑ ʔ ⁴	
334-8								ɬ ɑ ʔ ⁴	
360-8								w e ⁵⁵	
394-8								m j e ⁵⁵	
221-8								e ʔ ⁴	
202-8								tɕ o ⁵⁵	
935-8								u ⁵⁵	
93-8								sʰ ɑ ⁵⁵	
7-8								p ɑ ȵ̥ ⁵⁵	
664-8								w ĩ ŋ ²²	
246-8								tɕ ɑ ʔ ⁴	
547-8								θ i ʔ ⁴	
555-8								j e m ²²	
464-8								m o ⁵⁵	
119-8								t ũ ²²	
835-8								n̥ ɑ ʔ ⁴	
79-8								t ɛ ⁵⁵	
693-8								ŋ o ²²	
477-8								n ĩ ʔ ⁴	
891-8								tɕʰ e ⁵³	
528-8								w ɛ ²²	
797-8								tɕ j o ʔ ⁴	
493-8								ȵ̥ i ʔ ⁴	
217-8								j ɑ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m ɑu ʔ ⁴	
580-8								w o ʔ ⁴	
833-8								n̥ ɑ ²²	
390-8								m ɔ ŋ ⁵⁵	
696-8								ŋ i ²²	
86-8								t ɑu ŋ ²²	
384-8								m ɑ ⁵³	
61-8								j ɑ ²²	
536-8								θ ɑ ʔ ⁴	
731-8								θ i ⁵⁵	
779-8								ɑ ²²	
589-8								tɕʰ u ²²	
680-8								a ʔ ⁴	
658-8								w ĩ m ²²	
456-8								m ɑ ⁵⁵	
183-8								tɕ sʰ ⁵⁵	
785-8								tɕʰ ɛ ⁵⁵	
714-8								ɛ ²²	
331-8								l ɑ̃u ⁵⁵	
206-8								j ɑ ²²	
930-8								ɑ ʔ ⁴	
353-8								ɬ e ²²	
161-8								tɕ ɑ ²²	
814-8								tɕʰ sʰ ⁵⁵	
179-8								tɕ h ɑ ʔ ⁴	
194-8								ɑ ʔ ⁴	
727-8								θ ɛ ²²	
260-8								tɕʰ j ɑ ʔ ⁴	
144-8								tɕ ɛ ²²	
53-8								p u m ²²	
59-8								t ɛ ʔ ⁴	
506-8								pʰ i ʔ ⁴	
316-8								t d ɑ̃u ʔ ⁴	
389-8								m ɑ ŋ ²²	
118-8								m ɑ ⁵³	
312-8								tɕʰ i ⁵⁵	
490-8								n e ⁵³	
436-8								m ɛ h ⁵⁵	
927-8								ɑ ²²	
211-8								j ɑ m ²²	
371-8								ɬ ũ ⁵⁵	
877-8								θ i ⁵³	
344-8								l ɑ m ²²	
666-8								ŋ ɑ ⁵⁵	
595-8								θ ɔ ⁵⁵	
660-8								sʰ ɑ̃u ʔ ⁴	
642-8								sʰ ĩ ⁵⁵	
257-8								tɕʰ ɑ m ²²	
167-8								k ɛ ⁵⁵	
880-8								tʰ ɑ ʔ ⁵³	
337-8								sʰ ɑ ²²	
574-8								sʰ u m ⁵⁵	
718-8								θ ɑ n ⁵⁵	
811-8								tɕʰ o ⁵⁵	
458-8								d ɑu ⁵⁵	
884-8								tʰ ɑ̃ t ⁵³	
205-8								k ɑu ⁴	
499-8								n i ²²	
706-8								θ ɑ ⁴	
920-8								t ɑu ⁵⁵	
36-8								b ɑ ²²	
665-9									ɲ ɔ ⁵⁵
495-9									n au ³⁵
838-9									ʐ ɯ ⁵⁵
438-9									ʐ ɔ ʔ ³⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l i ³¹
394-9									n i ³¹
221-9									i p ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									ʐ ɔ ³¹
7-9									p au n ³¹
664-9									ɔ ŋ ⁵⁵
246-9									k a ʔ ⁵⁵
547-9									ʂ ɯ ʔ ⁵⁵
555-9									i n ⁵⁵
464-9									m au ³¹
119-9									ʐ ɤ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									t o ³¹
693-9									ɲ au ⁵⁵
477-9									n ɔ ³⁵
891-9									tʰ ɯ ŋ ³⁵
528-9									ʐ o ⁵⁵
797-9									ʐ ʐ au ʔ ⁵⁵
493-9									n ɯ ʔ ⁵⁵
217-9									ʐ a p ⁵⁵
896-9									ʐ au t ⁵⁵
452-9									m o ʔ ⁵⁵
580-9									ʂ au ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m a ŋ ³¹
696-9									ɲ ʐ ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ³⁵
61-9									tʰ a ŋ ⁵⁵
536-9									s ɔ ʔ ⁵⁵
731-9									s ui ³¹
779-9									ɔ ⁵⁵
589-9									kʰ ɔ ŋ ⁵⁵
680-9									ɲ ă ʔ ⁵⁵
658-9									ɤ m ⁵⁵
456-9									m a ŋ ³¹
183-9									k ʐ i ³¹
785-9									k ɔ ³¹
714-9									u ⁵⁵
331-9									ʐ ɔ ³¹
206-9									ɔ ⁵⁵
930-9									ɛ p ⁵⁵
353-9									l i ⁵⁵
161-9									c a ŋ ⁵⁵
814-9									ui ³¹
179-9									k ʐ ɔ ʔ ⁵⁵
194-9									ɔ ʔ ⁵⁵
727-9									ʂ ɔ ŋ ⁵⁵
260-9									kʰ a p ⁵⁵
144-9									k ɔ ŋ ⁵⁵
53-9									p u m ⁵⁵
59-9									ʈʂ ɔ ʔ ⁵⁵
506-9									pʰ ɯ ʔ ⁵⁵
29-9									p ɯ ʔ ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ɔ ŋ ⁵⁵
118-9									m ɔ ³⁵
312-9									k o ³¹
490-9									n i ³⁵
927-9									ɲ a n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									ʐ a m ⁵⁵
873-9									s ɔ ɲ ⁵⁵
371-9									l ɤ ³¹
877-9									tʃʰ a ³⁵
344-9									l a m ⁵⁵
666-9									ŋ ɔ ³¹
595-9									ɔ ³¹
660-9									a t ⁵⁵
642-9									tsʰ a ŋ ⁵⁵
257-9									kʰ ʐ a m ⁵⁵
167-9									c ɔ ³¹
880-9									tʰ a p ⁵⁵
337-9									s ɔ ⁵⁵
484-9									n a ŋ ⁵⁵
574-9									s u m ³¹
718-9									ʂ a n ³¹
811-9									au ³¹
458-9									tʰ u ŋ ³¹
884-9									c i ³¹
205-9									k u ʔ ⁵⁵
499-9									n ɛ ⁵⁵
706-9									ʂ ɔ ⁵⁵
920-9									u ŋ ³¹
36-9									pʰ a ŋ ⁵⁵
