COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
217-4				j aː p ³¹					
896-4				tsʰ a̱ t ⁵⁵					
452-4				m j uː k ³¹					
580-4				s ɔ k ⁵⁵					
833-4				n.w ɔ̱ ³¹					
390-4				m aː ŋ ³³					
696-4				ŋ ui ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵³					
61-4				tʃ a m ³¹					
536-4				ʃ ɔ ʔ ⁵⁵					
731-4				ʃ ə̱ ⁵⁵					
779-4				ɔ ³¹					
589-4				tʰ uː ³¹					
680-4				ŋ ɔ̱ ʔ ⁵⁵					
658-4				w aː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j i̱ː ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				ŋ uː ³¹					
331-4				l ɔː ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u.k ⁵⁵				
838-5					l a k ³¹				
438-5					m j ɔ̱ k ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m i.k ³⁵				
221-5					j i.k p ⁵⁵				
202-5					k u.k ³⁵				
935-5					ø ³⁵				
93-5					t ɔ ³⁵				
7-5					p ɔ̃ ŋ ³⁵				
664-5					v ɛ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ m ³¹				
464-5					m u.k ³⁵				
119-5					t a ŋ ³¹				
835-5					n a̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u.k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					ɣ u ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					tʃʰ au t ⁵⁵				
452-5					m j au k ³¹				
580-5					ŋ ɔ̱ ʔ ⁵⁵				
833-5					n ɛ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ u̱i ³¹				
86-5					t au ŋ ³¹				
384-5					m ɔ̃ ŋ ⁵⁵				
61-5					tʃʰ ɔ̃ ³¹				
536-5					x ɔ ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̱ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɔ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					au ³¹				
331-5					l ɔ ³⁵				
665-6						ɲ a			
495-6						n ui̯			
838-6						ɲʰ a c			
438-6						m j a k			
334-6						l a k			
360-6						l i.j ⁵			
394-6						n i ⁵			
221-6						j a p			
202-6						k ui̯ ⁵			
935-6						u ⁵			
93-6						tʃʰ a ⁵			
7-6						p a t ⁵			
664-6						w a ŋ			
246-6						k a k			
547-6						r a k			
555-6						j a m			
464-6						m ui̯ ⁵			
119-6						c a ɲ			
835-6						nʰ a p			
79-6						t ʊ ⁵			
693-6						ɲ ui̯			
477-6						ɲʰ a			
891-6						tʃʰ a ɲ			
528-6						a ʊ			
797-6						kʰ r u k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						r u t			
833-6						nʰ a			
390-6						m a ŋ ⁵			
696-6						ɲ a			
86-6						c ɔ ɲ			
731-6						u i ⁵			
680-6						ɲ a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							r a k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m i ²		
221-7							j i p ⁴		
202-7							g u ²		
935-7							ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							s i g ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							dz i ŋ ³		
835-7							ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a k ²		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r ai k ⁴		
493-7							n i g ⁴		
217-7							j a p ¹		
896-7							ai u d ⁴		
452-7							m j u k ⁴		
580-7							ˀŋ u k ⁴		
833-7							ˀts a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a ŋ ¹		
536-7							s a k ⁴		
731-7							ʃ e ²		
779-7							a ¹		
589-7							t a k ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r ui ²		
785-7							k a ²		
714-7							i ¹		
331-7							ˀl a ²		
665-8								ŋ ɑ ²²	
495-8								n o ⁵³	
838-8								j ɛ ⁴	
438-8								m j ɑ ʔ ⁴	
334-8								l ɑ ʔ ⁴	
360-8								l ɛ ⁵⁵	
394-8								m j e ⁵⁵	
221-8								e ʔ ⁴	
202-8								k o ⁵⁵	
935-8								õ ⁵⁵	
93-8								tɕʰ ɑ ⁵⁵	
7-8								p ɑ̃ ⁵⁵	
664-8								w ĩ ²²	
246-8								k ɑ ʔ ⁴	
547-8								θ e ʔ ⁴	
555-8								j e m ²²	
464-8								m o ⁵⁵	
119-8								ũ ²²	
835-8								n̥ ɪ̃ ʔ ⁴	
79-8								t ɛ ⁵⁵	
693-8								ŋ o ²²	
477-8								n i ʔ ⁵⁵	
891-8								tɕ e ⁵³	
528-8								w ɛ ²²	
797-8								tɕ j o ʔ ⁴	
493-8								n e ʔ ⁴	
217-8								t j ɑ ʔ ⁴	
896-8								tɕʰ o ʔ ⁴	
452-8								m ɑ̃u ʔ ⁴	
580-8								θ o ʔ ⁴	
833-8								n̥ ɑ ²²	
390-8								m ɑ̃ ⁵⁵	
696-8								ŋ e ²²	
86-8								t ɑu ŋ ²²	
384-8								m ɑ ²²	
61-8								j ɑ̃ ⁵⁵	
536-8								s ɑ ʔ ⁴	
731-8								θ e ⁵⁵	
779-8								ɑ ²²	
589-8								tʰ u ²²	
680-8								n̥ ɑ ʔ ⁴	
658-8								w ĩ ²²	
456-8								m ĩ ⁵⁵	
183-8								tɕ tɕ ⁵⁵	
785-8								kʰ.w ɛ ⁵⁵	
714-8								w o ²²	
331-8								l ɑ ⁵⁵	
665-9									ŋ ɔ ⁵⁵
495-9									n ɔ ³⁵
838-9									ʐ i ⁵⁵
438-9									j ɔ ʔ ³⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									n i ³¹
221-9									ʐ ai p ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									ʈʂʰ ɔ ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									k ʐ a ʔ ⁵⁵
547-9									ʂ i ʔ ⁵⁵
555-9									ʐ ai n ⁵⁵
464-9									m ɔ ³¹
119-9									ʐ i ŋ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									t o ³¹
693-9									ŋ ɔ ⁵⁵
477-9									n ɔ ³⁵
891-9									tʰ i ŋ ³⁵
528-9									ʈʂʰ o ⁵⁵
797-9									ʈʂʰ o ʔ ⁵⁵
493-9									n i ʔ ⁵⁵
217-9									j a p ⁵⁵
896-9									ʈʂʰ au t ⁵⁵
452-9									n u ʔ ⁵⁵
580-9									ʂ au ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									ŋ ʐ ⁵⁵
86-9									p u ŋ ⁵⁵
384-9									m a n ³⁵
61-9									ʈʂʰ a ŋ ⁵⁵
536-9									s ɔ ʔ ⁵⁵
731-9									s i f ³¹
779-9									ɔ ⁵⁵
589-9									tʰ ɔ ŋ ⁵⁵
680-9									ɲ ă ʔ ⁵⁵
658-9									ɔ m ⁵⁵
456-9									m j a ŋ ³¹
183-9									k ʐ i ³¹
785-9									x ɔ ³¹
714-9									ʐ u ⁵⁵
331-9									l ɔ ³¹
