COGID	dutch	english	french	german
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
-1259	d iː n eː	d ɪ n ə r		
1828	s x œy m			ʃ au m
1836	k ɑ l m	k ɑː m		
2192	k uː	k aʊ		
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
762	w ɔ l k			v ɔ l k ə
1181	m ʉ ts			m ʏ ts ə
427	w ɑu t			v a l t
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
566	k l ɪ m ə	k l aɪ m		
1648	s m eː d ə			ʃ m iː d ə n
108	m ɛɪ s j ə			m ɛː t x ə n
1267	n iː r			n iː r ə
305	p aː l			pf aː l
1065			t y	d uː
837	b l ɛɪ v ə			b l ai b ə n
472	n iː z ə	s n iː z		n iː z ə n
922	b ɛ t	b ɛ d		b ɛ t
111	k ɪ n t			k ɪ n t
782	w ɛ x			v ɛ k
874	m ɑ n	əʊ l d + m æ n		
1959	s l aː p ə	s l iː p		ʃ l aː f ə n
1720	b uː r			b au ə r
2009	oː v ə	ʌ v n̩		oː f ə n
642	b ɑu w ə			b au ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
-36	s uː p	s uː p		z ʊ p ə
260	m uː			m yː d ə
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
232	k oː p ə			k au f ə n
-12	p ɛɪ p	p aɪ p		pf ai f ə
256	n aː k t	n eɪ k ɪ d		n a k t
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
303	w ɛ r k	w ɜː k		
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
672	d eː k ə			d ɛ k ə
2202	r ɑ m	r æ m		
1865	x ə + z ɪ x t			g e + z ɪ x t
276	l ɑ m	l ɑː m eɪ		l aː m
133	x aː n	ɡ əʊ		
169	r ɛɪ ɣ ə r			r ai ə r
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
2051	h eː m ə l			h ɪ m ə l
1553	h uː s t ə			h ʊ s t ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
-350	p aː r	p ɛ ə r		p aː r
936	n aː v ə l	n eɪ v l̩		n aː b ə l
393	k ɑu w ə			k au ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
436	h ɑu t			h ɔ l ts
296	b œy ɣ ə			b ɔy ɡ ə n
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
-346		r iː f		r ɪ f
1799	k n oː p			k n ɔ pf
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
2127	d r aː j ə			d r eː ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
2111	x r aː v ə			ɡ r aː b ə n
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
337	k aː p	k eɪ p		
323	l eː v ə	ə + l aɪ v		l eː b ə n
2024	p ɑ n	p æ n		pf a n ə
1872	w ɑ ŋ			v a ŋ ə
1821	r ʉ x			r ʏ k ə n
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
684	t ɛɪ t			ts ai t
1274	h aː j			h ai
947	l eː v ə r	l ɪ v ə r		l eː b ə r
268	d ɛɪ	θ aɪ		
2208	h ɑ k ə			ts ɛ r + h a k ə n
1223	p ɛ d ə l	p æ d l̩		p a d ə l
864		s aɪ d		z ai t ə
1989	h oː j	h eɪ		h ɔy
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
677	t ɛ l ə			ts ɛː l ə n
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
2293	l eː r	l ɛ ð ə r		l eː d ə r
648	b oː r ə	b ɔː r		b oː r ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
716		b ɑː k		b ɔ r k ə
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
1194	w ɛɪ t	w aɪ d		
816	l oː n			l oː n
-2270	r ɛ s t ə			r ɛ s t
626	w eː v ə	w iː v		v eː b ə n
2271	v ɪ l t	f ɛ l t		f ɪ l ts
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
1431	d r aː ɣ ə			t r aː ɡ ə n
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
847	h oː x	h aɪ		h oː x
785	w iː l	w iː l		
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1692	v ɑ l ə	f ɔː l		f a l ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1254	h aː r t			h eː r t
6011	j ʉ l iː		e t a b l	
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1333		n ɪ ə r		n aː ə
2107	h ɑ r k			h a r k ə
1542	b r aː k ə			ɛ r + b r ɛ x ə n
-2284	p l aː ts	p l eɪ s		p l a ts
1608	b ɔ r s t			b r ʊ s t
1417	l ɛɪ d ə	l iː d		l ai t ə n
1568	w ɛɪ n ə x			v eː n ɪ x
931	k aː r s			k eː r ts ə
916	t r ɔ x	t r ɔ f		t r oː k
1196	n ɛ k		n y k	n a k ə n
1472	m ɔ d ə r	m ʌ d		
940	m aː x			m aː ɡ ə n
-1337	v ɔ r k	f ɔː k		
1066	j ɛɪ	j uː		
164	x iː r			ɡ ai ə r
659	b oː d ə m	b ɔ t ə m		b oː d ə n
633	n aː l t	n iː d l̩		n aː d ə l
1193	b r eː t			b r ai t
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
2216	v l øː ɣ ə l			f l yː ɡ ə l
-306	p ɔ s t	p əʊ s t		
1681	d ɑ l			t aː l
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
899	l ɑ d ə r	l æ d ə r		l ai t ə r
995	v l ɛ x t ə			f l ɛ x t ə n
1726	v ɛ l t	f iː l d		f ɛ l t
-1041	r iː v iː r	r ɪ v ə r		
517	p aː r t			pf eː r t
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
-1158	b ɑ l	b ɔː l		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
2144	k œy k ə	tʃ ɪ k ɪ n		
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
685		t aɪ m	t ɑ̃	
1237	ɛ ŋ k ə l	æ ŋ k l̩		
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
3	h ɔ f			h oː f
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
-2290	s t ɔ f			ʃ t ɔ f
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
-1021	m uː r ɑ s			m oː r a s t
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
2105		r eɪ k		r ɛ x ə n
166	v oː ɣ ə l			f oː ɡ ə l
271		l eɪ z ɪ		l ɛ s ɪ x
528	j øː k			j ʊ k ə n
901	k l ɑu w	k l ɔː		k l au ə
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
776	v ə r + d eː l ə			t ai l ə n
877	w eː ɣ ə			v iː ɡ ə n
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
293	d ɑ k			d a x
1179	h uː t	h æ t		h uː t
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
70	b øː k	b iː tʃ		b uː x ə
162	aː d ə l aː r			aː d l ə r
635	v ɛ r v ə			f ɛ r b ə n
1638	k oː p ə r	k ɔ p ə r		
601	h ɑ n t	h æ n d		h a n t
-2035		k ʌ z n̩		k uː z iː n ə
1321	k ɔ p	k ʌ p	k u p	
1848	r ʉ n t			r ɪ n t + f iː
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
1948	s l ɔ t			ʃ l ɔ s
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1661	m ɛ l k	m ɪ l k		m ɪ l x
2242	m ɔ n t	m aʊ ð		m ʊ n t
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1002	k l ɛɪ	k l eɪ		
1518	s p ɪ ts			ʃ p ɪ ts ə
1300	x ɛ r s t			ɡ ɛ r s t ə
850	t ɔ p	t ɔ p		
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
347	t w eː d ə			ts v ai t ə
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
596	t eː n	t əʊ		ts eː ə
2159	k r ɔ p			k r ɔ pf
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
100	v r ɑu w			f r au
1861	s x eː d ə l			ʃ ɛː d ə l
1389			ʃ o z	z a x ə
383	eː t ə	iː t		ɛ s ə n
2219	v ə r + z aː m ə l ə			z a m ə l n
205	ɑ r m + b ɑ n t			a r m + b a n t
-78	p ɛɪ m + b oː m	p aɪ n		
2001		l iː f		l au p
736	v r ɑu w			f r au
1972	d eː l			t ai l
1295	h aː v ə r			h aː f ə r
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
727	m ɑ n			m a n
1696	w ɛ r p ə			v ɛ r f ə n
-934	l ɑ m p	l æ m p		l a m p ə
30	l ɛɪ m			l ai m
1191		b uː t	b ɔ t	
650	d eː x	d əʊ		t ai k
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
127	v eː			v iː
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
51		b r ɪ k	b ʀ i k	
1900	z iː k	s ɪ k		
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
700	t w aː l f	t w ɛ l v		ts v œ l f
801		f r ɔ ɡ		f r ɔ ʃ
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
1559	ɑ l ə	ɔː l		a l ə
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
588	v l ɑ k		p l a	f l a x
1177	d iː p	d iː p		t iː f
