COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a tː o r u		
168-8								ts u k i		
169-8								h o s i		
14-9									k ui i i	
18-9									u z r i	
35-9									h w u t i ɕ	
36-9									h u u a ɕ ɕ	
48-9									n a g a s	
60-9									t t j i	
63-9									s i r a m	
64-9									tɕ i	
67-9									h aː a	
68-9									n i	
71-9									tɕ i	
76-9									h w n i	
83-9									ɕ i n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u tɕ i	
-102-9									s i a	
103-9									ɕ i m i	
110-9									t t	
116-9									m u n i	
120-9									n u m u	
132-9									tɕ i k u	
139-9									k u u u s i	
140-9									ʔ j u g u	
156-9									t a tsː oː j u	
168-9									ɕ i tɕ i	
169-9									h u s i	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o j o ŋ u
156-10										t a tː e r u
168-10										ts u k i
169-10										h o s i
