COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
449					dʑ u k u s i t a					dʑ u k u s i t a
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
187	m i tɕ i	m i tɕ i	m iː	m i t i	m i tɕ i	m ts ɨ	m e tɕ i	m i tɕ i	m i tɕ i	m i tɕ i
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
150		n e t e	n e i tɕ o	n e j uː	n e t e r u		n e tɕ oː r u	n e t o r u		n e t e r u
58		s a k a n a			s a k a n a					s a k a n a
21	n uː					n a u			n uː	
248	ʔ a m a								ʔ a m a	
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
117				k i m o					tɕ i m u	
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
56	tɕ u	h i t o	h iː t o	h i t o	h i t o	p ɨ t u	ɸ u t o		tsː u	h i t o
362	k i r i r a ɴ	k i r e ɴ n u a	k i r e ɴ		k i r e h e ɴ		k i r e ɴ			k i r e n a i
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
244	x u m a					k o m a n			k u m a	
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
255		tɕ iː t o					tɕ iː t o			
32				j o k e	j oː k e					
111		h a r a	h a r a	h a r a	h a r a		ɸ a r a	h a r a		
251	b i tɕ i n a								b i ɕ i n u	
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
235	x j a s i		i k e ɴ						ts aː	
387				eː	eː		eː			iː
340	m a ɕ u					m aː s o			m aː ɕ u	
178	m i tɕ a					m t a			ɴ ts a	
395	n i g i r i	n i g i r i	m iː	m i g i	m i ŋ i	n ts ɨ	m i ŋ i	m i g i	n i dʑ i r i	m i ŋ i
347	k i r u r i	k i r u	k i t	k i r u	k i r u	ts ɨː ts ɨː	k i r u	k i r u	tɕ i j u ɴ	k i r u
3			o iː				o r a	o r e		
313	n a ɴ θ ɨ	d e	d e	d e	d e		d e	d e	u t i	d e
450			u r e i t a	u r e t a			o r e t a			
287	h a g i	h a g i				k a r a p a dz ɨ				
86			s iː b o							s i pː o
73	s i s i					s ɨː s ɨ			s i s i	
386						m a tː oː β u			m a tː oː b a	
451		h o k o r i		h o k o r i	h o k o r i	p u k i	h o k e	h o k o r i	h u k ui	h o k o r i
289		u d e		u d e		u d i	o d e	u d e		u d e
88	h i g i					pˢ ɨ g i				
-136				n e r u	n e r u		n e r u	n e b u r u		
130	mʲ uː r i		m i	m i r u	m i r u	m iː ɭ	m i r u	m i r u		m i r u
199	ʔ a ts ɨ s a r i		a tɕ i	a t ui	a ts ui	a ts ɨ		a ts ui	ʔ a ɕ i s a ɴ	a ts ui
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
23	ʔ a r a ɴ					a r a ŋ				
432			s u i u		s uː		s uː	s uː		s uː
233	ʔ a ɴ tɕ u ɴ x j a		a iː d o ɴ	a n o h i t o t a t i	a n o h i t o j a r a		a e r a	a n o h i t o t a tɕ i	ʔ a tː aː	a n o h i t o t a tɕ i
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
81	x o g a								k uː g a	
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
90		ts u b u r i							ɕ i b u r u	
250		h o k u a	h o k a ɴ	h o k a n o	h o k a n o	p u k a n u	h o k a n o	h o k a n o ɴ		h o k a n o
2				a s i	w a t e					w a t a s i
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
269	ʔ i x i	i k e		i k e			e k e	i k e		
158					a ŋ e r u					a ŋ e r u
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
80		t a m a g o	t a m a g o	t a m a g o	t a m a ŋ o		t a m a ŋ o	t a m a g o		t a m a ŋ o
13			o i d o ɴ				o r a r a	o r a tɕ i		
262	h i r u h i ɴ m a	h i r u m a	h i j i	h i r u m a	h i r u m a		ɸ i r u	h i r u m a	h w i r u	h i r u m a
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
267	n a g a r e r u r i	n a g a r e r u	n a g a r u	n a g a r e r u	n a ŋ a r e r u	n a g a r i ɭ	n a g a r e r u	n a g a r e r u	n a g a r i j u ɴ	n a ŋ a r e r u
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
211				eː	eː		eː	eː		iː
186	m eː r u r i	m i e r u	m o i j u	m o e r u	m o e r u	m ui ɭ	m o e r u	m o e r u	m eː j u ɴ	m o e r u
403		h oː r u		h oː r u	h o r u					
253	j uː ts ɨ	j o tsː u	j o i	j o tː u	j o tsː u	j uː ts ɨ	j o tsː u	j o tsː u	j uː ɕ i	j o tsː u
304	ts ɨ z ɨ	ts u d a k i	ts u b a	t u b a	ts u b a	ts ɨ ts ɨ	ts u b a k e	ts u b a k i	ɕ i ɴ p eː	ts u b a
404	n a g ɨ r u r i		n a g u				n a ŋ e r u	n a g e r u	n a g i j u ɴ	n a ŋ e r u
280	n a g a m u ɴ								n a g a m u ɴ	
173	ʔ i s i	i s i	iː ɕ	i s i	i s i	i s ɨ	e s i	i s i	ʔ i s i	i s i
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
412	s e h e r u r i	s a k e r u	s a k u	ɕ a k e r u	s a k e r u	s a k i ɭ	s a k e r u	s a k e r u	s a k i j u ɴ	s a k e r u
310	θ u	t o	t o	t o	t o	t u	t o	t o	t u	t o
355					g o ts ui	u d a				
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
400	h i pː a r u r i	h i pː a r u	h i pː a	h i pː a r u	h i pː a r u	p i k a u	ɕ a b a r u	h i pː a r u	h w i ts u ɴ	h i pː a r u
307		m i	m iː	m i	m iː		m i	m i		m i
65		k u a	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
345	w a r a b ɨ					j a r a b i			w a r a b i	
161	ʔʲ u r i	j u	j u i u	j uː	j uː		e o	j uː	ʔʲ u ɴ	j uː
399	s ɨ r u r i								ʃ i j u ɴ	
101	h w a		h a	h a	h aː	p aː	ɸ a	h a	h aː	h a
96	m ɨː		m e	m e	m eː	m iː	m e	m e	m iː	m e
383	n a b i r o s a r i					n a b ɭ ɨː				
303	w a θ a	h a r u t a	z u z u w a t a	h a r a w a t a	h a r a w a t a		h a r a w a t a	h a r a w a t a		h a r a w a t a
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
22		n a kː j a	n a k a	n a i	n a i		n eː	n a i	n eː ɴ	n a i
39			h u t e	h u t o i			ɸ u t eː			
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
261		s o r a		s o r a						s o r a
376	w a r u s a r i	w a r u kʲ a	w a r i		w a r ui		w a r iː	w a r ui	w a sː a ɴ	w a r ui
423	x a ɴ g e r u r i	k a ɴ g i a r u	k a ɴ g u	k a ɴ g a e r u	k a ɴ ŋ a e r u	k a ŋ g a i ɭ	k a ɴ ŋ a e r u	k a ɴ g a e r u	k a ɴ g eː j u ɴ	k a ɴ ŋ a e r u
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
422	h u k u r ɨ r u r i	h u k u r e r u	h u k u r u	h u k u r e r u	h u k u r e r u	f u k u r i ɭ	ɸ u k u r e r u	h u k u r e r u	h u kː w i j u ɴ	h u k u r e r u
314		m o s i	m o ɕ i k a		m o s i	m u s ɨ	m o s i	m o s i	m u s i	m o s i
221	n aː	n a m i a	n a i	n a	n aː	n aː	n a	n a m a	n aː	n a m a e
437					k o w a ŋ a r u					k o w a ŋ a r u
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
210	m iː s a r i		n i k e			m ɨː			m iː s a ɴ	
424	o θ a u r i	u t o u	ui t o	u t a u	u t a u		o t a o	u t a u	ʔ u t a j u ɴ	u t a u
167	θ e d a					t i d a			t iː d a	
-107			h iː z a				ɸ u z a			
351	θ uː s a r i	t oː kʲ a	t o j e	t oː i	t o i	t uː	t o w eː	t oː k ui	t uː s a ɴ	t oː i
138	s i mʲ u r i		s iː ɴ	s i n u r u	s i n u	s ɨ n	s i n o r u	s i n u	s i n u ɴ	s i n u
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
184	u a ts ɨ					u m a ts ɨ				
431		n o m u		n o m u						
195	k u r u s a r i	k u r o kʲ a	k u r e	k u r o i	k u r o i	f u	k u r eː	k u r o i	k u r u s a ɴ	k u r o i
406		n a g u r u						n a g u r u		n a ŋ u r u
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
311	n a ɴ	n i	i	n i	n i	n	n i	n i	n a k a i	n i
45							k o m eː		g u m a s a ɴ	
426		k a m a r u		k a m u						
179		tɕ i tɕ i		t u t i	ts u tɕ i		tɕ i tɕ i	ts u tɕ i		ts u tɕ i
128			k a ɴ ts u		k a m i ts u k u		k a m u	k a m i ts u k u		k a m i ts u k u
352	tɕ i kʲ a s a r i	tɕ i k a kʲ a	tɕ i k e	t i k a i	tɕ i k a i		tɕ i k eː	tɕ i k a i	tɕ i ts a s a ɴ	tɕ i k a i
252	m iː ts ɨ	m i tsː u	m i	m i tː u	m i tsː u	m iː ts ɨ	m i tsː u	m i tsː u	m iː ɕ i	m i tsː u
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
274	n eː θ a		n u r e i t a	n u r e t a	n u r e t a		n o r e t a	n u r e t a	ɴ d i t oː r u	n u r e t a
194	s i r u s a r i	s i r o kʲ a	s i r e	s i r o i	s i r o i	sː u	s i r eː	s i r o i	s i r u s a ɴ	s i r o i
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
458	θ u s i	t o s i	t o ɕ	t o s i	t o s i	t u s ɨ	t o s i	t o s i	t u s i	t o s i
239	ʔ i ts ɨ	i ts u	iː	i t u	i ts u	i ts ɨ	e ts u	i ts u	ʔ i ɕ i	i ts u
119	k i m o	k i m o	k i m o	k i m o	k i m o	ts ɨ m u		k i m o	tɕ i m u	k i m o
123			k uː				k uː	k uː		
456	ts ɨ n a	ts u n a	ts u n a	t u n a		ts ɨ n a	ts u n a		ɕ i n a	ts u n a
346	k u r a s a r i	k u r a kʲ a	k ui r e	k u r a i	k u r a i	fː a	k u r eː	k u r a i	k u r a s a ɴ	k u r a i
238				d oː	d oː		d o ŋ e	d o g a i n i		d oː
1	w a ɴ	w a r e				b a n			w a ɴ	
300	h u s u	h e tsː o g o	h e i s o	h e s o	h e s o		ɸ e s o	h e s o	h u s u	o h e s o
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
348	h i r u s a r i	h i r o kʲ a	h i r e	h i r o i	h i r o i	pˢ ɨ s u	ɸ u r eː	h i r o i	h w i r u s a ɴ	h i r o i
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
84		o b a		o	oː		o	o		
457					n a w a			n a w a		
188	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a		j a m a
447	ʔ w ɨː tɕ i	w e	u eː	u e	u eː	w aː r a	e w e	u e	ʔ w iː ɴ k a i	u eː
185	h w e	h i a	h e i	h a i	h a i	p a z ɨ	ɸ eː	h a i	h w eː	h a i
160	k u r ɨ r u r i		k ui r u			f iː ɭ			k w iː j u ɴ	
443		s a g e r u		s a g e r u						
38					oː k iː	u k u		oː k iː		oː k iː
331	u θ u					b u t u		o tː o	u t u	
215		j o kː j a	j o k a							
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
