ID	DOCULECT	TOKENS	ALIGNMENT	COGID
104	more	u p e j e	u p e j e -	75
105	orowin	i p i j a m	i p i j a m	75
106	wanyam	i p i j a m	i p i j a m	75
107	cojubim	t a n	t a - - - - n	79
108	more	t a n	t a - - - - n	79
109	orowin	t a j i n a n	t a j i n a n	79
110	wanyam	t a i n	t a - i - - n	79
111	wari	t a j i	t a j i - - -	79
112	orowin	s i k i n a n	s i k i n a n	83
113	wari	k a tʃ i m a	k a tʃ i m a -	83
114	cojubim	p i w a n	p i w a n	84
115	jaru	p i w a n	p i w a n	84
116	more	p i w a n	p i w a n	84
117	orowin	p i w a n	p i w a n	84
118	tora	p i w a j	p i w a j	84
119	wari	p i w a ɲ	p i w a ɲ	84
120	kitemoka	t o h o t	t o h o t -	85
121	tapakura	t a h u n e	t a h u n e	85
122	jaru	i w i p	i w - - i p	87
123	wanyam	i w i j i p	i w i j i p	87
124	kitemoka	w i w i t i	w i w i t i	89
125	tapakura	w i ʃ i t i	w i ʃ i t i	89
126	cojubim	m o k o n	m o k - - - - o n	91
127	more	m o k o n	m o k - - - - o n	91
128	orowin	m o k o r i k o n	m o k o r i k o n	91
129	urupa	m u k o n	m u k - - - - o n	91
130	wanyam	m o k o n	m o k - - - - o n	91
131	wari	m a k o n	m a k - - - - o n	91
132	jaru	k u r u p i	- - k u r u p i	92
133	tora	t u k u r i p a	t u k u r i p a	92
134	jaru	i k e k r e n	i k - e k r e n - -	94
135	more	u k u n	u k - - - - u n - -	94
136	orowin	y k e r e s i	y k - e - r e s i -	94
137	wanyam	i k e r e m	i k - e - r e m - -	94
138	wari	k w e r e tʃ i ʔ	- k w e - r e tʃ i ʔ	94
139	kitemoka	p i tʃ i	p i tʃ i - - -	100
140	orowin	p i t i k o n	p i t i k o n	100
141	wari	p i tʃ i n a ɲ	p i tʃ i n a ɲ	100
142	cojubim	t a t a w	t a t a w -	101
143	more	t a t a w	t a t a w -	101
144	wanyam	t a t a w i	t a t a w i	101
145	cojubim	k i p u n	k i p - u n - - -	104
146	more	k i p u n	k i p - u n - - -	104
147	orowin	k e f e r e s i	k e f - e r e s i	104
148	wanyam	k a h i r e	k a h - i r e - -	104
149	wari	k a h w e r e ɲ	k a h w e r e ɲ -	104
150	kitemoka	s o k o tʃ e t i tʃ e	s o k o tʃ e t i tʃ e	105
151	tapakura	tʃ i p i tʃ i	- - - - tʃ i p i tʃ i	105
152	jaru	j u h e n e s i	j u h e n e s i	107
153	urupa	y v e n e s i	- y v e n e s i	107
154	cojubim	t e n e t e t	t e n e t e t	113
155	more	t e n e t e t	t e n e t e t	113
156	tora	t e t e t e	t e t e t e -	113
157	orowin	t e p e k e j e s i	t e p - e k e j - e s i	120
158	tapakura	t a p u i t a k a tʃ i	t a p u i t a k - a tʃ i	120
159	wari	p e t e h w e t	- - p - e t e h w e t -	120
160	jaru	p i s i k i n i s i	p i s i k i n i s i -	122
161	orowin	s y k y n e s i	- - s y k y n e s i -	122
162	tora	p e s o r o	p e s - - - - o r o -	122
163	wanyam	p i k i n a ʃ i ʔ	p i - - k i n a ʃ i ʔ	122
164	wari	tʃ i k i n a tʃ i ʔ	tʃ i - - k i n a tʃ i ʔ	122
165	cojubim	t u p i	t u p i	123
166	more	t u p i	t u p i	123
167	orowin	p a s o m a s i	p a s o m a s i -	126
168	wari	p i tʃ i j a tʃ i ʔ	p i tʃ i j a tʃ i ʔ	126
169	cojubim	tʃ i n a k	tʃ i - - n a k -	127
170	more	tʃ i n a k	tʃ i - - n a k -	127
171	tapakura	tʃ i k i tʃ i	tʃ i k - - i tʃ i	127
172	tora	ʃ i k i n i ʃ i	ʃ i k i n i ʃ i	127
173	orowin	m a k a r a m a s i	m a - - k a r a m a s i -	129
174	wanyam	w a r a k a r a m a ʃ i ʔ	w a r a k a r a m a ʃ i ʔ	129
175	wari	k a r a m a tʃ i ʔ	- - - - k a r a m a tʃ i ʔ	129
176	cojubim	t o k o z i m	t o k - - o z - - i m - - -	131
177	jaru	t o k e t e k i l i p a s i	t o k e t e k i l i p a s i	131
178	kitemoka	t u k a i v a tʃ e	t u k - - a - - - i v a tʃ e	131
179	more	t u k u ʒ̟ i m	t u k - - u ʒ̟ - - i m - - -	131
180	tapakura	t u k a i m a tʃ i	t u k - - a - - - i m a tʃ i	131
181	tora	t u k a z i m	t u k - - a z - - i m - - -	131
182	kitemoka	u m a j o	u m a j o -	132
183	more	u m	u m - - - -	132
184	tapakura	u m i tʃ i	u m i tʃ i -	132
185	tora	u m u	u m - - u -	132
186	wari	m i tʃ i ʔ	- m i tʃ i ʔ	132
187	cojubim	tʃ a k a w	tʃ a k a w	137
188	more	tʃ a k a w	tʃ a k a w	137
189	kitemoka	a i k e ɲ e m i tʃ e	- a i k e ɲ e m i tʃ e -	143
190	tapakura	h u k i m i n i tʃ i	h u - k i m i n i tʃ i -	143
191	wari	k a n e m i tʃ i ʔ	- - - k a n e m i tʃ i ʔ	143
192	jaru	i k i m a s i	i k i m a s i - - - -	146
193	kitemoka	k e m a t a k a m a	- k e m a t a k a m a	146
194	more	k i m a	- k i m a - - - - - -	146
195	orowin	i k i m a s i	i k i m a s i - - - -	146
196	tora	i k i m a	i k i m a - - - - - -	146
197	wari	k i m a tʃ i ʔ	- k i m a tʃ i ʔ - - -	146
198	cojubim	k i w ʔ	k i w ʔ	151
199	more	k i w	k i w -	151
200	orowin	k i w	k i w -	151
201	tora	k i w	k i w -	151
202	wanyam	k i w	k i w -	151
203	wari	k i w	k i w -	151
204	cojubim	tʃ a k	- tʃ a k	153
205	more	tʃ a k	- tʃ a k	153
206	orowin	i t a k	i t a k	153
207	wanyam	ʃ a k	- ʃ a k	153
208	wari	tʃ a k	- tʃ a k	153
209	cojubim	w e ʔ	- w e ʔ	154
210	jaru	w e	- w e -	154
211	more	w e	- w e -	154
212	orowin	y w e ʔ	y w e ʔ	154
213	wanyam	w e	- w e -	154
214	wari	w e ʔ	- w e ʔ	154
215	more	a w i	- a w i - -	155
216	orowin	w o r a m	w o r a m -	155
217	wanyam	u r a m	- u r a m -	155
218	wari	w e r e m e	w e r e m e	155
219	cojubim	z a k	z a k	156
220	more	ʒ̟ a k	ʒ̟ a k	156
221	cojubim	t a s a m	t - a s a m -	157
222	more	t a s a m	t - a s a m -	157
223	orowin	t a r i m	t - a r i m -	157
224	wanyam	t r a h u m	t r a h u m -	157
225	wari	t a t a m ʔ	t - a t a m ʔ	157
226	cojubim	r a p a t	- - r a p a t	161
227	more	a r a p a t	- a r a p a t	161
228	orowin	w o r a p a t	w o r a p a t	161
229	wanyam	w a r a p a t	w a r a p a t	161
230	kitemoka	t i o a k k o	t i o a k k o -	168
231	tapakura	t u a k u n	t u - a - k u n	168
232	orowin	t a m a n a ʔ	t a m a n a ʔ	169
233	wari	m a n a ʔ	- - m a n a ʔ	169
234	more	a r a m i	a - - r a m i	171
235	wanyam	a ʃ e r e m i	a ʃ e r e m i	171
236	cojubim	p u r u	p u r u -	174
237	more	p u r u	p u r u -	174
238	orowin	f r i ʔ	f - r i ʔ	174
239	wanyam	h i r i	h i r i -	174
240	wari	h y r y	h y r y -	174
241	more	t o n	t o - - n	177
242	orowin	t o ʔ	t o ʔ - -	177
243	urupa	t u p a n	t u p a n	177
244	wanyam	t o	t o - - -	177
245	wari	t o ʔ	t o ʔ - -	177
246	cojubim	p a p	p a p	178
247	orowin	p a k	p a k	178
248	tora	p a k	p a k	178
249	cojubim	w a k	w a k	180
250	more	w o k	w o k	180
251	orowin	w a k	w a k	180
252	wari	w a k	w a k	180
253	orowin	p i t	p i t - - - -	181
254	tapakura	p i tʃ i r a m	p i tʃ i r a m	181
255	wanyam	p i t	p i t - - - -	181
256	wari	p i t	p i t - - - -	181
257	cojubim	t u k	t u k - -	182
258	orowin	t i k i	t i k i -	182
259	wanyam	k i t	k i t - -	182
260	wari	t i k i ʔ	t i k i ʔ	182
261	orowin	j y	j y	184
262	wanyam	j i	j i	184
263	more	k a w a k	k a w a k	187
264	tapakura	k a w a	k a w a -	187
265	orowin	t a k i	t a k i -	189
266	wanyam	t a k i	t a k i -	189
267	wari	t a k i ʔ	t a k i ʔ	189
268	cojubim	z e	z e	191
269	more	ʒ̟ e	ʒ̟ e	191
270	cojubim	t o t	t o t	192
271	jaru	t e t	t e t	192
272	more	t u t	t u t	192
273	orowin	t y t	t y t	192
274	wanyam	t i t	t i t	192
275	wari	tʃ y t	tʃ y t	192
276	orowin	m a k i	m a k i -	193
277	tora	m a k i ʔ	m a k i ʔ	193
278	wari	m a k i ʔ	m a k i ʔ	193
279	cojubim	i w a n	i w a n	194
280	more	i w a n	i w a n	194
281	wanyam	i w a n	i w a n	194
282	cojubim	t i t i m ʔ	t i t - - i m ʔ -	197
283	jaru	t r e m	t - r - - e m - -	197
284	orowin	t i m	t - - - - i m - -	197
285	tora	w u r i t i m i	w u r i t i m - i	197
286	wanyam	t a r i m	t a r - - i m - -	197
287	wari	t e r e m ʔ	t e r - - e m ʔ -	197
288	kitemoka	tʃ e k o m	tʃ e k o m	198
289	orowin	t o k o ʔ	t o k o ʔ	198
290	wari	t o k o ʔ	t o k o ʔ	198
291	jaru	t a	t a -	199
292	more	ʒ̟ a k	ʒ̟ a k	199
293	urupa	t a k	t a k	199
294	wari	t a k	t a k	199
295	cojubim	t a k	t a k - - - - -	202
296	more	t a k i	t a k - - - - i	202
297	tapakura	t e k i p e p e	t e k i p e p e	202
298	wari	t e k i ʔ	t e k i ʔ - - -	202
299	kitemoka	s e d	s e d	204
300	wari	tʃ a t	tʃ a t	204
301	cojubim	i p a n	i p a n -	205
302	more	i p a n	i p a n -	205
303	orowin	i p a n	i p a n -	205
304	tora	i p a d	i p a d -	205
305	wanyam	i p a n	i p a n -	205
306	wari	p a n ʔ	- p a n ʔ	205
307	jaru	r o k o n	- - r o k o n	208
308	orowin	w i r i k o m	w i r i k o m	208
309	wanyam	i r o k o n	- i r o k o n	208
310	cojubim	tʃ a w	tʃ a w -	210
311	more	tʃ a w	tʃ a w -	210
312	wanyam	ʃ a w a	ʃ a w a	210
313	cojubim	k o	k o -	211
314	more	k o	k o -	211
315	orowin	k o k	k o k	211
316	wari	k ø k	k ø k	211
317	cojubim	j o k	j o k	212
318	orowin	j y k	j y k	212
319	wanyam	j e k	j e k	212
320	wari	j ø k	j ø k	212
321	orowin	s i n	s i n	214
322	wanyam	ʃ i n	ʃ i n	214
323	wari	tʃ i n	tʃ i n	214
324	cojubim	p i n	p - i n	215
325	more	p w i n	p w i n	215
326	more	p a w	p a w -	216
327	orowin	p a w	p a w -	216
328	wanyam	p a w	p a w -	216
329	wari	p a w ʔ	p a w ʔ	216
330	cojubim	p i p	p i p	217
331	more	p i p	p i p	217
332	kitemoka	t u m i	t u m i -	218
333	tapakura	t i m i	t i m i -	218
334	wari	t o m i ʔ	t o m i ʔ	218
335	cojubim	j a	j a - - - -	222
336	kitemoka	j a j a r a	j a j a r a	222
337	more	j a	j a - - - -	222
338	orowin	k o m	k o m	223
339	wanyam	k u m	k u m	223
340	wari	k o m	k o m	223
341	cojubim	w o	w o	225
342	more	w o	w o	225
343	cojubim	m a p i t o ʔ	m a p - i t - o ʔ	227
344	kitemoka	p a p u i t i o	p a p u i t i o -	227
345	more	m a p w i t o	m a p w i t - o -	227
346	tapakura	w a p u i t o	w a p u i t - o -	227
347	tora	a p i t o	- a p - i t - o -	227
348	wanyam	w a p i r u	w a p - i r - u -	227
349	jaru	k o m e m	k o m e m	229
350	urupa	k u m e n	k u m e n	229
351	jaru	s o i	s o - i -	235
352	more	tʃ u w e	tʃ u w e -	235
353	orowin	s o w i ʔ	s o w i ʔ	235
354	urupa	s u i	s u - i -	235
355	wanyam	ʃ u w i ʔ	ʃ u w i ʔ	235
356	wari	tʃ o w i ʔ	tʃ o w i ʔ	235
357	jaru	n a m a j e k u n	n a - m a j e k u n	237
358	more	m i m a ʒ̟	m i - m a ʒ̟ - - - -	237
359	orowin	n a m a j i ʔ	n a - m a j i ʔ - -	237
360	tora	m i j m a j	m i j m a j - - - -	237
361	wanyam	n i m a j i ʔ	n i - m a j i ʔ - -	237
362	wari	n a m a j i	n a - m a j i - - -	237
363	kitemoka	m a t e	- m a t e	238
364	tapakura	u m a t i	u m a t i	238
365	cojubim	t i m a k	t i m a k	240
366	kitemoka	tʃ e m a	tʃ e m a -	240
367	more	t i m a k	t i m a k	240
368	tapakura	tʃ i m a k	tʃ i m a k	240
369	tora	t i m a k	t i m a k	240
370	orowin	p a f o t i ʔ	p a f o t i ʔ	242
371	tora	p a h u z i	p a h u z i -	242
372	wanyam	p a h o t i ʔ	p a h o t i ʔ	242
373	wari	h o t o w a	h o t o w a -	242
374	jaru	k a h o	k a h o	243
375	urupa	k a k o	k a k o	243
376	cojubim	p u j a n i	p u j a n i	244
377	more	p u j a n i	p u j a n i	244
378	cojubim	i w i ʔ	i w i ʔ	246
379	jaru	i w i	i w i -	246
380	more	i w i	i w i -	246
381	tora	i w i ʔ	i w i ʔ	246
382	urupa	i w i	i w i -	246
383	wanyam	i w i	i w i -	246
384	jaru	b u r e t e	b u r - - e t - - - - e -	250
385	more	r u p i ts i k o n	r u - - p i ts - - i k o n	250
386	orowin	m o r o t i p a k o n	m o r - - o t i p a k o n	250
387	tora	m u r oː t o n	m u r - - oː t - - - - o n	250
388	urupa	m u r u p a t e k o n	m u r u p a t - - e k o n	250
389	wari	t o p a k o n	t o - - p - - - - a k o n	250
390	cojubim	w a n a	w a n a -	251
391	more	w a n a	w a n a -	251
392	orowin	w a n a ʔ	w a n a ʔ	251
393	tora	w a n a	w a n a -	251
394	wanyam	w a n a ʔ	w a n a ʔ	251
395	wari	w a n a	w a n a -	251
396	cojubim	m e m	m e m -	252
397	more	m e m	m e m -	252
398	orowin	m e m	m e m -	252
399	tora	m ë b n	m ë b n	252
400	wanyam	p a k a ɲ i k o n	p a k a ɲ i k o n	253
401	wari	p a k a ʔ	p a k a - - ʔ - -	253
402	jaru	t e m ʔ	t e m ʔ	254
403	urupa	t y m	t y m -	254
404	kitemoka	t i o p a tʃ e n e	t i o p a tʃ e n e	255
405	tapakura	t u p a tʃ i n i	t u - p a tʃ i n i	255
406	kitemoka	a tʃ i w i	a tʃ i w i	258
407	tapakura	i t u w i	i t u w i	258
408	kitemoka	t i h o t i	t i h o t i	260
409	tapakura	t a h u t i	t a h u t i	260
410	orowin	m e s e m	m e s e m	261
411	tora	m o r e m	m o r e m	261
412	wari	m i tʃ e m	m i tʃ e m	261
413	jaru	s a g a j	s a g a - j	263
414	urupa	s k a i d	s - k a i d	263
415	kitemoka	j u i t a m a k e	j u i t a m a k e	264
416	tapakura	w i t a m	w - i t a m - - -	264
417	cojubim	t o m	t o m	265
418	more	t o m	t o m	265
419	orowin	t o m	t o m	265
420	wari	t o m	t o m	265
421	jaru	t o a	t o - a	267
422	orowin	t o w a	t o w a	267
423	tapakura	t u w a	t u w a	267
424	tora	t o a	t o - a	267
425	wanyam	t o w a	t o w a	267
426	wari	t o w a	t o w a	267
427	cojubim	t i p a t	t i - - p a t	269
428	more	t i j i p a t	t i j i p a t	269
429	tora	a n a p a t	- a n a p a t	269
430	cojubim	k a w a z i ʔ	k a w a z i ʔ	270
431	more	k a w a ʒ̟ i	k a w a ʒ̟ i -	270
432	orowin	k a w a t i ʔ	k a w a t i ʔ	270
433	wanyam	k a w a t i ʔ	k a w a t i ʔ	270
434	wari	k a w a tʃ i ʔ	k a w a tʃ i ʔ	270
435	cojubim	tʃ i w ʔ	tʃ i w - ʔ -	271
436	more	tʃ i w	tʃ i w - - -	271
437	orowin	s u r i m i	s u r i m i	271
438	tora	s i u n i	s i - u n i	271
439	urupa	s i v	s i v - - -	271
440	wari	tʃ i w	tʃ i w - - -	271
441	orowin	s o k o r i	s o k o r i - -	273
442	tora	t u k u r u d n	t u k u r u d n	273
443	wari	tʃ o k o r i	tʃ o k o r i - -	273
444	orowin	f o r o n	- - - - f o r o n	275
445	wanyam	m a r a h o r o n	m a r a h o r o n	275
446	wari	h o r o n	- - - - h o r o n	275
447	kitemoka	t a r a k o n	- t a r a k o n	277
448	tapakura	i t a r a k u n	i t a r a k u n	277
449	orowin	a w i	a w i -	279
450	wari	a w i ʔ	a w i ʔ	279
451	jaru	a s a p	- a - - s a p -	280
452	kitemoka	n a v i s a j a	n a v i s a j a	280
453	orowin	i s a p	- i - - s a p -	280
454	tapakura	n a w a s a	n a w a s - - a	280
455	urupa	w a s a b	- - w a s a b -	280
456	cojubim	n a m i ʔ	n a m i ʔ	281
457	wanyam	i j a	- i j a -	281
458	more	w i t	- w i t -	284
459	orowin	w i t i	- w i t i	284
460	tora	v i t i	- v i t i	284
461	urupa	y v y t y	y v y t y	284
462	wanyam	u w a w	u w a w -	284
463	wari	w i tʃ i	- w i tʃ i	284
464	cojubim	i r a w i n	i r - a w i - n	285
465	more	i r a w i n	i r - a w i - n	285
466	orowin	i r a w i n	i r - a w i - n	285
467	tora	i r e a w i d n	i r e a w i d n	285
468	wanyam	i r a w i n	i r - a w i - n	285
469	wari	i r a w i n	i r - a w i - n	285
