ID	DOCULECT	TOKENS	ALIGNMENT	COGID
65	jaru	j a m i r i m a n	j a m i r i m a n	39
66	orowin	j a m i r i m a	j a m i r i m a -	39
67	urupa	j a m r a	j a m - r - - a -	39
68	wanyam	j a m a r i m a ʔ	j a m a r i m a ʔ	39
69	wari	n a r i m a ʔ	n a - - r i m a ʔ	39
70	cojubim	t a n a m a n	t a n a m a n	40
71	more	t a n a m a n	t a n a m a n	40
72	kitemoka	ɲ a m a k i	ɲ a m a k i -	41
73	tapakura	j a m a k e	j a m a k e -	41
74	tora	n a k a m i n	n a k a m i n	41
75	jaru	k i t r a m a n	k i t - r a m a n	42
76	orowin	k i t r a m a	k i t - r a m a -	42
77	urupa	k i t r a m a	k i t - r a m a -	42
78	wanyam	k i t a r a m a ʔ	k i t a r a m a ʔ	42
79	wari	t a r a m a ʔ	- - t a r a m a ʔ	42
80	cojubim	n a m a k o n	n a m a k o n	43
81	more	n a m a k o n	n a m a k o n	43
82	tora	n a k o n	n a - - k o n	43
83	jaru	w a n j a n	w a n j a n	44
84	more	w a n j a m	w a n j a m	44
85	orowin	w a j a m	w a - j a m	44
86	wanyam	w a n j a m	w a n j a m	44
87	wari	w i j a m	w i - j a m	44
88	jaru	o n j a n	- - - o - - - n j a n - -	45
89	more	j o m a	- - - - - - - - j o m a -	45
90	orowin	i f i j a m a	- - - i f - i - j a m a -	45
91	urupa	u h u n j a m	- - - u h - u n j a m - -	45
92	wanyam	m a r a h u j a m a	m a r a h - u - j a m a -	45
93	wari	h w i j i m a ʔ	- - - - h w i - j i m a ʔ	45
94	cojubim	r a t o	- r a t o -	47
95	more	r a t o ʔ	- r a t o ʔ	47
96	tora	i r a t o	i r a t o -	47
97	cojubim	i n a ʔ	i n - a ʔ	50
98	more	i n a ʔ	i n - a ʔ	50
99	orowin	i n a	i n - a -	50
100	tora	i n j a	i n j a -	50
101	wanyam	i n a ʔ	i n - a ʔ	50
102	wari	n a ʔ	- n - a ʔ	50
103	cojubim	u w e ʔ	u w e ʔ	51
104	jaru	u w e	u w e -	51
105	more	u w e ʔ	u w e ʔ	51
106	orowin	y w e	y w e -	51
107	tora	i w i	i w i -	51
108	urupa	i v e	i v e -	51
109	wanyam	e w i ʔ	e w i ʔ	51
110	wari	w e	- w e -	51
111	cojubim	p a t i ʔ	p a t i ʔ	53
112	more	p a t i ʔ	p a t i ʔ	53
113	wanyam	p a t i ʔ	p a t i ʔ	53
114	jaru	i h a m ʔ	i h - - a m ʔ	55
115	kitemoka	i h a m	i h - - a m -	55
116	orowin	i f a m	i f - - a m -	55
117	tapakura	i h u a m	i h - u a m -	55
118	tora	h o a m	- h - o a m -	55
119	urupa	i h a m	i h - - a m -	55
120	wanyam	i h a m	i h - - a m -	55
121	wari	h w a m	- h w a - m -	55
122	cojubim	t o k o w a n	t o k o w a - n	57
123	kitemoka	t u k a w a n	t u k a w a - n	57
124	more	t o k o w a n	t o k o w a - n	57
125	tapakura	t u k a w a	t u k a w a - -	57
126	tora	t u k a w a d n	t u k a w a d n	57
127	wanyam	t o k a w a n	t o k a w a - n	57
128	jaru	w i j e m u	w i j e m u -	60
129	more	j i m o p	- - j i m o p	60
130	tora	v i j e m o p	v i j e m o p	60
131	urupa	j e m o b	- - j e m o b	60
132	jaru	k o m e m	k o m e m	61
133	wari	k o m e m	k o m e m	61
134	kitemoka	k i m a r i	k i m a r i -	62
135	tapakura	k i m a r i	k i m a r i -	62
136	wanyam	i m a r i ʔ	- i m a r i ʔ	62
137	cojubim	k a r a k a w	k a r a k a - w	66
138	jaru	k r a k a o n	k - r a k a o n	66
139	more	k a r a k a w	k a r a k a - w	66
140	orowin	k a r a k a w	k a r a k a - w	66
141	tora	k a r a k a w	k a r a k a - w	66
142	urupa	k r a k a w	k - r a k a - w	66
143	wanyam	k a r a k a w	k a r a k a - w	66
144	jaru	e m e t e	e m e t e -	68
145	orowin	e m e t e ʔ	e m e t e ʔ	68
146	wari	m e t e ʔ	- m e t e ʔ	68
147	kitemoka	o m i	o m i	71
148	more	u m i	u m i	71
149	orowin	o m i	o m i	71
150	tora	u m i	u m i	71
151	wanyam	o m i	o m i	71
152	wari	m i	- m i	71
153	cojubim	u p e j i	u p e j i -	75
154	jaru	o p i ã	o p i - ã -	75
155	more	u p e j e	u p e j e -	75
156	orowin	i p i j a m	i p i j a m	75
157	wanyam	i p i j a m	i p i j a m	75
158	cojubim	t a n	t a - - - - n	79
159	more	t a n	t a - - - - n	79
160	orowin	t a j i n a n	t a j i n a n	79
161	wanyam	t a i n	t a - i - - n	79
162	wari	t a j i	t a j i - - -	79
163	orowin	s i k i n a n	s i k i n a n	83
164	wari	k a tʃ i m a	k a tʃ i m a -	83
165	cojubim	p i w a n	p i w a n	84
166	jaru	p i w a n	p i w a n	84
167	more	p i w a n	p i w a n	84
168	orowin	p i w a n	p i w a n	84
169	tora	p i w a j	p i w a j	84
170	wari	p i w a ɲ	p i w a ɲ	84
171	kitemoka	t o h o t	t o h o t -	85
172	tapakura	t a h u n e	t a h u n e	85
173	jaru	i w i p	i w - - i p	87
174	wanyam	i w i j i p	i w i j i p	87
175	kitemoka	w i w i t i	w i w i t i	89
176	tapakura	w i ʃ i t i	w i ʃ i t i	89
177	cojubim	m o k o n	m o k - - - - o n	91
178	more	m o k o n	m o k - - - - o n	91
179	orowin	m o k o r i k o n	m o k o r i k o n	91
180	urupa	m u k o n	m u k - - - - o n	91
181	wanyam	m o k o n	m o k - - - - o n	91
182	wari	m a k o n	m a k - - - - o n	91
183	jaru	k u r u p i	- - k u r u p i	92
184	tora	t u k u r i p a	t u k u r i p a	92
185	jaru	i k e k r e n	i k - e k r e n - -	94
186	more	u k u n	u k - - - - u n - -	94
187	orowin	y k e r e s i	y k - e - r e s i -	94
188	wanyam	i k e r e m	i k - e - r e m - -	94
189	wari	k w e r e tʃ i ʔ	- k w e - r e tʃ i ʔ	94
190	cojubim	m a p u m	m a p - - u m - - -	97
191	jaru	a h o m i	- a h - - o m i - -	97
192	more	m a p o m	m a p - - o m - - -	97
193	orowin	m a f o m a s i	m a f - - o m a s i	97
194	tapakura	m o m i k u m	m o m i k u m - - -	97
195	tora	t aː h o n	t aː h - - - - o - n	97
196	wanyam	w a h u m a j n	w a h - - u m a j n	97
197	wari	h o m a ɲ	- - h - - o m a - ɲ	97
198	kitemoka	p i tʃ i	p i tʃ i - - -	100
199	orowin	p i t i k o n	p i t i k o n	100
200	wari	p i tʃ i n a ɲ	p i tʃ i n a ɲ	100
201	cojubim	t a t a w	t a t a w -	101
202	more	t a t a w	t a t a w -	101
203	wanyam	t a t a w i	t a t a w i	101
204	cojubim	k i p u n	k i p - u n - - -	104
205	more	k i p u n	k i p - u n - - -	104
206	orowin	k e f e r e s i	k e f - e r e s i	104
207	wanyam	k a h i r e	k a h - i r e - -	104
208	wari	k a h w e r e ɲ	k a h w e r e ɲ -	104
209	kitemoka	s o k o tʃ e t i tʃ e	s o k o tʃ e t i tʃ e	105
210	tapakura	tʃ i p i tʃ i	- - - - tʃ i p i tʃ i	105
211	cojubim	t u n a	t u n - - - - a -	106
212	jaru	t i n j i	t i n - - - j i -	106
213	kitemoka	tʃ u m i tʃ e	tʃ u m - - i tʃ e -	106
214	more	t u n e ɲ	t u n - - - - e ɲ	106
215	orowin	t y n e s i	t y n - - e s i -	106
216	tapakura	tʃ u m i tʃ i	tʃ u m - - i tʃ i -	106
217	tora	t u n i	t u n - - - - i -	106
218	wanyam	t i n i ʃ i ʔ	t i n - - i ʃ i ʔ	106
219	wari	t e n e n e tʃ i ʔ	t e n e n e tʃ i ʔ	106
220	jaru	j u h e n e s i	j u h e n e s i	107
221	urupa	y v e n e s i	- y v e n e s i	107
222	cojubim	u p e k	u p - - e k - -	109
223	kitemoka	p a i tʃ e	- p a - i tʃ e -	109
224	more	u p w i k	u p w - i k - -	109
225	orowin	i p i j i s i	i p i j i s i -	109
226	tapakura	u p a tʃ i	u p - - a tʃ i -	109
227	tora	u p u j e ʃ i	u p u j e ʃ i -	109
228	urupa	y p i r i s i	y p i r i s i -	109
229	wanyam	i p i j i ʃ i ʔ	i p i j i ʃ i ʔ	109
230	jaru	t r a i s i	t - - r - a - i s i -	112
231	kitemoka	t a t i a t a tʃ e	t a - t i a t a tʃ e -	112
232	orowin	t r a j i s i	t - - r - a j i s i -	112
233	tapakura	t a i t a t a tʃ i	t a i t - a t a tʃ i -	112
234	urupa	t r a i s i	t - - r - a - i s i -	112
235	wanyam	t a r a j i ʃ i ʔ	t a - r - a j i ʃ i ʔ	112
236	wari	t a r a j i tʃ i ʔ	t a - r - a j i tʃ i ʔ	112
237	cojubim	t e n e t e t	t e n e t e t	113
238	more	t e n e t e t	t e n e t e t	113
239	tora	t e t e t e	t e t e t e -	113
240	jaru	t u p a k a s i	t u p a k a s i -	116
241	more	t o p a k	t o p a k - - - -	116
242	orowin	t o p a k a s i	t o p a k a s i -	116
243	tapakura	t u p a k a tʃ i	t u p a k a tʃ i -	116
244	urupa	t u p a k a s i	t u p a k a s i -	116
245	wanyam	t o p a k a ʃ i ʔ	t o p a k a ʃ i ʔ	116
246	wari	t o p a k	t o p a k - - - -	116
247	jaru	i t i s i	- - i t i s i -	119
248	kitemoka	i j a d i tʃ e	i j a d i tʃ e -	119
249	more	j a t	- j a t - - - -	119
250	orowin	i j i t i s i	i j i t i s i -	119
251	tapakura	j a t i tʃ i	- j a t i tʃ i -	119
252	tora	j a t i ʃ i	- j a t i ʃ i -	119
253	urupa	j e t i s i	- j e t i s i -	119
254	wanyam	i j i t i ʃ i ʔ	i j i t i ʃ i ʔ	119
255	wari	tʃ i tʃ i ʔ	- tʃ i tʃ i ʔ - -	119
256	orowin	t e p e k e j e s i	t e p - e k e j - e s i	120
257	tapakura	t a p u i t a k a tʃ i	t a p u i t a k - a tʃ i	120
258	wari	p e t e h w e t	- - p - e t e h w e t -	120
259	cojubim	k a p a j a k	k a p a j a - - - - k	121
260	jaru	k a p i a k a s i	k a p i - a k a s i -	121
261	kitemoka	k a p i k a k a tʃ e	k a p i k a k a tʃ e -	121
262	more	k a p a j a k	k a p a j a - - - - k	121
263	tora	k a p i a k i ʃ i ʔ	k a p i - a k i ʃ i ʔ	121
264	urupa	k a p i a k a s i	k a p i - a k a s i -	121
265	wanyam	k a p i j a k a ʃ i ʔ	k a p i j a k a ʃ i ʔ	121
266	wari	k a p i j a tʃ i ʔ	k a p i j a tʃ - - i ʔ	121
267	jaru	p i s i k i n i s i	p i s i k i n i s i -	122
268	orowin	s y k y n e s i	- - s y k y n e s i -	122
269	tora	p e s o r o	p e s - - - - o r o -	122
270	wanyam	p i k i n a ʃ i ʔ	p i - - k i n a ʃ i ʔ	122
271	wari	tʃ i k i n a tʃ i ʔ	tʃ i - - k i n a tʃ i ʔ	122
272	cojubim	t u p i	t u p i	123
273	more	t u p i	t u p i	123
274	jaru	k a t i m a s i	k a t i m a s i -	125
275	kitemoka	k a i m a tʃ e	k a - i m a tʃ e -	125
276	tapakura	k a i m a tʃ i	k a - i m a tʃ i -	125
277	tora	k a z i m a	k a z i m - - a -	125
278	urupa	k a t i m a s i	k a t i m a s i -	125
279	wanyam	k a t i m a ʃ i ʔ	k a t i m a ʃ i ʔ	125
280	wari	k a tʃ i m a tʃ i ʔ	k a tʃ i m a tʃ i ʔ	125
281	orowin	p a s o m a s i	p a s o m a s i -	126
282	wari	p i tʃ i j a tʃ i ʔ	p i tʃ i j a tʃ i ʔ	126
283	cojubim	tʃ i n a k	tʃ i - - n a k -	127
284	more	tʃ i n a k	tʃ i - - n a k -	127
285	tapakura	tʃ i k i tʃ i	tʃ i k - - i tʃ i	127
286	tora	ʃ i k i n i ʃ i	ʃ i k i n i ʃ i	127
287	cojubim	p o k	p o k - - - -	128
288	jaru	e k i s i	- e k i s i -	128
289	kitemoka	k o h o tʃ i	k o h o tʃ i -	128
290	more	p o k	p o k - - - -	128
291	orowin	f o k i s i	f o k i s i -	128
292	tapakura	u k u tʃ i	- u k u tʃ i -	128
293	tora	h o k	h o k - - - -	128
294	wanyam	h o k i ʃ i ʔ	h o k i ʃ i ʔ	128
295	wari	k o k o tʃ i ʔ	k o k o tʃ i ʔ	128
296	orowin	m a k a r a m a s i	m a - - k a r a m a s i -	129
297	wanyam	w a r a k a r a m a ʃ i ʔ	w a r a k a r a m a ʃ i ʔ	129
298	wari	k a r a m a tʃ i ʔ	- - - - k a r a m a tʃ i ʔ	129
299	cojubim	t o k o z i m	t o k - - o z - - i m - - -	131
300	jaru	t o k e t e k i l i p a s i	t o k e t e k i l i p a s i	131
301	kitemoka	t u k a i v a tʃ e	t u k - - a - - - i v a tʃ e	131
302	more	t u k u ʒ̟ i m	t u k - - u ʒ̟ - - i m - - -	131
303	tapakura	t u k a i m a tʃ i	t u k - - a - - - i m a tʃ i	131
304	tora	t u k a z i m	t u k - - a z - - i m - - -	131
305	kitemoka	u m a j o	u m a j o -	132
306	more	u m	u m - - - -	132
307	tapakura	u m i tʃ i	u m i tʃ i -	132
308	tora	u m u	u m - - u -	132
309	wari	m i tʃ i ʔ	- m i tʃ i ʔ	132
310	cojubim	n i p a t	n i p a t - - - -	134
311	kitemoka	i p a t i	- i p a t i - - -	134
312	more	n i p a t	n i p a t - - - -	134
313	orowin	n a p a t i n a n	n a p a t i n a n	134
314	tapakura	h i p a tʃ i	h i p a tʃ i - - -	134
315	wanyam	n i p a t	n i p a t - - - -	134
316	wari	t a p a tʃ i	t a p a tʃ i - - -	134
317	jaru	t o k o t e p a s i	t o k o t e p a s i	135
318	kitemoka	k i m o tʃ e	k i m - - o tʃ e - -	135
319	more	t i m	t i m - - - - - - -	135
320	orowin	k i m i	k i m - - - - i - -	135
321	tapakura	t e k e m a tʃ e	t e k - - e m a tʃ e	135
322	tora	t o s i p a	t o - - s i p a - -	135
323	wanyam	k i m i j e k i n	k i m i j e k i n -	135
324	cojubim	tʃ a k a w	tʃ a k a w	137
325	more	tʃ a k a w	tʃ a k a w	137
326	cojubim	k i r i m o n ʔ	k i r i m o n - ʔ - -	139
327	jaru	m e n e s i	- - - - m e n e s i -	139
328	kitemoka	w a e m e m i tʃ e	w a - e m e m i tʃ e -	139
329	more	m u k u r i	- - - - m u k u r i -	139
330	orowin	m o n o s i	- - - - m o n o s i -	139
331	tapakura	a m u n i tʃ i	- a - - m u n i tʃ i -	139
332	wari	m o n o tʃ i ʔ	- - - - m o n o tʃ i ʔ	139
333	cojubim	p a t a m	- p a t a m - - - -	142
334	jaru	u p r a m a s i	u p - r a m a s i -	142
335	more	p a t a m	- p a t a m - - - -	142
336	orowin	o p a r a m a s i	o p a r a m a s i -	142
337	tora	p a t a m a	- p a t a m a - - -	142
338	wanyam	u p a r a m a ʃ i ʔ	u p a r a m a ʃ i ʔ	142
339	wari	p a r a m a tʃ i ʔ	- p a r a m a tʃ i ʔ	142
340	kitemoka	a i k e ɲ e m i tʃ e	- a i k e ɲ e m i tʃ e -	143
341	tapakura	h u k i m i n i tʃ i	h u - k i m i n i tʃ i -	143
342	wari	k a n e m i tʃ i ʔ	- - - k a n e m i tʃ i ʔ	143
343	cojubim	k a t a t	k a - - t a t - -	145
344	more	k a t a t	k a - - t a t - -	145
345	orowin	k a r a t i s i	k a r a t i s i -	145
346	tora	k a t a s a n	k a - - t a s a n	145
347	urupa	k a r a t i s i	k a r a t i s i -	145
348	wanyam	k a r a t i ʃ i ʔ	k a r a t i ʃ i ʔ	145
349	wari	k a r a tʃ i tʃ i ʔ	k a r a tʃ i tʃ i ʔ	145
350	jaru	i k i m a s i	i k i m a s i - - - -	146
351	kitemoka	k e m a t a k a m a	- k e m a t a k a m a	146
352	more	k i m a	- k i m a - - - - - -	146
353	orowin	i k i m a s i	i k i m a s i - - - -	146
354	tora	i k i m a	i k i m a - - - - - -	146
355	wari	k i m a tʃ i ʔ	- k i m a tʃ i ʔ - - -	146
356	cojubim	t o k u	t o k - - u -	147
357	jaru	t e m i s i	t e m i s i -	147
358	kitemoka	s i m i tʃ e	s i m i tʃ e -	147
359	more	t u k u	t u k - - u -	147
360	orowin	t i m i s i	t i m i s i -	147
361	tapakura	s i m i tʃ i	s i m i tʃ i -	147
362	tora	t i m u	t i m - - u -	147
363	wanyam	t i m i ʃ i ʔ	t i m i ʃ i ʔ	147
364	wari	tʃ i m i tʃ i ʔ	tʃ i m i tʃ i ʔ	147
365	cojubim	tʃ a w a n	tʃ - - a w - a n - - - -	148
366	jaru	t r a w a n a s i	t - r a w - a n a s i -	148
367	more	s a w a n	s - - a w - a n - - - -	148
368	orowin	t r a w r i s i	t - r a w r i s - - i -	148
369	tora	t r a w a n a	t - r a w - a n - - a -	148
370	wanyam	t a r a w a n e ʃ i ʔ	t a r a w - a n e ʃ i ʔ	148
371	wari	t a r a w a n a tʃ i ʔ	t a r a w - a n a tʃ i ʔ	148
372	cojubim	t o k	t o k - -	149
373	kitemoka	k o t	- - k o t	149
374	more	t o k	t o k - -	149
375	orowin	t o k	t o k - -	149
376	tora	t u k	t u k - -	149
377	urupa	t o k	t o k - -	149
378	wanyam	t u k a	t u k a -	149
379	wari	t o k	t o k - -	149
380	cojubim	k i w ʔ	k i w ʔ	151
381	more	k i w	k i w -	151
382	orowin	k i w	k i w -	151
383	tora	k i w	k i w -	151
384	wanyam	k i w	k i w -	151
385	wari	k i w	k i w -	151
386	cojubim	tʃ a k	- tʃ a k	153
387	more	tʃ a k	- tʃ a k	153
388	orowin	i t a k	i t a k	153
389	wanyam	ʃ a k	- ʃ a k	153
390	wari	tʃ a k	- tʃ a k	153
391	cojubim	w e ʔ	- w e ʔ	154
392	jaru	w e	- w e -	154
393	more	w e	- w e -	154
394	orowin	y w e ʔ	y w e ʔ	154
395	wanyam	w e	- w e -	154
396	wari	w e ʔ	- w e ʔ	154
397	more	a w i	- a w i - -	155
398	orowin	w o r a m	w o r a m -	155
399	wanyam	u r a m	- u r a m -	155
400	wari	w e r e m e	w e r e m e	155
401	cojubim	z a k	z a k	156
402	more	ʒ̟ a k	ʒ̟ a k	156
403	cojubim	t a s a m	t - a s a m -	157
404	more	t a s a m	t - a s a m -	157
405	orowin	t a r i m	t - a r i m -	157
406	wanyam	t r a h u m	t r a h u m -	157
407	wari	t a t a m ʔ	t - a t a m ʔ	157
408	cojubim	k i r i k	k i r i k	160
409	kitemoka	t i r i g	t i r i g	160
410	more	k i r i k	k i r i k	160
411	orowin	k i r i k	k i r i k	160
412	tapakura	k i r i k	k i r i k	160
413	tora	k r i d	k - r i d	160
414	wanyam	k i r i k	k i r i k	160
415	wari	k e r e k	k e r e k	160
416	cojubim	r a p a t	- - r a p a t	161
417	more	a r a p a t	- a r a p a t	161
418	orowin	w o r a p a t	w o r a p a t	161
419	wanyam	w a r a p a t	w a r a p a t	161
420	cojubim	i n i n ʔ	i - n i - n ʔ	162
421	jaru	i n j i n	i n j i - n -	162
422	more	i j i n	i - j i - n -	162
423	orowin	i j i n	i - j i - n -	162
424	tora	e j i d n	e - j i d n -	162
425	wanyam	i n i n	i - n i - n -	162
426	wari	j i n ʔ	- - j i - n ʔ	162
427	cojubim	u p i n	u p i n - - -	163
428	jaru	u p e j a m ʔ	u p e j a m ʔ	163
429	more	u p e n	u p e n - - -	163
430	orowin	y p e n	y p e n - - -	163
431	tora	u p o ɲ	u p o ɲ - - -	163
432	urupa	y p e n	y p e n - - -	163
433	wanyam	i p e n	i p e n - - -	163
434	wari	p i ʔ	- p i - - - ʔ	163
435	cojubim	i m i ʔ	i m i ʔ	166
436	jaru	i m i	i m i -	166
437	more	i m i	i m i -	166
438	orowin	i m i ʔ	i m i ʔ	166
439	tora	i m i	i m i -	166
440	wanyam	i m i	i m i -	166
441	wari	m i ʔ	- m i ʔ	166
442	cojubim	p a ʔ	- - p a ʔ	167
443	jaru	p a	- - p a -	167
444	more	p a	- - p a -	167
445	orowin	p a ʔ	- - p a ʔ	167
446	tora	p a	- - p a -	167
447	urupa	t u p a b	t u p a b	167
448	wanyam	p a	- - p a -	167
449	wari	p a ʔ	- - p a ʔ	167
450	kitemoka	t i o a k k o	t i o a k k o -	168
451	tapakura	t u a k u n	t u - a - k u n	168
452	orowin	t a m a n a ʔ	t a m a n a ʔ	169
453	wari	m a n a ʔ	- - m a n a ʔ	169
454	more	a r a m i	a - - r a m i	171
455	wanyam	a ʃ e r e m i	a ʃ e r e m i	171
456	cojubim	p u r u	p u r u -	174
457	more	p u r u	p u r u -	174
458	orowin	f r i ʔ	f - r i ʔ	174
459	wanyam	h i r i	h i r i -	174
460	wari	h y r y	h y r y -	174
461	more	t o n	t o - - n	177
462	orowin	t o ʔ	t o ʔ - -	177
463	urupa	t u p a n	t u p a n	177
464	wanyam	t o	t o - - -	177
465	wari	t o ʔ	t o ʔ - -	177
466	cojubim	p a p	p a p	178
467	orowin	p a k	p a k	178
468	tora	p a k	p a k	178
469	cojubim	t a ʔ	t a ʔ - -	179
470	jaru	t a	t a - - -	179
471	more	t a	t a - - -	179
472	orowin	t a	t a - - -	179
473	tora	t a	t a - - -	179
474	wanyam	t a k a t	t a k a t	179
475	wari	t a	t a - - -	179
476	cojubim	w a k	w a k	180
477	more	w o k	w o k	180
478	orowin	w a k	w a k	180
479	wari	w a k	w a k	180
480	orowin	p i t	p i t - - - -	181
481	tapakura	p i tʃ i r a m	p i tʃ i r a m	181
482	wanyam	p i t	p i t - - - -	181
483	wari	p i t	p i t - - - -	181
484	cojubim	t u k	t u k - -	182
485	orowin	t i k i	t i k i -	182
486	wanyam	k i t	k i t - -	182
487	wari	t i k i ʔ	t i k i ʔ	182
488	orowin	j y	j y	184
489	wanyam	j i	j i	184
490	more	k a w a k	k a w a k	187
491	tapakura	k a w a	k a w a -	187
492	orowin	t a k i	t a k i -	189
493	wanyam	t a k i	t a k i -	189
494	wari	t a k i ʔ	t a k i ʔ	189
495	cojubim	z e	z e	191
496	more	ʒ̟ e	ʒ̟ e	191
497	cojubim	t o t	t o t	192
498	jaru	t e t	t e t	192
499	more	t u t	t u t	192
500	orowin	t y t	t y t	192
501	wanyam	t i t	t i t	192
502	wari	tʃ y t	tʃ y t	192
503	orowin	m a k i	m a k i -	193
504	tora	m a k i ʔ	m a k i ʔ	193
505	wari	m a k i ʔ	m a k i ʔ	193
506	cojubim	i w a n	i w a n	194
507	more	i w a n	i w a n	194
508	wanyam	i w a n	i w a n	194
509	cojubim	t i t i m ʔ	t i t - - i m ʔ -	197
510	jaru	t r e m	t - r - - e m - -	197
511	orowin	t i m	t - - - - i m - -	197
512	tora	w u r i t i m i	w u r i t i m - i	197
513	wanyam	t a r i m	t a r - - i m - -	197
514	wari	t e r e m ʔ	t e r - - e m ʔ -	197
515	kitemoka	tʃ e k o m	tʃ e k o m	198
516	orowin	t o k o ʔ	t o k o ʔ	198
517	wari	t o k o ʔ	t o k o ʔ	198
518	jaru	t a	t a -	199
519	more	ʒ̟ a k	ʒ̟ a k	199
520	urupa	t a k	t a k	199
521	wari	t a k	t a k	199
522	cojubim	p e	p - e - -	201
523	more	p w e	p w e - -	201
524	orowin	p e	p - e - -	201
525	tapakura	p e p e	p - e p e	201
526	tora	p i	p - i - -	201
527	wanyam	p e	p - e - -	201
528	wari	p e ʔ	p - e ʔ -	201
529	cojubim	t a k	t a k - - - - -	202
530	more	t a k i	t a k - - - - i	202
531	tapakura	t e k i p e p e	t e k i p e p e	202
532	wari	t e k i ʔ	t e k i ʔ - - -	202
533	kitemoka	s e d	s e d	204
534	wari	tʃ a t	tʃ a t	204
535	cojubim	i p a n	i p a n -	205
536	more	i p a n	i p a n -	205
537	orowin	i p a n	i p a n -	205
538	tora	i p a d	i p a d -	205
539	wanyam	i p a n	i p a n -	205
540	wari	p a n ʔ	- p a n ʔ	205
541	cojubim	m i ʔ	m i ʔ	207
542	kitemoka	m e	m e -	207
543	more	m i	m i -	207
544	orowin	m i ʔ	m i ʔ	207
545	tapakura	m i	m i -	207
546	tora	m i ʔ	m i ʔ	207
547	wanyam	m i n	m i n	207
548	wari	m i ʔ	m i ʔ	207
549	jaru	r o k o n	- - r o k o n	208
550	orowin	w i r i k o m	w i r i k o m	208
551	wanyam	i r o k o n	- i r o k o n	208
552	cojubim	tʃ a w	tʃ a w -	210
553	more	tʃ a w	tʃ a w -	210
554	wanyam	ʃ a w a	ʃ a w a	210
555	cojubim	k o	k o -	211
556	more	k o	k o -	211
557	orowin	k o k	k o k	211
558	wari	k ø k	k ø k	211
559	cojubim	j o k	j o k	212
560	orowin	j y k	j y k	212
561	wanyam	j e k	j e k	212
562	wari	j ø k	j ø k	212
563	orowin	s i n	s i n	214
564	wanyam	ʃ i n	ʃ i n	214
565	wari	tʃ i n	tʃ i n	214
566	cojubim	p i n	p - i n	215
567	more	p w i n	p w i n	215
568	more	p a w	p a w -	216
