COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
143-2		ŋ a ʔ ⁵²					
149-2		a ⁵²					
152-2		n a ⁵²					
157-2		ʔ a ⁵²					
183-2		ʔ a ³					
184-2		n a t ⁵²					
185-2		s ẽ ³					
189-2		m j a ʔ ²³					
192-2		n a ⁵²					
195-2		n a ⁵²					
200-2		t a ⁵²					
216-2		s a n ²³					
218-2		l a ʔ ⁵²					
225-2		s a ŋ ²³					
235-2		kʰ ɛ ³					
244-2		s a ⁵²					
253-2		m e ³					
270-2		m i ²³					
278-2		m a ŋ ³					
279-2		ʃʰ a ⁵²					
285-2		j a̰ m ³					
308-2		v i ³					
322-2		m i ⁵²					
325-2		kʰ a ⁵²					
337-2		m j a ŋ ³					
341-2		t s a ⁵²					
347-2		s a ʔ ⁵²					
362-2		ɣ ɛ ³					
391-2		j u ʔ ⁵²					
394-2		m a ʔ ⁵²					
397-2		tʃʰ ə ²³					
443-2		n j a ʔ ³					
460-2		s a ʔ ⁵²					
463-2		j ɛ ³					
464-2		tʃʰ a ŋ ⁵²					
473-2		s a m ⁵²					
476-2		kʰ j a k ⁵²					
481-2		f ẽ ⁵²					
494-2		k ai ⁵²					
496-2		s a ŋ ³					
516-2		j a ³					
1-3			m au ³				
4-3			l e ⁴				
18-3			m j e ŋ ⁴³				
19-3			n j e ⁵³				
44-3			l o k ³²				
50-3			s j ə ŋ ⁴				
62-3			s ə k ⁵³				
70-3			b æ n ³				
75-3			m j ɔ̃ ⁵²				
97-3			tʃʰ a ŋ ⁴				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ⁵³				
127-3			kʰ e ³⁵				
132-3			w o ʔ ³				
133-3			n j ɔ ³				
135-3			n au ³				
142-3			d z e ⁵³				
143-3			ŋ ɔ ʔ ³				
149-3			pʰ ə ʔ ⁵				
152-3			n ɔ̃ ³				
157-3			b ɔ ⁴				
183-3			w u ⁴				
184-3			n o̰i ⁵³				
185-3			tsʰ æ m ³				
189-3			m j ɔ̃ ʔ ³				
192-3			n ɔ ³				
195-3			n ɔ̃ ³				
200-3			e ⁵				
216-3			ʔ e ŋ ⁴				
218-3			l ɔ̰ ʔ ³				
225-3			s ə ŋ ⁴				
235-3			kʰ j e ⁴³				
244-3			s e ⁵³				
253-3			m ũ ³¹				
270-3			m j e ³				
278-3			m j e ŋ ³¹				
279-3			w ɔ ³				
285-3			j e m ³				
308-3			ʔ ũ ⁵				
322-3			m j e ³				
325-3			kʰ au ⁴¹				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ³				
347-3			ʃ o k ⁵³				
362-3			j e ³¹				
391-3			j o ʔ ⁵³				
394-3			m ɔ̃ ʔ ³				
397-3			tʃʰ e ⁵				
443-3			m j o p ⁴²				
460-3			s a ʔ ⁵³				
463-3			w e ³¹				
464-3			w o ŋ ⁴				
473-3			s ɛ m ⁵³				
476-3			kʰ j o ʔ ⁵²				
481-3			tsʰ e ³				
494-3			g ɔ ⁴				
496-3			s j e ŋ ³				
516-3			w e ³				
1-4				m o k ⁵⁴			
4-4				l ə ³			
18-4				m j ɪ n ⁵			
19-4				n i ʔ ⁵⁴			
44-4				l au ʔ ³¹			
50-4				ʃ a ŋ ³			
62-4				ʃ a k ⁵			
70-4				b j ɪ n ³²			
75-4				m ɔ ʔ ³			
97-4				tʃʰ a ³²			
112-4				tsʰ ɔ ³²			
122-4				m j au ʔ ⁴²			
127-4				kʰ i ³¹			
132-4				j ɔ ʔ ³²			
133-4				n o ⁵⁴			
135-4				n o k ⁵⁴			
142-4				d z o̰i ³			
143-4				ŋ o ʔ ⁵⁴			
149-4				ʔ au ²			
152-4				ŋ ɔ ³			
157-4				b ɔ ³²			
183-4				ʔ au ⁵			
184-4				n a̰ ʔ ⁵⁴			
185-4				tsʰ e ³			
189-4				m j ɔ ʔ ³			
192-4				n o ⁵⁴			
195-4				n o ³			
200-4				j ɪ ⁵⁴			
216-4				ʃ ɪ n ³			
218-4				l o ʔ ³²			
225-4				ʃ a ŋ ⁵			
235-4				kʰ i ʔ ³			
244-4				ʃ i ³			
253-4				m o̰i ³¹			
270-4				m i ³			
278-4				m j a ŋ ³			
279-4				j ɔ ³¹			
285-4				j e m ³			
308-4				t o̰i ³			
322-4				m i ⁴³			
325-4				kʰ o ʔ ⁵⁴			
337-4				m j a ³²			
341-4				d z ɔ ⁴			
347-4				ʃ au ʔ ⁵⁴			
362-4				ɣ i ³¹			
391-4				j a̰ ʔ ⁵⁴			
394-4				m o ʔ ³²			
397-4				tʃʰ i t ⁵⁴			
443-4				n j a̰ ʔ ⁵⁴			
460-4				ʃ ɔ ʔ ⁵⁴			
463-4				ʃ o̰ ³¹			
464-4				ʔ au ŋ ⁵			
473-4				ʃ a m ⁴			
476-4				kʰ j au ʔ ⁴⁵			
481-4				tsʰ ai ²			
494-4				g a ⁵			
496-4				ʃ a ŋ ³			
516-4				v e ³¹			
1-5					m o ³¹		
4-5					l a ³¹		
18-5					ŋ ai ³¹		
19-5					n ai ʔ ³¹		
44-5					l u ʔ ⁵⁵		
50-5					ʃ ʃ ai ⁵⁵		
62-5					ʃ o ʔ ³¹		
70-5					p o ³¹		
75-5					m u ʔ ³¹		
97-5					ʃ o ⁵⁵		
112-5					ʃ a ³¹		
122-5					m o ʔ ³¹		
127-5					kʰ i ³¹		
132-5					w ɛ ʔ ³¹		
133-5					n ʃ u ³¹		
135-5					n o ³¹		
142-5					s ʃ i ³¹		
143-5					ŋ ɛ ʔ ³¹		
149-5					ʔ o ʔ ³¹		
152-5					ŋ ʊ ʔ ³¹		
157-5					ʔ a ³¹		
183-5					ʔ a ³¹		
184-5					m e ³¹		
185-5					ʃ e ⁵⁵		
189-5					m j ai ʔ ³¹		
192-5					n a ʔ ⁵⁵		
195-5					n a ³¹		
200-5					ʃ o ³¹		
216-5					tsʰ ai ³¹		
218-5					l ʊ ʔ ³¹		
225-5					ʃ a ŋ ³¹		
235-5					kʰ j i ⁵⁵		
244-5					ʃ u ³¹		
253-5					m i ³¹		
270-5					m i ʔ ³¹		
278-5					m ai ³¹		
279-5					w a ³¹		
285-5					ai ŋ ³¹		
308-5					ʔ i ³¹		
322-5					m j a ³¹		
325-5					kʰ o ³¹		
337-5					m o ⁵⁵		
341-5					sʰ a ³¹		
347-5					ʃ w o ʔ ³¹		
362-5					ʃ u ʔ ⁵⁵		
391-5					r ai ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ i ³¹		
443-5					m j ai ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					ʃ u n ⁵⁵		
464-5					ʃ o ŋ ³¹		
473-5					ʃ a ŋ ³¹		
476-5					kʰ o ʔ ³¹		
481-5					ʃ i ʔ ³¹		
494-5					kʰ i ³¹		
496-5					ʃ ʃ ai ³¹		
516-5					w a ³¹		
1-6						m w iː	
4-6						l aː	
18-6						m r a n	
19-6						n r e	
44-6						h l au m	
50-6						s r w a ŋ	
62-6						s a ts	
70-6						p a n	
75-6						m w a k	
97-6						kʰ j a ŋ	
112-6						tsʰ aː	
122-6						m r au k	
127-6						kʰ w aː	
132-6						kʰ w a k	
133-6						n a	
135-6						n w iː	
142-6						tsʰ e	
143-6						h ŋ a k	
149-6						ʔ u	
152-6						n a	
157-6						p aː	
183-6						ʔ u	
184-6						h n a k	
185-6						tsʰ a m	
189-6						m r a k	
192-6						h n a	
195-6						n aː	
200-6						k a	
216-6						s a n	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r eː	
244-6						s w aː	
253-6						m w e	
270-6						m r a	
278-6						m r a ŋ	
279-6						h j aː	
285-6						r a m	
308-6						kʰ p aː	
322-6						m r aː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						tsʰ aː	
347-6						s w au k	
362-6						h r a	
391-6						j a p	
394-6						m a k	
397-6						ts e	
443-6						n r a p	
460-6						s a k	
463-6						kʰ w au	
464-6						k a ŋ	
473-6						s a m	
476-6						kʰ j au k	
481-6						tsʰ a	
494-6						k r iː	
496-6						s r a ŋ	
516-6						j aː	
1-7							m au ³²
4-7							l e ³
18-7							m a̰ n ³¹
19-7							n i ³¹
44-7							l u ʔ ⁵³
50-7							h i ŋ ⁵³
62-7							s i k ⁵⁴
70-7							b ṵ n ³²
75-7							m j ɔ ʔ ⁵⁴
97-7							tʃʰ a ŋ ³²
112-7							tsʰ ɔ ³
122-7							m j u ʔ ³¹
127-7							kʰ j i ³¹
132-7							w ɔ ʔ ³²
133-7							n e ⁵³
135-7							n au ³²
142-7							d z w i ³¹
143-7							ŋ ɔ ʔ ³²
149-7							ʔ u ³
152-7							ŋ ɔ ³
157-7							b ɔ ³¹
183-7							ʔ u ³
184-7							n u ʔ ⁵³
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n ɔ ³¹
195-7							n ɔ ³²
200-7							i ³²
216-7							s i ŋ ³¹
218-7							l ɔ ʔ ³²
225-7							s i ŋ ³²
235-7							kʰ i ⁵
244-7							s i ³¹
253-7							m i ³¹
270-7							m i ³¹
278-7							m i ŋ ³¹
279-7							w ɔ ³¹
285-7							j a̰ m ⁵³
308-7							b i ³¹
322-7							m ḭ ³¹
325-7							kʰ au ³²
337-7							m j a̰ ŋ ³¹
341-7							d z ɔ ⁵³
347-7							ʃ u ʔ ³
362-7							w i ³¹
391-7							j a̰ p ³
394-7							m ɔ ʔ ³
397-7							tʃʰ i ⁵³
443-7							n j a̰ p ⁵⁴
460-7							s ʊ ʔ ⁵
463-7							w i ³¹
464-7							ʔ u ŋ ³
473-7							s u m ⁵³
476-7							kʰ j u ʔ ⁵
481-7							tsʰ i ⁵³
494-7							g i ³¹
496-7							h i ŋ ³²
516-7							j e ⁵³
