COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2492		ʃ e ʃ u				ʃ e ʃ u		
1547	j a s			j a s				j a s
445	n a ɾ i k o l							n a ɾ i k o l
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
1629					ŋ o n b u		ŋ o n b u	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1118		tʃʰ u i						tʰ u l i
1577			ɾ i				ɾ i	
2323						kʰ o d̪ i l o		kʰ o l o
2053		u n tʃ u		ŭ n tʃʰ a m				
2358			ʔ i w o			ʔ i w o		
865						z a s	z a s	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
854	p a i pʰ u			p a i p u				p e p u
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1040	pʰ u i b u			pʰ o i b u				
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1798					dʒ o ŋ		dʒ o ŋ	
1603		r a	r a		ɾ u	r a	ɾ u	
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1264				z o ɾ				z o ɾ
2158					p i r kʰ ə n		p i r kʰ ə n	
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
1169	o t p a			o t p a				
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
117					kʰ a r i		kʰ a r i	
72	d̪ a n		d̪ a n			d̪ a n		
1761					s a ʔ	s a h̥		
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1672	l e m a			l e m a				
728	tʰ a ŋ p u							tʰ a ŋ p u
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1807			tʃʰ i n l a			tʃʰ i n l a		
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
989	tʃʰ a b u l a			tʃʰ a b u				
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
635	a t a			a t a				
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2219		ʃ e ʃ u				ʃ e ʃ u		
590	n a			n a				n a
153	l i ʃ i ŋ			l i ʃ i ŋ				
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
2296				tʰ o g tʃʰ a m				t o k p a n
1014			g e s t̪ u j a			g e s t̪ u r		
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
2		a ʃ i			a ʃ i		a ʃ i	
266	j i			j i				
2063		tʰ a kʰ u				tʰ a kʰ u		
2422	j a k p o		j a k p o					
2312		g o tʃ u				g o tʃ u		
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
580	b l a s a							b l a s a
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2149					n u p kʰ ə n		n u p kʰ ə n	
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
1760	s a h̥	s a h̥	s a	s a				
1770		tʃ j a ŋ			o tʃ a n			
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
2646		h a ŋ j a				h a ŋ j a		
2404	pʰ a l o		pʰ a w o					pʰ a l o
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
582	p u r tʃ i			p u r tʃ i				
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
864		g o ŋ			g o ŋ			
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
67				n a n	n a n			
2055					u kʰ e n		u kʰ e n	
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2034						g o k u	g o kʰ e n	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2203					a kʰ ə n		n a kʰ ə n	
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
2268				s e m pʰ e k a				s e m pʰ e l a n
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2083			z a m b o		z a m b o			
856			k j a k p a				k j a k p a	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
134	dʒ a p							dʒ a p
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
872	pʰ u ŋ k a			pʰ u ŋ k a				
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2407					pʰ a kʰ e n		pʰ a kʰ e n	
562	s a ŋ k a			s a ŋ k a				
1602	tʃ a			tʃ a				tʃ a
1627	d̪ u l u l a			d o l u				
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1585			l a m	l a m			l a m	
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
2201		n a ʃ u				n a ʃ u		
202					t o ŋ t e			t o ŋ t e
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
1088	j o n			j o n				j o n
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
2006	s e m tʃ e n							s e m tʃ e n
2110	a l o				a l o	ʔ a l o		
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
1773						h a ŋ a n u		h a ŋ g i n u
