COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
242-2		x a m ɨ s t																	
415-2		dʒ ɨ n a b																	
450-2		dʒ ə r																	
490-2		tʼ ə b w j																	
645-2		kʼ a l																	
160-2		tʼ ə r ə kʼ																	
208-2		x ɨ n kʼ w kʼ t																	
378-2		x a n tʃː ə t																	
379-2		tʼ ə tʼ ə ɲː																	
409-2		tʃː ə t ə r ə																	
598-2		k ɨ l kː m																	
646-2		x ɨ k ə e																	
210-2		tʼ ə k a n e																	
215-2		x ɨ tʼ tʃ b b t t																	
285-2		m ɨ tʼ a d																	
380-2		x a k u ɨ																	
412-2		s ɨ k ɨ n																	
496-2		w ɨ n b ə n b ə h e																	
64-2		d a b o																	
251-2		f ɨ kʼ e l																	
294-2		m u kʼ kʼ m																	
597-2		x ə j dʒː n tʼ e ɲː																	
7-2		x a l tʃː a																	
158-2		kʼ ə m i s																	
296-2		w ɨ w ɨ kː e																	
375-2		s ə b																	
541-2		kʼ ə tʃ ɨ n																	
113-2		b u n a																	
252-2		r ə ʔ ə b ə																	
330-2		kʼ ə l d																	
449-2		x a s ə m																	
491-2		d ɨ n tʃː ə t																	
545-2		w ɨ n o m																	
596-2		n ə tʃː ə																	
4-2		tʃː ɨ n r ə																	
106-2		m ə tʼ a																	
254-2		dʒ ɨ m a t																	
290-2		x a tʃː ə dʒ ə j																	
602-2		m ɨ n																	
2-2		k u dʒː ɨ m																	
3-2		ʔ ɨ n ə																	
213-2		ʔ a r a sː j																	
486-2		n ə sː ə kʼ ə j																	
10-2		tʼ ɨ kʼ u r																	
152-2		x a d o																	
211-2		m ɨ ʃ ə t																	
328-2		m ə d ə b ə																	
333-2		m ɨ sː ɨ r																	
334-2		x a n b ə s a																	
540-2		l ə b a																	
109-2		dʒː u n tʃ ə																	
61-3			d ə m																
63-3			ʔ a dʒ ɨ m																
107-3			g a m e p a																
112-3			d a m ə r a																
331-3			n ɨ g w s																
377-3			b ɨ kʼ u r ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ p ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s ə s t																
593-3			ʔ a m u s																
640-3			m a sː																
1-3			d ə p ə r ə m																
65-3			dʒ u t																
163-3			s ə tʃʼ ə																
212-3			ʔ e sː																
244-3			ʔ a r b ə t																
248-3			m u p a																
293-3			p ə r ə z																
373-3			kʼ ɨ m a p																
408-3			b ə r a																
414-3			d ə p a kʼ u dʒ a																
601-3			ʔ ə r tʃ t																
642-3			sː ɨ p a s																
60-3			n ə dʒ ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ sː a m																
450-3			z ə r																
490-3			dʒ ə p w ə m																
638-3			s ɨ r e m																
645-3			kʼ a p																
75-3			ʔ a m b ɨ r																
160-3			d ə r ə kʼ																
208-3			ʔ a n kʼ w ə																
214-3			ʔ a p																
218-3			ʔ ɨ z z ɨ r																
378-3			ʔ a n g ə t																
379-3			dʒ ə dʒ ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w x t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			dʒ ə x w sː r ə																
215-3			ʔ a dʒ e b ə t																
256-3			t u m a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w kʼ																
412-3			s a x ɨ n																
496-3			w u r s ə n b ə t																
64-3			d a p ə																
67-3			w ɨ r																
169-3			n ɨ z ə z ə z ə																
251-3			p e kʼ ə																
461-3			s ə																
547-3			w ɨ z a t																
597-3			ʔ e m g n d n																
655-3			m ɨ dʒ t																
7-3			ʔ a p g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ɨ m a r																
296-3			x ə x u t																
372-3			k ə n h ə r																
374-3			b ə kʼ ə dʒ ə																
375-3			s ə b																
385-3			w ɨ dʒ ə t																
411-3			t ɨ r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə x ɨ r																
123-3			w e m ə m																
252-3			r ə k ə b ə m																
421-3			b ɨ w ə																
448-3			kʼ ə d a n s ə n b ə t																
449-3			ʔ a dʒ ə m																
545-3			x ɨ n ə m																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ r dʒ ə																
254-3			dʒ ɨ m a t t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			x ɨ ɨ t																
489-3			b ə r tʃʼ u m a																
552-3			z ɨ																
652-3			ʔ ə t d t e																
119-3			ʔ a n g a tʃ a																
298-3			x u t																
340-3			g w n tʃ tʃ																
458-3			d ə n g ə n ə																
459-3			ʔ a s ə w ə																
607-3			ʔ ə k w a																
609-3			ʔ ɨ x a																
647-3			t ə t a t e																
10-3			dʒ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ ə																
73-3			tʃ ə k w r r m																
76-3			m w ə s a																
110-3			d a t a																
121-3			t ɨ k ə																
167-3			g ɨ ə																
255-3			kʼ w ə tʃ tʃʼ ə																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			m ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r ɨ m a																
540-3			n ə b a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ a ʃː ɨ m															
107-4				g a m ə n f															
112-4				d a m ə n a															
331-4				n ɨ g j ʃː															
377-4				b ɨ kʼ u n ə															
381-4				ʔ a t															
417-4				s u g															
451-4				ʃː ə b a t															
454-4				ʔ a j ɨ s															
484-4				ʃː ɨ b ɨ ʃː t															
535-4				ʔ a ʃː ɨ s															
543-4				ʃː ɨ ʔ t r															
593-4				ʔ a m u ʃː															
640-4				m u n n															
1-4				d ə b ə n ə m															
65-4				i ɨ mː															
163-4				ʃː ə j ə															
408-4				b ɨ s a r															
414-4				d ɨ b a kʼ ɨ i f															
601-4				ʔ ə r ɨ mː															
642-4				n ɨ h a ʃː															
60-4				n ə ə ʃː ə															
115-4				ʔ a m ə m															
450-4				w ə s															
490-4				t ə b j ə															
638-4				ʃː ɨ s n n															
645-4				kʼ a n															
75-4				ʔ a m b ɨ r															
160-4				d ə s ə kʼ															
378-4				ʔ a n g ə t															
379-4				h ə mː ə r															
409-4				g ə t ə s ə															
497-4				t ə n															
598-4				h ɨ nː t															
646-4				ʔ a h ə															
164-4				b ə h ə															
332-4				ʔ ɨ g ɨ s															
380-4				ʔ a h ɨ e															
412-4				ʃː a h a n															
64-4				d a b ə															
67-4				j ɨ s															
169-4				b ɨ w ə w ə m ə															
461-4				t ə															
547-4				j ɨ w a t															
597-4				ʔ ə m g n d n															
655-4				m ɨ ʃː t															
158-4				kʼ ə m i ʃː															
168-4				ʔ ɨ m a r															
372-4				h ə n h ə s															
374-4				b ə kʼ ə i ə															
375-4				ʃː ə b															
385-4				j ɨ i ə t															
411-4				t ɨ s a ʃː															
500-4				ʔ ɨ m ɨ w															
541-4				kʼ ə o ɨ n															
6-4				m ə n h a m a															
17-4				ʔ ɨ h ɨ w															
330-4				kʼ ə n d															
421-4				b ɨ ʃː ə															
449-4				ʔ f h ə															
545-4				h ɨ n ɨ															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ n i ə															
8-4				kʼ ə b ə t ɨ															
106-4				m ə t a															
339-4				b ə kʼ ɨ n															
489-4				b j ə j i m ʔ ə															
652-4				ʔ ə t ə d h ə															
119-4				ʔ a n g a kʼ a															
340-4				g j n kʼ ə															
458-4				d ə n g ə nː ə															
486-4				n ə mː ə kʼ ə m															
607-4				ʔ ə h j a															
609-4				ʔ ɨ h a															
15-4				ʔ ɨ n ɨ m															
18-4				n ɨ kʼ ə j ə															
73-4				kʼ ə h j ə ə m															
76-4				m j ə ʃː a															
110-4				d a t a															
121-4				t ɨ h ə															
167-4				g ɨ j ə															
334-4				ʔ a n b ə ʃː a															
342-4				m ə n a															
344-4				kʼ ə ʃː ə m															
410-4				kʼ a s ɨ ɨ															
550-4				h ə n h ɨ w															
612-4				ʔ a s b mː															
61-5					d ə m														
63-5					ʔ a s ɨ m														
107-5					g a m e z a														
112-5					d a m ə r a														
331-5					nː ɨ g w s														
377-5					b ɨ kʼ u bː ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s ɨ s t														
593-5					ʔ a m u s														
640-5					m a nː														
1-5					d ə bː ə r ə m														
65-5					tʃ u mː														
163-5					s ə tʃʼ ə														
212-5					ʔ e nː														
244-5					ʔ a r b ə tː														
248-5					m u tʃʼ ə														
293-5					bː ə r ə z														
373-5					kʼ ɨ m a z														
408-5					b ɨ r a														
414-5					d ɨ b a kʼ u l a														
601-5					ʔ ə r u mː														
642-5					n ɨ bː a s														
60-5					nː ə bː ə s ə m														
115-5					ʔ ə s a m														
209-5					s ɨ m u t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ nː a b														
450-5					z ə r														
490-5					tʃ ə bː w m														
638-5					s ɨ r e n														
645-5					kʼ a bː														
75-5					ʔ a m b ɨ s														
160-5					d ə r ə kʼ														
208-5					ʔ ɨ nː kʼ w ɲː z														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a nː g ə t														
379-5					bː ə tʃ ə														
409-5					g ə t ə r ə														
497-5					t ə nː														
598-5					x w e tː														
164-5					b ə k ə m														
210-5					bː ə x w r r ə														
215-5					ʔ a tʃ e b ə t														
256-5					t u m a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w kʼ														
496-5					w u r mː ə nː b ə t														
64-5					d a bː ə														
67-5					w ɨ r														
169-5					b ə z ə z ə z														
251-5					bː e kʼ														
294-5					m u kʼ kʼ														
461-5					s a														
547-5					w ɨ z a t														
597-5					ʔ e m g nː d n														
655-5					m ɨ s t														
7-5					ʔ a bː g a														
168-5					ʔ ɨ m a r														
296-5					x ə h u t														
372-5					k ə nː h ə r														
374-5					b ə kʼ ə tʃ ə														
375-5					s ə b														
385-5					w ɨ tʃ ə t														
411-5					t ɨ r a sː														
500-5					ʔ ɨ m ɨ r														
6-5					m ə z k a m a														
17-5					ʔ ə x ɨ r														
113-5					mː e sː ə														
123-5					s e m ə														
252-5					r ə k ə b ə														
421-5					b ɨ ʔ ə														
448-5					k ə d a nː s ə nː b ə t														
449-5					ʔ a h ə														
545-5					x ɨ nː ɨ m														
596-5					nː ə g ə														
653-5					b ə tː ɨ t														
4-5					g ɨ r ʃ ə														
8-5					kʼ ə b ə tː ə														
290-5					ʔ a g ə z ə m														
339-5					b ə kʼ ɨ nː														
460-5					x ɨ ɨ t														
489-5					b ə r tʃʼ u m a														
552-5					z ɨ														
602-5					m ɨ sː														
652-5					ʔ e tː ə x w														
3-5					h ɨ nː ə														
119-5					ʔ a nː g a tʃ a														
298-5					x u t														
340-5					g w nː tʃ tʃ														
458-5					d ə nː g ə n ə														
459-5					ʔ a sː ɨ w ə														
486-5					nː ə tʃ ə kʼ ə m														
607-5					ʔ ə k w a														
609-5					ʔ ɨ x a														
647-5					t ə t ə tː ə														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ kʼ ɨ ə ə														
73-5					tʃ ə k w r r m														
76-5					m w ə sː a														
110-5					d a tː ə														
121-5					t ɨ k ə														
152-5					ʔ a t ə														
167-5					g ɨ tʃʼ ə														
255-5					kʼ w ə tʃ tʃʼ ə														
297-5					g u nː ə r														
299-5					g u nː ə r														
334-5					ʔ a m b ə sː a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r ɨ ʔ a														
550-5					h ə nː h ɨ r														
612-5					ʔ a r mː mː														
61-6						d ə m													
63-6						ʕ a s i m													
107-6						g ə m e l ɨ													
112-6						d ə b ə n ə													
331-6						n ɨ g ɨ s													
377-6						b ɨ kʼ bː l													
381-6						ħ a k d													
417-6						r ɨ z													
451-6						s ə b ɨ ʔ t													
454-6						ħ ɨ s i r													
484-6						s ɨ tʼ ɨ s ʔ													
535-6						ʕ a s i r													
543-6						s ɨ s ʔ													
593-6						k a m ɨ s													
640-6						m ɨ n													
1-6						d ə bː ɨ r ə													
163-6						s ə s ə													
212-6						ʕ ɨ n													
244-6						ʕ ɨ r b ɨ t													
248-6						m ɨ l ɨ													
293-6						f ə r ə z													
373-6						kʼ ɨ m ə l													
408-6						b ɨ r ɨ													
601-6						ʕ ɨ r b b													
642-6						n ɨ f ɨ s													
60-6						n ə f ə s ə													
115-6						ħ ə m t m													
242-6						ħ ɨ mː i s ʔ													
415-6						z ɨ n ə b													
450-6						z ə r													
490-6						gː ɨ bː ɨ													
638-6						s ɨ r e kʼ													
645-6						kʼ a l													
75-6						ʕ a m b i r													
208-6						ʕ ɨ n kʼ w i l													
214-6						ʕ a bː z													
218-6						ʕ i z z i													
409-6						g ɨ t ɨ r													
497-6						ʔ ə n													
598-6						k ɨ l ʔ													
646-6						ʕ ɨ jː ə													
215-6						rː ɨ tʼ s b ə g													
256-6						ʔ ɨ mː ɨ													
294-6						m ɨ kʼ kʼ													
655-6						m i s ʔ													
158-6						kʼ ə m i s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						ʔ ɨ r a s													
500-6						ʕ i m i r													
541-6						kʼ ə s i n													
113-6						b ɨ n ɨ													
252-6						r ə k ə b ɨ													
330-6						kʼ ə l d													
448-6						kʼ ɨ d a m s ə n b ə ʔ													
106-6						m ə s ə													
290-6						ħ ə g ə z ə													
460-6						ħ i g ʔ													
552-6						z i mː													
602-6						m i n													
2-6						k ɨ l ɨ m													
298-6						ħ ɨ g ə													
486-6						n ə gː ə kʼ ə													
211-6						m ɨ s e d													
333-6						m ɨ s ɨ r													
334-6						ʕ a m b ə n a													
612-6						ħ ə r b b													
61-7							d ə m												
63-7							ʔ a tʃ ɨ m												
107-7							g a m e pː a												
112-7							d a m ə r a												
331-7							o ɨ g w s												
377-7							u kʼ u r												
381-7							ʔ a tː												
417-7							r u z												
451-7							s a pː a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ pː ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t s												
593-7							ʔ a m u s												
640-7							m w o												
1-7							d ə pː ə r ə m												
65-7							tʃ u w												
163-7							s ə tʃʼ ə												
212-7							ʔ ai̯ o												
244-7							ʔ a r pː t tː												
248-7							m u pː a												
293-7							pː ə r ə z												
373-7							kʼ ɨ m a pː												
408-7							pː o r a r												
414-7							d ɨ pː a kʼ u tʃʼ a												
601-7							ʔ ə r tʃ tː												
642-7							o ɨ pː a s												
60-7							o ə dʒ ə s ə												
115-7							ʔ a r a m												
209-7							s ɨ m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a pː												
450-7							z ə r												
490-7							tʃ ə pː w ə												
638-7							s ɨ r e n												
645-7							kʼ a pː												
75-7							ʔ a m pː ɨ r												
160-7							d ə r ə kʼ												
208-7							ʔ a o kʼ w j												
214-7							ʔ a pː												
218-7							ʔ ɨ z z ɨ r												
378-7							ʔ a o g ə t												
379-7							dʒ ə tʃ ə												
409-7							g e t ə r ə												
497-7							t ə o												
598-7							x w ai̯ tː												
646-7							ʔ a x a												
164-7							ə k ə												
210-7							dʒ ə x w o r ə												
215-7							ʔ a tʼ o tː ə t												
256-7							t u m a												
285-7							m ɨ d a d												
332-7							ʔ ɨ g ɨ r												
380-7							ʔ a x w kʼ												
412-7							s a x ɨ o												
496-7							w u r s ə o tː ə tː												
64-7							d a pː ə												
67-7							w ɨ r												
169-7							pː ɨ z ə z ə z w												
251-7							dʒ e kʼ ə												
294-7							m u kʼ kʼ												
461-7							tʼ ai̯												
547-7							w ɨ z a t												
597-7							ʔ e m g n d n												
655-7							m ɨ s t												
7-7							ʔ a pː g a												
158-7							kʼ ə m j s												
168-7							ʔ ɨ m a r												
296-7							x a x u t												
372-7							k ə o dʒ ə r												
374-7							ə kʼ o dʒ tʃ												
385-7							w ɨ tʃ ə t												
411-7							t ɨ r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r k a m a												
17-7							ʔ ɨ x ɨ r												
123-7							s e m ə												
252-7							r ə k ə ə												
421-7							ɨ s a												
448-7							k ɨ tʼ a m s ə n ə t												
449-7							ʔ a dʒ ə												
491-7							d ɨ o g ə t												
545-7							x ɨ o ə w												
596-7							o ə g ə												
653-7							pː ə tː ɨ t												
8-7							kʼ ə ə tː o												
254-7							dʒ j m a t tː												
290-7							ʔ a g ə z ə												
460-7							x j t t												
489-7							w r tʃʼ tʃʼ m m												
552-7							z ɨ												
652-7							ʔ a tː e ai̯ w												
3-7							x ɨ r ʃ												
119-7							ʔ a n g a tʃ a												
298-7							x u t												
340-7							g w o tʃ tʃ												
458-7							d ə n g ə n ə												
459-7							ʔ a s a w												
486-7							o ə tʃ ə kʼ ə												
607-7							ʔ a k w a												
609-7							ʔ ɨ x a												
10-7							dʒ ɨ kʼ u r												
15-7							ʔ ɨ o ɨ m												
18-7							n ɨ kʼ j g ə												
73-7							tʃ ə k w r r												
76-7							m w ə s a												
110-7							d a r a												
121-7							t ɨ k ə												
152-7							ʔ a o												
167-7							g ɨ ə												
255-7							kʼ w ə tʃ tʃʼ ə												
297-7							g u o ə r												
299-7							g u o ə r												
338-7							m ə m ɨ r												
342-7							m e r a												
344-7							kʼ ə s ə m												
410-7							kʼ a r e n												
540-7							n e tː a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								h a tʃ ɨ m											
107-8								dʒ a m e p a											
112-8								d a m ə r a											
331-8								n ɨ dʒ w s											
377-8								b ɨ kʼ u r											
381-8								h a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ p ɨ s t											
535-8								h a s ɨ r											
543-8								s ə s t											
593-8								h a m u s											
640-8								m a n											
1-8								d ə p ə r ə m											
65-8								tʃ u m											
163-8								s ə tʃʼ ə											
212-8								h e r											
244-8								h a r b ə t											
248-8								m u p a											
293-8								p ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ɨ r a											
414-8								d ɨ b a kʼ u dʒ a											
601-8								h ə r tʃ m											
642-8								n ɨ p a s											
60-8								n ə p ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ mː u t											
242-8								h a mː ɨ s t											
415-8								z ɨ r a m											
450-8								z ə r											
490-8								tʃ ə p w m											
638-8								s ɨ r ə											
645-8								kʼ a p											
75-8								h a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								h ɨ n kʼ w kʼ j											
214-8								h a p											
218-8								h ɨ z z ɨ r											
378-8								h a n g ə t											
379-8								dʒ ə p ə											
409-8								g ə t ə r ə											
497-8								t ə n											
598-8								x w e t											
646-8								h a x ə											
164-8								b ə k ə m											
210-8								dʒ ə x w r r ə											
215-8								h a p e b ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								h ɨ g ɨ r											
380-8								h ə x w a											
412-8								s a x ɨ n											
496-8								w u r s ə n m ə t											
64-8								d a p ə											
67-8								w ɨ r											
169-8								n ɨ z ə z ə m											
251-8								p ɨ kʼ kʼ											
294-8								m w kʼ kʼ kʼ											
461-8								tʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m dʒ n d n											
655-8								m ɨ u t											
7-8								h a p g a											
158-8								kʼ ə m ɨ s											
168-8								h ɨ m a r											
296-8								x ə h u t											
374-8								b ə kʼ ə dʒ ə											
385-8								w ɨ tʃ ə t											
500-8								h ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								h ə x ɨ r											
123-8								u e m ə m											
252-8								r ə k ə b ə m											
421-8								b ɨ kʼ a											
448-8								kʼ ə d a n s ə n b ə t											
449-8								ʔ a s ə m											
545-8								x ɨ n ə w											
596-8								n ə g ə											
653-8								p ə t ɨ t											
4-8								g ɨ r dʒ ə											
8-8								kʼ ə b ə t ə											
254-8								dʒ ɨ m a t											
290-8								ʔ a dʒ ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								x ɨ ɨ ɨ											
489-8								b w r tʃʼ tʃʼ m m											
552-8								z ɨ											
652-8								h ə t d e w ə											
3-8								h ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								x u t											
340-8								g w ə tʃ tʃ											
458-8								d ə n g ə n ə											
459-8								h a s ə w ə											
607-8								ʔ ə k w a											
609-8								ʔ ɨ x a											
10-8								tʃ ɨ kʼ u r											
15-8								h ɨ n ɨ m											
18-8								n ɨ kʼ i ə											
73-8								tʃ ə k w r r m											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ ə											
255-8								kʼ w ə tʃ tʃʼ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r ɨ h a											
540-8								n e b a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a tʃ ə m										
107-9									g a m ə p a										
112-9									d a m ə r a										
331-9									n ə g w s										
377-9									b ə kʼ u r ə										
381-9									ʔ a t										
417-9									m u z										
451-9									s ə b a t										
454-9									ʔ a j i m										
484-9									s ə pː ə s t										
535-9									ʔ a s ə m										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m w n										
1-9									d ə p ə m ə										
65-9									tʃ u b										
163-9									s ə j ə										
212-9									ʔ z n										
244-9									ʔ a m b ə t										
248-9									m u p a										
293-9									dʒ ə m ə z										
373-9									kʼ ə m a n										
408-9									b u ə a										
414-9									d ə b a kʼ u tʃ a										
601-9									ʔ ə m b b										
642-9									n ə p a s										
60-9									n ə dʒ ə s ə										
209-9									s ə m u tʼ										
242-9									ʔ a m ə s t										
415-9									z ə n a b										
490-9									tʃ ə p w ə										
638-9									s ə n ai̯										
645-9									kʼ a n										
75-9									ʔ a m b n										
160-9									d ə m ə kʼ										
208-9									ʔ a n kʼ w ɨ r										
214-9									ʔ a p ə										
218-9									ʔ ə z z i										
378-9									ʔ a n g ə t										
379-9									dʒ ə tʃ o										
409-9									g ai̯ t ə ə ə										
497-9									t ə n										
598-9									x w ai̯ t										
646-9									ʔ a x a										
164-9									b ə k ə										
210-9									dʒ ə x w r ə										
215-9									tʃ a tʃ j b b l										
256-9									t u m a										
285-9									m ə d a d										
332-9									ʔ ə g ə m										
380-9									ʔ a x w a										
412-9									s a x a n										
496-9									w u m s ə n b o t										
64-9									d a p r										
67-9									w ə m										
169-9									n ə z ə z ə z ə										
251-9									dʒ ə kʼ ə										
294-9									m w kʼ kʼ										
461-9									tʼ a										
547-9									w ə z a t										
597-9									ʔ ə m g n d ɲ										
655-9									m ə u t										
7-9									ʔ a p g a										
168-9									ʔ ə m a m										
296-9									x a x u t										
372-9									k ə n dʒ ə m										
374-9									b ə kʼ ə dʒ tʃ										
375-9									s ə b										
385-9									w ə tʃ ə t										
411-9									t ə m a s										
500-9									ʔ ə m i m										
541-9									kʼ ə tʃ ə n										
6-9									m ə n k a m a										
17-9									ʔ ə x ə m										
113-9									b u n ə										
123-9									u ə m ə										
252-9									n ə k ə b ə										
421-9									b ə i a										
448-9									kʼ ə d a n s ə n b ə t										
491-9									d ə n g ə t										
545-9									x ə n r										
596-9									n ə g ə										
653-9									p ə t ə t										
4-9									g j s dʒ ə										
8-9									kʼ ə b ə t r										
254-9									dʒ ə m a t										
339-9									b ə kʼ ə n										
489-9									b ə m j u m a										
552-9									z ə x										
