COGID	1	10	2	3	4	5	6	7	8	9
4003-2		n i a v a								
4373-2		l i m i								
4384-2		i n o								
84-2		l l g u l u								
116-2		p i g a								
419-2		l o g								
587-2		o n ŋ g o								
660-2		l e l a								
848-2		g á l a								
1122-2		v i n a								
1159-2		a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i ŋ g i l a								
2419-2		s e g a								
2750-2		e a s i								
3441-2		s e e n ŋ g a								
3464-2		w o n a								
3639-2		d e Ø n n e m a								
3981-2		i l m o o n a								
4192-2		w i n m b a								
4350-2		l e e l oː o								
278-2		v a								
3971-2		k a m a								
55-2		ɲ a m a								
43-2		s i m u								
93-2		k o n o								
459-2		l u m a								
1137-2		s i g u								
1585-2		a l a								
1872-2		p a								
2166-2		u u m b a								
2872-2		k o s i								
2997-2		k a a n s a								
3075-2		g u l u v Ø								
3675-2		l Ø e a l e								
4137-2		m i l a								
4238-2		a a s o s i								
4316-2		t a a t u								
4574-2		s Ø a a l a								
3067-2		n d u								
3531-2		a a n i k a								
1033-2		k o Ø o l a								
3185-2		v i l k a								
794-2		w e l l g a								
143-2		w u n								
240-2		o g a								
388-2		u m a								
599-2		t á m b i								
969-2		n s a								
994-2		t Ø l Ø g a								
1606-2		o t o								
1629-2		g Ø i n								
1895-2		Ø a								
2592-2		l o l a								
2884-2		p j a a								
3148-2		i t a								
3261-2		t e t e								
2689-3			ɲ a m a							
893-3			a n a							
1285-3			n w a							
1303-3			ŋ k o m a							
2197-3			dʒ a l a							
2828-3			dʒ i i n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			l n e							
1789-3			x a l a a Ø k a a							
3207-3			f u u l a							
3519-3			r u m a							
3686-3			ŋ i i m b a							
4249-3			x u m i							
4451-3			β i s ìì							
448-3			n u u ɲ k k i							
630-3			β e e l e							
1216-3			k a a β ŋ ŋ a a							
1228-3			b w a							
1418-3			dʒ i m k a							
1475-3			k w a							
3397-3			β o l a							
4003-3			ìì β a a							
4040-3			k e n i							
4373-3			tʰ i m i							
4384-3			i ɲ o							
181-3			k o l ŋ k o							
419-3			l o k a a							
587-3			o ŋ ŋ g o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a a							
1374-3			n s a n e							
1396-3			s o f u							
1666-3			Ø n o							
1767-3			x o x o							
1906-3			ìì k i l a							
2177-3			ŋ k a a							
2286-3			l a							
2317-3			f u p a							
2750-3			e e s i							
3275-3			x a n a							
3464-3			β o n a							
3639-3			tʰ i i m ŋ ŋ a							
3981-3			ìì m u ŋ a							
4192-3			f i m b a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			Ø a a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			u a l w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a Ø l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f i k o							
2393-3			m a ɲ a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l w i i l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			dʒ Ø a a l a							
4688-3			ŋ w e							
2798-3			n w a							
3067-3			n tʰ u							
3531-3			a a n i i x a							
3767-3			l o							
4632-3			x Ø s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			g u l a							
1032-3			k o l o l a							
1043-3			β l							
1273-3			l o o r a							
1362-3			k i							
1895-3			Ø a							
2615-3			d a a							
2784-3			g Ø l Ø							
2904-3			x e Ø n d Ø a							
2689-4				n a m a						
893-4				a a n Ø Ø a						
1285-4				n Ø a Ø						
3572-4				s ɔ n e						
1755-4				i Ø a						
1789-4				k Ø Ø a a ŋ g a						
3686-4				Ø e m b a						
4451-4				b e s o						
1216-4				Ø a Ø Ø Ø a						
4003-4				i Ø b a						
419-4				Ø ɔ Ø a						
1122-4				Ø Ø a						
1430-4				i Ø s ɔ						
1666-4				t Ø Ø ɔ						
1767-4				k ɔ k ɔ						
55-4				Ø a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t Ø i Ø						
4632-4				k Ø Ø i						
2784-4				Ø o Ø o						
3160-4				Ø Ø r a						
2689-5					n a m a					
893-5					a n á					
1285-5					n w á					
1303-5					ŋ g o m a					
2197-5					ʃ a l					
2828-5					ʃ i n a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i m p a					
4249-5					k u m i					
448-5					n u n Ø Ø i					
630-5					β e e l e					
814-5					n o m f e					
1228-5					f w a					
1418-5					ʃ i m i ʃ j a					
2026-5					t w e					
2775-5					β u m β a					
3397-5					β o l a					
3826-5					l o k a					
4040-5					e n i					
4373-5					d i m i					
4384-5					i n o					
84-5					ʃ u g u l u					
116-5					i i k a					
587-5					o o ŋ g o					
848-5					k á l a					
1159-5					n a					
1350-5					d j a á					
1396-5					ʃ o f u					
1430-5					i s o					
1767-5					o k o					
2286-5					l a					
2317-5					Ø u p a					
2419-5					s e k a					
2750-5					e ʃ i					
3018-5					ʃ i l a					
3275-5					k á n a					
3441-5					s á ŋ g a					
3885-5					s e m o					
4192-5					β i m p a					
4260-5					s w a á					
4350-5					l e l i o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					a m a					
94-5					β o k o					
2717-5					l Ø a ŋ g a					
4139-5					m i n a					
200-5					β i i					
374-5					Ø a a l w a a					
508-5					β Ø f u					
528-5					β i l i					
575-5					t a á					
1137-5					ʃ i k u					
1339-5					t w e e					
1872-5					p a á					
2537-5					l o m o					
2738-5					β e l e					
2872-5					k o s i					
2893-5					ʃ e k u					
3675-5					l w l e					
4028-5					Ø w e					
4238-5					i i s o ʃ i					
4429-5					a s a					
4485-5					s u					
2798-5					n w a					
3531-5					a á n i k a					
3767-5					l o					
4632-5					k á ʃ i					
1033-5					k o ʃ Ø o l a					
3185-5					β i i k a					
649-5					l e e t a					
1110-5					t e m a					
1263-5					Ø a Ø a					
1273-5					l o o t a					
1329-5					i k a l a					
1617-5					Ø e k o					
1917-5					f Ø m a					
1969-5					Ø a Ø m a					
2483-5					u l Ø					
2615-5					d a Ø					
2700-5					Ø a ŋ g a					
2884-5					m p j a á					
2972-5					ʃ e					
3030-5					l i p a					
3261-5					Ø t					
1303-6						Ø Ø ɔ Ø				
1755-6						Ø n Ø				
448-6						Ø u n Ø Ø i				
1475-6						Ø Ø				
3397-6						Ø o l Ø				
2286-6						l				
278-6						Ø Ø				
2717-6						Ø k a Ø k a				
4137-6						Ø i Ø Ø				
3767-6						l ɔ				
1033-6						k ɔ Ø Ø Ø ɔ l Ø				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							ŋ w a			
1303-7							ŋ o m a			
2197-7							z a a			
2828-7							i n a			
3572-7							s o n i			
1095-7							i m a			
1755-7							n e			
1789-7							k á á á ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i z i			
814-7							ŋ o m b e			
1216-7							ɣ a v h a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e n i			
84-7							ʃ g u u			
116-7							s i k a			
181-7							ɣ o o ŋ g o			
419-7							o g			
587-7							o t ŋ ɣ o			
660-7							e a			
848-7							k á a			
1122-7							f u n a			
1159-7							Ø a			
1374-7							n ʃ á a n			
1396-7							z o f u			
1430-7							i n s			
1906-7							i ŋ g i a			
2177-7							ŋ g h á			
2419-7							s e k a			
3018-7							z i a			
3275-7							k a n a			
3441-7							s á ŋ g a			
3464-7							v o n a			
3639-7							d t m a			
3885-7							f i m u			
4192-7							f i m b			
745-7							t k o			
3971-7							k a m a			
55-7							n a m a			
2717-7							ŋ á a ŋ g a			
4139-7							m i ɲ a			
93-7							k o n o			
459-7							u m a			
575-7							t a á			
1712-7							f u r o			
2088-7							v i s a			
2166-7							u u m b a			
2334-7							Ø i g o			
2393-7							m á ɲ a			
2537-7							o m o			
2665-7							i u ŋ ɣ i			
2997-7							ɣ á z a			
4028-7							u w e			
4316-7							d t u			
4429-7							p a s a			
4688-7							w e			
3067-7							n t u			
3185-7							v i i k a			
794-7							v r ɣ a			
143-7							v u Ø			
388-7							p Ø ɲ u m á			
599-7							Ø á Ø m b i			
836-7							s Ø Ø m b i			
969-7							i z á			
1110-7							t e m á			
1263-7							Ø Ø h á			
1329-7							i k á á			
1362-7							g i			
1606-7							o o t o			
1629-7							k f i Ø			
1744-7							i v a			
1917-7							f u m á			
1989-7							s a Ø Ø			
2037-7							g a t a			
2128-7							g e m b e			
2186-7							ɣ a ɲ a			
2700-7							ɣ á á ŋ g á			
2797-7							m			
2904-7							Ø e e n d á			
2972-7							z e			
3148-7							i t á			
3364-7							z o Ø a			
2689-8								n a m a		
1285-8								n w a p		
1303-8								ŋ g ô m a		
2197-8								ʝ p a r a		
2828-8								ʝ î n a		
3572-8								ʝ ô n î		
1755-8								n a		
1789-8								k á r á á ŋ g a		
3207-8								b u r a		
3519-8								t u m a		
3686-8								p î m b a		
4249-8								k u m î		
4451-8								β î t î		
814-8								ŋ ô m b e		
1228-8								b w a a		
2026-8								t w î p		
2775-8								β u p m b a		
3826-8								ʝ ô k a		
4040-8								g e n î		
181-8								k ô p ŋ g ô		
660-8								r e r a		
848-8								k a r a		
1083-8								r r a		
1159-8								n a		
1350-8								r Ø a a		
1396-8								ʝ ô v u		
1666-8								t a a n ô		
2177-8								ŋ g a a		
2317-8								Ø u β a		
4260-8								ʃ w a a		
745-8								t Ø k ô		
3971-8								k á m a		
94-8								β o k o		
2717-8								g a ŋ g a		
4139-8								m î t a		
43-8								ʝ i i m u		
575-8								t a a		
871-8								Ø a m a		
1339-8								t w i i		
1585-8								a Ø r a		
1872-8								p a a		
2893-8								ʝ i k u a		
4028-8								Ø w e		
4316-8								t á t u		
4440-8								β r		
4485-8								ʃ u		
4688-8								p p p w e		
2798-8								n w a		
794-8								β u r ʃ k a		
994-8								Ø Ø Ø Ø k a		
1006-8								Ø Ø Ø ŋ g Ø		
1043-8								Ø a r a		
1617-8								Ø i k ô		
1969-8								m a Ø m a		
3364-8								Ø ô Ø a		
2689-9									n a m a	
893-9									a n a	
1285-9									ŋ w a d	
1303-9									ŋ o m a	
2197-9									s a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									d i m a	
1789-9									k a l ŋ g a	
3207-9									b ʊ l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b	
1228-9									b w a	
1418-9									z i m e z g a	
1475-9									g w a	
2026-9									r w i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									z o k a	
4003-9									r i e b a	
4040-9									g e n i	
4373-9									d i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o d ŋ g o	
1083-9									l i l a	
1374-9									n s a n e	
1430-9									i d s o	
1666-9									r n o	
1767-9									g o k o	
1906-9									i ŋ g i l a	
2177-9									ŋ g o	
2419-9									s e k a	
2750-9									e e z i	
3018-9									z i l a	
3441-9									s ŋ g a	
3885-9									b ʊ m o	
3981-9									e o m a	
4260-9									s w a	
4350-9									l e e l g o	
278-9									b	
745-9									s o g o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i Ø a	
200-9									b i	
528-9									b i l i	
871-9									r á m a	
2088-9									b i s a	
2166-9									n ʊ u m b a	
2334-9									b i g o	
2393-9									m a n a	
2537-9									l o m o	
2665-9									i d ŋ g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a n z a	
3075-9									g ʊ l ʊ b Ø	
4238-9									s o z i	
4429-9									d a s a	
4440-9									b i l i	
4485-9									s u	
4574-9									o w a a l a	
2798-9									n Ø a	
3067-9									n Ø ʊ	
3767-9									l o	
4632-9									k á z i	
1033-9									k o g a g o l a	
3185-9									b i r g a	
240-9									Ø g a	
401-9									Ø o	
755-9									g u l o	
836-9									Ø u m b i	
1006-9									u ŋ g u	
1744-9									i b Ø a	
1989-9									Ø a Ø Ø	
2037-9									Ø Ø o Ø a	
2128-9									g Ø d m b Ø	
2186-9									g a a	
2483-9									g u l Ø	
2592-9									l l a	
3030-9									l i Ø a	
3160-9									Ø u r a	
2689-10										a m a
893-10										á a n a
1285-10										n w a
2197-10										tɬ á l a
2828-10										d Ø n a
1095-10										l i m a
1755-10										n̩ e
3207-10										w u l a
3519-10										r ʊ m a
448-10										a ʊ̀ n̩ i
630-10										b e e l e
1216-10										χ á b á
1418-10										Ø i m i a a a
2775-10										b ʊ m Ø a
3397-10										b ɔ l
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										a ʊ χ ʊ l ʊ̀
1083-10										l i l a
1122-10										b u n̩ á
2286-10										l á
2317-10										Ø ʊ b a
3018-10										d i l a
3275-10										qʰ á n a
3464-10										b ɔ n a
3639-10										Ø Ø r Ø m a
3885-10										Ø ʊ̀ m ɔ
3981-10										i Ø m Ø Ø a
94-10										b ɔ qʰ ɔ
4139-10										m i n a
43-10										d Ø Ø Ø u
374-10										a a l w a a
459-10										l u m a
508-10										Ø ɔ Ø u
871-10										r a Ø a
1712-10										f u l ɔ
2893-10										Ø i χ ʊ
3075-10										Ø u l u Ø e
3531-10										a a n i qʰ a
794-10										b i qʰ a
1032-10										χ ɔ l ɔ l a
2797-10										l ɔ m ɔ
