COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1288						pʰ a ⁴⁴			pʰ a ⁴⁴
1442	v ɤ ³¹					v ɤ ³¹		v ɤ ³¹	v ɤ ³¹
4604		k ɯ ³¹	k u ³¹			k ɯ ³¹			k ɯ ³¹
3955	k a ³⁵	kʰ ɔ̃ ⁴⁴	k ɛ ⁵⁵	k w ɛ ⁵⁵	q o ⁴⁴			k ɛ ³³	k w a ³⁵
4159	tɕʰ i ⁵⁵	tɕʰ i ³³					tɕ ĩ ³⁵		ts ɿ ³³
2436		p e ⁴⁴		p ẽ ⁴⁴		p e ⁴⁴			p e ⁴⁴
6914	ʈʂ ɯ ⁴²					tsʰ e ⁴²	ts ou ⁴²		
5390	ts ɯ ²¹	ts ɿ ²¹	ts ɯ ²¹	ts ɯ ²¹		ts ɿ ²¹	z ɿ ²¹		ts ɿ ²¹
2856	k ɤ ⁴⁴	k w ɔ ⁴⁴	k ɤ ⁴⁴	k o ⁵⁵	q õ ⁵⁵	k ɤ ⁴⁴		k ɤ ⁴⁴	k ɤ ⁴⁴
1774	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
301					tɕ ɤ ³³		tɕʰ ỹ ⁵⁵	tɕʰ u ³³	
5830	pʰ i ³¹	pʰ ĩ ³¹	pʰ ĩ ³¹	pʰ ĩ ³¹		pʰ i ³¹		pʰ i ³¹	pʰ i ³¹
5428	pʰ ɛ ³¹	pʰ ɯ ³¹	pʰ ɛ ³¹				pʰ ɛ̃ ³¹	pʰ ɛ ³¹	pʰ ɯ ³¹
3626	ʈʂ w ɛ ⁵⁵							ts w ɛ ⁵⁵	
882		ts ɿ ³³	ts ɿ ³³				ts ɿ ³³		ts ɿ ³³
6062				t ã ⁵⁵	t ɔ ⁴⁴	t a ⁴⁴			t ɔ ⁵⁵
6320	pʰ i ³¹	pʰ ĩ ³¹		pʰ ĩ ³¹		pʰ i ³¹		pʰ i ³¹	pʰ i ³¹
4731			ɯ ⁴⁴	ɯ ⁴⁴		ɯ ⁴⁴	ou ⁴⁴		ɯ ⁴⁴
2195	s ɔ ⁴⁴	ɕ i ⁴⁴	ɕ i ⁴⁴	ɕ i ⁴⁴			s ɤ ⁴⁴		
3524		xʰ ã ⁵⁵	x ã ⁵⁵						
2757							tsʰ u ⁵⁵	ts u ⁵⁵	
3486	s a ²¹	s ã ⁴²	s w ã ³¹	s w a ³³		ɕ ɔ ³³	s a ³³	s a ²¹	s ɔ ³³
6719	pʰ ɛ ⁵⁵	pʰ ɛ̃ ⁵⁵				pʰ ɛ ⁵⁵	pʰ j ɛ ⁵⁵	pʰ ɛ ⁵⁵	
6688	ɲ a ⁵⁵	j ã ⁵⁵	j ã ⁵⁵	j ã ⁵⁵		ɲ j a ⁵⁵	n j a ⁵⁵	ɲ a ⁵⁵	ɲ a ⁵⁵
1317		j ɛ̃ ³⁵	j ɯ̃ ⁵⁵						j i ⁵⁵
6840	s ɿ ³⁵			s ɯ ⁵⁵		s ɯ ⁵⁵	s ɯ ⁵⁵		s ɿ ⁵⁵
2847			n e ⁴⁴	n ẽ ⁵⁵		n e ⁴⁴			n e ⁴⁴
4069						p ɔ ³⁵			p ɔ ³⁵
4111	t ɯ ²¹	t ɯ̃ ³¹	t ɯ̃ ³¹	t ɯ ³¹		t ɯ ²¹	t ou ²¹		t ɯ ²¹
3409		l a ⁴⁴				l a ⁴⁴			l ɛ ⁵⁵
1815	k ɛ ³⁵			k u ⁵⁵	q ɔ ⁵⁵		kʲ ɛ ³⁵	k ɛ ³⁵	
6897	p e ²¹	pʰ ĩ ³¹		pʰ i ³³		p e ²¹			
6646	v ɤ ⁴⁴		v ɤ ⁴⁴						
3302	j ɔ ³³	j ɔ ³³	j o ³³			j ɔ ³³	j ɔ ³³	j ɔ ³³	
6799	a ³¹		a ³¹						
4139		t ɯ ²¹	t ɯ ⁴²	t j ɯ ³¹	ʈ ɯ ²¹	t ɯ ²¹	t ou ³¹		
6173							t ou ³¹		t ɯ ³¹
4530	ʈʂ ɯ ³¹	ts ɯ ³¹	ts ɯ ³¹	ts ɯ ²¹	ɖ ɯ ³¹			dz ɯ ³¹	ts ɯ ³¹
218					ts ẽ ⁵⁵			tɕʰ i ³¹	ts ɿ ⁴⁴
6048					t ɔ ⁵⁵				t ɔ ⁵⁵
3759	y ⁴⁴		j y ⁴⁴	j y ⁴⁴		j y ⁴⁴		j y ⁴⁴	
702	t ɯ ²¹	t ɯ ²¹	t ɯ ²¹			t ɯ ²¹	t ou ²¹	t ɯ ²¹	t ɯ ²¹
3523	a ³³		ã ³³	ã ⁴⁴		a ³³	ã ³³	a ³³	a ³³
6006			s w a ⁴⁴						s w a ⁴⁴
4026	z ɿ ⁴²			ʐ ɛ ³¹	ʐ a ⁴²	s ɿ ³¹		tɕʰ i ⁴²	
5888	s ɔ ⁴⁴	tsʰ ou ⁴⁴	tsʰ ou ⁴⁴	tsʰ u ⁴⁴	ʈʰ u ⁵⁵				
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
1745		t õ ⁴²				t ɔ ⁴⁴			t o ³²
1539	tɕ y ³¹							tɕ o ³¹	
6577	ɕ ɛ ⁵⁵	ɕʰ ɛ̃ ⁵⁵	ɕ ɛ̃ ⁵⁵	ɕ j ɛ̃ ⁵⁵		ɕ ɛ ⁵⁵			ɕ ɛ ⁵⁵
497	ɕ i ⁴⁴	s ɿ ⁵⁵	s ɿ ⁵⁵	s ɛ ⁴⁴	ɕ i ⁵⁵	ɕ i ⁴⁴	ɕ i ⁴⁴		ɕ i ⁴⁴
483	ʈʂ ɔ ³¹	ts ɔ̃u ²¹	ts õu ²¹	ts ɔ ³³		ts o ²¹			ts o ²¹
4529	z ɔ ³¹		ɕ õ ²¹		ʐ u ³¹	ɕ o ³¹	z ou ³¹		
3760	t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ⁴⁴		t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ³³
6878					l ao ³¹	l a ⁴⁴		l ao ²¹	
6618		ɣ ɔu ²¹	ɣ ou ²¹				ɣ ɔ ²¹		
2486			j i ⁴²	j ɛ ⁴²					
327	x e ⁴⁴	x e ³³	x e ⁴⁴	x e ⁴⁴		x e ⁴⁴	x ɛ ⁴⁴	x ɛ ³³	
2990	p ɔ ³¹				b o ⁵⁵	p ɔ ²¹			
6752			ɛ ⁵⁵	ɛ ⁵⁵					
1708		p ɔu ³³	p o ³³		p ɔ ³³	p o ³³	p o ³³		p ɔ ³³
1257		v ɤ ⁴²	v ɤ ⁴²						
4067		tʰ ɔ̃ ⁵⁵	ts ɤ ⁴⁴	ts a ⁴⁴	ʈ ɛ ⁵⁵			t e ³³	
1214	p e ²¹					pʰ i ²¹		p e ²¹	
4876		j a ⁴⁴	j a ⁴⁴	j a ⁴⁴		j a ⁴⁴	j a ²¹	j a ⁴⁴	
3474			ts ou ⁴²				ts ou ⁴²		
2198						tʰ j ɔ ³³			tɕʰ o ³³
4054	tɕ i ³³	tɕ ĩ ³³	tɕ ĩ ³³	tɕ ĩ ⁴⁴				tɕ i ³³	
2196				ts ɿ ³³					ts ɿ ³³
1337		x w a ⁵⁵	x w a ⁵⁵	x w a ⁵⁵					
2564		tʰ e ³³				tsʰ e ³³	tsʰ e ⁵⁵		tsʰ ɛ ³³
1747			t ɯ ²¹	t j ɯ ³¹				t ɯ ³¹	
1656	n ɤ ²¹	n u ²¹	n ɤ ²¹	n ɔ ²¹		n ɤ ²¹	n ɤ̃ ²¹	n ɤ ²¹	
4117					x ɯ̃ ³³			x ɯ ³¹	
2768	t a ⁴⁴	t a ⁴⁴	t a ⁴⁴			t a ⁴⁴	t a ⁴⁴	t a ⁴⁴	
6821	v ɤ ³³	f ɤ ³³	v ɤ ³³	v ɛ ³³		v ɤ ³³		v ɤ ³³	v ɤ ³³
663						j i ³¹			j i ³¹
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
2680			m o ³¹	m ɔ ³¹					
740		p j ɛ̃ ²¹					p ɛ̃ ²¹		
2551		t ɔu ⁴²	t ou ⁴²	t o ³¹	d ao ⁴²			d ao ³¹	
4158	n ɯ ³¹				n ɔ ³¹			n ɯ ³¹	n ɯ ³¹
2992				m ɯ ⁵⁵	m u ⁵⁵				m i ³²
6751		xʰ a ³¹	x ɛ̃ ³¹	x ɛ̃ ⁴²	x ã ⁴²	x ɛ ³¹		x e ³¹	x a ³¹
2271						tɕ i ³²			tɕ i ³²
6842		ts ɯ ³¹	ts ɯ ³¹					dz ɯ ³¹	
3044		tɕ a ⁵⁵				tʰ a ⁵⁵	tɕ ĩ ³⁵	ts ɯ ⁴⁴	
4115			k ɛ ⁴⁴	k ɛ ³³					
4692			tɕ i ⁵⁵	tɕ ĩ ⁵⁵			tɕ i ⁵⁵	tɕ o ⁵⁵	
6950					ts o ³¹			dz ɿ ³¹	
1444		k ɔu ³³	k o ³³	k o ⁴⁴	k ɔ ³³		k ɔu ³³		tɕʰ ɔ ⁵⁵
1800		p ɛ ²¹	p ɛ ²¹		p a ⁴²	p ɛ ²¹	p ɛ ²¹		
5057	z ɿ ³¹	z ɿ ³¹	s ɿ ²¹	ʐ ɯ ³³		s ɿ ³¹	z ɿ ³¹		z ɿ ³¹
4572	u ³¹		w a ⁴²	w a ⁴²				w u ³¹	
6029	ŋ ɤ ⁴²	ɤ̃ ⁴²	ɤ̃ ⁴²			ŋ ɤ ³²	ŋ ɯ ⁴²	n e ⁴⁴	
5183					ts ɿ ³³	tɕ i ³³			
1484			ɕ ɛ ⁴⁴					ɕ ɛ ⁴⁴	
5430				pʰ a ⁴⁴	pʰ a ⁴⁴				
1039		s ɿ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵		s ɤ ⁵⁵			s ɿ ⁵⁵
3113	t ɯ ²¹	t ɯ ²¹	ts ɿ ³¹	t j ɯ ²¹		ts ɿ ²¹	t ɛ ²¹		t ɯ ²¹
913	tɕʰ y ⁵⁵	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵		tɕʰ y ⁵⁵	tsʰ ɯ̃ ⁵⁵		tɕʰ y ⁵⁵
5579		f ɛ ⁴⁴					f ɛ ⁴⁴	f ɛ ⁴⁴	
1743	p i ²¹						p i ³¹		
1241	p e ⁴⁴					p e ⁴⁴		p e ⁴⁴	p e ⁴⁴
1945			f ɛ̃ ³³	f ɛ̃ ³³				f ɛ ⁴⁴	
3874	t ɯ ²¹	t ɯ ²¹	t ɛ ²¹	t j ɯ ³¹	ts ɯ ³¹			t ɯ ²¹	
5694		v ɤ ⁴²	v ɤ ⁴²			f ɤ ⁴²	ɤ ⁴²		v ɤ ⁴²
2293	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁴⁴				ɕ i ⁵⁵	
840		tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴						
2912				i ⁵⁵				i ⁴⁴	n ɯ ⁵⁵
2452		p e ⁴⁴		p ẽ ⁴⁴		p e ⁴⁴		p e ⁴⁴	p e ⁴⁴
3234	k ɔ ²¹	k ɔ ²¹	k o ²¹	k ɔ ²¹		k ɔ ²¹		k ao ²¹	k ɔ ²¹
1365			v ɤ ⁵⁵		v ɤ ⁵⁵	ŋ ɤ ³⁵	ɛ ³⁵		v ɤ ³⁵
6801		m a ⁴⁴		m ɯ̃ ⁵⁵					
3405	kʲ i ³¹	tɕ i ³¹	ts ɿ ³³	ts ɿ ³³		tɕ i ³¹		dʑ i ³³	kʲ i ³¹
1315	y ⁵⁵							y ⁵⁵	
4277		f ɤ ³³	f ɤ ³³						
859	tʰ ɤ ²¹	tʰ ɔ̃ ³¹	tʰ ɤ̃ ³¹			tʰ ɤ ²¹	tʰ ɛ̃ ⁴²	tʰ ɤ ²¹	tʰ ɤ ³¹
5076	kʲ e ⁴²	k ẽ ⁴²	k ẽ ⁴²	k ɛ̃ ⁴²		k e ⁴²	kʲ ẽ ⁴²		k e ⁴²
6355	ʈʂ ɯ ³¹	ts ɯ ³¹	ts ɯ ³¹	ts ɯ ²¹	ɖ ɯ ³¹	ts ɯ ³¹		dz ɯ ³¹	ts ɯ ³¹
4411	k w a ⁴²				q w a ⁴⁴				
5588	l ɯ ²¹	l e ²¹							
6088	p a ⁵⁵	v a ⁵⁵			b i ⁵⁵	v a ⁵⁵	p a ⁵⁵	p a ⁵⁵	p a ⁵⁵
3344				k ã ⁵⁵	q a ⁵⁵				
4751	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²					
3303	k ɯ ³³		k ɯ ³³			k ɯ ³³	k ɯ ³³	k ɯ ³³	
5775	m j ɔ ⁴²					m j ɔ ³²		m j ɔ ⁴²	
6749	a ⁵⁵	a ⁵⁵			a ⁵⁵		a ⁵⁵	a ⁵⁵	
6488						z ɤ ³³			z ɤ ³¹
2249		m ɯ ³¹	m ɯ ²¹		m ɯ̃ ³¹		m u ³¹	m ɯ ³¹	
4835		tsʰ ɛ ⁴⁴	tsʰ ɛ ⁴⁴	tsʰ ɛ ⁴⁴		tsʰ ɛ ⁴⁴	tsʰ ɛ ⁴⁴	tsʰ ɛ ³³	tsʰ ɛ ⁴⁴
6486	j ɔ ⁴²	j ɔ̃u ⁴²	j õ ⁴²	j ɔ̃ ⁴²			j ɛ̃ ²¹	j ɔ ⁴²	
2846		kʰ e ⁴⁴			qʰ æ ⁵⁵				
3396		m ɛ ²¹	m ɛ ²¹	m æ ²¹		m ɛ ²¹	m ɛ ²¹		m ɛ ²¹
5289						pʰ i ⁴²	pʰ i ⁵⁵		pʰ i ⁵⁵
2979	ʈʂ ɤ ³¹	ts w ɔ̃ ⁴²	ts ɤ̃ ²¹	ts ɔ ²¹	tɕ ʊ ³¹	ts ɤ ²¹	tɕ ɛ̃ ³¹		ts ɤ ²¹
3472	s ɔ ³³	s w ɔ ³³		s u ⁴⁴	s ɔ ³³	ʃ w ɔ ²¹		s w ɔ ³³	s w a ³³
3357		f ɤ ³³	f ɤ ³³						
6806								n a ⁴⁴	n a ⁴⁴
4164						tʰ a ⁵⁵			tʰ a ⁵⁵
1666	ɯ ³³	ɯ ³³	ɯ̃ ³³		ɯ̃ ³³	ɯ ³³	ẽ ³³	ʔ ɯ ³³	
5592			n ɯ ²¹	n i ²¹		n ɯ ²¹	n ou ²¹		n ɯ ²¹
2576		sʰ w e ⁴⁴	s w e ⁴⁴				s w a ⁴⁴		s w e ⁴⁴
4136	p i ²¹					p i ²¹	p i ³³	p i ²¹	p i ²¹
3670						tʰ u ⁵⁵		tʰ u ⁵⁵	
4027	ŋ ɤ ³³							ŋ w e ³³	
6134						x w ɔ ³³			x w a ³³
4317	ʂ e ⁴²	sʰ e ⁴⁴		s e ⁴⁴		s e ⁴⁴		s ɛ ⁵⁵	s e ⁴⁴
5786	ʂ e ⁴⁴			s e ³³		s e ⁴⁴		s ɛ ⁴⁴	
1362	x u ⁴⁴	x ɯ ⁴⁴	x ɯ ⁴⁴	x u ³³		x ɯ ⁴⁴	x ɯ ⁴⁴		x ɯ ⁴⁴
517	ts ɿ ⁵⁵				tɕ ɛ̃ ⁵⁵			ts ɿ ⁵⁵	
1776	ts a ²¹								ts a ²¹
4004	ŋ ɯ ⁵⁵	ŋ ɯ ⁵⁵		ŋ ɯ ⁵⁵	ɴ ɔ ⁵⁵	ŋ ɯ ⁵⁵	ŋ ɯ ⁵⁵	ŋ ɯ ⁵⁵	ŋ ɯ ⁵⁵
5226	p e ²¹							p e ²¹	
2529	l ɤ ⁴⁴	l w ɔ ⁴⁴	l u ⁴⁴	l ao ⁴⁴			l ɯ ⁴⁴	l ɤ ³³	l ɤ ⁴⁴
971						m i ⁵⁵	m i ⁵⁵	m i ⁵⁵	m i ⁵⁵
4029		j ɔ̃ ²¹	j õ ²¹				j ã ²¹		j o ³¹
3917			a ³¹			a ³¹	a ³¹		
3489		m ɔu ³³	m a ³¹	m ɯ̃ ³³			m a ³³		
1821				l u ⁵⁵			l i ³³		
5590	tʰ i ⁵⁵			t i ⁵⁵	tʰ ã ⁵⁵	tʰ i ⁵⁵	tʰ e ⁵⁵	tʰ i ⁵⁵	
349	l ɔ ⁵⁵		l ou ⁵⁵	l o ⁵⁵					
85	tɕ i ³³	tɕ ĩ ³³	tɕ ĩ ³³	tɕ ĩ ³³		tɕ i ³³		dz e ³³	tɕ i ³³
2184	ŋ o ³³		ɤ̃ ³³		ŋ ɤ̃ ³³	ŋ ɤ ³³		ŋ u ³³	
4140			kʰ ɤ ⁴⁴		qʰ w ɛ ⁵⁵				
1299	z ɿ ³¹	z ɿ ³¹	s ɿ ³¹	ʐ ɯ ³³		s ɿ ³¹		z ɿ ³¹	z ɿ ³¹
6472					a ⁵⁵	a ⁵⁵			
2502	n e ⁴⁴	n e ⁴⁴	n e ⁴⁴	n ɛ ⁴⁴		n e ⁴⁴	n e ⁴⁴		n e ⁴⁴
4678	m a ²¹	m a ²¹	m a ²¹	m a ²¹		m a ²¹	m a ²¹		m a ²¹
2879					ɲ i ⁵⁵	ɲ i ⁴⁴			
4924	p ɔ ³¹					p ɔ ²¹			p o ³¹
1015	ts ɔ ⁴²	ts ɔu ⁴²	ts ou ⁴²	ts a ⁴²		ts o ⁴²		ts o ⁴²	ts o ⁴²
2638	ŋ ɛ ⁴²	ŋ ɛ ³¹	ŋ ɛ ⁴²	ŋ ɛ ⁴²		ŋ ɛ ³²		ŋ ɛ ⁴²	ŋ ɛ ³²
2729	p ɔ ²¹	p a ²¹				p ɔ ²¹	p a ²¹		p ɔ ²¹
3413					m i ³¹			m i ³³	
462	tɕ i ³⁵	tɕ ĩ ³⁵	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	ts ẽ ⁵⁵		tɕ ĩ ³⁵	tɕ i ³⁵	
4638		k u ²¹	k u ²¹	k ɯ ³¹	tɕ i ³¹				
5692	z ɿ ⁴²			ʐ ɛ ⁴²	s æ̃ ³³				
