COGID	1	10	2	3	4	5	6	7	8	9
84-5					s u a u					
116-5					f i k					
587-5					o o g o o					
848-5					k a l					
1159-5					u					
1350-5					l j					
1396-5					d o f u					
1430-5					i s o					
1767-5					a o k o					
2286-5					l					
2317-5					f u f					
2419-5					s e k					
2750-5					e e s					
3018-5					s i l					
3275-5					k a n a					
3441-5					s ŋ g a					
3885-5					t u m o					
4192-5					β i a m a					
4260-5					s w					
4350-5					l e e l o					
278-5					f a					
745-5					t a k o					
3971-5					k a m a					
55-5					u a a					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m i n					
200-5					β i					
374-5					l a l w					
508-5					f o f u					
528-5					β i l i					
575-5					t					
1303-6						g ɔ m				
1755-6						n				
448-6						n o n i				
1475-6						l				
3397-6						p ɔ l				
2286-6						l				
278-6						p				
2717-6						k a k g a				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							i i n			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n e			
1789-7							k a a a a g			
3519-7							t u m a			
3686-7							i a a a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m a a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e n i			
84-7							u o o			
116-7							f i k			
181-7							ɣ o ŋ g g			
419-7							o o ɣ a			
587-7							o ŋ g o			
660-7							o e o a			
848-7							k a o a			
1122-7							v i n a			
1159-7							u a			
1374-7							n a a n e			
1396-7							z o v u			
1430-7							i s o			
1906-7							i ŋ ɣ i a a			
2177-7							ŋ ɣ a a			
2419-7							s e k a			
3018-7							i i o a			
3275-7							k a a n			
3441-7							s e e g a			
3464-7							v o n a			
3639-7							t e t e m e			
3885-7							s u m o			
4192-7							v i a b a			
745-7							t a k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							o u m a			
575-7							t a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								t a r a		
2828-8								i i a		
3572-8								ʃ ô n i		
1755-8								n e		
1789-8								k a r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								i m m a		
4249-8								k u m i		
4451-8								β i ʃ i		
814-8								g ô o m r		
1228-8								b w a		
2026-8								t w e		
2775-8								β u m m a		
3826-8								t o k a		
4040-8								g e n i		
181-8								g ô ŋ g g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								ɲ a		
1350-8								r p a		
1396-8								t ô f u		
1666-8								t a a n o		
2177-8								ŋ g a a		
2317-8								v u β a		
4260-8								ʃ w a		
745-8								t a k ô		
3971-8								k a m a		
94-8								β ô k ô		
2717-8								g a ŋ g a		
4139-8								m i n a		
43-8								t i m u		
575-8								t a		
871-8								t a m a		
2689-9									u a m a	
893-9									a n a	
1285-9									n w a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									i i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a g a	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o o b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									t w e	
2775-9									b u b b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n a a n	
1430-9									i s o	
1666-9									r a n n o	
1767-9									g o k o	
1906-9									i g g i a	
2177-9									ŋ g a a	
2419-9									s e k a	
2750-9									e e i	
3018-9									i i l a	
3441-9									s ŋ g a	
3885-9									s u m o	
3981-9									i b a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									t a k o	
55-9									u a a a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2689-10										n a m a
893-10										a a a
1285-10										n w a
2197-10										s a l
2828-10										i i a a
1095-10										l i m
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										ʊ ʊ̀ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										k a b a
1418-10										s i m
2775-10										b ʊ m b a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										s ʊ ɔ ʊ
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										f ʊ b a
3018-10										s i l a
3275-10										χ a a a
3464-10										b ɔ n̩ a
3639-10										r ɛ r ɛ m a
3885-10										s ʊ m ɔ
3981-10										i m a
94-10										b ɔ χ ɔ
4139-10										m i n̩ a
43-10										t i m ʊ
374-10										a a a a
459-10										l ʊ m
508-10										f ɔ f ʊ
871-10										r a m a
