COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
248-2		m ɨ ɨ ə																	
293-2		f ə r ə f																	
373-2		kʼ ɨ m a rː																	
408-2		b ə r a																	
414-2		d ɨ b a kʼ																	
642-2		n ɨ f a s																	
60-2		n ə f ə s ə																	
115-2		l ə r m																	
209-2		s ɨ m ɨ t																	
242-2		ʔ a m ɨ s t																	
415-2		ɨ n a m																	
450-2		ə r																	
490-2		tʼ ə r ɨ m																	
645-2		kʼ a rː																	
160-2		d ə r ə kʼ																	
208-2		ʔ ɨ n kʼ u n ə																	
378-2		ʔ a n g ə t																	
379-2		m ə e ə																	
409-2		m ə t ə r																	
598-2		k ɨ d																	
646-2		ʔ a e ə																	
210-2		d ə w a n n																	
215-2		ʔ a e ə b ə i																	
285-2		m ɨ tʼ a d																	
380-2		ʔ ə tʃʼ ɨ																	
412-2		s a h ɨ n																	
496-2		s ə r b ə n ə																	
64-2		d a b o																	
251-2		f ə kʼ																	
294-2		m ɨ kʼ																	
597-2		ʔ ɨ n g ə ə																	
7-2		ʔ a l g a																	
158-2		kʼ ə m i s																	
296-2		ə k ɨ																	
375-2		s ə b																	
541-2		kʼ ə tʃʼ ɨ n																	
113-2		b u n a																	
252-2		rː ə tʃʼ ə b ə																	
330-2		kʼ ə l d																	
449-2		ʔ a dʒː ɨ																	
491-2		d ɨ n g ə t																	
545-2		w ɨ n ə																	
596-2		n ə g ə																	
4-2		g e r b ə																	
106-2		m ə tʼ a																	
254-2		dʒː ɨ m a t																	
290-2		ʔ a g ə dʒ ə																	
602-2		m ɨ n																	
2-2		k ɨ u u m																	
3-2		ʔ ɨ rː ə																	
213-2		k a r a sː																	
486-2		n ə t ə kʼ ə																	
10-2		tʼ ɨ kʼ u r																	
152-2		ʔ a r o																	
211-2		m ɨ ʃ ə t																	
328-2		s ə ə b ə																	
333-2		m ɨ sː ɨ r																	
334-2		ʔ a n b ə n a																	
540-2		l ə b a																	
109-2		g u n tʃʼ																	
250-2		ə kː ə																	
289-2		kʼ ɨ b																	
326-2		m ɨ o																	
154-2		ʔ ə fː ə rː ə																	
247-2		ʔ ɨ n kʼ u r a r i t																	
286-2		s ə g ə r																	
418-2		b ə r b ə r ə																	
416-2		kʼ ə																	
455-2		ʔ ə m a																	
456-2		k ə r t ə t t																	
495-2		tʃʼ ə kː																	
61-3			p ə m																
63-3			m a g a m																
107-3			g a m ə ɨ a																
112-3			p a m ə ɨ a																
331-3			ɨ ə g a																
377-3			m ə kʼ ɨ ɨ																
381-3			m a i																
417-3			ɨ ə z																
451-3			ɨ ə ɨ a																
454-3			ɨ a ɨ a ɨ																
484-3			ɨ a a ɨ t																
535-3			m a ɨ a ɨ																
543-3			ɨ ə m t																
593-3			m a m ə ɨ																
640-3			m a																
1-3			p ə m ə ɨ ə																
65-3			g i																
163-3			ɨ ə ɨ ə																
212-3			m ə ɨ																
244-3			m a ɨ m ə																
248-3			m ə i ə																
293-3			ə ɨ ə z																
373-3			kʼ ə m a ɨ																
408-3			m ə ɨ a																
414-3			ɨ ə m a kʼ a																
601-3			m ə ɨ ɨ																
642-3			ɨ ə a ɨ																
60-3			ɨ ə ə ɨ ə																
115-3			ɨ ə m a																
209-3			ɨ ə m a																
242-3			m a m a ɨ t																
415-3			z a ɨ a m																
450-3			z ə ɨ																
490-3			g ə p ə																
638-3			ɨ a ɨ ə																
645-3			kʼ a ɨ																
75-3			m a m m a ɨ																
160-3			z ə ɨ ə kʼ																
208-3			m a ɨ kʼ ɨ ɨ ə																
214-3			m a m																
218-3			m a ɨ z a ɨ																
378-3			m a g ə																
379-3			ʒ ə z ə																
409-3			g ə t ə ɨ ə																
497-3			t ə p																
598-3			ɨ a e ɨ																
646-3			m a ɨ ə																
164-3			m ə kʼ ə																
210-3			ʒ ə a a ə ə																
215-3			m a z e a ə																
256-3			t ə m a																
285-3			m a g a p																
332-3			m ə g a e																
380-3			m ə a a a																
412-3			ɨ a h ə ɨ																
496-3			ɨ ə ɨ m ə m ə																
64-3			p a m ə																
67-3			ɨ a ɨ																
169-3			ə z ə z ə t																
251-3			ə kʼ ə																
461-3			g e																
547-3			i a z a t																
597-3			m ə m ə ə																
655-3			m a ʃ t																
7-3			m a l g a																
158-3			kʼ ə m ə ɨ																
168-3			m a m a w																
296-3			ə h a a																
372-3			kʼ ə ə ɨ																
374-3			m ə ɨ ə																
375-3			ɨ ə m																
385-3			ɨ a g ə g																
411-3			t ə ɨ ə																
500-3			m a t a e																
6-3			t ə ɨ kʼ a t a																
17-3			m ə m a ɨ																
123-3			ʃ ə m ə																
252-3			ɨ ə ɨ ə m ə																
421-3			m a kʼ ə																
448-3			kʼ ə ɨ a ə ə ə																
449-3			m a ʒ ə																
545-3			m a i ə																
596-3			ə g ə																
653-3			m ə a g																
4-3			g a ɨ m ə																
254-3			h a m a a																
290-3			ɨ a g ə z ə t																
339-3			m ə kʼ a ɨ																
460-3			a ə a a																
489-3			m ə ə ɨ ɨ t a																
552-3			z a																
652-3			m a t ə t a																
119-3			m a g a ɨ a																
298-3			h a g																
340-3			g a ə g ə																
458-3			p ə g ə ə																
459-3			m a ɨ ə																
607-3			m ə ɨ a a																
609-3			m a m a																
647-3			t ə a																
10-3			g a kʼ ɨ i																
15-3			m a p a t																
18-3			a kʼ a ə																
73-3			g ə ɨ ə ə ə ə																
76-3			t a ə a																
110-3			p a a																
121-3			g a kʼ ə																
167-3			g a ə																
255-3			kʼ a ə g ə																
297-3			g ʒ p ə ə																
299-3			g ʒ p ə ə																
338-3			m ə m a e																
342-3			t e z a																
344-3			kʼ ə ə t																
410-3			kʼ a l e																
540-3			ə m a																
550-3			h ə h a e																
153-3			a ə i ə ɨ																
219-3			g ə p a g																
250-3			a ə a ə																
301-3			kʼ ʒ i ə e a																
74-3			g a ə p ə																
120-3			p a g a																
122-3			kʼ a z a																
220-3			g ə a a z																
245-3			kʼ ə a ə ɨ ə																
300-3			a a p																
341-3			kʼ ə p ə t ə																
549-3			g ə h a a t																
610-3			t a ɨ kʼ a ə																
118-3			ə ə																
221-3			z ə p ə e ə																
420-3			m z a a																
455-3			m e t a																
495-3			l e g																
498-3			t ə l ə kʼ ə t																
61-4				d a m															
63-4				ʔ ə t ɨ m															
107-4				g ə m a n ə															
112-4				d ə b a w ə															
331-4				n ɨ g															
377-4				b a i i n ə															
381-4				ʔ ə h															
417-4				s ɨ h															
451-4				a b ə															
454-4				i ə s ɨ s															
484-4				ɨ ɨ t															
535-4				ʔ ə i ɨ s															
543-4				a ʔ t															
593-4				i ə m ɨ															
640-4				m ə															
1-4				d a b a s a mː															
65-4				t ɨ b															
163-4				a t a															
408-4				b a s ə															
414-4				d ɨ b ə i															
601-4				ʔ a s i ə															
642-4				n ɨ f															
60-4				n a f a a															
115-4				n a s ə m															
450-4				h a s															
490-4				t a i a a															
638-4				ɨ s a d															
645-4				i ə n															
75-4				ʔ ə m b ɨ w															
160-4				s a s a i															
378-4				ʔ ə n g a t															
379-4				t a t a g															
409-4				g a t a s ə															
497-4				t a n															
598-4				i ɨ i															
646-4				ʔ ə ə															
164-4				b a s a ʔ															
332-4				ʔ a g ɨ s															
380-4				i a ə															
412-4				ə g a n															
64-4				d ə b ə															
67-4				j ɨ s															
169-4				g a s a h a mː ə															
461-4				t a															
547-4				ɨ h ə t															
597-4				ʔ a mː a n a ə															
655-4				ʔ ɨ s t															
158-4				i a m ɨ															
168-4				ʔ ɨ m ə s															
372-4				i a n f a s															
374-4				b a i ə															
375-4				ʃː a b															
385-4				j ɨ t a t															
411-4				t a s ə															
500-4				ʔ ɨ m ɨ s															
541-4				i a s ɨ w															
6-4				m a n i ə mː ə															
17-4				ʔ a d ɨ w															
330-4				i a n d															
421-4				b ɨ s ə															
449-4				ʔ ə u a															
545-4				ɨ n a															
596-4				n a g a															
653-4				b a ɨ t															
4-4				g ɨ n n a															
8-4				i a b a ə															
106-4				m a a															
339-4				b a i ɨ n															
489-4				b ə a s n mː ə ə															
652-4				ʔ ə t a d ə															
119-4				ʔ ə n g ə h ə															
340-4				g a a ə															
458-4				d a n g a g a															
486-4				n a a i a															
607-4				ʔ a f j ə															
609-4				ʔ ɨ ə															
15-4				ʔ ɨ n ɨ mː															
18-4				n ɨ i ə j a															
73-4				t a f a w s a															
76-4				m j a ə															
110-4				d ə s ə															
121-4				t ɨ i a															
167-4				g ɨ a															
334-4				ʔ a d b a s a															
342-4				m a n ə															
344-4				i a a m															
410-4				i ə s ɨ															
550-4				b a n b ɨ w															
612-4				a ə s b															
120-4				d ə n g ə															
122-4				i ə j ə															
341-4				i a n a m a mː															
549-4				t a h ə ə i ə															
610-4				ʔ ɨ w i ə w															
61-5					u ə m														
63-5					ʔ a t ɨ m														
107-5					g a m ə l a														
112-5					u a b ə u a														
331-5					nː ɨ g a														
377-5					b ə k u r														
381-5					ʔ a u														
417-5					r ɨ z														
451-5					k ə b a														
454-5					ʔ a u ɨ r														
484-5					k ɨ ɨ k														
535-5					ʔ a u ɨ r														
543-5					k ə ʔ														
593-5					ʔ a m ɨ														
640-5					m a a														
1-5					u ə ʔ ə r ə														
65-5					t ɨ														
163-5					k ə u ə														
212-5					ʔ ə u														
244-5					ʔ a r b ə														
248-5					m ə z a														
293-5					f ə r ə z														
373-5					k ɨ m a u														
408-5					b a r a														
414-5					u ə b a k a														
601-5					ʔ ə r														
642-5					ʔ ɨ f a a														
60-5					nː ə f ə ə														
115-5					ʔ ə r a m														
209-5					k ɨ m ɨ														
242-5					ʔ a m ɨ k														
415-5					z ɨ u a m														
450-5					z ə r														
490-5					u ə ʔ ə														
638-5					k ɨ r ə														
645-5					k a l														
75-5					ʔ a m b ɨ r														
160-5					g ə r ə k														
208-5					ʔ ɨ u k u ɨ ə														
214-5					ʔ a b														
218-5					ʔ ɨ u z ɨ														
378-5					ʔ a nː g ə														
379-5					ʔ ə z ə														
409-5					g a ɨ ə r														
497-5					t ə nː														
598-5					u ɨ e u														
164-5					b ə k ə														
210-5					e ə e ə ə ə														
215-5					ʔ a z e b ə														
256-5					ɨ a m a														
285-5					m ɨ u a u														
332-5					ʔ ə g ɨ r														
380-5					ʔ a ɨ a a														
496-5					u ə r b ə ə														
64-5					u a ʔ a														
67-5					u ɨ r														
169-5					b ə r ə z ə m														
251-5					f ə k														
294-5					m ə k														
461-5					t ə														
547-5					u ɨ z a t														
597-5					m ə m ə ə														
655-5					m ɨ ʃ t														
7-5					ʔ a l g a														
168-5					ʔ ɨ m a r														
296-5					ə ʔ a														
372-5					k ə nː f ə r														
374-5					b ə k a l														
375-5					u ə b														
385-5					u ɨ z ə t														
411-5					t ə r a														
500-5					ʔ ɨ m ɨ r														
6-5					m ə u k a m a														
17-5					ʔ ə u ɨ r														
113-5					b ə u														
123-5					ʃ ə m ə														
252-5					r ə s ə b ə														
421-5					b ɨ k a														
448-5					k ə u a u ə b ə														
449-5					ʔ a k ə														
545-5					ʔ ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə u ə t														
4-5					g ɨ u ʔ ə														
8-5					k ə b ə u														
290-5					ʔ a g ə z ə														
339-5					b ə k ɨ u														
460-5					ʔ ə ɨ														
489-5					b a r r u m a														
552-5					z ɨ														
602-5					m ɨ														
652-5					ʔ ə t ə e a														
3-5					ʔ ɨ u ə														
119-5					ʔ a nː g a z a														
298-5					a ɨ														
340-5					g ə ə ə ə														
458-5					u ə nː g ə n ə														
459-5					ʔ a u ə														
486-5					nː ə ə dʒː ə m														
607-5					ʔ a f a a														
609-5					ʔ ɨ e a														
647-5					mː ə u a														
15-5					ʔ ɨ u ɨ m														
18-5					nː ɨ k ə ə														
73-5					t ə f a ə r ə														
76-5					m ə k a														
110-5					u a dː a														
121-5					t ɨ k ə														
152-5					ʔ a m a														
167-5					g ɨ ə														
255-5					k a ə ə l ə														
297-5					g e nː ə ə														
299-5					g e nː ə ə														
334-5					ʔ a m b ə dʒː a														
338-5					m ə m ɨ e														
342-5					m e nː a														
344-5					k ə ə m														
410-5					k a r e a														
550-5					b ə nː b ɨ u														
612-5					ʔ a r ɨ														
219-5					t ə u a t														
250-5					ə t ə														
301-5					k e u a u a														
74-5					t ə k ə														
120-5					e a nː t a														
220-5					t ə a z														
245-5					k ə ə r ə														
300-5					e ə nː														
341-5					k ə nː ə m ə														
549-5					t ə ʔ a a k e														
643-5					g ə														
118-5					ə t ə														
420-5					ʔ a z a mː														
455-5					ʔ e mː a														
495-5					l e t														
61-6						d ə m													
63-6						ʔ a ɨ m													
107-6						g ɨ m ə r													
112-6						d a b ə n a													
331-6						n ɨ g ə s													
377-6						b ə sː sː i													
381-6						ʔ a													
417-6						r ɨ z													
451-6						k ə b ɨ													
454-6						ʔ a ħ ɨ r													
484-6						k ɨ ɨ k t													
535-6						ʔ a o ɨ r													
543-6						s ə ʔ t													
593-6						ʔ a m i													
640-6						m ə n													
1-6						d ə r ə r ə m													
163-6						ə z ə													
212-6						ʔ ai̯ n													
244-6						ʔ ɨ r b ə													
248-6						m ɨ l ə													
293-6						f ə r ə													
373-6						sː ɨ m a r													
408-6						b ə r ɨ ə													
601-6						ʔ ə r o b													
642-6						n ɨ f a s													
60-6						n ə f ə tsʼ ə													
115-6						ħ ə r m													
242-6						ʔ a m ɨ ʔ t													
415-6						z ɨ n a b													
450-6						ə r													
490-6						ə b ə													
638-6						tsʼ ɨ r u													
645-6						sː a r													
75-6						ʔ a m b ɨ r													
208-6						ʔ ɨ n sː a ə ə													
214-6						ʔ a b													
218-6						ʔ ɨ z n n r													
409-6						ʔ ə t ə r													
497-6						t ə r													
598-6						k ə sː													
646-6						ʔ ɨ ə													
215-6						ʔ ɨ r ə b ə													
256-6						t a m													
294-6						m ə r													
655-6						m ɨ r g													
158-6						sː ə m ɨ													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						t ɨ r a													
500-6						ʔ ɨ m ɨ r													
541-6						r ə s ɨ n													
113-6						b u n													
252-6						r ə r ə b ə													
330-6						sː ə l d													
448-6						sː ə d a m ə b ə													
106-6						m ə s a													
290-6						ʔ a gː ə z ə m													
460-6						ʔ ə ɨ													
552-6						n ɨ													
602-6						m ɨ n													
2-6						k u l u m													
298-6						ħ ɨ g ə													
486-6						n ə ə sː ə													
211-6						m ɨ r ə t													
333-6						m ɨ r ɨ r													
334-6						ʔ ɨ m b ə sː ɨ													
612-6						ʔ a r b b													
289-6						l ɨ b													
326-6						m ə b ui̯													
594-6						g ə d													
154-6						ʔ ə f ə r ə													
286-6						s ə gː ə r													
418-6						b ə r b ə r ə													
615-6						m ai̯													
288-6						r ɨ ʔ a													
5-6						g ə b													
61-7							pː m												
63-7							i a tʼ ɨ m												
107-7							g a m e u a												
112-7							pː a m ə i a												
331-7							i ɨ g a s												
377-7							m a k i u ə												
381-7							i a												
417-7							u i z												
451-7							s i a												
454-7							i a i ɨ u												
484-7							s ɨ ɨ s ɨ												
535-7							i a s ɨ u												
543-7							s s ɨ												
593-7							i a m u s												
640-7							m a a												
1-7							pː k u ə m												
65-7							tʼ i ɨ												
163-7							s ə g ə												
212-7							i a i												
244-7							i a u m												
248-7							m a k a												
293-7							u z												
373-7							k ɨ m a u												
408-7							m a a a												
414-7							s ɨ m a k a												
601-7							i ə u a												
642-7							i ɨ a s												
60-7							i ə ə s ə												
115-7							i m a m												
209-7							s ɨ m ɨ ɨ												
242-7							i a m ɨ s ɨ												
415-7							z ɨ i a m												
450-7							z ə u												
490-7							tʼ pː a ə												
638-7							s ɨ a												
645-7							k a u												
75-7							i a m i ɨ ə												
160-7							tʼ ə u ə k												
208-7							i a i k a u ə												
214-7							i a m												
218-7							i ɨ u z ɨ ɨ												
378-7							i a n g ə ɨ												
379-7							ʒ ə z ə												
409-7							g a g ə u												
497-7							g ə pː												
598-7							a a i u												
646-7							i a u ə												
164-7							ʒ ə k ə m												
210-7							ʒ ə a a ə ə ə												
215-7							i a tʼ a ɨ ə												
256-7							ɨ i m a												
285-7							m ɨ tʼ a pː												
332-7							i ə g ɨ u												
380-7							i ə u a a												
412-7							s a i ɨ i												
496-7							s u s ə g ɨ												
64-7							pː a k a												
67-7							w ɨ u												
169-7							ə ə z ə z ə m												
251-7							a k												
294-7							m a k ɨ												
461-7							tʼ a												
547-7							w ɨ z a ɨ												
597-7							m a m g												
655-7							m ɨ ə ɨ												
7-7							i a u g a												
158-7							k m ɨ s												
168-7							i ɨ m a u												
296-7							ə a i a a												
372-7							k i u												
374-7							ʒ ə k a												
385-7							w ɨ tʼ ə ɨ												
411-7							g ɨ u a s												
500-7							i ɨ m ɨ u												
6-7							m ə u k a m a												
17-7							a ə a ɨ u												
123-7							ə e m ə												
252-7							ə k ə i ə												
421-7							ʒ ɨ k a												
448-7							k ə tʼ a ə s ə ə ɨ ə ɨ												
449-7							a a ʒ ə												
491-7							s ɨ i g ə tʼ												
545-7							a ɨ pː												
596-7							ə ə g ə												
653-7							ɨ ə ɨ ɨ												
8-7							k i												
254-7							u ɨ m a a												
290-7							a a g z m												
460-7							a ə a a												
489-7							m a ə u u m a												
552-7							z ɨ												
652-7							i a tʼ u a												
3-7							u ɨ pː												
119-7							i a n g a z a												
298-7							u a g ə												
340-7							g a ə g ə												
458-7							pː ə n g ə g ə												
459-7							i a s												
486-7							i ə tʼ ə k ə												
607-7							i ə k w a												
609-7							i ɨ u a												
10-7							tʼ ɨ k ɨ u												
15-7							i ɨ pː ɨ m												
18-7							n ɨ k ə ə												
73-7							g ə ɨ ə u ə ə												
76-7							m w ə s a												
110-7							pː a a												
121-7							ɨ ɨ k ə												
152-7							i a m												
167-7							g ɨ ə												
255-7							k w ə g ə												
297-7							g ʒ pː ə u												
299-7							g ʒ pː ə u												
338-7							m ə m ɨ u												
342-7							m a pː a												
344-7							k ə s ə m												
410-7							k a u ɨ												
540-7							k ɨ a												
550-7							a ə n a ɨ u												
153-7							w ə i z ɨ												
219-7							g ə pː a ɨ												
250-7							a ə ɨ a												
301-7							k ʒ a u a												
326-7							m s ə												
74-7							g w ə pː a												
120-7							pː a n g a												
122-7							k a w a												
220-7							g ə w a g												
245-7							k w ə u ə												
300-7							a a pː												
341-7							k ə pː ə m ə m												
549-7							ɨ ə z a ə k g												
610-7							m ɨ u k a u												
643-7							g a												
118-7							ə ə n ə												
221-7							a ə pː ə d ə												
420-7							i a z a a												
455-7							a a m a												
495-7							k a ɨ												
61-8								p ə m											
63-8								h a mː ɨ m											
107-8								dʒ a m ə u a											
112-8								p a m ə r a											
331-8								p ɨ dʒ w s											
377-8								b ɨ kʼ ɨ r											
381-8								h a											
417-8								r ɨ z											
451-8								s ə b ə											
454-8								h a u ɨ r											
484-8								s ɨ ɨ s g											
535-8								h a s ɨ r											
543-8								s ə s g											
593-8								h a m ɨ s											
640-8								m a a											
1-8								p ə p ə r ə m											
65-8								tʼ ɨ											
163-8								s ə u ə											
212-8								h ə r											
244-8								h a r b ə											
248-8								m ɨ r ə											
293-8								ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ə u a											
414-8								u ə b a kʼ a											
601-8								h ə r u											
642-8								p ɨ a s											
60-8								p ə ə s ə											
115-8								h ə u a m											
209-8								s ɨ mː ɨ ɨ											
242-8								h a mː ɨ s g											
415-8								z ɨ r a m											
450-8								z ə r											
490-8								tʼ ə p ə											
638-8								s ɨ u ə											
645-8								kʼ a r											
75-8								h a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								h ɨ p kʼ w r											
214-8								h a b											
218-8								h ɨ n z ɨ r											
378-8								h a n dʒ ə g											
379-8								ʒ ə tʼ ə											
409-8								g ə g ə r ə											
497-8								g ə p											
598-8								u ɨ e											
646-8								h a ɨ ə											
164-8								b ə kʼ ə											
210-8								ʒ ə ɨ a ə r ə											
215-8								h a z e b ə ɨ											
256-8								g ɨ mː a											
285-8								m ɨ mː a p											
332-8								h ə dʒ ɨ r											
380-8								h ə ɨ ɨ a											
412-8								s a u ɨ n											
496-8								s ə r s ə b ə											
64-8								p a kʼ ə											
67-8								w ɨ r											
169-8								ɨ ɨ z ə z ə m											
251-8								ɨ kʼ ə											
294-8								m ɨ kʼ											
461-8								tʼ a											
547-8								w ɨ z a g											
597-8								h e m ə n ə											
655-8								m ɨ ʃ g											
7-8								h a l dʒ a											
158-8								kʼ ə m ɨ s											
168-8								h ɨ m a r											
296-8								ə h a											
374-8								b ə kʼ a l											
385-8								w ɨ tʼ ə g											
500-8								h ɨ m ɨ r											
6-8								m ə r kʼ a m a											
17-8								h ə p ɨ r											
123-8								ʃ ə m ə m											
252-8								u ə kʼ ə b ə											
421-8								b ɨ kʼ ə											
448-8								kʼ ə e a s ə b ə											
449-8								h a ʒ ə											
545-8								a ɨ p ə											
596-8								n ə g ə											
653-8								b ə t ɨ g											
4-8								dʒ ɨ u h ə											
8-8								kʼ ə b ə ə											
254-8								b ɨ m a											
290-8								h a dʒ ə z ə											
339-8								b ə kʼ ɨ r											
460-8								a ɨ a											
489-8								b ə r r ɨ m a											
552-8								z ɨ											
652-8								h a ɨ ə e ə											
3-8								u ɨ p ə											
119-8								h a n g a z a											
298-8								h ɨ g											
340-8								g a ə g											
458-8								p ə n g ə ə											
459-8								h a s ə											
607-8								h ə kʼ w a											
609-8								h ɨ dʒ a											
10-8								tʼ ɨ kʼ ɨ r											
15-8								h ɨ p ɨ m											
18-8								n ɨ kʼ i ə											
73-8								g ə kʼ ə r ə ə											
76-8								m w ə s a											
121-8								g ɨ kʼ ə											
167-8								g ɨ ə											
255-8								kʼ a ə n l ə											
297-8								g ɨ p ə e											
299-8								g ɨ p ə e											
338-8								m ə m ɨ r											
342-8								m e p a											
344-8								kʼ ə s ə m											
410-8								kʼ a u ɨ											
540-8								l ə ɨ a											
550-8								z ə n z ɨ r											
219-8								g ə p a g											
250-8								ɨ ə g e											
301-8								kʼ ɨ ə r a											
74-8								g w ə p e											
120-8								a n g a											
122-8								kʼ a w a											
220-8								g ə w a g											
245-8								kʼ ə w ə p ə											
300-8								a ɨ p											
341-8								kʼ ə n ə m ə m											
549-8								g ə h a kʼ ə											
610-8								m ɨ r kʼ a r											
643-8								g ə											
118-8								g ə ə											
221-8								b ə p ə r ə											
420-8								h a z a g											
455-8								h e m a											
495-8								l e g											
498-8								m ə l ə kʼ ə m											
61-9									d ə m										
63-9									a a tʼ ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ g s										
377-9									b ə u e r ə										
381-9									a a										
417-9									r u z										
451-9									s ə b a										
454-9									u a g ɨ r										
484-9									s ɨ ɨ s										
535-9									a a s ɨ r										
543-9									s ə s										
593-9									e a m ʔ s										
640-9									m a a										
1-9									d ə p ə r ə										
65-9									tʼ e										
163-9									s ə s ə										
212-9									a a e										
244-9									a a r b ə										
248-9									m a r a										
293-9									f ə r ə u										
373-9									e ɨ m a r										
408-9									b r a										
414-9									d ə b a e a										
601-9									a ə u e										
642-9									n ə f a s										
60-9									n ə f ə s ə										
209-9									s ɨ m										
242-9									a a m ɨ s										
415-9									z ɨ r a m										
490-9									tʼ ə p w ə										
638-9									s ɨ n a										
645-9									u a r										
75-9									u a m b r										
160-9									d ə r ə e										
208-9									a ɨ n u e ə										
214-9									a a b										
218-9									a ɨ z e r										
378-9									a a n g ə										
379-9									ʒ ə tʼ ə										
409-9									g a ə r ə										
497-9									ə n										
598-9									s e u u										
646-9									a a ʔ ə										
164-9									b ə s ə										
210-9									ʒ ə e ə a ə										
215-9									u a e a ə										
256-9									a m a										
285-9									m ɨ e a d										
332-9									a ə g ɨ r										
380-9									a ə u a										
412-9									s a g a n										
496-9									s ə r s ə n b ə										
64-9									d a ə										
67-9									w ɨ r										
