COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
1538	s u l u	s o l u	s u l u	s o l u	s o l u	s u l u	s u l u	s u l u
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1397	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
1022	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r
1117	tʃʰ u n	tʃ u n	tʃʰ u n	tʃʰ u n	tʃ u n	tʃ u n	tʃʰ u n	tʃ u n
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1388	m a n m a	m a n b a	m a n p a	m a n m a	m a n b a	m a n b a	m a n b a	m a n b a
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
66			z a m i ŋ			z a m i n		z a m i n z i m b u
872	pʰ u ŋ k a			pʰ u ŋ k a				
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
2492		ʃ e ʃ u				ʃ e ʃ u		
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
2053		u n tʃ u		ŭ n tʃʰ a m				
388	g u w a			g o w a				
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
1807			tʃʰ i n l a			tʃʰ i n l a		
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2222					ʃ e kʰ e n		ʃ e kʰ e n	
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
580	b l a s a							b l a s a
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2323						kʰ o d̪ i l o		kʰ o l o
1379	s i	s i	s i	s i	s i	s i		s i
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1133		j u		j u	j u	j u	j u	
202					t o ŋ t e			t o ŋ t e
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
637			a u	a u	a u	a w u	a u	a u
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
1088	j o n			j o n				j o n
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
1031	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u k a	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u kʰ e n	b i n a ŋ kʰ u lː a
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
865						z a s	z a s	
2416						z i k a n		z i g p a n
1486	p a s a g o ŋ			p a s a g o m				
517	t i ŋ p u			t i ŋ p u				
980	w a ɾ u ŋ	ʋ a ɾ o ŋ	w a r o ŋ	w a r o ŋ	w a r o ŋ	w a ɾ u ŋ	w a ɾ u ŋ	w a ɾ u ŋ
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2268				s e m pʰ e k a				s e m pʰ e l a n
1014			g e s t̪ u j a			g e s t̪ u r		
635	a t a			a t a				
1585			l a m	l a m			l a m	
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
926	tʃ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃ a m
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
854	p a i pʰ u			p a i p u				p e p u
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
2110	a l o				a l o	ʔ a l o		
998	pʰ a i	pʰ e i	pʰ e	pʰ a j i	pʰ e i	pʰ a i	pʰ e i	pʰ e i
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2083			z a m b o		z a m b o			
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
1778	z a	z a	z a	z a	z a	z a	z a	s a
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
1098	j a ŋ pʰ u	j a ŋ b u	j a ŋ p u z a	j a ŋ pʰ u	j a ŋ b u	j a ŋ b u	j a ŋ b u	j a ŋ b u
210	g o i	g o i	g o i	g o i	g o i			g o i
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2608					j a m l o k		j a m l o k	
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
890	r a w a	r a w a	r a b a	r a b a	r a w a	r a w a	r a w a	r a w a
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
562	s a ŋ k a			s a ŋ k a				
1069	tʃʰ o ŋ	tʃ o ŋ z a	tʃ o w a ŋ z a	tʃʰ o ŋ d a z a	tʃ o w a ŋ	tʃ o w a ŋ z a	tʃ o w a ŋ	tʃ o w a ŋ
1049	b u		b u	b u	b u	b u	b u	b u
1325	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
2063		tʰ a kʰ u				tʰ a kʰ u		
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
908	l j a k p u			l e k p u				j a k p u
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1370	n a kʰ u ŋ	n a w u ŋ	n a k	n a h u m	n a g u ŋ	n a w u	n a g u ŋ	n a k u
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1161	a m	a m	a m		a m	a m	a m	a m
134	dʒ a p							dʒ a p
1809					tʃ i kʰ e n		tʃ i kʰ e n	
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
1627	d̪ u l u l a			d o l u				
5						dʒ a ŋ		dʒ a ŋ
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1511	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a	m ŭ dʒ a m b a	m u d i ɾ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
944	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g ă z a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
1424	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g ă z a ŋ p a tʃ a r m a	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
2554		d̪ u ɾ i				d̪ u ɾ i		
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
1217	l a ɲ i	l a j i	l a n i tʰ u r	l a n i tʰ u r	l a ɲ i	l a ŋ i	l a ɲ i	l a n i
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2404	pʰ a l o		pʰ a w o					pʰ a l o
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1433	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u
483	w a	w a	w a		w a	w a	w a	w a
2		a ʃ i			a ʃ i		a ʃ i	
989	tʃʰ a b u l a			tʃʰ a b u				
1477	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
899	s e r	s e r	s e r	s e r	s e r	s e r	s e r	s e r
1352	g u	g u	g u	g u	g u	g u	g u	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
153	l i ʃ i ŋ			l i ʃ i ŋ				
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
1575	ɾ i j a m a			ɾ i j a m a				
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
1141	ɾ i ŋ m u	ɾ i ŋ b u	r i n b u	r i n b u	ɾ i ŋ b u	ɾ i ŋ b u	ɾ i ŋ b u	r i n b u
1316	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a m	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ
310	a l e j a k			a l a k				a l j a k
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1805	h a s o k l a							kʰ a s o
2555				g a tʃ a	k a tʃ u		k a tʃ u	
1451	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
2219		ʃ e ʃ u				ʃ e ʃ u		
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
864		g o ŋ			g o ŋ			
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
454			kʰ u r l a	k u r b a n		kʰ u r l a		
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2055					u kʰ e n		u kʰ e n	
1442	l a m	l a m	l a m	l a m	l a m	l a m	l a m	l a m
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
1773						h a ŋ a n u		h a ŋ g i n u
