COGID	1	10	2	3	4	5	6	7	8	9
2537-1	l ɔ ɔ ɔ m a									
2665-1	i i g i									
2738-1	β ɛ ɛ ɛ									
2872-1	k ɔ s i									
2893-1	s i i									
2997-1	g a a a									
3075-1	g ʊ l a									
3675-1	l a l a									
4028-1	l a ɛ a									
4137-1	m i l a									
4238-1	i i ɔ i i									
4316-1	t a t a									
4429-1	p a a a									
4440-1	k i l a									
4485-1	s u β a									
4574-1	l a a a									
4688-1	l ɛ ɛ									
143-1	l ʊ l a									
240-1	ɔ ɔ a a									
388-1	p a l a									
401-1	n a									
599-1	t a m a									
649-1	l ɛ ɛ ɛ									
755-1	k ʊ l a									
836-1	s u m a									
969-1	n a a									
994-1	t ɛ ɛ ɛ									
1006-1	l ʊ g a									
1032-1	k ɔ l ɔ b a									
1043-1	β a l a									
1110-1	t ɛ m a									
1263-1	t a a n d a									
1273-1	l ɔ ɔ m b									
1329-1	i i l a									
1362-1	k i i									
1606-1	ɔ ɔ ɔ ɔ									
1617-1	n i g a									
1629-1	k a i									
1744-1	i i n z									
1895-1	s a a									
1917-1	ɔ u m a									
1969-1	m a m a									
1989-1	s a g a									
2037-1	k a l a									
2128-1	g ɛ m ɛ									
2186-1	g a n a									
2483-1	g ʊ l a									
2592-1	l ɔ l a									
2615-1	n a									
2700-1	g a g a									
2784-1	k ʊ l a									
2797-1	ɔ ɔ ɔ a									
2884-1	m a a a									
2904-1	k ɛ ɛ a									
2972-1	s ɛ ɛ									
3030-1	l i i									
3148-1	i i ɔ z a									
3160-1	l ʊ l a									
3261-1	t ɛ t ɛ									
3364-1	n ɔ ɔ m a									
2689-2		v a m a								
893-2		s a n a								
1303-2		s o m a								
2197-2		s a l a								
2828-2		s i n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		t a l a								
3207-2		v u l a								
3519-2		t u m a								
3686-2		s i m a								
4249-2		t u m i								
4451-2		v i i i								
448-2		n u n i								
630-2		v i l a								
814-2		s o m a								
1216-2		t a n a								
1228-2		v a a a								
1418-2		s i m a								
1475-2		s u l a								
2026-2		t u i a								
3826-2		s o k a								
4003-2		s i l a								
4373-2		l i m i								
4384-2		s i o o								
84-2		s u l a								
116-2		s i l a								
419-2		l o l a								
587-2		o o o o o								
660-2		l u l a								
848-2		t a l a								
1122-2		v i n a								
1159-2		v a								
1350-2		l a								
1374-2		n a n a								
1906-2		s i i i								
2419-2		s i l a								
2750-2		e e i i								
3441-2		s i i a a								
3464-2		v o n a								
3639-2		t i t a								
3981-2		s i m a								
4192-2		v i m a								
4350-2		l e e a								
278-2		v a								
3971-2		t a m a								
55-2		v a m a								
43-2		s i m u								
93-2		s o n a								
459-2		l u m a								
1137-2		s i l a								
1585-2		v a l a								
1872-2		p a p a								
2166-2		t u m a								
2872-2		s o o i								
2997-2		s a n a								
3075-2		t u l a								
3675-2		l a p a								
4137-2		v i l a								
4238-2		s i o i								
4316-2		t u t u t a								
4574-2		s a p a								
3067-2		n u l a								
3531-2		s a n a								
1033-2		t o o o								
3185-2		v i i a								
794-2		v i l a								
143-2		v u u u								
240-2		s o l a								
388-2		n u m a								
599-2		t a m a								
969-2		s i								
994-2		t u t a								
1606-2		o o o o								
1629-2		t u i i								
1895-2		s a								
2592-2		l o l a								
2884-2		p a a a								
3148-2		i t a a								
3261-2		t u t a								
2689-3			tʰ a a a							
893-3			a a a a							
1285-3			tʰ a a							
1303-3			k a l a							
2197-3			s a l a							
2828-3			s i n a							
3572-3			s i n a							
1095-3			l i l a							
1755-3			tʰ a							
1789-3			x a l a l a							
3207-3			β u l a							
3519-3			tʰ u u a							
3686-3			i i k a							
4249-3			x u n a							
4451-3			β i							
448-3			tʰ u n a							
630-3			β e k a							
1216-3			k a a a							
1228-3			β a k a							
1418-3			s i x a							
1475-3			k a a							
3397-3			β o l a							
4003-3			i i x a							
4040-3			k u n a							
4373-3			l i l a							
4384-3			i i l a							
181-3			k u n a							
419-3			l o k a							
587-3			l o k a							
660-3			l o l a							
1083-3			l i l a							
1350-3			l a l							
1374-3			tʰ a n a							
1396-3			s i l u							
1666-3			tʰ a n a							
1767-3			x o x a							
1906-3			i i k a l a							
2177-3			x a a a							
2286-3			l a							
2317-3			f u β a							
2750-3			s i n a							
3275-3			x a n a							
3464-3			β o n a							
3639-3			tʰ i x a							
3981-3			i a a a							
4192-3			β i x a							
4260-3			s i x a							
4350-3			l o l a l a							
278-3			β a							
745-3			tʰ a x a							
3971-3			x a x a							
93-3			x o n a							
200-3			β i							
374-3			a a l a							
508-3			f u f u							
528-3			β i l a							
1137-3			s i x a							
1585-3			a a l a							
1712-3			f u l a							
2088-3			β i k a							
2334-3			f i k a							
2393-3			x a n a							
2665-3			i i k a							
2738-3			β e k a							
3675-3			l o l a l a							
4137-3			x i l a							
4440-3			β i l a							
4574-3			β a l a l a							
4688-3			i i							
2798-3			tʰ a a							
3067-3			tʰ u u							
3531-3			a a n a							
3767-3			l o							
4632-3			x a n a							
401-3			tʰ a							
649-3			l e k a							
755-3			k u l a							
1032-3			x o l a l a							
1043-3			β a l a							
1273-3			l o l a							
1362-3			k i							
1895-3			β a							
2615-3			tʰ a							
2784-3			x u l a							
2904-3			x a n a							
2689-4				b a						
893-4				b a						
1285-4				b a						
3572-4				s ɔ n dʒ a						
1755-4				n dʒ e						
1789-4				k o ŋ g						
3686-4				t o m a						
4451-4				b e s g						
1216-4				k o ŋ g						
4003-4				t e m a						
419-4				l ɔ g ɔ						
1122-4				b e ɲ a						
1430-4				t e ɔ						
1666-4				t o ɲ i						
1767-4				k ɔ g ɔ						
55-4				b a						
94-4				b ɔ g ɔ						
2717-4				k o ŋ g a						
1339-4				t o ɲ i						
4632-4				k o ɲ i						
2784-4				k o ɲ g						
3160-4				l ɔ r a						
2689-5					n a n					
893-5					a n n d a					
1285-5					n w					
1303-5					t o n					
2197-5					s a l a					
2828-5					i i n					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i e m					
4249-5					k u m i					
448-5					n u n i					
630-5					β e					
814-5					u o n d o					
1228-5					β e					
1418-5					s i m a					
2026-5					t i					
2775-5					β u m a					
3397-5					β o l a					
3826-5					s o n					
4040-5					u e n i					
4373-5					l i m i					
4384-5					i n ʃ i					
84-5					s u l					
116-5					f i k					
587-5					o n ŋ g o					
848-5					k a l a					
1159-5					n a					
1350-5					l j a					
1396-5					l o n d					
1430-5					i ʃ o					
1767-5					u o n d o					
2286-5					l a l					
2317-5					f u β a					
2419-5					s e					
2750-5					e e i					
3018-5					s i l a					
3275-5					k a n d a					
3441-5					s a					
3885-5					l u m o					
4192-5					β i					
4260-5					s o n d a					
4350-5					l e l l					
278-5					β a					
745-5					t a k					
3971-5					k a m					
55-5					n a n d a					
94-5					β o					
2717-5					u a n d a					
4139-5					m i					
200-5					β i					
374-5					l a l					
508-5					f o n d a					
528-5					β i l i					
575-5					t a					
1137-5					s i k					
1339-5					t i					
1872-5					p a					
2537-5					l o n d o					
2738-5					β e					
2872-5					k o n i					
2893-5					t i k					
3675-5					l w					
4028-5					f w					
4238-5					i i o					
4429-5					β n a					
4485-5					s u					
2798-5					n w					
3531-5					a n n i					
3767-5					l o n d					
4632-5					k a n i					
1033-5					k o n d o					
3185-5					f i k					
649-5					l e					
1110-5					t e					
1263-5					t a n d a					
1273-5					l o n d a					
1329-5					i k					
1617-5					i k k					
1917-5					f u m a					
1969-5					m a n d a					
2483-5					u u l					
2615-5					f a					
2700-5					u a n d a					
2884-5					p j a					
2972-5					s e					
3030-5					l i p a					
3261-5					t e t a					
1303-6						k o p				
1755-6						ɲ ɔ ŋ				
448-6						ɲ u l				
1475-6						k o p				
3397-6						ɓ ɔ p				
2286-6						l a l				
278-6						ɓ a a				
2717-6						k o p				
4137-6						ɓ i				
3767-6						l ɔ ɔ				
1033-6						k o p				
2689-7							n a m a			
893-7							a n a			
1285-7							n w a			
1303-7							ɣ o m a			
2197-7							t a n a			
2828-7							i n a			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n a			
1789-7							k a n a			
3519-7							t u m a			
3686-7							i m a			
4249-7							k u m i			
4451-7							v i			
814-7							ɣ o m a a			
1216-7							k a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m a			
3826-7							s o k a			
4003-7							i m a			
4040-7							ɣ e n i			
84-7							u u m			
116-7							i i k a			
181-7							ɣ o ŋ			
419-7							o o a			
587-7							o ŋ g o			
660-7							o m a			
848-7							k a			
1122-7							v i n a			
1159-7							v á v a			
1374-7							n a a			
1396-7							t o v u			
1430-7							i m a			
1906-7							i n a			
2177-7							v ɣ a			
2419-7							s e k a			
3018-7							z i a a			
3275-7							k a a d a			
3441-7							s á ŋ g a			
3464-7							v o n a			
3639-7							t e t e			
3885-7							i u m o			
4192-7							v i m a			
745-7							t á k o			
3971-7							k a m a			
55-7							n a m a			
2717-7							ɣ a n d a			
4139-7							m i n a			
93-7							k o n o			
459-7							m u m a			
575-7							t a			
1712-7							v u m o			
2088-7							v i			
2166-7							n m a			
2334-7							v i k o			
2393-7							m a n a			
2537-7							o m m			
2665-7							i m a			
2997-7							ɣ a n a a			
4028-7							f e			
4316-7							t u t u			
4429-7							v á a			
4688-7							i n			
3067-7							n t n			
3185-7							v i k			
794-7							v e k			
143-7							v u v u			
388-7							n u m a			
599-7							t a n d a			
836-7							s u m a			
969-7							i m a			
1110-7							t e m a			
1263-7							t á			
1329-7							i m a			
1362-7							k i			
1606-7							o o t o			
1629-7							k o i			
1744-7							i m a			
1917-7							v u m a			
1989-7							s a			
2037-7							k a t a			
2128-7							e e e			
2186-7							ɣ a n a			
2700-7							ɣ n a			
2797-7							o m m			
2904-7							k u m a			
2972-7							z e			
3148-7							i t a			
3364-7							o o t			
2689-8								n ô m a		
1285-8								n w a		
1303-8								k g m a		
2197-8								t w a		
2828-8								ʝ i n a		
3572-8								t u n a		
1755-8								n ɛ		
1789-8								k ô r a		
3207-8								r u r a		
3519-8								t u m a		
3686-8								tʃ i m a		
4249-8								k u m a		
4451-8								t î n d i		
814-8								ŋ g m a		
1228-8								t w a		
2026-8								t w a		
2775-8								t u m a		
3826-8								t u k a		
4040-8								k ô n d i		
181-8								k ô ŋ g		
660-8								r i m		
848-8								k ô r a		
1083-8								r i r a		
1159-8								k ô a		
1350-8								r u p a		
1396-8								ʝ u p a		
1666-8								t u n a		
2177-8								ŋ g a		
2317-8								t u p a		
4260-8								t w a		
745-8								t u k a		
3971-8								k ô m a		
94-8								t ô k a		
2717-8								ŋ g ŋ g a		
4139-8								m i n a		
43-8								ʝ î m a		
575-8								t u		
871-8								t u m a		
1339-8								t w a		
1585-8								t w a		
1872-8								p a		
2893-8								ʝ î k a		
4028-8								t w		
4316-8								t u ŋ g a		
4440-8								t î r i		
4485-8								t u		
4688-8								w i		
2798-8								n w a		
794-8								t u k a		
994-8								t u k a		
1006-8								n u k a		
1043-8								t u a a		
1617-8								k i k a		
1969-8								m w a		
3364-8								t ô t a		
2689-9									k a	
893-9									s i l a	
1285-9									s o n a	
1303-9									s o n a	
2197-9									s i	
2828-9									s i n a	
3572-9									s o n a	
1095-9									k i l a	
1789-9									k u	
3207-9									k u	
4249-9									k u m b a	
4451-9									b i	
630-9									b o n a	
814-9									s o n a	
1228-9									k o n a	
1418-9									s i l a	
1475-9									k o n a	
2026-9									s o n a	
2775-9									b u	
3397-9									b o n a	
3826-9									s o n a	
4003-9									i i n a	
4040-9									k o n a	
4373-9									k i l a	
4384-9									i i	
116-9									s i l a	
181-9									k o n a	
1083-9									k i l a	
1374-9									s i n a	
1430-9									i ʊ m b a	
1666-9									s o n a	
1767-9									k o n a	
1906-9									i o n a	
2177-9									s o n a	
2419-9									s o n a	
2750-9									s o n a	
3018-9									s i l a	
3441-9									s o n a	
3885-9									k u n b	
3981-9									i i n a	
4260-9									s o n a	
4350-9									k o n a	
278-9									k a	
745-9									s o n a	
55-9									k i l a	
94-9									b o n a	
4139-9									s i l a	
200-9									b i	
528-9									b i l a	
871-9									s o n a	
2088-9									b i	
2166-9									s o n a	
2334-9									b i	
2393-9									b i	
2537-9									k o n a	
2665-9									i i m b a	
2738-9									b o n a	
2872-9									k o n a	
2997-9									g a	
3075-9									k o n a	
4238-9									i i n a	
4429-9									k a	
4440-9									b i l a	
4485-9									s i	
4574-9									k o n a	
2798-9									s o n a a	
3067-9									s o n a	
3767-9									k o n a	
4632-9									k i	
1033-9									k o n a	
3185-9									k i l a	
240-9									s o n a	
401-9									k u	
755-9									k o n a	
836-9									s u n a	
1006-9									s o n a	
1744-9									i ʊ n a	
1989-9									s i	
2037-9									s o	
2128-9									g o n a	
2186-9									g a	
2483-9									g o n a	
2592-9									k o n a	
3030-9									k i l a	
3160-9									k u	
2689-10										ɔ a
893-10										a
1285-10										ɔ w a
2197-10										ɔ a
2828-10										l i
1095-10										l i l a
1755-10										ɔ a
3207-10										b ʊ l a
3519-10										χ ʊ f a
448-10										ɔ ʊ
630-10										b i l a
1216-10										χ a
1418-10										ɔ i l a
2775-10										b ʊ l a
3397-10										l a
4373-10										l i l a
4384-10										l i l a
84-10										χ ʊ á a
1083-10										l i l a
1122-10										b i l a
2286-10										l a
2317-10										b ʊ l a
3018-10										ɔ i l a
3275-10										χ a
3464-10										b a l a
3639-10										χ w l a
3885-10										ɔ ʊ l a
3981-10										ɔ i
94-10										b m á n a
4139-10										ɔ m l a
43-10										χ i l a
374-10										a
459-10										l a
508-10										ɔ a
871-10										b a
1712-10										χ ʊ l a
2893-10										ɔ i l a
3075-10										χ ʊ l a
3531-10										a
794-10										b i l a
1032-10										χ a
2797-10										l a
