COGID	1	10	2	3	4	5	6	7	8	9
143-1	l ʊ									
240-1	ɔ ɔ ɔ a									
388-1	ʊ a a a									
401-1	l a a									
599-1	k a a a									
649-1	l a									
755-1	k u l a									
836-1	s u m a									
969-1	l a a									
994-1	k u m a									
1006-1	l a á a									
1032-1	l ɔ ɔ a									
1043-1	l a a a									
1110-1	k u m a									
1263-1	k u β a									
1273-1	l ɔ ɔ									
1329-1	i i i i									
1362-1	k i i									
1606-1	ɔ ɔ ɔ									
1617-1	l i i i									
1629-1	k i i i									
1744-1	i i l a									
1895-1	l a a									
1917-1	l a a a									
1969-1	m a a a									
1989-1	s a a a									
2037-1	k a a a									
2128-1	g u m a									
2186-1	g a a a									
2483-1	ʊ a l a									
2592-1	l ɔ ɔ a									
2615-1	l a a									
2700-1	g a a a									
2784-1	k ʊ l a									
2797-1	ɔ ɔ ɔ m b a									
2884-1	m a a a									
2904-1	k u β a									
2972-1	s ɔ									
3030-1	l i l a									
3148-1	i i a									
3160-1	l a l a									
3261-1	k u i a									
3364-1	l ɔ ɔ a									
3385-1	s i i									
3419-1	k i i a									
3430-1	ʊ ʊ ʊ ʊ									
3583-1	l ɔ ɔ a									
3664-1	l a a a									
3706-1	k a a									
3756-1	s i ɔ i									
3837-1	k ɔ ɔ a									
3865-1	s a a a									
4406-1	k i i									
4530-1	l ʊ									
4552-1	i i i i									
4621-1	a a a									
2689-2		s e e a								
893-2		s i a								
1303-2		g o m a								
2197-2		s a a a								
2828-2		s i n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		g a g a a a								
3207-2		p u l a								
3519-2		t u m a								
3686-2		t u m a								
4249-2		g u m e								
4451-2		v i n i								
448-2		n u n u								
630-2		t u e e								
814-2		g o m a b o								
1216-2		g a a a								
1228-2		p u k a								
1418-2		s i m a								
1475-2		g w a								
2026-2		t u m e								
3826-2		s o k a								
4003-2		i i a								
4373-2		l i m a								
4384-2		i i o								
84-2		s u l u								
116-2		s i g a								
419-2		l o k a								
587-2		o o k o								
660-2		l e l a								
848-2		g a a a								
1122-2		v i n a								
1159-2		e e								
1350-2		l a a								
1374-2		n d a a								
1906-2		i a g a								
2419-2		s e k a								
2750-2		e e e e								
3441-2		s a g a a								
3464-2		v o n a								
3639-2		t u t e								
3981-2		i u m a								
4192-2		v i m a								
4350-2		l e e e								
278-2		v a								
3971-2		g a m a								
55-2		s e a a								
43-2		t i m e								
93-2		g o n o								
459-2		l u m a								
1137-2		s i g a								
1585-2		s a a a								
1872-2		p u								
2166-2		t u m a								
2872-2		g o s i								
2997-2		g a n a								
3075-2		g u l a								
3675-2		l a e a								
4137-2		t u l a								
4238-2		s o o i								
4316-2		t u m a								
4574-2		p a a a a								
3067-2		n u n u								
3531-2		s i n a a								
1033-2		g o o o								
3185-2		v i g a								
794-2		v i l a								
143-2		v u n u								
240-2		o o a								
388-2		t u m a								
599-2		t a m a								
969-2		s a								
994-2		t u t a								
1606-2		o o o								
1629-2		g w a								
1895-2		v e								
2592-2		l o l a								
2884-2		p j a a								
3148-2		i t a								
3261-2		t u t e								
3583-2		n o o a								
3837-2		g o l a								
4621-2		s i a								
1929-2		t u k u								
3940-2		p a l a								
860-2		t e g a								
2057-2		t u m a								
552-2		p u p a								
959-2		p e p a								
1495-2		p u m a								
2689-3			tʰ a a a							
893-3			f u a a							
1285-3			tʰ a a a							
1303-3			k o a a							
2197-3			s a l a							
2828-3			s i n a							
3572-3			s a a a							
1095-3			l i l a							
1755-3			tʰ a							
1789-3			l a l a							
3207-3			l u l a							
3519-3			tʰ a r a							
3686-3			s i n a							
4249-3			f u u a b i							
4451-3			tʰ i n a							
448-3			tʰ a n a							
630-3			l a l a							
1216-3			k a a a							
1228-3			l a a a							
1418-3			s i n a							
1475-3			k a a a							
3397-3			l o l a							
4003-3			s i a a							
4040-3			k i k a							
4373-3			l i l a							
4384-3			s i k a							
181-3			k o o a							
419-3			l o o a							
587-3			o o β a							
660-3			l a l a							
1083-3			l a l a							
1350-3			l a l a							
1374-3			tʰ a a a							
1396-3			s a a a							
1666-3			tʰ a a a							
1767-3			k o a a							
1906-3			tʰ i k a							
2177-3			s a a a							
2286-3			l a l a							
2317-3			f u u a							
2750-3			s i k							
3275-3			f u n a							
3464-3			l o n a							
3639-3			tʰ i r a							
3981-3			s i n a							
4192-3			f u u a							
4260-3			s i n a							
4350-3			l o l a l a							
278-3			l a							
745-3			s a r a							
3971-3			f u u a							
93-3			f u u a							
200-3			s i							
374-3			a a l a							
508-3			f a a a							
528-3			β i l a							
1137-3			s i n a							
1585-3			a a l a							
1712-3			f u l a							
2088-3			tʰ i k a							
2334-3			f i k a							
2393-3			tʰ a a a							
2665-3			s i k a							
2738-3			β a β a							
3675-3			l a l a l a							
4137-3			l i l a							
4440-3			β i l a							
4574-3			l a a a a							
4688-3			s i							
2798-3			tʰ a a a							
3067-3			tʰ a r a							
3531-3			f u a a							
3767-3			l o o a							
4632-3			s i n a							
401-3			tʰ a							
649-3			l a l a							
755-3			k u l a							
1032-3			l o o a l a							
1043-3			l a l a							
1273-3			l o o a							
1362-3			k i k a							
1895-3			s a							
2615-3			tʰ a a a							
2784-3			k u l a							
2904-3			f u u a							
3385-3			s i							
3430-3			tʰ a a a							
3664-3			β a β a							
3756-3			s i n a							
24-3			tʰ a a a							
542-3			l a l a							
564-3			f a a a							
928-3			l u r a							
1181-3			f u a							
1241-3			tʰ a a a							
1607-3			l a l a							
1929-3			tʰ u r a							
2852-3			f u u a							
3198-3			o a a a							
3502-3			tʰ i n a							
3598-3			β a							
3698-3			tʰ i a a							
3735-3			k a l a							
3940-3			l a l a							
2689-4				b a						
893-4				b o a						
1285-4				b o a						
3572-4				b o n dʒ						
1755-4				b o n dʒ						
1789-4				k o g a						
3686-4				b o g a						
4451-4				b i s a						
1216-4				b o g a						
4003-4				b o a						
419-4				l ɔ g o						
1122-4				b o g a						
1430-4				t i g ɔ						
1666-4				t o g o						
1767-4				k ɔ g ɔ						
55-4				b o a						
94-4				b o g ɔ						
2717-4				k o g a						
1339-4				t o g o						
4632-4				k o g o						
2784-4				k ɔ g o						
3160-4				l ɔ g o						
675-4				t o a						
860-4				b o g a						
1151-4				b i i						
1631-4				k o g o						
2057-4				t i i a						
2689-5					n a m a					
893-5					a n n					
1285-5					n i					
1303-5					s o m					
2197-5					s a l a					
2828-5					i i n					
3572-5					s o n d o					
1095-5					l i m					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i u m a					
4249-5					k u m i					
448-5					n u n d o					
630-5					β e l g o l					
814-5					s o n e					
1228-5					β j a					
1418-5					s i m					
2026-5					t i ŋ g o					
2775-5					β u m a					
3397-5					β o l					
3826-5					s o n g o					
4040-5					k e ŋ g o					
4373-5					l i m					
4384-5					i n n					
84-5					s u l g u					
116-5					i i k					
587-5					o n k					
848-5					k a l a					
1159-5					n a					
1350-5					l j a					
1396-5					s o n d o					
1430-5					i ʃ i					
1767-5					k o n d o					
2286-5					l a					
2317-5					β u β a					
2419-5					s e k					
2750-5					e ʃ i					
3018-5					s i l					
3275-5					k o n d o					
3441-5					s a n g o					
3885-5					tʃ u m e					
4192-5					β i m					
4260-5					s e a					
4350-5					l e ŋ g o l					
278-5					β a					
745-5					t a k					
3971-5					k a m a					
55-5					n a m a					
94-5					β o n d o					
2717-5					k a n g o					
4139-5					m i					
200-5					β i					
374-5					l a l					
508-5					f o n u o					
528-5					β i l i					
575-5					t a					
1137-5					s i k u					
1339-5					t i					
1872-5					p a					
2537-5					l o n d o					
2738-5					β e l g o l					
2872-5					k o n i					
2893-5					s i k u					
3675-5					l i					
4028-5					s e ŋ g o					
4238-5					i ʃ i					
4429-5					a a a					
4485-5					s u					
2798-5					n i					
3531-5					a a n					
3767-5					l o n d o					
4632-5					k a i i					
1033-5					k o n d o					
3185-5					f i k					
649-5					l e n g o					
1110-5					t u m a					
1263-5					t a					
1273-5					l o n d o					
1329-5					i k					
1617-5					i k k					
1917-5					f u m a					
1969-5					a a a					
2483-5					l u l					
2615-5					e a					
2700-5					k a ŋ g o					
2884-5					p j n					
2972-5					s e					
3030-5					l i					
3261-5					t e ŋ g o					
3419-5					t u					
3664-5					β a k					
3706-5					t a n d o					
3865-5					s a ʃ i					
4406-5					t i					
4530-5					l u k					
4552-5					i i					
24-5					l u k a					
542-5					β i l					
1181-5					f j a					
1241-5					p u u					
1607-5					l i l					
1929-5					β u ʃ i					
3598-5					β e ŋ g o					
3698-5					i i					
3735-5					k u l					
3940-5					p a l a					
1631-5					k u n i					
2057-5					t i m a					
552-5					f u p a					
959-5					p e ŋ g					
1318-5					k u ŋ g u					
1411-5					f i					
1495-5					f u t a					
1578-5					l j					
1303-6						k i n				
1755-6						s i n				
448-6						s ɔ n				
1475-6						k o p				
3397-6						ɓ i l				
2286-6						l a l				
278-6						ɓ a a				
2717-6						s i n				
4137-6						ɲ ɔ l				
3767-6						l ɔ n				
1033-6						k o p				
2689-7							n a			
893-7							a a			
1285-7							n w a			
1303-7							o o m a			
2197-7							s a			
2828-7							i i a			
3572-7							z o k a			
1095-7							n i m a			
1755-7							n a			
1789-7							k a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i			
814-7							s o m b o			
1216-7							k a			
1475-7							k o k a			
2026-7							t w e			
2775-7							v u m a			
3826-7							s o k a			
4003-7							i i a			
4040-7							e e ɲ i			
84-7							u u e			
116-7							i i k a			
181-7							k o k a			
419-7							n o k a			
587-7							o ŋ k g			
660-7							u m e			
848-7							k a			
1122-7							v i m a			
1159-7							o ŋ			
1374-7							n a			
1396-7							s o k u			
1430-7							i m e			
1906-7							i m b i			
2177-7							s á n a			
2419-7							z u k a			
3018-7							s i			
3275-7							k a			
3441-7							s á v a			
3464-7							v o ŋ a			
3639-7							t i t i			
3885-7							v u m a			
4192-7							v i m b i			
745-7							t a			
3971-7							k a			
55-7							n a			
2717-7							s a			
4139-7							m i m a			
93-7							k o k a			
459-7							n u m a			
575-7							t a			
1712-7							v u v a			
2088-7							v i v a			
2166-7							u u m a			
2334-7							v i k a			
2393-7							m a			
2537-7							n o m a			
2665-7							i m b i			
2997-7							k a			
4028-7							o ŋ g			
4316-7							t á v u			
4429-7							v a			
4688-7							i i g			
3067-7							n t m a			
3185-7							v i k a			
794-7							v i v a			
143-7							v u m a			
388-7							n u			
599-7							t a			
836-7							z u m b o			
969-7							i m a			
1110-7							t e m a			
1263-7							t a			
1329-7							i k a			
1362-7							k i k a			
1606-7							o o ɣ o			
1629-7							k a			
1744-7							i m a			
1917-7							v u m a			
1989-7							s a			
2037-7							k a			
2128-7							e m e			
2186-7							ɣ a			
2700-7							s a			
2797-7							n o m a			
2904-7							k u			
2972-7							z u			
3148-7							i t a			
3364-7							o o k a			
3419-7							t e ɲ u			
3430-7							u u e			
3583-7							n o n a			
3706-7							t a			
3756-7							s i n a			
3837-7							k o k a			
4406-7							t i m a			
4621-7							n a			
564-7							a			
928-7							k o			
1181-7							v w a			
1241-7							v u m a			
2852-7							k o			
3198-7							o m m			
3502-7							n ɲ u			
675-7							t u m g			
1151-7							z i			
959-7							v ɲ u			
1411-7							v i			
1495-7							v u m a			
2689-8								t a m a		
1285-8								n w á a		
1303-8								ŋ g m a		
2197-8								t a		
2828-8								ʝ i n a		
3572-8								t ô n a		
1755-8								n a n a		
1789-8								k w á a		
3207-8								w u β a		
3519-8								t u m a		
3686-8								tʃ i m a		
4249-8								k u m a		
4451-8								t î n g i		
814-8								ŋ g m a		
1228-8								ʝ w á a		
2026-8								t w e d a		
2775-8								t u m a		
3826-8								ʝ ô k a		
4040-8								k u n a		
181-8								k ô ŋ g		
660-8								r u m a		
848-8								k w β a		
1083-8								r ɔ m a		
1159-8								t î		
1350-8								r ɔ m a		
1396-8								ʝ ô β a		
1666-8								t î n a		
2177-8								ŋ g i		
2317-8								t u β a		
4260-8								t w á a		
745-8								t î ŋ g a		
3971-8								k w m a		
94-8								r ô k a		
2717-8								ŋ g ŋ g a		
4139-8								m ô n a		
43-8								t î m g		
575-8								t a		
871-8								t î m a		
1339-8								t w e		
1585-8								ʝ w á a		
1872-8								r w		
2893-8								t î k g		
4028-8								w w e a		
4316-8								t î n a		
4440-8								t î ŋ g		
4485-8								t u ŋ g i		
4688-8								w i n a		
2798-8								n w á a		
794-8								v u		
994-8								t î n g a		
1006-8								n u k a		
1043-8								t a		
1617-8								k î k a		
1969-8								m w á a		
3364-8								ɣ o n a		
4530-8								r u k a		
928-8								k ô β a		
2852-8								k u β a		
675-8								t ô ŋ g		
860-8								t î ŋ g		
1631-8								k u n a		
552-8								w u p a		
1318-8								k u k u		
1578-8								r w á p a		
2689-9									s a g a	
893-9									b a b a	
1285-9									n u n a	
1303-9									s o n a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n a	
1095-9									s i l a	
1789-9									k a l a	
3207-9									s u l a	
4249-9									k u g a	
4451-9									i i l i	
630-9									b i l a	
814-9									s o n a	
1228-9									b a b a	
1418-9									s i l a	
1475-9									k o g a	
2026-9									s i g a	
2775-9									b ʊ m a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									i i b a	
4040-9									k i n	
4373-9									k i l i	
4384-9									i n n	
116-9									s i l a	
181-9									k o n a	
1083-9									s i l a	
1374-9									n a	
1430-9									i ɲ ʊ	
1666-9									s a n a	
1767-9									k o n a	
1906-9									i o g a	
2177-9									s o b a	
2419-9									s i l a	
2750-9									i ɲ ʊ	
3018-9									s i l a	
3441-9									s a g a	
3885-9									s u g a	
3981-9									i o b a	
4260-9									s u g a	
4350-9									s i l a	
278-9									k a	
745-9									s a g a	
55-9									s a g a	
94-9									b o b a	
4139-9									m i n a	
200-9									i i	
528-9									i i l i	
871-9									s a g a	
2088-9									b i l a	
2166-9									s u g a	
2334-9									s i g a	
2393-9									m b a	
2537-9									s o n a	
2665-9									i i ʊ i	
2738-9									b ɲ ʊ	
2872-9									k o b a	
2997-9									g a g a	
3075-9									k u l a	
4238-9									i o l o	
4429-9									s a l a	
4440-9									i i l i	
4485-9									s u g a	
4574-9									s a g a	
2798-9									n e n a	
3067-9									n e n a	
3767-9									s o n a	
4632-9									k b l a	
1033-9									k o b a	
3185-9									s i l a	
240-9									s o b a	
401-9									k a	
755-9									k u l a	
836-9									s ʊ m b	
1006-9									s u g a	
1744-9									i o b a	
1989-9									s a g a	
2037-9									g a g a	
2128-9									g o n b	
2186-9									g a n a	
2483-9									k i l a	
2592-9									s o l a	
3030-9									s i l a	
3160-9									s u g a	
3385-9									s i l a	
3865-9									s a l a	
4552-9									i i n i	
564-9									s a g a	
3502-9									i i n	
3598-9									b i ʊ a	
3698-9									i i l	
3735-9									k u l a	
1151-9									s i l i	
1318-9									k u g a	
1411-9									k i n a	
2689-10										ɔ n a
893-10										ɔ
1285-10										n̩ tɬ a
2197-10										ɔ n a
2828-10										ɔ n a
1095-10										l i
1755-10										n̩ tɬ ʊ̀
3207-10										f u
3519-10										tʰ ʊ̀
448-10										n̩ tɬ a
630-10										χ w e d
1216-10										χ n a
1418-10										ɔ i a
2775-10										χ ʊ á f
3397-10										ɔ w a
4373-10										l i
4384-10										i a
84-10										ɔ u a u
1083-10										l i
1122-10										b i
2286-10										l a
2317-10										f u á f a
3018-10										ɔ n a
3275-10										χ a
3464-10										χ a
3639-10										tʰ w
3885-10										ɔ u a
3981-10										ɔ n a
94-10										ɔ i a f a
4139-10										χ w á f a
43-10										ɔ i a
374-10										a
459-10										l u d u
508-10										ɔ n a
871-10										tʰ n a
1712-10										f u r a
2893-10										tʰ n a
3075-10										ɔ n a
3531-10										ɔ n a
794-10										b á f a
1032-10										χ u á a
2797-10										l a a
24-10										tʰ ʊ̀
542-10										χ w á f a
1607-10										l i l a
3198-10										ɔ n a
1578-10										l w
