COGID	dutch	english	french	german
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
274	d oː f	d ɛ f		t au p
2006	p ɔ t	p ɔ t		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1571	m eː n ə x t ə			m ɛ ŋ ə
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1799	k n oː p			k n ɔ pf
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
1912	s t ɛ r k			ʃ t a r k
1264	s x ɪ l ə			ʃ ɛː l ə n
127	v eː			v iː
-306	p ɔ s t	p əʊ s t		
1261	z eː v ə	s ɪ v		z iː b ə n
2253	k ɛ r v ə	k ɑː v		
940	m aː x			m aː ɡ ə n
287	t ɑu w			t au
2127	d r aː j ə			d r eː ə n
1038			v a ɡ	v oː ɡ ə
-1615	oː l iː	ɔ ɪ l		ɶː l
271		l eɪ z ɪ		l ɛ s ɪ x
431	k l ɪ ŋ k			k l ɪ ŋ k ə
1892	x ɪ f			ɡ ɪ f t
2107	h ɑ r k			h a r k ə
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
2192	k uː	k aʊ		
1002	k l ɛɪ	k l eɪ		
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
635	v ɛ r v ə			f ɛ r b ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
184	b ə + t aː l ə			b ə + ts aː l ə n
758	l ʉ x t			l ʊ f t
931	k aː r s			k eː r ts ə
296	b œy ɣ ə			b ɔy ɡ ə n
-1259	d iː n eː	d ɪ n ə r		
816	l oː n			l oː n
785	w iː l	w iː l		
1720	b uː r			b au ə r
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
1240	h iː l	h iː l		
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
2111	x r aː v ə			ɡ r aː b ə n
-934	l ɑ m p	l æ m p		l a m p ə
268	d ɛɪ	θ aɪ		
783		r əʊ d	ʀ u t	
314	d oː d ə			t ɶː t ə n
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
-1337	v ɔ r k	f ɔː k		
677	t ɛ l ə			ts ɛː l ə n
864		s aɪ d		z ai t ə
1865	x ə + z ɪ x t			g e + z ɪ x t
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
633	n aː l t	n iː d l̩		n aː d ə l
293	d ɑ k			d a x
280	b oː x			b oː ɡ ə n
319	s t ɛ r v ə			ʃ t ɛ r b ə n
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
584	h aː k	h ʊ k		h aː k ə n
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
2000	b l ɑ t			b l a t
586	k r aː x			k r aː ɡ ə n
166	v oː ɣ ə l			f oː ɡ ə l
2168	k ɑ m	k əʊ m		k a m
1401		ɡ r ɑː s p		ɡ r ai f ə n
778	p ɑ t	p ɑː θ		pf aː t
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
855	l aː x	l əʊ		
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1024	aː d ə r			aː d ə r
7	w oː n ə			v oː n ə n
1091	uː v ə r			uː f ə r
1638	k oː p ə r	k ɔ p ə r		
1439	z ɛ n d ə	s ɛ n d		
-445		f æ m ə l ɪ		f a m iː l iː ə
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
