COGID	dutch	english	french	german
713	s ɑ p	s æ p		z a f t
716		b ɑː k		b ɔ r k ə
1895		h iː l		h ai l ə n
2141	h ɛ n	h ɛ n		h uː n
2009	oː v ə	ʌ v n̩		oː f ə n
-350	p aː r	p ɛ ə r		p aː r
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
287	t ɑu w			t au
1020		s w ɔ m p		z ʊ m pf
838		s t eɪ	ʀ ɛ s t e	
721			p ɛ ʀ	eː ə
1921	s l aː n			ʃ l aː ɡ ə n
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
1638	k oː p ə r	k ɔ p ə r		
305	p aː l			pf aː l
1408	n eː m ə			n eː m ə n
2038	n ɪ x t			n ɪ x t ə
1892	x ɪ f			ɡ ɪ f t
584	h aː k	h ʊ k		h aː k ə n
166	v oː ɣ ə l			f oː ɡ ə l
940	m aː x			m aː ɡ ə n
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
436	h ɑu t			h ɔ l ts
1556	x eː w ə			ɡ a f ə n
1509	s n ɔ t	s n ɔ t		
1038			v a ɡ	v oː ɡ ə
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
1065			t y	d uː
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
2016		f r aɪ	f ʀ i ʀ	
700	t w aː l f	t w ɛ l v		ts v œ l f
1267	n iː r			n iː r ə
3	h ɔ f			h oː f
1431	d r aː ɣ ə			t r aː ɡ ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
256	n aː k t	n eɪ k ɪ d		n a k t
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
995	v l ɛ x t ə			f l ɛ x t ə n
1900	z iː k	s ɪ k		
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
633	n aː l t	n iː d l̩		n aː d ə l
1836	k ɑ l m	k ɑː m		
736	v r ɑu w			f r au
2277	w ɔ l	w ʊ l		v ɔ l ə
785	w iː l	w iː l		
1755	h ɔ n t		ʃ j ɛ̃	h ʊ n t
-2026	n eː f	n ɛ v j uː		n ɛ f ə
2219	v ə r + z aː m ə l ə			z a m ə l n
1199	s l œy j ə r			ʃ l ai ə r
1608	b ɔ r s t			b r ʊ s t
467	d ʉ n	θ ɪ n		d ʏ n
776	v ə r + d eː l ə			t ai l ə n
1811	b l uː t	b l ʌ d		b l uː t
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
337	k aː p	k eɪ p		
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
2065	r eː ɣ ə m + b oː x	r eɪ n + b əʊ		r eː ɡ ə n + b oː ɡ ə n
2271	v ɪ l t	f ɛ l t		f ɪ l ts
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
2197	s x aː p	ʃ iː p		ʃ aː f
159	h aː v ɪ k			h aː b ɪ x t
1059	w ɛɪ	w iː		v iː r
-12	p ɛɪ p	p aɪ p		pf ai f ə
347	t w eː d ə			ts v ai t ə
-1682	v ɑ l ɛɪ	v æ l ɪ		
-1033	b aː j	b eɪ		
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
1341	z oː n	s ʌ n		z oː n
-346		r iː f		r ɪ f
1799	k n oː p			k n ɔ pf
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
1305	v l oː	f l iː		f l oː
1789	b eː d ə l aː r			b ɛ t l ə r
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
1472	m ɔ d ə r	m ʌ d		
1240	h iː l	h iː l		
566	k l ɪ m ə	k l aɪ m		
1261	z eː v ə	s ɪ v		z iː b ə n
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
7	w oː n ə			v oː n ə n
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1274	h aː j			h ai
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
260	m uː			m yː d ə
-425	r ɔ ts	r ɔ k		
608	v uː t	f ʊ t		f uː s
2091	b ə + w aː r ə			b ə + v aː r ə n
1307	n eː t	n ɪ t		n ɪ s ə
922	b ɛ t	b ɛ d		b ɛ t
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
6011	j ʉ l iː		e t a b l	
1989	h oː j	h eɪ		h ɔy
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
62	m ʉ x	m ɪ dʒ		m ʏ k ə
-1791	r ɛɪ k	r ɪ tʃ		r ai x
1282	w ɑ l v ɪ s	w eɪ l		v aː l
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
1630	t ɪ n	t ɪ n		ts ɪ n
133	x aː n	ɡ əʊ		
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
2001		l iː f		l au p
2006	p ɔ t	p ɔ t		
-2035		k ʌ z n̩		k uː z iː n ə
1052	z ɛɪ			z iː
517	p aː r t			pf eː r t
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
-36	s uː p	s uː p		z ʊ p ə
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-1041	r iː v iː r	r ɪ v ə r		
1568	w ɛɪ n ə x			v eː n ɪ x
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
2144	k œy k ə	tʃ ɪ k ɪ n		
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1365	d ɑu w	d j uː		t au
-98	b eː b iː	b eɪ b ɪ		b eː b iː
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
1861	s x eː d ə l			ʃ ɛː d ə l
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
2208	h ɑ k ə			ts ɛ r + h a k ə n
885	d eː l ə			au s + t ai l ə n
877	w eː ɣ ə			v iː ɡ ə n
2168	k ɑ m	k əʊ m		k a m
1644	x iː t ə			ɡ iː s ə n
864		s aɪ d		z ai t ə
1553	h uː s t ə			h ʊ s t ə n
1181	m ʉ ts			m ʏ ts ə
111	k ɪ n t			k ɪ n t
1681	d ɑ l			t aː l
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
2107	h ɑ r k			h a r k ə
383	eː t ə	iː t		ɛ s ə n
1047	b r ɔ n			b r ʊ n ə n
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
-1337	v ɔ r k	f ɔː k		
125	v ɛ t	f æ t		f ɛ t
1548	aː d ə m ə			aː t m ə n
590	s ɔ k	s ɔ k		
1264	s x ɪ l ə			ʃ ɛː l ə n
280	b oː x			b oː ɡ ə n
1532	k n eː d ə	n iː d		k n eː t ə n
1411	h ɛ b ə	h æ v		h aː b ə n
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
1389			ʃ o z	z a x ə
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
258	d r ɔ ŋ k ə	d r ʌ ŋ k		b ə + t r ʊ ŋ k ə n
2125	w ɪ k ə l ə			v ɪ k ə l n
1014	s t iː v + d ɔ x t ə r	s t ɛ p + d ɔː t ə r		ʃ t iː f + t ɔ x t ə r
1661	m ɛ l k	m ɪ l k		m ɪ l x
1758	m œy s	m aʊ z		m au s
837	b l ɛɪ v ə			b l ai b ə n
352	eː r s t ə			eː r s t ə
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
-2270	r ɛ s t ə			r ɛ s t
1972	d eː l			t ai l
1265	p ɛ l ə	p iː l	p ə l e	
2202	r ɑ m	r æ m		
528	j øː k			j ʊ k ə n
1204	v iː r + k ɑ n t			f iː r + ɛ k
810	d œy f	d ʌ v		t au b ə
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
-1158	b ɑ l	b ɔː l		
850	t ɔ p	t ɔ p		
409	s x oː n + z oː n	s ʌ n + ɪ n + l ɔː		ʃ v iː ɡ ə r + z oː n
-2027	t ɑ n t ə	ɑː n t		t a n t ə
1300	x ɛ r s t			ɡ ɛ r s t ə
512	m ɛ r iː	m ɑː r eɪ		m ɛː r ə
472	n iː z ə	s n iː z		n iː z ə n
-1615	oː l iː	ɔ ɪ l		ɶː l
2183	s t iː r		t ɔ ʀ o	ʃ t iː r
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
51		b r ɪ k	b ʀ i k	
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
690	r ɪ p	r ɪ b		r ɪ p ə
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
638	m aː l ə			m aː l ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
300		f əʊ l d		f a l t ə n
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
601	h ɑ n t	h æ n d		h a n t
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1948	s l ɔ t			ʃ l ɔ s
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
1075	b l aː z ə	b l əʊ		b l aː z ə n
1689		l ɪ f t	l ə v e	
427	w ɑu t			v a l t
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
626	w eː v ə	w iː v		v eː b ə n
1813	h aː r	h ɛ ə r		h aː r
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
-73	m ʉ s k iː t	m ə s k iː t əʊ		m ɔ s k iː t oː
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
801		f r ɔ ɡ		f r ɔ ʃ
311	l ɛɪ k			l ai x + n aː m
474	d ɪ k	θ ɪ k		d ɪ k
2127	d r aː j ə			d r eː ə n
-2290	s t ɔ f			ʃ t ɔ f
1961	d r oː m ə	d r iː m		t r ɔy m ə n
274	d oː f	d ɛ f		t au p
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1720	b uː r			b au ə r
-2284	p l aː ts	p l eɪ s		p l a ts
798		s n eɪ l		ʃ n ɛ k ə
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
120	s t ɑ l	s t ɔː l		ʃ t a l
1193	b r eː t			b r ai t
319	s t ɛ r v ə			ʃ t ɛ r b ə n
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
685		t aɪ m	t ɑ̃	
1620	v ɪ n	f ɪ n		f ɪ n ə
2242	m ɔ n t	m aʊ ð		m ʊ n t
936	n aː v ə l	n eɪ v l̩		n aː b ə l
874	m ɑ n	əʊ l d + m æ n		
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
108	m ɛɪ s j ə			m ɛː t x ə n
947	l eː v ə r	l ɪ v ə r		l eː b ə r
1223	p ɛ d ə l	p æ d l̩		p a d ə l
783		r əʊ d	ʀ u t	
727	m ɑ n			m a n
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
1692	v ɑ l ə	f ɔː l		f a l ə n
814	k r aː j	k r əʊ		k r ɛː ə
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
778	p ɑ t	p ɑː θ		pf aː t
1091	uː v ə r			uː f ə r
919	s t uː l			ʃ t uː l
1237	ɛ ŋ k ə l	æ ŋ k l̩		
1805	v l eː s	f l ɛ ʃ		f l ai ʃ
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1194	w ɛɪ t	w aɪ d		
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
2194	ɔ s	ɔ k s		ɔ k s ə
2293	l eː r	l ɛ ð ə r		l eː d ə r
1144	k aː l			k aː l
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1417	l ɛɪ d ə	l iː d		l ai t ə n
1828	s x œy m			ʃ au m
323	l eː v ə	ə + l aɪ v		l eː b ə n
164	x iː r			ɡ ai ə r
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
1523	z øː x	s əʊ		z au
931	k aː r s			k eː r ts ə
1397	h ɑu d ə			b ə + h a l t ə n
1002	k l ɛɪ	k l eɪ		
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
-306	p ɔ s t	p əʊ s t		
1478	b oː d ə m			b oː d ə n
2049	m aː n	m uː n		m oː n t
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
1401		ɡ r ɑː s p		ɡ r ai f ə n
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
642	b ɑu w ə			b au ə n
648	b oː r ə	b ɔː r		b oː r ə n
207	r ɛɪ p	r aɪ p		r ai f
1191		b uː t	b ɔ t	
20	k l ɛɪ n			k l ai n
-2	t ɛ n t	t ɛ n t		
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
1666	v l ɑ k t ə			f l ɛ x ə
677	t ɛ l ə			ts ɛː l ə n
1530	k oː n ɛɪ n			k a n iː n + x ə n
1442	v l iː x	f l aɪ		f l iː ɡ ə
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
1559	ɑ l ə	ɔː l		a l ə
612	b eː n			b ai n
-1259	d iː n eː	d ɪ n ə r		
514	h ɛ ŋ s t			h ɛ ŋ s t
1333		n ɪ ə r		n aː ə
1317	r ɔ t	r ɔ t n̩		
1959	s l aː p ə	s l iː p		ʃ l aː f ə n
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
271		l eɪ z ɪ		l ɛ s ɪ x
650	d eː x	d əʊ		t ai k
2105		r eɪ k		r ɛ x ə n
1726	v ɛ l t	f iː l d		f ɛ l t
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1571	m eː n ə x t ə			m ɛ ŋ ə
1562	v eː l			f iː l
2166	b ɔ r s t ə l			b ʏ r s t ə
1651	z ɑ l f			z a l b ə
1521	b ɔ k		b u k	b ɔ k
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
186	s x ʉ l t			ʃ ʊ l t
630	v ɑ ŋ ə			f a ŋ ə n
1865	x ə + z ɪ x t			g e + z ɪ x t
711	w ɛ s p	w ɔ s p		v ɛ s p ə
1518	s p ɪ ts			ʃ p ɪ ts ə
2253	k ɛ r v ə	k ɑː v		
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
1669	b ɛ r x			b ɛ r k
762	w ɔ l k			v ɔ l k ə
-934	l ɑ m p	l æ m p		l a m p ə
1212	r oː k			r au x
1447	b oː m			b au m
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
303	w ɛ r k	w ɜː k		
1196	n ɛ k		n y k	n a k ə n
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
