COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
36-3			h u t e ts							
48-3			n a g a e							
60-3			t o i							
63-3			s e a m							
64-3			k e							
67-3			h a							
68-3			n e							
71-3			tɕ i							
76-3			h o n e							
83-3			ts u n o							
87-3			h a n e							
95-3			m i m k							
98-3			h a n a							
99-3			k u tɕ i							
-102-3			s i t a							
103-3			ts u m e							
110-3			t e							
116-3			m u n e							
120-3			n o m u							
132-3			k i k u							
139-3			k o o s							
140-3			o h o g							
156-3			t a iː e							
168-3			ts u k i							
169-3			h o s i							
170-3			m e h u							
173-3			i s k							
180-3			k u m o							
185-3			h a e							
186-3			m o e r u							
187-3			m i tɕ i							
190-3			a k a							
193-3			k i o							
194-3			s i o							
195-3			k u o							
216-3			m a i							
221-3			n a ɴ							
239-3			i ts u							
252-3			m e m u							
253-3			h o m u							
254-3			i ts u ts u							
266-3			k a h e							
267-3			n a g a e r u							
268-3			ui m							
272-3			a m e							
276-3			a a u							
281-3			m ui s i							
304-3			ts u a k							
305-3			h i							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n k							
342-3			h u k i							
346-3			k u a							
347-3			k i u							
348-3			h i r o							
351-3			t oː e e							
361-3			o m o							
379-3			k u s a iː a							
394-3			h i d a r i							
395-3			n i g i							
400-3			h e aː a u							
412-3			s a k e r u							
413-3			t u k e s a s u							
414-3			h o r u							
422-3			h u k u e r u							
423-3			k a i g a e r u							
430-3			h a k u							
435-3			h u k							
446-3			s e t a							
447-3			u e							
458-3			t o s i							
56-3			h i t o							
62-3			e n u							
65-3			k a e a							
70-3			t a n e							
75-3			k a e a							
96-3			m e							
101-3			h a							
114-3			k u i							
119-3			k i m o							
134-3			s i iː e r							
138-3			s i n u							
146-3			a r u k u							
161-3			h ui							
171-3			k a w a							
182-3			k e m u r i							
188-3			h a m a							
262-3			h i u m a							
300-3			h e s o							
313-3			d e							
350-3			s e m a							
352-3			tɕ i k a							
396-3			h u i							
401-3			o s u							
420-3			o sː o r u							
424-3			ui t a u							
442-3			s e m e r u k e							
455-3			i k i t a							
15-3			a r e							
22-3			n a							
49-3			o n n a o							
78-3			a u a							
89-3			k e							
130-3			m r u							
149-3			k u u							
175-3			s u n a							
183-3			h i							
192-3			a o							
199-3			a u i							
230-3			a n o h t o							
233-3			a n o h e t o t a tɕ							
250-3			h o k a n o							
264-3			k i r i							
274-3			n u r e t a							
298-3			k e g a w a							
303-3			h a a w a t a							
314-3			m o s k							
354-3			a a i							
369-3			k i e u							
376-3			w a i							
418-3			n oː							
456-3			ts u n a							
59-3			tɕ o							
72-3			n i k u							
80-3			t a m a g o							
104-3			a s i							
118-3			s i i z oː							
142-3			t o u							
150-3			n e t e							
204-3			i b k e							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o h o g u						
156-4				t a e o r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i h u						
173-4				i s i						
180-4				k u m o						
185-4				h o i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k ui r o						
194-4				s i r o						
195-4				k u r o						
216-4				m a r ui						
221-4				n a m						
239-4				i t u						
252-4				m i h u						
253-4				h o ɕ u						
254-4				i t u t u						
266-4				k a e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				h u k i						
346-4				k u r a						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i w						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i sː a r u						
412-4				s a k e r u						
413-4				t u k i s a u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a m g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u e						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i sː o r u						
138-4				s i n u						
146-4				a r u k u						
161-4				h u						
171-4				k a w a						
182-4				k e m u r i						
188-4				h a m a						
196-4				h o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a						
352-4				t i k a						
396-4				h u r ui						
424-4				u t a u						
442-4				s i m e r u k e r						
455-4				i k i t o r u						
15-4				a r e						
22-4				n a i						
24-4				m i ɴ a						
49-4				o n n a						
78-4				a b u r a m						
89-4				k e						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a t ui						
230-4				a n o h i t						
233-4				a n o h i t a						
250-4				h o k a n o						
264-4				k i r i						
274-4				n u r e t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a t ui						
369-4				k i r r						
415-4				m u s u b u						
418-4				n oː						
451-4				h o k o r						
456-4				t u n a						
59-4				e o						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i e i						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o h o ŋ u					
156-5					t a tɕ o r					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k eː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a m					
239-5					i ts u					
252-5					m i h u					
253-5					h o h u					
254-5					i ts u ts u					
266-5					k a e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					h u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t o i a					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i b a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i tː o r					
138-5					s i n u r					
146-5					a r u k u					
161-5					j u					
171-5					k a w a					
182-5					k e m u i					
188-5					h a m a					
196-5					h o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o t i r u r					
424-5					u t a u					
455-5					i k i t o r u					
15-5					a tː e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o ɴ n a o					
78-5					a b u r a n					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s e n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n oː ts i t					
233-5					a n o h i t t a					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					i e a i					
14-6						k u i				
18-6						d a i				
35-6						p ɨː t u ts				
36-6						p u t a ts ɨ				
48-6						n a g a				
60-6						t u				
63-6						s i a m				
64-6						k i				
67-6						p a				
68-6						n i				
71-6						d i				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m i m				
98-6						p a n a				
99-6						k ɨ ts i				
-102-6						s i t a				
103-6						ts u m i				
110-6						t i				
116-6						m u n i				
120-6						n u m ɨ				
132-6						k i k ɨ				
139-6						k u ɭ u s ɨ				
140-6						u ʃ u g ɨ				
156-6						t a d i				
168-6						ts ɨ k i				
169-6						p u s i				
170-6						m i dz ɨ				
173-6						i s				
180-6						k ɨ m u				
185-6						p i i				
186-6						m u i ɭ ɨ				
187-6						m i ts i				
190-6						a k a				
193-6						k u u				
194-6						s i ɭ u				
195-6						k ɨ ɭ u				
216-6						m a ɨː				
221-6						n a				
239-6						i ts ɨ				
252-6						m ɨː m ɨ				
253-6						ʃ u pˢ ɨ				
254-6						i ts u ts ɨ				
266-6						k a dz i				
267-6						n a g a ɭ i ɨ				
268-6						u m				
272-6						a m i				
276-6						a a u				
281-6						m u s i				
304-6						ts ɨ b a				
305-6						d i				
308-6						p a n a				
309-6						k ɨ s a				
310-6						t u				
311-6						n				
342-6						ʃ u k i				
346-6						k ɨ ɭ a				
347-6						k i ɨ				
348-6						p i ɭ u				
351-6						t u i				
361-6						u m u				
379-6						k ɨ s a ɭ i				
394-6						p i d a i				
395-6						m i g i				
400-6						p i e a				
412-6						s a k i ɨ				
413-6						ts u k s s				
414-6						p u ɨ				
422-6						p ɨ k ɨ ɭ i				
423-6						k a n g i i ɨ				
430-6						p a k ɨ				
435-6						p ɨ k ɨ				
446-6						s i t a				
447-6						u i				
458-6						t u s i				
56-6						p ɨ t u				
62-6						i n				
65-6						k a a a				
70-6						t a n i				
75-6						k a a a				
96-6						m i				
101-6						p a				
119-6						k i m u				
134-6						s i p i ɭ				
138-6						s i n u				
146-6						a ɭ ɨ k				
171-6						k a pˢ a				
182-6						k i m u ɭ i				
188-6						ʃ a m a				
196-6						ʃ u ɨ				
401-6						u s ɨ				
420-6						u o t mː				
442-6						s i m i ts ɨ f i				
24-6						m n n				
78-6						a b u ɭ a				
130-6						m a ɨ				
192-6						a u				
199-6						a a ɨː				
250-6						p u k a n u				
264-6						k i ɭ i				
314-6						m u s u				
369-6						f i ɭ i ɨ				
418-6						n u				
451-6						p u k u ɭ				
456-6						ts u n a				
59-6						mː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ e t o u			
36-7							ɸ u t a ts u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s e r a m			
64-7							k e			
67-7							h a			
68-7							n e			
71-7							tɕ e			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m e m e			
98-7							h a n a			
99-7							k o tɕ e			
-102-7							s e t a			
103-7							ts u m e			
110-7							t e			
116-7							m o n e			
120-7							n o m u			
132-7							k e k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a r e r			
168-7							ts u k e			
169-7							h o s i			
170-7							m e eː u			
173-7							e s i			
180-7							k u m o			
185-7							h a e			
186-7							m o e r u			
187-7							m e tɕ e			
190-7							a k a			
193-7							k iː r o			
194-7							s e r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a m			
239-7							e ts u			
252-7							m e h u			
253-7							h o t u			
254-7							e ts u ts u			
266-7							k a t e			
267-7							n a ŋ a r e r u			
268-7							o m i			
272-7							a m e			
276-7							a r a o			
281-7							m o s e			
304-7							ts u b a			
305-7							tɕ e			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							h o k e			
346-7							k o r a			
347-7							k e r u			
348-7							h e r o			
351-7							t oː eː			
361-7							o m o			
379-7							k o s a r a			
394-7							h e d a r e			
395-7							m e ŋ e			
400-7							h e e a r u			
412-7							s a k e r u			
413-7							ts u k e s a s u			
414-7							h o r u			
422-7							ɸ u k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							h u k u			
446-7							s e t a			
447-7							u e			
458-7							t o s e			
56-7							ɸ i t o			
62-7							e n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							ɸ a			
114-7							k o b e			
134-7							s e h u r			
138-7							s e n u			
146-7							a r u s u			
161-7							j r			
171-7							k a w a			
182-7							k e m o i			
188-7							j a m a			
196-7							h o r u			
262-7							h e r u m a			
300-7							ɸ e s o			
313-7							d e			
350-7							s e b a			
352-7							tɕ e k a			
396-7							ɸ u r iː			
401-7							o s u			
420-7							o s o r u			
424-7							o t a u			
442-7							s e m e r u k e r u			
455-7							e k i t e r			
15-7							a r e			
22-7							n a i			
24-7							m e ɴ n a			
78-7							a b u r a ŋ e			
89-7							k e			
130-7							m e r u			
149-7							k u r u			
175-7							s o n a			
183-7							ɸ e			
192-7							a o			
230-7							a n o ɸ i t o			
233-7							a n o ɸ i t o t a tɕ			
250-7							ɸ o k a n o			
274-7							n u r e t a			
298-7							k e ŋ a w a			
303-7							ɸ a r a w a t			
314-7							m o s e			
354-7							a tɕ iː			
369-7							k e r e r u			
376-7							w a r iː			
415-7							m u s u b u			
418-7							n uː			
451-7							ɸ o k o r e			
456-7							ts u n a			
59-7							o o			
72-7							n e k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i ɴ uː oː			
142-7							t o b u			
150-7							n e t e r			
204-7							i eː a i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ iː		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s e t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o h o g u		
156-8								t a tɕ a r		
168-8								ts u k i		
169-8								h o s i		
170-8								m e z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m e tɕ i		
190-8								a k a i		
193-8								k ui r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a dʑ		
239-8								i ts u		
252-8								m i m u		
253-8								h o m u		
254-8								i ts u ts u		
266-8								k a e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i dʑ		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								h u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i a		
361-8								o m o i a		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i sː a r u		
412-8								s a k e r u		
413-8								ts u k e s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u w		
458-8								t o s i		
62-8								i n		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i r a r a		
138-8								s i n u		
146-8								a r u k u		
161-8								j u		
171-8								k a w a		
182-8								k e m u r i		
188-8								j a m a		
196-8								h o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o tɕ e r r		
424-8								u t a a		
442-8								s i m e r u u		
455-8								i k e tɕ a r u		
15-8								a r e		
22-8								n a i		
24-8								m i d n a		
49-8								o n a g o		
78-8								a b u r a m i		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui		
230-8								a n o h i t		
233-8								a n o h i t o t a		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a tɕ ui		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n uː		
451-8								h o k o r i		
59-8								e o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i ɴ z oː		
150-8								n e t e r u		
204-8								e e a i		
14-9									k u j i ɴ	
18-9									d a j i ɴ	
35-9									h i t u ts u ɴ	
36-9									h u t a ts u ɴ	
48-9									n a g a ɴ	
60-9									t u j u ɴ	
63-9									ʃ aː j a m	
64-9									k w ɴ	
67-9									h a ɴ	
68-9									n i	
71-9									tɕ w	
76-9									h u n i ɴ	
83-9									ts u n u ɴ	
87-9									h a n i	
95-9									m w m ɴ	
98-9									h a n a	
99-9									tɕ u ts u ɴ	
-102-9									ʃ i t a	
103-9									ts u m i ɴ	
110-9									t i ɴ	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									tɕ w tɕ u ɴ	
139-9									tɕ u j u a u ɴ	
140-9									u h u g u ɴ	
156-9									t a w j u ɴ	
168-9									ts u tɕ u	
169-9									h u ʃ w ɴ	
170-9									m i z u ɴ	
173-9									i ʃ u ɴ	
180-9									tɕ u m u ɴ	
185-9									h a iː	
186-9									m u i j u	
187-9									m i ts	
190-9									a tɕ a a ɴ	
193-9									tɕ iː j u ɴ ɴ	
194-9									ʃ u j u ɴ ɴ	
195-9									tɕ u j u ɴ ɴ	
216-9									m a j ɴ ɴ	
221-9									n a ɴ	
239-9									i ts u ɴ	
252-9									m iː m u ɴ	
253-9									h u h u ɴ	
254-9									i ts u ts u ɴ	
266-9									k a dʒ i	
267-9									n a g a j i j u ɴ	
268-9									ʔ m u ɴ	
272-9									a m i	
276-9									a j a u ɴ	
281-9									m u ʃ u ɴ	
304-9									ts u b a	
305-9									ts w ɴ	
308-9									h a n a ɴ	
309-9									tɕ u ʃ a ɴ	
310-9									t u ɴ	
311-9									n ɴ	
342-9									h ʔ tɕ w	
346-9									tɕ u j a ɴ ɴ	
347-9									tɕ iː j u ɴ	
348-9									h i j u ɴ	
351-9									t ʔ s a	
361-9									u m u ɴ a	
379-9									tɕ u ʃ a r s	
394-9									h i d a j u	
395-9									m ts g ɴ	
400-9									h i a j u ɴ	
412-9									ʃ a k i j u ɴ	
413-9									ts u tɕ a a a u ɴ	
414-9									h u j u ɴ	
422-9									h u tɕ u j i j u ɴ	
423-9									k a ɴ g a i j u ɴ	
430-9									h a k u ɴ	
435-9									h u tɕ u ɴ	
446-9									ʃ u t a	
447-9									ʔ i ɴ	
458-9									t u ʃ u ɴ	
56-9									h u t u	
62-9									i n u	
65-9									tɕ a h a ɴ	
75-9									tɕ a h a	
96-9									m i ɴ	
101-9									h a ɴ	
114-9									tɕ u b ts	
119-9									tɕ w m u ɴ	
134-9									ʃ w z u j	
138-9									ʃ w n u ɴ	
146-9									a j u tɕ u ɴ	
161-9									h ʔ ɴ	
171-9									tɕ a a a ɴ	
182-9									k i m u j w	
196-9									h u j u	
262-9									h w j u m a ɴ	
300-9									h i ʃ u	
313-9									d i ɴ	
350-9									ʃ i b a ɴ	
352-9									ts w tɕ a ɴ	
396-9									h u j ʔ	
401-9									u ʃ u ɴ	
420-9									u t u j u ɴ	
424-9									u t a u ɴ	
442-9									ʃ iː m i iː u k i j u ɴ	
455-9									i tɕ i t i j u ɴ	
15-9									a j i ɴ	
22-9									n a s ɴ	
24-9									m u a n a ɴ	
49-9									u n n g ɴ	
89-9									tɕ i ɴ	
175-9									ʃ u n a ɴ	
183-9									h u ɴ	
199-9									a ts d	
230-9									a n u h t u ɴ	
233-9									a n u h u t u t a ɴ	
264-9									tɕ i j w	
274-9									n u j i t a ɴ	
314-9									m u ʃ u ɴ	
354-9									a ts iː ɴ	
376-9									h a j d ɴ	
415-9									m u ʃ u b u ɴ	
451-9									h u tɕ u j ɴ	
456-9									ts u n a	
59-9									ʔ u	
142-9									t u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o h o ŋ u
156-10										t a sː u r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k ui r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i m u
253-10										h o m u
254-10										i ts u ts u
266-10										k a e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a k
305-10										tɕ i tɕ
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
