COGID	dutch	english	french	german
186	s x ʉ l t			ʃ ʊ l t
1848	r ʉ n t			r ɪ n t + f iː
816	l oː n			l oː n
931	k aː r s			k eː r ts ə
51		b r ɪ k	b ʀ i k	
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
1689		l ɪ f t	l ə v e	
1317	r ɔ t	r ɔ t n̩		
111	k ɪ n t			k ɪ n t
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
2001		l iː f		l au p
1895		h iː l		h ai l ə n
517	p aː r t			pf eː r t
164	x iː r			ɡ ai ə r
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
280	b oː x			b oː ɡ ə n
1188	n ɑu w	n æ r əʊ		
2202	r ɑ m	r æ m		
1066	j ɛɪ	j uː		
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
-1682	v ɑ l ɛɪ	v æ l ɪ		
1509	s n ɔ t	s n ɔ t		
2105		r eɪ k		r ɛ x ə n
2006	p ɔ t	p ɔ t		
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1789	b eː d ə l aː r			b ɛ t l ə r
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1212	r oː k			r au x
1542	b r aː k ə			ɛ r + b r ɛ x ə n
1638	k oː p ə r	k ɔ p ə r		
1204	v iː r + k ɑ n t			f iː r + ɛ k
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
783		r əʊ d	ʀ u t	
-346		r iː f		r ɪ f
940	m aː x			m aː ɡ ə n
1295	h aː v ə r			h aː f ə r
801		f r ɔ ɡ		f r ɔ ʃ
785	w iː l	w iː l		
2208	h ɑ k ə			ts ɛ r + h a k ə n
1431	d r aː ɣ ə			t r aː ɡ ə n
1091	uː v ə r			uː f ə r
2192	k uː	k aʊ		
1720	b uː r			b au ə r
314	d oː d ə			t ɶː t ə n
776	v ə r + d eː l ə			t ai l ə n
2228	h ɑ l s			h a l s
995	v l ɛ x t ə			f l ɛ x t ə n
-2035		k ʌ z n̩		k uː z iː n ə
1571	m eː n ə x t ə			m ɛ ŋ ə
1274	h aː j			h ai
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
1240	h iː l	h iː l		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
-1785	x r aː n	ɡ r eɪ n		
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1264	s x ɪ l ə			ʃ ɛː l ə n
-2	t ɛ n t	t ɛ n t		
1666	v l ɑ k t ə			f l ɛ x ə
1948	s l ɔ t			ʃ l ɔ s
2091	b ə + w aː r ə			b ə + v aː r ə n
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
1861	s x eː d ə l			ʃ ɛː d ə l
1906	z w ɑ k			ʃ v a x
1836	k ɑ l m	k ɑː m		
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
