COGID	dutch	english	french	german
1620-1	v ɛɪ n			
1282-1	w aː l			
1136-1	v ɔ k s			
1309-1	l ɔ s			
1307-1	n ɛɪ t			
1305-1	v l uː			
711-1	w ɔ s p			
1442-1	v l ɛɪ ɣ			
62-1	m uː k			
-73-1	m ɔ s k oː t r			
1810-1	h ɑu t			
1805-1	v l eː s			
1813-1	h aː r r			
1811-1	b l ɛɪ t			
690-1	r eː v			
2177-1	h ɔ d			
246-1	oː x ə n + b r			
249-1	oː x l ɛɪ d l ɛɪ t			
1506-1	n ɔ s ə ə + l			
2242-1	m ɛɪ n t			
2245-1	t ɛ ŋ ə			
1196-1	n ɑ k			
2174-1	s x l d ə r			
575-1	ɑ k t ə l + l			
603-1	s l ə ɣ + b oː ɣ			
601-1	h ɑ n t			
615-1	v ɪ ŋ ə r r			
901-1	k l uː			
608-1	v ɔ t			
596-1	t aː x			
937-1	b r r s t			
936-1	n aː v ə l			
646-1	l ɔ ŋ ə			
947-1	l ɛɪ v ə r			
1606-1	h ɔ p d			
472-1	s iː iː ə			
1535-1	s w ɪ t ə			
1546-1	s t ɔ s ə			
1959-1	s l aː v ə			
694-1	s n ɑ r k			
1961-1	d r aː m ə			
323-1	l aː v ə			
1885-1	x r aː v			
2156-1	k r + k l			
1903-1	w ɛɪ n d ə			
525-1	s w ɛ l ɛɪ ŋ			
276-1	l ɑ m m			
274-1	t oː p			
278-1	b l ɪ n t			
258-1	b ə + d r r k			
256-1	n ɑ k t			
383-1	s t ə			
207-1	r ɛɪ p			
376-1	d r ɪ ŋ k ə			
2009-1	oː v ə			
2003-1	k ɛ t ə l			
2024-1	p ɑ n			
1321-1	k oː p			
1976-1	t ɑ ŋ			
1243-1	m aː l eː			
1265-1	p iː l			
1261-1	z iː v ə			
655-1	b r ɛɪ t			
650-1	d eː k			
1532-1	k n d t ə			
-36-1	z oː p			
34-1	b oː n			
-1647-1	v ɛɪ ɣ			
-1615-1	v l l			
125-1	v eː t			
1659-1	h oː n ɛɪ k			
1661-1	m ɑ l k			
1676-1	b ɔ d ə r			
480-1	x r ɛɪ d r ɑ ŋ k			
1466-1	k l ɛɪ j n			
2277-1	w ɔ l			
2271-1	v ɪ l t			
2293-1	l aː d ə r			
624-1	s t ɪ n ə			
628-1	s t ɪ n d ə l			
626-1	w eː v ə			
633-1	n aː d ə l			
1185-1	s uː s t ə r r			
1179-1	h ɔ t			
2168-1	k ɑ m			
1952-1	d uː r			
899-1	l ɛɪ d ə r			
922-1	b eː t			
-934-1	l ɑ m p			
916-1	d r oː k			
1726-1	v ɑ l t			
2108-1	p l øː ɣ ə			
1133-1	v ə r k			
2114-1	s p aː d ə			
1272-1	r ɛɪ ɣ ə			
1979-1	x r aː t			
1989-1	h aː			
-2260-1	p l ɑ n t ə			
70-1	b ɔ v			
-89-1	w ɛɪ n + s t			
-12-1	p eː p			
713-1	z ɑ p			
747-1	n eː t ə l			
308-1	d oː n			
289-1	b ɪ n d ə			
1930-1	b r ɑ k ə			
1928-1	s p ɑ s t ə			
858-1	s t r eː k ə			
1577-1	d w ə +			
908-1	w ɑ s			
648-1	b ɔ r r			
1855-1	d t l ə l l			
657-1	h ɑ m ə r			
2058-1	n aː ɣ ə l			
949-1	s m ɛɪ t			
1642-1	x ɔ l t			
1640-1	z ɛ l v ə r			
1633-1	eː t ə n			
1630-1	t ɛɪ n			
993-1	x l aː s			
-2121-1	r ɔ l ə			
1692-1	v ɑ l ə			
1694-1	d r ɔ p ə			
1062-1	z ɛ ŋ k ə			
476-1	s w ɪ m ə			
1051-1	v l ɛɪ ɣ			
1075-1	b l aː v ə			
135-1	x l ɛɪ t ə			
-134-1	d ɑ n t ə			
1839-1	x eː + uː n r			
1097-1	k uː r øː k + k m			
1777-1	v ɔ l ɛɪ r			
1434-1	b r ɪ n ə			
1417-1	l ɛɪ d ə			
1424-1	r ɛɪ t ə			
778-1	p aː d			
790-1	b r r k			
1223-1	p ɑ d ə l			
1117-1	z aː x ə l			
1411-1	h aː v ə			
1407-1	h ɑ l d ə			
1390-1	d ɪ ŋ			
2086-1	x iː v ə			
2082-1	k uː r v k ɣ aː n v ə			
576-1	z uː k ə			
579-1	v ɪ n d ə			
581-1	v iː r + l			
-1791-1	r eː k			
-225-1	p r eː s			
-2284-1	p l ɑ t			
1479-1	v p ə ə			
847-1	h ɛɪ k			
659-1	b ɔ d ə			
860-1	m ɛɪ d ə			
213-1	r ɑ k t			
1286-1	v ɑ r			
1293-1	w ɛ s t ə			
474-1	d ɪ k			
467-1	d ɛɪ n			
1177-1	d iː p			
588-1	v l ɑ k			
584-1	h aː k ə			
-1153-1	r ɛɪ n d			
700-1	t w ɛ l f			
875-1	t uː w ə d t			
1559-1	ɑ l			
1565-1	m uː r			
1968-1	h ɛ l f			
-350-1	p aː r r			
1478-1	b oː d ə			
1469-2		s æ n t		
2047-2		s ɔ		
2054-2		d ɔ n d r		
1375-2		l aɪ k d		
760-2		f aɪ n t		
756-2		s n eɪ		
726-2		m ʌ d		
1351-2		ɡ r ɔ p f f eɪ d		
1353-2		ɡ r ɔ t f m ʌ d		
412-2		s n ɔ n ə r eɪ d		
406-2		s t əʊ n + m aʊ d		
1005-2		s d ɪ f f d d		
1012-2		s t ɪ f + m ʌ d		
1016-2		w aɪ d s w		
1069-2		aɪ k		
509-2		f əʊ l		
693-2		m ʌ l aɪ d ə		
2179-2		n ɪ tʃ t		
1753-2		f aɪ		
1131-2		w ɔ l f		
1198-2		b ɑː ɔ t		
2032-2		h ɑː r		
2241-2		n ɪ		
2244-2		l aɪ f		
610-2		k n ɪ		
945-2		h ɑː r		
1534-2		l aɪ k		
384-2		s ʌ ɡ		
1650-2		n ɔ t		
1663-2		s æ l		
2279-2		l aɪ n		
471-2		s aɪ		
1385-2		s aɪ t		
792-2		l aɪ k		
1111-2		m əʊ tʃ d		
197-2		s ʌ d		
2020-2		l æ m		
867-2		h ɛ n d		
1970-2		v ɔ l		
1230-2		d ɑː aɪ d		
2017-2		n ɪ r		
968-2		w əʊ l		
1674-2		l æ n d		
1671-2		h əʊ v l̩ l		
829-2		k l aɪ f		
1025-2		w əʊ d r r		
1027-2		s ɛ		
1832-2		r ɔ r		
-1816-2		s ɛ n̩ n		
-335-2		l əʊ ɡ ʌ n		
1043-2		s d r ɔ m		
423-2		s d aɪ n		
2049-2		m ʌ n		
2062-2		s d ɔ ɔ m		
2065-2		r eɪ ɡ n + b ɔː ɡ		
1368-2		s aɪ d		
1365-2		d æ r		
754-2		r eɪ ɡ		
768-2		w aɪ d		
1211-2		f ə r		
106-2		m æ n		
-98-2		b b n̩		
719-2		f əʊ d r		
1341-2		s ʌ n		
-2027-2		t æ n d		
-2026-2		n eɪ f		
409-2		s w ɔ n + d ʌ n n̩		
402-2		s w ɔ n + d ɔː t ə k		
1014-2		s d ɪ v + d ɔː t d r		
1059-2		w ɪ		
120-2		s d ɔː l		
2194-2		s t		
2199-2		k ɑː l f		
2197-2		ɡ ʌ f p		
1523-2		s ʌ ɡ		
512-2		m ɑː r		
2141-2		h ɛ n		
2147-2		ɡ əʊ n		
814-2		k r eɪ		
810-2		d ʌ b		
1758-2		m ʌ s		
1760-2		r æ t		
1620-2		f aɪ n		
1282-2		w əʊ l		
1136-2		f əʊ ɔ		
1309-2		l əʊ		
1307-2		n aɪ t		
1305-2		f l əʊ		
711-2		w əʊ k d		
1442-2		f l ɔː ɡ		
62-2		m l ɡ		
-73-2		m ɪ k ɔ d		
1810-2		h iː t		
1805-2		f l aɪ		
1813-2		h ɑː r		
1811-2		b l aɪ d		
690-2		r iː f		
2177-2		h iː s d		
246-2		w æ ŋ + + b r æ r		
249-2		ʌ ɡ aɪ l əʊ		
1506-2		n əʊ s r iː l l b k		
2242-2		m ɛ n t		
2245-2		t əʊ ŋ		
2174-2		s n l d r		
603-2		eɪ l + b ɔː ɡ		
601-2		h əʊ n d		
615-2		f æ m ə r		
901-2		k l æ		
608-2		f əʊ t n̩		
596-2		t ɛ		
937-2		b r əʊ s t		
936-2		n eɪ v l̩ l		
646-2		l əʊ ŋ		
947-2		l əʊ v ə r		
1606-2		h iː p n̩		
472-2		n ʌ l		
1535-2		s w aɪ d		
1546-2		s n əʊ		
1959-2		ɡ l əʊ f		
694-2		s n æ r k		
1961-2		d r ɔ m		
323-2		l əʊ		
1885-2		ɡ r eɪ		
2156-2		f r + f k l d h n t		
1903-2		w əʊ n t		
525-2		s w ɜː l aɪ ŋ		
276-2		l æ m		
274-2		d ɔ f		
278-2		b l aɪ n t		
258-2		d r ɔ ŋ k r		
256-2		n əʊ k t		
383-2		s t		
207-2		r iː f		
376-2		d r æ ŋ k		
2014-2		r əʊ d		
2009-2		ʌ v		
2003-2		k eɪ v l̩ l		
2024-2		f æ n		
1321-2		k ɔ p		
1976-2		t æ ŋ		
1243-2		m əʊ l s aɪ d t		
1265-2		p ɪ l		
1261-2		s ʌ		
655-2		b r ɔ t		
650-2		d aɪ		
1532-2		k n eɪ d		
-36-2		s w p		
34-2		b ʌ n		
-1647-2		f aɪ ɡ		
-1615-2		f l		
125-2		f æ d		
1659-2		h ʌ n æ		
1661-2		m æ l k		
1676-2		b ʌ d ə r		
480-2		ɡ r æ ŋ k		
1466-2		k l aɪ d w ŋ		
2277-2		w iː l		
2271-2		f iː l t		
2293-2		l əʊ		
624-2		s t aɪ n		
628-2		s t aɪ n d l̩ l		
626-2		w əʊ v		
633-2		n eɪ l t		
1185-2		s ʌ aʊ n r eɪ		
1179-2		h iː d		
2168-2		k æ m		
1952-2		d ɑː r		
899-2		l aɪ d r		
922-2		b aɪ d		
-934-2		l æ m p		
916-2		d r ɔ ɡ		
1726-2		f æ l d		
2108-2		f l ɔː ɡ		
1133-2		f æ r		
2114-2		s n eɪ d		
1272-2		r ɔ ɡ		
1979-2		ɡ r ɪ		
1989-2		h iː		
-2260-2		f l æ n d		
70-2		b əʊ k		
-89-2		w aɪ n + s d		
-12-2		p aɪ		
713-2		s æ f		
747-2		n eɪ t l̩ l		
308-2		d ʌ n		
289-2		b aɪ n d		
1930-2		b r eɪ k		
1928-2		s iː l aɪ d		
858-2		s d r eɪ k k		
1577-2		ʌ p + h æ m		
908-2		w əʊ l		
648-2		b ʌ r		
1855-2		s p + h iː l		
657-2		h əʊ m ə r		
2058-2		n eɪ ɡ l̩ l		
949-2		s m aɪ d		
1642-2		ɡ ɑː l		
1640-2		s iː l v ə r		
1633-2		s l		
1630-2		s aɪ n		
993-2		ɡ l əʊ		
-2121-2		r ɔ l		
1692-2		f æ l		
1694-2		d r ɔ p		
1062-2		s æ ŋ k		
476-2		s w aɪ m		
1051-2		f l əʊ ɡ		
1075-2		b l əʊ s		
135-2		ɡ l aɪ d		
-134-2		d æ n ɪ		
1839-2		w ɛ + ɡ ʌ		
1097-2		t ɑː r n̩ k k ɔ m		
1777-2		v l̩ l ɡ		
1434-2		b r æ m		
1417-2		l aɪ d		
1424-2		r aɪ d		
778-2		p ɔ d		
790-2		b r l ɡ		
1223-2		p əʊ d l̩ l		
1117-2		s aɪ l		
1411-2		h ɑː b		
1407-2		h əʊ l d		
1390-2		d aɪ ŋ		
2086-2		ɡ əʊ v		
2082-2		t ɑː r + h v		
576-2		s ʌ k		
579-2		f aɪ n d		
581-2		f æ r f l iː d		
-1791-2		r eɪ k		
-225-2		s r ɪ		
-2284-2		f l əʊ		
1479-2		ʌ f		
847-2		h ʌ ɡ		
659-2		b ʌ d		
860-2		m aɪ d		
213-2		r eɪ k		
1286-2		f æ r		
1293-2		w əʊ tʃ d		
474-2		d aɪ k		
467-2		d ɛ n		
1177-2		d ʌ		
584-2		h əʊ		
-1153-2		r æ n t		
700-2		s w əʊ l f		
875-2		d ʌ s n t		
1559-2		f l		
1565-2		m ɛ r		
1968-2		h iː l aɪ d		
-350-2		ɡ əʊ r		
1469-3			ʃ o z t	
2047-3			ʀ o z	
2054-3			ʀ u u t	
1375-3			ʀ o z	
760-3			ʀ a v t	
756-3			ʀ ɛ	
726-3			ʀ u ɡ b i	
1351-3			b ʀ i v a v a ɡ b ʀ	
1353-3			b ʀ i ɡ ʀ a ɡ b i	
412-3			f ʀ a ɡ i ʀ k ɑ̃ b	
406-3			ʀ v a ɡ i i t x b	
1005-3			ʀ ɛ s t v ʀ i b	
1012-3			ʀ ɛ s t a ɡ b i	
1016-3			ʀ u t a ʀ	
1069-3			i ʀ	
509-3			f u i b	
693-3			ʀ ɑ̃ a i ʀ e e	
2179-3			ʀ o e	
1753-3			f ʀ l	
1131-3			v t a b l	
1198-3			ʀ ʀ v e	
2032-3			ʀ u ʀ	
2241-3			ʀ u t	
2244-3			l ə e	
610-3			ʀ u b l	
945-3			b u	
1534-3			ʀ i k	
384-3			ʀ o ɡ	
1650-3			ʀ u t	
1663-3			ʃ o e	
2279-3			l o l i	
471-3			ʀ o t	
1385-3			ʀ u t	
792-3			e u t	
1111-3			ʃ o e	
197-3			ʀ ɛ s	
2020-3			ʃ o z l	
867-3			ʀ ə u ɡ u t	
1970-3			f ʀ i	
1230-3			ʀ u t	
2017-3			ʀ ə ʃ	
2183-3			v ɛ b l	
1521-3			v u t	
1755-3			e ə r ɛ	
1760-3			ʀ u t	
1196-3			ʃ o z	
575-3			e z a b	
2014-3			ʀ u ʀ ɛ	
1321-3			ʀ u e l	
1265-3			e u a b l	
588-3			v ʃ o z	
1469-4				z a n t ə
2047-4				z ai n
2054-4				t ai n t ə r
1375-4				l ɪ x t
760-4				v ɪ n t
756-4				ʃ n iː ə
726-4				m yː d ə r
1351-4				ɡ r a t + oː aː d ə r
1353-4				ɡ r oː t + m yː d ə r
412-4				ʃ ɔ a n + ɪ aː n ə r
406-4				ʃ ɔ oː n + m aː d ə r
1005-4				ʃ t uː + b aː d ə r
1012-4				ʃ t uː f + m yː d ə r
1016-4				v aː t ɔy v n ə
1069-4				ɪ k
509-4				f iː l ə n
693-4				m a l + iː
2179-4				n ɛ s t
1753-4				f ɪ ʃ
1131-4				v ɔ l
1198-4				b eː r t ə
2032-4				h oː r n
2241-4				n d s ə
2244-4				l ai pf
610-4				k au iː
945-4				h ɛ r t
1534-4				l ɪ k ə
384-4				z ɔy k ə n
1650-4				n oː t
1663-4				z a l
2279-4				l ai n ə n
471-4				z aː ə
1385-4				z aː t ə
792-4				j ʊ k
1111-4				m ɛ s t
197-4				z aː d ə
2020-4				l a ŋ
867-4				h ai n t ə r t
1970-4				f ɔ l
1230-4				t ɛ r t ə
2017-4				n aː v
968-4				v ɛ r ə l
1674-4				l a n t
1671-4				h aː f ə n
829-4				k l ɪ f
1025-4				v aː t ə r
1027-4				z iː
1832-4				r au
-1816-4				ʃ ʃ t pf aː n
-335-4				l aː ɡ ɡ n ə n
1043-4				ʃ t r au m
423-4				ʃ t ai n
2049-4				m aː n
2062-4				ʃ t ɔ r
2065-4				r ɛ ɡ ə m + b oː ɡ
1368-4				ʃ ɛː aː d s ə
1365-4				t au
754-4				r ɛ ɡ ə n
768-4				v ai r
1211-4				f iː r r
106-4				m a n
-98-4				b ɛ b iː
719-4				f aː d ə r
1341-4				ʃ oː n
-2027-4				ts a n t ə n
-2026-4				n iː f ə
409-4				ʃ ɛː oː n + ʃ oː n
402-4				ʃ ɔ oː n + d aː s t ə r
1014-4				ʃ t uː b + t ɔ x t ə r
1059-4				v iː
120-4				ʃ t a l
2183-4				ʃ t iː r
2194-4				ɔ s
2199-4				k a l
2197-4				ʃ au p
1523-4				z ʊ k ə
1521-4				b ʏ k
512-4				m ɛ r iː
2141-4				h ɛ n
2147-4				ɡ a n k
814-4				k r aː
810-4				t ɔy f ə
1755-4				h ʊ n t
1758-4				m aː s ə
1620-4				f ɪ n
1282-4				v a l b ɪ
1136-4				f ɔ ʃ
1309-4				l ʊ ʃ
1307-4				n aː t
1305-4				f l oː
711-4				v ɛ s t
1442-4				f l iː ɡ
62-4				m ɪ ɡ
-73-4				m ʏ k uː t
1810-4				h ai t
1805-4				f l ai ʃ
1813-4				h aː r r
1811-4				b l oː t ə
690-4				r ɪ ə
2177-4				h oː f t
246-4				v ɛ ŋ k + b r n
249-4				b ai l l ɪ t
1506-4				n ʊ s + f l yː ɡ ə
2242-4				m ɛ n t
2245-4				ts ai ŋ
1196-4				n ɛ k ə
2174-4				ʃ ɛː l t ə r
575-4				ɛ ɛ s ə l
603-4				ɛ l ə + b oː ɡ
601-4				h a n t
615-4				f a ŋ ə r
901-4				k l au ə
608-4				f ai t
596-4				ts ai n
937-4				b ʏ r s t
936-4				n aː b ə l
646-4				l ʊ ŋ
947-4				l ai f ə r
1606-4				h ai pf
472-4				ʃ iː z ə
1535-4				ʃ v ɛ t ə n
1546-4				ʃ ʊ aː ɡ ə n
1959-4				ʃ l aː p ə n
694-4				ʃ n r r k ə
1961-4				t r au m ə n
323-4				l ai b ə n
1885-4				ɡ r ɛ f ə
2156-4				f a r + k n
1903-4				v ɛ n t
525-4				ʃ v ɛ l ai ŋ
276-4				l a m
274-4				t oː f
278-4				b l ɪ n t
258-4				t r a ŋ k ə n
256-4				n aː x t
383-4				ai t ə n
207-4				r ai pf
376-4				t r ɪ ŋ k ə n
2014-4				r ɔ z t ə ə
2009-4				uː f ə n
2003-4				k ɛ t ə l
2024-4				pf a n
1976-4				ts a ŋ
1243-4				m aː l + ts
1261-4				z aː f ə n
655-4				b r oː t
650-4				t ai k
1532-4				k n d t ə
-36-4				ʃ au pf
34-4				b oː n
-1647-4				f iː ɡ
-1615-4				ʃ l iː
125-4				f ɛ t
1659-4				h oː n ɪ
1661-4				m ɛ l k
1676-4				b au t ə r
480-4				t r a ŋ k
1466-4				k l ai ʃ ai
2277-4				v ɔ l
2271-4				f ɪ l t
2293-4				l ai r
624-4				ʃ ʊ ɪ n ə n
628-4				ʃ ʊ ɪ n d ə l
626-4				v ai f ə n
633-4				n aː l t
1185-4				ʃ ʊ a n + m aː k ə
1179-4				h ai t
2168-4				k a m
1952-4				t ɔy r
899-4				l aː t ə r
922-4				b ɛ t
-934-4				l a m
916-4				ts r ɔ ɡ
1726-4				f ɛ l t
2108-4				f l yː ɡ ə n
1133-4				f au r ə
2114-4				ʃ pf aː d ə n
1272-4				r ɛ ɡ ə n
1979-4				ɡ r a s
1989-4				h oː x
-2260-4				f l a n t ə n
70-4				b ai k
-89-4				v ɪ ŋ ə r
-12-4				pf ai pf
713-4				ʃ a pf
747-4				n ɛ t ə l
308-4				t oː n
289-4				b ɪ n d ə n
1930-4				b r ɛ x ə n
1928-4				ʃ f l ai t ə n
858-4				a t + r ɛ k ə
1577-4				h ai + h a ŋ
908-4				v a ʃ ə n
648-4				b au r ə n
1855-4				a t + ɔ l l
657-4				h aː m ə r
2058-4				n aː ɡ ə n
949-4				ʃ l ɪ t a
1642-4				ɡ a l
1640-4				z ɪ l f ə r
1633-4				f l r n
1630-4				ts ɪ n
993-4				ɡ l a s
-2121-4				r ɔ l ə n
1692-4				f a l ə n
1694-4				t r au f ə l
1062-4				ʃ ɪ ŋ k ə n
476-4				ʃ v ɛ m ə n
1051-4				f l iː ɡ ə n
1075-4				b l aː s ə
135-4				ɡ l ai t ə n
-134-4				t a n s ə n
1839-4				v ɛ + ɡ eː n
1097-4				ts a r ɪ b + k au m
1777-4				f ɔ l ɡ ə n
1434-4				b r ɛ ŋ ə n
1417-4				l ai t ə n
1424-4				r ai t ə n
778-4				pf a t
790-4				b r ɪ ɡ
1223-4				pf ɛ t ə l
1117-4				z ai l
1411-4				h ɛ b ə n
1407-4				f a s t + ɔ n
1390-4				ʃ ai n
2086-4				ɡ aː f ə n
2082-4				t aː r + + ɡ x f ə n
576-4				z au x ə n
579-4				f ɪ n d ə n
581-4				f ɛ r ə l
-1791-4				r ai x
-225-4				pf r ai ʃ
-2284-4				f l aː ə
1479-4				au f ə n ə n
847-4				h oː ɡ
659-4				b ɔ t a m
860-4				m aː t ə n
213-4				r ɛ x k
1286-4				f ɛ r
1293-4				v ɛ s t ə n
474-4				ʃ ɪ k
467-4				t ai n
1177-4				t iː pf
588-4				f l a x
584-4				h aː k ə
-1153-4				r ɛ n t
700-4				ts v aː l b ə
875-4				t aː z n n t
1559-4				a l ə n
1565-4				m ɛ r
1968-4				h ɛ l s t
-350-4				pf aː r r
1478-4				b au d l m
