COGID	1	10	2	3	4	5	6	7	8	9
1329-5					i k a l					
1617-5					i n k o					
1917-5					f u m a					
1969-5					s a					
2483-5					u u l					
2615-5					a					
2700-5					a a p g a					
2884-5					p j j					
2972-5					e e					
3030-5					l i a					
3261-5					t e t e					
1303-6						s u l a				
1755-6						s a				
448-6						l ɔ ɔ				
1475-6						l a				
3397-6						s u l				
2286-6						l a				
278-6						l				
2717-6						s a o k l				
4137-6						s i l				
3767-6						l				
1033-6						k u ɔ l l				
2689-7							n m m a			
893-7							á n a			
1285-7							n w a			
1303-7							h o m a			
2197-7							z á a			
2828-7							i i a			
3572-7							s o ŋ i			
1095-7							t i m a			
1755-7							n e			
1789-7							k u r a a k a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u b i			
4451-7							v i z i			
814-7							g o m b e			
1216-7							k á v a			
1475-7							k w a			
2026-7							t e e			
2775-7							v u m a			
3826-7							z o k			
4003-7							i v a			
4040-7							ɣ e i i			
84-7							u u u u u			
116-7							v i k			
181-7							ɣ o ŋ ɣ o o			
419-7							r o k a			
587-7							o ŋ k o			
660-7							h o a			
848-7							h a r			
1122-7							v i n a			
1159-7							a			
1374-7							n á n a			
1396-7							z o v u			
1430-7							i ɣ o			
1906-7							i ɣ i i a			
2177-7							i k a			
2419-7							z e k			
3018-7							z i r a			
3275-7							k a n a			
3441-7							s e ŋ k a			
3464-7							v o n a			
3639-7							t ɲ t m m a a			
3885-7							f m m o			
4192-7							v i m m a			
745-7							t á k o			
3971-7							k m a			
55-7							n m m a			
2717-7							k u ŋ g k			
4139-7							i i n a			
93-7							k o d o			
459-7							u m m a			
575-7							t á			
1712-7							v u l o			
2088-7							v i k a			
2166-7							u u m m a			
2334-7							z i ɣ o			
2393-7							m a ɲ			
2537-7							r o m o			
2665-7							i ɣ ɣ i			
2997-7							s a n d a			
4028-7							v e			
4316-7							t a t u			
4429-7							v a s			
4688-7							k			
3067-7							n ɲ u			
3185-7							v i i k a			
794-7							v i r k			
143-7							v u ɲ u			
388-7							d ɲ u m b a			
599-7							t a m b p i			
836-7							s u m a i			
969-7							i a			
1110-7							t e m			
1263-7							t á h a			
1329-7							i k r a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							h o i			
1744-7							i m a			
1917-7							f m a			
1989-7							z o k a			
2037-7							ɣ a t a			
2128-7							ɣ e e m u			
2186-7							ɣ a a			
2700-7							ɣ a d a ɣ a			
2797-7							r o m o			
2904-7							t e e d á a			
2972-7							e e			
3148-7							i t a			
3364-7							o m a			
2689-8								n a m a		
1285-8								n w a		
1303-8								r o m a		
2197-8								n a a a		
2828-8								n i n a		
3572-8								t o n i		
1755-8								n i		
1789-8								k a r a ŋ g a		
3207-8								v u r a		
3519-8								t u m a		
3686-8								tʃ i a a		
4249-8								k u m i		
4451-8								v i t i		
814-8								r o m b e		
1228-8								m w a		
2026-8								t g e		
2775-8								v u m b a		
3826-8								r ô k a		
4040-8								n î n i		
181-8								r ô ŋ g o		
660-8								r i r a		
848-8								k a r		
1083-8								r i r a		
1159-8								d a		
1350-8								r ɔ a		
1396-8								t ô v u		
1666-8								t w n n		
2177-8								ŋ g a		
2317-8								v u k a		
4260-8								ʃ w a		
745-8								t u k ô		
3971-8								k a m a		
94-8								v ô k o		
2717-8								k g ŋ g g a		
4139-8								m i n a		
43-8								ʝ i ŋ u		
575-8								t a a		
871-8								t i b a		
1339-8								t ô i		
1585-8								a a a		
1872-8								m a		
2893-8								ʝ i k u		
4028-8								m w e		
4316-8								t a r u		
4440-8								v i r		
4485-8								t u		
4688-8								w e		
2798-8								n a a		
794-8								v i ɲ d k a		
994-8								t e ʝ k a		
1006-8								ŋ ŋ g u		
1043-8								β i a		
1617-8								d k o ô		
1969-8								m a m d a		
3364-8								t ô t		
2689-9									n ʊ b a	
893-9									a a n	
1285-9									n b a	
1303-9									s o l a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l ʊ m a	
1789-9									k a l a a a	
3207-9									k ʊ l a	
4249-9									k ʊ ŋ i	
4451-9									b i s i	
630-9									b i e l e	
814-9									s o m b n e	
1228-9									b ʊ a	
1418-9									s i m a	
1475-9									g a	
2026-9									s á e	
2775-9									k u m b a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									n i b a	
4040-9									g ʊ n e	
4373-9									l i m i	
4384-9									n z o	
116-9									b i g a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									n s o	
1666-9									s a g n	
1767-9									s o g o	
1906-9									n i i l a	
2177-9									n g a b	
2419-9									s e g	
2750-9									n i	
3018-9									z i l a	
3441-9									s e ŋ g a	
3885-9									k ʊ ʊ o	
3981-9									i ʊ a a	
4260-9									s á a	
4350-9									l i e l o	
278-9									b o	
745-9									s g g o	
55-9									r ʊ m a	
94-9									s o g o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a o a	
2088-9									b i s a	
2166-9									u ʊ m b a	
2334-9									z i g o	
2393-9									m a a a	
2537-9									l o m o	
2665-9									n i g n	
2738-9									b e e l e	
2872-9									k o s a	
2997-9									g a a s a a	
3075-9									k ʊ ʊ̀ b w	
4238-9									s z s o	
4429-9									k á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									k i a l a a	
2798-9									n a a	
3067-9									n d u	
3767-9									l o	
4632-9									m i s i	
1033-9									k o o l o	
3185-9									b i g a	
240-9									o g a	
401-9									g a	
755-9									g ʊ l a	
836-9									s ʊ ʊ b i	
1006-9									k u ŋ g u	
1744-9									n b a a	
1989-9									s a	
2037-9									k a a a	
2128-9									g ʊ ʊ b b e	
2186-9									g a a	
2483-9									g ʊ l ʊ̀	
2592-9									l l l a	
3030-9									l i b	
3160-9									k ʊ b a	
2689-10										a a á a
893-10										a a a
1285-10										a w a
2197-10										s a l
2828-10										s i a
1095-10										l i l a
1755-10										l ɛ
3207-10										b ʊ l a
3519-10										r ʊ χ a
448-10										b ʊ tsʰ i
630-10										b e e l ɛ
1216-10										χ á b a
1418-10										s i l a
2775-10										b ʊ m á a
3397-10										b i l
4373-10										l i s i
4384-10										i l ɔ
84-10										k ʊ ɔ ʊ
1083-10										l i l a
1122-10										b i b a
2286-10										l a
2317-10										k ʊ b a
3018-10										s i l a
3275-10										χ á n a
3464-10										b ɔ b a
3639-10										r ʊ̀ tsʰ i m a
3885-10										r ʊ m ɔ
3981-10										i l a a
94-10										b ɔ χ ɔ
4139-10										ɔ i χ a
43-10										s i k ʊ
374-10										a l a a
459-10										ɔ m a a
508-10										b ɔ tʰ ʊ
871-10										l a χ a
1712-10										ʊ ʊ ɔ ɔ
2893-10										s i χ ʊ
3075-10										χ ʊ ʊ m b ɛ
3531-10										a a l a
794-10										b i χ a
1032-10										χ ɔ l ɔ l a
2797-10										ɔ m ɔ ɔ
