COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
877-1	ʂ a ⁵⁵								
344-1	l a m ⁵⁵								
666-1	n a ³¹								
595-1	t ʐ a ŋ ³¹								
660-1	a p ⁵⁵								
642-1	t a ŋ ³¹								
257-1	ʐ a m ⁵⁵								
167-1	tɕ a ³¹								
880-1	t a p ⁵⁵								
484-1	n ʐ a ŋ ⁵⁵								
574-1	ʐ a m ³¹								
718-1	ʐ a ŋ ³¹								
811-1	x i ³¹								
458-1	t ə ŋ ³¹								
884-1	t a ³¹								
205-1	k u ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	ʂ a ⁵⁵								
920-1	ə ŋ ³¹								
36-1	ʐ a ŋ ⁵⁵								
12-1	p ʐ a ŋ ⁵⁵								
350-1	l ʐ a ŋ ŋ ³¹								
4-1	p a ŋ ⁵⁵								
342-1	ʐ a ʔ ⁵⁵								
280-1	ʐ a ⁵⁵								
612-1	ʐ a ŋ ³¹								
459-1	m ʐ ə ŋ ⁵⁵								
569-1	s a ³¹								
283-1	ȵ a ³¹								
148-1	k a ŋ ³¹								
652-1	s i ⁵⁵								
220-1	ʐ a ŋ ³¹								
562-1	ʐ ə ŋ ³¹								
31-1	ʐ a ʔ ⁵⁵								
386-1	m a t ³¹								
804-1	x ʐ a ŋ ³¹								
369-1	l a ʔ ³¹								
125-1	t ʐ a ŋ ³¹								
314-1	k ʐ w a ŋ ⁵⁵								
823-1	l a p ⁵⁵								
471-1	n a m ³¹								
40-1	p ʐ ə ŋ ⁵⁵								
393-1	m a ŋ ³¹								
272-1	ʐ a ŋ ³¹								
463-1	a a ⁵⁵								
1-1	p a ⁵⁵								
214-1	tɕ a m ³¹								
123-1	t a ⁵⁵								
512-1	ʂ ɔ a ŋ ⁵⁵								
518-1	p ʐ o ⁵⁵								
878-1	t a ³¹								
849-1	x a t ⁵⁵								
524-1	p a ʔ ⁵⁵								
90-1	x a ⁵⁵								
541-1	ʂ a ŋ ³¹								
933-1	n a a ³¹								
467-1	n ɔ ³¹								
49-1	ʂ w a ŋ ⁵⁵								
822-1	l ɔ ŋ ⁵⁵								
52-1	p a ⁵⁵								
377-1	j ɔ ŋ ³¹								
127-1	t a p ⁵⁵								
67-1	x a t ⁵⁵								
864-1	p ʐ a ³¹								
126-1	ʈʂ ʐ a ʔ ⁵⁵								
656-1	a m ⁵⁵								
635-1	x a ʔ ⁵⁵								
473-1	l a m ⁵⁵								
98-1	ʂ w a ³¹								
445-1	ȵ i ⁵⁵								
379-1	l ɔ m ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n a ⁵⁵							
838-2		k j a ŋ ²¹							
438-2		k j o ⁵⁵							
334-2		l o ʔ ⁵⁵							
360-2		l a ŋ ²¹							
394-2		m j a ²¹							
221-2		j a p ⁵⁵							
202-2		k a ²¹							
935-2		l e ²¹							
93-2		l a ŋ ²¹							
7-2		p a ŋ ⁵⁵							
664-2		k a ŋ ⁵¹							
246-2		k j a ʔ ⁵⁵							
547-2		k j a k ⁵⁵							
555-2		j a m ²¹							
464-2		m a ²¹							
119-2		k j a ŋ ²¹							
835-2		k n a p ⁵⁵							
79-2		k j a ²¹							
693-2		ŋ a ²¹							
477-2		ŋ j a ⁵⁵							
891-2		tʃ a ŋ ⁵⁵							
528-2		k a o ⁵¹							
797-2		k j a k ⁵⁵							
493-2		n a k ²¹							
217-2		k j a p ⁵⁵							
896-2		k a ⁵⁵							
452-2		m j a k ⁵⁵							
580-2		k j a ⁵⁵							
833-2		n a ŋ ⁵¹							
390-2		m j a ŋ ²¹							
696-2		ŋ j a ŋ ⁵¹							
86-2		tʃ a ŋ ⁵¹							
384-2		m a ŋ ⁵⁵							
61-2		a ŋ ⁵¹							
536-2		k j a ʔ ⁵⁵							
731-2		k a ²¹							
779-2		l o ⁵⁵							
589-2		k a ŋ ⁵¹							
680-2		ŋ a̱ ʔ ⁵⁵							
658-2		k a m ²¹							
456-2		m j a ŋ ²¹							
183-2		k j e ²¹							
785-2		k o ⁵⁵							
714-2		k a ²¹							
331-2		l o ⁵⁵							
206-2		j o ⁵¹							
930-2		ŋ a p ⁵⁵							
353-2		l a ŋ ⁵¹							
161-2		k j a ŋ ²¹							
814-2		k j a ²¹							
179-2		k j j a ŋ ⁵⁵							
194-2		k j a ʔ ⁵⁵							
727-2		k a ŋ ⁵¹							
260-2		k j a p ⁵⁵							
144-2		k j a m ²¹							
53-2		p a m ⁵¹							
59-2		k a ʔ ⁵⁵							
506-2		p a k ⁵⁵							
29-2		p a k ⁵⁵							
316-2		k j o ʔ ⁵⁵							
389-2		m j a ŋ ²¹							
118-2		m o ⁵⁵							
312-2		k j e ⁵⁵							
490-2		ŋ j a ⁵⁵							
436-2		k j a ŋ ²¹							
927-2		ŋ a ŋ ⁵¹							
383-2		m a ʔ ⁵⁵							
211-2		j a m ²¹							
873-2		k a ŋ ⁵¹							
371-2		l i ŋ ⁵⁵							
877-2		l e ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ o ⁵⁵							
595-2		k j a ŋ ⁵⁵							
660-2		k a ⁵⁵							
642-2		tʃ a ŋ ⁵⁵							
257-2		k j a m ⁵¹							
167-2		k j o ²¹							
880-2		tʃ a p ⁵⁵							
337-2		k j o ⁵¹							
484-2		n j a ŋ ⁵¹							
574-2		k j a m ²¹							
718-2		k j a ŋ ⁵⁵							
811-2		k a ²¹							
458-2		tʃ a ŋ ⁵⁵							
884-2		tʃ a ŋ ⁵⁵							
205-2		k a ⁵⁵							
499-2		n e ⁵¹							
706-2		k a o ²¹							
920-2		a ŋ ²¹							
36-2		p j a ŋ ⁵⁵							
12-2		p j a ²¹							
350-2		l j a ŋ ²¹ ⁵⁵							
4-2		p a ŋ ⁵¹							
342-2		j a k ⁵⁵							
280-2		k j a ²¹							
638-2		k j a m ⁵⁵							
729-2		k j a ⁵⁵							
72-2		j a ŋ ⁵⁵							
612-2		k j a ŋ ²¹							
459-2		m j a ŋ ²¹							
569-2		l a ŋ ⁵⁵							
283-2		k j e ²¹							
501-2		p a̱ ⁵⁵							
652-2		l e ²¹							
220-2		k j a ŋ ⁵¹							
233-2		j a ⁵⁵							
562-2		k j a ŋ ²¹							
31-2		p j o ⁵⁵							
386-2		m a ŋ ²¹							
684-2		ŋ j o ʔ ⁵⁵							
804-2		k j a ŋ ⁵⁵							
618-2		tʃ a ⁵⁵							
565-2		n a ⁵⁵							
468-2		n o ʔ ²¹							
369-2		l a k ⁵⁵							
314-2		p j j a ŋ ²¹							
776-2		k j a k ⁵⁵							
170-2		k j a ⁵⁵							
823-2		l a p ⁵⁵							
471-2		ŋ a m ²¹							
249-2		k a m ⁵¹							
367-2		l a ⁵⁵							
414-2		m j a ⁵⁵ ⁵⁵							
503-2		p e ⁵⁵							
40-2		p j a ŋ ²¹							
647-2		j a ŋ ⁵⁵							
105-2		tʃ j ⁵⁵							
141-2		k e ⁵¹							
272-2		k j a ŋ ⁵⁵							
463-2		k m ŋ ⁵¹							
1-2		p o ⁵¹							
349-2		l j a ŋ ⁵¹							
214-2		j a m ⁵¹							
841-2		n a ⁵⁵							
123-2		k a ʔ ⁵⁵							
646-2		tʃ i ⁵⁵							
433-2		m j a ŋ ⁵¹							
512-2		p j a k ⁵⁵							
518-2		p j o ²¹							
878-2		l o ⁵⁵							
849-2		p a̱ t ⁵⁵							
524-2		p a k ⁵⁵							
90-2		tʃ a ⁵⁵							
541-2		k a ŋ ⁵⁵							
933-2		ŋ j ui ²¹							
164-2		k a ŋ ⁵⁵							
686-2		ŋ j a p ⁵⁵							
467-2		n ²¹							
201-2		k j a k ⁵⁵							
784-2		k j a k ⁵⁵							
487-2		ŋ j e ⁵¹							
504-2		p j o ʔ ⁵⁵							
49-2		p j a ⁵¹							
822-2		l a ŋ ⁵⁵							
52-2		p a ŋ ⁵¹							
281-2		k j a ⁵⁵							
46-2		p j a ⁵⁵							
377-2		l a ²¹							
127-2		tʃ a p ⁵⁵							
67-2		tʃ a̱ p ⁵⁵							
192-2		k j a ʔ ⁵⁵							
864-2		p j e ²¹							
126-2		k j a ʔ ⁵⁵							
546-2		n a ŋ ⁵¹							
635-2		tʃ a ⁵⁵							
473-2		n a m ⁵¹							
3-2		p j o ⁵⁵							
98-2		k a o ⁵⁵							
445-2		m j a ²¹							
608-2		a m ⁵¹							
210-2		j o ʔ ⁵⁵							
140-2		k j e ⁵⁵							
868-2		n o ⁵⁵							
520-2		p j o ⁵⁵							
166-2		k j a k ⁵⁵							
48-2		p j a ŋ ⁵¹							
270-2		k j a ŋ ⁵¹							
379-2		l a ²¹							
55-2		p a p ⁵⁵							
665-3			n a ⁵⁵						
495-3			n a ³¹						
838-3			j a ⁵⁵						
438-3			m j a ʔ ⁵⁵						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			m j a ³¹						
221-3			j a ⁵⁵						
202-3			k a ³¹						
935-3			a ³¹						
93-3			n a ³¹						
7-3			p a ŋ ³¹						
664-3			v a ⁵⁵						
246-3			k a ʔ ⁵⁵						
547-3			j a k ⁵⁵						
555-3			j a ⁵⁵						
464-3			m a ³¹						
119-3			j a ŋ ⁵⁵						
835-3			j a ʔ ⁵⁵						
79-3			t a ³¹						
693-3			ŋ a ⁵⁵						
477-3			n a ʔ ³¹						
891-3			t a ŋ ⁵⁵						
528-3			a a ⁵⁵						
797-3			k j a k ⁵⁵						
493-3			n a k ³¹						
217-3			p j a ʔ ⁵⁵						
896-3			n a ⁵⁵						
452-3			m j a k ³¹						
580-3			j a ⁵⁵						
833-3			n a ⁵⁵						
390-3			m a ³¹						
696-3			ŋ a ⁵⁵						
86-3			t a ŋ ⁵⁵						
384-3			m a ³¹						
61-3			t ɛ̃ ⁵⁵						
536-3			j a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			t ɔ̃ ⁵⁵						
680-3			n a ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i̱ ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			n a ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ³¹						
194-3			j a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			k j a ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ⁵⁵						
316-3			tʃ a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			ŋ a ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			n a ŋ ⁵⁵						
371-3			l a ŋ ⁵⁵						
877-3			n ɛ ⁵⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			n a ³¹						
595-3			tʃ a ⁵⁵						
660-3			n a ʔ ⁵⁵						
642-3			tʃ a ⁵⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t a ʔ ⁵⁵						
337-3			j a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			j a ³¹						
718-3			j a ŋ ³¹						
811-3			k a ³¹						
458-3			t a ŋ ³¹						
884-3			t a ³¹						
205-3			k a k ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			a ŋ ³¹						
36-3			p j a ⁵⁵						
12-3			p a ⁵⁵						
350-3			l a ⁵⁵						
4-3			p a ⁵⁵						
342-3			j a k ⁵⁵						
638-3			j a ʔ ⁵⁵						
729-3			j a ⁵⁵						
72-3			t a ⁵⁵						
283-3			k j u̱ ³¹						
501-3			p a ³¹						
148-3			kʰ a ŋ ³¹						
220-3			k j a ³¹						
233-3			j a k ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m a ʔ ³¹						
684-3			ŋ j a ʔ ⁵⁵						
804-3			kʰ j a ŋ ³¹						
618-3			t au ⁵⁵						
565-3			ʃ a ³¹						
468-3			n a ʔ ⁵⁵						
369-3			l a k ⁵⁵						
776-3			j a k ⁵⁵						
170-3			k j a ³¹						
823-3			l a ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m j a ⁵⁵						
647-3			tʃ a ⁵⁵						
105-3			n i ³¹						
393-3			m a ⁵⁵						
141-3			k a̱i ⁵⁵						
272-3			kʰ j a ⁵⁵						
463-3			⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ⁵⁵						
214-3			j ɛ̃ ⁵⁵						
841-3			n a ⁵⁵						
646-3			tʃ a k ⁵⁵						
433-3			m j a ŋ ⁵⁵						
512-3			pʰ j a ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ a k ⁵⁵						
668-3			ŋ a̱i ⁵⁵						
164-3			k ɔ̃ ⁵⁵						
686-3			ŋ j a ʔ ⁵⁵						
201-3			k j a k ⁵⁵						
784-3			k j a k ⁵⁵						
487-3			ŋ j ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			p j a ⁵⁵						
822-3			l a ⁵⁵						
52-3			p a ⁵⁵						
281-3			k j a ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ⁵⁵						
192-3			k j a ʔ ⁵⁵						
126-3			tʃ a ʔ ³¹						
656-3			l ɛ̃ ⁵⁵						
546-3			s ɔ̃ ⁵⁵						
473-3			n ɛ̃ ⁵⁵						
3-3			p a ³⁵						
608-3			ɛ̃ ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			n a ⁵⁵						
166-3			k j a k ⁵⁵						
48-3			p j a ŋ ⁵⁵						
270-3			k j ɔ̃ ⁵⁵						
379-3			l a ³¹						
55-3			p a ⁵⁵						
665-4				ŋ ɔː ³³					
495-4				n a ⁵⁵					
838-4				ŋ j a k ⁵⁵					
438-4				m j a k ⁵⁵					
334-4				l a k ⁵⁵					
360-4				l a ŋ ⁵⁵					
394-4				m j a ⁵⁵					
221-4				j a p ⁵⁵					
202-4				k j ³¹					
935-4				j ɛː ⁵⁵					
93-4				t aː k ⁵⁵					
7-4				p aː ŋ ³³					
664-4				pʰ a ŋ ³³					
246-4				k j ə̱ ŋ ⁵⁵					
547-4				ŋ t a k ⁵⁵					
555-4				j a̱ m ³³					
464-4				m a ³¹					
119-4				p j aː ŋ ⁵⁵					
835-4				ŋ ŋ a p ⁵⁵					
79-4				t a ŋ ⁵⁵					
693-4				ŋ a ³³					
477-4				ŋ j a ŋ ⁵⁵					
891-4				t ə ŋ ⁵⁵ ⁵⁵					
528-4				ŋ j ŋ ³³					
797-4				k j uː p ⁵⁵					
493-4				ŋ a k ⁵⁵					
217-4				k j aː p ⁵⁵					
896-4				t a t ⁵⁵					
452-4				m j a k ⁵⁵					
580-4				ŋ ŋ a t ⁵⁵					
833-4				n aː ŋ ³³					
390-4				m a ŋ ³³					
696-4				ŋ a ŋ ³³					
86-4				t ə ŋ ³³					
384-4				m a ŋ ⁵⁵					
61-4				t a̱ ŋ ³³					
536-4				ŋ p a ŋ ⁵⁵					
731-4				t a̱ t ⁵⁵					
779-4				ŋ ɔ̱ː ⁵⁵					
589-4				t a ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				t aː m ⁵⁵					
456-4				m j a ŋ ³³					
183-4				k j ŋ ⁵⁵					
785-4				kʰ ɛː ⁵⁵					
714-4				t a t ⁵⁵					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³³					
930-4				ŋ ɔ p ⁵⁵					
353-4				l a̱ ŋ ³³					
161-4				k a ŋ ³³					
814-4				kʰ a ŋ ⁵⁵					
179-4				kʰ j a k ⁵⁵					
194-4				ŋ a k ⁵⁵					
727-4				pʰ a ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				k a̱ m ³³					
53-4				p aː m ³³					
59-4				t ɔ k ⁵⁵					
506-4				pʰ ə̱ː k ⁵⁵					
29-4				p a k ⁵⁵					
316-4				t j a p ⁵⁵					
389-4				m j a ŋ ⁵⁵					
118-4				m a ŋ ⁵⁵					
312-4				kʰ ŋ ⁵⁵					
490-4				ŋ j a ŋ ⁵⁵ ⁵⁵					
436-4				m j aː ³¹					
927-4				ŋ a ŋ ³³					
383-4				m a k ³¹					
211-4				j a̱ m ³³					
873-4				t ə ŋ ³³					
371-4				l ə ŋ ⁵⁵					
877-4				n ɛː ⁵⁵					
344-4				l a̱ m ³³					
666-4				ŋ ŋ ⁵⁵					
595-4				t a ŋ ³³					
660-4				ŋ a t ⁵⁵					
642-4				pʰ a ŋ ⁵⁵					
257-4				kʰ j a̱ m ³³					
167-4				k j ɔː ⁵⁵					
880-4				tʃ a ŋ ⁵⁵					
337-4				ŋ j ɔː ³³					
484-4				n a ŋ ³³					
574-4				p j aː m ⁵⁵					
718-4				ŋ pʰ a ŋ ⁵⁵					
811-4				kʰ ɛː ⁵⁵					
458-4				t ə ŋ ⁵⁵					
884-4				tʃ a ŋ ⁵⁵					
499-4				n ɛ̱ː ⁵⁵					
706-4				ŋ j ɔː ⁵⁵					
920-4				tʃ ə ŋ ⁵⁵					
36-4				p j a ŋ ³³					
12-4				p j a ⁵⁵					
350-4				l a ŋ ⁵⁵					
4-4				p aː ŋ ³³					
342-4				t a k ⁵⁵					
280-4				k j a ⁵⁵					
638-4				ŋ tʃ a̱ p ⁵⁵					
729-4				ŋ j ə̱ ŋ ⁵⁵					
72-4				t aː ŋ ⁵⁵					
612-4				t a ŋ ⁵⁵					
459-4				m j ə ŋ ⁵⁵					
569-4				t a t ⁵⁵					
283-4				kʰ j o̱u ⁵⁵					
501-4				p aː ŋ ⁵⁵					
148-4				k ɔ ŋ ⁵⁵					
220-4				ŋ j a ŋ ³³					
233-4				j aːu k ⁵⁵					
562-4				kʰ pʰ ə ŋ ⁵⁵					
386-4				m a ŋ ³¹					
684-4				ŋ j ɔ k ⁵⁵					
804-4				kʰ j ə ŋ ⁵⁵					
618-4				t ə̱ː ⁵⁵					
565-4				j ŋ ⁵⁵					
468-4				ŋ a ŋ ⁵⁵					
369-4				l a k ⁵⁵					
125-4				t t a ŋ ⁵⁵					
314-4				kʰ m a ŋ ⁵⁵					
776-4				ŋ ə̱ k ⁵⁵					
170-4				k j iː ⁵⁵					
823-4				l a p ⁵⁵					
471-4				ŋ a̱ t ⁵⁵					
249-4				k a̱ m ³³					
367-4				l a̱ ŋ ⁵⁵					
414-4				m j aːu ⁵⁵					
503-4				p ɛː ⁵⁵					
40-4				p j ə ŋ ⁵⁵					
647-4				t a̱ ³³					
105-4				tʃ i̱ː ⁵⁵					
393-4				m a ŋ ⁵⁵					
141-4				k ɛː ⁵⁵					
272-4				k j a ŋ ⁵⁵					
463-4				t m t ³³					
1-4				p ɔ̱ː ³³					
349-4				l a ŋ ³³					
214-4				j a̱ m ³³					
841-4				n ə̱ t ⁵⁵					
123-4				t a t ⁵⁵					
646-4				tʃ ə̱ː ŋ ⁵⁵					
433-4				m j ə ŋ ⁵⁵					
512-4				pʰ j a k ⁵⁵					
518-4				pʰ j t ⁵⁵					
878-4				t ɔ̱ː ⁵⁵					
849-4				p aː t ⁵⁵					
524-4				pʰ a k ⁵⁵					
90-4				tʃ aː t ⁵⁵					
541-4				pʰ a ŋ ⁵⁵					
933-4				ŋ j aːu ⁵⁵					
668-4				ŋ ɔː ⁵⁵					
164-4				k a ŋ ³³					
686-4				ŋ j a̱ p ⁵⁵					
467-4				ŋ t ⁵⁵					
201-4				k j iː k ⁵⁵					
784-4				k j ə̱ k ⁵⁵					
487-4				ŋ i ⁵⁵					
504-4				pʰ ə̱ k ⁵⁵					
49-4				p a ³¹					
822-4				l a ŋ ⁵⁵					
52-4				p ə ŋ ⁵⁵					
281-4				k j aːu ³¹					
46-4				p j a̱ ⁵⁵					
377-4				ŋ aː k ⁵⁵					
127-4				tʃ a p ⁵⁵					
67-4				tʃ a t ⁵⁵					
192-4				k j ə̱ k ⁵⁵					
126-4				tʃ a k ⁵⁵					
656-4				pʰ aː ŋ ³³					
546-4				pʰ a ŋ ³³					
635-4				tʃ a̱ t ⁵⁵					
473-4				ŋ a̱ m ³³					
3-4				p j ɔː ⁵⁵					
98-4				pʰ ɔː ⁵⁵					
608-4				ŋ aː m ³³					
210-4				j ɔ k ⁵⁵					
140-4				k j ɛː ⁵⁵					
868-4				n ɔː ⁵⁵					
520-4				p j t ⁵⁵					
48-4				p j ə ŋ ⁵⁵					
270-4				k j aː ŋ ³³					
379-4				l a ŋ ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n ɔ k ³¹				
838-5					k j a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a k ³¹				
394-5					m j i k ³¹				
221-5					j a ʔ ³¹				
202-5					k ɔ k ³¹				
935-5					l ɔ ³⁵				
93-5					t ɔ k ³¹				
7-5					p ɛ̃ ³¹				
664-5					v ɔ̃ ³¹				
246-5					k j ɔ ʔ ³¹				
547-5					k j a k ³¹				
555-5					j a k ³¹				
464-5					m ɔ k ³¹				
119-5					k j a ŋ ³¹				
835-5					k j ɛ̱ ʔ ³¹				
79-5					t j ɔ k ³¹				
693-5					ŋ ɔ k ³¹				
477-5					n j ɛ ʔ ³¹				
891-5					t a ŋ k ⁵⁵				
528-5					k j ɔ ³¹				
797-5					k j ɔ ʔ ³¹				
493-5					n a k ³¹				
217-5					k j ɛ ʔ ³¹				
896-5					ts ɔ ʔ ³¹				
452-5					m j ɔ ʔ ³¹				
580-5					k j ɔ ʔ ³¹				
833-5					n ɔ ³¹				
390-5					m ɔ̃ ³¹				
696-5					ŋ j ɔ̃ k ³¹				
86-5					t a ŋ ³¹				
384-5					m ɛ̃ ³¹				
61-5					t ɛ̃ ³¹				
536-5					k j ɔ ʔ ³¹				
731-5					s ɛ k ⁵⁵				
779-5					l ɔ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ ʔ ⁵⁵				
658-5					v ɔ ³¹				
456-5					m j ɔ̃ ³¹				
785-5					kʰ ɔ ³⁵				
714-5					l ɔ k ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɔ ʔ ³¹				
353-5					l a k ³¹				
161-5					k j ɔ̃ ³¹				
814-5					k j u̱ k ⁵⁵				
194-5					k j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					k j ɛ ʔ ³¹				
144-5					k j ɛ̃ ³¹				
53-5					p a ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					k j ɔ ʔ ³¹				
389-5					m j ɔ ³¹				
118-5					m ɔ k ³¹				
312-5					kʰ j ɔ ³¹				
490-5					p j a k k ⁵⁵				
436-5					m j ɔ k ³¹				
927-5					ŋ a ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ⁵⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					t j ɔ̃ ³¹				
660-5					v ɛ ʔ ³¹				
642-5					t a ³¹				
257-5					k j ɛ̃ ³¹				
167-5					k j ɔ ³¹				
880-5					t ɔ ʔ ³¹				
337-5					k j ɔ ³¹				
484-5					n j ɔ̃ ³¹				
718-5					k j a ³¹				
458-5					t a ŋ ⁵⁵				
884-5					t a k ³¹				
205-5					k ɔ ʔ ³¹				
499-5					n ɛ ³¹				
706-5					k j ɔ ³¹				
920-5					t a ŋ ⁵⁵				
36-5					p j ɔ̃ ³¹				
12-5					p j a k ³¹				
350-5					l ɔ̃ ³¹ ⁵⁵				
4-5					p a ³¹				
342-5					j ɔ ʔ ³¹				
280-5					k j i k ⁵⁵				
638-5					k j ɛ ʔ ⁵⁵				
729-5					k j a k ⁵⁵				
72-5					t ɔ̃ ³¹				
612-5					t j a ³¹				
459-5					m j a ŋ ³¹				
569-5					s ɔ k ⁵⁵				
148-5					k a ʔ ³¹				
652-5					v ɔ ³¹				
220-5					k j ɔ̃ ³¹				
233-5					j ɔ ʔ ⁵⁵				
562-5					k j a ŋ ⁵⁵				
31-5					p j ɔ ʔ ³¹				
386-5					m ɛ ʔ ³¹				
684-5					ŋ j ɔ ʔ ⁵⁵				
618-5					t u k ⁵⁵				
468-5					n ɔ ʔ ³¹				
369-5					l a k ³¹				
125-5					t j a k ³¹				
314-5					k j ɔ k ³¹				
776-5					k j ɔ ʔ ⁵⁵				
823-5					l ɔ ʔ ³¹				
249-5					kʰ ɛ̃ ³¹				
367-5					l a k ⁵⁵				
503-5					p ɔ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					m ɔ̃ ³¹				
141-5					k a̱i ³¹				
272-5					k j a ³¹				
1-5					p ɔ ³¹				
349-5					l j ɔ̃ ³¹				
214-5					j ɛ̃ ³¹				
841-5					n ɔ ⁵⁵				
123-5					t ɔ k ³¹				
646-5					t a k ⁵⁵				
433-5					m j a ŋ ³¹				
512-5					pʰ j a k ³¹				
518-5					p j u ³¹				
878-5					t ɔ ³¹				
524-5					pʰ ɔ ʔ ³¹				
