COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
896-3			t a ʔ ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			ʃ a ʔ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ a ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			ʃ a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			kʰ ɔ̃ ⁵⁵						
680-3			ŋ a ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k a ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
665-4				ŋ o ³¹					
495-4				n ei ⁵⁵					
838-4				j a ³¹					
438-4				m j ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ei ⁵⁵					
394-4				m j ei ⁵⁵					
221-4				j ei p ⁵⁵					
202-4				k ei ⁵⁵					
935-4				ɛː ⁵⁵					
93-4				s a ⁵⁵					
7-4				p a n ⁵⁵					
664-4				w a ŋ ³¹					
246-4				k a ŋ ⁵⁵					
547-4				s əː k ⁵⁵					
555-4				j a m ³¹					
464-4				m ei ⁵⁵					
119-4				j a ŋ ³¹					
835-4				n a p ⁵⁵					
79-4				t a ⁵⁵					
693-4				ŋ ei ³¹					
477-4				ŋ j a ³¹					
891-4				t j ŋ ⁵⁵					
528-4				j o ³¹					
797-4				k j uː ʔ ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				t uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				ŋ ɔ ʔ ⁵⁵					
833-4				n a ³¹					
390-4				m a ŋ ⁵⁵					
696-4				ŋ a ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t a m ³¹					
536-4				s a ʔ ⁵⁵					
731-4				s ei ⁵⁵					
779-4				ɔː ³¹					
589-4				kʰ a ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w a m ³¹					
456-4				m j a ŋ ³³					
183-4				k j aːu ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				uː ⁵⁵					
331-4				l ɔː ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					j ɔ k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m i ³⁵				
221-5					j a ʔ ⁵⁵				
202-5					k u ³⁵				
935-5					ɔ ³⁵				
93-5					l ɔ ³⁵				
7-5					p ɔ̃ ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					ʃ a k ⁵⁵				
555-5					j ɛ̃ ³¹				
464-5					m u ³⁵				
119-5					j a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ɔ ³⁵				
693-5					ŋ u ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					t a k ⁵⁵				
452-5					m j au k ³¹				
580-5					ʃ ɔ ʔ ⁵⁵				
833-5					n ɔ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ɔ̃ ³¹				
86-5					t au ŋ ³¹				
384-5					m ɔ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ ɔ ʔ ³¹				
731-5					s a ³⁵				
779-5					ɔ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					a ³¹				
331-5					l ɔ ³⁵				
665-6						ŋ a			
495-6						n a ʔ			
838-6						j a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m a j ⁵			
221-6						j a p			
202-6						k a			
935-6						a ⁵			
93-6						tʃʰ a ⁵			
7-6						p a n			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s a k			
555-6						j a m			
464-6						m a ⁵			
119-6						a ɲ			
835-6						n a k			
79-6						t a j ⁵			
693-6						ŋ a			
477-6						n a k			
891-6						t a ɲ ʔ			
528-6						r a			
797-6						kʰ j a k			
493-6						n a k			
217-6						j a k			
896-6						tʃʰ u t			
452-6						m j u k			
580-6						s a k			
833-6						n a j			
390-6						m a ŋ ⁵			
696-6						n u j			
86-6						t a ɲ			
731-6						s a j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k a ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							j a ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m j i ²		
221-7							j a p ⁴		
202-7							g u ²		
935-7							u ²		
93-7							d a ŋ ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							ʃ i k ⁴		
555-7							j a m ¹		
464-7							m u ²		
119-7							m i ¹		
835-7							n a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							n a ⁴		
891-7							d i ŋ ³		
528-7							r a ¹		
797-7							g j u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ts a k ⁴		
452-7							m j u k ⁴		
580-7							ŋ a k ⁴		
833-7							n a ¹		
390-7							m a ŋ ²		
696-7							ŋ a ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a ŋ ¹		
536-7							ʃ a k ⁴		
731-7							ˀs i ²		
779-7							a ¹		
589-7							k a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g u ²		
785-7							k a ²		
714-7							a ¹		
331-7							l a ²		
665-8								ŋ ɑ ²²	
495-8								n ɑ ⁵⁵	
838-8								j ɛ ⁴	
438-8								m j ɛ ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								l e ⁵⁵	
394-8								m e ⁵⁵	
221-8								j ɑ ʔ ⁴	
202-8								k o ⁵⁵	
935-8								ɑ ⁵⁵	
93-8								l ɑ ⁵⁵	
7-8								p ɑ ⁵⁵	
664-8								w ĩ ²²	
246-8								kʰ ɛ ʔ ⁴	
547-8								t θ e ʔ ⁴	
555-8								j e ²²	
464-8								m o ⁵⁵	
119-8								m e ²²	
835-8								t j ɛ ʔ ⁴	
79-8								t ɛ ⁵⁵	
693-8								n ɑ ²²	
477-8								n ɑ ⁴	
891-8								tʰ e ⁵³	
528-8								t w ɑ ²²	
797-8								j ɑu ʔ ⁴	
493-8								n e ʔ ⁴	
217-8								m j ɛ ʔ ⁴	
896-8								sʰ ɑ ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɑ ʔ ⁴	
833-8								n ɑ ⁵⁵	
390-8								m ĩ ⁵⁵	
696-8								n e ²²	
86-8								t ɑ̃u ⁵⁵	
384-8								m ɑ ⁵⁵	
61-8								t ɑ ⁵⁵	
536-8								t θ ɛ ʔ ⁴	
731-8								θ e ⁵⁵	
779-8								w ɑ ⁵⁵	
589-8								kʰ ɑ ⁵⁵	
680-8								n ɛ ʔ ⁴	
658-8								w ɑ ²²	
456-8								m j ĩ ⁵⁵	
183-8								ɑ ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								ɑ ²²	
331-8								l ɑ ⁵⁵	
665-9									ŋ ɔ ³¹
495-9									n u ⁵⁵
838-9									ɔ ⁵⁵
438-9									ɔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									m i ³¹
221-9									j a p ⁵⁵
202-9									k u ³¹
935-9									u ³¹
93-9									s ɔ ³¹
7-9									p a n ³¹
664-9									a ŋ ⁵⁵
246-9									k ɔ ŋ ⁵⁵
547-9									ʂ ɯ ʔ ⁵⁵
555-9									j a m ⁵⁵
464-9									m u ³¹
119-9									a ŋ ⁵⁵
835-9									a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									ŋ u ⁵⁵
477-9									n a ⁵⁵
891-9									tʰ i ŋ ³⁵
528-9									ʐ ɔ ⁵⁵
797-9									ʐ u ʔ ⁵⁵
493-9									n i ʔ ⁵⁵
217-9									a p ⁵⁵
896-9									s u t ⁵⁵
452-9									m u ʔ ⁵⁵
580-9									ʂ u ʔ ⁵⁵
833-9									n ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									n u ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ⁵⁵
61-9									tʰ a m ⁵⁵
536-9									ʂ ɔ ʔ ⁵⁵
731-9									s ui ³¹
779-9									ɔ ³¹
589-9									tʰ a ŋ ⁵⁵
680-9									n a ʔ ⁵⁵
658-9									a m ⁵⁵
456-9									m a ŋ ³¹
183-9									k ɔ ³¹
785-9									k ɔ ³¹
714-9									u ⁵⁵
331-9									l ɔ ³¹
