COGID	1	10	2	3	4	5	6	7	8	9
181-3			k o o k o							
419-3			l o k a							
587-3			o ŋ g o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a a n n							
1396-3			s o f u							
1666-3			r a n o							
1767-3			x o x o							
1906-3			i ŋ g i l a							
2177-3			ŋ k a							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			x a a n							
3464-3			β o n a							
3639-3			r e r e m a l							
3981-3			i m a							
4192-3			f i ìì m b a							
4260-3			s j a a							
4350-3			l e e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a l a a a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			p i k o							
2393-3			m a ɲ a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l f e ìì l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			f a a l a							
4688-3			a n l w							
2798-3			n j a							
3067-3			n r u							
3531-3			a n i x a							
3767-3			l o							
4632-3			x a s i							
401-3			d a							
649-3			l e e r a							
755-3			g u l a							
1032-3			x o l o l a							
1043-3			β a l a							
1273-3			l o o r a							
1362-3			g i i							
1895-3			j a							
2615-3			tʰ a a							
2784-3			k u l e							
2904-3			x e n n d a							
2689-4				o a m a						
893-4				a n a						
1285-4				ɲ t a						
3572-4				s ɔ n i						
1755-4				n e						
1789-4				k a l a a g a						
3686-4				i m m a						
4451-4				b e s e						
1216-4				a á b á						
4003-4				i b a						
419-4				l ɔ a a						
1122-4				b e n a						
1430-4				e s ɔ						
1666-4				t á á ɔ						
1767-4				k ɔ k ɔ						
55-4				n a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t t i						
4632-4				k á s e						
2784-4				g o l o						
3160-4				l o r a						
2689-5					u a m a					
893-5					a n a					
1285-5					n w a					
1303-5					tʃ o m a					
2197-5					ʃ a l a					
2828-5					i i n					
3572-5					ʃ o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i m m á					
4249-5					k u m i					
448-5					j u n i					
630-5					β e e l e					
814-5					g oː m β j e					
1228-5					b w a					
1418-5					ʃ i m a					
2026-5					t w e					
2775-5					β u m β a					
3397-5					β o l a					
3826-5					ʃ o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					ʃ u g u l u					
116-5					ʃ i k a					
587-5					oː ŋ g oː o					
848-5					k á l					
1159-5					u a					
1350-5					l j a					
1396-5					ʃ oː f u					
1430-5					i s oː					
1767-5					k o k o					
2286-5					l a					
2317-5					β u β a					
2419-5					s e k a					
2750-5					e e i					
3018-5					s i l a					
3275-5					k a á a					
3441-5					s a ŋ g a					
3885-5					ʃ u m o					
4192-5					β i i m a					
4260-5					s w a					
4350-5					l e e l oː					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					o a m a					
94-5					β o k o					
2717-5					tʃ a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					l a l w a					
508-5					β oː f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t á i i					
1872-5					p a					
2537-5					l o j o					
2738-5					β e e l e					
2872-5					k o s i					
2893-5					ʃ i k u					
3675-5					l f j e l e					
4028-5					w e					
4238-5					i ʃ o j i					
4429-5					a s a					
4485-5					s u					
2798-5					n w a					
3531-5					a a d i k a					
3767-5					l o					
4632-5					k á j i					
1033-5					k o ʃ o l					
3185-5					β i k a					
649-5					l e e t a					
1110-5					t e m a					
1263-5					t á k a					
1273-5					l oː oː t a					
1329-5					i k a l					
1617-5					i k k d					
1917-5					f u m a					
1969-5					m á n					
2483-5					g u l u					
2615-5					a a					
2700-5					g a á g a					
2884-5					m p a					
2972-5					ʃ e					
3030-5					l i p					
3261-5					t e t e					
1303-6						k o b a				
1755-6						n d				
448-6						ɓ n d ɛ				
1475-6						k k a				
3397-6						p o l a				
2286-6						l a				
278-6						p a				
2717-6						ŋ a ŋ k a				
4137-6						b i l a				
3767-6						l o				
1033-6						k o s l l				
2689-7							o a m a			
893-7							a n a			
1285-7							n dʒ a			
1303-7							g o m a			
2197-7							z a r a			
2828-7							i n a			
3572-7							s o n i			
1095-7							r i m a			
1755-7							n e			
1789-7							k a r a a g ɣ			
3519-7							t u m a			
3686-7							i m m a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o o m e			
1216-7							ɣ a v a			
1475-7							ɣ k a			
2026-7							t dʒ e			
2775-7							v u ɲ m			
3826-7							z o k a			
4003-7							i v á			
4040-7							ɣ e n i			
84-7							u u u			
116-7							s i k			
181-7							ɣ o o ɣ ɣ			
419-7							r o ɣ a			
587-7							o o ɣ o o			
660-7							r e r a			
848-7							k a r a			
1122-7							v i n a			
1159-7							u a			
1374-7							n a a n e			
1396-7							z o v u			
1430-7							i s o			
1906-7							i ŋ ɣ i r a			
2177-7							ŋ ɣ a			
2419-7							s e k a			
3018-7							z i r a			
3275-7							k a a a			
3441-7							s e ŋ g ɣ			
3464-7							v o n a			
3639-7							dʒ e t e m a			
3885-7							s u m o			
4192-7							v i i m a			
745-7							t a k o			
3971-7							k a m a			
55-7							n a m a			
2717-7							ŋ a ŋ g a			
4139-7							w i n a			
93-7							k o n o			
459-7							r u m a			
575-7							t a			
1712-7							v u r o			
2088-7							v i s a			
2166-7							ɲ u u m ɲ			
2334-7							v i ɣ o			
2393-7							m a ɲ a			
2537-7							r o m o			
2665-7							i ŋ ɣ i			
2997-7							ɣ a a a a			
4028-7							dʒ ɲ			
4316-7							t á t u			
4429-7							v á s a			
4688-7							i e b			
3067-7							n t u			
3185-7							v i i k			
794-7							v e r e k a			
143-7							v u			
388-7							ɲ s m u m			
599-7							t a á m o i			
836-7							s u u m i			
969-7							i s a			
1110-7							t e m			
1263-7							t a p			
1329-7							i k a r			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k v i			
1744-7							i v a			
1917-7							v u m			
1989-7							s a o			
2037-7							ɣ a t a			
2128-7							ɣ e v m			
2186-7							ɣ a ɲ a			
2700-7							ɣ n ɣ á ɣ			
2797-7							r o m o			
2904-7							h e e n á a			
2972-7							s e			
3148-7							i t a			
3364-7							o o dʒ			
2689-8								ô a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a r a		
2828-8								î î ʝ a		
3572-8								t ô n î		
1755-8								n ʃ		
1789-8								k a r a ŋ g ʝ		
3207-8								f u r a		
3519-8								t u b a		
3686-8								î b o a		
4249-8								k u b î		
4451-8								β î t î		
814-8								ŋ ô m β ɛ		
1228-8								t w a		
2026-8								t w ɛ		
2775-8								β u u b a		
3826-8								ʝ ô k a		
4040-8								g ɛ n î		
181-8								g ô ô g ô ô		
660-8								r ʃ r a		
848-8								k ʝ r		
1083-8								r î r a		
1159-8								u a		
1350-8								r w a		
1396-8								ʝ ô f u		
1666-8								t a a n		
2177-8								ŋ g a		
2317-8								β u β a		
4260-8								ʃ w a		
745-8								t ʝ k ô		
3971-8								k a b a		
94-8								β ô k ô		
2717-8								ŋ ʝ ŋ g ʝ		
4139-8								b î n a		
43-8								ʝ î b u		
575-8								t a		
871-8								t b a		
1339-8								t g i		
1585-8								a a r a		
1872-8								p		
2893-8								t i k u		
4028-8								β m ʃ		
4316-8								t a t u		
4440-8								β î r î		
4485-8								t u		
4688-8								m ʃ		
2798-8								n m a		
794-8								β ʃ r ʃ k a		
994-8								t ʃ r ŋ ʝ		
1006-8								n ŋ ɣ u u		
1043-8								β a r a		
1617-8								i k k ô		
1969-8								m a m ʝ a		
3364-8								ô ô a		
2689-9									n a b a	
893-9									a á a	
1285-9									n ŋ a	
1303-9									ŋ o b a	
2197-9									z a l a	
2828-9									i i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a a g g	
3207-9									b u l a	
4249-9									k u b i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b e	
1228-9									a k a	
1418-9									s i b a	
1475-9									g k a	
2026-9									s m e	
2775-9									b u r b a	
3397-9									b o l a	
3826-9									z o k a	
4003-9									i b á a	
4040-9									g e n i	
4373-9									l i b i	
4384-9									i n o	
116-9									b i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n a m n e	
1430-9									i s o	
1666-9									s a á n	
1767-9									g o k o	
1906-9									i ŋ g i l	
2177-9									ŋ g a	
2419-9									s e k a	
2750-9									e e i	
3018-9									z i l a	
3441-9									s a ŋ g g	
3885-9									s u b o	
3981-9									i b a	
4260-9									s ŋ a	
4350-9									l e e l o	
278-9									b a	
745-9									s a k o	
55-9									n a m a	
94-9									b o k o	
4139-9									r i n a	
200-9									b i	
528-9									b i l i	
871-9									s a b a	
2088-9									b i s a	
2166-9									ʊ ʊ u b a	
2334-9									b i g o	
2393-9									b a e a	
2537-9									l o b o	
2665-9									i ŋ g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a á z a	
3075-9									g u l u b e	
4238-9									i o s i i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									z a a a l a	
2798-9									n l a	
3067-9									n d u	
3767-9									l o	
4632-9									k á s i	
1033-9									k o o l l o	
3185-9									b i i k	
240-9									o g g	
401-9									a a	
755-9									g u l a	
836-9									s u ʊ b i	
1006-9									z u ŋ g u	
1744-9									i b a a	
1989-9									s a g	
2037-9									k g r á a	
2128-9									g e e b b	
2186-9									g a n a	
2483-9									u u l ʊ	
2592-9									l o l a	
3030-9									l i b a	
3160-9									l u r a	
2689-10										ŋ̍ a m a
893-10										a n̩ a
1285-10										n̩ w a
2197-10										ŋ̍ a l a
2828-10										d i n̩ a
1095-10										l i á
1755-10										n̩ ɛ
3207-10										b ʊ̀ l a
3519-10										r ʊ̀ m a
448-10										ʊ̀ ʊ̀ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										b ʊ m m a
3397-10										b ɔ l
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										ŋ̍ ʊ ŋ̍ ʊ̀ l
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										ŋ̍ i l
3275-10										χ a a n̩
3464-10										b ɔ n̩ a
3639-10										tʰ ɛ r ɛ m a
3885-10										ŋ̍ ʊ m ɔ
3981-10										i n̩ a
94-10										b ɔ χ ɔ
4139-10										m i n̩ a
43-10										d i w ʊ
374-10										a l l
459-10										l ʊ̀ m
508-10										f ɔ f ʊ̀
871-10										r a á a
1712-10										f ʊ̀ l ɔ
2893-10										ŋ̍ i χ ʊ
3075-10										χ ʊ̀ l ʊ̀ b ɛ
3531-10										a a n̩ i kʰ a
794-10										b ɛ qʰ a
1032-10										χ ɔ l ɔ l a
2797-10										l m m
