COGID	dutch	english	french	german
1014-2		s d ɪ f + d ɔ ɡ t r		
1059-2		w aɪ r		
120-2		s t ɑː l		
2194-2		ɔ ɡ		
2199-2		k ɑː l f		
2197-2		s ɡ f p		
1523-2		s ʌ k		
512-2		m ɛ r aʊ		
2141-2		h ɛ n		
2147-2		ɡ ɑː n s		
814-2		k r eɪ		
810-2		d eɪ f		
1758-2		m s s		
1760-2		s eɪ d		
1620-2		f ɪ n		
1282-2		w ɑː l eɪ		
1136-2		f ɔː s		
1309-2		l eɪ s		
1307-2		n ɪ t		
1305-2		f l aɪ		
711-2		w eɪ z p		
1442-2		f l ɪ ɡ		
62-2		m ɔ ɡ		
-73-2		m ʌ ɪ k ɪ t aɪ		
1810-2		h s t		
1805-2		f l aɪ s		
1813-2		h eɪ r		
1811-2		b l aʊ t		
690-2		r iː p		
2177-2		h ʌ f t		
246-2		ʌ ɛ l̩ n + k r iː p		
249-2		ʌ v l̩ l aɪ t aɪ d		
1506-2		n ɑː s + f l ɔː ɔ		
2242-2		m ʌ n t		
2245-2		t ɔ ŋ		
2174-2		s ɡ aʊ d r		
603-2		ɡ l eɪ s ɔː		
601-2		h æ n t		
615-2		f ɪ ŋ l̩ r		
901-2		k l iː p		
608-2		f ɔː t		
596-2		t ɛ n		
937-2		b ɔː əʊ s t		
936-2		n eɪ f l̩ l		
646-2		l ɔ ŋ		
947-2		l æ f l̩ r		
1606-2		h ɔ f n̩		
472-2		n ɪ s		
1535-2		s w aɪ t		
1546-2		s p w k		
1959-2		ʃ l eɪ p		
694-2		s n æ r k		
1961-2		d r ɔ m		
323-2		l æ f		
1885-2		ɡ r ɑː f		
2156-2		f r r k k l t + w aɪ		
1903-2		w ɔ n t		
525-2		s w ɛ l aɪ ŋ		
276-2		l æ m		
274-2		d ʌ f		
278-2		b l ɪ n t		
258-2		d r ɔ k k aʊ ŋ k		
256-2		n eɪ k t		
383-2		s z		
207-2		r ɑː p		
376-2		d r iː ŋ k		
2014-2		s eɪ t n̩		
2009-2		ʌ f		
2003-2		k eɪ z l̩ l		
2024-2		p æ n		
1321-2		k ɔ p		
1976-2		t æ ŋ		
1243-2		m ɑː l əʊ aɪ n̩		
1265-2		p l̩ l		
1261-2		s ɛ f		
655-2		b r aʊ t		
650-2		d aɪ ɡ		
1532-2		k n ɛ d		
-36-2		s ɔ p		
34-2		b ʌ n		
-1647-2		f ɪ ɡ		
-1615-2		ʌ l ɪ		
125-2		f eɪ d		
1659-2		h ʌ n ɪ k		
1661-2		m ɛ l k		
1676-2		b ɔː t r		
480-2		ɡ r æ d k ɑː ŋ		
1466-2		k l aɪ d aɪ ŋ		
2277-2		w ɔ l		
2271-2		f l̩ l t		
2293-2		l eɪ r		
624-2		s p aɪ n		
628-2		s p aɪ n d l̩ l		
626-2		w ɛ f		
633-2		n eɪ d		
1185-2		s ʌ ɪ n + r eɪ k		
1179-2		h aʊ t		
2168-2		k ɑː m		
1952-2		d ɔː r		
899-2		l æ d r		
922-2		b eɪ d		
-934-2		l æ m p		
916-2		t r ɔ ɡ		
1726-2		f eɪ l t		
2108-2		p l ɔː ɡ		
1133-2		f ɔː r		
2114-2		s p eɪ d		
1272-2		r ɔ ɡ		
1979-2		ɡ r ɑː s		
1989-2		h ɔː		
-2260-2		p l æ n t		
70-2		b ɔː k		
-89-2		w aɪ n əʊ s t n̩		
-12-2		p aɪ p		
713-2		s ʌ f n̩		
747-2		n eɪ z l̩ l		
308-2		d ɔː n		
289-2		b ɪ n d		
1930-2		b r eɪ k		
1928-2		s p l aɪ t		
858-2		s t n̩ eɪ k		
1577-2		ʌ p + h ɛ ŋ		
908-2		w əʊ s		
648-2		b ɔː v		
1855-2		s p r h ɔ l		
657-2		h əʊ m r		
2058-2		n eɪ b l̩ l		
949-2		s m ɪ t		
1642-2		ɡ ɔ t n̩		
1640-2		s iː l f l̩ r		
1633-2		aɪ s r		
1630-2		t aɪ n		
993-2		ɡ l eɪ s		
-2121-2		r ɔ l		
1692-2		f æ l		
1694-2		d r ɔ p l̩		
1062-2		s ʌ ŋ k		
476-2		s w ɛ m		
1051-2		f l ɪ l		
1075-2		b l eɪ s		
135-2		ɡ l aɪ d		
-134-2		d æ n t		
1839-2		ʌ ɛ + b eɪ n		
1097-2		t ɔː r ɔ ɡ eɪ k ɔ m		
1777-2		f ɔ l b		
1434-2		b r ɛ ŋ		
1417-2		l aɪ d		
1424-2		r aʊ d		
778-2		p eɪ d		
790-2		b r ɔ ɡ		
1223-2		p ɛ d l̩ l		
1117-2		s aɪ l		
1411-2		h ɑː b		
1407-2		f æ s t t ɛ d		
1390-2		d ɪ ŋ		
2086-2		ɡ ɑː f		
2082-2		t ɔː r ɔ l̩ r ɛ v l̩		
576-2		s ɪ k		
579-2		f ɪ n d		
581-2		f eɪ r l̩ l ɪ r		
-1791-2		r aɪ k		
-225-2		p r aʊ s		
-2284-2		p l eɪ k		
1479-2		ʌ f		
847-2		h ɔː ɡ		
659-2		b ʌ d		
860-2		m ɪ d		
213-2		r eɪ k d		
1286-2		f eɪ r		
1293-2		w eɪ z t		
474-2		d ɪ k		
467-2		d ɔː n		
1177-2		d ɪ p		
584-2		h eɪ k		
-1153-2		r ɔ n t		
700-2		t w eɪ l f		
875-2		d ɔː s n t		
1559-2		ɑː l		
1565-2		m ɛ r		
1968-2		h ɑː l f t		
-350-2		p eɪ r		
1469-3			ʃ o t ʀ	
2047-3			ʃ o ʀ	
2054-3			t ɑ̃ t ʀ ʀ	
1375-3			ʀ i z ʀ	
760-3			v i t ʀ	
756-3			e t p ʀ	
726-3			s a ʀ ʀ	
1351-3			b ʀ i ɛ s b ʀ ʀ ʀ	
1353-3			b ʀ i ɛ ɑ̃ ʀ a ʀ ʀ	
412-3			ʃ a a ɡ ʀ i t ɑ̃ ʀ	
406-3			ʃ v a ɡ ʀ i ʀ ɑ̃ ʀ	
1005-3			ʀ t ɑ̃ t a f ʀ ʀ ʀ	
1012-3			ʀ t ɑ̃ f ɑ̃ ʀ a ʀ ʀ	
1016-3			v i ʀ s ɑ̃ ʀ	
1069-3			i z	
509-3			f y a	
693-3			s ɑ̃ ɛ i ɑ̃ e ɛ	
2179-3			s ɑ̃ t ɛ	
1753-3			f i t	
1131-3			v ɑ̃ a f	
1198-3			b p ɛ ʀ	
2032-3			p a ɛ ʀ	
2241-3			t i ʃ ɛ	
2244-3			ʀ i ɛ	
610-3			b b l	
945-3			s ɑ̃ t ʀ	
1534-3			ʀ i k	
384-3			ʃ o ɡ	
1650-3			ʀ i t	
1663-3			ʃ o ʀ s	
2279-3			ʀ i ɛ ɛ t	
471-3			ʃ o e	
1385-3			ʃ o ʀ	
792-3			e o z	
1111-3			ʃ ɑ̃ z ɛ	
197-3			ʃ o t	
2020-3			ʃ o z	
867-3			s ɑ̃ t ɛ y ʀ ʀ	
1970-3			f ɑ̃ ʀ	
1230-3			s ɑ̃ i ʀ	
2017-3			t i l	
2183-3			f ʀ b ɛ	
1521-3			b i z	
1755-3			e ɑ̃ t ʀ	
1760-3			ʀ i t	
1196-3			ʃ o z ʀ	
575-3			o z p ɛ ʀ i	
2014-3			ʀ a t ɛ	
1321-3			k v y	
1265-3			ʃ ɑ̃ a	
588-3			f a o z	
1469-4				z a n t ə
2047-4				z ʊ n ə
2054-4				ʃ ʊ n t ə r
1375-4				l ɪ x t ə
760-4				v ɪ n t
756-4				ʃ n iː ə
726-4				m oː t r r
1351-4				ɡ r oː t t ə aː d r r
1353-4				ɡ r oː t + m oː t ə r
412-4				ʃ ɔ r eː + b ai t ə l
406-4				ʃ ɔ n n + ɛː oː t l
1005-4				ʃ t iː + n aː d r r
1012-4				ʃ t au f + m oː t ə r
1016-4				v iː t ɔy v n +
1069-4				ɪ x
509-4				f ʏ l ə
693-4				m ɔy l + ai
2179-4				n ɛ ʃ t
1753-4				f ɪ ʃ t
1131-4				v ɔ l f
1198-4				b ai r t ə
2032-4				h oː r n
2241-4				b iː s
2244-4				l iː pf
610-4				k n x
945-4				h a r
1534-4				l ɪ x ə n
384-4				z ɔy ɡ ə n
1650-4				ʃ ɔ t
1663-4				z ɔ l t
2279-4				l ɪ n n
471-4				z + ə
1385-4				z aː t
792-4				j ʊ k ə
1111-4				m ɛ ʃ t
197-4				z au t ə
2020-4				l a ŋ
867-4				h a n t ə r t
1970-4				f ɔ l ə
1230-4				t ɛ r t ə
2017-4				n iː v n
968-4				v iː r t l t
1674-4				l a n t
1671-4				h ʏ f ə l
829-4				k l ɪ f ə
1025-4				v aː t ə r
1027-4				z iː ə
1832-4				r au f
-1816-4				a ʃ ai ə aː n
-335-4				l aː ɡ ai n ə
1043-4				ʃ t r oː m
423-4				ʃ t ai n
2049-4				m aː n
2062-4				ʃ t ʏ m m
2065-4				r ɛ ɡ + m + b ɪ ɡ
1368-4				ʃ au aː t ɔy ə
1365-4				t au v n
754-4				r ɛ ɡ ə
768-4				v ɛ r r r
1211-4				f iː r r
106-4				m a n
-98-4				b ɛ b iː ə
719-4				f aː d ə r
1341-4				z oː n
-2027-4				ts ɛ t t ə
-2026-4				n ɛ f n
409-4				ʃ ɛː n n + z oː l oː
402-4				ʃ ɔ oː n + t ai n t l ʏ
1014-4				ʃ t au f + d ɔ f s r r
1059-4				v iː ə
120-4				ʃ t a l ə
2183-4				ʃ t iː r n
2194-4				ɔ ʃ t
2199-4				k aː f x
2197-4				ʃ au aː ə
1523-4				z ʊ k
1521-4				b ʏ k ə
512-4				m ɛ r ɛ ə
2141-4				h ɛ n
2147-4				ɡ a n s
814-4				k r ai ə
810-4				t au f ə
1755-4				h ɔ n t
1758-4				m iː s
1620-4				f ɪ n
1282-4				v ɛ l b ɪ ʃ
1136-4				f ɔ ʃ t
1309-4				l ai ʃ ə
1307-4				n iː t
1305-4				f l oː
711-4				v ɛ ʃ pf ə
1442-4				f l ai x
62-4				m ʏ k ə
-73-4				m ʏ ʃ k ɪ t
1810-4				h ɔy t
1805-4				f l ɛ ʃ ə
1813-4				h aː r r
1811-4				b l oː t
690-4				r ɪ pf ə
2177-4				h oː f t
246-4				v ɛ ɡ r + b r au v
249-4				ʃ ɡ l ɪ t t
1506-4				n ɔ ʃ t b l yː ɡ ə l
2242-4				m oː n t
2245-4				ts ɔ ŋ ə
1196-4				b ɛ k ə
2174-4				ʃ ɔ aː t ai r
575-4				ɔ ts s ə l
603-4				ɛ l + + b au ɡ
601-4				h a n t
615-4				f ɪ ŋ ə r r
901-4				k l au ə
608-4				f ɔ t
596-4				t ai n
937-4				b ʏ r ʃ t
936-4				n aː f ə l
646-4				l ɔ ŋ ə
947-4				l iː f ɛ r
1606-4				h ʏ pf ə
472-4				ʃ iː s s
1535-4				ʃ v ɛ s ə
1546-4				ʃ p ɔy ɡ ə
1959-4				ʃ l au pf ə
694-4				ʃ n ʏ r k ə
1961-4				t r oː m ə
323-4				l ai b ə n ə
1885-4				ɡ r ɛ f ə
2156-4				f ə l + k au t + h ai t
1903-4				v ʊ n t
525-4				ʃ v ɛ l ɪ ŋ ə
276-4				l a m ɛ x
274-4				t ɶː f ə
278-4				b l ɪ n t
258-4				t r ɔ ŋ k ə
256-4				n ɛ k au t
383-4				ʃ t ə
207-4				r ai pf ə
376-4				t r ɪ ŋ k ə
2014-4				ʃ oː ʃ t t
2009-4				au f ə ə
2003-4				k ɛ s ə l
2024-4				pf a n
1976-4				ts a ŋ ə
1243-4				m aː l + ts ai t
1261-4				z iː f ə
655-4				b r ɛ t
650-4				t ai ɡ
1532-4				k n iː t ə
-36-4				ʃ au pf ə
34-4				b a n
-1647-4				f iː x ə
-1615-4				ɔ f iː ə
125-4				f ɛ t
1659-4				h oː n ɪ ŋ
1661-4				m iː l k ə
1676-4				b au t ə r
480-4				t r ɛ ŋ k ə
1466-4				k l iː t ɪ ŋ
2277-4				v ɔ l ə
2271-4				f ɪ l t
2293-4				l ɛ r r r
624-4				ʃ p ɪ n ə
628-4				ʃ p ɪ n t ə l
626-4				v iː f ə
633-4				n aː t t ə
1185-4				ʃ k uː m + m aː k ə
1179-4				h oː t
2168-4				k a m
1952-4				t ʏ r
899-4				l a t ai r
922-4				b ɛ t
-934-4				l a m pf ə
916-4				ts r ɔ f
1726-4				f ɛ l t
2108-4				p l oː ɡ ə
1133-4				f au r +
2114-4				ʃ pf aː t ə
1272-4				r ʊ ɡ ə
1979-4				ɡ r ɛ ʃ ə
1989-4				h oː x
-2260-4				p l a n t ə
70-4				b ɛ k ə
-89-4				v ɪ ŋ ə
-12-4				pf iː pf ə
713-4				ʃ a pf ə
747-4				n ɛ s ə l
308-4				t uː n
289-4				b ɪ n t ə
1930-4				b r ɛ k ə
1928-4				ʃ p l iː t ə
858-4				ʃ t + ɛ ɛ k ə
1577-4				ɔ pf + h a ŋ ə
908-4				v a ʃ ə
648-4				b oː r ə
1855-4				ʃ t l h ɔ l
657-4				h aː m iː r
2058-4				n aː ɡ ə l
949-4				ʃ l ɪ ts + ʃ m t
1642-4				ɡ a l t
1640-4				z ɪ l f ɛ r
1633-4				ai z iː r
1630-4				t ɪ n
993-4				ɡ l a ʃ ə
-2121-4				r ɔ l ə
1692-4				f ɛ l ə
1694-4				t r ʏ p ə l
1062-4				z ɪ ŋ k ə
476-4				ʃ v ɛ m ə
1051-4				f l iː ɡ ə
1075-4				b l ai z ə
135-4				f l ai t ə
-134-4				t ɛ n ʃ ə
1839-4				v ɛ + ɡ aː n
1097-4				ts a r ʏ ɡ + k ə m
1777-4				f ɔ l + ə
1434-4				b r ɛ ŋ ə
1417-4				l ai t ə
1424-4				r ai t ə
778-4				p a t
790-4				b r ʏ k ə
1223-4				pf a t ə l
1117-4				z iː l ə
1411-4				h a b ə
1407-4				f a s t + h au t
1390-4				t ɪ ŋ ə
2086-4				ɡ ai f ə
2082-4				t ɛ r + + ɡ iː f ə
576-4				z ɪ k ə
579-4				f ɪ n t ə
581-4				f ɛ r + l iː z ə
-1791-4				r ai k ə
-225-4				pf r ai ʃ ə
-2284-4				p l ai ʃ ə
1479-4				au pf ɪ n ə
847-4				h oː x
659-4				b ɶː t m m
860-4				m ɪ t ə n
213-4				r ɛ x ə
1286-4				f ɛ r
1293-4				v ɛ ʃ t ə
474-4				t ɪ k ə
467-4				t ai n
1177-4				t au pf ə
588-4				f l a x
584-4				h aː k ə
-1153-4				r ʊ n t
700-4				ʃ v aː l f ə
875-4				t ɔy z aː n t
1559-4				f l ə
1565-4				m iː r
1968-4				h ɛ f x t
-350-4				pf eː r r
1478-4				b ɶː t ə m
