COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2268				s e m pʰ e k a				s e m pʰ e l a n
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
373	k o b i	k o b i				k o b i		
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1807			tʃʰ i n l a			tʃʰ i n l a		
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
2416						z i k a n		z i g p a n
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
582	p u r tʃ i			p u r tʃ i				
153	l i ʃ i ŋ			l i ʃ i ŋ				
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1760	s a h̥	s a h̥	s a	s a				
1897	s e	s e	s j e	s e	s e	s e	s e	s e
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
388	g u w a			g o w a				
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2		a ʃ i			a ʃ i		a ʃ i	
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1798					dʒ o ŋ		dʒ o ŋ	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1629					ŋ o n b u		ŋ o n b u	
2312		g o tʃ u				g o tʃ u		
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2554		d̪ u ɾ i				d̪ u ɾ i		
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2063		tʰ a kʰ u				tʰ a kʰ u		
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
989	tʃʰ a b u l a			tʃʰ a b u				
445	n a ɾ i k o l							n a ɾ i k o l
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1654	l i	l i	l i	l i	l i	l i		l i
2110	a l o				a l o	ʔ a l o		
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
962	s e m				s e m			s e m
2203					a kʰ ə n		n a kʰ ə n	
2608					j a m l o k		j a m l o k	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
908	l j a k p u			l e k p u				j a k p u
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
210	g o i	g o i	g o i	g o i	g o i			g o i
517	t i ŋ p u			t i ŋ p u				
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
635	a t a			a t a				
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2006	s e m tʃ e n							s e m tʃ e n
2055					u kʰ e n		u kʰ e n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
854	p a i pʰ u			p a i p u				p e p u
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
863	s e		s e	s e				
1585			l a m	l a m			l a m	
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
1161	a m	a m	a m		a m	a m	a m	a m
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
463	t o			t o				
2173		b i n tʃ u		b i n tʃʰ a m				
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2149					n u p kʰ ə n		n u p kʰ ə n	
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
2053		u n tʃ u		ŭ n tʃʰ a m				
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
856			k j a k p a				k j a k p a	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
1352	g u	g u	g u	g u	g u	g u	g u	
1805	h a s o k l a							kʰ a s o
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1040	pʰ u i b u			pʰ o i b u				
872	pʰ u ŋ k a			pʰ u ŋ k a				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
238	kʰ a l u			kʰ a l u				kʰ a l u
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
637			a u	a u	a u	a w u	a u	a u
1486	p a s a g o ŋ			p a s a g o m				
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2638		p e t̪ a r				b e t̪ a r		
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
2404	pʰ a l o		pʰ a w o					pʰ a l o
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1547	j a s			j a s				j a s
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
311		d a			d a	d a	d a	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
72	d̪ a n		d̪ a n			d̪ a n		
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
1707	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a m	m o ŋ n a ŋ
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1778	z a	z a	z a	z a	z a	z a	z a	s a
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
2158					p i r kʰ ə n		p i r kʰ ə n	
1770		tʃ j a ŋ			o tʃ a n			
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
562	s a ŋ k a			s a ŋ k a				
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1773						h a ŋ a n u		h a ŋ g i n u
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
864		g o ŋ			g o ŋ			
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
66			z a m i ŋ			z a m i n		z a m i n z i m b u
2277			ŋ j e w o			ŋ j e w o		
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
266	j i			j i				
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
310	a l e j a k			a l a k				a l j a k
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
117					kʰ a r i		kʰ a r i	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
2445		t̪ a m tʃ u				t̪ a m tʃ u		
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2358			ʔ i w o			ʔ i w o		
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
1646		tʃ o	tʃ o	tʃ o			tʃ o	
1627	d̪ u l u l a			d o l u				
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
1575	ɾ i j a m a			ɾ i j a m a				
454			kʰ u r l a	k u r b a n		kʰ u r l a		
134	dʒ a p							dʒ a p
1761					s a ʔ	s a h̥		
