COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
401-2		o s u								
420-2		o tɕ i r u								
424-2		u t a u								
442-2		s i m e ts u k e								
455-2		i k i t o r u								
22-2		n a kʲ								
24-2		m i a n a								
49-2		o n n a k								
78-2		a b u r a								
89-2		k e								
149-2		k u r u								
183-2		h i								
192-2		a o i								
250-2		h o k a n o m								
264-2		k i r i								
298-2		k e g a g a								
303-2		h a r a oː a t a								
314-2		m o s i								
354-2		a tɕ iː								
369-2		k i r e r u								
376-2		w a r iː								
415-2		m u s u b u								
451-2		h o k o r i								
456-2		ts u n a								
72-2		n i k u								
80-2		t a m a g o								
104-2		a s i								
118-2		s i dʑ oː								
150-2		n e t e r u								
204-2		i e a kʲ								
14-3			k o e							
18-3			i a e							
35-3			h iː t o u u							
36-3			h u t a u u							
48-3			n a w a							
60-3			t o i							
63-3			s a m							
64-3			k iː							
67-3			h a							
68-3			n e							
71-3			tɕ i							
76-3			h o n e							
83-3			u u n o							
87-3			h a n n							
95-3			m i m							
98-3			h a n a							
99-3			k u tɕ i							
-102-3			s i t a							
103-3			u u m e							
110-3			t e							
116-3			m u n e							
120-3			n o m u							
132-3			k i k u							
139-3			k o o s u							
140-3			o j o m u							
156-3			t a iː e							
168-3			u u k i							
169-3			h o s i							
170-3			m i z u							
173-3			i s iː							
180-3			k u m o							
185-3			h a							
186-3			m o e u							
187-3			m i tɕ i							
190-3			a k a							
193-3			k i o							
194-3			s i o							
195-3			k u o							
216-3			m a i							
221-3			n a							
239-3			i u u							
252-3			m i s u							
253-3			w o s u							
254-3			i u u u u							
266-3			k a ɕ e							
267-3			n a ʔ a e r u							
268-3			u m i							
272-3			a m e							
276-3			a a u							
281-3			m u s i							
304-3			u u a k							
305-3			tɕ i							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n							
342-3			i u k i							
346-3			k u e							
347-3			k i r u							
348-3			h i o							
351-3			t oː e							
361-3			o m o							
379-3			k u s a iː a							
394-3			h i i a i							
395-3			m i w i							
400-3			h i n a u							
412-3			s a k e r u							
413-3			u u s i s a s u							
414-3			h o r u							
422-3			h u k u e u							
423-3			k a ɴ w a e u							
430-3			h a k u							
435-3			h u k u							
446-3			s i sː a							
447-3			u n							
458-3			t o s i							
56-3			h iː sː o							
62-3			i n u							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k u i							
119-3			k i m o							
134-3			s i iː e							
138-3			s i n u							
146-3			a u k u							
161-3			i u							
171-3			k a w a							
182-3			k e m u i							
188-3			w a m a							
262-3			h i u m a							
300-3			h e s o							
313-3			i e							
350-3			s e m a							
352-3			tɕ i k a							
396-3			h u u k							
401-3			o s u							
420-3			o tː e r							
424-3			u sː a u							
442-3			s iː m e u u k e							
455-3			i k i sː e							
15-3			a e							
22-3			n a							
49-3			o n n a o							
78-3			a u a							
89-3			k e							
130-3			m iː u							
149-3			k u u							
175-3			s u n a							
183-3			h iː							
192-3			a o							
199-3			a u i							
230-3			a n i h t o							
233-3			a n o h t o t a							
250-3			h o k a n o							
264-3			k i i							
274-3			n u r e t a							
298-3			k e aː a w a							
303-3			h a a w a t a							
314-3			m o s i							
354-3			a u i							
369-3			k i e u							
376-3			w a i							
418-3			n oː							
456-3			t u n a							
59-3			e o							
72-3			n i k u							
80-3			sː a m a o							
104-3			a s i							
118-3			s i ɴ z oː							
142-3			t o u							
150-3			n e sː tɕ u							
204-3			i b a							
14-4				k o r e						
18-4				d a r e						
35-4				h o t o t u						
36-4				h u t a t u						
48-4				n a j i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o k u						
140-4				o j o j u						
156-4				t a r e r						
168-4				t u k i						
169-4				h o s i						
170-4				m i eː u						
173-4				i s i						
180-4				k u m o						
185-4				h o i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k i						
193-4				k eː r o						
194-4				s i r o						
195-4				k u r o						
216-4				m a r m						
221-4				n a m						
239-4				i t u						
252-4				m i ui u						
253-4				j o t u						
254-4				i t u t u						
266-4				k a t e						
267-4				n a j a r e r u						
268-4				u m i						
272-4				a m e						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				j u k i						
346-4				k u r						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i i						
400-4				h i b a r u						
412-4				s a k e r u						
413-4				t u k o s						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ j a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u i						
458-4				t o s i						
56-4				h o t o						
62-4				i n						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				k i r e r						
138-4				k i n u						
146-4				a r u k u						
161-4				j u						
171-4				k a w a						
182-4				k e m u r i						
188-4				j a m a						
196-4				j o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r u						
424-4				u t a u						
442-4				s i m e t u k u						
455-4				i k i t e r						
15-4				a r e						
22-4				n a i						
24-4				m i ɴ n a						
49-4				o n n a						
78-4				a b u r a						
89-4				k e						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a t t						
230-4				a n o						
233-4				a n o h i a						
250-4				h o k a n o						
264-4				k i r i						
274-4				n u r e t a						
298-4				k e a w a						
303-4				h a r a w a t a						
354-4				a t t						
369-4				k i r e r						
415-4				m u s u b u						
418-4				n oː						
451-4				h o k o r i						
456-4				t u n a						
59-4				u o						
72-4				n i k u						
80-4				t a m a o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i e i						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ iː					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o j o u					
156-5					t a tː e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a					
239-5					i ts u					
252-5					m i k u					
253-5					j o d u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					j u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i a					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i e i					
400-5					h i b a r u					
412-5					s a k e r u					
413-5					ts u k i s a u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h iː t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i tː o r e					
138-5					s iː n u					
146-5					a r u k u					
161-5					j u					
171-5					k a w a					
182-5					k e m u r i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r u					
401-5					o s u					
420-5					o o i r u					
424-5					u t a u					
455-5					i k i t o r u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o n n a o					
78-5					a b u r a e i					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n o h i t o					
233-5					a n o h i t o t a i					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					i e a i					
14-6						k u n i				
18-6						t a n				
35-6						p i ts u ts				
36-6						p ɨ ts i ts ɨ				
48-6						n a tɕ a				
60-6						ts u n				
63-6						s i a				
64-6						k				
67-6						p a				
68-6						n i				
71-6						ts				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m m				
98-6						p a n a				
99-6						k ɨ ts				
-102-6						s i ts a				
103-6						ts ɨ m i				
110-6						ts i				
116-6						m ɨ n i				
120-6						n u m ɨ				
132-6						k k ɨ				
139-6						k u n u s ɨ				
140-6						u ʃ u g ɨ				
156-6						ts a t ɨ				
168-6						ts ɨ k				
169-6						p u s				
170-6						m ɨ				
173-6						s				
180-6						k ɨ m u				
185-6						p i				
186-6						m u i n ɨ				
187-6						m ts				
190-6						a k				
193-6						k u n u				
194-6						s n u				
195-6						k ɨ n u				
216-6						m a n				
221-6						n a				
239-6						ts ɨ				
252-6						m pˢ ɨ				
253-6						ʃ u v ɨ				
254-6						ts ɨ ts ɨ				
266-6						k a v i				
267-6						n a g a n i n ɨ				
268-6						ɨ m				
272-6						a m i				
276-6						a n a ɨ				
281-6						m ɨ s				
304-6						ts ɨ v a				
305-6						b				
308-6						p a n a				
309-6						k ɨ s a				
310-6						ts u				
311-6						n				
342-6						ʃ ɨ k				
346-6						k ɨ n a				
347-6						k n ɨ				
348-6						p ɨ n u				
351-6						ts u				
361-6						u m u				
379-6						k ɨ s a n				
394-6						p ɨ v a n				
395-6						m dz				
400-6						p i i a ɨ				
412-6						s a k i n ɨ				
413-6						ts ɨ k i s s				
414-6						p u n ɨ				
422-6						p ɨ k ɨ n i ɨ				
423-6						k a tɕ a ɨ				
430-6						p a k ɨ				
435-6						p ɨ k ɨ				
446-6						s ts a				
447-6						ɨ i				
458-6						ts u s				
56-6						p ts u				
62-6						n				
65-6						k a p				
70-6						ts a n i				
75-6						k a p a				
96-6						m i				
101-6						p a				
119-6						k m u				
134-6						s ɨː a ɨ ɨ				
138-6						s n ɨ				
146-6						a a ɨ k				
171-6						k a n a				
182-6						k i m i				
188-6						ʃ a m a				
196-6						ʃ u n ɨ				
401-6						u ɨ				
420-6						u o t n				
442-6						s m i ts ɨ				
24-6						m n				
78-6						a b ɨ n a				
130-6						m ɨ				
192-6						a u				
199-6						a ts v				
250-6						p u k a n u				
264-6						k i r i				
314-6						m u s ɨː				
369-6						k n ɨ				
418-6						n k				
451-6						p u k u n				
456-6						ts ɨ n a				
59-6						mː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ e t o			
36-7							ɸ u t a tɕ u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s i r a m			
64-7							k i			
67-7							ɸ a			
68-7							n e			
71-7							tɕ i			
76-7							ɸ o n e			
83-7							ts u n o			
87-7							ɸ a n e			
95-7							m e m i			
98-7							ɸ a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a s e r			
168-7							ts u k i			
169-7							ɸ o s i			
170-7							m i eː u			
173-7							e s i			
180-7							k u m o			
185-7							ɸ a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a			
193-7							k i r o			
194-7							s e r o			
195-7							k u r o			
216-7							m a r o			
221-7							n a m			
239-7							e u			
252-7							m i iː u			
253-7							j o s u			
254-7							e ts u u			
266-7							k a tɕ e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i tɕ			
308-7							ɸ a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j u k i			
346-7							k u r a			
347-7							k e r u			
348-7							h i r o			
351-7							t oː eː			
361-7							o m o u			
379-7							k u s a r a			
394-7							ɸ i d a r i			
395-7							m i ŋ i			
400-7							ɸ i e a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							ɸ o r u			
422-7							ɸ u k u r e r u			
423-7							k a ŋ a e r u			
430-7							ɸ a k u			
435-7							ɸ u k u			
446-7							s e t a			
447-7							u e			
458-7							t o s i			
56-7							ɸ i t o			
62-7							e n			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							ɸ a			
114-7							k u b i			
134-7							s e r u r			
138-7							s i n u			
146-7							a r u k			
161-7							j o			
171-7							k a w a			
182-7							k e m u r i			
188-7							j a m a			
196-7							j o r u			
262-7							ɸ i r u m a			
300-7							ɸ e s o			
313-7							d e			
350-7							s e b a			
352-7							tɕ e k a			
396-7							h u r u			
401-7							o s u			
420-7							o u e r u			
424-7							u t a u			
442-7							s e m e r u k e r			
455-7							e k i t e			
15-7							a r e			
22-7							n a i			
24-7							m i n a			
78-7							a b u r a e			
89-7							k e			
130-7							m e r			
149-7							k u r u			
175-7							s u n a			
183-7							ɸ i			
192-7							a o			
230-7							a n o ɸ i t o			
233-7							a n o ɸ i t o t a r			
250-7							ɸ o k a n o			
274-7							n u r e t a			
298-7							k e ŋ a w a			
303-7							ɸ a r a w a t a			
314-7							m o s i			
354-7							a iː			
369-7							k i r e r u			
376-7							w a r iː			
415-7							m u s u b u			
418-7							n oː			
451-7							ɸ o k o r i			
456-7							ts u n a			
59-7							u o			
72-7							n e k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i z oː			
142-7							t o b u			
150-7							n e t e			
204-7							i eː a			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a r e u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i s u		
253-8								j o oː u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								j u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i a		
361-8								o m o i i		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i k a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a r g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u e		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i r a r u		
138-8								s i n u		
146-8								a r u k u		
161-8								j		
171-8								k a w a		
182-8								k e m u r i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o o i b u		
424-8								u t a u		
442-8								s i m e r u		
455-8								i k i t e		
15-8								a r e		
22-8								n a i		
24-8								m i z n a		
49-8								o n a e o		
78-8								a b u r a r i		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui		
230-8								a n o h i		
233-8								a n o h i t o a i		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a ts oː		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n oː		
451-8								h o k o r i		
59-8								i o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i n z oː		
150-8								n e t e u		
204-8								i e a i		
14-9									k u r i	
18-9									d a r i	
35-9									h w j u ts u	
36-9									h u ts a ts u	
48-9									n a iː a ɴ	
60-9									ts u r w ɴ	
63-9									ʃ w u a z ɴ	
64-9									k iː	
67-9									h a ɴ	
68-9									n i ɴ	
71-9									uː w	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m w m u	
98-9									h a n a	
99-9									k u ts w	
-102-9									ʃ i ts a	
103-9									ts u m i	
110-9									ts i	
116-9									m u n i	
120-9									n u m u	
132-9									k w ɴ u	
139-9									k u r u ʃ u	
140-9									u iː u iː u	
156-9									ts a t i u u	
168-9									ts u ɴ w	
169-9									h u ʃ w	
170-9									m i a u	
173-9									w ʃ w	
180-9									k u m u	
185-9									h a iː	
186-9									m u i u u ɴ	
187-9									m i u	
190-9									a ɴ a a ɴ	
193-9									k iː r u ɴ	
194-9									ʃ w r u ɴ	
195-9									k u r u ɴ	
216-9									m a u z ɴ	
221-9									n a ɴ	
239-9									w ts u	
252-9									m iː tɕ u	
253-9									iː u tɕ u	
254-9									w ts u ts u	
266-9									k a a i	
267-9									n a g a r i ɴ u	
268-9									u m ɴ	
272-9									a m i	
276-9									a r a u ɴ	
281-9									m u ʃ w	
304-9									ts u b a ɴ	
305-9									j	
308-9									h a n a	
309-9									k u ʃ a	
310-9									ts u	
311-9									n a ɴ	
342-9									ts u ɴ w	
346-9									k u r a ɴ	
347-9									k iː r u	
348-9									h w r u ɴ	
351-9									ts u ʃ a	
361-9									u ɴ u s	
379-9									k u ʃ a r a ɴ	
394-9									h w d a u ɴ	
395-9									m w iː ɴ	
400-9									h w w a u u	
412-9									ʃ a k i ɴ u	
413-9									ts u ɴ w s a u	
414-9									h u ɴ u	
422-9									h u k u r i ɴ u	
423-9									k a ɴ iː a u u	
430-9									h a ɴ u	
435-9									h u ɴ u	
446-9									ʃ w ts a	
447-9									i aː	
458-9									ts u ʃ w	
56-9									h u ts u	
62-9									w n u ɴ	
65-9									k a h a ɴ	
75-9									k a h a ɴ	
96-9									m i ɴ	
101-9									h a ɴ	
114-9									k u b w	
119-9									k w m u	
134-9									ʃ iː a u u	
138-9									ʃ w n u ɴ	
146-9									a u u u u	
161-9									iː u ɴ	
171-9									k a h a ɴ	
182-9									k i m u r w	
196-9									iː u u u	
262-9									h w u u ɴ a	
300-9									h i ʃ u	
313-9									d i ɴ	
350-9									ʃ i b a s ɴ	
352-9									j w k a s ɴ	
396-9									h u r u ɴ	
401-9									u ʃ u ɴ	
420-9									u u w tː u ɴ	
424-9									u ts a u	
442-9									ʃ iː m i ts u ɴ ɴ u	
455-9									i ɴ i ts i ɴ u	
15-9									a u i ɴ	
22-9									n a s ɴ	
24-9									m ɴ ɴ n a	
49-9									u n a g u	
89-9									k i ɴ	
175-9									ʃ u n a ɴ	
183-9									h iː ɴ	
199-9									a ts dʒ	
230-9									a n u h u	
233-9									a n u h u r u ts a	
264-9									k iː r	
274-9									n u u i ts a ɴ	
314-9									m u ʃ u ɴ	
354-9									a ts uː ɴ	
376-9									h a r dʒ ɴ	
415-9									m u ʃ u b u ɴ	
451-9									h u k u u	
456-9									ts u n a	
59-9									w u	
142-9									ts u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o oː o ŋ u
156-10										t a tː o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k iː r o i
194-10										s i r u i
195-10										k u r u i
216-10										m a r u
221-10										n a
239-10										i ts u
252-10										m i ui u
253-10										ŋ o d u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a k
305-10										tɕ i tɕ
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										ŋ u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i a
361-10										o m o i a
379-10										k u s a n a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i b a r u
412-10										s a k e r u
413-10										ts u k i s a u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a n ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i tː u r u
138-10										s i n u
146-10										a r u k u
161-10										z u
171-10										k a w a
182-10										k e m u r i
188-10										oː a m a
196-10										dʑ o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r u
401-10										o s u
420-10										o tɕ i r u
