COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
715-2		d aː u														
1089-2		d aː aː a														
1319-2		d aː														
1398-2		s u d u d u														
1557-2		d u r aː														
1626-2		w a d a														
1840-2		t i aː u														
2247-2		d aː														
4677-2		k u r aː j														
5162-2		m u w aː														
5406-2		t aː ŋ d u														
359-2		g aː r ŋ														
1577-2		d i r aː														
2196-2		dʒ a d a														
2230-2		s u d aː														
2533-2		d a r u														
3605-2		k a ŋ d a														
3866-2		o d u														
4553-2		t aː d u														
4822-2		k u m d o														
5254-2		d u r ŋ														
503-2		d i d aː														
1356-2		m aː aː														
1881-2		n ɛ.j̃ dʒ aː u u														
2084-2		d aː u d aː														
2420-2		d u d u														
3218-2		d aː d u														
3372-2		d a d a														
3718-2		a r u														
4135-2		d a d u u														
4694-2		g u s u														
807-2		d o m u														
2320-2		k a d aː														
2476-2		k eː														
2842-2		dʒ u d u u														
4081-2		d a m d u u														
4313-2		dʒ ɛ.j̃ m														
4460-2		r u aː ɔ														
5514-2		b ŋ ŋ d ŋ														
5810-2		d i d ɛ														
93-2		d aː														
260-2		d ɛ.j̃ u r ɛ.j̃														
385-2		dʒ aː m b aː aː														
890-2		ɔ m ŋ aː r i														
1336-2		d ŋ d ŋ														
1703-2		d eː														
1769-2		t ɛ m b aː														
2162-2		d aː r aː														
2635-2		s o														
2735-2		d a k u u u aː														
3031-2		d aː w aː														
4591-2		k ɛ r u														
5301-2		r̃ aː r u														
5605-2		t u w aː														
296-2		dʒ a m ŋ u														
463-2		dʒ u m b ɔ̃ː														
762-2		k a k a ŋ k ŋ ŋ u														
1432-2		t a r u														
1474-2		t ɔ aː														
1788-2		d u r u														
2044-2		d i m aː aː														
2713-2		t w m ɛ d ɛ r ɛ														
3219-2		w aː k a														
3425-2		d eː														
4184-2		r̃ aː														
4629-2		b u w ɔ														
4759-2		n ŋ j̃ ɛ														
4904-2		r u l ɔ̃ː														
4960-2		dʒ u dʒ aː dʒ ɔ̃ː														
4980-2		d aː u														
5059-2		g u r o														
5125-2		ɔ ŋ dʒ ɛ														
5339-2		d a d a														
5549-2		t ɔ w ɔ														
5771-2		dʒ u t u u														
5905-2		d u d u														
5938-2		u a d u s o o a														
1-2		d ɛ														
483-2		d e s u														
629-2		d aː														
667-2		ɛ w ɛ														
1254-2		d a ɛ.j̃ d u r u														
1415-2		w aː														
1542-2		n ŋ o														
1683-2		dʒ ŋ w														
1898-2		r̃ u r̃ o														
2551-2		r ɔ̃ː														
2901-2		d u w d u														
2957-2		m a ŋ dʒ i														
3048-2		b u j e														
3251-2		d a r a														
3885-2		d aː r aː														
4402-2		j i														
5081-2		d iː u d u u iː														
5622-2		r̃ aː r i j aː j														
6006-2		r̃ i r̃ ɔ														
43-2		d aː														
135-2		b u ŋ k u														
158-2		m ɔ d u														
194-2		d ɛ o														
221-2		ɛ d u														
650-2		d i s i														
1152-2		t i w ɛ														
1374-2		tʃ ɔ d w ɔ														
1452-2		g aː r a														
1862-2		i dʒ ŋ														
2108-2		d a aː														
2636-2		d														
2880-2		k u ŋ k ŋ k ŋ														
2924-2		r̃ u s u														
2941-2		d u d u														
3405-2		u ɛ m ɛ u														
3959-2		d u r u														
4066-2		d eː d ɔ														
4535-2		s u k ɔ														
4888-2		n ɔ ɔ̃ː i n ɔ														
5180-2		d aː m b aː														
5751-2		s u j ɛ														
5981-2		a d a w														
114-2		l o w ɔ														
702-2		ɔ g ɔ g u g u														
851-2		k ɔː aː o														
872-2		aː ŋ d aː														
952-2		tʃ u d u aː u														
2179-2		k dʒ i														
2351-2		k aː k o														
2496-2		k u i														
4609-2		g o r u aː aː														
4740-2		w u d u aː														
4921-2		j a m b a														
5982-2		d u ŋ d u														
978-2		t ɔ m														
999-2		tʃ ɛ.j̃														
1052-2		n aː m w u														
1989-2		d u l aː														
2456-2		tʃ ɔ r i														
2666-2		k u g u														
2817-2		a uː d ɔː														
3132-2		d u aː i u														
3300-2		ɛ w aː														
3977-2		ɣ ɔ ŋ dʒ iː														
3978-2		ɣ ɔ ŋ dʒ u														
4260-2		u m d u														
4278-2		tʃ u aː dʒ u														
4334-2		ŋ s u ŋ														
4361-2		t ɛ.j̃ g aː														
4570-2		g ɔː aː														
4648-2		j e														
5673-2		d aː m d a														
5887-2		j a d														
446-2		j o ŋ u j o r o														
1108-2		u o j o														
1124-2		ŋ r o o ŋ														
1237-2		u u ŋ k ŋ														
1745-2		g a j a														
1823-2		g ŋ ŋ														
2143-2		b a														
2265-2		u d a														
2392-2		u d o s u														
2579-2		dʒ eː aː														
2902-2		j ɔ														
3197-2		k aː														
3339-2		tʃ a j a														
3550-2		ɔ u n iː														
3943-2		p ŋ p ŋ														
4240-2		w r u														
5197-2		aː r u														
5531-2		aː r̃ aː														
5733-2		n aː														
409-2		g u r u														
562-2		s u w ɔ														
1022-2		w i r i														
1205-2		j e														
1275-2		d ɛː														
1524-2		k ɣ o														
1578-2		n u m														
2063-2		i r ɛ														
2798-2		ɛ.j̃ r̃ aː j̃														
3088-2		e ɛ g u														
3683-2		r̃ i r̃ ɛ.j̃														
3772-2		t u m a														
4711-2		j a r iː														
4778-2		s a s u j a														
4821-2		tʃ u														
4941-2		ɔ̃ː j̃ ɔ̃ː														
5272-2		t ɛ.j̃ g u														
5319-2		t e g u														
5375-2		m aː l ɔ̃ː a														
5423-2		o ɔ														
5424-2		tʃ ɔ n ɔ														
5465-2		m u l o														
5497-2		aː aː														
178-2		k o u k u k ŋ														
563-2		s u w ɔ														
684-2		n e n i														
742-2		dʒ a r a														
787-2		g i g aː														
1126-2		n aː														
1204-2		k uː r i														
1373-2		s u o														
1787-2		j o														
1969-2		g u g u g u														
2283-2		b aː r u														
2441-2		n i														
2598-2		ɛː ɛː d														
2773-2		b a r m i i														
2863-2		dʒ i j i														
3011-2		w a aː l a j														
3176-2		r ɔ r ɔ														
3319-2		l u k a m														
715-3			t aː													
1089-3			j aː													
1319-3			t aː aː ɛː													
1398-3			s aː aː l aː													
1557-3			g aː t aː													
1626-3			t aː j aː													
1840-3			t aː													
2247-3			j aː													
4677-3			k aː j aː aː													
5162-3			m aː t aː													
5406-3			t aː aː t aː													
359-3			k aː t aː													
1577-3			g aː t aː													
2196-3			d l													
2533-3			b aː t aː aː													
3866-3			aː t aː													
4553-3			t aː aː eː													
5254-3			t aː j aː													
503-3			b aː aː aː													
1881-3			j aː j aː													
2084-3			j aː t aː													
2420-3			k u j													
3218-3			p u t aː													
3372-3			j aː m aː													
3718-3			aː t aː													
2320-3			k aː aː													
2476-3			k aː													
3719-3			m aː													
4460-3			s aː aː aː													
5514-3			j ɛː aː d aː													
890-3			aː aː aː l aː													
1336-3			j aː g aː													
1703-3			aː													
2162-3			b aː b aː													
2635-3			b aː													
2735-3			t aː j aː aː													
762-3			b aː ŋ aː t eː ŋ													
1788-3			s													
2713-3			t aː aː aː aː aː b aː t aː													
3219-3			t aː t u													
4629-3			m.ɛ aː m.ɛ aː aː													
4904-3			m.ɛ aː aː m.ɛ aː aː													
5125-3			aː aː aː													
5771-3			j u g aː													
5938-3			a t u j a													
1898-3			s aː l aː aː													
2901-3			b aː aː m.ɛ aː													
2957-3			j aː aː d aː													
3048-3			b aː j aː													
5081-3			aː aː													
6006-3			p eː t eː													
716-3			j ɛ													
1152-3			j aː j aː													
1789-3			j aː t aː													
2083-3			k a n													
2108-3			m.ɛ aː m aː eː													
2618-3			k ɛː l eː													
2880-3			k aː aː t aː aː													
2941-3			b m b													
3405-3			ɛ m e													
3811-3			j aː													
5583-3			dʒ aː aː m.ɛ aː													
5751-3			t j ɛ													
2442-3			j aː t aː													
2496-3			d aː													
4921-3			s aː l b aː aː													
196-3			j u j ɛ													
3639-3			t eː w eː													
3905-3			j aː													
3977-3			m eː n s aː													
3978-3			m eː n s e													
4361-3			m.ɛ aː m.ɛ aː													
5532-3			i t i													
1237-3			i n d aː													
1579-3			m p u l eː													
2143-3			m.ɛ aː													
2774-3			k a n a													
3198-3			s m ɛ													
3534-3			eː t													
3550-3			i n ʔ ʔ i													
3684-3			k s eː													
3943-3			ŋ aː t aː													
4259-3			g aː j aː													
4611-3			k eː m ɔ													
4983-3			s aː n s i													
5656-3			m eː n s i													
5830-3			j eː													
1026-3			l eː													
1170-3			g aː m s aː													
1187-3			ʔ u t u													
1275-3			m.ɛ eː													
1454-3			s eː l e													
1668-3			j aː j i.ŋ													
1841-3			g e													
1970-3			p u d a													
2977-3			k ɔ l b ɛ													
3301-3			b a													
3498-3			d u													
4442-3			eː ɛ													
4479-3			b e													
5038-3			k ɔ l ɔ													
5391-3			t aː													
5888-3			j oː													
6007-3			p u d a													
178-3			g aː aː t aː aː aː													
684-3			m.ɛ a m.ɛ a													
1257-3			k e l d e													
1433-3			p oː l e													
1501-3			d i g e													
1684-3			s i n oː													
1864-3			k ɔ g u l ɛ													
1988-3			p u n d u													
2046-3			g n d ɛ													
2127-3			n oː l ɛ													
2599-3			i g e													
2756-3			w a l a													
2775-3			b a t i m i													
3254-3			d o l ŋ m a													
715-4				d i												
1089-4				n a oː a												
1319-4				n oː												
1398-4				s u ɣ u r u												
1557-4				ɣ i r ɛ												
1626-4				w a ɣ a												
1840-4				t i aː i												
2247-4				g oː												
4677-4				k u r oː j												
5162-4				m i r̃ u												
5406-4				t aː n u												
359-4				g a r u												
1577-4				ɣ i r eː												
2196-4				n a r̃ a												
2230-4				s i ɣ u												
2533-4				p a r a												
3605-4				k a n d a												
3866-4				o s u												
4553-4				t a ɣ u												
4822-4				k u aː b o												
5254-4				d u r ɔ												
503-4				k i r̃ e												
1356-4				m a oː												
1881-4				n u k ɔː ɔː												
2084-4				j aː t aː												
2420-4				k u r ɔː												
3218-4				t oː dʒ u												
3718-4				a r u												
4135-4				p a k u												
4694-4				g u k u												
807-4				k oː m ɔː.n.iː												
2320-4				k a t aː												
2842-4				d i ɣ u												
4313-4				n ɛ												
4460-4				s u oː												
5514-4				n ɛ n r̃ ɛ												
5810-4				t i r i												
93-4				d oː												
260-4				j ɛ r̃ ɛ												
385-4				g ɛ aː b ɛ												
890-4				a m ɛː i r i												
1769-4				t ɛ m d ɛ												
2162-4				p ɛ r ɛ												
2635-4				s u												
2735-4				d a n a												
3031-4				d ɛ g ɛ												
5301-4				t ɛ r u												
5605-4				t i k ɛ												
63-4				k a r a												
296-4				k a m k a												
463-4				d u m m u												
762-4				b a n a n tʃ aː n u												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i aː b e												
3219-4				t aː dʒ a												
4120-4				k o r o												
4184-4				t oː												
4423-4				d ɔ k ɔ												
4629-4				n u r.u.w ɔː.n.iː												
4759-4				d ɛ d n												
4904-4				n u r.u.w ɔː												
4960-4				ɣ i d aː dʒ a												
4980-4				t oː												
5059-4				ɣ u r.u.w ɔː.n.iː												
5125-4				ɔ ɲ g ɔ												
5549-4				d a w a												
5771-4				k u ɣ u												
5922-4				p i r ɛ												
1-4				t oː												
629-4				d oː												
667-4				ɛ w ɛ												
1254-4				dʒ a m d u r u												
1415-4				ŋ oː												
1542-4				d ɛː oː ɛː												
1683-4				k u j ɛː												
1898-4				r.u.w u r̃ u												
2551-4				r a												
3251-4				tʃ a r̃ a												
3885-4				d ɛ r ɛ												
5622-4				k ɛ l e aː												
6006-4				m a m a												
43-4				s aː												
135-4				d a n m a												
158-4				m ɔ s u												
221-4				ɛ ɲ u												
650-4				ɲ e ɲ e												
1374-4				g ɔ ɛː g ɔ												
1452-4				g aː r a												
1789-4				n u t ɔː.n.iː												
1862-4				oː k u												
2108-4				n a oː												
2636-4				dʒ ɛː												
3113-4				t eː ɣ eː												
3136-4				j a r a												
3751-4				k ɛ ɛ.n												
4888-4				s a m n a												
5180-4				s ɛ ɛ r̃ ɛ												
5583-4				w̃ a oː ɣ a												
5981-4				a r̃ a ɛː												
25-4				a r a s ɛ ɣ ɛ												
114-4				d ɔ w̃ ɛ.n												
702-4				ɔ g ɔ r̃ i r̃ ɔ												
851-4				ɣ a ɛː ɛː												
872-4				ɛ ɲ ɲ ɛ												
952-4				tʃ u r ɔ												
1941-4				j i r i												
2442-4				n u t ɔː.n.iː												
3448-4				p ɛː d u												
3482-4				k i k ɔː d ɔː ɔː ɔː ɔː												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a j a												
4293-4				dʒ ɔː.n.iː w ɔː.n.iː												
4520-4				t oː s u												
4609-4				tʃ ɔ r w w a												
4740-4				g u l ɔ ɲ												
4781-4				k a k a												
5982-4				r̃ u ɛː s u												
196-4				d n d a												
545-4				i r u												
931-4				p ɛ												
978-4				t u m												
999-4				j ɛ												
1052-4				n aː m u												
1070-4				r̃ u ɣ u												
1298-4				k n k n ɛ dʒ ɔː												
1989-4				j ɛ l eː												
2145-4				dʒ ɛː												
2306-4				a j ɛ a												
2456-4				r̃ u l u												
2514-4				d u s u												
3132-4				d u oː tʃ ɲ												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s ɛ												
4039-4				d ɔ r̃ u												
4278-4				ɲ u n ɲ u												
4361-4				k e ɣ u												
4570-4				aː g e oː												
5318-4				dʒ ɔː dʒ ɔː												
5673-4				d ɛ m dʒ ɛ												
5752-4				r.u.w ɛː												
521-4				dʒ oː dʒ u												
685-4				s ɔː.n.iː j ɔ												
744-4				l aː w aː												
1646-4				ɔ g u												
1745-4				ɲ a j a												
2066-4				n a ŋ a												
2216-4				j aː ɛː												
2265-4				u l e												
2579-4				d a a												
2958-4				j o												
3197-4				tʃ ɛː												
3339-4				m m												
3812-4				k ɔː ɔː k ɔː												
4219-4				t ɛ dʒ ɛ												
4337-4				s u m ɲ ɔ												
5197-4				e r u												
5531-4				i r̃ e												
5733-4				n oː												
409-4				ɣ a r u												
1002-4				r ɛ												
1022-4				t i l i												
1238-4				i s u												
1612-4				n u ɛ ɔ												
2334-4				ɛ s u												
2396-4				n ɛ												
2553-4				p n ɲ a												
2671-4				k ɔː ɔː												
2798-4				e k e												
2978-4				tʃ ɛː r ɔ												
3407-4				ɛ ɛ												
3551-4				p o ɛ												
3683-4				tʃ i tʃ e												
4220-4				dʒ oː												
4383-4				g oː												
4440-4				r.u.w oː ɛː												
4651-4				j ɛ												
4711-4				ɲ a r												
4821-4				m u												
5272-4				t e g u												
5375-4				d n l ɲ ɲ n												
5465-4				m i t i												
5481-4				j o ɣ o												
5497-4				ɛ n												
5641-4				l aː a												
5692-4				a l a												
347-4				tʃ ɛː tʃ ɛː												
448-4				n ɛ w												
567-4				ɲ a n ɛ												
613-4				dʒ aː												
787-4				n i t e												
1126-4				n ɛː												
1208-4				ɣ a m a												
1502-4				d i w̃ i												
1669-4				d e m b e r e												
1971-4				ɔː ɔː t ɔː t ɔ												
2283-4				ɲ e m a												
2354-4				s i r ɛ												
2619-4				tʃ ɛː r̃ a												
2714-4				ɔː ɔː k ɔː ɔː												
3011-4				m a l a												
3159-4				j ɛ l ɛ												
3199-4				b ɔ r ɔ ɛː												
3319-4				m u m a m												
3358-4				n a												
715-5					d ãː ãː											
1089-5					nʷ aː											
1319-5					n ãː											
1398-5					d ãː d ãː nʷ e											
1557-5					g i r ãː											
1626-5					d a g i											
1840-5					d ãː ŋ											
2247-5					ãː											
4677-5					d ãː d ɛ											
5162-5					m i nʷ ãː											
5406-5					d ãː nʷ d i											
359-5					k r ãː											
1577-5					g i r											
2196-5					nʷ a d											
2230-5					d ãː g o											
3605-5					d a nʷ d aː											
3866-5					o d ãː											
4553-5					d g											
4822-5					d o m b ãː											
5254-5					d ãː d ɔ											
1356-5					m j i i											
1881-5					nʷ ãː m ãː											
2084-5					j aː d i											
2420-5					d ɛ d e											
3218-5					d o s											
3372-5					nʷ a m											
3718-5					a r a											
4135-5					d i nʷ ɛ i											
4694-5					g o d e o											
2476-5					d ɛ											
2842-5					d i g i i											
3719-5					m ãː											
4081-5					d u m b ãː											
5514-5					nʷ ɛ d ɛ											
260-5					m ãː i m ãː											
385-5					d ãː ãː d ãː											
890-5					a m j i d i											
1703-5					r i i											
1769-5					d o o d ãː											
2735-5					d aː nʷ j j											
4591-5					t aː r o											
5301-5					d o d o											
63-5					r a r a											
296-5					d o.ŋ o r j											
463-5					d o m j o											
762-5					d a n a ŋ d e											
1788-5					s											
3219-5					d o d o											
4120-5					r o d o											
4759-5					n o b ãː											
4960-5					m ãː n o d o											
5059-5					g u j u											
5549-5					d o d o											
5771-5					j o g o											
5905-5					d ãː d ãː											
5938-5					i a r n a											
1415-5					dʷ ɛː											
1542-5					n ãː ãː											
1898-5					r u tʃ u											
2551-5					r ɛː											
2957-5					m a n d											
3048-5					b ãː j ãː											
4402-5					j i											
5081-5					d i.n n t i.n											
6006-5					p j r o											
135-5					t ãː n d ãː											
194-5					d ãː ɔ.ŋ											
716-5					j ɛ											
2083-5					k a nʷ i											
2618-5					d ɔ.ŋ l ɛː											
2880-5					k u n dʒ ɛ											
3113-5					d o d o											
3136-5					d o.ŋ d o.ŋ											
3405-5					ãː m ãː											
3572-5					r ɛ r ɛ											
4535-5					b ãː g ɛ											
5751-5					b i j ɛ											
851-5					o o											
2179-5					n j i											
2351-5					d e d e											
2496-5					n ãː ãː											
3448-5					d o o d o											
4781-5					s a dʒ a											
4921-5					s a d j											
196-5					m u l e											
789-5					g j nʷ a											
931-5					r ɔ.ŋ ɔ.ŋ ɔ.ŋ											
1298-5					g a b i m b a											
2145-5					d oː o											
3639-5					w o w a											
3977-5					ɔː n dʒ i											
3978-5					ɔ n dʒ e											
4260-5					ɔ.ŋ o d ɔ.ŋ											
5200-5					e d e											
5532-5					i i n i											
5866-5					j a ɛ j j i											
432-5					m a o i											
446-5					g ãː i i i g ãː											
521-5					d oː o o											
1124-5					e i u e											
1237-5					i i n d ɛ											
1579-5					m b u l u											
1748-5					j ɛ											
2774-5					k a n i											
3198-5					s ɛ m ɛ											
3339-5					j ɛ m ɛ											
3534-5					d n i											
3550-5					i n i											
3684-5					k i a											
3944-5					j ɛ j ɛ											
4611-5					k ɔː m ɔ											
4738-5					g o n d u											
4983-5					s n dʒ											
5447-5					g ãː b ãː											
5656-5					ɔː n dʒ i											
5830-5					j											
1074-5					n u g u i											
1170-5					g u d u											
1187-5					u r u											
1454-5					s w l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k ɔ b ɛ											
3252-5					i u d u i											
3301-5					i b a											
3463-5					i w ãː											
3498-5					n iː											
4363-5					d a m											
5038-5					g ɔ l ɔ											
5228-5					d o.ŋ n d u											
5229-5					b o.ŋ o dʒ o											
5391-5					dʒ u											
5481-5					d a s a											
5793-5					b ɛ m b e											
5888-5					j											
6007-5					p u n a											
178-5					k e e k e e e											
568-5					n e n d e l e											
569-5					n e n d i e e											
1257-5					k ɔ l u											
1433-5					p o l e											
1501-5					n i g e											
1684-5					s i k e											
1787-5					n ɛː											
1864-5					k ɔ g u l e											
1923-5					g u n a											
1988-5					p u n d											
2046-5					g e n d											
2067-5					i d ɛ											
2109-5					r e b ɔ i											
2127-5					n l											
2372-5					b ãː n ãː											
2599-5					i g e											
2756-5					w a l a											
2775-5					b a r m i											
3254-5					d a l i m a											
3319-5					k u k u u											
3358-5					n aː											
715-6						d o										
1089-6						n aː.g.e										
1319-6						n ŋ.g.o ŋ.g.o eː										
1398-6						b a k b ŋ.g.o o										
1557-6						g i sʷ eː										
1626-6						b a g a										
1840-6						b eː o										
2247-6						g o ŋ.g.o										
4677-6						sʷ a b eː ŋ.g.o ŋ.g.o										
5162-6						sʷ i ŋ.g.o k o										
5406-6						b aː.g.e n d i										
359-6						sʷ a sʷ a ŋ.g.o										
1577-6						g i sʷ eː										
2196-6						n a kʷ a										
2230-6						b i g o										
2533-6						b a m ŋ.g.o i										
3605-6						m a n d a										
4553-6						sʷ a ŋ.g.o g ŋ.g.o o										
4822-6						m o m b o										
5254-6						d o b o										
503-6						k i kʷ o o										
1356-6						m a ŋ.g.o ŋ.g.o										
1881-6						n eː sʷ ŋ.g.o										
2084-6						sʷ aː.g.e s i										
2420-6						sʷ u b a										
3218-6						b u sʷ o										
3372-6						n a sʷ a										
3718-6						ŋ.g.o a sʷ a										
4135-6						b a n uː										
4694-6						g o dʒ ŋ.g.o ŋ.g.o o										
807-6						k o o o o										
2320-6						k a kʷ o										
2842-6						d i g i										
3719-6						sʷ										
4081-6						d a m b ŋ.g.o a										
4313-6						n eː e										
4460-6						k o o o										
5514-6						n e eː dʒ o										
5810-6						j o ŋ.g.o j o										
93-6						dʒ o										
890-6						ŋ.g.o a m o o k o										
1336-6						aː.g.e eː g eː										
1703-6						b a ŋ.g.o										
4591-6						b a kʷ o										
5605-6						b o b o o										
63-6						b a b a										
296-6						kʷ a a kʷ a										
463-6						k o o kʷ o										
762-6						b a n a o b a o										
3425-6						j a										
4120-6						b o b o										
4423-6						kʷ o kʷ o										
4759-6						n i										
4904-6						n a ŋ o										
4960-6						g o kʷ o kʷ eː										
5125-6						o o n dʒ o										
5339-6						j a g a										
5771-6						sʷ u g u										
5922-6						kʷ i kʷ o										
5938-6						a sʷ dʒ a										
483-6						g o dʒ a										
1542-6						n a										
1683-6						j o a o										
2551-6						m o										
2957-6						sʷ a n d i										
3048-6						b i sʷ eː										
4402-6						j o										
5081-6						kʷ i n dʒ ŋ.g.e ŋ.g.e i										
5622-6						kʷ o o o kʷ o o										
650-6						dʒ o dʒ a										
716-6						sʷ ɛ										
1152-6						b i b ɛ										
1789-6						n o m o										
1862-6						o kʷ o										
2618-6						sʷ ɛ b ɛ										
2880-6						sʷ u n sʷ u ɔ										
2924-6						kʷ ɔ kʷ a										
3136-6						kʷ o kʷ o										
3405-6						ŋ.g.o e sʷ e										
3811-6						aː.g.e eː										
4535-6						b u ɔ										
4888-6						t o m o n o										
5751-6						sʷ i sʷ e										
2179-6						n d e										
2442-6						n u m o										
3482-6						b i b a d a										
