COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
221-1	ɛ dʒ u															
650-1	d e dʒ i															
1152-1	g uː r e g uː r ɛ															
1374-1	k ɔ b ŋ ɔ															
1452-1	g eː r a															
1862-1	e g uː r e															
2083-1	k a i k i															
2108-1	n aː ɔ															
2636-1	m															
2924-1	g uː r oː g uː r i															
2941-1	d i d i															
3405-1	n̩ ɛ r̃ ɛ j															
3751-1	e e															
4066-1	g eː r̃ ɔ															
4535-1	j e g uː r ɔ															
4888-1	j a a a j a															
5583-1	a e j u															
5751-1	j i j ɛ															
5981-1	a b a e															
114-1	u dʒ a															
851-1	j ŋ a a															
1941-1	s u s u															
2179-1	g uː r g uː r i															
2351-1	r̃ aː s a															
2496-1	uː uː															
3482-1	s e z e g uː r e e e e															
3497-1	u s u u u															
3588-1	k u k u															
4202-1	d e d u u e															
4293-1	dʒ ɛ dʒ uː															
4921-1	d a a d n̩ a															
408-1	j e m d i															
545-1	u k u															
978-1	k a m a															
1052-1	n eː m b u															
1070-1	l u g e															
1942-1	d e															
2456-1	k u d i															
2514-1	b u z u															
2666-1	d i g uː r ŋ															
2817-1	uː eː g i															
3132-1	dʒ ŋ															
3300-1	e w o															
3976-1	ɔ u dʒ ɛ															
4152-1	d u d a															
4361-1	t a g u															
4570-1	a u g aː w̃ m a															
4648-1	j e															
5318-1	g uː r e g uː r e															
5673-1	d a d a a															
5887-1	j a m n̩															
446-1	g o n e a g a n̩ o															
521-1	k a k u a															
1108-1	ɔ ɔ j ɔ															
1124-1	ŋ j a a ŋ															
1745-1	dʒ a s a															
1823-1	g e n̩ e															
2143-1	uː															
2265-1	u d ɔ															
2392-1	d a z u															
2579-1	dʒ eː n̩															
2774-1	k a k j															
3339-1	k a g a															
3550-1	ŋ k ŋ ŋ ŋ															
4024-1	z ɛ z ɛ															
4219-1	k a m b o k a															
4240-1	w eː r i															
4259-1	g uː r uː e															
4738-1	g uː r e e g uː r a															
5197-1	ɛ r u															
5447-1	g uː r e g uː r e															
5531-1	a u r̃ u															
5733-1	n eː															
5828-1	b a b u															
562-1	s u m n̩ u															
998-1	g uː r e															
1022-1	r̃ ɔ t ɔ															
1023-1	j i															
1205-1	j e															
1275-1	t oː															
1578-1	z uː ɔ ɔ ɔ															
2063-1	i g uː r ɛ															
2334-1	e d u															
2798-1	aː r̃ a j̃															
3252-1	e m b e															
3463-1	ɛ j a															
3683-1	j ɛ j ɛ															
3772-1	k m ɔ															
3790-1	w a ɔ															
4052-1	b u s u															
4220-1	s u															
4440-1	j a a															
4479-1	k															
4711-1	j a r oː															
4778-1	s o s a s ɔ ɔ a															
4821-1	s u															
4941-1	ɔ j̃ ɔ															
5272-1	t a g u															
5423-1	ɔ s u															
5424-1	k ɔ r ɔ															
563-1	s u m o															
613-1	m a a															
684-1	r̃ e r̃ i															
742-1	z a r a															
1204-1	e r i															
1373-1	a j a a a															
1787-1	n oː															
1988-1	j j															
2283-1	b ɛ r i															
2372-1	r e r i															
2441-1	n eː															
2598-1	i i d i															
2773-1	b a m ɛ															
3011-1	d a d a ɔ															
3176-1	b ɔ r ɔ															
3283-1	u b u															
3318-1	r e a r i															
3658-1																
3807-1	r e e															
4037-1	s o s a i dʒ a															
4498-1	e d u															
4843-1	o r u n̩															
5078-1	m ɛ m ɛ u															
5357-1	k e n̩ n̩ n̩															
5390-1	b u d e															
5790-1	u s u															
21-1	j j															
42-1	j j															
61-1	k ɛ n d ɛ															
239-1	k m j															
309-1	z z a n															
327-1	a d a															
482-1	t a s u															
594-1	u s u r oː															
701-1	m															
909-1	j u															
928-1	e m b o															
1184-1	ŋ ɔ															
715-2		d i ɛ j̃ ɛ j̃														
1089-2		d aː aː aː														
1319-2		d ɛ j̃ ɛ j̃ aː														
1398-2		tʃ u d ŋ d ɛ j̃														
1557-2		d i r aː														
1626-2		w a d a														
1840-2		t i aː														
2247-2		d aː ɛ j̃														
4677-2		d u r aː o ɛ j̃														
5162-2		m i ɛ j̃ d aː														
5406-2		t aː ŋ d i														
359-2		d a r ŋ ɛ j̃														
1577-2		d i d ŋ														
2196-2		d a dʒ a														
2230-2		tʃ i d aː														
2533-2		d a r ɛ j̃														
3605-2		d a ŋ d a														
3866-2		ɛ j̃ o tʃ u														
4553-2		t aː ɛ j̃ d ɛ j̃														
4822-2		d u m d o														
5254-2		d u d ɔ														
503-2		d i d aː ɛ j̃														
1356-2		m a o ɛ j̃														
1881-2		n ɛ j̃ dʒ aː ɛ j̃ ɛ j̃														
2084-2		d ɛ j̃ ɛ j̃ d aː														
2420-2		d u d u														
3218-2		d aː ŋ ŋ d u														
3372-2		d a d a														
3718-2		ɛ j̃ a d u														
4135-2		d a d ɔ ɛ j̃														
4694-2		d u tʃ ɛ j̃ ɛ j̃ ŋ														
807-2		d aː m ɛ j̃ ɛ j̃														
2320-2		d a d ɔ														
2476-2		d eː														
2842-2		d u ɣ u ɛ j̃														
4081-2		d a m d o u														
4313-2		d ɛ j̃ m ɛ j̃ ɛ j̃														
4460-2		tʃ ɔ aː ɛ j̃														
5514-2		k ŋ ŋ k ŋ														
5810-2		d i ɛ j̃ d ɛ														
93-2		d aː														
260-2		d ɛ j̃ ɛ j̃ r ɛ j̃														
385-2		tʃ ɛ j̃ m b aː ɛ j̃														
890-2		ŋ a m ɔ ɔ r i														
1336-2		t ŋ d ŋ														
1703-2		d eː ɔ														
1769-2		d ɛ m b i														
2162-2		d ɛ j̃ r														
2635-2		tʃ o														
2735-2		p a k ɛ j̃ ɛ j̃ ɛ j̃ aː														
3031-2		d ɛ j̃ d														
4591-2		d ɛ d ɔ														
5301-2		d ɛ j̃ r u														
5605-2		d d aː ɛ j̃														
296-2		g a k ɛ j̃ u														
463-2		d u m b ɔ														
762-2		k a k a ŋ k ŋ ŋ														
1432-2		d a r u														
1474-2		d ɛ j̃ ɛ j̃ ɛ j̃														
1788-2		d ɔ r eː														
2044-2		d i m aː aː														
2713-2		t eː m t ɔ r														
3219-2		d aː d a														
3425-2		d eː														
4184-2		r̃ aː ɛ j̃ ɛ j̃														
4629-2		tʃ u tʃ aː a														
4759-2		n i ŋ b ɛ														
4904-2		g ɛ j̃ u b aː a														
4960-2		dʒ i dʒ aː r ŋ														
4980-2		d aː ɛ j̃ ɛ j̃														
5059-2		d u r o														
5125-2		ŋ ɔ ŋ d ŋ														
5339-2		d a d a														
5549-2		t a w ɔ														
5771-2		dʒ u ɣ u														
5905-2		d u d u														
5938-2		o a r u n o o ŋ														
1-2		b w														
483-2		d ŋ s u														
629-2		d aː ɛ j̃ ɛ j̃														
667-2		ɛ w ɛ														
1254-2		d a ɛ j̃ d r u														
1415-2		r̃ ɔ aː														
1542-2		n ŋ ŋ ŋ														
1683-2		d ɔ ɔ ŋ														
1898-2		r̃ u r̃ o														
2551-2		dʒ i														
2901-2		d u e d u														
2957-2		m a ŋ k i														
3048-2		b i j ŋ														
3251-2		d a r a														
3885-2		d d														
4402-2		j i														
5081-2		d u iː d u iː u														
5622-2		r̃ ɛ j̃ ɛ j̃ ɛ j̃ j aː ɛ j̃														
6006-2		r̃ i r̃ ɔ														
43-2		d uː														
135-2		t u o k u														
158-2		m ɛ j̃ ɔ u														
194-2		d ɛ														
221-2		ɛ d u														
650-2		dʒ dʒ i														
1152-2		t i w ɛ														
1374-2		d ɔ d aː ɔ														
1452-2		d aː r a														
1862-2		i dʒ ŋ														
2108-2		d ɔ ɛ j̃ ɛ j̃ aː														
2636-2		d														
2880-2		k u ŋ k ŋ k o														
2924-2		b o r ŋ														
2941-2		d u d u														
3405-2		ɛ m ɛ o														
3959-2		d uː d u														
4066-2		d eː d ɔ														
4535-2		k u ɣ ɔ														
4888-2		dʒ a m n ɔ														
5180-2		d uː m d														
5751-2		j j ɛ														
5981-2		a b a uː														
114-2		l ɔ g														
702-2		m g m g m g														
851-2		d eː aː ɔ														
872-2		uː ŋ d uː														
952-2		d u d ɛ j̃														
2179-2		b k i														
2351-2		b a k a														
2496-2		k u ɔ														
4609-2		g oi g aː ɛ j̃ ɛ j̃ oi ɛ j̃														
4740-2		d u g ɛ j̃														
4921-2		j a m b ɔ														
5982-2		d u ŋ d u														
978-2		t ɛ j̃ m ɛ j̃														
999-2		tʃ ɛ j̃														
1052-2		g aː m aː ɛ j̃														
1989-2		d g														
2456-2		tʃ ɔ w i														
2666-2		g i d ɛ														
2817-2		a uː d ɛː														
3132-2		l u aː aː														
3300-2		ɛ w aː														
3977-2		j ɔ ŋ j i														
3978-2		j ɔ ŋ j i														
4260-2		ɔ m d u														
4278-2		g u w dʒ u														
4334-2		ŋ s u ŋ														
4361-2		d aː g aː														
4570-2		ɛ j̃ g ɛ j̃ aː														
4648-2		j														
5673-2		d m d ɔ														
5887-2		j a r ŋ														
446-2		ɣ o ŋ ɔ ɔ ɣ o r o														
1108-2		e o j o														
1124-2		ɔ r ɔ ɔ ɔ														
1237-2		ŋ u ŋ k ŋ														
1745-2		d a d a														
1823-2		g ŋ ŋ ŋ														
2143-2		b a														
2265-2		u d a														
2392-2		u l o s u														
2579-2		l u														
2902-2		j ɔ														
3197-2		k uː														
3339-2		tʃ a r a														
3550-2		ɔ i j o														
3943-2		n ŋ n ɔ														
4240-2		w r u														
5197-2		aː w u														
5531-2		ɛ j̃ i r̃ aː														
5733-2		w w														
409-2		g aː g u														
562-2		s u w ɔ														
1022-2		w i w i														
1205-2		j ɔ														
1275-2		d ɛː														
1524-2		ɣ oi ɣ oi														
1578-2		n ŋ m ŋ ŋ														
2063-2		i r ɛ														
2798-2		ɛ j̃ ɛ j̃ r̃ aː ɛ j̃														
3088-2		e g u														
3683-2		r̃ i r̃ ɛ j̃														
3772-2		t u m a														
4711-2		j a w eː														
4778-2		s a s j u														
4821-2		g aː														
4941-2		ɔ dʒ ɔ														
5272-2		w aː w														
5319-2		g e g u														
5375-2		m aː g														
5423-2		ɔ s ɔ														
5424-2		tʃ ɔ r ɔ														
5465-2		g u g														
5497-2		aː aː														
178-2		k ŋ ŋ k ŋ k ŋ														
563-2		s u w ɔ														
684-2		r̃ ɔ dʒ i														
742-2		dʒ a r a														
787-2		g i g aː														
1126-2		g w														
1204-2		k e r i														
1373-2		s u ɔ														
1787-2		j o														
1969-2		g ɔ̃ː g ɔ̃ː g ɔ̃ː														
2283-2		b ɛ dʒ u														
2441-2		n i														
2598-2		ɛː ɛː d ɛː														
2773-2		b a uː m ŋ ŋ i														
2863-2		dʒ i j i														
3011-2		w a l a aː														
3176-2		b ɔ r ɔ														
3319-2		w u g a m														
4025-2		n w														
4037-2		a r̃ a														
4441-2		dʒ i dʒ i														
4843-2		o r u														
5036-2		g g														
5357-2		tʃ ɔ														
5790-2		ɔ r u														
61-2		tʃ ɛ l ɛ														
136-2		g g														
239-2		t i m i														
309-2		l u j̃ a u														
594-2		u s i r̃ eː														
701-2		m														
786-2		g aː														
909-2		j i														
928-2		ɔ m b ɔ														
951-2		j a e														
1184-2		ŋ o r ɔ														
715-3			t u ʔ ʔ													
1089-3			n aː ʔ ʔ													
1319-3			ŋ ʔ aː aː													
1398-3			s u ŋ u l aː aː													
1557-3			ŋ aː j aː													
1626-3			w aː g u													
1840-3			j aː aː ʔ													
2247-3			g aː ʔ													
4677-3			k u l aː aː aː													
5162-3			m aː aː l aː													
5406-3			j aː aː t aː													
359-3			t aː j aː aː													
1577-3			ŋ aː j aː													
2196-3			n aː l m													
2533-3			b aː ŋ aː aː													
3866-3			aː j aː													
4553-3			ŋ ŋ ŋ g aː aː													
5254-3			t u l u													
503-3			k aː b aː aː													
1881-3			d aː b aː ʔ ʔ													
2084-3			j ŋ ʔ t i													
2420-3			k u l ɛ													
3218-3			p u ŋ u j u													
3372-3			n aː m aː													
3718-3			aː aː													
2320-3			k aː ŋ aː													
2476-3			k aː aː aː													
3719-3			m m													
4460-3			b aː aː aː													
5514-3			n aː m t u													
890-3			aː s aː aː ŋ aː													
1336-3			b aː b aː													
1703-3			b aː													
2162-3			b aː b aː													
2635-3			b aː													
2735-3			d aː d ʔ aː aː aː													
762-3			b u l u ŋ k ŋ aː aː													
1788-3			s e ʔ ʔ													
2713-3			ŋ aː m aː aː aː b aː ŋ aː													
3219-3			t i t u													
4629-3			b aː b aː aː													
4904-3			b aː aː b aː aː													
5125-3			aː aː ŋ aː													
5771-3			j u g u ʔ													
5938-3			a j ʔ n ʔ ʔ a													
1898-3			p aː l aː aː													
2901-3			b aː aː b aː													
2957-3			m a n d u													
3048-3			b u j u													
5081-3			d aː u d aː aː aː													
6006-3			p oː j i													
716-3			j ɛ													
1152-3			d u w ɛ													
1789-3			t u t u													
2083-3			k a ʔ n a													
2108-3			b aː aː aː a													
2618-3			k ŋ l ɛ													
2880-3			k u n j u u a													
2941-3			b m b m													
3405-3			ɛ m ɛ ʔ													
3811-3			l u													
5583-3			ŋ aː aː g aː													
5751-3			j j ɛ													
2442-3			t u k u													
2496-3			b u aː													
4921-3			s aː ʔ b aː													
196-3			k u l ɛ													
3639-3			j oː w a													
3905-3			l u													
3977-3			ʔ s ɛ n j ɛ													
3978-3			ʔ s a n j ɛ													
4361-3			n aː n aː													
5532-3			i n i													
1237-3			i n d e													
1579-3			ʔ m b u l ʔ													
2143-3			b aː													
2774-3			k a d a													
3198-3			s ɛ m ɛ													
3534-3			d oː n ʔ													
3550-3			i d ʔ ʔ i													
3684-3			k i u j a													
3943-3			ŋ aː ŋ u													
4259-3			l u l u													
4611-3			k ɛ m ɔ													
4983-3			s o n j i													
5656-3			s ɛ n j i													
5830-3			j ɛ													
1026-3			l e a a													
1170-3			g aː aː j aː													
1187-3			ʔ u j u													
1275-3			n i													
1454-3			s l e													
1668-3			b u d u													
1841-3			g ɛ													
1970-3			p u l a													
2977-3			k ɔ ʔ b ɛ													
3301-3			u b u													
3498-3			d u													
4442-3			dʒ u k u													
4479-3			b ŋ													
5038-3			k ɔ l ɔ ʔ													
5391-3			j u l													
5888-3			j ɛ													
6007-3			p u d a													
178-3			g aː i b aː i i													
684-3			b a b a													
1257-3			k o l ʔ d o													
1433-3			p oː l e													
1501-3			d i g e													
1684-3			s i n oː													
1864-3			k ɔ g u l ɛ													
1988-3			ʔ p u n d e													
2046-3			g n d u													
2127-3			n u l u													
2599-3			i g e													
2756-3			w a l a													
2775-3			b a j ʔ m i													
3254-3			d o l ʔ m a													
3427-3			k g ɛ													
3465-3			l u u u													
4008-3			g ɛ ʔ ʔ													
4053-3			k i m g a k ɛ													
4985-3			l ɛ													
5569-3			p ŋ n d ɛ													
5606-3			j i ʔ n i ʔ g ɔ													
5640-3			d ɛ ʔ g a													
5906-3			dʒ ŋ ŋ g ɛ													
2-3			k ɛ m n ɔ													
3-3			k a n ʔ													
42-3			k i dʒ ɛ													
241-3			d ɔ g e													
242-3			l ɛ													
361-3			k a j a													
651-3			d i ɛ g e													
701-3			b													
743-3			dʒ a dʒ e													
873-3			s i a													
1001-3			g e													
1053-3			k ɛ n d i													
1109-3			n i n i													
1206-3			b u u b u													
1207-3			g e													
1434-3			dʒ k ɛ													
715-4				d i												
1089-4				n a ɔː												
1319-4				n ɛː												
1398-4				s u g u r u												
1557-4				g i r e												
1626-4				w a g a												
1840-4				j i n i												
2247-4				g ɔː												
4677-4				k u r aː ɔː												
5162-4				g i n r̃ e												
5406-4				j ɔː n g i												
359-4				g a g n												
1577-4				g i r e												
2196-4				n a r̃												
2230-4				s i g u												
2533-4				j a r a												
3605-4				k a n g a												
3866-4				o dʒ u												
4553-4				j a g u												
4822-4				k u m g o												
5254-4				ɲ u r ɔ												
503-4				k i r̃ e												
1356-4				g a ɔː												
1881-4				n r̃ ɔː ɔː												
2084-4				j aː i j i												
2420-4				k u r ɔː												
3218-4				j aː n n dʒ u												
3718-4				a r u												
4135-4				j a r̃ u												
4694-4				g u dʒ u												
807-4				k aː m aː												
2320-4				g a j aː												
2842-4				g i g u n												
4313-4				n ɔː												
4460-4				s u ɔː												
5514-4				n ɛ n n g ɛ n												
5810-4				j i r i												
93-4				d ɔː												
260-4				g ɛ g ɛ												
385-4				g ɛ n n g ɛ n												
890-4				ɛː a m i i r i												
1769-4				p ɛ n m g ɛ n												
2162-4				j ɛ n r ɛ												
2635-4				s ɛ												
2735-4				r̃ a n n n n i												
3031-4				d ɛ n g ɛ												
5301-4				j ɛ n r u												
5605-4				j i g ɛ												
63-4				k a r a												
296-4				k a m r̃ u												
463-4				d i m k u												
762-4				j a n a n tʃ u n n												
1432-4				j a r u												
1474-4				j ɔ												
2044-4				d i m g e												
3219-4				j aː dʒ a												
4120-4				k o r o												
4184-4				j i i i												
4423-4				d ɔː r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i n n												
4904-4				n u ŋ ɔː												
4960-4				g i n ĩː ɲ i												
4980-4				j j												
5059-4				g u g o												
5125-4				ɛː ɔ ɛː g ɔ												
5549-4				p a w i a												
5771-4				k i g i i												
5922-4				j i r ɛ												
1-4				p ɛː												
629-4				d ɛː												
667-4				ɛ n w ɛ n												
1254-4				dʒ a m j u r u												
1415-4				ŋ ɛː												
1542-4				n ɛː ɔː ɛː												
1683-4				g i ɔː e												
1898-4				tʃ u tʃ												
2551-4				r̃ a												
3251-4				g a r a												
3885-4				ɲ ɛ n r ɛ n												
5622-4				p ɛ n w i l e ɔː												
6006-4				ɲ a m a												
43-4				ɲ aː ɛː n												
135-4				tʃ ɛː ɛː tʃ ɛː												
158-4				m ɔ s u												
221-4				ɛ g u												
650-4				ɲ e ɲ e												
1374-4				g u u g ɔ												
1452-4				g e g a												
1789-4				n n j ɔ												
1862-4				ɔː r̃ u												
2108-4				n a e												
2636-4				dʒ												
3113-4				j eː g eː												
3136-4				p a r a												
3751-4				p ɛ ɛ												
4888-4				s a m i n a												
5180-4				ɲ ɛ n m g ɛ n												
5583-4				p a ĩː g a												
5981-4				a r̃ a ɛː												
25-4				ɛː r u s ɛ n g ɛ n												
114-4				d ɔ b ɛː												
702-4				ɔ g ɔ p i r̃ ɛː												
851-4				ɣ i i ɛː												
872-4				ɛ n ɲ ɛ												
952-4				r̃ u r i												
1941-4				dʒ i r i												
2442-4				n n j o												
3448-4				j ĩː n d n												
3482-4				k ɔː k ɔː d ɔː ɔː ɔː ɔː												
3497-4				n j												
3588-4				k ɔ r ɔ												
4101-4				a r̃ n n a												
4293-4				dʒ ɔ w ɔ												
4520-4				j ɛ dʒ u												
4609-4				tʃ ɔ r i w w ɛː w												
4740-4				g u l ɔ n												
4781-4				k a ɔː dʒ a												
5982-4				ɲ u n ɲ u												
196-4				n ɛː n ɛː												
545-4				u r u												
931-4				j ɛ w ɛː												
978-4				w̃ m												
999-4				g ɛ n												
1052-4				n aː m i u												
1070-4				s u ɣ u												
1298-4				dʒ n dʒ n ɛ dʒ ɔː												
1989-4				m ɛ l eː												
2145-4				dʒ j i												
2306-4				a dʒ ɛ a												
2456-4				g u l												
2514-4				d u s u												
3132-4				d u ɛː r̃ ɛː												
3300-4				ɛ n w ɛ n												
3774-4				j u r u												
3976-4				ɛ ɛ s ɛ												
4039-4				d n r̃ u												
4278-4				ɲ u n ɲ u												
4361-4				r̃ e ɣ e												
4570-4				tʃ ɛː w												
5318-4				dʒ ɔː dʒ ɔː												
5673-4				dʒ e m ŋ e												
5752-4				ŋ ɛː												
521-4				ŋ a												
685-4				s ɛː r̃ ɛː												
744-4				l aː w aː												
1646-4				ɔ g u												
1745-4				ɲ a j a												
2066-4				n a j i a												
2216-4				j ɛː ɛː ɛː												
2265-4				u l e												
2579-4				r̃ a m												
2958-4				t o w												
3197-4				tʃ ĩː												
3339-4				m m												
3812-4				k ɔː ɔː k ɔː												
4219-4				t e j e												
4337-4				s n m n n												
5197-4				e r u												
5531-4				w i r̃ e												
5733-4				i												
409-4				ɣ i r u												
1002-4				r ɛ												
1022-4				w̃ i l i												
1238-4				i s u												
1612-4				n u ɛ j ɛ												
2334-4				ɛ s u												
2396-4				n ɛ												
2553-4				ɲ n ɲ n												
2671-4				k ɔː ɔː												
2798-4				i r̃ i i												
2978-4				tʃ ɛː r ɔ												
3407-4				ɛ ɛ												
3551-4				j ɛ ɛː ɛ ɛː												
3683-4				tʃ ɛː tʃ ɛː												
4220-4				k ŋ												
4383-4				g o ɔ ɔ												
4440-4				w̃ ŋ ɛː												
4651-4				t ɛ o												
4711-4				g a g												
4821-4				m u												
5272-4				w̃ e g u												
5375-4				m aː l n n n												
5465-4				m i j i												
5481-4				ɲ o ɣ o												
5497-4				ɛ ɲ												
5641-4				l i ŋ												
5692-4				a l a												
347-4				tʃ ɛː tʃ ɛː												
448-4				n ɛ w												
567-4				ɲ ɛ n ɛ												
613-4				m ɔː												
787-4				n i w̃ e												
1126-4				n aː												
1208-4				ɣ a m a												
1502-4				d i j i												
1669-4				n e m w̃ e r e												
1971-4				ɔː ɔː j ɔː j ɔː												
2283-4				m m												
2354-4				j ɛ dʒ ɛ												
2619-4				tʃ ɛː tʃ ɛː												
2714-4				ɔː ɔː k ɔː ɔː												
3011-4				w̃ a l a												
3159-4				j ɛ l ɛ												
3199-4				tʃ ɛː r ɛː ɛː												
3319-4				w̃ u m a m												
3358-4				m a												
3535-4				k ŋ												
3622-4				m uː m a												
3640-4				tʃ ŋ tʃ ɛː												
3813-4				r e												
4441-4				ɲ uː r ɛ n												
4498-4				e r u												
4986-4				j ɛː j ɔ												
5036-4				ŋ o r o												
5109-4				l a ɣ a												
5390-4				o ĩː												
5425-4				r̃ n ɣ n												
5847-4				ĩː ɲ i o												
6008-4				ɲ ɛ j ɔ												
62-4				s i s i												
197-4				w̃ ɛ u												
331-4				dʒ a dʒ a												
412-4				ŋ o ŋ o												
482-4				t t u												
786-4				n i												
715-5					d e e ɔ ŋ											
1089-5					n e ɔ ŋ ɔ ŋ											
1319-5					tʃ e ɔ ŋ ɔ ŋ											
1398-5					s u tʃ e l ɔ ŋ e											
1557-5					g i r e											
1626-5					w a g e											
1840-5					d e ŋ ɔ ŋ											
2247-5					g e ɔ ŋ											
4677-5					d u l e ɔ ŋ i											
5162-5					m i l e											
5406-5					d e n d i											
359-5					g a r ɔ ŋ e											
1577-5					g i d e											
2196-5					n a g e											
2230-5					tʃ i g e											
3605-5					tʃ a n d e											
3866-5					e o d i n											
4553-5					d a g e											
4822-5					tʃ e e b e											
5254-5					d i n l ɔ											
1356-5					d e e e											
1881-5					n uː tʃ u											
2084-5					j e d i											
2420-5					d u l e											
3218-5					p u dʒ u											
3372-5					n a m e											
3718-5					ɔ ŋ a d a											
4135-5					d e g e e											
4694-5					g e r e e e											
2476-5					d e ɔ ŋ											
2842-5					d i g i e											
3719-5					m i											
4081-5					t e e tʃ u											
5514-5					n e e d e											
260-5					t i e t i											
385-5					d e e r e e											
890-5					o o m j i d u											
1703-5					d e i											
1769-5					d e e d e											
2735-5					d aː n u j											
4591-5					t aː d e											
5301-5					r e r e											
63-5					d a r a											
296-5					j o ŋ e r e											
463-5					d o o d o											
762-5					d a d a e d e e e											
1788-5					s e											
3219-5					d e d e											
4120-5					d o l o											
4759-5					n u e j u											
4960-5					j e b e j e											
5059-5					t u j e											
5549-5					d e d o											
5771-5					j u g u											
5905-5					d e d e											
5938-5					e a r n a											
1415-5					ɲ e e											
1542-5					n u u e											
1898-5					d u l u											
2551-5					r e											
2957-5					m a n d e											
3048-5					b i j e											
4402-5					j u											
5081-5					d i n g j j i											
6006-5					p o o											
135-5					t u n j u											
194-5					d e e											
716-5					j e											
2083-5					g a n i											
2618-5					g e l e											
2880-5					p u n g u u											
3113-5					d e d e											
3136-5					g o ŋ g o ŋ											
3405-5					ɛ m e											
3572-5					t e t i											
4535-5					j u g ɛ											
5751-5					g i j e											
851-5					u o o											
2179-5					n j e											
2351-5					r e r e											
2496-5					n u e											
3448-5					d e e d e											
4781-5					s a ɔ ŋ dʒ a											
4921-5					s a u b j e											
196-5					p u l e											
789-5					g ŋ g a											
931-5					r ɔ ŋ ɔ ŋ ɔ ŋ											
1298-5					g e g e e g a											
2145-5					d ɔ ŋ o											
3639-5					g o w a											
3977-5					g ɔ n g i											
3978-5					g u n g e											
4260-5					e o d e											
5200-5					e g e											
5532-5					i n i											
5866-5					g o ŋ e e g e											
432-5					p o ŋ e e											
446-5					j u u u u g u u e											
521-5					k ɛː o o											
1124-5					e l e e e											
1237-5					oː ŋ e p ɛ											
1579-5					m p u l u											
1748-5					g e											
2774-5					k a n a											
3198-5					s ɛ m ɛ											
3339-5					j e j e											
3534-5					d n a											
3550-5					i n n i n											
3684-5					g i u a											
3944-5					g j g j											
4611-5					g ɔ m ɔ											
