COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1683-1	s iː ŋ e															
1898-1	tʃ u b o															
2901-1	t u ãː u															
2957-1	m.i.n a nː d i															
3048-1	b iː j o															
3251-1	w a r̃ a															
3885-1	d ɔ r u															
4402-1	j i															
5622-1	tʃ e ŋ j e j															
6006-1	s i s a															
135-1	b u ŋ ŋ uː															
158-1	m ɔ s u															
194-1	b ɛ j															
221-1	ɛ s u															
650-1	r e s i															
1152-1	t i w ɛ															
1374-1	k ɔ r ɔ															
1452-1	g r a															
1862-1	i s u															
2083-1	k a ŋ															
2108-1	n a j̃															
2636-1	m b															
2924-1	z o r															
2941-1	b i w iː															
3405-1	ɛ m ɛ															
3751-1	p e o															
4066-1	g ɔ r̃ ɔ															
4535-1	s u w ɔ															
4888-1	s a m ŋ n a															
5583-1	s a ɔː u															
5751-1	b i j ɛ															
5981-1	a r a															
114-1	d ɔ s a															
851-1	b ŋ ŋ ŋ															
1941-1	k i r u															
2179-1	p d i															
2351-1	p aː p a															
2496-1	nː u															
3482-1	m i s i s e															
3497-1	s a															
3588-1	k ɔ r ɔ															
4202-1	s o r n n o															
4293-1	z ɔ b ɔ															
4921-1	s a m b															
408-1	j e m b iː															
545-1	u r u															
978-1	t a m ŋ															
1052-1	n a m b u															
1070-1	l u o															
1942-1	j e															
2456-1	k ɔ r u															
2514-1	d u s u															
2666-1	s i g iː															
2817-1	a ãː g i															
3132-1	d uː ŋ															
3300-1	ɛ w a															
3976-1	z uː															
4152-1	k i s a															
4361-1	t a															
4570-1	ɔː w̃.m ŋ															
4648-1	j o															
715-2		dʒ i														
1089-2		n aː														
1319-2		n o														
1398-2		s u p u r i														
1557-2		g i r e														
1626-2		w a g i														
1840-2		t i														
2247-2		g oː														
4677-2		k u r i r														
5162-2		w̃ i r̃ e														
5406-2		t aː n dʒ i														
359-2		g a r i														
1577-2		g i r e														
2196-2		n.i.r̃ a r̃ a														
2230-2		s i g e														
2533-2		b a r i														
3605-2		k a n r a														
3866-2		o s i														
4553-2		t aː g i														
4822-2		k u w̃ b o														
5254-2		dʒ u r ɔ														
503-2		k i r̃ ɛ r														
1356-2		w̃ a ɔː														
1881-2		n i w̃														
2084-2		j aː p ɛ														
2420-2		k u r i														
3218-2		dʒ w s u														
3372-2		n a w̃ a														
3718-2		a r i														
4135-2		b a r̃ i														
4694-2		g u s u														
807-2		k oː r ɔ														
2320-2		k a j̃ ɛ														
2476-2		k ɔː														
2842-2		dʒ i g iː														
4081-2		dʒ a m b i														
4313-2		n ɛ i														
4460-2		s i j̃ ɔ														
5514-2		n ɛ n dʒ ɛ														
5810-2		w̃ i r ɛ														
93-2		dʒ o														
260-2		b e r e														
385-2		dʒ ɛ m b ɛ														
890-2		a m iː r i														
1336-2		t e g e														
1703-2		b ãː														
1769-2		t ɛ m b ɛ														
2162-2		b ɛ r ɛ														
2635-2		s o														
2735-2		dʒ a n ɛ														
3031-2		d ɛ g ɛ														
4591-2		k ɛ r i														
5301-2		ɲ ɔː r ũː														
5605-2		t i w̃ ɛ														
296-2		dʒ a m i														
463-2		dʒ ũ m b i														
762-2		b a n a k														
1432-2		t a r iː														
1474-2		t ɔ														
1788-2		s i r iː														
2044-2		d i m b e														
2713-2		t ɔː m ɛ d ɛ r ɛ														
3219-2		w a s a														
3425-2		j ɔː														
4184-2		p aː														
4629-2		n u r̃ ɔ														
4759-2		n i j̃ ɛ														
4904-2		n u r̃ a														
4960-2		dʒ i ɲ aː dʒ i														
4980-2		t ɔ														
5059-2		g ũː r o														
5125-2		ɔ n dʒ i														
5339-2		p a g a														
5549-2		t ɔ w ɔ														
5771-2		dʒ uː g uː														
5905-2		t i														
5938-2		a dʒ u n														
1-2		ɲ ɛ														
483-2		g e s u														
629-2		d o														
667-2		ɛ w ɛ														
1254-2		d a r u r u														
1415-2		w ɛ														
1542-2		n i														
1683-2		s i e														
1898-2		w̃ ũː r̃ o														
2551-2		r i														
2901-2		t u w i														
2957-2		w̃ a n dʒ i														
3048-2		b i j e														
3251-2		w̃ a r a														
3885-2		d ɛ r ɛ														
4402-2		j i														
5081-2		dʒ iː iː dʒ i r iː														
5622-2		ɲ ɛ r i r e j														
6006-2		ɲ i r̃ ɔ														
43-2		s aː														
135-2		t i n i														
158-2		m ɔ s i														
194-2		b ɛ														
221-2		ɛ s u														
650-2		dʒ i s i														
1152-2		t i w ɛ														
1374-2		tʃ ɔ p ɔ														
1452-2		g aː r a														
1862-2		i s i														
2108-2		n i e iː														
2636-2		m														
2880-2		k u n dʒ														
2924-2		tʃ oː r														
2941-2		d i r̃ iː														
3405-2		ɛ w̃ ɛ														
3959-2		t i r i														
4066-2		g ɔː r̃ ɔ														
4535-2		s u dʒ ɔ														
4888-2		s ɔ r i n a														
5180-2		s ɛ m b ɛ														
5751-2		dʒ i j ɛ														
5981-2		a r̃ a														
114-2		dʒ ɔ w ɛ														
702-2		ɔ g ɔ w uː w ɔ														
851-2		k ɔː														
872-2		ɛ w dʒ ɛ														
952-2		g u r u														
2179-2		n dʒ i														
2351-2		ɲ aː k a														
2496-2		n u														
4609-2		k o r o														
4740-2		g u tʃ u														
4921-2		s a b aː														
5982-2		tʃ uː ŋ s uː														
978-2		t ɔ m														
999-2		j i														
1052-2		n aː m u														
1989-2		m ɛ n ɛ														
2456-2		k ɔ n i														
2666-2		s i g i														
2817-2		a uː d r														
3132-2		d i p														
3300-2		ɛ w ɛ														
3977-2		ɣ ɔ̃ː n.i.r̃ dʒ i														
3978-2		ɣ ɔ̃ː n.i.r̃ dʒ i														
4260-2		ɔ m b u														
4278-2		k uː i dʒ i														
4334-2		s u ŋ														
4361-2		t eː g e														
4570-2		g ɔː														
4648-2		j e														
715-3			t u ʔ ʔ													
1089-3			n eː ʔ													
1319-3			n eː													
1398-3			j u l i													
1557-3			i t													
1626-3			w a g													
1840-3			t eː ŋ													
2247-3			eː ʔ													
4677-3			k u l e.w̃													
5162-3			m i t ɛ													
5406-3			t eː n t i													
359-3			g a ɲ													
1577-3			i t													
2196-3			n a l o													
2533-3			b o ɲ o													
3866-3			o dʒ i													
4553-3			t a g ɔ													
5254-3			t u l ɔ													
503-3			k i aː													
1881-3			n aː ŋ ʔ ʔ ʔ													
2084-3			j o ʔ t i													
2420-3			k u l ɛ													
3218-3			p u t i													
3372-3			n a m a													
3718-3			a ɲ a													
2320-3			k a t													
2476-3			k ɔː													
3719-3			m													
4460-3			t aː aː													
5514-3			n eː n t i													
890-3			a i i													
1336-3			t ɛ g aː													
1703-3			b eː													
2162-3			b aː t aː													
2635-3			t aː													
2735-3			t o n ʔ ʔ ʔ i													
762-3			b a ŋ a k aː ʔ ʔ													
1788-3			s ɛ ʔ ʔ													
2713-3			t o m ʔ ŋ ʔ ɲ ɛ ɲ ɛ													
3219-3			p t u													
4629-3			b aː b aː													
4904-3			b aː j aː													
5125-3			aː aː aː													
5771-3			b u g u ʔ													
5938-3			a r o n ʔ ʔ a													
1898-3			ɲ u l o													
2901-3			t aː aː ɔ													
2957-3			m a n d e													
3048-3			b i j													
5081-3			p i i													
6006-3			p o ɲ o													
716-3			j ɔ													
1152-3			ɲ ɔ b ɛ													
1789-3			g u m aː													
2083-3			k a n i													
2108-3			ŋ aː aː													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ aː													
2941-3			b i ɲ a													
3405-3			ɛ m ɛ ʔ													
3811-3			l													
5583-3			b aː aː aː													
5751-3			t j ɛ													
2442-3			g u m aː													
2496-3			d i													
4921-3			ɲ ɔ b e													
196-3			k u l ɛ													
3639-3			t eː w a													
3905-3			g aː													
3977-3			ʔ ŋ ɔː n dʒ i													
3978-3			ʔ ŋ a n dʒ e													
4361-3			ɲ i ŋ i													
715-4				d i												
1089-4				n a j̃												
1319-4				n j̃ ɛ̃ː												
1398-4				s u g u r u												
1557-4				g i r ɛ												
1626-4				p a g u												
1840-4				t i j̃ i												
2247-4				g oː												
4677-4				k u r oː j												
5162-4				m i r̃ ɛ												
5406-4				t aː n i												
359-4				g a r u												
1577-4				g i r ɛ												
2196-4				n a r̃ a												
2230-4				s i g e												
2533-4				b a r u												
3605-4				k a n a												
3866-4				o dʒ u												
4553-4				t a g j̃ u												
4822-4				k u m o												
5254-4				d u r ɔ												
503-4				k i r̃ ɛ												
1356-4				m a j̃												
1881-4				n u m iː												
2084-4				j aː p i												
2420-4				k u r ɔ												
3218-4				p ɔ dʒ u												
3718-4				a r u												
4135-4				b a r̃ u												
4694-4				g u dʒ u												
807-4				k oː m												
2320-4				k a ŋ ɛ												
2842-4				d i g u												
4313-4				n ɛ												
4460-4				s i j̃												
5514-4				n ɛ n d ɛ												
5810-4				p i r i												
93-4				d ɔ												
260-4				b ɛ r ɛ												
385-4				g ɛ m b ɛ												
890-4				a m i r u												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a n a												
3031-4				d ɛ g ɛ												
5301-4				p ɛ r u												
5605-4				t i p ɛ												
63-4				k a r a												
296-4				k a m u												
463-4				d u m p i												
762-4				b a n a k u j̃												
1432-4				t a r u												
1474-4				t ɔ j̃												
2044-4				d i m e												
3219-4				p aː dʒ u												
4120-4				k o r o												
4184-4				p ɛ												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n ɔː r̃ ɛ												
4904-4				n u ŋ j̃ ɔ												
4960-4				g i p aː dʒ u												
4980-4				t ũː												
5059-4				g u p ɔ												
5125-4				ɔ i ɔ												
5549-4				r ɔ w a												
5771-4				ɲ u g u												
5922-4				b i r ɛ												
1-4				p ɛː												
629-4				d ɛː												
667-4				ɛ w ɛ												
1254-4				dʒ i j̃ d u r u												
1415-4				w̃ ɛː												
1542-4				n ɔː												
1683-4				p i												
1898-4				r̃ u r̃ o												
2551-4				r a												
3251-4				b a r a												
3885-4				d ɔ r ɛ												
5622-4				p ɛ l ɛ j												
6006-4				ɲ a r̃ a												
43-4				s aː												
135-4				r̃ u n ɲ u												
158-4				m ɔ r̃ u												
221-4				ɛ dʒ u												
650-4				b ɛ r̃ e												
1374-4				k u ŋ g ɔ												
1452-4				g aː r a												
1789-4				n u ŋ ɔ												
1862-4				iː r̃ u												
2108-4				n a ɔ												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛ j̃												
4888-4				s a m n a												
5180-4				s ɛ m b ɛ												
5583-4				t a ŋ g a												
5981-4				a r̃ a												
25-4				a r a s ɛ g ɛ												
114-4				d ɔ r̃ ɛ												
702-4				ɔ g ɔ w̃ i r̃ a												
851-4				ɣ ɔ												
872-4				ɛ ɲ ɲ ɛ												
952-4				k u r i												
1941-4				k i r i												
2442-4				n u ŋ ɔ												
3448-4				b ĩː d u												
3482-4				m i s ɛ d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				p eː dʒ u												
4609-4				k ɔ r j̃ j̃ w a j̃												
4740-4				g u n ɔ												
4781-4				s aː aː												
5982-4				k u r̃ u												
196-4				d a d a												
545-4				i r u												
931-4				b ɛ												
978-4				t ɛ m												
999-4				j ɛ												
1052-4				n aː m u												
1070-4				l u ɣ u												
1298-4				k r m k a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m a												
2456-4				k u l u												
2514-4				d u r̃ u												
3132-4				d u n r												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s ɔ												
4039-4				d ɔ r̃ u												
4278-4				k u n ɲ u												
4361-4				t e g e												
4570-4				g ɔ j̃												
715-5					d u											
1089-5					nː											
1319-5					n											
1398-5					u g n											
1557-5					g i r e											
1626-5					w a g											
1840-5					dʒ eː ŋ											
2247-5					g ɔ											
4677-5					k u l e											
5162-5					m i nː ɛ											
5406-5					dʒ ɔ nː d u											
359-5					k ɔ r											
1577-5					g i r e											
2196-5					n a l											
2230-5					i g ɔ											
3605-5					k a n d a											
3866-5					ɔ dʒ e											
4553-5					dʒ ɔ g											
4822-5					k u m b											
5254-5					d u l ɔ											
1356-5					m ɔ											
1881-5					n ɔː m											
2084-5					j ɔ i											
2420-5					k u l ɛ											
3218-5					b dʒ											
3372-5					nː a m a											
3718-5					a r a											
4135-5					b a n											
4694-5					g e dʒ e											
2476-5					k											
2842-5					d i g i											
3719-5					m i											
4081-5					dː a m b e											
5514-5					nː ɛ nː d ɛ											
260-5					i r e											
385-5					d ɛ m b ɛ											
890-5					a m i z u											
1703-5					b											
1769-5					m b e											
2735-5					d e n											
4591-5					t aː r											
5301-5					b ɛː											
63-5					k a r a											
296-5					r a m b e											
463-5					d u m b											
762-5					b a n a ŋ k u											
1788-5					s e											
3219-5					e											
4120-5					k ɔ l ɔ											
4759-5					n u j̃											
4960-5					g u b											
5059-5					g u r e											
5549-5					b ɔ b e											
5771-5					j u g u											
5905-5					tʃ e b											
5938-5					a r nː a											
1415-5					z ɛː											
1542-5					n u											
1898-5					b u l											
2551-5					r											
2957-5					m a n d e											
3048-5					b i j											
4402-5					j ɛ											
5081-5					b i n dʒ i											
6006-5					p o i											
135-5					t u n d u											
194-5					b											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ											
3113-5					e g e											
3136-5					a a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r e											
4535-5					u g ɛ											
5751-5					t i j ɛ											
851-5					g											
2179-5					n d e											
2351-5					tʃ e r											
2496-5					n u											
3448-5					d e											
4781-5					ɔ dʒ											
4921-5					s a b											
196-5					k u l ɛ											
789-5					g ɔ a											
931-5					ɛ											
1298-5					g a e m.i b a											
2145-5					ɔ											
3639-5					t o w ɔ											
3977-5					m o n dʒ i											
3978-5					m n dʒ e											
4260-5					ɔ d u											
715-6						d u										
1089-6						n w										
1319-6						n ɔ										
1398-6						s u g n										
1557-6						g i r										
1626-6						s a g aː										
1840-6						r i										
2247-6						g										
4677-6						k u l eː										
5162-6						m i r										
5406-6						r aː.g.e n d ɔː										
359-6						g a l i										
1577-6						g i r										
2196-6						n a l										
2230-6						s e g										
2533-6						b a r e										
3605-6						k a n d a										
4553-6						t a g										
4822-6						k u m b o										
5254-6						d u l ɔː										
503-6						k i j ɛ										
1356-6						m a										
1881-6						n ɛ m										
2084-6						j aː.g.e b e										
2420-6						k u l ɛː										
3218-6						b u s u										
3372-6						n aː m aː										
3718-6						a r a										
4135-6						b a n e										
4694-6						g u dʒ e										
807-6						k o										
2320-6						k ɛ r ɛ										
2842-6						d i g e										
3719-6						m ɔː										
4081-6						d aː m b i										
4313-6						n e m										
4460-6						r ɔ										
5514-6						n ɛː n d ɛ										
5810-6						r i l e										
93-6						d										
890-6						a m b i r u										
1336-6						r i g e										
1703-6						b ɛ										
4591-6						t ɔ r e										
5605-6						r i m										
63-6						k a r aː										
296-6						s a m b i										
463-6						d u m b o										
762-6						b a n a ŋ k u										
3425-6						j										
4120-6						k l										
4423-6						d o r ɔ										
4759-6						n iː										
4904-6						n u ŋ										
4960-6						g i n w r i										
5125-6						ɔː n dʒ ɛ										
5339-6						r a g a										
5771-6						r u g u										
5922-6						b i r										
5938-6						a d n a										
483-6						g r e										
1542-6						n ɔː										
1683-6						r e										
2551-6						r ɛː										
2957-6						m a n d e										
3048-6						b i										
4402-6						j ɛ										
5081-6						b i n dʒ b b e										
5622-6						r k o										
650-6						b a j										
716-6						j ɛː										
1152-6						j i b ɛ										
1789-6						n u m a										
1862-6						i r e										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ ɛ										
2924-6						w l										
3136-6						b a r a										
3405-6						ɛ m ɛ										
3811-6						l eː										
4535-6						s u g ɔ										
4888-6						r a m n u										
5751-6						t i j ɛ										
2179-6						n d e										
2442-6						n u m ɔː										
3482-6						m i w i d										
4202-6						g r										
4781-6						s a n dʒ										
4921-6						sʷ ɛ b iː										
5982-6						g u dʒ u										
408-6						j aː m b iː										
526-6						d a r g a										
789-6						g aː t a										
1298-6						g u l m b a										
1942-6						j i										
2666-6						r u g										
3015-6						n a n d a										
3905-6						n i										
3977-6						m o n dʒ e										
3978-6						m n dʒ o										
4152-6						k i j										
4334-6						s o l										
4648-6						j o										
715-7							dʒ i									
1089-7							n oː									
1319-7							oː									
1398-7							s u ɲ									
1557-7							g i r									
1626-7							ɲ a									
1840-7							t oː oː									
2247-7							g oː									
4677-7							k u r oː									
5162-7							m.b i ɛ									
5406-7							t oː n oː									
359-7							g a r									
1577-7							g i r e									
2196-7							n a r̃									
2230-7							s i o									
2533-7							b a r									
3605-7							k a n d a									
3866-7							oː s i									
4553-7							t oː									
4822-7							k u m.b b o									
5254-7							d i r ɔ									
503-7							k i r̃ oː									
1356-7							m.b a									
1881-7							n oː									
3372-7							n a a									
3718-7							a r									
4135-7							b a									
4694-7							g u s i									
807-7							k o m.b ɔ									
2320-7							k a									
2476-7							k oː									
2842-7							d i g i									
3719-7							m									
4081-7							d a b i									
4313-7							n ɛ m.b									
4460-7							s oː oː									
5514-7							dʒ n dʒ									
5810-7							i r i									
93-7							d ɔː									
260-7							r									
385-7							ɛ m b ɛ									
890-7							a m i r i									
1336-7							t e g e									
1703-7							b ɔ									
1769-7							t ɛ m.b b									
2162-7							b ɛ r									
2635-7							s o									
2735-7							r oː a									
3031-7							d g									
4591-7							t r i									
5301-7							ɲ ɛː r i									
5605-7							t i ɛː									
296-7							s a m.b b									
463-7							d u m b									
1432-7							t a r									
1474-7							t ɔ									
1788-7							s									
2044-7							d i m.b b e									
2713-7							t oː m r r ɛ									
3425-7							j ɔ									
4184-7							ɲ ɛː									
4423-7							d ɔ r̃ ɔ									
4629-7							n i a									
4759-7							n iː j̃									
4904-7							n i a									
4960-7							i s									
5059-7							g i o									
5125-7							ɔ dʒ ɔ									
5339-7							a									
5549-7							t a a									
5771-7							dʒ u g i									
5905-7							t i									
5922-7							b i r									
1-7							ɛː									
483-7							g ɔ s i									
667-7							ɛ ɛ									
1542-7							n iː									
1683-7							s									
1898-7							ɲ i ɲ u									
2551-7							i									
2901-7							t u ɔː r̃ ɔː									
2957-7							m a n dʒ i									
3048-7							b iː e									
3251-7							b a r a									
3885-7							s r									
4402-7							j iː									
5081-7							r i n dʒ									
5622-7							e									
6006-7							ɲ i r̃									
43-7							s ɔː									
135-7							t u n d									
158-7							m ɔ s i									
194-7							b ɛ									
221-7							ɛ s i									
650-7							b e s i									
1152-7							dʒ i w ɛ									
1374-7							k ɔ r ɔ									
1452-7							g r a									
1862-7							iː s i									
2083-7							k a ŋ									
2108-7							n eː									
2880-7							k ɔ n dʒ a									
2924-7							p o									
2941-7							b i r i									
3113-7							t e g e									
3136-7							j a r a									
3405-7							ɛ ɔ									
3572-7							b ɛ i									
3751-7																
3959-7							t o r i									
4066-7							g ɔ ɔ									
4535-7							t u w ɔ									
5180-7							s ɛ m.b b									
5583-7							r̃ a ɔː r̃ i									
5981-7							a a									
25-7							a s g									
114-7							d ɔ									
702-7							ɔ ɔ r̃ ɔ r̃ ɔ									
872-7							ɛ dʒ ɛ									
1941-7							k i s									
2179-7							d i									
2351-7							aː a									
2496-7							n u									
3588-7							k ɔ r ɔ									
4202-7							g o r ɔ									
4609-7							k ɔ r ɔ									
4921-7							s a m b									
408-7							j o m b i									
526-7							ɔ i i g a									
545-7							i r i									
978-7							t m									
999-7							j i									
1052-7							n m									
1070-7							l i g									
1942-7							j e									
2456-7							k ɔ l									
2514-7							l i s i									
2666-7							s i j i									
2817-7							a g i									
3300-7							w									
3977-7							ɔ n dʒ i									
3978-7							ɔ n dʒ i									
4039-7							t a									
4152-7							k i r̃ e									
4260-7							ɔ m b i									
4278-7							k u dʒ u									
4648-7							j e									
715-8								d u								
1089-8								n a								
1319-8								n ɛː								
1398-8								l.e.l u g a l.e.l a								
1557-8								g u l.e.l e								
1626-8								w a g a								
1840-8								l.e.l eː ŋ								
2247-8								g ɔ								
4677-8								kʷ u l.e.l e o.l								
5162-8								m.ɛ u n d ɔ								
5406-8								l.e.l aː n d o.l								
359-8								k a r a								
1577-8								g u l.e.l e								
2196-8								n a l.e.l e								
2230-8								l.e.l o.l g ɔ								
2533-8								b a l.e.l e								
3605-8								k a n d a								
3866-8								o dʒ i								
4553-8								t aː g o								
4822-8								k u m b u								
5254-8								d u l.e.l ɔ								
1881-8								n ɔː m ɔ								
2084-8								j aː a								
2420-8								k u l a								
3218-8								l.e.l u dʒ u								
3372-8								n a m.ɛ a								
3718-8								a r a								
4694-8								g u dʒ u								
2320-8								kʷ a n u								
2476-8								kʷ oː ɔ								
2842-8								d i.l g u								
3719-8								m								
4081-8								d a m b u								
4313-8								n o.l a k k								
5514-8								n ɔ n d ɛ								
385-8								d o.l o.l b o.l								
1336-8								l.e.l e g e.ŋ								
1769-8								l.e.l ɔ ɔ b u								
2735-8								d aː n a								
3031-8								d ɔ m.ɛ ɔ								
4591-8								l.e.l aː l.e.l u								
5301-8								l.e.l ɔ l.e.l u								
63-8								k a r a								
1788-8								s i.g.e								
2713-8								l.e.l ɔ ɔ n d e l.e.l ɔ								
4120-8								k ɔ l o								
4184-8								j.e o.l ɛː a								
4759-8								n ɔ l.e.l u								
5059-8								g l.e.l o.l								
5771-8								dʒ u g u								
5938-8								a r u n a								
629-8								m.ɛ ɔ n n								
1415-8								l.e.l ɛː								
1898-8								l.e.l u l.e.l o.l								
2551-8								r u								
2957-8								m.ɛ a n d u								
3048-8								b u e								
6006-8								p o r o								
135-8								l.e.l u n d u								
716-8								j ɛ								
1152-8								l.e.l u l.e.l ɛ								
2083-8								kʷ a n a								
2618-8								k ɛ l ɛ								
2636-8								m.ɛ k								
2880-8								k u n dʒ a								
2941-8								b i l i								
3405-8								u m ɛ								
3811-8								l ɛ								
4535-8								l.e.l u g ɔ								
4888-8								m.ɛ a u g n u								
5751-8								t u j ɛː								
851-8								m.ɛ aː								
4202-8								k ɔ b ɔ a								
4781-8								s a dʒ u								
4921-8								s a b e								
196-8								k u l ɛ								
408-8								b a m b a								
789-8								aː n e								
1942-8								b a								
2145-8								r eː								
2456-8								m.ɛ ɛː m.ɛ ɛː								
3639-8								t e w a								
3977-8								m ɔː n dʒ u								
3978-8								m aː n dʒ e								
4278-8								k ɔ ɛ s ɔ								
715-9																
1089-9									n aː							
1319-9									n oː							
1398-9									s u							
1557-9									i r e							
1626-9									a g a							
1840-9									t i							
2247-9									oː							
4677-9									k u r o							
5162-9									m i r̃ e							
5406-9									t aː n							
359-9									g a r							
1577-9									i r e							
2196-9									a r̃ a							
2230-9									s g o							
2533-9									b a r a							
3605-9									k a n a							
3866-9									oː dʒ u							
4553-9									t a a							
4822-9									k u m b o							
5254-9									d u r ɔ							
503-9									p i r̃							
1356-9									m a							
1881-9									n w̃							
2084-9									j aː p a							
2420-9									k u a							
3218-9									k ĩː u							
3372-9									n a a							
3718-9									a r a							
4135-9									b a n							
4694-9									g u dʒ u							
807-9									k o m b							
2320-9									k a							
2476-9									k oː							
2842-9									d i g a							
4081-9									t a m b							
4313-9									n ɛ m							
4460-9									s ɔ							
5810-9									p i r							
93-9									d ɔː							
260-9									b e							
385-9									dʒ ɛ m ɛ							
890-9									a m b iː r̃							
1336-9									t a							
1703-9									b a							
1769-9									t ɛ m b ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									k oː r a							
5301-9									oː oː r u							
5605-9									t iː j̃ e							
63-9									k a r a							
296-9									dʒ a m b a							
463-9									d u m b							
762-9									b a n a k ɔː							
1432-9									t a r							
1474-9									t ɔ							
1788-9									a							
2044-9									d i m e							
2713-9									t oː m t r ɛ							
3219-9									k aː dʒ a							
3425-9									j aː							
4120-9									k o o							
4184-9									j̃ aː							
4423-9									d ɔ r̃ ɔ							
4629-9									n u w̃ a							
4759-9									n iː							
4904-9									n u w̃							
4960-9									i n aː dʒ							
4980-9									t ĩː							
5059-9									g u dʒ o							
5125-9									ɔ ĩː ɔ							
5339-9									p a a							
5549-9									t a w a							
5771-9									dʒ u g							
5905-9									t i							
5922-9									b i r ɛ							
1-9									n.dʒ ĩː							
483-9									g u s u							
629-9									t ɛː							
667-9									ɛ w ɛ							
1254-9									dʒ a d r u							
1415-9									t ɛː							
1542-9									n ɔː							
1683-9									s b b							
1898-9									w̃ u r̃ o							
2551-9									r̃ a							
2901-9									t u							
3251-9									w̃ a r a							
3885-9									t ɛ r ɛ							
4402-9																
5081-9									b iː n							
5622-9									j̃ e r l e j							
43-9									s aː							
158-9									m ɔ n.dʒ u							
194-9									b aː							
221-9									ɛ s u							
716-9									a							
1374-9									k ɔ r b ɔ							
1452-9									g aː r a							
1789-9									n u m a							
1862-9									iː s							
2108-9									n a							
2618-9									ɛː ɛ							
2636-9									m							
2941-9									b a							
3113-9									t g							
3136-9									j a r a							
3572-9									b ɛ r u							
3811-9									ŋ a							
3959-9									t o r							
4066-9									g r̃ ɔ							
4888-9									s a m n a							
5180-9									s ɛ m b ɛ							
5583-9									t a a							
5981-9									a r̃ a							
25-9									r a s ɛ g ɛ							
114-9									d ɔ k ɔ							
702-9									ɔ g ɔ w̃ r̃ ɔ							
851-9									g							
