COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4081-2		d a w̃ b u														
4313-2		n ɛ i														
4460-2		s i j̃ ɔ														
5514-2		n i ŋ b i														
5810-2		w̃ i r ɛ														
93-2		r w														
260-2		b iː r e														
385-2		dʒ ɛ m b ɛ														
890-2		ɔ m iː r iː														
1336-2		d e d e														
1703-2		b w														
1769-2		t ɛ m b ɛ														
2162-2		b ɛ r ɛ														
2635-2		s o														
2735-2		w̃ a s iː														
3031-2		w̃ ɛ g ɛ														
4591-2		k ɛ r i														
5301-2		w̃ aː r uː														
5605-2		t i w̃ ɛ														
296-2		w̃ a m uː i														
463-2		k u m b u														
762-2		b a n a k i														
1432-2		t a r i														
1474-2		t ɔ														
1788-2		s i r iː														
2044-2		w̃ i w̃ e														
2713-2		t w m ɛ d ɛ r ɛ														
3219-2		w w s a														
3425-2		j w														
4184-2		w̃ aː j̃														
4629-2		n u w̃ ɔ														
4759-2		n aː j̃ ɛ														
4904-2		n u w̃														
4960-2		dʒ i dʒ aː dʒ u														
4980-2		d aː i														
5059-2		g uː r o														
5125-2		ɔ ŋ dʒ i														
5339-2		w̃ a r a														
5549-2		t ɔ w ɔ														
5771-2		j̃ uː g uː														
5905-2		t u r i														
5938-2		a d u n m a														
1-2		w ɛ														
483-2		g e s u														
629-2		d aː														
667-2		ɛ w ɛ														
1254-2		w̃ a m g u r i														
1415-2		w aː														
1542-2		n ũ														
1683-2		s ɛ e														
1898-2		w̃ u r̃ o														
2551-2		k i														
2901-2		t u w g iː														
2957-2		w̃ ɔ ŋ dʒ i														
3048-2		b iː j e														
3251-2		w̃ a r a														
3885-2		d ɛ r ɛ														
4402-2		j iː														
5081-2		j iː iː dʒ iː														
5622-2		w̃ ɛ r i j e j														
6006-2		ɲ i r̃ ɔ														
43-2		s w														
135-2		t u n b u														
158-2		w̃ ɔ s u														
194-2		j ɛ r														
221-2		ɛ s u														
650-2		d i s ɛ														
1152-2		t i w ɛ														
1374-2		d ɔ r i ɔ														
1452-2		g aː r a														
1862-2		i s i														
2108-2		n a e j̃														
2636-2		m														
2880-2		k u ŋ dʒ														
2924-2		d ŋ r i														
2941-2		d i d iː														
3405-2		ɛ w̃ ɛ														
3959-2		r uː r u														
4066-2		g w w̃ ɔ														
4535-2		s u k ɔ														
4888-2		s ɔ m i n ɔ														
5180-2		s ɛ m b ɛ														
5751-2		s j ɛ														
5981-2		a w a														
114-2		l ɔ w ɛ														
702-2		ɔ g ɔ j̃ uː w ɔ														
851-2		k ŋ aː														
872-2		ɛ ŋ dʒ ɛ														
952-2		d uː r i aː u														
2179-2		n dʒ i														
2351-2		k aː r														
2496-2		n u														
4609-2		g i r ɛ														
4740-2		g uː d u														
4921-2		s a b aː														
5982-2		d u d u														
978-2		t ɔ m i														
999-2		j i														
1052-2		n aː m u														
1989-2		m ɛ d ɛ														
2456-2		tʃ ɔ w̃ i														
2666-2		s u g i														
2817-2		a uː d														
3132-2		d u w														
3300-2		ɛ w aː														
3977-2		ɣ ɔ iː dʒ iː														
3978-2		ɣ ɔ iː dʒ iː														
4260-2		ɔ m b u														
4278-2		tʃ uː w dʒ u														
4334-2		s ŋ														
4361-2		t eː g e														
4570-2		g ɔː aː														
4648-2		j e														
5673-2		d ɛ m b ɛ														
5887-2		j a														
446-2		j o ŋ j r o														
1108-2		j o														
1124-2		i r i														
1237-2		i iː k i														
1745-2		j̃ a j a														
1823-2		g ŋ ŋ														
2143-2		b a														
2265-2		e r a														
2392-2		w̃ o s u														
2579-2		d w i														
2902-2		j ɛ														
3197-2		k iː														
3339-2		k a r a														
3550-2		o iː iː														
3943-2		p i k iː														
4240-2		w o r u														
5197-2		ɛ r u														
5531-2		o i w̃ ɛ														
5733-2		n iː														
409-2		g u r uː														
562-2		s u ɔ														
1022-2		w̃ i w̃ i														
1205-2		j e														
1275-2		t ɛː														
1524-2		g ɣ oi														
1578-2		n u m														
2063-2		i r ɛ														
2798-2		i r̃ u j̃														
3088-2		ɛ k u														
715-3			b aː													
1089-3			ŋ eː													
1319-3			aː													
1398-3			j u u l													
1557-3			aː j aː													
1626-3			w g aː													
1840-3			t eː ŋ													
2247-3			g eː													
4677-3			k u l aː													
5162-3			m aː aː													
5406-3			t eː t aː													
359-3			k ɲ aː													
1577-3			aː j aː													
2196-3			ŋ eː l eː													
2533-3			b aː ɲ aː													
3866-3			o iː													
4553-3			t eː g ɔ													
5254-3			b u l u													
503-3			k aː ŋ aː													
1881-3			ŋ eː ŋ													
2084-3			j eː j													
2420-3			k u l ɛ													
3218-3			p u j u													
3372-3			ŋ m eː													
3718-3			eː ɲ eː													
2320-3			k aː b aː													
2476-3			k eː													
3719-3			m													
4460-3			m.ɛ aː aː ŋ													
5514-3			n aː b aː													
890-3			aː aː aː aː													
1336-3			b aː g aː													
1703-3			eː													
2162-3			ɲ aː t aː													
2635-3			ɲ aː													
2735-3			d eː ŋ ʔ													
762-3			b aː l aː k aː													
1788-3			eː													
2713-3			t aː aː ŋ ŋ ŋ b aː ɲ aː													
3219-3			m.ɛ m.ɛ u													
4629-3			ŋ aː b aː													
4904-3			ŋ aː aː ŋ aː aː													
5125-3			aː aː aː													
5771-3			j u g aː													
5938-3			a j o n a													
1898-3			ɲ aː l o													
2901-3			ɲ aː aː b aː													
2957-3			m a aː d aː													
3048-3			b i j													
5081-3			iː iː													
6006-3			p o ɲ o													
716-3			j ɛ													
1152-3			j aː j aː													
1789-3			n u b aː													
2083-3			k eː n													
2108-3			aː eː eː aː													
2618-3			k ɛː l ɛ													
2880-3			k aː aː dʒ u aː													
2941-3			ɲ eː ɲ													
3405-3			ɛ m ɛ													
3811-3			l													
5583-3			b aː aː ŋ aː													
5751-3			m.ɛ j ɛ													
2442-3			ŋ u b aː													
2496-3			d aː													
4921-3			ɲ aː ɲ e													
196-3			k u l ɛ													
3639-3			t eː w a													
3905-3			w aː													
3977-3			ŋ aː n dʒ i													
3978-3			ŋ a n dʒ e													
4361-3			m.ɛ m.ɛ m.ɛ ŋ													
5532-3			i j i													
1237-3			i n dʒ u													
1579-3			i m p u l i													
2143-3			ɲ aː													
2774-3			k a n i													
3198-3			s ɛ m ɛ													
3534-3			d o													
3550-3			i m.ɛ ʔ i													
3684-3			k eː dʒ													
3943-3			ŋ aː ŋ aː													
4259-3			g u j aː													
4611-3			k eː m u													
4983-3			s o n s i													
5656-3			m aː n dʒ i													
5830-3			j ɔ													
1026-3			l eː													
1170-3			g a s e													
1187-3			ʔ u r u													
1275-3			m.ɛ i													
1454-3			s eː l e													
1668-3			j aː j aː													
1841-3			g e													
1970-3			p u l a													
2977-3			k ɔ b ɛ													
3301-3			b a													
3498-3			n ɔ													
715-4				d i												
1089-4				n aː ŋ a												
1319-4				n i												
1398-4				s u g u r u												
1557-4				g i r e												
1626-4				p a g a												
1840-4				t i ŋ i												
2247-4				g ũː												
4677-4				k u r oː												
5162-4				m i r̃ e												
5406-4				t aː n i												
359-4				g a r u												
1577-4				g i r eː												
2196-4				n a p a												
2230-4				s i g e												
2533-4				b a r a												
3605-4				k a n a												
3866-4				o s u												
4553-4				t a g u												
4822-4				k u m i												
5254-4				d u r ɔ												
503-4				k i r̃ ɛ												
1356-4				m a j̃												
1881-4				n u k iː												
2084-4				j aː p i												
2420-4				k u r ɔ												
3218-4				p oː s i												
3718-4				a r u												
4135-4				b a ŋ u												
4694-4				g u s u												
807-4				k oː m												
2320-4				k a ŋ ɛ												
2842-4				d i g u												
4313-4				n ɛ												
4460-4				s i oː												
5514-4				n ɛ n k a												
5810-4				p i r i												
93-4				d oː												
260-4				b ɛ r ɛ												
385-4				g ɛ m ɛ												
890-4				a m i r u												
1769-4				d ɛ m d ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a r̃ a												
3031-4				d ɛ g ɛ												
5301-4				r̃ ɛ r i												
5605-4				t i p ɛ												
63-4				k a r a												
296-4				s a m a												
463-4				d u m p i												
762-4				b a n a k u												
1432-4				t aː r u												
1474-4				t u												
2044-4				d i m ɛ												
3219-4				r̃ aː s a												
4120-4				k o r o												
4184-4				n n												
4423-4				d ɔ p ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i r̃ ɛ												
4904-4				n u ŋ ɔː												
4960-4				g i n aː ɲ u												
4980-4				t ũː												
5059-4				g u s u												
5125-4				ɔ n p ɔ												
5549-4				r̃ a w aː												
5771-4				p u g u												
5922-4				b i r ɛ												
1-4				r̃ i												
629-4				d oː												
667-4				ɛ w ɛ												
1254-4				dʒ i j̃ d u r i												
1415-4				ɲ oː												
1542-4				n iː												
1683-4				p i i												
1898-4				r̃ u r̃ u												
2551-4				r a												
3251-4				b a r a												
3885-4				d ɛ r a												
5622-4				r̃ ɛ l e j												
6006-4				ɲ a ɲ a												
43-4				s aː												
135-4				r̃ n n ɲ n												
158-4				m ɔ s u												
221-4				ɛ s u												
650-4				p ɛ ɲ u												
1374-4				k u ŋ g ɔ												
1452-4				g aː r a												
1789-4				n u p ɔ												
1862-4				iː s u												
2108-4				n a iː												
2636-4				m												
3113-4				t eː g eː												
3136-4				j a r a												
3751-4				r̃ ɛ												
4888-4				s a m n a												
5180-4				s ɛ m b ɛ												
5583-4				t a ŋ g a												
5981-4				a r̃ a												
25-4				a r a s ɛ g ɛ												
114-4				d u r̃ ɛ												
702-4				a g u r̃ i r̃ a												
851-4				ɣ a iː												
872-4				ɛ ɲ r̃ ɛ												
952-4				k u r i												
1941-4				k i r i												
2442-4				n u p o												
3448-4				b ɛː d u												
3482-4				k i s a d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a w̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				p eː s u												
4609-4				k i r w a												
4740-4				g u n ɔ												
4781-4				s aː n p aː												
5982-4				k i s i												
196-4				d a d a												
545-4				i r u												
931-4				b ɛ												
978-4				t u m												
999-4				j ɛ												
1052-4				n aː m u												
1070-4				r̃ u ɣ u												
1298-4				k u k m p a												
1989-4				m ɛ n a												
2145-4				dʒ ɛː												
2306-4				a m a												
2456-4				k u u												
2514-4				d u r̃ u												
3132-4				d i ɛ r̃												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s i												
4039-4				d i r̃ u												
4278-4				k u n r̃ u												
4361-4				t e g u												
4570-4				g e iː												
5318-4				k ɔ p ɔ												
5673-4				d ɛ m ɛ												
5752-4				t ɛː												
521-4				k iː dʒ u												
685-4				s o ŋ ɔː.n.iː												
744-4				l aː w aː												
1646-4				ɔ g u												
1745-4				ɲ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				i l e												
2579-4				d a												
2958-4				m o												
3197-4				k ɛː												
3339-4				k a r a												
3812-4				p a a k a												
4219-4				t e dʒ e												
4337-4				s u m n ɔ												
5197-4				e r u												
5531-4				i w̃ e												
5733-4				n iː												
409-4				g o r u												
1002-4				r ɛ												
1022-4				r̃ i i												
1238-4				i s u												
1612-4				n u m ɔ												
2334-4				ɛ s u												
2396-4				n a												
2553-4				b aː ɲ a												
2671-4				k aː a												
2798-4				ɛ s a												
2978-4				k u r ɔ												
3407-4				ɛ m												
715-5					d u											
1089-5					n											
1319-5					n ãː											
1398-5					u											
1557-5					i r i											
1626-5					z a i											
1840-5					ɔː ŋ											
2247-5					g ɔ											
4677-5					k u e											
5162-5					z i ɛ											
5406-5					n d u											
359-5					z											
1577-5					i r e											
2196-5					n a											
2230-5					g											
3605-5					z a n d											
3866-5					i.n											
4553-5					z g											
4822-5					z e m b											
5254-5					d i.n ɔ											
1356-5					z											
1881-5					n ɔː z											
2084-5					z ɔ i											
2420-5					k u ɛ											
3218-5					b											
3372-5					n a m											
3718-5					a r a											
4135-5					b e tʃ i											
4694-5					g e e											
2476-5					k											
2842-5					d i g i											
3719-5					m											
4081-5					d e m.i b e											
5514-5					n ɛ n d ɛ											
260-5					z z e											
385-5					b ɛ b ɛ											
890-5					b z											
1703-5					b											
1769-5					b e											
2735-5					d aː n											
4591-5					t ɔ r e											
5301-5					z u											
63-5					a r a											
296-5					z e b e											
463-5					d b											
762-5					b a n a ŋ k u											
1788-5					s e											
3219-5					b e											
4120-5					ɔ ɔ											
4759-5					n b											
4960-5					b n b											
5059-5					g u z e											
5549-5					b e b e											
5771-5					j u g											
5905-5					tʃ e e											
5938-5					a r n a											
1415-5					z ɛː											
1542-5					n u											
1898-5					b u z											
2551-5					r											
2957-5					m a n d e											
3048-5					b i											
4402-5					b i											
5081-5					b i n d i											
6006-5					p o i.n											
135-5					b e n e											
194-5					b e õ											
716-5					ɛ											
2083-5					a n i											
2618-5					ɛ ɛː											
2880-5					k u n dʒ ɛ											
3113-5					e g e											
3136-5					e e											
3405-5					ɛ b											
3572-5					r ɛ r e											
4535-5					b e g ɛ											
5751-5					b i j ɛ											
851-5																
2179-5					n d i											
2351-5					tʃ e k e											
2496-5					n e											
3448-5					d											
4781-5					a dʒ											
4921-5					s a b i											
196-5					m u l ɛ											
789-5					g a n a											
931-5					r ɔ e e											
1298-5					g ɔ m.i b a											
2145-5					ɔ											
3639-5					t o w a											
3977-5					ɔː n dʒ i											
3978-5					n dʒ e											
4260-5					ɔ ɔ b u											
5200-5					o l a											
5532-5					i n i											
5866-5					j a r e											
432-5					d a n											
446-5					g i ŋ i i g e											
521-5																
1124-5					e l e e											
1237-5					i n d e											
1579-5					m b u l u											
1748-5					j ɛ											
2774-5					k a n i											
3198-5					s ɛ m ɛ											
3339-5					b e b e											
3534-5					d o n i											
3550-5					i n i											
3684-5					k i a											
3944-5					j ɛ j e											
4611-5					k ɔː m ɔ											
4738-5					g u n d ɛ											
4983-5					s o n dʒ i											
5447-5					g i b i											
5656-5					m ɔː n dʒ i											
5830-5					j ɔː											
1074-5					n u g u i											
1170-5					g u dʒ e											
1187-5					u r u											
1454-5					s eː l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k ɔ b ɛː											
3252-5					e t ɛ e											
3301-5					i b a											
3463-5					i w ɛː											
3498-5					n iː											
715-6						d u										
1089-6						n a										
1319-6						n ɛ										
1398-6						j u k j										
1557-6						g i j e										
1626-6						sʷ a g a										
1840-6						j eː ŋ										
2247-6						g eː										
4677-6						k u j eː										
5162-6						m i k ɛ										
5406-6						j aː.g.e n d i										
359-6						sʷ a j a										
1577-6						g u j eː										
2196-6						n a j a										
2230-6						j i g o										
2533-6						j a j a										
3605-6						j a n d a										
4553-6						j a g k iː										
4822-6						j u m b o										
5254-6						d u j ɛ										
503-6						j i j a k										
1356-6						m a k										
1881-6						n ɛ m										
2084-6						j aː.g.e b u										
2420-6						sʷ u l ɛː										
3218-6						sʷ u dʒ u										
3372-6						n a m a										
3718-6						k a sʷ a										
4135-6						j a ŋ i										
4694-6						g a dʒ a										
807-6						j a k										
2320-6						j a j ɛ										
2842-6						d i g u										
3719-6						m										
4081-6						d a m j i										
4313-6						n ɛ m										
4460-6						j ɛ k										
5514-6						n e n dʒ e										
5810-6						j i ŋ.g.o j m										
93-6						dʒ e										
890-6						ŋ.g.o a m ɛ k u										
1336-6						j eː g eː										
1703-6						j a										
4591-6						t a j i										
5605-6						j a j o k										
63-6						b a b a										
296-6						s a m b a										
463-6						d u m b ŋ										
762-6						b a ŋ a ŋ l a										
3425-6						j										
4120-6						k a l b										
4423-6						dʒ o s ɔ										
4759-6						n iː e										
4904-6						n u ŋ ŋ										
4960-6						k i n iː k eː										
5125-6						k ɛ n dʒ ɛ										
5339-6						j a g a										
5771-6						j u g u										
5922-6						b i m o										
5938-6						a sʷ e n a										
483-6						g a dʒ a										
1542-6						n ɛ										
1683-6						j i ɛ ɛ										
2551-6						k ɛː										
2957-6						m a n d e										
3048-6						j i										
4402-6						j ɛ										
5081-6						j i n dʒ ɛ ɛ i										
5622-6						m m k m o o										
650-6						j iː j a										
716-6						j ɛ										
1152-6						j i j ɛ										
1789-6						n u m ɛ										
1862-6						ɛ dʒ ɛ										
2618-6						sʷ ɛ l ɛ										
2880-6						k u n dʒ ɛ										
2924-6						j o j										
3136-6						b ɛ m ɛ										
3405-6						ŋ.g.o e m e										
3811-6						l eː										
4535-6						s u g ɛ										
4888-6						s a m n u										
5751-6						j i j e										
2179-6						n d e										
2442-6						n u m ɛ										
3482-6						m m s o s o										
4202-6						k a kʷ a										
4781-6						t a n dʒ ɛ										
4921-6						sʷ a j ŋ.g.o iː										
5982-6						g u dʒ u										
408-6						j iː j iː										
526-6						d a kʷ a k a										
789-6						g a n a										
1298-6						g uː l m b a										
1942-6						j iː										
2666-6						kʷ ɛ g ɛ										
3015-6						n a n d ɛ										
3905-6						ŋ i										
3977-6						dʒ ɛ n dʒ u										
3978-6						ɛ dʒ ŋ.g.o n dʒ e										
4152-6						j i k a										
4334-6						l a ŋ										
4648-6						j o										
5200-6						e a b										
5318-6						d ɛ b ɛ										
5532-6						i n u										
5673-6						dʒ o j k o										
5866-6						b a b b a										
66-6						l a										
432-6						s a n b										
446-6						dʒ a g o										
1579-6						u m b u l u										
1748-6						j e										
1823-6						g o ŋ.g.o										
2902-6						j i										
3684-6						sʷ u e k e										
3812-6						m u m ɛː u										
3943-6						ŋ ɛ s ɛ										
4259-6						g ɛ m ɛ										
4611-6						sʷ ɛ m ɛ.j										
4738-6						g u n d ɛ										
4983-6						sʷ ɛ n d i										
5447-6						g iː eː										
5656-6						m ɛ n dʒ u										
5830-6						j ɛ										
5868-6						l a										
348-6						l e b e										
998-6						s o										
1023-6						j										
1074-6						n u g e										
1172-6						k ɛ l ɔ										
1205-6						j										
1668-6						b i n i										
1841-6						g o										
2063-6						ɛ m ɛ										
2671-6						n ɛ										
2977-6						sʷ ɛ b ɛ										
3256-6						e b e										
3287-6						a n a										
3301-6						e b i										
3498-6						n ɛː										
715-7							d									
1089-7							n oː									
1319-7							oː oː									
1398-7							s u oː oː oː									
1557-7							oː iː r oː									
1626-7							oː oː									
1840-7							oː oː oː									
2247-7							oː oː									
4677-7							k i r oː oː									
5162-7							m iː oː ɛ									
5406-7							oː oː n oː									
359-7							ɲ a r									
1577-7							ɲ iː r oː									
2196-7							n a oː oː									
2230-7							s oː oː									
2533-7							b a r oː									
3605-7							k a n d									
3866-7							oː s									
4553-7							t oː oː oː									
4822-7							k i oː b oː									
5254-7							r r ɔ									
503-7							k i r̃ aː									
1356-7							m									
1881-7							r oː ɲ									
3372-7							r a m ɔ									
3718-7							a r									
4135-7							b									
4694-7							ɲ i s i									
807-7							k oː m b									
2320-7							k a r̃ ɛː									
2476-7							k oː									
2842-7							d iː ɲ									
3719-7							m									
4081-7							d a m b iː									
4313-7							n ɛː									
4460-7							s oː oː									
5514-7							k aː d ɔ									
5810-7							oː i d i									
93-7							d ɔ									
260-7							r									
385-7							ɲ ɛː oː b ɛ									
890-7							a m b i r i									
1336-7							d e k oː									
1703-7							b ɔ									
1769-7							ɲ ɛ m b									
2162-7							b ɛː r ɛː									
2635-7							s oː									
2735-7							r oː b									
3031-7							d ɛː oː ɛː									
4591-7							k oː r i									
5301-7							ɲ oː r i									
5605-7							d i m ɛː									
296-7							g m b									
463-7							d i m b									
1432-7							t a r									
1474-7							t ɔ									
1788-7							r oː									
2044-7							d iː m b e									
2713-7							r̃ oː oː d ɛː r ɛː									
3425-7							j ɔ									
4184-7							oː oː									
4423-7							d ɔ ŋ ɔ									
4629-7							n i r̃ a									
4759-7							n iː j̃									
4904-7							n i r̃ a									
4960-7							r̃ iː aː r̃									
5059-7							ɲ i ɲ oː									
5125-7							ɔ ɔ dʒ ɔ									
5339-7							k ɔ k									
5549-7							t a									
5771-7							ɲ ɔ ɲ									
5905-7							t iː r̃									
5922-7							b i r									
1-7							ɛː									
483-7							g ɔ s i									
667-7							ɛː g ɛː									
1542-7							n iː									
1683-7							s									
1898-7							ɲ i ɲ oː									
2551-7							ɲ i									
2901-7							r̃ u oː g aː									
2957-7							m a n dʒ oː									
3048-7							b iː r ɔ									
3251-7							b a r									
3885-7							d r									
4402-7							j iː									
5081-7							b d r									
5622-7							p s e									
6006-7							ɲ oː r̃ aː									
43-7							s ɛː									
135-7							ɲ u n									
158-7							s ɔ s i									
194-7							b ɛ									
221-7							ɛː s i									
650-7							g e s									
1152-7							m oː r ɛ									
1374-7							k ɔ r ɔ									
1452-7							g r a									
1862-7							iː s i									
2083-7							k a ɲ									
2108-7							n i									
2880-7							dʒ ɔ aː dʒ m ɔ									
2924-7							g ɔ g									
2941-7							b i r									
3113-7							g ɛː g ɛː									
3136-7							g r									
3405-7							ɛ r ɔ									
3572-7							b ɛː d									
3751-7							ŋ									
3959-7							t oː r									
4066-7							g ɔ r̃ ɔ									
4535-7							s u m ɔ									
5180-7							s ɛː m d									
5583-7							r̃ a oː r̃ i									
5981-7							a a									
25-7							a t ɛː g ɛː									
114-7							d ɔ j̃									
702-7							r̃ ɔ r̃ i g									
872-7							ɛː d ɛː									
1941-7							k r̃									
2179-7							g d i									
2351-7							p aː b									
2496-7							dʒ u									
3588-7							k r									
4202-7							g oː r oː									
4609-7							k a r a i									
4921-7							ɲ a m b aː									
408-7							d ɔ m b ɔ									
526-7							i i i i ŋ i									
545-7							i r i									
978-7							t a m									
999-7							j oː									
1052-7							n m									
1070-7							l i g o									
1942-7							j e									
2456-7							k ɔ l									
2514-7							d i s i									
2666-7							s i d i									
2817-7							a n g i									
3300-7							ɛː w									
3977-7							r m aː r i									
3978-7							r m m r m									
4039-7							t a a									
4152-7							k i r̃ e									
4260-7							a m d u									
4278-7							k u d u									
4648-7							j ɔ									
5752-7							r̃ ɛː									
5866-7							k ɛ k k k ɔ									
5887-7							j a k									
446-7							g ɔ iː g ɔ ɔ									
1108-7							t a									
1646-7							ɔ ŋ i									
1748-7							t ɔ									
1823-7							g ɔ									
2143-7							b aː									
2392-7							l o s i									
2579-7							ɔ									
2902-7							j ɔ									
3197-7							k aː									
3339-7							k a r a									
3944-7							g ɛ g ɛ									
4240-7							g ɔ r i									
