COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
369-1	k i r ɨ r r									
376-1	w a r ɴ r									
415-1	m ɨ u u b u r									
418-1	n θ r									
456-1	θ ɨ n a r									
59-1	ɨ ʔ r									
118-1	a i ɴ ui j r									
142-1	θ u b u r									
14-2		k o r e								
18-2		d a r e								
35-2		h i t o tɕ u								
36-2		h u t a tɕ u								
48-2		n a g a i a								
60-2		t o r i								
63-2		s i r a m i								
64-2		k i								
67-2		h a								
68-2		n e								
71-2		tɕ i								
76-2		h o n e								
83-2		tɕ u n o								
87-2		h a n e								
95-2		m i m i								
98-2		h a n a								
99-2		k u tɕ i								
-102-2		s i t a								
103-2		tɕ u m e								
110-2		t e								
116-2		m u n e								
120-2		n o m u								
132-2		k i k u								
139-2		k o r o s u								
140-2		o w o g u								
156-2		t a k e r u								
168-2		tɕ u k i								
169-2		h o s i								
170-2		m i dʑ u								
173-2		i s i								
180-2		k u m o								
185-2		h a i								
186-2		m o e r u								
187-2		m i tɕ i								
190-2		a k a i								
193-2		k i r o kʲ								
194-2		s i r o i a								
195-2		k u r o i a								
216-2		m a r u								
221-2		n a								
239-2		i tɕ u								
252-2		m i ts u								
253-2		o ts u								
254-2		i tɕ u tɕ u								
266-2		k a dʑ e								
267-2		n a g a r e r u								
268-2		u m i								
272-2		a m e i a								
276-2		a r a u								
281-2		m u s i								
304-2		tɕ u b a								
305-2		tɕ i e i								
308-2		h a n a								
309-2		k u s a								
310-2		t o								
311-2		n i								
342-2		u k i								
346-2		k u r a i a								
347-2		k i r u								
348-2		h i r o i a								
351-2		t oː i a								
361-2		o m o i a								
379-2		k u s a r a								
394-2		h i d a r i								
395-2		m i g i								
400-2		h i h a r u								
412-2		s a k e r u								
413-2		tɕ u k i s a s u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a r g a e r u								
430-2		h a k u								
435-2		h u k u								
446-2		s i t a a								
447-2		u w								
458-2		t o s i								
56-2		h i t o								
65-2		k a a a								
70-2		t a n e								
75-2		k a a a								
114-2		k u b i								
119-2		k i m o								
161-2		u								
171-2		k a a a								
188-2		a m a								
196-2		o r u								
262-2		h i r u m a								
300-2		h e s o								
313-2		d e								
350-2		s e m a i a								
352-2		tɕ i k a i a								
396-2		h u r u								
401-2		o s u								
420-2		o tɕ i r u								
424-2		u t a u								
442-2		s i m e ts u k e								
455-2		i k i t e r u								
22-2		n a i								
24-2		m i a n a								
49-2		o n n g k								
78-2		a b u r a								
89-2		k e								
149-2		k u r u								
183-2		h i								
192-2		a o i								
250-2		h o k a n o								
264-2		k i r i								
298-2		k e g a a a								
303-2		h a r a a a t a								
314-2		m o s i								
354-2		a tɕ u								
369-2		k i r e r u								
376-2		w a r u								
415-2		m u s u b u								
451-2		h o k o r i								
456-2		tɕ u n a								
72-2		n i k u								
80-2		t a m a g o								
104-2		a s i								
118-2		s i r dʑ oː								
150-2		n e t e r u								
204-2		i h a kʲ								
14-3			k o r e							
18-3			d a r e							
35-3			h ts t o u							
36-3			h u t a ts							
48-3			n a g a k							
60-3			t o i							
63-3			s r a m e							
64-3			k iː							
67-3			h a							
68-3			n e							
71-3			tɕ i							
76-3			h o n e							
83-3			ts u n o							
87-3			h a n e							
95-3			m i m							
98-3			h a n a							
99-3			k tɕ i							
-102-3			s e t a							
103-3			ts u m e							
110-3			t e							
116-3			m u n e							
120-3			n o m u							
132-3			k i k							
139-3			k o r o s							
140-3			o o o g							
156-3			t a t e							
168-3			ts u k i							
169-3			h o s i							
170-3			m e z u							
173-3			i s k							
180-3			k m o							
185-3			h a e							
186-3			m o e r							
187-3			m i tɕ i							
190-3			a k a							
193-3			k i r o							
194-3			s i r o							
195-3			k r o							
216-3			m a r i							
221-3			n a ɴ							
239-3			i ts u							
252-3			m i ɕ u							
253-3			o o ɕ u							
254-3			i ts u u u							
266-3			k a ɕ e							
267-3			n a g a r e r u							
268-3			ui m							
272-3			a m e u							
276-3			a r a ui							
281-3			m ui s i							
304-3			ts u a k							
305-3			tɕ i							
308-3			h a n a							
309-3			k s a							
310-3			t o							
311-3			n							
342-3			o ui k i							
346-3			k r a							
347-3			k i							
348-3			h i r o							
351-3			t oː k							
361-3			o m o							
379-3			k s a o a							
394-3			h i d a r i							
395-3			n i g i							
400-3			h i b a r u							
412-3			s a k e r u							
413-3			t u k e s a s							
414-3			h o r u							
422-3			h k ui r e r u							
423-3			k a ɴ g a e r u							
430-3			h a k							
435-3			h k							
446-3			s t a							
447-3			ui e							
458-3			t o s i							
56-3			h t o							
62-3			o n u							
65-3			k a e a							
70-3			t a n e							
75-3			k a e a							
96-3			m e							
101-3			h a							
114-3			k i							
119-3			k i m o							
134-3			s i ɴ o							
138-3			s i n u							
146-3			a r k							
161-3			o u							
171-3			k a e a							
182-3			k e m ui r							
188-3			o a m a							
262-3			h i r m a							
300-3			h e s o							
313-3			d e							
350-3			s e a							
352-3			tɕ i k a							
396-3			h r i k							
401-3			o s							
420-3			o tɕ o r							
424-3			ui t a ui							
442-3			s e m e u u k e							
455-3			i k i t e							
15-3			a e							
22-3			n a							
49-3			o n n a o							
78-3			a i a							
89-3			k e							
130-3			m r u							
149-3			k r							
175-3			s u n a							
183-3			h iː							
192-3			a o							
199-3			a u i							
230-3			a iː o h t o							
233-3			a n o h t o t a							
250-3			h o k a n o							
264-3			k i r i							
274-3			n ui r e t a							
298-3			k e g a e a							
303-3			h a i a e a t a							
314-3			m o s k							
354-3			a ɕ i							
369-3			k i e							
376-3			ui a r i							
418-3			n oː							
456-3			ts u n a							
59-3			ui o							
72-3			iː k							
80-3			t a m a g o							
104-3			a s							
118-3			s i i z oː							
142-3			t o u							
150-3			iː e t e							
204-3			i b k							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o j o g u						
156-4				t a u e r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i z u						
173-4				i s i						
180-4				k u m o						
185-4				h i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k i						
193-4				k i r o						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui						
221-4				n a						
239-4				i t u						
252-4				m i t u						
253-4				oː o t u						
254-4				i t u t u						
266-4				k a ui e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e i						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				oː u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i g a r u						
412-4				s a k e r u						
413-4				t u k i s a u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u i						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i u o r u						
138-4				s i n u						
146-4				a r u k u						
161-4				j u						
171-4				k a w a						
182-4				k e m u r i						
188-4				j a m a						
196-4				oː o r u						
262-4				h i r u m a						
300-4				h e s o o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r ui						
424-4				u t a u						
442-4				s i m e t u k e r						
455-4				i k i t e r u						
15-4				a r e						
22-4				n a o						
24-4				m i ɴ n a						
49-4				o n n a o						
78-4				a b u r a i						
89-4				k e						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a t ui						
230-4				a n o h t o						
233-4				a n o h i t o a						
250-4				h o k a n j						
264-4				k i r i						
274-4				n u r e t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a t ui						
369-4				k i r e r u						
415-4				m u s u b u						
418-4				n u						
451-4				h o k o r i						
456-4				t u n a						
59-4				u o						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				i w						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ iː					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o o o ŋ u					
156-5					t a k o r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a m					
239-5					i ts u					
252-5					m i ts u					
253-5					oː o ts u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					o u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i sː a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i ts o r u					
138-5					s i n u					
146-5					a r u k u					
161-5					o u					
171-5					k a w a					
182-5					k e m u r i					
188-5					o a m a					
196-5					oː o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e m a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o tɕ i r u					
424-5					u t a u					
455-5					i k iː t o r u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o n n a o					
78-5					a b u r a n i					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n o h i t o					
233-5					a n o h i t o t a					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					i w a i					
14-6						k u ɭ i				
18-6						d a i				
35-6						pˢ ɨ t u ts ɨ				
36-6						pˢ ɨ t a ts ɨ				
48-6						n a aː a				
60-6						t u				
63-6						s ɨ ɭ a m i				
64-6						k ɨ				
67-6						pˢ a				
68-6						n i				
71-6						ts ɨː				
76-6						pˢ u n i				
83-6						ts ɨ n u				
87-6						pˢ a n i				
95-6						m ɨ m				
98-6						pˢ a n a				
99-6						f ɨ ts ɨ				
-102-6						ɨ t a				
103-6						ts ɨ m i				
110-6						t i				
116-6						m u n i				
120-6						n u m ɨ				
132-6						f ɨ k ɨ				
139-6						k u ɭ u ɨ				
140-6						u b u aː ɨ				
156-6						t a u i ɨ				
168-6						ts ɨ k ɨ				
169-6						pˢ u s ɨ				
170-6						m ɨ tː ɨ				
173-6						a j				
180-6						f ɨ m u				
185-6						pˢ b ɨ				
186-6						m u i ɨ				
187-6						m ɨ ts ɨ				
190-6						a k a				
193-6						f u u				
194-6						ɨ ɭ u				
195-6						f ɨ ɭ u				
216-6						m a ɭ				
221-6						n a				
239-6						a ts ɨ				
252-6						m ɨː ts ɨ				
253-6						u u ts ɨ				
254-6						a ts ɨ ts ɨ				
266-6						k a dz i				
267-6						n a aː a ɭ i ɨ				
268-6						u m				
272-6						a m i i				
276-6						a a u				
281-6						m u s ɨ				
304-6						ts ɨ dz a				
305-6						ts ɨː				
308-6						pˢ a n a				
309-6						f ɨ a				
310-6						t u				
311-6						n				
342-6						u ɨ k ɨ				
346-6						f ɨ ɭ a				
347-6						f ɨ ɭ ɨ				
348-6						pˢ ɨ ɭ u				
351-6						t u				
361-6						u m b				
379-6						f ɨ o a ɭ a				
394-6						pˢ ɨ d a ɨ				
395-6						m ɨ aː ɨ				
400-6						pˢ ɨ ɴ a ɨ				
412-6						s a k i ɨ				
413-6						ts ɨ k ɨ o a ɨ				
414-6						pˢ u ɨ				
422-6						pˢ ɨ k ɨ ɭ i ɨ				
423-6						k a n aː a i ɨ				
430-6						pˢ a k ɨ				
435-6						pˢ ɨ k ɨ				
446-6						ɨ t a				
447-6						ɨ i				
458-6						t u s ɨ				
56-6						pˢ ɨ t u				
62-6						a n u				
65-6						k a u a				
70-6						t a n i				
75-6						k a u a				
96-6						m i				
101-6						pˢ a				
119-6						f ɨ m u				
134-6						s ɨ u u ɨ				
138-6						s ɨ n ɨ				
146-6						a ɨ k ɨ				
171-6						k a a a				
182-6						k i m ɨ				
188-6						u a m a				
196-6						u u ɭ ɨ				
401-6						u o ɨ				
420-6						u t u ɭ ɨ				
442-6						ɨː m i ts ɨ k i				
24-6						m n n a				
78-6						a β ɨ ɭ a				
130-6						m ɨ				
192-6						a u				
199-6						a ts n				
250-6						pˢ u k a n u				
264-6						f ɨ ɨ				
314-6						m u o ɨ				
369-6						f ɨ ɭ i				
418-6						n ts				
451-6						pˢ u k d				
456-6						ts ɨ n a				
59-6						vː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ e t o tɕ			
36-7							ɸ u t a tɕ u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s e r a m			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m e m i			
98-7							h a n a			
99-7							k o tɕ e			
-102-7							s e t a			
103-7							ts u m e			
110-7							t e			
116-7							m o n e			
120-7							n o m u			
132-7							k e k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a e r			
168-7							tɕ u k e			
169-7							h o s e			
170-7							m e tɕ u			
173-7							e s i			
180-7							k u m o			
185-7							h a e			
186-7							m o e r u			
187-7							m i tɕ e			
190-7							a k a			
193-7							k i r o			
194-7							s e r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a m			
239-7							e tɕ u			
252-7							m e r u			
253-7							j o r u			
254-7							e ts u tɕ u			
266-7							k a tɕ e			
267-7							n a ŋ a r e r u			
268-7							o m i			
272-7							a m e			
276-7							a r a o			
281-7							m o s e			
304-7							ts u b a			
305-7							tɕ e tɕ			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j o k e			
346-7							k o r a			
347-7							k e r u			
348-7							h i r o i			
351-7							t oː			
361-7							o m o			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ e			
400-7							h e ŋ a r u			
412-7							s a k e r u			
413-7							ts u k e s a s u			
414-7							h o r u			
422-7							h u k o r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							h u k u			
446-7							s e t a			
447-7							o e			
458-7							t o s e			
56-7							ɸ i t o			
62-7							e n u			
65-7							k a eː a			
70-7							t a n e			
75-7							k a eː a			
96-7							m e			
101-7							h a			
114-7							k o b e			
134-7							s e o e r			
138-7							s e n u			
146-7							a r u k u			
161-7							j uː			
171-7							k a eː a			
182-7							k e m u r e			
188-7							j a m a			
196-7							j o r u			
262-7							h i r u m a			
300-7							h e s o			
313-7							d e			
350-7							s e m a i			
352-7							tɕ e k a i			
396-7							h u r iː			
401-7							o s u			
420-7							o r e r u			
424-7							o t a u			
442-7							s e m e tɕ u k e r			
455-7							e k i t e r			
15-7							a r e			
22-7							n a i			
24-7							m i n a			
78-7							a b u r a e			
89-7							k e			
130-7							m e r u			
149-7							k u r u			
175-7							s o n a			
183-7							h i			
192-7							a o i			
230-7							a n o ɸ i t o			
233-7							a n o ɸ i t o t a tɕ			
250-7							ɸ o k a n o			
274-7							n u r e t a			
298-7							k e ŋ a eː a			
303-7							ɸ a r a eː a t a			
314-7							m o s e			
354-7							a tɕ iː			
369-7							k e r e r u			
376-7							j a r iː			
415-7							m u s u b u			
418-7							n uː			
451-7							h o k o r i			
456-7							tɕ u n a			
59-7							u o			
72-7							n e k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i ɴ iː oː			
142-7							t o b u			
150-7							n e t e r			
204-7							i eː a i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s e t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a u e r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m e z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i r u		
253-8								j o ts u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i dʑ		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								e u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i a		
361-8								o m o a		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i h a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u e		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i ts o r u		
138-8								s i n u		
146-8								a r u k u		
161-8								j u		
171-8								k a w a		
182-8								k e m u r i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o tɕ e r u		
424-8								u t a u		
442-8								s i m e ts u u		
455-8								i k i t e r u		
15-8								a r e		
22-8								n a ɴ		
24-8								m i ɴ n a		
49-8								o n a g o		
78-8								a b u r a i		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui		
230-8								a n o h i t o		
233-8								a n o h i t o a i		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a ts ui		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n uː		
451-8								h o k o r i		
59-8								i o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i ɴ z oː		
150-8								n e t e r u		
204-8								e h a i		
14-9									k u j i	
18-9									d a j i	
35-9									h i t u ts u ɴ	
36-9									h u t a ts u	
48-9									n a g a s	
60-9									t u j i	
63-9									a i j a m i	
64-9									k i	
67-9									h a	
68-9									n i	
71-9									j i	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u j i	
-102-9									a i t a	
103-9									ts u m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									k i k u ɴ	
139-9									k u j u u u	
140-9									ʔ w u g u ɴ	
156-9									t a ɴ oː j	
168-9									ts u k i	
169-9									h u u i	
170-9									m i z u	
173-9									i u i	
180-9									k u m u	
185-9									h a i	
186-9									m u i j u	
187-9									m i j i	
190-9									a k a s ɴ	
193-9									k iː j u s	
194-9									a i j u s	
195-9									k u j u s	
216-9									m a j z ɴ	
221-9									n a	
239-9									i ts u	
252-9									m i tɕ u	
253-9									u tɕ u	
254-9									i ts u ts u	
266-9									k a uː i	
267-9									n a g a j i j u ɴ	
268-9									u m i	
272-9									a m i j	
276-9									a j a u	
281-9									m u u i	
304-9									ts u b a	
305-9									j i	
308-9									h a n a	
309-9									k u a a	
310-9									t u	
311-9									n i ɴ	
342-9									u k i	
346-9									k u j a s	
347-9									k i j u ɴ	
348-9									h i j u s	
351-9									t t s a	
361-9									ʔ m u ɴ a	
379-9									k u u a r a ɴ	
394-9									h i g a j i	
395-9									m i g i ɴ	
400-9									h i o a j u ɴ	
412-9									a a k i j u ɴ	
413-9									ts u k i a a	
414-9									h u j u ɴ	
422-9									h u k u j i j u ɴ	
423-9									k a ɴ g a i j u	
430-9									h a k u ɴ	
435-9									h u k u ɴ	
446-9									a i t a	
447-9									u aː	
458-9									t u u i	
56-9									h i t u	
62-9									i n u	
65-9									k a a a	
75-9									k a a a	
96-9									m i	
101-9									h a	
114-9									k u b i	
119-9									k i m u	
134-9									a i t u j	
138-9									a i n u ɴ	
146-9									a j u k u	
161-9									ʔ u ɴ	
171-9									k a a a	
182-9									k i m u j i	
196-9									w u j u	
262-9									h i j u m a ɴ	
300-9									h i u u	
313-9									g i ɴ	
350-9									a i m a s	
352-9									j i k a s	
396-9									h u j u	
401-9									ʔ u u ɴ	
420-9									ʔ t oː j u ɴ	
424-9									w t a u ɴ	
442-9									a i m i ts u k i	
455-9									i k i t i j u ɴ	
15-9									a j i ɴ	
22-9									n a s	
24-9									m i ɴ n a	
49-9									u n a g ɴ	
89-9									k i ɴ	
175-9									a u n a	
183-9									h i	
199-9									a ts iː	
230-9									a n u h ɴ t u	
233-9									a n u h ɴ t u t a	
264-9									k i j i	
274-9									n u j i t a ɴ	
314-9									m u u i ɴ	
354-9									a ts uː ɴ	
376-9									w a j u ɴ	
415-9									m u a u b u ɴ	
451-9									h u k u j	
456-9									ts u n a	
59-9									i u	
142-9									t u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o o o ŋ u
156-10										t a u o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k i r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i s u
253-10										oː o ts u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a k
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										oː u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i a
361-10										o m o t a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i sː a r u
412-10										s a k e r u
413-10										ts u k i s a u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a n ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
