COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
731-4				s uː ⁵⁵					
779-4				ɔː ³¹					
589-4				t a ŋ ⁵⁵					
680-4				ŋ a ʔ ⁵⁵					
658-4				n uː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j aːu ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				uː ⁵⁵					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ⁵⁵					
930-4				ŋ a p ⁵⁵					
353-4				l ə ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ uː ⁵⁵					
179-4				j ɔː k ³¹					
194-4				j ɔː ʔ ³¹					
727-4				ʃ a ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³¹					
53-4				p uː m ³¹					
59-4				t ɔː k ³¹					
506-4				pʰ ə k ⁵⁵					
29-4				p ə k ³¹					
316-4				t ɔː ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ o ⁵⁵					
490-4				ŋ j əː ⁵⁵					
436-4				m j ɔː ³¹					
927-4				ŋ a n ³¹					
383-4				m ɔː k ³¹					
211-4				j a m ³³					
873-4				s əː ŋ ³¹					
371-4				l ə ŋ ⁵⁵					
877-4				s ɛː ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ ɔː ⁵⁵					
595-4				tʃ a ŋ ⁵⁵					
660-4				j uː p ³¹					
642-4				tʃ a ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j ɔː ⁵⁵					
880-4				t a p ⁵⁵					
337-4				j ɔː ³¹					
484-4				n a ŋ ³³					
574-4				j uː m ⁵⁵					
718-4				ʃ a ŋ ⁵⁵					
811-4				kʰ jː ⁵⁵					
458-4				t a ŋ ⁵⁵					
884-4				t a ⁵⁵					
499-4				n ɛː ³¹					
706-4				ʃ ɔː ³¹					
920-4				a ŋ ⁵⁵					
36-4				p j a ŋ ³³					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					j a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³⁵				
394-5					m i k ³¹				
221-5					j a k ⁵⁵				
202-5					k u k ³⁵				
935-5					ai ³⁵				
93-5					l a ³⁵				
7-5					p ɔ̃ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j a ³¹				
464-5					m u k ³¹				
119-5					j a ŋ ³¹				
835-5					n ɛ ʔ ⁵⁵				
79-5					t ɔ k ³¹				
693-5					ŋ u ³¹				
477-5					ŋ ɛ ʔ ⁵⁵				
891-5					t a ŋ k ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					t u k ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ɔ̃ k ³¹				
86-5					t a ŋ ³¹				
384-5					m ɔ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ ɔ ʔ ³¹				
731-5					s a ³⁵				
779-5					ɔ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					a ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ ʔ ⁵⁵				
353-5					l a̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					k i k ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					s ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					kʰ ɔ k ⁵⁵				
389-5					m j ɔ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ ɔ ³⁵				
490-5					ŋ j i k ⁵⁵				
436-5					m j ɔ ³¹				
927-5					ŋ ɔ̃ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³¹				
877-5					s ai ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					t ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɛ ʔ ⁵⁵				
337-5					j ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ̃ ŋ ³⁵				
458-5					t a ŋ ³⁵				
884-5					t i k ⁵⁵				
205-5					k au k ³¹				
499-5					n ai ³¹				
706-5					ʃ ɔ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯			
838-6						j a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m i			
221-6						j a p			
202-6						k u			
935-6						u ⁵			
93-6						tʃʰ a ⁵			
7-6						p a n			
664-6						w a ɲ			
246-6						kʰ a k			
547-6						a k			
555-6						j a m			
464-6						m ui̯ ⁵			
119-6						a ɲ			
835-6						a p			
79-6						t a			
693-6						n ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						r a			
797-6						kʰ r ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						u k			
833-6						n a			
390-6						m a ŋ			
696-6						ɲ a			
86-6						t a ɲ			
731-6						s i j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
206-6						j a			
353-6						l i j			
814-6						kʰ u ⁵			
179-6						k r a k			
29-6						p a k			
389-6						m r a ɲ			
118-6						m a ⁵			
490-6						n i j ʔ			
436-6						m j a			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						a			
484-6						n a ŋ			
574-6						a m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k u k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							j a ¹		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m i ²		
221-7							j a p ⁴		
202-7							g u ²		
935-7							a ²		
93-7							d a ŋ ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							ʃ i k ⁴		
555-7							j a m ¹		
464-7							m u ²		
119-7							j i ŋ ¹		
835-7							j a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							ŋ a ⁴		
891-7							d i ŋ ³		
528-7							r a ¹		
797-7							g j u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ts a k ⁴		
452-7							m j u k ⁴		
580-7							ŋ a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ a ¹		
86-7							d a ŋ ¹		
384-7							m a n ³		
61-7							d a ŋ ²		
536-7							ʃ a k ⁴		
731-7							ˀs a ²		
779-7							a ¹		
589-7							k a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g u ²		
785-7							k a ²		
714-7							a ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							ŋ a p ⁴		
353-7							l i ¹		
161-7							g a ŋ ¹		
814-7							ˀk a ²		
179-7							g r a k ⁴		
194-7							a k ⁴		
727-7							ʃ a ŋ ¹		
260-7							k j a p ⁴		
144-7							g a ŋ ¹		
53-7							b a m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							k a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ²		
312-7							k a ²		
490-7							n i ²		
436-7							m j a ŋ ²		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							s i ŋ ¹		
371-7							l i ŋ ²		
877-7							ʃ a ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							dʒ a ŋ ²		
660-7							w a p ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀt a p ⁴		
337-7							a ¹		
484-7							n a ŋ ¹		
574-7							ʃ u m ²		
718-7							ʃ i ŋ ²		
811-7							k u ²		
458-7							d a ŋ ²		
884-7							ˀt a ²		
205-7							g u k ⁴		
499-7							ˀn ai ¹		
706-7							ʃ a ¹		
920-7							a ŋ ²		
36-7							b j a ŋ ¹		
665-8								ŋ ɑ ²²	
495-8								n o ⁵⁵	
838-8								j ɛ ²²	
438-8								tɕ ɛ ⁴	
334-8								j ɛ ʔ ⁴	
360-8								ɬ e ⁵⁵	
394-8								m e ⁵⁵	
221-8								j ɑ ʔ ⁴	
202-8								k o ⁵⁵	
935-8								i ⁵⁵	
93-8								sʰ e ⁵⁵	
7-8								pʰ ĩ ⁵⁵	
664-8								j ĩ ²²	
246-8								ɑ ⁴	
547-8								t θ ɛ ⁴	
555-8								j e ²²	
464-8								m o ⁵⁵	
119-8								i ²²	
835-8								t j ɛ ʔ ⁴	
79-8								t u ⁵⁵	
693-8								ŋ o ²²	
477-8								n ɑ ⁴	
891-8								j e ²²	
528-8								t j u ²²	
797-8								j ɑu ʔ ⁴	
493-8								n ɛ ⁴	
217-8								j ɑ ʔ ⁴	
896-8								sʰ ɑ ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɛ ʔ ⁴	
833-8								n ɑ ²²	
390-8								m ĩ ²²	
696-8								o ²²	
86-8								j o ²²	
384-8								m ɑ ⁵⁵	
61-8								sʰ ĩ ⁵⁵	
536-8								t θ ɛ ʔ ⁴	
731-8								θ e ⁵⁵	
779-8								sʰ ɑ ⁵⁵	
589-8								j u ⁵⁵	
680-8								n ɛ ʔ ⁴	
658-8								ȵ̥ ɑ ²²	
456-8								m j ĩ ⁵⁵	
183-8								i ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								ɑ ²²	
331-8								ɬ ɑ ⁵⁵	
206-8								j ɑ ⁵⁵	
930-8								j ɑ ʔ ⁴	
353-8								ɬ e ²²	
161-8								ɔ ²²	
814-8								t e ⁵⁵	
179-8								ɛ ʔ ⁴	
194-8								t ɛ ʔ ⁴	
727-8								θ u ⁵⁵	
260-8								j ɑ ʔ ⁴	
144-8								ĩ ²²	
53-8								p ɑ ²²	
59-8								j ɛ ʔ ⁴	
506-8								pʰ ɑ ²²	
316-8								ɛ ⁴	
389-8								m ĩ ²²	
118-8								m ɑ ⁵⁵	
312-8								⁵⁵	
490-8								n i ⁵³	
436-8								m j ɛ ²²	
927-8								sʰ ɑ ²²	
211-8								j ɑ ²²	
371-8								ɬ e ⁵⁵	
877-8								sʰ i ⁵⁵	
344-8								l ɑ ²²	
666-8								n ɑ ⁵⁵	
595-8								d ĩ ²²	
660-8								j ɑ ʔ ⁴	
642-8								sʰ ĩ ⁵⁵	
257-8								j ɑ ²²	
167-8								tɕ i ⁵⁵	
880-8								j ɑ ʔ ⁴	
337-8								ɑ ²²	
574-8								t θ ɛ ⁵⁵	
718-8								t θ ɛ ⁵⁵	
811-8								t ɑ ⁵⁵	
458-8								j ĩ ⁵⁵	
884-8								sʰ ɑ ²²	
205-8								k ɑu ⁴	
499-8								n ɑ ²²	
706-8								t θ i ²²	
920-8								u ⁵⁵	
36-8								p j ɑ ²²	
665-9									ɲ ɔ ³¹
495-9									n̥ u ⁵⁵
838-9									ɔ ⁵⁵
438-9									l ɔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ɔ ³¹
394-9									n i ³¹
221-9									a p ⁵⁵
202-9									k ɔ ³¹
935-9									u ³¹
93-9									s ɔ ³¹
7-9									p a n ³¹
664-9									a ŋ ⁵⁵
246-9									k a ŋ ⁵⁵
547-9									ʂ u ʔ ⁵⁵
555-9									a ŋ ⁵⁵
464-9									m u ³¹
119-9									ɯ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									ɲ̊ u ⁵⁵
477-9									a ⁵⁵
891-9									tʰ a ŋ ³⁵
528-9									ɔ ⁵⁵
797-9									k ʐ u ʔ ⁵⁵
493-9									n a ʔ ⁵⁵
217-9									a p ⁵⁵
896-9									s a t ⁵⁵
452-9									u ʔ ⁵⁵
580-9									ʂ u ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									u ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ⁵⁵
61-9									t a ŋ ⁵⁵
536-9									ʂ a ʔ ⁵⁵
731-9									s ɔ ³¹
779-9									ɔ ³¹
589-9									k a ŋ ⁵⁵
680-9									n a ʔ ⁵⁵
658-9									a m ⁵⁵
456-9									m a ŋ ⁵⁵
183-9									k ɔ ³¹
785-9									k ɔ ³¹
714-9									u ⁵⁵
331-9									l ɔ ³¹
206-9									j ɔ ³¹
930-9									a p ⁵⁵
353-9									l au ⁵⁵
161-9									k ɔ ŋ ⁵⁵
814-9									k u ³¹
179-9									ɔ ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									s a ŋ ⁵⁵
260-9									ʐ a p ⁵⁵
144-9									k a ŋ ⁵⁵
53-9									p u m ⁵⁵
59-9									tʰ ɔ ʔ ⁵⁵
506-9									pʰ a ʔ ⁵⁵
29-9									p ɔ ʔ ⁵⁵
316-9									ɔ ʔ ⁵⁵
389-9									m ɔ ŋ ⁵⁵
118-9									m ɔ ⁵⁵
312-9									k ɔ ³¹
490-9									ɲ̊ i ³¹
927-9									n̥ a n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s a ŋ ⁵⁵
371-9									l ɯ ŋ ³¹
877-9									s ɔ ³¹
344-9									l a m ⁵⁵
666-9									ɲ ɔ ³¹
595-9									ɔ ŋ ³¹
660-9									a p ⁵⁵
642-9									tʰ a ŋ ⁵⁵
257-9									kʰ ʐ a m ⁵⁵
167-9									k ʐ ɔ ³¹
880-9									tʰ a p ⁵⁵
337-9									ɔ ⁵⁵
484-9									n̥ ɔ ŋ ⁵⁵
574-9									ʂ u m ³¹
718-9									ʂ a ŋ ³¹
811-9									k au ³¹
458-9									tʰ u ŋ ³¹
884-9									tʰ ɔ ⁵⁵
205-9									k u ʔ ⁵⁵
499-9									n̥ ɔ ⁵⁵
706-9									ʂ ɔ ⁵⁵
920-9									u ŋ ³¹
36-9									p a ŋ ⁵⁵
