COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1968-7							t a ʔ									
2000-7							l aː ŋ									
17-7							v ɛ ʔ									
4-7							pʰ əː m									
788-7							t ai̯									
1219-7							h i m									
141-7							ʔ aː ŋ									
541-7							p ə j a ŋ									
1687-7							h uː									
123-7							aː m									
1652-7							dʑ i n									
576-7							ŋ ɔː l									
1738-7							t a k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							b ɛ ʔ									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ uː ʔ								
2163-8								kʰ uː r								
2181-8								n a m								
2060-8								ʔ ɔː m								
410-8								ɗ aːi̯								
1841-8								m pʰ								
2017-8								h eː								
1004-8								l aː								
614-8								b o h								
686-8								b l eː								
88-8								k a k								
872-8								n ɨː ŋ								
1891-8								ɗ aː								
68-8								s i m								
631-8								b ə r								
594-8								g aː								
1759-8								h a ɲ								
805-8								g i ŋ								
756-8								h ɨː k								
1201-8								m ɔː ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								aː ŋ								
17-8								v ɛ ʔ								
4-8								pʰ əɯ̯ m								
788-8								ɗ ai̯								
1219-8								h i m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h uː r								
123-8								aː m								
1652-8								tɕ i ŋ								
576-8								ŋ au̯ ai̯								
1738-8								ɗ a k								
442-8								h ɔː m								
368-8								ɗ j a ŋ								
1778-8								p ɛ ʔ								
1859-9									ŋ əi̯							
175-9									k a							
241-9									ʔ u t							
2163-9									kʰ u r							
2181-9									n ə m							
2060-9									ʔ oː m							
410-9									ɗ ai̯							
1841-9									m ɛːu̯							
2017-9									h i							
1004-9									l ɛː							
614-9									b o h							
686-9									b l i							
88-9									k a ʔ							
872-9									n ɨː ŋ							
1891-9									ɗ ɛː							
68-9									s iː m							
631-9									b o r							
594-9									g ɛː							
1759-9									h a ŋ							
805-9									g ɨː ŋ							
756-9									h ɨː k							
1201-9									m oi̯ ʔ							
2042-9									ʔ ɛː							
1968-9									ɗ a ʔ							
2000-9									l ɛː ŋ							
17-9									v e ʔ							
4-9									pʰ əɯ̯ m							
788-9									ɗ əi̯							
1219-9									h iː m							
141-9									ʔ ɛː ŋ							
541-9									b r j a ŋ							
1687-9									h u r							
123-9									ɛː m							
1652-9									tɕ i ŋ							
576-9									ŋ ɔ							
1738-9									ɗ a k							
442-9									h ɔː m							
368-9									ɗ j a ŋ							
1778-9									p e ʔ							
1859-10										ŋ iː						
175-10										k a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										n ə m						
2060-10										ʔ ɨː m						
410-10										ɗ ɛː						
1841-10										m f						
2017-10										h e						
1004-10										l aː						
614-10										b ɔ h						
686-10										b l e						
88-10										k a ʔ						
872-10										n ɨː ŋ						
1891-10										ɗ aː						
68-10										s i m						
631-10										b ə r						
594-10										k aː						
1759-10										h ɔ ŋ						
805-10										k ɨː ŋ						
756-10										h ɨː ʔ						
1201-10										m w ʔ						
2042-10										ʔ aː						
1968-10										ɗ ɔ ʔ						
2000-10										r aː ŋ						
17-10										ɛ n						
4-10										pʰ e m						
788-10										ɗ iː						
1219-10										h i m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										aː m						
1652-10										dʑ i ŋ						
576-10										ŋ w r						
1738-10										ɗ ɔ k						
442-10										h ɔː m						
368-10										ɗ j a ŋ						
1778-10										b ɛ n						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ uː ʔ					
2163-11											k uː r					
2181-11											n a m					
2060-11											ʔ ɨː m					
410-11											t aːi̯					
1841-11											m aːu̯					
2017-11											h i					
1004-11											l aː					
614-11											p o h					
686-11											p l i					
88-11											g ai̯ k					
872-11											n ɨː ŋ					
1891-11											t aː					
68-11											s i m					
631-11											p ə r					
594-11											k aː					
1759-11											h a ɲ					
805-11											k ɨː n					
756-11											h ɨː k					
1201-11											m oi̯ ʔ					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											l aː ŋ					
17-11											v ɛ ʔ					
4-11											pʰ eu̯ m					
788-11											t ai̯					
1219-11											h i m					
141-11											ʔ aː ŋ					
541-11											p r ə a ŋ					
1687-11											h uː r					
123-11											aː m					
1652-11											dʑ ə n					
576-11											ŋ ɔ r					
1738-11											t a k					
442-11											h o m					
368-11											t ə a ŋ					
1778-11											b ɛ ʔ					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ u ʔ				
2163-12												kʰ u n				
2181-12												n ă m				
2060-12												ʔ w m				
410-12												d ai̯				
1841-12												m pʰ				
2017-12												h e				
1004-12												l ă				
614-12												b ou̯ h				
686-12												b l e				
88-12												k ɔ ʔ				
872-12												n ɨ ŋ				
1891-12												d ă				
68-12												s i m				
631-12												b ə̆ r				
594-12												g ă				
1759-12												h a ɲ				
805-12												g ɨ ɲ				
756-12												h ɨ ʔ				
1201-12												m oi̯ ʔ				
2042-12												ʔ ɛ				
1968-12												d ă ʔ				
2000-12												b ă ŋ				
17-12												v ai̯ t				
4-12												pʰ ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ă ŋ				
541-12												b r j a ŋ				
1687-12												h u r				
123-12												ă m				
1652-12												c i ɲ				
576-12												ŋ ɔ				
1738-12												d a g				
442-12												h o m				
368-12												d j a ŋ				
1778-12												p ai̯ t				
1859-13													k ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													kʰ u r			
2181-13													n a m			
2060-13													ʔ w m			
410-13													d ai̯			
1841-13													m pʰ			
2017-13													h e			
1004-13													l ă			
614-13													b ou̯ h			
686-13													b l e			
88-13													k au̯ ʔ			
872-13													n ɨ k			
1891-13													d ă			
68-13													s i m			
631-13													b ə̆ r			
594-13													g ă			
1759-13													h a ɲ			
805-13													g e ɲ			
756-13													h ɨ ʔ			
1201-13													m oi̯ ʔ			
2042-13													ʔ ɛ			
1968-13													d ă ʔ			
2000-13													l ă k			
17-13													v ai̯ t			
4-13													pʰ ə m			
788-13													d ɛ			
1219-13													h i m			
141-13													ʔ ă k			
541-13													b r j a k			
1687-13													h u r			
123-13													ă m			
1652-13													c e n			
576-13													k ɔ r			
1738-13													d ă g			
442-13													h o m			
368-13													d j a k			
1778-13													p ai̯ t			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ uː t		
2163-14														kʰ uː r		
2181-14														n a m		
2060-14														ʔ ɨː m		
410-14														ɗ aːi̯		
1841-14														m au̯		
2017-14														h eː		
1004-14														l aː		
614-14														b o h		
686-14														b l eː		
88-14														k a ʔ		
872-14														n u ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b ə r		
594-14														g aː		
1759-14														h a ɲ		
805-14														g ɨː ŋ		
756-14														h ɨː k		
1201-14														m w ʔ		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														l aː ŋ		
17-14														v e t		
4-14														pʰ ə m		
788-14														ɗ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h uː r		
123-14														aː m		
1652-14														tɕ iː ŋ		
576-14														ŋ ɔː l		
1738-14														ɗ a k		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														p e t		
1859-15															ŋ ɛː	
175-15															g a	
241-15															ʔ u ʔ	
2163-15															kʰ u r	
2181-15															n a m	
2060-15															ʔ ɨː m	
410-15															d aːi̯	
1841-15															m pʰ	
2017-15															h ei̯	
1004-15															l a	
614-15															b ou̯ h	
686-15															b l ei̯	
88-15															k a ʔ	
872-15															n ɨː ŋ	
1891-15															d a	
68-15															s iː m	
631-15															b ə r	
594-15															g a	
1759-15															h a ɲ	
805-15															g iː ɲ	
756-15															h ɨː j̊	
1201-15															m oːi̯ ʔ	
2042-15															ʔ a	
1968-15															d a ʔ	
2000-15															l a ŋ	
17-15															v a t	
4-15															pʰ əa m	
788-15															d ɛː	
1219-15															h iː m	
141-15															ʔ a ŋ	
541-15															b r j a ŋ	
1687-15															h u r	
123-15															a m	
1652-15															tɕ iː ɲ	
576-15															ŋ ɔː r	
1738-15															d a j̊	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															p ai̯ t	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ uː ʔ
2163-16																g uː r
2181-16																n a m
2060-16																ʔ ɨː m
410-16																d aːi̯
1841-16																m f
2017-16																h ei̯
1004-16																l aː
614-16																b ou̯ h
686-16																b l ei̯
88-16																k ɔ ʔ
872-16																n ɨː ŋ
1891-16																d aː
68-16																s i m
631-16																b ə r
594-16																g aː
1759-16																h a n
805-16																g i n
756-16																h ɨː ʔ
1201-16																m oːi̯ ʔ
2042-16																ʔ a
1968-16																d a ʔ
2000-16																aː ŋ
17-16																v ai̯ ʔ
4-16																pʰ əɯ̯ m
788-16																d ɛː
1219-16																h i m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h uː r
123-16																aː m
1652-16																tɕ i n
576-16																ŋ ɔ
1738-16																d a k
442-16																h oː m
368-16																d j a ŋ
1778-16																p ai̯ ʔ
