COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
448-1	kʼ ə tʃʼ a n s ə b ə																		
449-1	ʔ a g ə																		
491-1	d ɨ n g ə t																		
596-1	n ə g ə																		
4-1	g ə ə f ə																		
8-1	kʼ ə b ə t ə																		
106-1	m ə s a																		
290-1	ʔ a g ə j ə																		
489-1	b a r tʃʼ s s a																		
602-1	m ɨ n																		
2-1	bː u lː ə																		
3-1	k ə r ə																		
213-1	ʔ a r a s																		
486-1	n ə bː ə kʼ ə																		
647-1	h ə t a																		
10-1	tʃʼ ɨ kʼ u r																		
110-1	g a kʼ a																		
152-1	ʔ a g ə																		
211-1	m ɨ s ə t																		
328-1	s ə bː ə b ə																		
333-1	m ɨ sː ɨ r																		
334-1	ʔ a n b ə ʔ a																		
410-1	kʼ a r ə																		
540-1	l ə b a																		
109-1	g u n tʃʼ ə																		
61-2		d ə m																	
63-2		ʔ a tʃ ɨ m																	
107-2		g a m ə ʃ a																	
112-2		d a b ə n a																	
331-2		n ɨ g t s																	
377-2		b ə kʼ l ə ə																	
381-2		ʔ a h																	
417-2		r u dʒ																	
451-2		s ə b a t																	
454-2		ʔ a tʃ ɨ r																	
484-2		s ɨ k ɨ s t																	
535-2		ʔ a s ɨ r																	
543-2		s ə s h																	
593-2		h a m u s																	
640-2		m a n																	
1-2		d ə tʃ ə r ə																	
65-2		tʃ u b																	
163-2		s ə tʃ ə																	
212-2		ʔ ə n																	
244-2		ʔ a r b a																	
248-2		m u r a																	
293-2		f ə r ə ə																	
373-2		kʼ ɨ m a r																	
408-2		b ə r a																	
414-2		d ə b a kʼ																	
642-2		n ɨ f a s																	
60-2		n ə f ə s ə																	
115-2		l ə r a																	
209-2		s ɨ m ɨ h																	
242-2		ʔ a m ɨ s t																	
415-2		dʒ ɨ n a b																	
450-2		dʒ ə r																	
490-2		b ə b a																	
645-2		kʼ a r																	
160-2		b ə r ə kʼ																	
208-2		ʔ a n kʼ w ə a																	
378-2		ʔ a n g ə h																	
379-2		f ə b ə																	
409-2		s ə h ə r																	
598-2		k t ə t																	
646-2		ʔ a h a																	
210-2		f ə h w ə r																	
215-2		ʔ a b ə b ə t																	
285-2		m ɨ b a d																	
380-2		ʔ a h t																	
412-2		s a h ə n																	
496-2		w ə s b ə h b																	
64-2		d a b ə																	
251-2		f ə kʼ																	
294-2		m a kʼ kʼ																	
597-2		h ə m ə ə ɨ																	
7-2		ʔ a ʃ g a																	
158-2		kʼ ə m i s																	
296-2		e ə h t h																	
375-2		s ə b																	
541-2		kʼ ə tʃ ɨ n																	
113-2		b u n a																	
252-2		r ə k ə b ə																	
330-2		kʼ ə l d																	
449-2		ʔ a g ə																	
491-2		d ɨ n g ə t																	
545-2		b ə n ə																	
596-2		n ə g ə																	
4-2		g ə ə f ə																	
106-2		m ə s a																	
254-2		dʒ ɨ m a t																	
290-2		ʔ a g ə dʒ ə																	
602-2		m ɨ n																	
2-2		k u ʃ ɨ																	
3-2		k ɨ n ə																	
213-2		ʔ a r a s																	
486-2		n ə b ə kʼ ə																	
10-2		tʃ ɨ kʼ m r																	
152-2		ʔ a g ə																	
211-2		m ɨ s ə t																	
328-2		s ə k ə b ə																	
333-2		m ɨ s ɨ r																	
334-2		ʔ a m b ə s a																	
540-2		l ə b a																	
109-2		g u n tʃ ə																	
61-3			d ə m																
63-3			ʔ a tʃʼ ɨ m																
107-3			g a m ə kʼ a																
112-3			d a m ə r a																
331-3			n ɨ g w s																
377-3			b ə kʼ kʼ r																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə t a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ p ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s ə kʼ t																
593-3			ʔ a m u s																
640-3			m a n																
1-3			d ə p ə r ə																
65-3			tʃʼ u m																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r t ə																
248-3			m ə kʼ ə																
293-3			ʒ ə r ə z																
373-3			kʼ ə m a r																
408-3			b ə r a																
414-3			d ə b a kʼ																
601-3			ʔ ə r ə																
642-3			n ɨ dʒ a s																
60-3			n ə ʒ ə s ə																
115-3			ʔ ə r a																
209-3			s ə m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a m																
450-3			z ə r																
490-3			tʃʼ ə p a																
638-3			s ɨ r e																
645-3			kʼ a kʼ																
75-3			ʔ a m b ɨ r																
160-3			u ə r ə kʼ																
208-3			ʔ ə n kʼ w a a																
214-3			ʔ a b																
218-3			ʔ ɨ n ə ɨ a																
378-3			ʔ a n g ə t																
379-3			ʒ ə tʃʼ ə																
409-3			n ə t ə r ə																
497-3			t ə n																
598-3			kʼ w e t																
646-3			ʔ a n ə																
164-3			b ə kʼ ə																
210-3			ʒ ə x w ə r																
215-3			ʔ a tʃʼ e ə																
256-3			t u m a																
285-3			m ɨ tʃʼ a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a t ə n																
496-3			w ə r s ə n b ə																
64-3			d a p ə																
67-3			w ɨ r																
169-3			n ə r ə z ə																
251-3			ʒ ə kʼ																
461-3			tʃʼ ə																
547-3			w ɨ z a t																
597-3			w ə m ə n ə																
655-3			m ɨ s t																
7-3			ʔ a kʼ g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ə m a r																
296-3			ʔ ə h a t																
372-3			k ə n ʒ ə r																
374-3			b ə kʼ a z ə																
375-3			s ə t																
385-3			w ɨ tʃʼ ə t																
411-3			t ə r a s																
500-3			ʔ ɨ m ə r																
6-3			m ə r k a m a																
17-3			ʔ ə x ɨ r																
123-3			s e m ə																
252-3			r ə kʼ ə n ə																
421-3			b ɨ r ə																
448-3			kʼ ə h a n ə ə n ə																
449-3			ʔ a p ə																
545-3			x ɨ n ə m																
596-3			n ə g ə																
653-3			b ə t ə t																
4-3			g ɨ n ʒ ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə o ə																
339-3			b ə kʼ ɨ r																
460-3			x ə t t																
489-3			b a r p u m a																
552-3			z ɨ																
652-3			ʔ ə t ə																
119-3			ʔ a n g a tʃ a																
298-3			t u t																
340-3			g a ə tʃ ə																
458-3			d ə n g ə n ə																
459-3			ʔ a s ə																
607-3			ʔ ə kʼ w a																
609-3			ʔ ɨ x a																
647-3			t ə t ə																
10-3			tʃʼ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ																
73-3			tʃ ə kʼ w ə r ə																
76-3			m w ə s a																
110-3			d a kʼ a																
121-3			t ɨ k ə																
167-3			g ɨ ʔ ə																
255-3			kʼ w ə g tʃ ə																
297-3			g u n ə ə																
299-3			g u n ə ə																
338-3			m ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r ə																
540-3			z e b a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ ə h ɨ m															
107-4				g ə m ə kʼ ə															
112-4				d ə n ə n ə															
331-4				n ɨ g ə															
377-4				b ə kʼ ə ə															
381-4				ʔ ə t															
417-4				s ə r															
451-4				ə ə ə															
454-4				ʔ ə r ɨ a															
484-4				ə ɨ kʼ ɨ ə															
535-4				ʔ ə ə ɨ s															
543-4				ə ə ʔ															
593-4				ʔ ə m ə															
640-4				m ə ə															
1-4				d ə n ə s ə															
65-4				h															
163-4				r ə n ə															
408-4				b ə a ə															
414-4				d ə b ə kʼ															
601-4				ʔ ə s ə															
642-4				n ə b ə ə															
60-4				n ə b ə ə ə															
115-4				ʔ ə r ə															
450-4				r ə s															
490-4				h ə n a															
638-4				ə ɨ n ə															
645-4				kʼ ə s															
75-4				ʔ ə m b ɨ ə															
160-4				h ə s ə kʼ															
378-4				ʔ ə n g ə t															
379-4				kʼ ə h ə															
409-4				n ə t ə r ə															
497-4				t ə n															
598-4				h ə															
646-4				ʔ ə n ə															
164-4				b ə kʼ ə															
332-4				ʔ ə g ɨ a															
380-4				ʔ ə h ə															
412-4				ə ə t ə n															
64-4				d ə b ə															
67-4				w ɨ s															
169-4				n ə a ə r ə															
461-4				r a															
547-4				w ə r ə t															
597-4				ʔ ə m ə ə ə															
655-4				m ɨ ə t															
158-4				kʼ ə m ə															
168-4				ʔ ɨ m ə a															
372-4				h ə n b ə a															
374-4				b ə kʼ ə e ə															
375-4				r ə n															
385-4				w ɨ r ə t															
411-4				t ə ə ə ə															
500-4				ʔ ɨ m ɨ ə															
541-4				kʼ ə n ɨ n															
6-4				m ə s h ə m ə															
17-4				ʔ ə h ɨ a															
330-4				kʼ ə kʼ d															
421-4				b ɨ n ə															
449-4				ʔ ə i ə															
545-4				h ɨ n ə															
596-4				n ə g ə															
653-4				b ə ə															
4-4				g ɨ ə h ə															
8-4				kʼ ə b ə ə															
106-4				m ə r ə															
339-4				b ə kʼ ɨ a															
489-4				b ə ə r n m ə															
652-4				ʔ ə ə															
119-4				ʔ ə n g ə g ə															
340-4				g a ə n ə															
458-4				d ə n g ə ʔ ə															
486-4				n ə h ə kʼ ə															
607-4				ʔ ə h w ə															
609-4				ʔ ɨ x ə															
15-4				ʔ ɨ n ɨ m															
18-4				n ɨ kʼ ə															
73-4				g ə h ə ə ə ə															
76-4				m w ə t ə															
110-4				d ə ʔ ə															
121-4				t ɨ h ə															
167-4				g ɨ ə															
334-4				ʔ ə n b ə ə ə															
342-4				m e n ə															
344-4				kʼ ə t ə m															
410-4				kʼ ə s ɨ															
550-4				h ə n g ɨ ə															
612-4				ʔ ə s															
61-5					d ə m														
63-5					ʔ a bː ɨ m														
107-5					g a m e z a														
112-5					d a mː ə ə a														
331-5					n ɨ g w s														
377-5					b ə kʼ r														
381-5					ʔ a t														
417-5					r u z														
451-5					s ə ʔ a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ k ɨ s t														
535-5					ʔ a sː ə r														
543-5					s e kʼ t														
593-5					ʔ a m u s														
640-5					m a ə														
1-5					d ə bː ə r ə														
65-5					bː u														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r n ə														
248-5					m ə z ə														
293-5					f ə r ə z														
373-5					kʼ ə m a z														
408-5					b ə r a														
414-5					d ə b a kʼ														
601-5					ʔ ə r o														
642-5					n ə f a s														
60-5					n ə f ə s ə														
115-5					ʔ ə s a														
209-5					s ə m ə t														
242-5					ʔ a m ə s t														
415-5					z ɨ r a n														
450-5					z ə r														
490-5					bː ə bː a														
638-5					s ɨ r e														
645-5					kʼ a kʼ														
75-5					ʔ a m b ɨ r														
160-5					d ə r ə kʼ														
208-5					ʔ ə n kʼ w s a														
214-5					ʔ a b														
218-5					ʔ ɨ n a ə a														
378-5					ʔ a n g ə t														
379-5					f ə bː ə														
409-5					ʔ ə t ə r														
497-5					t ə n														
598-5					k w l t														
164-5					b ə k ə														
210-5					f ə x a ə r														
215-5					ʔ a tʃʼ e n ə														
256-5					t u m a														
285-5					m ɨ b a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x a a														
496-5					w ə r s ə n b														
64-5					d a bː o														
67-5					w ɨ r														
169-5					n ə r ə z ə z														
251-5					f e kʼ														
294-5					m m w w														
461-5					bː e														
547-5					w ə z a t														
597-5					ʔ ə m ə ə ə														
655-5					m ɨ s t														
7-5					ʔ a l g a														
168-5					ʔ ə m a r														
296-5					ʔ ə h a t														
372-5					k ə n f ə r														
374-5					b ə kʼ a z ə														
375-5					s ə mː														
385-5					w ɨ tʃʼ ə t														
411-5					t ə r a s														
500-5					ʔ ɨ m ə r														
6-5					m ə r k a m a														
17-5					ʔ ə x ɨ r														
113-5					b ə ə a														
123-5					s e m ə														
252-5					r ə k ə n ə														
421-5					b ɨ s ə														
448-5					kʼ ə d a n ə ə n														
449-5					ʔ a tʃ ə														
545-5					k ɨ n ə														
596-5					nː ə g ə														
653-5					b ə tː ə t														
4-5					g ə ə f ə														
8-5					kʼ ə b ə tː o														
290-5					ʔ a g ə z ə														
339-5					b ə k ə r														
460-5					k ə t t														
489-5					b a r tʃ u m a														
552-5					z ɨ														
602-5					m ə n														
652-5					ʔ e t ə														
3-5					k ɨ s ə														
119-5					ʔ a n g a tʃ a														
298-5					h u t														
340-5					g a ə tʃ ə														
458-5					d ə n g ə n ə														
459-5					ʔ a s ə														
486-5					nː ə tʃʼ ə kʼ ə														
607-5					ʔ ə k w a														
609-5					ʔ ɨ x a														
647-5					t ə t ə														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ kʼ														
73-5					tʃ ə k a ə ə m														
76-5					m w ə s a														
110-5					d a h ə														
121-5					t ɨ k ə														
152-5					ʔ a g ə														
167-5					g ɨ n ə														
255-5					kʼ w ə g tʃ ə														
297-5					g u nː ə ə														
299-5					g u nː ə ə														
334-5					ʔ a n b ə sː a														
338-5					n ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r ə														
550-5					tʃ ə n tʃ ɨ r														
612-5					ʔ a r t														
61-6						d ə m													
63-6						ʔ a bː ɨ m													
107-6						g ə m ə l a													
112-6						d ə b ə n a													
331-6						n ɨ g w s													
377-6						b ə kʼ l ə ə													
381-6						ʔ a d													
417-6						r u z													
451-6						s ə ʔ ə t													
454-6						ʔ ə s ɨ r													
484-6						s ɨ bː ɨ s ħ													
535-6						ʔ a s ɨ r													
543-6						s o s t													
593-6						ʔ a m u s													
640-6						m w n													
1-6						d ə bː ə r ə													
163-6						s ə g ə													
212-6						ʔ e n													
244-6						ʔ a r b ə t													
248-6						m u l ə													
293-6						f ə r ə z													
373-6						kʼ ɨ m ə l													
408-6						b ə r ə													
601-6						ʔ ə r o													
642-6						n ɨ f ə s													
60-6						n ə f ə s ə													
115-6						l ə r a													
242-6						ʔ a m ɨ s ħ													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						b ə bː ʕ													
638-6						s ɨ r ə													
645-6						kʼ a l													
75-6						ʔ a m bː ə ə													
208-6						ʔ ɨ n kʼ w ə ə													
214-6						ʔ a bː													
218-6						ʔ ɨ z ə ə a													
409-6						s ə ħ ə r ə													
497-6						ħ ə n													
598-6						kʼ ə t													
646-6						ʔ ə ħ ə													
215-6						ʔ ə s o b ə													
256-6						ħ u mː a													
294-6						m m l kʼ													
655-6						m ɨ ɨ ħ													
158-6						kʼ ə m i s													
372-6						kʼ ə n f ə r													
375-6						s ə b													
411-6						ħ ə r a s													
500-6						ʔ ɨ m ə s													
541-6						kʼ ə g ɨ n													
113-6						b u n													
252-6						r ə kʼ ə ʔ ə													
330-6						kʼ ə l d													
448-6						kʼ ə bː a n s ə t ə													
106-6						m ə s a													
290-6						ʔ a g ə z ə													
460-6						ʔ e ə t													
552-6						z ə													
602-6						m ɨ n													
2-6						ħ u lː ɨ m													
298-6						ħ u ħ													
486-6						n ə b ə kʼ ə													
211-6						m ɨ r ə t													
333-6						m ɨ s ɨ r													
334-6						ʔ a m b ə s a													
612-6						ʔ ə r b ʔ													
61-7							d ə m												
63-7							ʔ a pː ɨ m												
107-7							g a m ə kʼ a												
112-7							d a m ə a a												
331-7							n ɨ g m s												
377-7							g ə kʼ kʼ a												
381-7							ʔ a t												
417-7							r u o												
451-7							s a t a t												
454-7							ʔ a pː ɨ r												
484-7							s ɨ k ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							s a m u s												
640-7							m a a												
1-7							d ə pː ə r ə												
65-7							pː u t												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r s ɨ t												
248-7							m ə z a												
293-7							dʒ ə r ə z												
373-7							kʼ ɨ m a r												
408-7							g a r a												
414-7							d ə s a kʼ												
601-7							ʔ ə r o												
642-7							n ɨ dʒ a s												
60-7							n ə dʒ ə s ə												
115-7							ʔ a r a												
209-7							s ɨ m ə t												
242-7							ʔ a m ɨ s t												
415-7							o ɨ r a s												
450-7							o ə r												
490-7							tʼ ə pː a												
638-7							s ɨ s e												
645-7							kʼ a kʼ												
75-7							ʔ a m x ə r												
160-7							d ə r ə kʼ												
208-7							ʔ ɨ n kʼ w a												
214-7							ʔ a pː												
218-7							ʔ ɨ n a ɨ a												
378-7							ʔ a n g ə t												
379-7							ʒ ə tʼ ə												
409-7							s a t ə r												
497-7							t ə n												
598-7							k w z t												
646-7							ʔ a s a												
164-7							x ə k ə												
210-7							ʒ ə x w ə r												
215-7							ʔ a tʼ o ə												
256-7							t u m a												
285-7							m ɨ x a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x a a												
412-7							s a s ə n												
496-7							w ə r s ə n x ə												
64-7							d a pː o												
67-7							w ɨ r												
169-7							n ə r ə z ə												
251-7							ʒ ə kʼ												
294-7							m a w w												
461-7							tʼ a												
547-7							w ɨ z a t												
597-7							t ə m ə ɨ ɨ												
655-7							m ɨ s t												
7-7							ʔ a kʼ g a												
158-7							kʼ ə m g s												
168-7							ʔ ə m a r												
296-7							n ə x a t												
372-7							k ə n ʒ ə r												
374-7							x ə kʼ a z o												
385-7							w ɨ tʼ ə t												
411-7							t ə r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r k a m a												
17-7							ʔ ə x ɨ r												
123-7							s e m ə												
252-7							r ə k ə t ə												
421-7							x ɨ s a												
448-7							kʼ ə x a n s ə n ə t												
449-7							ʔ a dʒ ə												
491-7							d ɨ n g ə t												
545-7							x ɨ n ə												
596-7							n ə g ə												
653-7							x ə tː ɨ t												
8-7							kʼ ə x ə tː o												
254-7							dʒ ə m a t												
290-7							s a g ə o ə												
460-7							x ə t t												
489-7							x a r r u m a												
552-7							z ɨ												
652-7							ʔ ə t ə												
3-7							x ɨ s ə												
119-7							ʔ a n g a tʃ a												
298-7							s u t												
340-7							g a ə tʃ ə												
458-7							d ə n g ə n ə												
459-7							ʔ a s ə												
486-7							n ə tʼ ə kʼ ə												
607-7							ʔ a k w a												
609-7							ʔ ɨ x a												
10-7							tʼ ɨ kʼ u r												
15-7							ʔ ɨ n ɨ m												
18-7							n ɨ kʼ												
73-7							tʃ ə k a a r ə												
76-7							m w ə s a												
110-7							d a s a												
121-7							t ɨ k ə												
152-7							ʔ a g o												
167-7							g ɨ n ə												
255-7							kʼ w ə g tʃ ə												
297-7							g u n ə a												
299-7							g u n ə a												
338-7							n ə m ɨ r												
342-7							m e n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r e												
540-7							k e x a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								ʔ a tʃʼ ɨ m											
107-8								g a m ə kʼ a											
112-8								d a h ə a a											
331-8								n ɨ g w s											
377-8								b ə kʼ kʼ r ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə t a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ k ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s ə s t											
593-8								h a m u s											
640-8								m a a											
1-8								d ə p ə r ə m											
65-8								tʃʼ u t											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r n ə											
248-8								m ə kʼ a											
293-8								ʒ ə r ə r											
373-8								kʼ ə m a r											
408-8								b ə r a											
414-8								d ə b a kʼ											
601-8								ʔ ə r ə											
642-8								n ə dʒ a s											
60-8								n ə ʒ ə s ə											
115-8								ʔ ə r a											
209-8								s ə m ə n											
242-8								ʔ a m ɨ s t											
415-8								o ɨ r a h											
450-8								o ə r											
490-8								tʼ ə p a											
638-8								s ɨ r ə											
645-8								kʼ a kʼ											
75-8								ʔ a m b ɨ r											
160-8								b ə r ə kʼ											
208-8								ʔ ə n kʼ w ə a											
214-8								ʔ a b											
218-8								ʔ ɨ n a ə a											
378-8								ʔ a n g ə t											
379-8								ʒ ə tʼ ə											
409-8								n ə t ə r ə											
497-8								t ə n											
598-8								h w l t											
646-8								ʔ a h a											
164-8								b ə kʼ ə											
210-8								ʒ ə h w ə r											
215-8								ʔ a h e ə											
256-8								t u m a											
285-8								m ɨ b a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ a h a a											
412-8								s a s ə n											
496-8								w ə r s ə n b ə											
64-8								d a p ə											
67-8								w ɨ r											
169-8								n ə r ə z ə											
251-8								ʒ ə kʼ ə											
294-8								m a w w											
461-8								tʼ ə											
547-8								w ə z a t											
597-8								ʔ ə m ə ə ə											
655-8								m ɨ s t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ə m a r											
296-8								ʔ ə h a t											
374-8								b ə kʼ a l ə											
385-8								w ɨ tʼ ə t											
500-8								ʔ ɨ m ə r											
6-8								m ə r k a m a											
17-8								ʔ ə h ɨ r											
123-8								s e m ə											
252-8								r ə kʼ ə h ə											
421-8								b ɨ s a											
448-8								kʼ ə s a n ə ə n ə											
449-8								ʔ a tʃ ə m											
545-8								h ɨ n ə m											
596-8								n ə g ə											
653-8								b ə t ə t											
4-8								g ɨ ə ʒ ə											
8-8								kʼ ə b ə t ə											
254-8								dʒ ɨ m a t											
290-8								ʔ a g ə o ə											
339-8								b ə kʼ ɨ r											
460-8								h ə t t											
489-8								b a r r u m a											
552-8								z ɨ											
652-8								ʔ ə t ə											
3-8								h ɨ r ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t											
340-8								g w ə tʃ ə											
458-8								d ə n g ə n ə											
459-8								ʔ a s ə											
607-8								ʔ ə kʼ w a											
609-8								ʔ ɨ b a											
10-8								tʼ ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ w ə											
73-8								tʃ ə kʼ a ə r ə											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ n ə											
255-8								kʼ w ə g tʃ ə											
297-8								g u n ə ə											
299-8								g u n ə ə											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e											
540-8								kʼ e b a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a p ə										
107-9									g a m ə w a										
112-9									d a b ə r a										
331-9									n ə g s										
377-9									b ə kʼ r										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a										
454-9									ʔ a p ə r										
484-9									s ə k ə s t										
535-9									ʔ a s ə r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a a										
1-9									d ə p ə r ə										
65-9									p u										
163-9									s ə p ə										
212-9									ʔ ai̯ n										
244-9									ʔ a r b ə										
248-9									m ə w a										
293-9									dʒ ə r ə z										
373-9									kʼ ə m a w										
408-9									b ə a a										
414-9									d ə b a kʼ										
601-9									ʔ ə r b										
642-9									n ə dʒ a s										
60-9									n ə ʒ ə s ə										
209-9									s ə m ə										
242-9									ʔ a m ə s t										
415-9									z ə r a b										
490-9									tʼ ə p a										
638-9									s ə n ə										
645-9									kʼ a kʼ										
75-9									ʔ a m b ə a										
160-9									d ə r ə kʼ										
208-9									ʔ ə n kʼ w ə										
214-9									ʔ a b										
218-9									ʔ ə n a ə ə										
378-9									ʔ a n g ə t										
379-9									ʒ ə tʼ ə										
409-9									n ə t ə r										
497-9									t ə n										
598-9									x tʃ										
646-9									ʔ a n ə										
164-9									b ə k ə										
210-9									ʒ ə x w ə r										
215-9									ʔ a b ə ə										
256-9									t u m a										
285-9									m ə d a d										
332-9									ʔ ə g ə r										
380-9									ʔ a x a										
412-9									s a x ə n										
496-9									w ə r s ə n b ə										
64-9									d a p ə										
67-9									w ə r										
169-9									n ə a ə z ə										
251-9									ʒ ə kʼ										
294-9									m w w										
461-9									tʼ ə										
547-9									w ə z a t										
597-9									ʔ ə m ə n ə										
655-9									m ə s t										
7-9									ʔ a kʼ g a										
168-9									ʔ ə m a r										
296-9									ʔ ə x ə t										
372-9									k ə n ʒ ə r										
374-9									b ə kʼ a a z										
375-9									s ə b										
385-9									w ə tʼ ə t										
411-9									t ə r a s										
500-9									ʔ ə m ə r										
541-9									kʼ ə tʃ ə n										
6-9									m ə r k a m a										
17-9									ʔ ə x ə r										
113-9									b ə n a										
123-9									s ə m ə										
252-9									n ə x ə b ə										
421-9									b ə p a										
448-9									kʼ ə d a n s ə ə ə										
491-9									d ə n g ə t										
545-9									x ə n ə										
596-9									n ə g ə										
653-9									k ə t ə t										
4-9									g ə ə ʒ ə										
8-9									kʼ ə b ə t z										
254-9									dʒ ə m a t										
339-9									b ə kʼ ə r										
489-9									x a r p u m a										
552-9									z ə										
652-9									ʔ ə t ə										
119-9									ʔ a n g a tʃ a										
298-9									x u t										
340-9									g w ə tʃ ə										
458-9									d ə n g ə a ə										
459-9									ʔ a s ə										
486-9									n ə tʼ ə kʼ ə										
607-9									ʔ ə x w a										
609-9									ʔ ə x a										
10-9									tʼ ə kʼ u r										
15-9									ʔ ə n ə										
18-9									n ə w										
73-9									tʃ ə x a ə ə ə										
76-9									m w ə s a										
110-9									d a x a										
121-9									t ə k ə										
167-9									g ə ʔ ə										
255-9									kʼ w ə n tʃ ə										
297-9									g u n ə r										
299-9									g u n ə r										
338-9									n ə m ə r										
342-9									m ai̯ n a										
344-9									kʼ ə s ə m										
550-9									dʒ ə n dʒ ə r										
612-9									ʔ a r b										
61-10										d ə m									
63-10										ʔ aː tʼ a m									
107-10										g a m ə kʼ									
112-10										d a b ə s aː									
331-10										s a g m s									
377-10										b ə kʼ kʼ r									
381-10										ʔ aː									
417-10										r u z									
451-10										s ə b a									
454-10										ʔ a s ə r									
484-10										s a l a s									
535-10										ʔ aː s a r									
543-10										s ə s									
593-10										ʔ a m u s									
640-10										m w s									
1-10										d ə s ə r ə									
65-10										tʼ u b									
163-10										s ə tʃʼ ə									
212-10										ʔ i s									
244-10										ʔ a r b									
248-10										m u kʼ a									
