COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
880-9									tʰ ɔ ʔ ⁵⁵
337-9									o ɔ ³¹
484-9									n ɔ ŋ ⁵⁵
574-9									s au ³¹
718-9									ʂ ɔ ⁵⁵
811-9									kʰ ʐ o ŋ
458-9									tʰ j au ⁵⁵
884-9									tʰ ɔ ³¹
205-9									k ʐ ʔ ⁵⁵
499-9									n̥ ɔ ³¹
706-9									s ɔ ³¹
920-9									j ʐ ³¹
36-9									p ɯ ŋ ⁵⁵
