COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
642-2		tʃʰ a ŋ ⁵¹							
257-2		k j a ²¹ ⁵¹							
167-2		k j o ⁵¹							
880-2		t a ʔ ⁵⁵							
337-2		j o ʔ ⁵⁵							
484-2		n a ŋ ⁵¹							
574-2		s a m ⁵¹							
718-2		p i n ²¹							
811-2		k j i ²¹							
458-2		t o̱ ŋ ⁵¹							
884-2		t o̱ ʔ ⁵⁵							
205-2		k j ʔ ⁵⁵							
499-2		n a ŋ ⁵¹							
706-2		t o ʔ ⁵⁵							
920-2		t j ⁵¹ ²¹							
36-2		p j a ²¹							
12-2		p j i ²¹							
350-2		l o ŋ ⁵¹							
4-2		p u̱ ʔ ⁵⁵							
342-2		j u ʔ ²¹							
280-2		k j i							
638-2		tʃʰ o ʔ ⁵⁵							
729-2		t i ²¹							
72-2		t a ŋ ⁵¹							
612-2		t a ŋ ⁵¹							
459-2		m j i ŋ ⁵¹							
569-2		s a ŋ ⁵¹							
283-2		k j i ²¹							
501-2		p u ²¹							
652-2		ŋ j i ⁵⁵							
220-2		j a ŋ ⁵¹							
233-2		j o ʔ ²¹							
562-2		s a ŋ ⁵¹							
31-2		p j o ⁵¹							
386-2		m j i ²¹							
684-2		ŋ j o ⁵¹							
804-2		k j i ²¹							
618-2		tʃʰ j ²¹							
565-2		s a ŋ ⁵¹							
468-2		n j ʔ ⁵⁵							
369-2		l o k ⁵⁵							
314-2		k j a ŋ							
776-2		t u ʔ ⁵⁵							
170-2		k j a ⁵⁵							
823-2		l a p ²¹							
471-2		n a m ⁵¹							
249-2		k a ŋ ⁵¹							
367-2		l o̱ n ⁵⁵							
414-2		m j i ²¹							
503-2		p a ²¹							
40-2		p j i ŋ ⁵¹							
647-2		tʃʰ i ŋ							
105-2		t o̱ ²¹							
141-2		k j ŋ ⁵⁵							
272-2		k j a ŋ ⁵¹							
463-2		m j i ²¹							
1-2		p o ʔ							
349-2		l a ŋ ⁵¹							
214-2		j o ʔ							
841-2		n u t ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n a̱i ⁵⁵						
838-3			j a ⁵⁵						
438-3			l j a						
334-3			l a ʔ ⁵⁵						
360-3			l a ³⁵						
394-3			m j ⁵⁵						
221-3			j a ʔ ⁵⁵						
202-3			k u ³¹						
935-3			tsʰ ɛ̃ ⁵⁵						
93-3			m a ŋ						
7-3			p a ŋ ⁵⁵						
664-3			v a ⁵⁵						
246-3			k a ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j a ⁵⁵						
464-3			m u ⁵⁵						
119-3			m a ŋ ⁵⁵						
835-3			n ɛ̃ ⁵⁵						
79-3			t a̱ ³¹						
693-3			ŋ ai ⁵⁵						
477-3			n j ⁵⁵						
891-3			t a̱ ŋ ³⁵						
528-3			v a ⁵⁵						
797-3			k j a k ⁵⁵						
493-3			n a ⁵⁵						
217-3			j a ʔ ⁵⁵						
896-3			m a ⁵⁵ ⁵⁵						
452-3			m j u ⁵⁵						
580-3			s a ʔ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m a ŋ ⁵⁵						
696-3			ŋ ai ⁵⁵						
86-3			t u ŋ ⁵⁵						
384-3			m a ŋ ⁵⁵						
61-3			t a ŋ ⁵⁵						
536-3			s a ʔ ⁵⁵						
779-3			v a ⁵⁵						
589-3			t a̱ ŋ ⁵⁵						
680-3			ŋ a ʔ ⁵⁵						
456-3			m j a ŋ ⁵⁵						
183-3			k j a ⁵⁵						
785-3			kʰ a ³⁵						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ a̱ ⁵⁵						
353-3			l a̱i ⁵⁵						
161-3			k a ŋ ⁵⁵						
179-3			k j a k ⁵⁵						
194-3			j a ʔ ⁵⁵						
727-3			ʃ a ⁵⁵						
260-3			kʰ j a ʔ ⁵⁵						
144-3			k a ŋ ⁵⁵						
53-3			p u ⁵⁵						
59-3			t a̱ ʔ ⁵⁵						
506-3			pʰ a k ⁵⁵						
29-3			p a k ⁵⁵						
316-3			t a̱ ʔ ⁵⁵						
312-3			kʰ j a						
436-3			m j a ⁵⁵						
927-3			ŋ a ⁵⁵ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j a m ⁵⁵						
873-3			s a ŋ ⁵⁵						
371-3			l a ŋ ⁵⁵						
877-3			s ɔ̃ ⁵⁵						
344-3			l a m ⁵⁵						
666-3			ŋ a ⁵⁵						
595-3			t a ŋ						
660-3			v ɛ̃ ⁵⁵						
642-3			tʃʰ a ŋ ⁵⁵						
257-3			kʰ j a ⁵⁵						
167-3			k j a ⁵⁵						
880-3			t a̱ ʔ ⁵⁵						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ³¹						
574-3			s u ⁵⁵						
718-3			ʃ a ŋ ⁵⁵						
811-3			kʰ j ⁵⁵						
458-3			t u ŋ ⁵⁵						
884-3			t a̱ ³⁵ ⁵⁵						
205-3			k u ʔ ⁵⁵						
499-3			n ai ⁵⁵						
706-3			ʃ a ³⁵						
920-3			tsʰ ŋ ⁵⁵						
36-3			p j a ⁵⁵						
12-3			p a ³⁵						
350-3			l a ŋ ⁵⁵						
4-3			p a ŋ ⁵⁵						
342-3			j u ʔ ⁵⁵						
638-3			tʃʰ a ʔ ⁵⁵						
729-3			ʃ a ³⁵						
72-3			j a ⁵⁵ ⁵⁵						
283-3			kʰ j u ⁵⁵						
501-3			pʰ a ³⁵						
148-3			k a ʔ ⁵⁵						
220-3			j a ŋ ⁵⁵						
233-3			j u ʔ ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m a ʔ ⁵⁵						
684-3			ŋ j a ʔ ⁵⁵						
804-3			kʰ j u						
618-3			m a ³⁵						
565-3			s a ⁵⁵						
468-3			n a ʔ ⁵⁵						
369-3			l a k ⁵⁵						
776-3			ʃ u ⁵⁵ ⁵⁵						
170-3			k j a ⁵⁵						
823-3			l a ʔ ⁵⁵						
249-3			kʰ j ʔ						
414-3			m a ŋ ⁵⁵						
647-3			tʃʰ a ³⁵						
105-3			tʃ a ³¹						
393-3			m a ŋ ³⁵						
141-3			k j ⁵⁵						
272-3			kʰ j a ŋ ⁵⁵						
463-3			m u ⁵⁵						
1-3			p a ⁵⁵						
349-3			l a ŋ ⁵⁵						
214-3			j a m ⁵⁵						
841-3			n ɛ̃ ⁵⁵						
665-4				ŋ j ʔ ⁵⁵					
495-4				n ɔː ŋ ⁵⁵					
838-4				n ɔː k ⁵⁵					
438-4				m j ʔ ⁵⁵					
334-4				l ɔː k ⁵⁵					
360-4				l u̱ː t ⁵⁵					
394-4				m j ŋ ³³					
221-4				j j ³¹					
202-4				k j i ³¹					
935-4				k j ʔ ⁵⁵					
93-4				t a̱ː ⁵⁵					
7-4				p aː ŋ ³³					
664-4				ŋ a̱ m ³³					
246-4				k j k ⁵⁵					
547-4				s a̱ː k ⁵⁵					
555-4				j j ŋ					
464-4				m a ŋ ³³					
119-4				m j ŋ ³³					
835-4				n a p ³¹					
79-4				t ɔ ⁵⁵					
693-4				ŋ j i ŋ ³¹					
477-4				n a ³¹					
891-4				t ɔ ʔ ⁵⁵					
528-4				t ɔː ⁵⁵ ⁵⁵					
797-4				k j uː ³¹					
493-4				n a k ⁵⁵					
217-4				j a p					
896-4				t ɔ ⁵⁵					
452-4				m j i ³¹					
580-4				ŋ a̱ː t ⁵⁵					
833-4				n a ŋ					
390-4				m a ŋ ³³					
696-4				ŋ j i ŋ ³¹					
86-4				t ɔ ŋ ³³					
384-4				m a ŋ ³³					
61-4				t ɔ ⁵⁵					
536-4				t a̱ ⁵⁵ ³³					
731-4				ʃ o ⁵⁵					
779-4				t j ⁵⁵					
589-4				t ɔ ʔ ⁵⁵					
680-4				ŋ j k ⁵⁵					
658-4				pʰ j ⁵⁵					
456-4				m j i ŋ ³¹					
183-4				k j i ³¹					
785-4				kʰ a ŋ					
714-4				k a ʔ ⁵⁵					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ j ³¹ ⁵⁵					
353-4				l u̱ː t ⁵⁵					
161-4				k a ŋ ³³					
814-4				kʰ j ŋ ³³					
179-4				k j ³¹ ³¹					
194-4				j ɔː ³¹					
727-4				ʃ o ⁵⁵					
260-4				kʰ j uː ³¹					
144-4				k a ŋ ³³					
53-4				p j i ⁵⁵					
59-4				t ɔ ʔ ⁵⁵					
506-4				pʰ aː t ⁵⁵					
29-4				p j t ⁵⁵					
316-4				t ɔ ʔ ⁵⁵					
389-4				m j i ŋ ³¹					
118-4				m a ŋ ³³					
312-4				kʰ j ŋ					
490-4				n a k					
436-4				m j i ŋ ³¹					
927-4				ŋ a ŋ ³³					
383-4				m a ŋ ⁵⁵					
211-4				j a ŋ ³³					
873-4				ʃ a̱ ⁵⁵					
371-4				l a ŋ ³³					
877-4				s a̱ː m ⁵⁵					
344-4				l a ŋ ³³					
666-4				ŋ j ³¹ ⁵⁵					
595-4				t ɔ ⁵⁵					
660-4				pʰ aː ³¹					
642-4				tʃ aː ŋ ³³					
257-4				kʰ j uː ³¹					
167-4				k j t ⁵⁵					
880-4				t aː ʔ ⁵⁵					
337-4				j ɔː ⁵⁵					
484-4				n a ŋ ³³					
574-4				s a̱ː m ³³					
718-4				ʃ o ⁵⁵					
811-4				kʰ j i ŋ					
458-4				t ɔ ŋ ³³					
884-4				t ɔ ⁵⁵					
499-4				n a ³¹					
706-4				ʃ o ⁵⁵					
920-4				j j ⁵⁵ ⁵⁵					
36-4				p j ŋ ŋ ³¹					
12-4				p j i ³¹					
350-4				l a ŋ ³³					
4-4				p aː ⁵⁵					
342-4				j j ³¹					
280-4				k j m ³³					
638-4				tʃ j p ³¹					
729-4				ʃ o ⁵⁵					
72-4				t ɔ ⁵⁵					
612-4				t ɔ ⁵⁵					
459-4				m j i ŋ ³¹					
569-4				s a̱ː m ⁵⁵					
283-4				kʰ j uː ³³					
501-4				pʰ aː t ⁵⁵					
148-4				k a ŋ ³³					
220-4				j a ŋ ³³					
233-4				j j ʔ					
562-4				pʰ j n ⁵⁵					
386-4				m a ŋ ³¹					
684-4				ŋ j ³¹ ³¹					
804-4				kʰ j uː ³¹					
618-4				t ɔː ⁵⁵					
565-4				ʃ a̱ ⁵⁵ ⁵⁵					
468-4				n ɔː ³¹					
369-4				l u̱ː k ⁵⁵					
125-4				t j ⁵⁵					
314-4				m j ŋ ³³					
776-4				ʃ o ⁵⁵					
170-4				k j uː ⁵⁵					
823-4				l a p ⁵⁵					
471-4				n a ŋ ³³					
249-4				kʰ a ŋ ³³					
367-4				l ɔ t ⁵⁵					
414-4				m j ŋ ³³					
503-4				pʰ aː t ⁵⁵					
40-4				p j i ŋ ³¹					
647-4				tʃ a̱ ⁵⁵					
105-4				t ɔ ⁵⁵					
393-4				m a ŋ ³³					
141-4				k j i ⁵⁵					
272-4				kʰ j uː ŋ					
463-4				m j ŋ ³³					
1-4				p o i ³¹					
349-4				l a ŋ ³³					
214-4				j a ŋ ³³					
841-4				n ɔː ³¹					
665-5					ŋ ɔ ³¹				
495-5					n a̱i ⁵⁵				
838-5					n ɔ k				
438-5					m j ʔ ʔ				
334-5					l ɔ̱ ʔ ³¹				
360-5					l a̱ k ⁵⁵				
394-5					m j ŋ ³¹				
221-5					j ɔ̱ p ³¹				
202-5					k u k ³¹				
935-5					v k ³¹				
93-5					s ɔ ³⁵				
7-5					p a ŋ ³⁵				
664-5					v ɔ ³⁵				
246-5					k j ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j a̱ m ³¹				
464-5					m u k ³¹				
119-5					m j ³⁵				
835-5					n ɔ ʔ ³¹				
79-5					t ɔ̱ ³⁵ ³¹				
693-5					ŋ u k				
477-5					n j ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					v ɔ ³¹				
797-5					k j u k ⁵⁵				
493-5					n a k ⁵⁵				
217-5					j ɔ ʔ ³¹				
896-5					tsʰ ɔ ʔ ³¹				
452-5					m j u k ⁵⁵				
580-5					s ɔ̱ ʔ ³¹				
833-5					n ɔ ³¹				
390-5					m a ŋ ³⁵				
696-5					ŋ ɔ̱ ³¹				
86-5					t ø ʔ ³¹				
384-5					m a ŋ				
61-5					t ɔ ³¹				
536-5					s ɔ ʔ ³¹				
731-5					ʃ ɔ ³⁵				
779-5					v ɔ				
589-5					t a ŋ ³¹				
680-5					ŋ ɔ ʔ ³¹				
658-5					v ɔ ³¹				
456-5					m j ɔ̃ ³¹				
785-5					kʰ ɔ ³⁵				
714-5					m a k				
331-5					l ɔ̱ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɔ̱ ʔ ³¹				
353-5					l a̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					kʰ ɔ ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ ³⁵				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k a ³¹				
53-5					p a k ³¹				
59-5					t ɛ ʔ ³¹				
506-5					pʰ j k k ⁵⁵				
29-5					p a k				
316-5					t ɔ̱ ʔ ³¹				
389-5					m j ɔ ³¹				
118-5					m a k ³¹				
312-5					kʰ ɔ ³⁵				
490-5					n j ⁵⁵ ⁵⁵				
436-5					m j ɔ ³¹				
927-5					ŋ ɔ̱ ³⁵				
383-5					m a k ³¹				
211-5					j ɔ ³¹				
873-5					x ɔ ŋ				
371-5					l a̱ ŋ				
877-5					s ə ŋ ³⁵				
344-5					l ɔ̃ ³¹				
595-5					t ɔ ³⁵				
660-5					v ɔ ʔ ³¹				
642-5					pʰ ɔ ŋ				
257-5					kʰ j ɔ ³¹				
167-5					k j ɔ ³¹				
880-5					t ɔ ʔ ³¹				
337-5					v ɔ ³⁵				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ ³⁵				
458-5					t ø ʔ ³¹				
884-5					t a k ⁵⁵				
205-5					k a k ⁵⁵				
499-5					n a̱i ³¹				
706-5					s ɔ ³¹				
920-5					j ŋ ³⁵				
36-5					p j ʔ ³¹ ³¹				
12-5					p a ³¹				
350-5					l ɔ̃ ³¹				
4-5					p a ŋ ³¹				
342-5					j u k ³¹				
280-5					kʰ j a k ⁵⁵				
638-5					p ɔ ʔ ³¹				
729-5					ʃ ɛ ³¹				
72-5					t ɔ̃ k ³¹				
612-5					t ɔ̱ ³¹				
459-5					m j a ŋ ³¹				
569-5					s ə ŋ ³⁵				
148-5					k ɔ̃ ³⁵				
652-5					v ɔ ³⁵				
220-5					j ɔ̃ ³¹				
233-5					j u k ³¹				
562-5					s ə ŋ ³⁵				
31-5					p j ɔ ʔ ⁵⁵				
386-5					m a k ³¹				
684-5					ŋ j ʔ ʔ ³¹				
618-5					tsʰ ɔ ³⁵				
468-5					n ɔ ʔ ³¹				
369-5					l a k ⁵⁵				
125-5					t ø ʔ ³¹				
314-5					m j ³⁵				
776-5					ʃ ɛ ʔ ³¹				
823-5					l a̱ ʔ ⁵⁵				
249-5					kʰ j ³¹				
367-5					l a̱i k ⁵⁵				
503-5					p ɔ ³⁵				
40-5					p j a ŋ				
393-5					m a ŋ ³¹				
141-5					k ɔ̃ ³¹				
272-5					kʰ j ɔ̃ ³¹				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³¹				
214-5					j ɔ ³¹				
841-5					n ɔ ʔ ³¹				
665-6						ŋ a			
495-6						n a ⁵			
838-6						j a k			
438-6						m a a			
334-6						l a k			
360-6						l u			
394-6						m j ⁵			
221-6						j a p			
202-6						k j ⁵			
935-6						kʰ a ⁵			
93-6						c a ⁵			
7-6						p a n			
664-6						w a ɲ			
246-6						kʰ a k			
547-6						r a k			
555-6						j a m			
464-6						m j ⁵			
119-6						m a ɲ			
835-6						n a p			
79-6						t u			
693-6						ŋ ai			
477-6						n a k			
891-6						t a ɲ ⁵			
528-6						w a			
797-6						kʰ j a k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ a t			
452-6						m j ui̯			
580-6						r a t			
833-6						n a ɲ			
390-6						m a ɲ			
696-6						ŋ ai			
86-6						t u			
731-6						s a ⁵			
680-6						ŋ a k			
658-6						w a m			
183-6						k r a			
714-6						kʰ a m			
206-6						j a ⁵			
353-6						l u			
814-6						kʰ j ⁵			
179-6						k r a k			
29-6						p i k			
389-6						m j a ɲ			
118-6						m a ⁵			
490-6						n a ⁵			
436-6						m j a			
383-6						m a k			
873-6						kʰ a ɲ			
371-6						l u ɲ ⁵			
666-6						ŋ a ⁵			
337-6						w a ⁵			
484-6						n a ɲ			
574-6						s u m			
811-6						kʰ j ⁵			
205-6						k j a			
350-6						l a ɲ			
569-6						s ʊ			
501-6						pʰ a			
652-6						w a m			
565-6						s i			
468-6						n a k			
125-6						t u			
170-6						k j a			
471-6						n a m			
367-6						l u			
414-6						m i ⁵			
503-6						p a ⁵			
647-6						kʰ i			
105-6						c i j ⁵			
463-6						m j			
841-6						n a t			
665-7							ŋ a ² ¹		
495-7							n u k		
838-7							j a k		
438-7							m a a		
334-7							l a k ⁴		
360-7							l ai ²		
394-7							m j i		
221-7							j a p ⁴		
202-7							g u ²		
935-7							w ai ¹		
93-7							s a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							s a k ⁴		
555-7							j a m ¹		
464-7							m u ²		
119-7							m a ŋ ¹		
835-7							ˀn a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							ˀn j i		
891-7							ˀt a ŋ ³		
528-7							w a ¹		
797-7							g j a k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							dz a t ⁴		
452-7							m j u k ⁴		
580-7							s a k ⁴		
833-7							ˀn a ŋ ¹		
390-7							m a ŋ ¹		
696-7							ŋ ai ¹		
86-7							d u ŋ ¹		
384-7							m a ŋ		
61-7							d a ŋ ¹		
536-7							s a k ⁴		
731-7							ʃ ai ²		
779-7							w a m ¹		
589-7							ˀt a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ¹		
183-7							g j i ²		
785-7							k a ²		
714-7							ʃ a m ¹		
331-7							l a ²		
206-7							j a ²		
930-7							ŋ a k ⁴		
353-7							l ai ¹		
161-7							g a ŋ ¹		
814-7							k ui ²		
179-7							g r a ⁴ ⁴		
194-7							j a k ⁴		
727-7							ʃ a ŋ ¹		
260-7							k j a k ⁴		
144-7							g a m ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p a k ⁴		
29-7							b i k ⁴		
316-7							ˀt a k ⁴		
389-7							m j a ŋ ¹		
118-7							m a ¹		
312-7							k a ²		
490-7							n j ³		
436-7							m j a ¹		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀk a ŋ ¹		
371-7							l a ŋ ²		
877-7							s a ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							ˀt a m ¹		
660-7							w a k ⁴		
642-7							tʃ a ŋ ¹		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							d a k ⁴		
337-7							w a m		
484-7							n a ŋ ¹		
574-7							s u m ¹		
718-7							ʃ a n ²		
811-7							k a ²		
458-7							ˀt a ŋ ³		
884-7							dʒ i k		
205-7							g u k ⁴		
499-7							n ai ¹		
706-7							ʃ a ²		
920-7							j i ²		
36-7							b j a ¹		
12-7							b i ²		
350-7							l a ŋ ¹		
4-7							b a n ¹		
342-7							j u k ⁴		
280-7							k j i		
638-7							tʃ i k ⁴		
729-7							ʃ ai ¹		
72-7							j a t		
612-7							ˀt a ŋ ¹		
459-7							m j i ŋ ¹		
569-7							s ui ²		
283-7							k j u ¹		
501-7							p a ³		
148-7							g a k ⁴		
652-7							w ai ¹		
220-7							j a ŋ		
233-7							j u k ⁴		
562-7							s a ŋ ¹		
31-7							b j a k ⁴		
386-7							m i ²		
684-7							ŋ j a k ⁴		
804-7							k j u ŋ ¹		
618-7							d a ²		
565-7							s a ²		
369-7							l a k ⁴		
125-7							d u ¹		
314-7							m j a		
776-7							ʃ a k ⁴		
170-7							g j a ³		
823-7							l a p ⁴		
471-7							ˀn a m ¹		
249-7							k a m ¹		
367-7							l ai ²		
414-7							m j i		
503-7							b a ²		
40-7							b j i ŋ ¹		
647-7							ts i ¹		
105-7							dʒ i ²		
393-7							m a ŋ ¹		
141-7							g ai ²		
272-7							k j a ŋ ¹		
463-7							m j ¹		
1-7							b a ²		
349-7							l a ŋ		
214-7							j a m ¹		
665-8								ŋ ɛ ⁵⁵	
495-8								n ɛ ⁵⁵	
838-8								j ɛ ʔ ⁴	
438-8								l ũ ²²	
334-8								l ɑ ʔ ⁴	
360-8								l u ²²	
394-8								tɕʰ ũ ⁵⁵	
221-8								j o ʔ ⁴	
202-8								tɕ w ⁵⁵ ʔ ⁴	
935-8								tɕʰ ɑ ⁵⁵	
93-8								tɕʰ ɑ ⁵⁵	
7-8								p j u ²²	
664-8								tɕʰ ɑ ⁵⁵	
246-8								tɕ w ʔ	
547-8								tɕ ɑ ʔ ⁴	
555-8								j ɑ ²²	
464-8								tɕʰ ũ ²²	
119-8								tɕʰ ɑ ⁵⁵	
835-8								n ɛ ʔ ⁴	
79-8								tʰ ɑ ʔ ⁴	
693-8								ŋ ɛ ⁵⁵	
477-8								n ɛ ⁵⁵	
891-8								tʰ ɑ ⁵⁵	
528-8								tɕ ɑ ⁵⁵	
