COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
125-1	t au ³¹								
314-1	m ʐ m a								
823-1	l ə ⁵⁵ ⁵⁵								
471-1	n ɔ ³¹								
40-1	p ʐ w ŋ ⁵⁵								
393-1	m a ŋ ³¹								
272-1	x ʐ w a ⁵⁵								
463-1	m a ⁵⁵ ⁵⁵								
1-1	p ʐ ⁵⁵								
214-1	s i m ⁵⁵								
123-1	t au ³¹								
512-1	tɕ a m ⁵⁵								
518-1	tɕ e ⁵⁵								
878-1	t au ³¹								
849-1	tɕ a t ⁵⁵								
524-1	tɕ e t ⁵⁵								
90-1	t au ³¹								
541-1	s i m ⁵⁵								
933-1	n e ³¹ a								
467-1	n w a ³¹								
49-1	p ʐ o								
822-1	l ə ʔ ⁵⁵								
52-1	p ʐ ³¹								
377-1	l u m ⁵⁵								
127-1	ʈʂ ui a								
67-1	t ə ŋ								
864-1	p ʐ ⁵⁵								
126-1	ʈʂ w a								
656-1	o ʔ								
635-1	ʈʂ a ʔ ⁵⁵								
473-1	n a m ⁵⁵								
98-1	ʂ o ³¹								
445-1	m ʐ o								
379-1	l u ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n a̱ p ⁵⁵							
838-2		n a k							
438-2		m o e ⁵⁵							
334-2		l o ʔ							
360-2		l o ŋ ⁵¹							
394-2		m a ŋ ⁵¹							
221-2		j i ŋ ⁵⁵							
202-2		k j e ²¹							
935-2		k j e ⁵¹							
93-2		ts a̱ ŋ							
7-2		p i ŋ ²¹							
664-2		k a ŋ ⁵¹							
246-2		k j e ²¹							
547-2		k j e ²¹							
555-2		j j e							
464-2		m a ŋ ⁵¹							
119-2		m a ŋ ⁵¹							
835-2		n a̱ p ⁵⁵							
79-2		ts a̱ p ⁵⁵							
693-2		ŋ j e ⁵¹							
477-2		n a̱ ŋ ⁵¹							
891-2		l a̱ ŋ ⁵¹							
528-2		p j ŋ ⁵⁵							
797-2		k j e ²¹							
493-2		n a̱ k ⁵⁵							
217-2		j e p ⁵⁵							
896-2		n a̱ p ⁵⁵							
452-2		m j e ⁵¹							
580-2		k o ⁵⁵ ⁵⁵							
833-2		n a̱ ŋ ⁵¹							
390-2		m a ŋ ⁵¹							
696-2		ŋ o ⁵¹							
86-2		ts u ŋ ⁵¹							
384-2		m a ŋ ⁵¹							
61-2		ts a ŋ ⁵¹							
536-2		k o ʔ ⁵⁵							
731-2		k a ŋ ⁵¹							
779-2		k j e ⁵¹							
589-2		l a̱ ŋ ⁵¹							
680-2		ŋ o ʔ ⁵⁵							
658-2		k a m ⁵¹							
456-2		m j e ²¹							
183-2		k j e ²¹							
785-2		k o ⁵⁵							
714-2		k j e ⁵¹							
331-2		l o ⁵⁵							
206-2		j o ⁵¹							
930-2		ŋ o ŋ ⁵⁵							
353-2		l i̱ ŋ ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		k j e ²¹							
179-2		k j e ²¹							
194-2		j o ʔ ⁵⁵							
727-2		k a ŋ ⁵¹							
260-2		k j e ⁵⁵							
144-2		k a m ⁵¹							
53-2		p i ŋ ⁵¹							
59-2		ts o p ⁵⁵							
506-2		p i k ⁵⁵							
29-2		p i k ⁵⁵							
316-2		l o ⁵⁵							
389-2		m a e ⁵¹							
118-2		m a ŋ ⁵¹							
312-2		k o ʔ ²¹							
490-2		n a̱ ŋ ⁵¹							
436-2		m j e ⁵¹							
927-2		ŋ j ŋ ⁵¹							
383-2		m a k ⁵¹							
211-2		j a m ⁵¹							
873-2		k a ŋ ⁵¹							
371-2		l o ŋ ⁵¹							
877-2		k j e							
344-2		l o ⁵¹							
666-2		ŋ o ⁵¹							
595-2		l a̱ ŋ ⁵¹							
660-2		k j e ⁵⁵							
642-2		k a ŋ ⁵¹							
257-2		k j e ²¹							
167-2		k j e ²¹							
880-2		k a̱ p ⁵⁵							
337-2		k a̱ ŋ ⁵¹							
484-2		n a̱ ŋ ⁵¹							
574-2		k j e ²¹							
718-2		k a ŋ							
811-2		k j e							
458-2		l i̱ ŋ ⁵¹							
884-2		p i ŋ ⁵⁵							
205-2		k j e ²¹							
499-2		n a̱ ŋ ⁵¹							
706-2		k a ŋ ⁵¹							
920-2		n j ŋ ⁵¹							
36-2		p j i ⁵⁵							
12-2		p i ŋ ⁵¹							
350-2		l o ŋ							
4-2		p i ŋ ⁵¹							
342-2		k j e ²¹							
280-2		k j e ⁵¹							
638-2		k j e ⁵⁵							
729-2		k a ŋ ²¹							
72-2		j a ŋ							
612-2		l o ŋ							
459-2		m a ŋ ⁵¹							
569-2		k j e ²¹							
283-2		k j e ²¹							
501-2		p i ŋ ⁵¹							
652-2		k j e ⁵¹							
220-2		j j ŋ ⁵¹							
233-2		j e ⁵¹							
562-2		k j e ²¹							
31-2		p j i ⁵⁵							
386-2		m a ŋ ⁵¹							
684-2		ŋ j e ⁵⁵							
804-2		k j e ⁵¹							
618-2		ts j ŋ ⁵¹							
565-2		k j e							
468-2		n a̱ k ⁵⁵							
369-2		l o k ⁵⁵							
314-2		k j e ⁵¹							
776-2		k a k ²¹							
170-2		k j e ⁵⁵							
823-2		l o p							
471-2		n a̱ ŋ ⁵¹							
249-2		k a m ⁵¹							
367-2		l j e ⁵¹							
414-2		m a ŋ ⁵¹							
503-2		p i ŋ ⁵¹							
40-2		p j i ⁵⁵							
647-2		k j e ⁵¹							
105-2		ts a̱ ŋ ⁵¹							
141-2		k j e ⁵¹							
272-2		k j e ⁵⁵							
463-2		m a ŋ ⁵¹							
1-2		p i ŋ ⁵¹							
349-2		l a̱ ŋ ⁵¹							
214-2		j a m ⁵¹							
841-2		n a̱ ŋ ⁵¹							
123-2		ts u ŋ ⁵¹							
646-2		k j e ⁵¹							
433-2		m a ŋ ⁵¹							
512-2		p j e ²¹							
518-2		p j i ⁵⁵							
878-2		l o ⁵⁵							
849-2		p i ŋ							
524-2		p j k ⁵⁵							
90-2		l o ⁵⁵							
541-2		k a ŋ ⁵¹							
933-2		n j e ⁵¹							
164-2		k j ŋ ⁵¹							
686-2		ŋ j e ⁵⁵							
467-2		n a̱ ŋ ⁵¹							
201-2		k j e ²¹							
784-2		j j ²¹							
487-2		n j ŋ ⁵¹							
504-2		p i k ⁵⁵							
49-2		p j ŋ ²¹							
822-2		l o ⁵⁵							
52-2		p i ŋ ⁵¹							
281-2		k j e ²¹							
46-2		p j i ⁵⁵							
377-2		l i̱ ŋ ⁵¹							
127-2		tʃ a̱ p ⁵⁵							
67-2		p a̱ t ⁵⁵							
192-2		k j e ²¹							
864-2		p j e ⁵⁵							
126-2		tʃ a̱ p ⁵⁵							
546-2		k j ŋ ⁵¹							
635-2		ts j ŋ ⁵¹							
473-2		n a̱ ŋ ⁵¹							
3-2		p i ŋ							
98-2		k o ⁵¹							
445-2		m j e ⁵¹							
608-2		k o m ⁵¹							
210-2		j e ʔ ⁵⁵							
140-2		k j e ⁵¹							
868-2		k o ⁵⁵							
520-2		p j i ⁵⁵							
166-2		k j k ²¹							
48-2		p j i ⁵⁵							
270-2		k j e ²¹							
379-2		l i̱ ŋ ⁵¹							
55-2		p i p ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n a ⁵⁵						
838-3			n a ⁵⁵						
438-3			l j a						
334-3			l a ʔ ⁵⁵						
360-3			l a ⁵⁵						
394-3			m j ³¹						
221-3			j a ʔ ⁵⁵						
202-3			k j ⁵⁵						
935-3			p a̱ ⁵⁵						
93-3			m a ³¹						
7-3			p a ³¹						
664-3			v a ŋ						
246-3			kʰ a ʔ ⁵⁵						
547-3			s a ʔ ⁵⁵						
555-3			j a m ⁵⁵						
464-3			m i ³¹						
119-3			m a ŋ						
835-3			n ɔ̃ ⁵⁵						
79-3			t a ³¹						
693-3			ŋ a						
477-3			n j ⁵⁵						
891-3			t a ŋ ³⁵						
528-3			j a ⁵⁵						
797-3			kʰ j a ⁵⁵ ⁵⁵						
493-3			n a ʔ						
217-3			j a ʔ ⁵⁵						
896-3			m a ⁵⁵						
452-3			m j a ⁵⁵						
580-3			s a ʔ						
833-3			n a ⁵⁵						
390-3			m a ŋ ³¹						
696-3			ŋ a						
86-3			t u ŋ ³⁵						
384-3			m a ³¹						
61-3			t a ŋ						
536-3			s a ʔ ⁵⁵						
779-3			v a ⁵⁵						
589-3			t a ŋ ⁵⁵						
680-3			ŋ a ʔ ⁵⁵						
456-3			m j a ŋ ³¹						
183-3			k j a						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ a ʔ						
353-3			l a̱i ⁵⁵						
161-3			k a ŋ ⁵⁵						
179-3			k j a ʔ ⁵⁵						
194-3			j a ʔ ⁵⁵						
727-3			ʃ a ŋ						
260-3			kʰ j a ⁵⁵ ⁵⁵						
144-3			k a m						
53-3			p u ⁵⁵						
59-3			t a ʔ ⁵⁵						
506-3			pʰ a ʔ ⁵⁵						
29-3			p a ʔ						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			ŋ a ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j a m ⁵⁵						
873-3			s a ŋ ³⁵						
371-3			l a ŋ ³¹						
877-3			s a ³¹						
344-3			l a m ⁵⁵						
666-3			ŋ a ³¹						
595-3			t a ŋ						
660-3			v a ʔ						
642-3			kʰ a ŋ ³⁵						
257-3			kʰ j a m ⁵⁵						
167-3			k j a ⁵⁵						
880-3			t a̱ ʔ ⁵⁵						
337-3			v a ³¹						
484-3			n ɔ̃ ⁵⁵						
574-3			s a m ⁵⁵						
718-3			ʃ a ⁵⁵						
811-3			kʰ a a						
458-3			tʰ au ŋ ³⁵						
884-3			t a ʔ						
205-3			k u ʔ ⁵⁵						
499-3			n ɔ̃ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			p ŋ ³¹						
36-3			p j a						
12-3			p a ³¹						
350-3			l a ŋ ³⁵						
4-3			p a ŋ						
342-3			j a ʔ ⁵⁵						
638-3			kʰ a ʔ ⁵⁵						
729-3			ʃ ɛ ⁵⁵						
72-3			t a ⁵⁵						
283-3			kʰ j a ⁵⁵						
501-3			pʰ a ⁵⁵						
148-3			k a ŋ						
220-3			j a ŋ ³¹						
233-3			j a ʔ ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m a ³¹						
684-3			ŋ j a ʔ ⁵⁵						
804-3			kʰ j a ŋ ⁵⁵						
618-3			m a ³¹						
565-3			s a ³¹						
468-3			n a ʔ ³¹						
369-3			l a ʔ ⁵⁵						
776-3			ʃ a ʔ ⁵⁵						
170-3			k j a ⁵⁵						
823-3			l a ʔ ⁵⁵						
249-3			kʰ a m ⁵⁵						
414-3			m j ³¹						
647-3			n a ⁵⁵						
105-3			tʃ a ³¹						
393-3			m a ŋ ³⁵						
141-3			k j ⁵⁵						
272-3			kʰ j a ŋ ⁵⁵						
463-3			m i ³¹						
1-3			p a ⁵⁵						
349-3			l a ŋ						
214-3			j a m ⁵⁵						
841-3			n ɔ̆ ³¹						
646-3			kʰ a ³¹						
433-3			m j ŋ ŋ						
512-3			pʰ j ʔ ⁵⁵						
878-3			t a ³¹						
524-3			pʰ u ʔ ⁵⁵						
668-3			ŋ a̱ ⁵⁵						
164-3			k a ŋ						
686-3			ŋ j a ⁵⁵ ⁵⁵						
201-3			k j a k						
784-3			j a ʔ ⁵⁵						
487-3			n a̱i ⁵⁵						
504-3			p a ʔ ⁵⁵						
49-3			p u ⁵⁵						
822-3			l a ʔ ⁵⁵						
52-3			p a ⁵⁵						
281-3			kʰ j a ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ a ʔ ⁵⁵						
192-3			k j a ʔ ⁵⁵						
126-3			tʃ a ʔ						
656-3			v a ³¹						
546-3			s a ŋ ³¹						
473-3			n ɔ̃ ³¹						
3-3			p a ⁵⁵						
608-3			p a m ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			kʰ a ³¹						
166-3			k a ʔ ⁵⁵						
48-3			p j a ŋ						
270-3			kʰ j a ŋ ⁵⁵						
379-3			l a ³¹						
55-3			p u ⁵⁵						
665-4				ŋ ɔ ʔ ⁵⁵					
495-4				n a ŋ ³¹					
838-4				l a ³¹ ⁵⁵					
438-4				m j ⁵⁵ ³³					
334-4				l ɔː ⁵⁵					
360-4				l ɔː ⁵⁵					
394-4				m a ŋ ³³					
221-4				j a ³¹					
202-4				k j ⁵⁵ ³¹					
935-4				p a̱ m ³³					
93-4				t a̱ ŋ ³³					
7-4				p aː ŋ ³¹					
664-4				ŋ ɔ m ³³					
246-4				k j k ⁵⁵					
547-4				p a̱ k ⁵⁵					
555-4				j a ³¹					
464-4				m a ŋ ³¹					
119-4				m a ŋ ³³					
835-4				n a ŋ ⁵⁵					
79-4				t ou ³³					
693-4				ŋ j aːu ³¹					
477-4				n a ŋ ³¹					
891-4				t ɔ ³³					
528-4				ŋ j ³³ ³¹					
797-4				k j ³³ ³³					
493-4				n a k ⁵⁵					
217-4				j j ³¹					
896-4				t j ³³					
452-4				m j aːu ³³					
580-4				ŋ a̱ ʔ ⁵⁵					
833-4				n a ŋ ³³					
390-4				m a ŋ ³¹					
696-4				ŋ a̱ m ³³					
86-4				t ou ³³					
384-4				m a ŋ ³¹					
61-4				t ɔ ŋ ³³					
536-4				ŋ ɔ ʔ ⁵⁵					
731-4				p a̱ m ³³					
779-4				ŋ a̱ n ⁵⁵					
589-4				t a̱ m ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				ŋ a̱ m ³³					
456-4				m j aːu ³¹					
183-4				k j ⁵⁵ ³³					
785-4				kʰ a ŋ ⁵⁵					
714-4				p j m ³³					
331-4				l ɔː ⁵⁵					
206-4				j a ³¹					
930-4				ŋ a̱ m ³³					
353-4				l ɔː ⁵⁵					
161-4				k j ŋ ⁵⁵					
814-4				kʰ j m ³³					
179-4				k j ʔ ³³					
194-4				ŋ a ʔ ⁵⁵					
727-4				ŋ a̱ m ³³					
260-4				kʰ j ŋ p					
144-4				k j ³³ ³¹					
53-4				p aː ³³ p					
59-4				t ə ŋ					
506-4				pʰ j k ⁵⁵					
29-4				p aː k ⁵⁵					
316-4				ŋ ɔ ʔ ⁵⁵					
389-4				m a ŋ ³³					
118-4				m a ŋ ³¹					
312-4				kʰ j ŋ ³¹					
490-4				n a ŋ ³¹					
436-4				m j i̱ː ³³					
927-4				ŋ a̱ m ³³					
383-4				m a ŋ ³¹					
211-4				j a ŋ ³¹					
873-4				ŋ a̱ m ³³					
371-4				l ɔː ŋ					
877-4				ŋ ɔ m ³¹					
344-4				l ɔː ŋ					
666-4				ŋ ɔ ʔ ⁵⁵					
595-4				t a̱ m ³³					
660-4				ŋ j ʔ ⁵⁵					
642-4				ŋ a ŋ ³³					
257-4				kʰ j m ³¹					
167-4				k j n ³³					
880-4				t ou ³³					
337-4				ŋ ɔ n ⁵⁵					
484-4				n a ŋ ³¹					
574-4				ŋ j ³³ ³¹					
718-4				p ɔ n ⁵⁵					
811-4				kʰ j aːu ³¹					
458-4				ŋ j ŋ ³¹					
884-4				t ou ³³ ⁵⁵					
499-4				n a ŋ ³¹					
706-4				ŋ ɔ m ⁵⁵					
920-4				ŋ j ŋ ³³					
36-4				p j ŋ p					
12-4				p j ŋ ³³					
350-4				l a ŋ ³¹					
4-4				p aː ŋ ³¹					
342-4				ŋ j aːu ³¹					
280-4				k j ³³					
638-4				kʰ a p ³¹					
729-4				ŋ j m ³³					
72-4				t ɔ ŋ					
612-4				ŋ ɔ ŋ ³³					
459-4				m a ŋ ³³					
569-4				ŋ a̱ m ³³					
283-4				kʰ j uː ³¹					
501-4				p aː ŋ ³¹					
148-4				k a̱ː ŋ ⁵⁵					
220-4				j a ŋ ³³					
233-4				j aːu ³¹					
562-4				pʰ j m ³³					
386-4				m a ŋ ³¹					
684-4				ŋ j ʔ ⁵⁵					
804-4				kʰ j m p					
618-4				t j ³³					
565-4				ŋ ɔ m ⁵⁵					
468-4				n a ŋ ³¹					
369-4				l ɔː k					
125-4				t ou ³³					
314-4				m j ŋ ³¹					
776-4				t j ³³ ³¹					
170-4				k j i̱ː ³³					
823-4				l a̱ p ⁵⁵					
471-4				n a ŋ ³¹					
249-4				kʰ a ŋ ³¹					
367-4				l ɔː ⁵⁵ ⁵⁵					
414-4				m a ŋ ³³					
503-4				p aː ŋ ³³					
40-4				p j ŋ ³³					
647-4				kʰ j ŋ ³¹					
105-4				t ou ³³					
393-4				m a ŋ ³¹					
141-4				k j ³³					
272-4				kʰ j uː ³¹					
463-4				m a ŋ ³¹					
1-4				p aː ³³					
349-4				l a ŋ ³¹					
214-4				j a ŋ					
841-4				n a t ⁵⁵					
123-4				t ou ³³					
646-4				kʰ j ŋ ³¹					
433-4				m a ŋ ³³					
512-4				pʰ j ³¹ ³³					
518-4				pʰ j aːu ³¹					
878-4				t ɔ ³³ ⁵⁵					
849-4				pʰ aː t ⁵⁵					
524-4				pʰ j aːu ³¹					
90-4				t ɔ ŋ ⁵⁵					
541-4				ŋ a̱ n ³³					
933-4				ŋ j ŋ ³¹					
668-4				ŋ ɔ ʔ ⁵⁵					
164-4				k j t ³¹					
686-4				ŋ j ʔ ⁵⁵					
467-4				n a ŋ ³¹					
201-4				k j ʔ ³³					
784-4				j j ³¹					
487-4				n a ŋ ³³					
504-4				p j ŋ ⁵⁵					
49-4				p j ŋ ³¹					
822-4				l a ⁵⁵					
52-4				p aː ŋ ³¹					
281-4				kʰ j uː ⁵⁵					
46-4				p j ŋ p					
377-4				l a ⁵⁵					
127-4				tʃ a̱ p ⁵⁵					
67-4				t a̱ ŋ ⁵⁵					
192-4				k j i̱ː ³³					
126-4				tʃ a̱ m ³³					
656-4				ŋ a m ³¹					
546-4				ŋ a̱ m ³³					
635-4				kʰ j ³³ ³¹					
473-4				n a ŋ ³³					
3-4				p aː ³³					
98-4				ŋ ɔ ʔ ⁵⁵					
608-4				p ə ŋ ³¹					
210-4				j a ³¹					
140-4				k j ³³ ³³					
868-4				ŋ ɔ ʔ ⁵⁵					
520-4				p j i̱ː ³¹					
48-4				p j ŋ ³³					
270-4				kʰ j uː ⁵⁵					
379-4				l ɔː ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n a̱i ⁵⁵				
838-5					n ɔ k				
438-5					m j ³¹				
334-5					l ɔ ʔ ⁵⁵				
360-5					l a̱i ŋ				
394-5					m j ³⁵				
221-5					j a ŋ ⁵⁵				
202-5					k u k ⁵⁵				
935-5					v ɔ ³⁵				
93-5					tsʰ ɔ ³⁵				
7-5					p a n ³¹				
664-5					v ɔ ³¹				
246-5					kʰ j ʔ ⁵⁵				
547-5					s a̱ k ⁵⁵				
555-5					j a m ³¹				
464-5					m ai ³⁵				
119-5					m j ŋ				
835-5					n ɔ̃ ³¹				
79-5					t u k ⁵⁵				
693-5					ŋ ɔ̱ ³¹				
477-5					n j ³⁵				
891-5					t a ŋ ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j ɔ ³¹				
493-5					n a k ⁵⁵				
217-5					j ɔ ʔ ⁵⁵				
896-5					tsʰ ɔ ʔ ⁵⁵				
452-5					m j au k ⁵⁵				
580-5					ŋ a̱ ʔ ⁵⁵				
833-5					n ɔ ³¹				
390-5					m a ŋ				
696-5					ŋ ɔ̱ ³¹				
86-5					t u k				
384-5					m a ³¹				
61-5					t ɔ ŋ ³¹				
536-5					s a ʔ ⁵⁵				
731-5					ʃ ɛ ³⁵				
779-5					v ɔ ³¹				
589-5					t a k ⁵⁵				
680-5					ŋ ɔ̱ ʔ				
658-5					v ɔ ³¹				
456-5					m j ɔ ³¹				
785-5					kʰ ɔ ³⁵				
714-5					ʃ ɔ ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɔ ³¹				
353-5					l a̱i ³¹				
161-5					k ɔ ³¹				
814-5					kʰ ai ³⁵				
194-5					j ɔ ʔ ⁵⁵				
727-5					ʃ ɛ̃ ³¹				
260-5					kʰ j ɛ ³¹				
144-5					k ɔ ³¹				
53-5					p a̱ m ³¹				
59-5					t ɔ ʔ ⁵⁵				
506-5					pʰ ɔ̃ k ⁵⁵				
29-5					p a k ⁵⁵				
316-5					tʰ u k ⁵⁵				
389-5					m j ɔ ³¹				
118-5					m a ³¹				
312-5					kʰ ɔ ³⁵				
490-5					n a ŋ				
436-5					m j ɔ ³¹				
927-5					ŋ ɔ̱ ³¹				
383-5					m a ³¹				
211-5					j a m ³¹				
873-5					ʃ a ŋ				
371-5					l a ŋ				
877-5					s ɛ ŋ ⁵⁵				
344-5					l ɔ ³¹				
595-5					t ɔ ³⁵				
660-5					v ɔ ʔ ⁵⁵				
642-5					tsʰ ɔ ³¹				
257-5					kʰ j ɔ ³¹				
167-5					k j ɔ ³¹				
880-5					t ɔ k ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɛ̃ ³¹				
458-5					tʰ u k ⁵⁵				
884-5					t a ³⁵				
205-5					k a̱ k ⁵⁵				
499-5					n ɛ ³¹				
706-5					ʃ a̱ ³¹				
920-5					j ɔ ³¹				
36-5					p j				
12-5					p j ³¹ ⁵⁵				
350-5					l ɔ ³¹				
4-5					p a n ³¹				
342-5					j u k ⁵⁵				
280-5					kʰ j k ⁵⁵				
638-5					tsʰ ɔ ʔ ⁵⁵				
729-5					ʃ ɛ ³¹ ⁵⁵				
72-5					t a ³⁵				
612-5					t a ŋ ⁵⁵				
459-5					m j a ŋ ³¹				
569-5					s a̱ k ⁵⁵				
148-5					kʰ ɔ ʔ ⁵⁵				
652-5					v ɔ ³¹				
220-5					j a ŋ				
233-5					j u k ⁵⁵				
562-5					s a̱ ŋ ⁵⁵				
31-5					p j ɔ ³¹				
386-5					m a k ³¹				
684-5					ŋ j ɔ ⁵⁵				
618-5					tsʰ ɔ ³⁵				
468-5					n ɔ̃ ʔ ⁵⁵				
369-5					l a k ⁵⁵				
125-5					t u k ⁵⁵				
314-5					m j ɔ ³¹				
776-5					ʃ ɛ k ⁵⁵				
823-5					l ɔ ʔ ⁵⁵				
249-5					kʰ ɔ ³⁵				
367-5					l a̱i ³¹				
503-5					pʰ ɔ̃ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					m ɔ̃ ³¹				
141-5					k ɔ ³¹				
272-5					kʰ j ɔ ³¹				
1-5					p a ³¹				
349-5					l ɔ̃ ³¹				
214-5					j a m				
841-5					n ɔ̃ ³¹				
123-5					t u k ⁵⁵				
646-5					tsʰ a ³¹				
433-5					m j ŋ ³¹				
512-5					pʰ j k ⁵⁵				
518-5					pʰ j ɔ ³¹				
878-5					t u k ⁵⁵				
524-5					pʰ ɔ̃ ³¹				
90-5					t u k ⁵⁵				
541-5					s a n ⁵⁵				
668-5					ŋ ɔ̱ ³¹				
164-5					k ɔ k				
686-5					ŋ j ɔ ³¹				
784-5					j j k ⁵⁵				
504-5					p j ʔ ³¹				
49-5					p j k ⁵⁵				
822-5					l ɔ ʔ ⁵⁵				
52-5					p ɔ ʔ				
281-5					kʰ j au ³¹ ⁵⁵				
127-5					tʃ a ʔ ⁵⁵				
192-5					k j ɔ ³¹ ⁵⁵				
864-5					p j ɛ ³¹				
126-5					tʃ a ³⁵ ⁵⁵				
656-5					v ɔ ³¹				
546-5					s a̱ ŋ ³¹				
3-5					p j ŋ ⁵⁵				
98-5					ʃ ɛ ³¹				
445-5					m j				
608-5					tsʰ ɔ ³¹				
210-5					j ɔ ʔ ⁵⁵				
140-5					k j ŋ k				
868-5					ʃ ɛ ³¹				
520-5					p j au k				
166-5					k ɔ k ⁵⁵				
270-5					kʰ j ɔ ³¹				
55-5					p a̱ ŋ ⁵⁵				
665-6						ɲ a			
495-6						n a			
838-6						j a k			
438-6						l a a			
334-6						l a k			
360-6						l i j			
394-6						m i ⁵			
221-6						j a p			
202-6						k r ⁵			
935-6						w a ⁵			
93-6						c a ⁵			
7-6						p a n			
664-6						w a ɲ			
246-6						k a a			
547-6						s a k			
555-6						j a m			
464-6						m r ⁵			
119-6						m a ɲ			
835-6						n a p			
79-6						c a ⁵			
693-6						ɲ ui̯			
477-6						n a			
891-6						tʰ a ɲ ⁵			
528-6						w a			
797-6						k j a k			
493-6						n a k			
